DOY2,HR2,FC,CO2,CO2_SIGMA,LE,H2O,H2O_SIGMA,H,T_SONIC,T_SONIC_SIGMA,WS,USTAR,W_SIGMA,U_SIGMA,V_SIGMA,TA,VPD,RH,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD,SW_IN_1_1_1,PPFD_IN,PPFD_OUT,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,PPFD_DIF,TAU,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_4_2_1,G_4_3_1,G_4_4_1,G_4_5_1,NETRAD_1_1_2
1,0.25,7.79694799999999,460.1138032,46.8833253,32.24225,12.3705012,4.95593237500001,7.18128999999997,16.53,0.888366275,3.49655,0.4412155,0.55332245,1.36036735,1.21565005,12.96,6.24850999999998,100,101,12.279,12.38425,12.5675,12.91775,13.161,-0.256784000000005,0,0,0,0,0,3.34968,372.018,376.22075,1.1088,0.0016150085,11.79425,11.8395,12.081,12.53,12.90425,11.75975,11.81525,12.01875,12.52975,12.78775,11.8605,11.917,12.14875,12.45775,12.81775,-2.25488,-3.32724,-2.4084455,-0.35905,-0.407,-0.31265,-0.210875,-0.239125,-7.39025000000001
1,0.75,9.02557849999996,459.747400925,44.6292913749997,23.223,12.5348889,5.81910615,7.29421249999999,16.273145,0.931977399999999,3.490175,0.4673921,0.595629825,1.306773525,1.256964325,13.045,6.35782749999999,100,101.0085,12.2161,12.322575,12.533175,12.89175,13.168875,-0.026046875,0,0,0,0,0,3.34968,372.904,376.1905,1.1088,0.00338667325,11.7665,11.82175,12.071,12.4755,12.88875,11.742,11.7975,11.98975,12.474,12.7855,11.845,11.9015,12.11,12.4455,12.79775,-2.25488,-3.32724,-2.350868,-0.377875,-0.407,-0.31265,-0.21165,-0.267575,-6.30825000000002
1,1.25,9.07782,459.55710615,33.6723785999999,20.5942,12.119393125,3.56700950000001,6.4508375,16.183125,0.912992,3.6944295,0.49402075,0.618993575,1.347039475,1.35807495,12.87625,6.2431575,100,101.017,12.15845,12.272575,12.464,12.853175,13.171625,0.0912759999999948,0,0,0,0,0,3.34968,371.598,376.3215,1.1088,0.006434322,11.7055,11.78625,12.04775,12.42325,12.87325,11.7275,11.7875,11.974,12.443,12.77775,11.82175,11.89375,12.08875,12.4055,12.79775,-2.25488,-3.32724,-2.706569,-0.355075000000001,-0.407,-0.31265,-0.2225,-0.305,-4.5975
1,1.75,6.81355499999999,460.5145,29.25623775,25.20457,11.98176195,2.833815,8.29336499999999,16.1197875,0.9115635,3.418325,0.448015,0.55264075,1.35700475,1.169602,12.753625,6.1317825,100,101.0385,12.1003,12.2435,12.4395,12.827225,13.17845,0.037520700000001,0,0,0,0,0,3.34968,372.304,374.6,1.1088,0.00677763,11.6355,11.743,12.02325,12.38775,12.8965,11.7075,11.77525,11.95625,12.412,12.77775,11.78625,11.87275,12.0675,12.37775,12.8,-2.25488,-3.32724,-2.64430000000001,-0.356325000000001,-0.407,-0.31265,-0.2416,-0.305,-3.73775
1,2.25,9.1658875,463.322205,35.7701173,24.0205499999999,12.57525225,3.02042250000001,7.434214,16.18086,0.796936699999999,3.3960825,0.43422475,0.543142,1.19810955,1.2115451,12.5515,6.11006,100,101.0285,12.100725,12.194075,12.41485,12.80725,13.17935,-0.0511720000000011,0,0,0,0,0,3.34968,370.512,374.30325,1.1088,0.00696828999999998,11.58975,11.682,12.002,12.36325,12.902,11.69525,11.76525,11.95625,12.37875,12.76775,11.733,11.83725,12.04075,12.35775,12.78775,-2.25488,-3.32724,-2.3393525,-0.34485,-0.407,-0.322100000000001,-0.245425,-0.305225,-3.4725
1,2.75,9.10467999999999,466.6125228,51.95583655,26.82,12.5206638,4.17883722499999,8.9606625,16.1173825,0.9461539,3.11475299999999,0.3912737,0.525628199999999,1.1313289,1.1500004,12.2735,5.52196499999999,100,101.03,12.0798,12.1728,12.3778,12.775,13.1626,-0.474594999999994,0,0,0,0,0,3.34968,370.10775,373.598,1.1088,0.0086367,11.5375,11.63875,11.96425,12.351,12.9175,11.65425,11.75525,11.9485,12.35325,12.78325,11.6865,11.803,12.02075,12.3765,12.811,-2.25488,-3.32724,-2.52743900000001,-0.338225,-0.409475,-0.327950000000001,-0.24565,-0.305225,-5.34275000000001
1,3.25,9.3730375,466.043719,45.0583554,30.8405375,12.081985,4.9649801,7.98258499999999,16.242,0.90293075,3.0197,0.39480125,0.501981875,1.285814875,1.10511275,12.224425,6.211375,100,101.01,12.087225,12.149475,12.348775,12.752275,13.1565,-0.962689,0,0,0,0,0,3.34968,369.8,374.233,1.1088,0.00815635399999999,11.482,11.591,11.93425,12.28775,12.88875,11.61425,11.74075,11.9385,12.33325,12.79325,11.641,11.75525,11.99075,12.37425,12.79775,-2.25488,-3.32724,-2.32016,-0.3498,-0.412175,-0.346550000000001,-0.24935,-0.30815,-3.97275
1,3.75,11.279875,459.887481125,47.7215594999999,27.58814,12.5098732,4.28690379999999,8.58004000000002,15.9984,0.945780625,3.0435205,0.392936,0.493173799999999,1.3896356,1.0769882,12.1691,5.96952,100,101.03,12.048,12.14,12.3404,12.719,13.149,-0.885839000000004,0,0,0,0,0,3.34968,369.9985,373.8425,1.1088,0.00994710399999999,11.51525,11.55425,11.892,12.26,12.87325,11.60425,11.7185,11.93075,12.3155,12.76775,11.5965,11.72525,11.9675,12.3565,12.8055,-2.25488,-3.32724,-2.32016,-0.367675,-0.422300000000001,-0.354300000000001,-0.276325,-0.31265,-5.0425
1,4.25,7.05057999999999,465.854027475,43.7924663999999,35.0257499999998,12.518289625,5.84075,8.39051999999999,15.9679375,0.957270274999997,3.3919975,0.4454495,0.536689674999999,1.2560358,1.18363425,12.22625,5.517355,100,101.01,12.0484,12.117,12.343,12.6962,13.1334,-0.5960015,0,0,0,0,0,3.34968,370.298,373.483,1.1088,0.00663010199999999,11.4265,11.54525,11.8675,12.24325,12.86775,11.59175,11.6895,11.92075,12.29,12.77325,11.63875,11.78425,11.96775,12.38875,12.84425,-2.25488,-3.57678300000001,-2.77950050000001,-0.417650000000001,-0.422300000000001,-0.356775000000001,-0.27865,-0.313425,-6.055
1,4.75,6.76445,461.1116995,44.48526375,22.8345825,12.27064185,5.53256375,9.965975,15.994755,0.99805755,3.23776,0.418209249999999,0.544740124999998,1.3494125,1.093872575,12.22055,5.57818,100,101.00875,11.9954,12.061,12.3276,12.6704,13.126,-0.739788750000002,0,0,0,0,0,3.34968,370.59675,373.469,1.1088,0.0038205805,11.4295,11.5395,11.85075,12.231,12.8865,11.596,11.685,11.91075,12.27325,12.78775,11.573,11.69975,11.93975,12.32775,12.83425,-2.417364,-3.7945215,-3.48024,-0.450900000000001,-0.451175000000001,-0.379775000000001,-0.27955,-0.31885,-5.25100000000002
