DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3,CH4_1_1_1,CH4_1_2_1,CH4_1_4_1,CH4_1_6_1
1,0.25,1.02435632665694,-24.0421028043828,0.020015221817132,-0.113549420477803,-0.912819995203142,-0.658375604477885,-2.86525929022975,-10.7090726763291,0.0611158998653595,-39.0476247340284,-19.5688008632698,0.192034359039567,0.7,0.39425,0.22,0.207,0.132,-24.649,-24.3807,-24.738355,-22.75655,-27.890345,-28.4732725,-29.330635,94.44738325,63.822,0.168515,-23.1875,-25.862,-26.338,-23.741,-22.254,0,-4.711,1.65,-1.94,141.45,210.88,195.745,211.14,-0.33,-0.283,-0.11,-0.61,-0.24,-0.49,-0.29425,-0.06,-0.253,-0.31,-3.14245,-2.27305,-0.715,0.350725,0.98655,1.53845,2.0866,3.074,4.0291,-2.5649,-1.8891,-1.039,-0.1513,0.7828,1.610625,2.4384,2.9819,4.184,-2.9448,-1.6994,-0.7588,0.0682,0.78985,0.8715,1.661775,2.5685,3.5183,-3.3947,-3.1559,-1.86365,-0.772525,0.504,0.7202,2.22275,3.09705,4.202,-2.8145,-2.4506,-1.2547,-1.147475,1.187725,0.95655,2.107,3.1752,4.0921,-7.8935,-9.0042,-6.015325,-83.498,0.547812095488359,0.565825569625482,0.71536280646321,0.551601704150591,0.440238066891665,0.49566409777099,0.346074742759532,412.217417409119,417.006276164945,418.189622920252,416.865124153268,419.350398954966,417.008800969653,420.222828158034,417.808595551838,419.528770265502,418.193364889168,419.289844083038,419.192980360858,420.742795322461,2005.81305284233,2005.32453512119,2005.4745299149,1990.86741626735
1,0.75,1.09577792668226,-24.2065391729283,0.0175457726588613,-0.0941153817177764,-1.2515473620748,-0.549221666349438,-2.89997941231905,-6.89332979233454,0.0495740677633874,-40.5532213919181,-21.8522559616572,0.176737828888857,0.78675,0.5115,0.1665,0.18,0.116,-24.80475,-24.61825,-24.870025,-23.0262,-28.803105,-28.725655,-29.4537325,94.43881525,65.38,0.156955,-23.592,-26.052,-26.543,-24.285,-22.427,0,-4.693,1.65,-2.039,141,209.52,194.97,208.91,-0.3335,-0.28,-0.1155,-0.61,-0.24,-0.483,-0.3,-0.06,-0.253,-0.31,-3.19895,-2.2915,-0.736,0.3464,0.9862,1.53745,2.0852,3.073,4.0281,-2.5909,-1.906,-1.0479,-0.1553,0.7815,1.61,2.4377,2.9809,4.183,-2.9607,-1.7193,-0.7686,0.0658,0.788525,0.8717,1.660775,2.5675,3.5173,-3.4266,-3.1589,-1.8682,-0.77855,0.502,0.7182,2.22075,3.09605,4.20155,-2.8434,-2.46155,-1.2626,-1.150775,1.187,0.95555,2.1063,3.1749,4.0911,-7.7485,-6.120325,-5.05275,-83.139,0.551301621935881,0.554084943722532,0.704791705089083,0.544892260950221,0.467461413626269,0.450793693930119,0.43681787410288,412.356904261055,416.983132496276,418.195331322944,416.718889601902,418.407582961387,416.934571750075,418.267273961155,417.827118361282,418.138257988338,418.126102910365,420.415947065519,418.880872044327,420.289754962907,2006.80540867258,2006.16072606189,2006.1824612073,1999.3416254798
1,1.25,1.0289102846915,-24.4652469323515,0.0157837418460808,-0.0569670371655688,-0.954406225465187,-0.486853786021721,-3.50252098008582,-5.00666721866465,0.0568875506397301,-41.3324097834557,-22.5966341204424,0.176157194859694,0.552,0.389,0.1865,0.194,0.12,-24.64674,-24.8601,-24.578325,-23.7627,-29.06688,-29.09492,-29.7498,94.443167,65.901,0.1408,-23.752,-26.295,-26.804,-24.389,-22.628,0,-4.854,1.65,-2.103,140.86,208.86,192.88,207.57,-0.34,-0.28,-0.1155,-0.61,-0.24,-0.483,-0.29425,-0.07,-0.26,-0.31,-3.2611,-2.32725,-0.7505,0.3422,0.9842,1.53645,2.0836,3.0713,4.0278,-2.6176,-1.9247,-1.0599,-0.1611,0.7792,1.609375,2.4372,2.9802,4.182,-2.9801,-1.7401,-0.778,0.0621,0.7872,0.8717,1.6608,2.5665,3.5174,-3.4532,-3.1616,-1.8814,-0.7783,0.499,0.71465,2.21975,3.09615,4.20055,-2.87295,-2.47615,-1.2705,-1.154425,1.187,0.9539,2.105,3.1749,4.0911,-8.0668,-9.28075,-6.3174,-83.054,0.551861457561769,0.546250654004144,0.686224469986838,0.536039199825901,0.500262092715773,0.40339934020112,0.504706809715926,412.384344807678,417.144548888752,417.937141183902,416.919205649745,418.775726064602,417.114660320724,418.491116893136,417.491703523767,417.74241544122,418.154511153508,418.255348263024,418.704877313683,419.944139593899,2007.68399410604,2006.38392742554,2007.67021843564,1995.55932345676
1,1.75,0.930801107452926,-24.8282972619342,0.0230897280011852,-0.0943881076602569,-0.860376640350247,-0.493004869158631,-2.20800593493131,-4.0118923488188,0.0530108023861938,-42.8291630499621,-25.3952512793858,0.179899855595016,0.59,0.38475,0.2165,0.17675,0.14,-24.90976,-25.1846,-24.748055,-23.779075,-29.503575,-28.32045,-29.71042,94.470507,66.473,0.1401375,-23.9135,-26.4325,-26.576,-24.463,-22.804,0,-4.841,1.65,-2.039,140.01,208.42,192.275,206.89,-0.34,-0.28,-0.11525,-0.61,-0.24,-0.483,-0.29,-0.06,-0.26,-0.31,-3.33655,-2.383125,-0.7633,0.338125,0.9822,1.53545,2.0826,3.071,4.0268,-2.6444,-1.9416,-1.0698,-0.1648,0.7765,1.609,2.4362,2.9792,4.1817,-3.024,-1.7609,-0.7881,0.0604,0.7878,0.8707,1.6598,2.5662,3.517,-3.478,-3.1831,-1.8953,-0.7847,0.4967,0.71385,2.2183,3.0946,4.19955,-2.9025,-2.4998,-1.27975,-1.15255,1.18745,0.95255,2.1043,3.1739,4.0901,-8.562025,-7.287875,-5.7345,-85.658,0.530819251472092,0.534989365778937,0.67303346648256,0.535629198752685,0.525704725139327,0.374586650488233,0.42527845240288,411.522578271661,417.501913386308,417.843342876803,417.342071815238,418.319855294614,417.526676840902,418.349464359731,417.980104874008,417.870677720127,418.385275772627,418.1843164577,418.59050879947,418.542654783397,2007.86814940323,2007.98240576677,2007.85391649952,1994.29575970835
1,2.25,0.914210185115529,-24.9451765537516,0.0202345019777017,-0.207720584783397,-1.43668868681448,-0.31379279516619,-2.25885919522464,-9.58960061751019,0.051674662518211,-35.5086067035742,-20.5121150641264,0.192300043715861,0.521,0.4045,0.21,0.19,0.12625,-25.2136125,-25.309575,-25.0804,-24.2601475,-29.41895,-29.68409,-29.653715,94.49171425,66.2905,0.145585,-24.1065,-26.5685,-27.07375,-24.4835,-23.162,0,-4.6455,1.65,-2.02,142.9575,206.61,192.2375,206.07,-0.34,-0.28,-0.1155,-0.61,-0.24,-0.49,-0.294,-0.06,-0.26,-0.31,-3.40485,-2.437925,-0.7743,0.334625,0.981575,1.5356,2.0843,3.071275,4.02615,-2.66715,-1.947425,-1.073475,-0.1646,0.777125,1.6094,2.436075,2.9791,4.181,-3.0809,-1.776475,-0.7946,0.0574,0.7884,0.871225,1.6592,2.56585,3.516,-3.503825,-3.20735,-1.90185,-0.78465,0.496975,0.71415,2.21895,3.094475,4.1995,-2.94975,-2.53175,-1.31475,-1.1505,1.186725,0.95275,2.103975,3.1736,4.089175,-8.11415,-6.80985,-6.466425,-84.9505,0.508943736311606,0.55224733603678,0.618774201477216,0.524134802407502,0.5069412994572,0.337800693268225,0.36873050692107,411.371226352207,416.871118301177,418.133641874643,416.830541721272,418.788700319747,417.105775754196,418.853192617576,417.381213177088,418.079375053057,418.306061308508,418.374780308085,418.888566376698,420.287310115381,2008.90713240978,2008.45796476317,2008.03214071939,1997.50997038948
1,2.75,0.731200519551458,-25.2424719176824,0.0191457719413998,-0.417590197137543,-1.07518282526285,-0.398898136862847,-2.64958601468232,-6.60723223760659,0.0469728157430855,-37.2538525372074,-19.4616519845736,0.17739994674145,0.46,0.36,0.21,0.2,0.12625,-25.51678,-25.650225,-25.3396,-24.28005,-29.85175,-30.08553,-29.5419875,94.513198,66.46,0.14556,-24.5735,-26.8535,-26.96275,-24.67675,-23.19825,0,-4.6685,1.65,-1.991,142.81,206.6425,191.5975,204.5725,-0.34,-0.28,-0.12,-0.61,-0.24,-0.49,-0.29,-0.07275,-0.2755,-0.31,-3.464175,-2.4936,-0.784925,0.33065,0.979575,1.534275,2.0833,3.0693,4.02515,-2.69255,-1.9524,-1.084275,-0.169775,0.775125,1.61,2.4338,2.9781,4.18,-3.136375,-1.797125,-0.802575,0.055,0.787125,0.870225,1.6585,2.565575,3.5157,-3.529675,-3.234325,-1.9162,-0.7921,0.49425,0.711675,2.217525,3.09305,4.198075,-2.965875,-2.544875,-1.31275,-1.15425,1.186725,0.951125,2.10325,3.17325,4.0889,-8.0965,-9.2517,-7.1758,-78.76175,0.532621757282089,0.583774932402592,0.618169745524068,0.560443817691182,0.497533807256333,0.331848181498347,0.380206114549934,411.213884959644,416.740110953551,418.102445475314,416.807374670035,418.459500257316,416.883581165198,418.444669909796,418.479399136466,418.133422666837,418.520879709597,418.37514717986,418.75622592752,418.686207477265,2009.59285201164,2008.63218405163,2008.60139091142,2002.13483079061
1,3.25,0.56581293288851,-25.4614894965751,0.0233067843408028,-0.505600884666284,-1.14833614895686,-0.386442123773221,-2.77482390796004,-6.51780680153361,0.0630919193229111,-40.9844534746639,-18.9684117342816,0.155876808681148,0.455,0.33475,0.19675,0.17725,0.12,-25.4919875,-26.04235,-25.50585,-24.68535,-30.13427,-30.30383,-29.5827225,94.51623925,65.5775,0.15251,-25.07525,-27.07675,-27.14425,-24.98275,-23.53425,0,-4.602,1.65,-1.92275,145.4875,204.645,191.56,203.8075,-0.3335,-0.28,-0.12,-0.61,-0.24,-0.49,-0.29,-0.06,-0.27,-0.31,-3.50875,-2.552375,-0.787775,0.32725,0.978575,1.53395,2.083475,3.07,4.024875,-2.718675,-1.9571,-1.095625,-0.1745,0.77285,1.609,2.432975,2.9771,4.179725,-3.19095,-1.8175,-0.81055,0.0513,0.7854,0.870225,1.6579,2.564575,3.5147,-3.554975,-3.261025,-1.93155,-0.799275,0.491975,0.709675,2.21595,3.09205,4.197075,-2.983,-2.5645,-1.312,-1.15975,1.18745,0.94975,2.101975,3.1738,4.0879,-8.7591,-9.2457,-7.108775,-79.897,0.51822914746439,0.592201451374174,0.625170509216207,0.5361081859062,0.458096018557559,0.29658846083127,0.297401922207843,411.066936421824,417.061103268302,418.191160091024,417.778958567579,418.471245868001,417.845364038196,419.162808073243,418.131828007296,418.062040624131,418.778070547788,418.690141655825,419.02888377103,419.759759502381,2009.28936075492,2008.78807194578,2009.76089077514,1994.76844625505
1,3.75,0.691767542962731,-25.5976101874915,0.0168444633477146,-0.752236523586953,-2.00216287545917,-0.382251627106887,-3.91069934743902,-7.09762202556563,0.0523740804171068,-38.5323081326823,-16.9243358421098,0.175267349358857,0.552,0.38375,0.2,0.19725,0.14,-25.4428,-26.27405,-25.980195,-25.0192,-30.2294,-30.600235,-29.7175625,94.487566,66.4585,0.152225,-25.3535,-27.32475,-27.3485,-25.212,-23.6095,0,-4.624,1.65,-1.9655,144.235,203.3625,191.3475,202.36,-0.34,-0.28,-0.11,-0.61,-0.24,-0.49,-0.29,-0.06275,-0.26275,-0.31,-3.554225,-2.60105,-0.806425,0.318625,0.976575,1.533275,2.08275,3.069,4.02415,-2.744525,-1.9618,-1.10605,-0.1851,0.771575,1.6094,2.43125,2.976375,4.179,-3.240475,-1.836,-0.818525,0.0493,0.78485,0.869225,1.6569,2.564575,3.514225,-3.58055,-3.288,-1.943425,-0.806725,0.488975,0.7072,2.214525,3.09105,4.196075,-3.02225,-2.58525,-1.31725,-1.164875,1.187175,0.94625,2.100975,3.1728,4.087625,-7.712225,-6.5746,-5.678775,-79.923,0.451496352168835,0.573261173729153,0.700816219551205,0.527851340801571,0.444934211839426,0.294030582842665,0.324344677238762,411.054685362537,417.17467403978,418.128452698023,417.71321518096,418.387769403847,417.995402300877,418.47433476723,418.214855245735,418.148095036686,418.343199348312,418.83957050292,418.854027790476,418.848755829609,2010.14130232671,2011.51728134814,2010.1286625987,2003.96202769417
1,4.25,0.729744465138623,-25.8349825257318,0.0226766772584884,-0.289573957289963,-1.00638348407234,-0.355663850236589,-4.68115395555317,-4.37979258903603,0.0497528492122715,-45.904650236226,-13.965138919894,0.219115586684416,0.56275,0.4145,0.21,0.21,0.13625,-25.6015375,-26.542175,-25.70382,-25.39636,-30.43229,-30.82076,-30.01175,94.444866,67.5325,0.1394675,-25.6225,-27.0095,-27.57825,-25.1735,-23.27775,0,-4.60275,1.65,-2.09025,146.36,202.715,190.3525,201.6775,-0.33,-0.28,-0.12,-0.61,-0.24275,-0.49,-0.29425,-0.06275,-0.27275,-0.30275,-3.592975,-2.636275,-0.822775,0.3145,0.97485,1.532275,2.08165,3.06745,4.0226,-2.768275,-1.965775,-1.11565,-0.195875,0.76885,1.608175,2.424175,2.97465,4.178,-3.293025,-1.8569,-0.825775,0.0466,0.78285,0.869225,1.6563,2.563575,3.5135,-3.605125,-3.314975,-1.9621,-0.814175,0.485975,0.7052,2.2131,3.090625,4.19565,-3.070875,-2.609375,-1.32925,-1.17585,1.187175,0.9439,2.099975,3.17235,4.0869,-7.9418,-6.64775,-5.6854,-76.47775,0.483328666140505,0.595845271156678,0.625392411668467,0.53357482477353,0.413642807514501,0.282085734137293,0.32143075472022,410.992983719421,418.078934529771,418.410150276193,417.485305510919,419.041118325205,417.550711205444,419.466858017804,417.7220201968,420.403041268788,418.497155311351,421.190056500086,419.256333244791,420.003177077891,2011.2474985471,2010.46085263426,2010.82472684005,2005.25981395842
1,4.75,0.722785676818866,-25.921545156953,0.0208414349538707,-0.482796569641423,-0.771866348199285,-0.317702616151489,-3.44885330182108,-5.28261320593192,0.0429429400653446,-37.2703499416883,-17.9817197508433,0.20969859179461,0.59275,0.4445,0.203,0.1945,0.1425,-25.85254,-26.6491,-25.78841,-25.72662,-30.72772,-30.74094,-30.044915,94.48199975,67.2955,0.14239,-25.739,-27.176,-27.32625,-25.0075,-23.342,0,-4.521,1.65,-2.04925,147.9975,202.525,193.08,201.5,-0.3335,-0.28,-0.12,-0.61,-0.24,-0.49,-0.3,-0.06275,-0.2655,-0.31,-3.6324,-2.650725,-0.83755,0.31115,0.97285,1.531275,2.0802,3.067,4.022875,-2.791025,-1.9702,-1.12425,-0.201225,0.7642,1.608625,2.426975,2.97365,4.177725,-3.334625,-1.874625,-0.8333,0.0436,0.78185,0.86895,1.6553,2.5619,3.512775,-3.628975,-3.3414,-1.9738,-0.82235,0.4837,0.702725,2.211525,3.08925,4.19465,-3.11725,-2.628875,-1.34075,-1.174875,1.1879,0.9426,2.098975,3.170775,4.085625,-8.65,-9.2767,-6.70345,-74.1055,0.482208777824562,0.584250726464606,0.617523354086734,0.534240638256633,0.419173123162276,0.268033085568057,0.294290126041822,410.919283527512,417.790837753464,418.329668307579,417.524459303719,418.413313607738,417.617260933361,418.481591727627,417.655174484501,418.176088928526,418.011266607618,418.274247528902,418.30741200104,419.055236931288,2010.78812427412,2010.80448191533,2011.00902221176,2002.02542056567
