DOY2,HR2,USTAR,H,V_SIGMA,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,1.06821266665448,-3.06467700535748,2.29169631691662,435.652214248958,13.425274198,439.475058995,13.82755543,435.554906075687,10.905051953125,437.836139272333,13.987168259875,435.539252296465,13.83643860025,442.055897429444,14.398528422,435.543018462725,13.9181879065,440.4499037,13.706492253,435.477148719214,13.5232208575,444.002164125,11.740188236,438.776091293118,13.1457080275,451.3263120425,11.2577018217,6.66106296472652,15.7989777405,0.90876481475,6.942,5.89325,3.29925,2.356,1.0465,13.531565,13.720375,13.8626975,13.99203,13.8448075,14.6027375,13.319985,99.1030825,98.838,6.55017,13.7055,13.01825,11.67775,11.5045,11.1115,2.3,0.0269999999999999,3.6,-0.250250000000001,2.14025,364.02,380.8675,374.2825,368.725,0.24,0.0127500000000001,0.34275,0.37,0.30275,0.26,0.06,0.15,0.1905,0.29,8.266125,8.104375,7.61825,7.744875,8.233375,8.667875,9.64675,10.7144,11.467375,8.504,8.2017,8.36984999999999,8.6911,9.7086,10.58085,10.92075,10.1281,11.773575,7.7258,7.5973,7.67525,7.8821,8.2839,9.2342,9.9502,10.5842,11.1967,7.795825,7.575925,7.043525,7.06565,7.37275,8.04375,9.20015,10.8056,11.5512,7.542,7.361875,7.396375,7.755625,8.723625,10.386875,11.595875,12.4738,12.6992,0.4418,3.0629,5.0495,4.322
1,0.75,1.1467693659,-5.16079635890457,2.24619816655,435.315408453105,13.436659759,435.616252,13.992926759,435.307916260293,12.3038005495,436.89416289787,12.688737515,435.378407633759,13.37184555,437.391555262963,12.6075337325,435.283283850745,13.614729554,442.12534665,14.313173152,435.450400239184,13.66335025,435.42830488,14.435378094,443.078001573706,13.379304477,439.656640474426,14.192487967,6.3274390884,16.3155645435,0.85047286795,6.57825,5.506,3.1465,2.263,1.08375,13.46534,13.90275,13.8933475,14.03675,13.97046,14.6232625,13.31931,99.10049125,98.82075,6.72151,13.65725,13.03925,11.81275,11.50825,11.09025,2.4,0.02,3.7275,-0.263000000000001,2.16,363.0475,380.55,374.7575,369.4125,0.24,0.01,0.34,0.37,0.3,0.26,0.06,0.15,0.18025,0.29,8.308875,8.13575,7.60975,7.739625,8.225375,8.667125,9.64575,10.713,11.465375,8.5366,7.99195,8.36619999999999,8.68015,9.711,10.5806,10.9195,10.12715,11.773575,7.6807,7.4346,7.640675,7.87115,8.28255,9.234,9.9502,10.583225,11.194775,7.79035,7.55075,6.9889,7.047225,7.369575,8.044025,9.198,10.8024,11.549775,7.5155,7.30475,7.375125,7.773125,8.724,10.38625,11.59435,12.4728,12.6982,0.3353,2.239,3.01395,3.9825
1,1.25,1.093489160125,-6.37506885544944,2.29125765655,435.338689362981,14.10364499,440.03839447179,17.04208745625,435.514643895471,9.67734913845,437.945826454453,13.83828036915,435.578759176832,14.153303088,435.788692875,12.7445830896,435.967780615734,13.97786401,436.03006528,17.15385392,436.087858903328,14.336435836,438.9989157375,17.1171122945,443.408223187202,14.207534766,453.39246922,17.1246785375,7.085564951125,16.3958764935,1.101295712,6.95275,5.744,3.24225,2.4085,1.082,14.36814,14.592275,14.86144,15.09189,14.3631425,15.471075,13.3297875,99.09855225,99.224,6.39275,13.856,12.844,11.774,11.82,10.53,2.3275,0.0739999999999998,3.655,-0.26,2.0585,366.51,385.3125,374.05,369.9025,0.23275,0.01,0.35,0.36,0.3,0.25,0.06,0.15,0.18025,0.29375,8.320625,8.10475,7.640125,7.734,8.222,8.66675,9.644125,10.7115,11.463375,8.1876,7.85365,8.36529999999999,8.6682,9.71285,10.58025,10.9155,10.126625,11.773575,7.733275,7.4546,7.629925,7.854675,8.28135,9.234525,9.9502,10.5829,11.193775,7.569775,7.319925,7.026375,7.03825,7.36685,8.045025,9.19585,10.79985,11.548775,7.4345,7.306375,7.355375,7.801625,8.724625,10.384625,11.592825,12.4718,12.6982,-0.515975000000001,4.557625,8.37354999999992,4.58699999999999
1,1.75,1.047751673025,-3.94233493926698,2.246558699875,435.291572425615,15.61224794,439.833045555,16.24418962475,435.462332281762,12.98093187725,437.344261774286,11.779038325,435.358129012564,15.3969845525,435.5856084475,16.238133636,435.659071039687,15.333389431,437.970248945,16.746907805,435.971844864158,15.754745219,437.5279213525,17.295838675,446.284412290009,15.312911941,444.784812818659,13.95368882375,7.0695861316,16.44174239575,0.66676404825,7.04225,6.1,3.29375,2.2545,0.9965,14.68755,14.940525,15.25579,15.382895,15.06117,15.6632,13.213595,99.11157475,99.3665,6.672265,13.53325,12.66075,11.6415,11.33325,10.851,2.3,0.12,3.7,-0.283000000000001,1.72675,360.4875,385.535,375.2825,372.9175,0.24,0.01,0.34275,0.37,0.3,0.25275,0.06,0.15,0.19025,0.29,8.225625,8.028,7.640375,7.724625,8.219375,8.666,9.64275,10.710125,11.46175,8.01555,7.8386,8.36254999999999,8.6564,9.71644999999999,10.5778,10.9145,10.12515,11.7733,7.9291,7.6404,7.664925,7.845075,8.279875,9.2335,9.9512,10.5826,11.19205,7.4626,7.3554,7.0517,7.031925,7.365125,8.045025,9.194275,10.800575,11.547775,7.55075,7.31925,7.332375,7.81375,8.724625,10.38425,11.591775,12.4708,12.6972,0.172400000000001,2.4274,8.528125,3.58
1,2.25,1.2174582372,-4.62449612226992,1.9980928884,435.323076410672,13.793281513,437.430785355119,16.431484424,435.807792542282,10.90625129275,441.13326154203,13.356906826,436.205590598055,13.812651172,438.107446003928,17.5078211715,436.614312298835,13.870521639,445.99618494,13.214069699,437.033746374346,13.799724937,443.887464375,16.531282497,445.736546663043,13.795400655,445.073932703516,16.1953612925,6.49138171361679,16.504001334,0.94914975085,7.05425,5.856,3.1425,2.185,0.97375,14.88443,15.29695,15.72887,15.837125,15.57305,15.9353625,13.3054175,99.122414,99.3515,7.4974975,13.881,13.22675,12.37325,11.7055,11.10725,2.3275,-0.0125,3.7275,-0.25575,2.2655,361.225,387.7925,377.5075,374.445,0.23275,0.00275000000000006,0.34,0.36,0.3,0.26,0.06,0.15,0.19,0.3,8.326375,8.071875,7.60725,7.71875,8.21575,8.66475,9.640875,10.70875,11.45975,8.0022,7.8448,8.35274999999999,8.64615,9.7245,10.57535,10.92275,10.124625,11.772575,7.79225,7.582225,7.672925,7.84925,8.277125,9.2333,9.9512,10.5826,11.1906,7.75125,7.42045,7.0146,7.02305,7.362675,8.044475,9.192125,10.798425,11.5462,7.553625,7.38,7.372,7.816375,8.72425,10.38325,11.589725,12.4698,12.696675,-0.059625,2.240825,2.8156,3.015
1,2.75,1.206756854225,-7.47119644087659,2.29602998695,438.471923732186,14.834544678,434.298108328125,13.668603371,440.943720273298,12.291696102,436.835771070833,11.9297370025,438.167427196207,15.1327488175,440.619452775693,12.541649194,437.411259138647,15.315743145,446.4845020475,13.57523650625,437.407167307941,14.814529124,440.615277535,13.087832586975,447.711159588367,15.131517059,443.651769845409,13.84915925,7.20041477737419,16.61917328325,1.0796964184,6.93149999999999,5.674,3.27125,2.256,1.00275,15.02711,15.55585,16.01627,16.0036,15.4385,16.3399,13.182455,99.123421,99.271,7.12599999999999,13.7825,13.26425,12.379,11.676,11.2235,3,0.0172499999999988,4.155,-0.26,1.784,362.13,389.865,376.9725,372.895,0.24,0.01,0.35275,0.36275,0.3,0.25,0.06,0.15,0.19,0.29375,8.350625,8.165625,7.57325,7.72225,8.212125,8.66475,9.640125,10.707375,11.45875,8.13085,7.905,8.33639999999999,8.6342,9.72329999999999,10.5739,10.92425,10.123625,11.772575,7.733075,7.5606,7.65975,7.85665,8.274925,9.2331,9.9512,10.5823,11.1895,7.8408,7.6502,6.962475,7.0126,7.360225,8.0442,9.1914,10.792825,11.5448,7.583,7.486125,7.3866,7.833625,8.723875,10.38225,11.5882,12.4688,12.695675,0.675349999999995,3.1044,3.3158,3.04999999999996
1,3.25,1.12546175742418,-1.66292296130003,2.24168307971204,437.4329729354,14.740201676,440.485517902821,16.61705646225,438.705395395659,10.849014846,438.799271473333,12.98100350075,436.804142542452,14.786679582,437.445079175,16.5805743975,436.919594312998,14.87373062,439.7050795425,15.4615746675,436.802852096997,14.973305906,443.105568635256,12.59516509125,442.681927965306,14.707269588,444.746276984796,16.908049315,6.45577791926132,16.2774498855,1.107658569375,6.62575,5.746,3.36,2.21975,1.04375,15.05241,14.85505,15.35555,15.604585,15.41509,16.0987325,13.05973,99.134559,98.9675,7.388375,13.43675,12.40975,11.60525,11.29075,10.782,2.4,0.0709999999999997,3.7275,-0.28,2.1565,361.31,389.3125,370.3175,372.3025,0.23,0.01,0.34275,0.36,0.3,0.26,0.06,0.15,0.2005,0.29,8.34525,8.157,7.544,7.728375,8.206875,8.664375,9.639125,10.70575,11.45675,8.2641,7.9755,8.32284999999999,8.6213,9.71845,10.572,10.923,10.12215,11.772575,7.93665,7.72495,7.675975,7.870825,8.273,9.2322,9.9512,10.5823,11.1885,7.91695,7.7293,6.961025,7.012375,7.355875,8.044375,9.1896,10.795275,11.543775,7.697875,7.615375,7.3672,7.83325,8.7235,10.38125,11.586675,12.4678,12.6952,0.759400000000002,2.9697,4.52625,3.9495
1,3.75,1.13593386215821,6.97642200693571,2.18056618219504,435.051496804075,14.99486227,436.7839753875,11.0298611765,435.417579517253,10.36275449375,433.603576369906,10.9862054825,434.838421727406,15.0375863985,433.925553553394,10.848908797,435.370396202175,14.94990516875,442.98020604,15.0213400415,435.206637499235,14.94369322975,452.840928365,15.6721956329,440.390415497323,14.99303932575,442.730599933386,15.3934288137,6.10974006838514,14.859800037,0.7982252859,7.20325,5.938,3.4075,2.272,1.12275,14.340375,14.40705,14.38773,14.596555,14.57718,15.122595,13.71913,99.14585175,98.8445,7.13996,13.43025,12.4685,11.52475,11.11775,10.704,2.5,0.0534999999999997,3.8275,-0.27725,1.62,366.57,383.7775,370.0175,368.325,0.24,0.03,0.33,0.37,0.3,0.25,0.06,0.15,0.191,0.29,8.30725,8.1495,7.55075,7.736375,8.198375,8.664375,9.63875,10.704125,11.455125,8.18035,7.93525,8.31739999999999,8.6094,9.7136,10.56955,10.9195,10.12115,11.7723,8.112625,7.86185,7.70455,7.88855,8.268925,9.2323,9.9512,10.5823,11.1871,8.019775,7.713825,6.953225,7.021,7.350625,8.043825,9.1876,10.7937,11.542775,7.760375,7.679125,7.412125,7.854375,8.722375,10.380875,11.58515,12.468,12.6942,0.956400000000002,1.25525,3.3962,4.68949999999996
1,4.25,1.07341395456858,-5.21510404841794,2.16977051551272,434.677721722686,14.646890475,442.2206951,13.706042472,434.952592431351,9.3406794883,450.127500525,8.58895369475,434.866338679534,14.8377498125,454.090882565,9.413111061875,434.805787093542,14.74258968,448.0293049,10.859091981,434.948450046926,14.7256540725,442.50877716,13.0754550625,441.905575469777,14.6489906,449.90927427,12.88083623375,5.9032424383629,13.87421331125,0.8148757115,7.363,5.946,3.545,2.258,1.112,14.84065,14.6604,14.83099,14.8763675,14.78132,15.19695,12.948045,99.1625115,98.89575,7.180275,13.2315,12.27425,11.4855,11.34675,10.495,2.2275,0.24,3.6275,-0.2915,1.873,365.6375,385.83,371.5325,367.6275,0.24,0.0127500000000001,0.35,0.36275,0.3,0.25,0.06,0.15,0.19075,0.29,8.392375,8.213875,7.57025,7.7505,8.1865,8.664375,9.63675,10.7025,11.453125,8.02869999999999,7.93035,8.33719999999999,8.5978,9.70885,10.56765,10.92225,10.12015,11.771575,7.9983,7.676375,7.710075,7.8802,8.2676,9.2316,9.9515,10.5823,11.1854,8.000675,7.655375,6.928,7.03335,7.3442,8.043275,9.1875,10.792125,11.5412,7.801875,7.72175,7.406625,7.876,8.721,10.3805,11.5845,12.467,12.6932,-0.780999999999999,1.041525,3.005125,4.63799999999999
1,4.75,1.13940936907083,-6.49506994611558,2.451686106,433.918599650064,14.63300197525,437.008186932703,15.572362048,434.326111890277,9.2506655088,435.931758047714,10.979854492,434.64993080317,14.64046880675,434.820733006387,16.24912544625,434.272478429826,14.9926860205,447.82246233,13.96335965325,435.572963702662,14.8453141115,453.237469515,14.42469192275,442.403689074122,14.831148785,457.410054901693,9.53628994925,7.23406368745,12.95719441125,0.896433818125,7.1095,6.056,3.315,2.267,1.03275,14.84305,14.8768,14.79411,14.81324,14.88542,15.08611,12.08184,99.181892,98.861,7.13764,13.12225,12.20675,11.68775,11.704,10.70275,2.4,0.2915,3.8,-0.28,2.001,363.62,387.72,371.6525,368.8025,0.23275,0.02,0.34275,0.37,0.3,0.25,0.06,0.15,0.2,0.29375,8.438875,8.273625,7.565,7.766,8.1755,8.66375,9.63575,10.700875,11.452125,7.99324999999999,7.97335,8.31924999999999,8.5926,9.7029,10.5662,10.924,10.119675,11.771575,7.687125,7.488575,7.7001,7.8781,8.2651,9.2298,9.9525,10.582,11.1837,7.98975,7.69075,6.92245,7.0442,7.3414,8.043275,9.18655,10.7907,11.5402,7.838625,7.765375,7.37925,7.89925,8.72,10.3795,11.583,12.466,12.693675,-0.777825000000002,3.60875,4.20125,4.203
