DOY2,HR2,RH,TA,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT
1,13.75,87.7525,-2.03420000000001,67.3625,68.422,276.185,289.2675,69.986265,79.242032
1,14.25,88.2625,-1.00012500000001,65.2625,67.841,265.2225,294.9275,66.7535325,73.8091285
1,14.75,88.875,-0.546700000000015,55.3205,60.0165,275.645,300.6925,53.98356575,61.79509
1,15.25,89.1225,-1.54362500000001,45.615,42.5719999999999,275.84,298.7575,40.05540375,41.09012125
1,15.75,89.28,-1.52995000000001,29.871,27.5825,276.1675,297.2425,25.833307,28.349231
1,16.25,89.47,-1.25307500000001,10.4192,8.4445,276.865,297.3775,13.250175,14.238822
1,16.75,88.955,-2.63437500000001,1.6765,3.073875,278.0825,293.03,4.507735175,4.8927582
1,17.25,90.895,-1.92155000000001,85.425,1.454,283.2025,295.385,0.817290824999999,0.987725809999999
1,17.75,91.0825,-2.245775,55.26375,1.1164,286.9975,294.3425,0.0518667124999999,0.21725522
1,18.25,90.6275,-2.35227500000001,23.4665,1.106925,279.06,292.5575,0.039493354,0.25386641
1,18.75,90.085,-2.69395,3.66075,1.04835,271.4825,290.9875,0.04071112275,0.23286165
1,19.25,89.36,-2.84825,2.95015,0.9461,268.53,290.07,0.0394777715,0.206991875
1,19.75,89.83,-2.567975,2.23955,1.644625,266.03,286.88,0.0652136162499999,0.19758802
1,20.25,91.0075,-2.839375,1.52895,1.53605,273.7575,284.0975,0.04077096025,0.2010982425
1,20.75,90.575,-2.46055,0.808925,1.01265,275.8025,289.4075,0.0518971274999999,0.2273479
1,21.25,90.3725,-1.95855,0.857125,1.4911,281.0625,292.3925,0.09326983025,0.23490432
1,21.75,90.295,-1.911975,0.905325,79.7148999999987,287.1775,294.925,0.1558482125,725.3736954375
1,22.25,90.635,-2.7054,0.953525,1.31025,285.87,289.905,0.1235439855,0.17515066
1,22.75,89,-1.43995,0.953525,1.59539999999999,294.96,295.515,0.083198687,0.3109701225
1,23.25,88.325,-1.6706,0.953525,0.871424999999997,286.775,294.825,0.0454251005,0.304432975
1,23.75,87.315,-1.6826,0.953525,1.0505,291.83,293.285,0.1167926035,0.3386488725
2,0.25,89.275,-4.618975,2.01805,1.1115,285.04,286.2675,0.171516445,0.050300494
2,0.75,89.8,-3.29695,2.01805,0.9395,286.045,287.0675,0.531609232499999,0.057381672
2,1.25,90.0625,-4.162025,2.01805,1.094875,285.8175,287.5825,0.305270767499999,0.06446285
2,1.75,90.805,-4.888125,2.01805,0.9509,286.25,285.935,0.272565584249999,0.094631162
2,2.25,90.85,-4.40865,2.01805,1.334925,287.435,285.965,0.281728065999999,0.03762580775
2,2.75,91.04,-3.876525,2.013035,1.06945,288.0425,287.0925,0.264843344249999,0.117984354
2,3.25,92.2175,-4.595025,2.00802,1.1855,286.4525,289.0875,0.231142045749999,0.08806783
2,3.75,92.415,-4.146625,2.003005,1.458,283.7675,290.13,0.42586966,0.18307884125
2,4.25,93.82,-3.90965,1.99799,1.377425,286.3925,290.4475,0.4059635125,0.191290792625
2,4.75,94.81,-4.053475,1.992975,0.6788,284.045,291.2375,0.234022595,0.199502744
2,5.25,94.9375,-4.17815,1.98796,0.988,284.1425,291.9475,0.2995209075,0.1970138175
2,5.75,94.7,-4.032325,1.982945,1.284175,285.1525,291.62,0.2601566325,0.1729686775
2,6.25,94.0475,-3.772475,1.97793,1.175025,286.84,292.5825,0.2178027425,0.11262902
2,6.75,94.8825,-3.55550000000001,1.972915,1.1395,290.2675,294.7225,0.137824195,0.104677414
2,7.25,95.34,-3.570375,1.9679,1.2303,285.08,293.6975,0.235656305,0.062410546
2,7.75,95.3675,-3.50895,2.44376666666667,1.289275,289.7275,293.42,0.325062635,0.06612956
2,8.25,95.3125,-3.63715,2.91963333333333,1.3313,290.195,291.9475,0.930308565,0.807105299999999
2,8.75,95.15,-4.05905,3.3955,4.174,290.005,291.155,7.193714425,7.70055495
2,9.25,95.05,-4.093775,18.332,16.4225,286.3025,291,25.044224,26.82832525
2,9.75,95.14,-4.105175,44.57125,39.4885,284.1025,290.73,62.25585225,64.3109645
2,10.25,95.3575,-4.467475,73.48125,60.7905,284.7825,289.43,113.52486,116.516265
2,10.75,95.24,-4.34535,106.6525,94.0025,285.745,289.37,180.8949525,182.3120575
2,11.25,95.3125,-3.919675,141,118.5575,286.4875,292.1375,241.9152175,241.87539
2,11.75,95.2125,-4.2686,176.56,135.39,286.2225,293.3925,286.459825,285.7879475
2,12.25,94.8775,-4.053325,203.7925,165.545,290.905,295.2925,356.8029025,354.26351
2,12.75,94.325,-3.84235,221.0025,181.5975,286.6125,294.3425,394.25335,389.3074075
2,13.25,94.705,-4.33885,232.9325,191.8575,285.5625,292.3925,418.5675,411.2392475
2,13.75,94.85,-4.086675,238.1425,196.8225,285.57,292.89,429.1432075,420.0721975
2,14.25,92.91,-3.744425,234.665,195.345,287.975,294.3025,424.1967175,412.9733875
2,14.75,92.6925,-3.234025,223.2125,187.6925,292.3075,295.335,404.06882,391.2059075
2,15.25,91.125,-3.28055,204.95,174.085,294.1675,295.565,372.11881,357.4828925
2,15.75,89.62,-3.11915,179.7725,154.425,289.1125,295.1725,327.9637,311.9306925
2,16.25,90.3725,-3.476075,149.58,131.2525,290.675,293.4375,271.019575,254.798975
2,16.75,90.2725,-3.7893,128.245,113.5625,292.5825,292.595,227.71111,216.8106125
2,17.25,88.6225,-3.72985,85.425,75.632,297.05,292.3,140.69793,132.6980875
2,17.75,89.0675,-3.208125,55.26375,51.125,295.235,293.87,82.21646925,79.257635
2,18.25,89.2775,-3.173075,23.4665,23.7325,292.1925,293.605,35.08500325,34.5841175
2,18.75,89.975,-4.98765,3.66075,5.3977,289.8375,290.2475,9.368850175,9.3463385
2,19.25,89.855,-5.207175,2.95015,1.6467,282.305,286.475,1.075542175,1.10830771
2,19.75,90.8875,-5.078625,2.23955,0.9755,285.4375,286.865,0.12175431625,0.06794856
2,20.25,91.4125,-4.555825,1.52895,1.13325,283.72,288.0425,0.1347425925,0.05312480025
2,20.75,91.83,-3.60025,1.36854166666667,1.19095,282.8775,288.5575,0.1073372075,0.062516177625
2,21.25,92.32,-4.5031,1.20813333333333,1.294,282.195,288.2,0.108117402,0.071907555
2,21.75,91.595,-4.5171,1.047725,0.7727,285.9775,287.9825,0.109337325,0.0665027495
2,22.25,91.1875,-5.039975,1.02686666666667,1.12625,287.1225,287.8025,0.1604845875,0.061097944
2,22.75,88.65,-5.34635,1.00600833333333,0.9024,286.03,287.12,0.128057355,0.065065304
2,23.25,88.7225,-5.00225,0.98515,0.877399999999999,287.905,287.855,0.13504899425,0.108554445
2,23.75,88.9125,-4.63505,0.98515,0.93725,287.4025,287.5825,0.1332029025,0.081377001
3,0.25,88.515,-8.60475,8.52765,0.9549,255.205,266.745,0.035854276,0.12585122575
3,0.75,86.66,-9.0095,8.52765,1.496325,249.32,267.8075,0.0477436857499999,0.03664192
3,1.25,87.5825,-9.93475,8.52765,0.92635,241.845,263.5925,0.05121783,0.05510761375
3,1.75,88.0925,-9.85325,8.52765,0.9794,250.9125,267.31,0.0549629385,0.083880003
3,2.25,86.3425,-9.28,8.52765,0.9963,256.415,269.32,0.0259320395,0.065906668625
3,2.75,85.5825,-9.1935,8.52765,0.7764,257.685,270.565,0.0630006522499999,0.03667862
3,3.25,85.5775,-8.9675,8.52765,1.12005,256.535,270.3275,0.042612681,0.062417574
3,3.75,85.6875,-9.148,8.52765,0.874075,260.9025,270.2225,0.04633904275,1.267396670625
3,4.25,85.425,-9.175,8.52765,0.8257,256.3225,269.515,0.0507358254999999,4.3906589963125
3,4.75,84.6125,-9.425,8.52765,0.8287,257.3225,264.5275,0.064761469,12.153501372
3,5.25,86.265,-9.48975,8.52765,0.884725,252.5675,260.795,0.0489676787499999,0.0459687155
3,5.75,85.8825,-9.8205,8.52765,0.6652,262.8975,266.1325,0.1497568575,0.13496045
3,6.25,85.2025,-10.16925,8.52765,1.6658,257.3875,265.5275,2.01848935,2.14455265
3,6.75,86.385,-10.82325,8.52765,7.986875,254.485,260.12,14.17287875,14.398981
3,7.25,87.195,-11.34975,33.50625,24.66925,253.5025,261.9025,43.629402,44.03854575
3,7.75,87.855,-12.26225,72.58025,51.98225,256.1175,259.4925,95.67014775,93.75994025
3,8.25,87.21,-11.77825,122.64,102.1825,262.3775,262.195,169.579455,170.309175
3,8.75,86.69,-12.04275,176.6125,145.9325,262.2925,261.2875,268.888915,266.4689475
3,9.25,86.64,-11.12675,226.845,184.0075,264.57,261.2275,366.507765,364.669215
3,9.75,86.32,-10.67975,264.715,217.7,261.7375,260.61,451.123395,445.56384
3,10.25,86.7525,-10.904,288.185,253.41,260.995,261.41,542.1770925,536.1076525
3,10.75,86.8375,-10.0225,295.1375,287.4225,260.2725,260.2375,641.84552,636.62175
3,11.25,86.7375,-9.91925000000001,327.3925,314.075,260.2875,261.5925,720.944825,715.930925
3,11.75,86.0825,-9.61367500000001,370.835,339.4125,244.155,263.255,787.420895,787.015295
3,12.25,85.7325,-9.85387500000001,397.74,361.9025,255.15,267.565,852.41315,847.8707
3,12.75,84.32,-9.536,415.7575,379.2025,256.115,268.3625,880.8086975,865.3057525
3,13.25,85.8925,-8.56790000000001,417.27,379.3025,260.83,268.81,869.47636,851.2880175
3,13.75,85.2,-8.01667500000001,406.5975,389.8675,267.4325,270.4075,904.4788925,879.887015
3,14.25,86.23,-8.04280000000001,398.4925,385.9425,270.34,270.0675,901.297565,871.07924
3,14.75,85.08,-8.18330000000001,370.245,380.0675,270.2325,271.38,877.2002025,846.912645
3,15.25,85.3225,-8.16795000000001,363.2375,366.145,271.0725,273.7125,835.6972775,805.911165
3,15.75,85.66,-7.83315000000001,337.4725,335.7625,268.6625,274.1275,761.116635,736.0065025
3,16.25,82.38,-7.24060000000001,335.005,311.175,267.36,274.27,693.1741725,672.7436625
3,16.75,81.6925,-7.99725000000001,321.2375,283.4225,264.8425,273.8675,627.4261475,610.5759475
3,17.25,87.0575,-7.43417500000001,274.5125,247.4775,257.6775,271.77,534.3423375,521.61344
3,17.75,87.5825,-7.2677,238.02,208.94,251.1325,270,434.33674,424.6431075
3,18.25,87.71,-7.2052,191.57,169.6025,252.8475,270.7575,340.6744575,332.49895
3,18.75,87.61,-7.52545,138.7575,122.8475,248.4025,273.22,240.7424175,233.0081525
3,19.25,88.5375,-7.705825,78.526,73.83525,244.105,270.775,142.718295,137.64145
3,19.75,89.2875,-7.8808,36.831,37.29525,242.91,270.33,67.891433,65.924947
3,20.25,89.4625,-8.88125,12.95,12.774,246.7175,266.675,26.15072925,25.9564
3,20.75,89.7825,-8.9535,2.22945,2.7769,248.83,268.6375,6.574159525,6.653731875
3,21.25,89.465,-8.5268,2.22945,1.05075,255.73,271.405,0.7124905225,0.72474718
3,21.75,89.1925,-8.399,2.22945,0.8732,248.73,271.3925,0.03775017,0.044867838
3,22.25,88.555,-9.039,2.22945,0.973949999999999,237.015,268.1125,0.027108455,12.440182722
3,22.75,88.6025,-8.8805,2.22945,1.0868,226.9575,261.3675,0.0672071712499999,4.770002652
3,23.25,88.18,-8.60625,2.22945,1.177525,232.4925,260.1,0.13109000975,1.557901135
3,23.75,87.585,-8.30325,2.22945,1.3815,239.42,262.8025,0.05684780575,0.4858556605
4,0.25,94.33,4.081275,3.09825,1.69775,294.25,316.6775,0.2057851075,0.2014019575
4,0.75,94.4575,4.697475,3.09825,1.6358,301.175,316.4175,0.08142170475,0.079590492
4,1.25,93.655,5.149275,3.09825,1.0112,281.3675,317.8475,0.081297227,0.0457523775
4,1.75,90.66,4.3271,3.09825,1.26305,302.81,316.87,0.0715542125,0.073128844
4,2.25,90.94,3.58315,3.09825,1.4868,304.9125,317.005,0.1258292625,0.0941875295
4,2.75,92.165,4.626825,3.09825,1.23265,310.975,317.305,0.204828375,0.2034297125
4,3.25,92.085,4.65705,3.09825,1.407725,309.7825,317.1325,0.67870182,0.60862152
4,3.75,93.0925,4.856375,3.09825,2.025075,307.1075,316.7525,2.494822175,2.3517145
4,4.25,93.75,4.3096,3.09825,4.162875,306.5075,316.255,9.51502965,8.5900272
4,4.75,93.1425,3.914525,10.861,12.4445,308.3475,316.245,26.6805695,24.1075
4,5.25,92.53,5.4819,28.47625,26.81125,310.8375,316.735,59.3864525,54.121066
4,5.75,92.425,4.814625,56.90125,47.784,314.345,317.1975,112.2809775,101.46723
4,6.25,93.02,4.296375,65.18475,73.559,314.7075,317.36,190.9340725,167.9431725
4,6.75,92.49,5.30915,119.52,103.9375,315.3475,317.66,277.6727025,251.2783275
4,7.25,92.6,5.73774999999999,183.155,148.1275,310.9325,318.3225,354.20525,324.28047
4,7.75,91.32,4.35515,241.57,190.2025,308.725,318.955,467.3125175,419.6988175
4,8.25,90.4,4.92115,293.495,222.6975,314.3875,319.3275,573.025245,521.9123575
4,8.75,90.4025,4.7329,345.115,265.28,316.3875,319.255,685.832495,630.9700275
4,9.25,89.3575,4.924275,402.2,304.0025,311.865,318.955,816.799555,754.890775
4,9.75,88.6475,4.724675,447.015,339.3975,313.055,319.855,880.3807175,803.318175
4,10.25,88.5475,6.3283,490.2725,376.095,316.7725,320.675,968.40912,898.1753825
4,10.75,87.865,6.65945,564.925,438.685,320.825,320.685,1148.928575,1090.155325
4,11.25,84.0025,5.644025,571.5375,436.4625,324.3975,320.9275,1171.864175,1093.930025
4,11.75,83.265,5.8727,599.3975,459.2,319.41,320.6925,1230.99325,1152.59115
4,12.25,82.6375,6.655125,622.5975,492.3375,314.5375,321.105,1231.47005,1174.7808
4,12.75,81.8275,6.56525,673.6,515.7175,310.805,322.3325,1360.0474,1275.96145
4,13.25,80.2575,6.35045,646.535,499.2325,310.28,321.615,1284.60705,1197.46145
4,13.75,80.5925,5.914625,653.5825,503.575,305.2875,321.91,1313.359425,1222.831075
4,14.25,79.42,5.92145,663.415,512.9,297.6725,321.8375,1331.2623,1242.90645
4,14.75,83.645,5.957225,640.5825,485.93,297.5875,321.8925,1306.909875,1190.290325
4,15.25,84.375,6.2311,650.435,520.4575,296.4375,321.8925,1329.245,1246.927275
4,15.75,83.625,6.90715,613.28,463.1,298.8925,321.3,1226.69235,1144.3198
4,16.25,84.7775,7.189925,552.18,423.7375,296.955,321.4125,1090.176825,991.83048
4,16.75,83.6725,8.591,496.845,384.6525,293.1275,321.5825,989.150935,886.34971
4,17.25,84.165,9.285,465.1425,347.5,287.0075,321.1475,925.1828125,824.0712775
4,17.75,86.24,10.96625,409.645,310.5325,297.215,323.0475,822.30607,743.4758075
4,18.25,87.6475,10.1805,350.4475,273.7625,284.6025,322.86,715.73219,661.4369225
4,18.75,89.4975,9.899,304.3275,233.9425,286.6425,322.215,612.3534375,552.1480225
4,19.25,90.085,9.04649999999999,267.165,222.4625,289.385,321.2275,540.891685,510.40185
4,19.75,89.91,8.866,209.47,163.4625,296.99,321.01,418.0002625,375.6373125
4,20.25,89.61,7.93625,153.065,119.7275,298.725,319.2225,302.6577175,274.9930575
4,20.75,89.9225,6.578125,89.17,74.4285,301.5025,318.64,178.736705,161.3966
4,21.25,92.33,6.0677,62.6715,51.8565,300.6425,317.8025,118.0214525,108.6338005
4,21.75,93.82,5.710625,33.2645,27.13,301.2375,317.26,60.668298,54.32931375
4,22.25,94.375,5.2443,15.18625,13.10275,292.455,317.44,27.71030775,24.8192675
4,22.75,95.02,5.642075,4.7896,5.346925,291.88,317.8125,10.69250145,9.47494
4,23.25,95.1925,5.331575,4.7896,2.3991,293.6825,317.4925,3.32107755,3.007247825
4,23.75,94.8925,5.143925,4.7896,1.509575,288.095,317.6475,0.916405815,0.89033432
5,0.25,98.8575,7.721,28.8075,19.27125,332.2061935,339.08907225,42.3486965,33.891837
5,0.75,99.1,7.46899999999999,20.3,14.18375,330.3625765,336.363767,30.6330075,23.315264
5,1.25,99.2,7.8148,19.78,11.525,327.34172575,336.191476,25.458892,21.6924735
5,1.75,99.455,7.26939999999999,17.1915,10.79,323.80575025,334.23165025,23.96754,20.105963
5,2.25,99.3,6.78159999999999,17.92,11.675,323.039001,333.348334,25.7048395,23.440446
5,2.75,99.5,6.9176,22.204,16.06,320.655,329.9210075,34.552363,32.7602355
5,3.25,99.51,7.4356,35.401,24.8555,321.65,328.32939275,49.43484,45.439275
5,3.75,99.4,6.84819999999999,46.8875,34.742,320.7075,332.25197275,80.992686,69.318324
5,4.25,99.3725,7.423,62.9795,52.0345,322.14,334.2187545,122.00444,104.902277
5,4.75,99.3575,6.19379999999999,106.74,80.4245,322.2175,337.82682125,171.86063,158.52693
5,5.25,98.96,6.3434,152.775,96.26,322.1875,340.0643065,239.220045,215.18316
5,5.75,99.1875,7.2406,180.085,120.47,323.3338865,344.5675,316.939435,290.80433
5,6.25,98.8,7.511875,206.605,151.615,327.87793775,354.34134425,395.19605,366.14455
5,6.75,99.02,9.5075,255.065,188.27,323.67,364.10746975,485.855825,461.533685
5,7.25,99.265,10.51,304.36,226.52,325.8075,369.6814265,603.326825,552.375505
5,7.75,99.615,11.00125,368.05,264.6,326.1875,377.52072525,693.93149,648.87105
5,8.25,99.02,11.7725,411.07,303.215,326.915,387.17547225,798.31594,740.356195
5,8.75,99.0525,12.4275,459.55,333.875,325.9875,386.6875,886.31978,835.363985
5,9.25,98.805,12.98,533.32,382.415,331.265,394.025,992.83226,937.03877
5,9.75,98.25,14.15875,585.595,422.575,332.1125,403.725,1134.8798,1020.4116
5,10.25,98.2425,14.33,595.75,448.525,334.715,414,1202.64765,1102.45515
5,10.75,98.3,14.8325,634.365,479.345,335.680731,420.67621,1252.45585,1177.6556
5,11.25,98.28,15.201,665.355,507.5,346.3,413.96337,1322.5631,1244.5009
5,11.75,98,15.628,700.26,543.96,346,422.58833,1381.5416,1375.8636
5,12.25,97.96,16.149,741.8925,546.23,344.28616,436.5,1454.2169,1376.0173
5,12.75,97.9975,16.4435,731.92,547.72,349.12814175,436.100621,1441.448,1369.004
5,13.25,97.8275,17.20275,748.58,596.0025,344.765,439.822171,1449.395275,1447.29075
5,13.75,97.7,16.854,740.325,584.975,350.8237815,418.9026365,1479.3215,1391.521
5,14.25,97.67,16.015,749.2075,583.9575,347.969906,428.163525,1469.90155,1375.357775
5,14.75,97.6325,15.29275,726.7,577.12,347.19290375,432.976805,1408.8955,1372.8123
5,15.25,97.3975,15.40125,723.41,563.74,346.117628,415.455224,1425.7412,1340.5783
5,15.75,96.39,15.20225,709.17,537,355.152334,418.729263,1343.620075,1316.097625
5,16.25,96.425,15.0295,643.65,497.5875,361.37779525,406.542273,1252.0215,1208.171
5,16.75,96.9275,14.813,614.75,472.225,361.74090375,400.9025,1191.613,1138.09775
5,17.25,96.975,14.3365,564.0375,423.875,360.41112425,397.8425,1082.7005,1033.99
5,17.75,97.075,14.048,517.175,397.2,348.68320325,391.7475,1005.20525,957.0794375
5,18.25,97.325,14.23,473.375,363.0375,350.17042675,391.9075,920.774625,865.37565
5,18.75,97.55,14.819,429.2625,317.8375,348.75993325,393.319625,827.5677875,767.5570625
5,19.25,97.7,14.3435,364.3,276.5375,348.04311125,384.944862,695.5108,661.734625
5,19.75,98.075,13.3885,319.95,250.8375,348.608893,377.6680795,616.811275,582.619775
5,20.25,98.3,12.937,273.4625,212.925,346.66300925,375.7275,512.157475,490.0157625
5,20.75,98.4,12.928,223.7125,167.95,344.18728075,371.7175,413.69745,387.2338375
5,21.25,98.425,12.3805,180.8125,133.5375,343.08879125,369.7375,327.304825,303.0077875
5,21.75,98.725,11.809,143.3625,105.2625,335.8575,364.5975,263.4176,231.4698625
5,22.25,98.7,11.002,118.45,80.43625,338.4755595,364.5525,206.0493875,176.8616625
5,22.75,98.925,9.80849999999999,83.16125,56.8725,338.27,360.7320815,144.0745625,114.91095
5,23.25,99.3,8.77549999999999,55.68375,38.9875,333.782436,351.40711075,93.97654875,74.1672475
5,23.75,99.03,8.4935,39.27775,27.485,331.83,345.4175,62.15596125,48.60384375
6,0.25,99.5,15.09075,51.76,22.07075,367,379,84.9706115,31.5304045
6,0.75,99.5,14.6215,41.5725,18.56925,366.8,377.2,67.301429,22.2570634999999
6,1.25,99.6,14.05075,36.13,17.6025,363.9,376,56.499124,19.2288509999999
6,1.75,99.69,13.46125,34.715,15.725,361.8,374.2,52.551616,19.337048
6,2.25,99.7,12.843,38.9975,12.915,361,372.4,53.948399,23.0078365
6,2.75,99.7075,12.799,46.42,16.4925,358,370.5,59.0359504999999,28.0456144999999
6,3.25,99.6,12.79075,55,19.8975,357.7,369.4,69.1152005,37.6949554999999
6,3.75,99.6,12.81875,55.9,27.12,357,372,124.75342,56.365566
6,4.25,99.5,12.73225,71.9825,34.8225,362.7,372.8,178.31264,77.5974405
6,4.75,99.6,13.433,103.925,56.8925,363,377.3,231.25812,120.335235
6,5.25,99.5,13.913,151.05,72.455,362.3,378.4,294.202765,153.22295
6,5.75,99.5025,14.30025,187.225,89.8,359,384.4,365.33427,199.26089
6,6.25,99.5,15.88,229.075,101.3,359.9,391.6,450.3089,238.678415
6,6.75,99.4,16.6115,274.125,125.925,361.3,399.4,544.896995,302.919015
6,7.25,99.4,16.7345,325.175,156.225,363.2,403.69744,643.83576,364.205895
6,7.75,99.3,17.57525,372.825,184.7,365,413,736.71098,460.86263
6,8.25,99.465,18.318,419.325,214.75,368.9,419.5,837.935115,509.22871
6,8.75,99.375,18.739,471.35,257.05,370.1,425.4,937.348235,578.77262
6,9.25,99.235,19.73375,523.2,275.725,368.6,433.6,1026.5333,654.98236
6,9.75,99.4,20.41525,557.175,305.725,370.1,437.5,1105.48575,693.342369999999
6,10.25,99.215,20.81375,599.5275,315.245,372.395,443.2587175,1183.5534,747.893999999999
6,10.75,98.4,20.959,641.1,355.15,371.21,448.145,1266.01795,891.9041875
6,11.25,97.9475,21.673,673.75,347.525,370.6175,452.24,1321.37655,885.183282500001
6,11.75,97.4425,22.274,697.4,311.7,370.1225,456.508562,1381.660775,799.62887
6,12.25,97.085,22.37375,728.55,314.8,370.32,460.7425,1402.7728,783.75582
6,12.75,96.4375,22.7825,741.375,316.525,369.915,466.7578375,1459.5736,821.752099999998
6,13.25,95.875,23.055,748.55,327.3,370.2275,464.214622,1445.1676,860.72086
6,13.75,95.9,23.5735,753.0125,298.889999999998,373.3,464.71,1462.370775,797.191124999993
6,14.25,95.73,23.35,745.025,292.85,373.2,465.1,1456.109325,733.3202675
6,14.75,95.8,23.45,737.025,297.3,374.2,465,1428.570075,715.002220000001
6,15.25,95.6275,23.747,713.88,353.95,375.3,464.6,1384.6769,836.147829999999
6,15.75,95.5,23.745,698.775,255.474999999999,372.7775,465.2598445,1366.077125,647.544737500001
6,16.25,95.7,23.742,659.5,274.49,375.2,461.7,1287.761425,662.6467775
6,16.75,95.925,23.58625,627.9125,242.825,375.39253475,457.695,1221.18815,571.809485
6,17.25,95.925,23.61575,591.92,197.1,377.2975,452.3725,1155.2383,483.946085
6,17.75,96.1275,23.52225,566.54,210.12,377.6625,448.6625,1091.017125,502.16055
6,18.25,96.7125,23.2585,496.94,189.96,376.975,447.385,980.9824,448.6263
6,18.75,96.58,22.95825,454.56,150.24,375.1286135,440.09,881.3070625,341.3971625
6,19.25,96.235,22.458,416.54,109.48,375.995,435.93,792.7334375,258.283075
6,19.75,96.835,22.22675,354.28,104.12,375.04,432.85,689.7224875,247.91445
6,20.25,97.4225,21.9075,309.3,84,371.07,424.7474275,589.099975,186.62625
6,20.75,97.5,21.54975,275.1,73.0039999999999,368.67,423.9896955,500.7570875,172.194
6,21.25,97.465,20.75525,223.76,63.136,369.285,414.47,407.4155,147.7010375
6,21.75,97.69,19.87225,179.48,49.502,370.295,407.665,333.5429875,108.8385
6,22.25,98.2,18.8925,138.12,45.872,370.69,404.1696125,259.8269,78.49605875
6,22.75,98.7975,18.17725,110.4,36.792,368.085,395.0868935,204.6033,57.28464875
6,23.25,98.775,16.86275,85.8,30.189,370.555,386.59,149.5234,42.57933125
6,23.75,99.2,15.527,66.092,25.50975,368.185,381.08,114.2704875,38.9688625
7,0.25,99.0025,16.72075,35.9,16.579,375.95,386.2775,62.54626525,5.8354062
7,0.75,98.9,15.3935,28.744,13.6705,374.5775,383.43,49.121975,4.5116649
7,1.25,99.1,15.19225,24.3815,12.99,373.81,381.909114,42.1128535,3.8621977
7,1.75,99.2,15.2215,25.816,12.49625,374.155,381.4325,39.268836,3.8288334
7,2.25,99.3125,14.6575,29.57,9.983,372.9325,379.11,42.5169355,4.1837847
7,2.75,99.4,14.2515,34.9315,11.27,371.855,377.0325,45.69587975,5.290563
7,3.25,99.4,14.3205,41.905,13.7545,370.91,376.665,57.5286315,6.54377839999999
7,3.75,99.4,14.521,48.69375,20.05225,370.4775,376.9425,94.10005975,9.700364975
7,4.25,99.43,14.41075,56.09525,23.443,369.4875,378.4425,134.980845,13.180895
7,4.75,99.435,14.09325,83.4025,30.59675,370.9525,379.6625,194.58522,18.34718825
