DOY2,HR2,USTAR,H,LE,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,G_1_1_7,G_1_1_8,G_1_1_9,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1
1,7.25,0.5178841309,7.7246434644,2.79133183975,1.486085,1.389178,0.588052,1.54622025,2.9918568,-8.46015125,-8.67561625,94.68183125,94.0445025,99.77588,-2.85445852825,-1.802613138125,-1.576752724625,0.359321152875,-2.666494692,-1.662497646,-2.5649790495,-3.30861270175,-1.991286436,0.447115261625,-0.0451529605,7.1532310565,0.00938366525,1.60646645,-4.52298975,-4.259164375,-3.799074,-3.589527625,-2.58138825
1,7.75,0.52307478975,9.22903932155,2.92493831615,1.6221574,1.4105596,0.6753054,1.3634628,3.2357543,-8.5893825,-8.77171875,93.14402,93.74017,99.755483,-2.82800493625,-1.785346443625,-1.56091919025,0.36384603225,-2.6375708055,-1.640607913875,-2.562691547375,-3.314852224125,-1.96808482775,0.43680423275,-0.284697411625,15.08324264,-0.0011205,1.607455375,-4.514250875,-4.26025825,-3.77594875,-3.56926625,-2.583096875
1,8.25,0.5377046634,7.561583414,3.05854479255,1.679675525,1.3390891,0.607972725,1.6514991,3.3488673,-9.04813125,-9.18353,92.90108125,93.75292375,99.760571,-2.80032519625,-1.768422582875,-1.542471813,0.354536104125,-2.61470623675,-1.62321022925,-2.559454143875,-3.3285942605,-1.94491228475,0.18190265475,-0.264531245,8.444921192125,-0.000840544375,1.61780365,-4.54663825,-4.243558125,-3.779276,-3.540479125,-2.584141875
1,8.75,0.4881467304,8.82070908905,3.0915076674625,1.582089875,1.4021777,0.55959455,1.04149015,2.6863787,-8.6390425,-8.813795,92.61625125,93.93183875,99.770906,-2.775395956375,-1.75303860625,-1.52810171875,0.3455708255,-2.59247022875,-1.608187864625,-2.55470614025,-3.33802363375,-1.927981121125,0.28437668,-0.160991844375,6.609487741875,0.00532343875,1.6210314,-4.5167875,-4.21272175,-3.781671875,-3.539739875,-2.586465375
1,9.25,0.4546914534,13.48346095,3.124470542375,1.6324626,1.37202385,0.5652099,0.75943185,2.5480893,-8.5863275,-8.7446325,94.119575,93.97598375,99.761261,-2.754025641625,-1.7303941925,-1.516674118125,0.356179161125,-2.563865510625,-1.588953432375,-2.518832313875,-3.319695706,-1.917252077375,0.384137433625,-0.2703105995,11.420722665,0.51862715,1.66105015,-4.4842125,-4.197693625,-3.75676875,-3.542368875,-2.589140875
1,9.75,0.491185812725,13.021578856,3.124713002225,1.6553114,1.4574308,0.6094572,0.946972000000001,2.8760721,-9.18936125,-9.34598125,95.11585875,95.43636875,99.756062,-2.73393058325,-1.715103820625,-1.505436070125,0.393805351375,-2.536993523125,-1.571009094875,-2.484681736125,-3.27966784825,-1.9031286885,1.046942198625,0.746844227625,15.4632375475,4.457152,3.814589,-4.467482625,-4.19538575,-3.74536125,-3.542226625,-2.59499075
1,10.25,0.508037905625,13.7722962633,3.087180123825,1.62789575,1.4606055,0.62253425,0.9051285,2.88235475,-9.52918875,-9.63445875,94.11193125,94.85313125,99.766658,-2.701498904,-1.7133553845,-1.483676847625,0.416484741625,-2.52113443025,-1.5692671215,-2.49669210775,-3.26930933625,-1.884006601125,7.877215569,5.308202033625,15.1566343625,15.782317,11.88625075,-4.444955625,-4.189366625,-3.7316705,-3.5440425,-2.60340475
1,10.75,0.5035064685,14.5230136706,3.049647245425,1.536964125,1.416922,0.650074125,0.5508455,3.1291686,-9.8216625,-9.93391375,96.04141625,96.6841575,99.756965,-2.678493002375,-1.689402009125,-1.465321654,0.442161819375,-2.49889929475,-1.56080556275,-2.479032272125,-3.23691155375,-1.870081763625,30.23405439375,21.42730382,17.77802125,33.683395,25.5177075,-4.43866575,-4.188751375,-3.722626625,-3.54341275,-2.605280625
1,11.25,0.55583414725,15.338745048275,3.552331307425,1.554826,1.5060378,0.6290712,0.605388800000001,3.0229153,-10.275832,-10.393503,96.329852,95.448833,99.7308656,-2.6667756282,-1.674066808,-1.4553755519,0.4434440263,-2.4780250271,-1.5446373809,-2.4573787798,-3.222907043,-1.8625760696,49.715712574,38.870258833,13.669259,59.087812,42.861382,-4.4476794,-4.2028043,-3.7406246,-3.5624755,-2.6206724
1,11.75,0.6253188724,17.51867418125,4.055015369425,1.595464875,1.5039525,0.70455975,0.5423395,3.8022306,-10.8226045,-10.9339585,95.9828985,95.0638445,99.7235156,-2.66373394595,-1.6642693365,-1.4510467352,0.444710490899999,-2.4628909777,-1.5315597829,-2.4550520392,-3.22213959105,-1.86414050355,62.745381238,48.659970828,10.04232168965,81.3428659999999,54.864281,-4.45340685,-4.2163105,-3.75490415,-3.57899825,-2.64153335
1,12.25,0.627361816125,11.6138962296,3.644911391275,1.6731545,1.5174363,0.6494349,0.7481604,3.759548375,-11.0759235,-11.17604175,95.16421275,94.37915875,99.7014692,-2.6423247381,-1.642761142775,-1.438583006075,0.4629958607,-2.43181755595,-1.51166025695,-2.43979008795,-3.195475585275,-1.853539825875,105.299802085,65.02216104875,6.40144499372498,118.4471675,76.397393,-4.45972395,-4.222119575,-3.757785525,-3.58472775,-2.65220425
1,12.75,0.60307025475,8.187969694,3.234807413125,1.61648855,1.629511275,0.631786125,0.599159825,3.359874,-11.55008225,-11.819537,95.810459,95.21848525,99.6747932,-2.61583028145,-1.6210727496,-1.421690852375,0.46960917415,-2.395522022425,-1.48745686755,-2.41211570005,-3.144666974375,-1.8378224933,99.70236360325,66.40601499325,4.53791730304999,126.972407,80.273186,-4.45813525,-4.215989775,-3.75274095,-3.58513295,-2.65026755
1,13.25,0.541355959,7.4026187970375,8.8288898712,1.554321,1.55712575,0.610842125,0.332345,3.063822,-10.360062,-11.71547625,95.157709,95.348455,99.6439814,-2.59659086435,-1.60671970985,-1.405120116275,0.476390772425,-2.378339112425,-1.469568052,-2.388549727125,-3.114375020325,-1.83055064075,104.9658915925,66.51154026325,1.938867573775,125.5016565,81.2152325,-4.470090075,-4.2239564,-3.747802325,-3.586127175,-2.65764065
1,13.75,0.51073085265,6.617267900075,2.9338107336,1.78638025,1.62300675,0.69684275,0.521727,3.03298275,-9.96308375000001,-10.77818475,94.67934375,96.23879725,99.6500336,-2.593084755525,-1.59780936645,-1.39747129085,0.4656147485,-2.38651891255,-1.459156965925,-2.37420995875,-3.091691415225,-1.82434452555,85.01380073325,54.5438958485,5.0469648911,106.1067965,72.2348535,-4.485868375,-4.2367783,-3.7546265,-3.580355125,-2.659142875
1,14.25,0.5556492602,3.9420701232,3.431772283725,1.63654935,1.632443875,0.692294025,0.266916125,3.45681845,-10.324257,-12.0228765,94.1269745,95.825099,99.6396608,-2.6022511822,-1.5871434222,-1.4069804168,0.4660308591,-2.40863221205,-1.4316974528,-2.3365190355,-3.0288446004,-1.7968143784,75.3082102505,48.407260481,5.22913399209999,91.868219,61.216364,-4.49907095,-4.2545738,-3.77660465,-3.58867645,-2.6610166
1,14.75,0.5140348697,7.86737384725,4.5732122348,1.6229855,1.5482391,0.609182124999999,0.277465225,3.10873625,-11.0811315,-12.37265225,95.37483925,94.40562725,99.6490202,-2.59891583095,-1.5878081742,-1.427102922925,0.471204021525,-2.43256795145,-1.405837852475,-2.291857988375,-2.960423116675,-1.772169993075,44.31918695475,32.00471569525,2.467568934175,68.875404,47.044054,-4.55069025,-4.31481425,-3.83153835,-3.594989625,-2.668751325
1,15.25,0.53672242345,12.48542291825,3.42329089645,1.634097875,1.714271625,0.6495165,0.52165775,3.5647995,-11.0456,-12.38516,96.59286,95.88214,99.677096,-2.604946222,-1.593992367,-1.444218331,0.4715866,-2.453028034,-1.395019507,-2.24886341,-2.890182859,-1.750017067,20.20457751,14.83824979,9.832364341,49.71774,35.37028,-4.581,-4.330129,-3.849912,-3.611679,-2.681265
1,15.75,0.57729042575,9.790587464425,3.9769021894,1.634522375,1.620747,0.62180025,0.3373695,3.63847275,-10.03852,-12.52693,95.90471,95.36429,99.687896,-2.62586785,-1.61133847,-1.46559081,0.493385993,-2.487811147,-1.407584076,-2.263101249,-2.843512496,-1.770673494,13.78635396,12.10959737,7.430683721,30.79772,22.11448,-4.623357,-4.352678,-3.867329,-3.632725,-2.704871
1,16.25,0.60557837245,10.1975127229,4.4949733256,1.5941737,1.498374,0.6167713,0.4645906,3.53969945,-9.6524515,-11.40735425,96.971677,97.03891725,99.7152704,-2.642253539475,-1.636802366575,-1.483970149875,0.4952282963,-2.5161777106,-1.41920667375,-2.277711866825,-2.84628169695,-1.780543138075,4.2412807389,3.203086915,5.22662483134999,13.8178692,9.02279445,-4.673071075,-4.361348,-3.8822275,-3.64520805,-2.71405885
1,16.75,0.5523636396,13.173129936,3.5795499796,1.573546875,1.486239875,0.6417455,0.764315625,3.5414778,-10.02454175,-12.44411425,97.3550175,95.03151175,99.726515,-2.66398323815,-1.655480247975,-1.501943913075,0.5276784369,-2.546049256375,-1.43113035935,-2.299487150375,-2.874896262775,-1.796848530925,0.408414249699998,0.163133003575,4.72488540144998,3.28454345,2.32863815,-4.707056175,-4.381204425,-3.898335975,-3.663116675,-2.73332845
1,17.25,0.56906898225,15.484872002,4.5806884695,1.57475695,1.51158405,0.6407917,0.6000129,3.4150095,-10.58784775,-12.49522175,97.2508495,95.6539595,99.7434494,-2.688201166075,-1.675633713575,-1.51784549895,0.5190772312,-2.57301273475,-1.4442940619,-2.3176929862,-2.90945857945,-1.8135320361,0.59803206055,-0.257775850375001,6.91193298842498,0.1636752825,1.503244225,-4.6992368,-4.397783025,-3.909625125,-3.6793716,-2.7497058
1,17.75,0.582660217175,21.1783562708,2.9805922064,1.4250014,1.4813036,0.5980396,0.966457800000001,3.26170125,-10.1489035,-12.1241145,97.7537535,96.66554,99.7467068,-2.704945055775,-1.68832745095,-1.533528676325,0.491363451025,-2.599369373,-1.457096255975,-2.3330829366,-2.93140035485,-1.8279889803,0.254598328575,-0.289188467575001,5.801862375,-0.00411924140000002,1.52501549,-4.685230625,-4.41183225,-3.924185,-3.6905079,-2.763169375
1,18.25,0.644623489875,21.12094478675,4.1839276252,1.5010973,1.42189575,0.5961195,1.297730675,4.060456875,-9.17873925,-11.546051,95.8002125,98.35886125,99.7489604,-2.72400756205,-1.704375540275,-1.548014070875,0.525479934375,-2.622808479575,-1.470218675275,-2.349186500175,-2.956850856525,-1.83431688335,0.0764015470499994,-0.273687505725,4.40018071487499,0.00498334639999997,1.549383865,-4.69920645,-4.4157111,-3.94415035,-3.710664925,-2.78318315
1,18.75,0.6459344899,25.390434290525,3.177065307825,1.422910175,1.382121625,0.569792775,1.432899425,4.093216325,-8.88501275,-10.55240475,95.9123125,97.52670775,99.7593614,-2.74709263015,-1.722941182575,-1.563722589125,0.511641701275,-2.64988946395,-1.48402844105,-2.363923097275,-2.982554396375,-1.845134996475,-0.35686493,-0.273224464025001,3.61343134405,0.000223749127674987,1.577373815,-4.692751025,-4.376112125,-3.939791525,-3.7264077,-2.806785525
1,19.25,0.5845152146,18.782250822,2.53856300645,1.3749275,1.438244025,0.570106875,1.2343212,3.8129174,-8.832647,-10.62239675,96.1176305,97.44285,99.7661924,-2.7461166818,-1.7229955537,-1.5636645712,0.465208122224999,-2.642500182225,-1.4868733668,-2.365012143875,-2.9893194153,-1.84457217285,-0.0823889868250068,-0.136146729250002,6.35095468012496,0.01195452565,1.58153496,-4.627481375,-4.316559225,-3.884419325,-3.6677948,-2.740919575
1,19.75,0.55395372125,11.7848473976,3.5586759316,1.311065975,1.276355775,0.574462125,1.427465,3.438399,-8.8015865,-10.519474,95.41090625,97.17264,99.791924,-2.768522112875,-1.743064737425,-1.576829399625,0.435577738399998,-2.669037776275,-1.501442317275,-2.3826481529,-3.010024753225,-1.85336900515,-0.0212380487750038,-0.244652271950001,7.10359606319999,0.00333081239999994,1.585670555,-4.598025775,-4.2852161,-3.849860525,-3.6356744,-2.708889175
1,20.25,0.529015536675,10.49852980825,3.7099053728,1.461529,1.42768245,0.6340599,1.308057,3.2357518,-9.1983825,-10.972101,95.46396975,96.31026575,99.7929086,-2.7940518638,-1.760149687125,-1.5926272254,0.430167376699998,-2.69170934165,-1.51580664595,-2.397762765625,-3.038190469225,-1.865495204225,0.284765314024999,-0.298393009875,7.05441914119999,-0.0060014864500001,1.578286185,-4.563760725,-4.254085275,-3.8178237,-3.602438525,-2.683595625
1,20.75,0.51972533705,12.7028984719,2.9728654526,1.381386,1.3304154,0.6049834,1.4355968,2.97844405,-9.54194875,-10.8734155,96.74576175,96.28055,99.7845644,-2.81880450795,-1.77459913075,-1.591005388,0.403499483799998,-2.71318060225,-1.530727365675,-2.414453698825,-3.06201169935,-1.88103727845,-0.114953433575001,0.0713498589249986,3.937408225,-0.0101069373500001,1.595435825,-4.53507065,-4.226604425,-3.79562735,-3.57961365,-2.66017065
1,21.25,0.6006392089,12.5545865048,6.07112957375,1.444950875,1.402462375,0.598178625,1.526069,3.718006875,-8.90857099999999,-10.417709,96.8059,97.687738,99.8008424,-2.82549584,-1.7795218609,-1.579305914,0.401517988600001,-2.7144004624,-1.5381134076,-2.4172304966,-3.0686036201,-1.8828503312,-0.00934618249999989,0.196184044500002,5.7710248065,0.00616284480000003,1.627072,-4.4991688,-4.1959565,-3.7656435,-3.5478074,-2.6257925
1,21.75,0.578906553175,21.5112766809,7.9102731668,1.3709221,1.2564626,0.5210646,1.589617,3.640971525,-9.95671999999999,-10.066778,95.977981,96.031261,99.8078096,-2.8462972391,-1.7910564668,-1.5886588111,0.400758358800001,-2.7354140615,-1.5545942461,-2.4377650937,-3.0882520928,-1.8970620513,-0.0511270994999996,0.0603319821000002,7.0337710851,0.0136702878,1.61287144,-4.4727777,-4.1728691,-3.741751,-3.5272771,-2.6075168
1,22.25,0.593263842,20.327778494,7.706658811,1.38650865,1.2638806,0.518699875,1.716383575,3.9081298,-9.5360375,-9.68493375,96.80239125,96.38681875,99.825518,-2.850239490875,-1.792705491125,-1.58778201225,0.41715060375,-2.73282278725,-1.561693128625,-2.438840973875,-3.090899603375,-1.896320739375,-0.003092361125,0.06801185775,3.379863662375,0.016234841,1.60822595,-4.439155125,-4.145521375,-3.71857325,-3.5039905,-2.576245625
1,22.75,0.69393631175,16.66926336675,8.1388540992,1.4804462,1.2546864,0.5855412,1.2399019,3.9708595,-8.86631200000001,-9.00212850000001,96.2908285,96.7117865,99.8368064,-2.85300983145,-1.796748395,-1.58892790975,0.430351674099999,-2.72425816835,-1.5689078298,-2.4361562298,-3.09403563245,-1.8971811126,0.141159746399999,0.0419227553,7.01858639525,-0.00308090480000002,1.63649071,-4.4104042,-4.1177451,-3.69426275,-3.48036975,-2.55081325
1,23.25,0.628861406,12.8730914654,6.1843350138,1.4607379,1.4075615,0.62187275,1.4981762,3.706348375,-8.84847050000001,-8.95261450000001,95.530547,95.793444,99.8431844,-2.87146283365,-1.80715655515,-1.60313476235,0.426291147849999,-2.7386638564,-1.58568265265,-2.4545300148,-3.11124996515,-1.9044298864,0.8843559215,-0.1704795723,6.77934143779999,-0.000611028800000036,1.62131261,-4.39098695,-4.0994008,-3.67917515,-3.4626623,-2.5360511
1,23.75,0.5554643555,6.7956404582,6.1843350138,1.4450517,1.3942387,0.6105318,1.33876,3.0286436,-8.78662100000001,-8.93309050000001,95.741399,95.6298655,99.864992,-2.8907962484,-1.81649381415,-1.61481256135,0.415934731099999,-2.75356924845,-1.6003024409,-2.46904210695,-3.13072912505,-1.91239375065,0.3753606287,0.17220547285,5.03367525,0.004651743,1.60290055,-4.37030965,-4.0836159,-3.6638638,-3.44834765,-2.52179915
2,0.25,0.4410158581,6.603162689,2.8308285134,1.4061968,1.2772473,0.5829616,1.4750459,3.0826493,-7.5512085,-9.40219125000001,94.6747255,94.46383775,99.0367178,-3.4560889,-2.058543185,-1.59138637715,0.2976087925,-3.125785300125,-2.384968,-2.846856494225,-2.541509584625,-2.73053075,-0.0498789023000009,-0.32919672775,6.35937631382499,0.00240697657499999,1.70939228,-3.722253975,-3.606493575,-3.211783775,-2.919191675,-1.986813925
2,0.75,0.442867420725,5.45425636525,3.055180763375,1.338300025,1.253442225,0.553032625,1.615246975,2.83056525,-8.1228415,-10.31418425,93.71387375,96.0629675,99.034223,-3.440864125,-2.0489853175,-1.6005877966,0.301113035,-3.13029092265,-2.399049,-2.8477831838,-2.543266800475,-2.72038175,-0.228604905225001,-0.230369989350001,4.447335775,0.00934765389999995,1.61432852,-3.7280291,-3.609943975,-3.214547075,-2.925555575,-2.001714475
2,1.25,0.416541474875,4.26555862042499,2.50345257575,1.336242375,1.198832275,0.5037119,1.3347069,2.687362325,-8.444572,-10.0821325,94.1308755,94.4997735,99.03911,-3.423332725,-2.039898055,-1.602236839325,0.2976312525,-3.1300995962,-2.40181625,-2.836829715725,-2.542334534625,-2.7130075,0.327980168024999,-0.263091403050001,6.313348643675,0.00114546544999997,1.796439715,-3.73161565,-3.614642725,-3.2187466,-2.927466,-2.011010975
2,1.75,0.3793657465,6.782806531975,2.0488681517,1.36285975,1.11292875,0.47285625,1.502298875,2.703463625,-9.44102,-11.196096,94.67644,95.045992,99.0408032,-3.3978542,-2.02103864,-1.6072828152,0.28829206,-3.126998002,-2.419416,-2.830139924,-2.5410579906,-2.70955,-0.1378853798,-0.119596298999999,3.9799574,0.0154536512,1.77322168,-3.7364212,-3.6211854,-3.2229154,-2.9321392,-2.0149082
2,2.25,0.445654560875,5.1383717276,3.2065973379,1.284333875,1.239010075,0.52631425,1.83768905,2.8983924,-9.27926,-11.616012,93.861868,95.19834,99.0320912,-3.3854238,-2.00892174,-1.6082964588,0.28887846,-3.1283193746,-2.42951,-2.8158236504,-2.541434145,-2.706522,0.172100838600001,-0.0856114657999998,5.19221871,0.01188815,1.77836796,-3.743733,-3.626863,-3.2282808,-2.9327032,-1.9878764
2,2.75,0.4507003062,10.1539359856,2.737453974,1.3385928,1.198051,0.5499866,1.5246962,3.0594178,-9.530918,-11.474052,92.960656,95.57008,99.0263168,-3.367004,-1.99898236,-1.6145502544,0.29996248,-3.1316920876,-2.442442,-2.8053716404,-2.5400383794,-2.70426,0.269568971400001,-0.1389507742,7.4365519378,-0.0105301876,1.86189644,-3.7498758,-3.631621,-3.2281924,-2.9308212,-1.9878056
2,3.25,0.444400536525,7.06086066147496,1.7474822123,1.292708825,1.252578825,0.547698725,1.6080722,2.94522575,-9.398066,-10.819382,93.518952,94.795414,99.035696,-3.3560032,-1.99086936,-1.6174833502,0.29861626,-3.1319865332,-2.462044,-2.7930794708,-2.538767267,-2.704082,-0.0362416421999998,-0.1837171896,6.2348937394,0.010089166118,1.79315348,-3.7460212,-3.623243,-3.2240192,-2.9270014,-2.0073336
2,3.75,0.4377625212,3.462762792,5.176798335525,1.4123786,1.2463782,0.530832,2.1748764,2.824274,-9.458712,-10.633586,95.02534,95.2854,99.0415952,-3.3500486,-1.98182444,-1.6208378984,0.2884574,-3.131153761,-2.46294,-2.7897466376,-2.5355245262,-2.704232,0.289688904800001,-0.2208891042,8.2461034,0.00292047120000003,1.80997652,-3.740697,-3.6190016,-3.2187028,-2.9262784,-2.025575
2,4.25,0.493119093425,5.78359797175,3.6568812795,1.48227605,1.40556925,0.6242321,1.17533715,3.31262355,-9.127682,-9.662046,94.817598,95.198658,99.0345392,-3.3357954,-1.9706743,-1.6237706944,0.28482078,-3.1343499186,-2.463506,-2.7745229812,-2.5315856582,-2.702836,0.537492322000001,-0.2325237962,9.98555440000001,-0.0053776304,1.7649844,-3.7334304,-3.613733,-3.2174324,-2.9245666,-2.0375782
2,4.75,0.546339480775,6.55290381149999,3.72979321225,1.557112225,1.429018025,0.66591685,1.27320965,3.784400575,-8.76106,-9.076552,95.267956,94.507146,99.1616096,-3.3206478,-1.96031964,-1.6273343224,0.27649836,-3.1348189642,-2.4698478832,-2.7470041692,-2.5299686766,-2.704478,0.296984585800001,-0.2389225144,6.6543795024,-0.00784251999999999,1.820742,-3.7317398,-3.6125094,-3.2166762,-2.923433,-2.0465404
2,5.25,0.453791249625,6.1747434455,3.0828895307,1.452631075,1.42380535,0.60102385,1.67549965,3.3554835,-9.529652,-10.48376,94.920916,93.948312,99.0362576,-3.312783,-1.95189474,-1.6274358664,0.25942506,-3.1335654758,-2.4609017184,-2.729848042,-2.5277051668,-2.700998,0.0140286230000003,-0.0878466753999995,6.3968764,-0.004928702,1.80909796,-3.7308528,-3.6127874,-3.214392,-2.9256292,-2.0619794
