DOY2,HR2,FC,CO2,H,LE,G_1_1_1,G_1_2_1,G_2_1_1,G_3_1_1,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,TAU,PA,RH,VPD,TA,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.25,0.3791455,413.43585818,1.956577,0.890966649999999,-1.2103,-1.37875,-1.883975,-1.96295,9.42725,0.5388719,1.429726,1.2472897,0.703836399999999,-0.0024974,101.70749745,94.025,0.52448625,-5.334975,10.689502,0.3672355,-1.334825,-0.394575,-0.23065,0.11015,1.666075,3.22085,-0.017,0.5872,0.5623,1.8714,2.2628,3.63995,0.554369125,0.92144785,289.11659685,288.0386828
1,5.75,0.323398699999999,412.48361208,3.005030625,0.73348895,-1.20155,-1.378875,-1.883975,-1.9629,9.72925,0.628451875,1.56502125,1.1770925,0.69684775,-0.002075425,101.699997,93.02250005,0.520613,-5.1229,8.53819249999999,0.5573204,-1.3378,-0.39455,-0.2336,0.11025,1.6651,3.21985,-0.016975,0.58835,0.5623,1.8714,2.2628,3.639925,0.410326474999999,0.91878445,290.77338685,288.7162754
1,6.25,0.378804199999999,412.305076625,3.4293381,1.047935625,-1.192775,-1.3789,-1.883975,-1.961825,8.93374999999999,0.629695424999999,1.63477255,1.21290235,0.699372199999999,-0.00133035,101.70749745,93.709997025,0.52289225,-5.301575,8.08364099999997,0.321820499999999,-1.3359,-0.39455,-0.235575,0.10915,1.6641,3.21885,-0.017,0.5874,0.5623,1.8704,2.2618,3.638925,0.448878375,0.927359025,290.072416575,288.316949675
1,6.75,0.27271885,412.4437172125,3.74385004999998,0.838437099999999,-1.1879,-1.3759,-1.8869,-1.96085,9.4205,0.586088925,1.518699,1.270513875,0.774761375,-0.0019278,101.7099976,93.90250195,0.51219925,-5.350125,8.43718704999998,0.254308899999999,-1.326225,-0.394525,-0.238525,0.10915,1.6631,3.21885,-0.016975,0.58735,0.562275,1.8704,2.261775,3.63795,0.401050825,0.9391114,289.682216275,288.6426761
1,7.25,0.31753825,413.041290275,4.575699,0.98583825,-1.189575,-1.37195,-1.8869,-1.96085,9.38074999999999,0.697808324999999,2.0796007,1.3418057,0.888171599999999,-0.0034275,101.7199975,94.007500075,0.49995325,-5.370375,8.73197849999999,0.2707895,-1.3175,-0.3955,-0.241475,0.10815,1.6621,3.21785,-0.016975,0.5874,0.562275,1.8704,2.2608,3.637925,0.328317524999999,0.881448074999998,289.0339459,288.6660567
1,7.75,0.3698174,413.14094848,2.1542036,0.8923623,-1.192425,-1.369975,-1.88495,-1.96085,9.29549999999999,0.55677115,1.67086075,1.383548,0.947497375,-0.00444635,101.724997625,94.20249715,0.5292135,-4.73985,8.77462179999999,0.4609142,-1.308775,-0.395525,-0.24345,0.108125,1.661125,3.21685,-0.016975,0.5872,0.5613,1.86945,2.259825,3.63695,0.524065099999999,0.904695674999999,289.70045585,289.3251354
1,8.25,0.36990205,412.8788398725,5.56787314999999,0.9843445,-1.19245,-1.36895,-1.883975,-1.9628,9.35649999999999,0.591672875,1.56919955,1.1897393,0.77338735,-0.003202875,101.7199975,93.817502925,0.5420785,-4.11922500000001,8.860584375,0.48084105,-1.300975,-0.395525,-0.2425,0.10715,1.6611,3.21585,-0.016975,0.587175,0.5613,1.869425,2.2598,3.63595,2.62287265,2.732405425,290.437040625,291.816927225
1,8.75,0.342757875,413.009851085,13.5774601,1.0164446,-1.194425,-1.37585,-1.882975,-1.9628,9.06324999999998,0.687089399999999,1.7296715,1.38765325,1.0648525,-0.00646345000000003,101.7099976,94.01499995,0.558277,-3.728075,9.02542879999999,0.34670385,-1.2998,-0.39555,-0.242525,0.107125,1.660125,3.214875,-0.016975,0.5872,0.5613,1.86945,2.258825,3.63595,26.868911525,21.2378406,290.770758125,293.45141725
1,9.25,0.4892192,412.8670387425,14.07821835,2.41344014999999,-1.19555,-1.3809,-1.891,-1.9628,9.52424999999999,0.665774649999999,1.54334375,1.16846855,0.798251799999999,-0.010833225,101.714997375,94.207497075,0.580492,-3.63735,8.9435546,0.36556715,-1.299625,-0.39555,-0.24255,0.107125,1.659125,3.21485,-0.016,0.5872,0.5613,1.869425,2.2588,3.63495,85.6541659,52.176374825,292.181030525,295.19031755
1,9.75,0.582178,413.0292465375,16.886008275,2.0144571,-1.1978,-1.374975,-1.890925,-1.961825,9.50099999999999,0.588058,1.611617,1.3742367,1.0539242,-0.01269415,101.71249775,94.599998,0.6143045,-3.862675,9.27530084999999,0.44770105,-1.29945,-0.39655,-0.242575,0.106125,1.658125,3.213875,-0.016,0.587175,0.5613,1.869425,2.2578,3.63395,156.1307771,95.997615125,292.993599475,294.39788935
1,10.25,0.504712099999999,412.209487925,17.5501652,2.102591875,-1.198875,-1.37985,-1.891,-1.960825,9.26024999999999,0.6732949,1.58904375,1.294031,0.85765115,-0.0101845,101.70749745,94.4050019,0.6658285,-4.39492500000001,9.47013385,0.4458656,-1.299275,-0.3956,-0.241625,0.106125,1.657125,3.21385,-0.016,0.586225,0.560325,1.86845,2.256825,3.632975,223.565318625,135.72890425,295.161579375,296.1369228
1,10.75,0.562519,411.568416575,13.839260125,2.3495777,-1.2058,-1.383875,-1.89095,-1.95985,10.0275,0.76000255,1.620479425,1.346633675,0.804930949999999,-0.0118666,101.7049973,94.602497975,0.68648575,-4.12495000000001,9.74112325,0.535857675,-1.29725,-0.396575,-0.24165,0.105125,1.656125,3.21285,-0.016,0.587175,0.5603,1.868425,2.2568,3.63295,265.48819765,162.714878,298.20478985,296.478258575
1,11.25,0.5476088,411.195251425,11.9412556,3.317136475,-1.206725,-1.3839,-1.89085,-1.960825,9.92524999999999,0.711423725,1.726262,1.266156,0.857873,-0.013948775,101.699997,94.50249995,0.70291575,-3.362475,10.270280425,0.28456245,-1.296225,-0.3966,-0.241675,0.105125,1.655125,3.2109,-0.016,0.5862,0.5603,1.868425,2.255825,3.63195,309.170404125,192.28262255,297.255541625,298.267250125
1,11.75,0.4735723,410.8733176875,27.87220475,3.357412775,-1.2077,-1.381875,-1.890925,-1.960825,10.761,0.723582,1.768187,1.50843,0.964438,-0.0108302,101.699997,94.31000285,0.708590499999999,-3.22505,10.2909125,0.720298925,-1.29525,-0.39665,-0.241725,0.10415,1.654125,3.210875,-0.016,0.5862,0.5603,1.8684,2.2558,3.63095,343.607326325,221.532607275,297.673763575,298.768426925
1,12.25,0.3702089,410.75376889,17.137850625,3.910375125,-1.214575,-1.386675,-1.891,-1.9608,10.6885,0.723491,1.6629553,1.37843385,0.82287885,-0.0046743,101.599998,94.4050019,0.72193625,-3.18185,10.471770575,1.053008625,-1.2933,-0.396675,-0.241775,0.104125,1.6541,3.209875,-0.016975,0.58635,0.5593,1.8684,2.2548,3.62995,363.242819525,240.2031593,300.70971935,298.925855725
1,12.75,0.48715525,410.50785215,18.5988183,4.3832178,-1.212575,-1.384625,-1.891975,-1.9608,10.498,0.6931962,1.71160485,1.4268024,0.793289025,-0.0084991,101.5049999,94.20249715,0.735143499999999,-3.4356,10.2917234,0.39983735,-1.290375,-0.3967,-0.2428,0.103125,1.653075,3.208875,-0.016975,0.58635,0.5593,1.868375,2.2538,3.629925,367.84094855,252.612034375,302.23672395,299.298249825
1,13.25,0.363736025,410.034583245,20.8244373,4.66627109999998,-1.2145,-1.384625,-1.8919,-1.9627,11.217,0.644142625,1.727723,1.6724075,0.80314125,-0.00741325,101.50749985,93.52250005,0.79858925,-3.410525,10.29499025,0.546489499999999,-1.289525,-0.395775,-0.242875,0.1023,1.6521,3.2079,-0.016975,0.5863,0.559275,1.86835,2.253775,3.6289,359.9554374,255.913427125,301.99247365,299.15863755
1,13.75,0.283238775,409.685241715,18.7018682,3.2835912,-1.22045,-1.389475,-1.88895,-1.9617,11.03275,0.6199465,1.71504445,1.62679745,0.84779605,-0.012150125,101.5099998,93.004999925,0.823219499999999,-3.31595,10.2132298,0.4307074,-1.28575,-0.396775,-0.2439,0.102125,1.651075,3.2069,-0.016975,0.58635,0.559275,1.867375,2.252775,3.627925,343.1376924,246.9578425,302.103380625,298.3904738
1,14.25,0.383415575,409.70139156,15.5295396999999,4.544304375,-1.216525,-1.386575,-1.887925,-1.961675,10.78975,0.664473375,1.60794465,1.456066,0.7895367,-0.0140638,101.5,91.92750195,0.84791325,-3.4075,10.238862725,0.699967649999999,-1.28295,-0.3958,-0.243,0.10115,1.650075,3.2059,-0.01795,0.585175,0.558275,1.86735,2.251775,3.626925,321.4671243,232.247547,302.007090275,294.6874699
1,14.75,0.40086095,409.908233635,13.389391375,2.2261488,-1.215575,-1.384575,-1.885925,-1.960675,10.90925,0.5967812,1.7986505,1.3538715,0.7542951,-0.0166218,101.5,92.31000285,0.89790725,-3.852125,10.1815854,0.349740874999999,-1.286825,-0.395825,-0.24495,0.10115,1.649075,3.2049,-0.01795,0.585175,0.55925,1.86735,2.251775,3.6269,283.046597075,199.8246811,295.112488225,294.97643695
1,15.25,0.6604698,409.7348938,17.5051969,1.507165,-1.21365,-1.387475,-1.88495,-1.96255,11.7655,0.6457009,1.72685405,1.41153025,0.806397025,-0.01382145,101.5,92.51499995,0.931876499999999,-3.95335,10.476777775,0.3357524,-1.293575,-0.394875,-0.2469,0.10015,1.648075,3.203925,-0.017975,0.585175,0.558275,1.867325,2.25175,3.6259,231.7755868,171.81533975,289.900417675,292.46552505
1,15.75,0.411490850000001,409.7164917,9.93507025,1.8418538,-1.207825,-1.384525,-1.882,-1.962525,10.48575,0.596955775,1.722759025,1.355609125,0.757333875,-0.00756457500000006,101.50749985,91.6449981,0.84920325,-4.0103,10.00283025,0.699127125,-1.300325,-0.39295,-0.24885,0.10015,1.647075,3.202925,-0.017975,0.58535,0.558275,1.867325,2.25075,3.625875,163.49057625,126.99293565,289.844321525,291.3007551
1,16.25,0.3754963,409.9778137,2.25082759999999,1.679867725,-1.201975,-1.38145,-1.88495,-1.9625,10.6015,0.6194572,1.7457176,1.33746465,0.77143745,-0.00538725,101.50749985,89.60249995,0.770682249999999,-4.84965000000001,9.581489725,0.2025924,-1.3012,-0.392975,-0.2508,0.0991499999999999,1.646075,3.2029,-0.017975,0.58535,0.55825,1.86635,2.25075,3.6249,94.0700514749999,76.880804025,284.730830075,288.944981925
1,16.75,0.315937675,410.3218994,8.180875875,1.33775475,-1.205875,-1.38425,-1.883,-1.96245,11.20025,0.615734,1.5904325,1.21877725,0.74155805,-0.00238877500000001,101.5099998,90.187498,0.734515,-4.95505000000001,8.836910325,0.218141625,-1.299275,-0.392975,-0.248875,0.099125,1.645075,3.2019,-0.017975,0.5853,0.55825,1.866325,2.24975,3.6239,36.063065775,32.175451975,278.916758375,286.9197651
1,17.25,0.45936905,410.5934143,14.7883417,1.032635425,-1.210625,-1.388225,-1.882875,-1.962375,10.28075,0.589437325,1.6162076,1.309940175,0.764652525,-0.00137725,101.5199997,89.6824981,0.6954155,-5.17817500000001,9.12437475,0.492262199999998,-1.297425,-0.393925,-0.246,0.09815,1.64505,3.2009,-0.017975,0.5853,0.55825,1.866325,2.249725,3.623875,5.359179375,6.078712225,275.35544215,284.9035183
1,17.75,0.316347699999999,411.0882874,8.68560944999994,1.17104809999999,-1.213425,-1.3902,-1.88285,-1.962375,10.1885,0.630932875,1.75872595,1.2886976,0.726770025,-0.00104515,101.6099979,89.47750195,0.66164525,-5.19137500000001,9.27573425,0.48747774999999,-1.294575,-0.3939,-0.2469,0.09815,1.644075,3.2009,-0.017975,0.5853,0.55825,1.866325,2.24875,3.62385,0.28259305,0.9286915,275.57374305,283.675581475
1,18.25,0.3026478,411.35951385,5.81617800000001,0.547001675,-1.21335,-1.392225,-1.8809,-1.96145,9.88349999999999,0.596806325,1.63978,1.259604925,0.704790975,-0.001176625,101.607497925,89.962502,0.598140499999999,-4.87582500000001,9.521831625,0.216140400000001,-1.2927,-0.393875,-0.2469,0.09815,1.643075,3.1999,-0.017975,0.58625,0.558225,1.8663,2.248725,3.622875,0.268924674999999,0.97635425,282.686948425,286.000829025
1,18.75,0.441258525,411.69124909,5.21963340000001,1.0282525,-1.21535,-1.3981,-1.879,-1.96245,10.042,0.6203785,1.63437535,1.289566675,0.71935695,-0.0018012,101.6199985,91.40250195,0.602620749999999,-6.07022500000002,7.55865204999998,0.302492,-1.291775,-0.392875,-0.24885,0.09815,1.642075,3.198925,-0.017,0.58625,0.5592,1.867275,2.248725,3.62285,0.250747375,0.887055775,276.8193547,282.026551475
1,19.25,0.3156157,411.81593171,0.695864,0.790353125000001,-1.219175,-1.4021,-1.881925,-1.9624,9.8315,0.56740945,1.61216595,1.258046475,0.7200234,-0.0012943,101.6199985,91.112498,0.596798499999999,-6.11757500000002,8.979455875,0.3300965,-1.289875,-0.391875,-0.249825,0.0971749999999999,1.6411,3.1989,-0.016975,0.5862,0.558225,1.867275,2.2487,3.622825,0.258317425,0.916284374999999,279.298056525,283.779365875
1,19.75,0.3975446,411.45452115,12.06716665,1.261007775,-1.223025,-1.4012,-1.8829,-1.9624,10.13,0.642051225,1.667896475,1.33878635,0.69427385,-0.000939925000000001,101.6099979,89.37250285,0.58256925,-5.86430000000001,9.00675479999998,0.455249649999999,-1.287975,-0.3909,-0.2498,0.0971499999999999,1.6401,3.1979,-0.016975,0.5861,0.558225,1.86725,2.2477,3.621825,0.259158375,0.947686375,280.163326375,286.5652514
1,20.25,0.359313099999999,411.82855148,7.51165489999999,1.3457584,-1.22585,-1.406225,-1.883875,-1.961375,10.76175,0.652828,1.699874,1.3322317,0.7315543,-0.000908100000000002,101.612497875,89.652497975,0.56395275,-5.499025,9.051540625,0.248266699999999,-1.288925,-0.390925,-0.2498,0.0961749999999999,1.6391,3.196925,-0.016975,0.5861,0.5582,1.86725,2.2477,3.621825,0.2577333,0.9451633,279.05226125,288.287387525
1,20.75,0.337693199999999,412.05886844,3.80907925,1.3671187,-1.22675,-1.405325,-1.88485,-1.96135,10.81225,0.652319,1.631452075,1.317167125,0.7859525,-0.000795450000000001,101.612497875,89.4175019,0.558959749999999,-5.059275,8.76058834999998,0.18905425,-1.2918,-0.39095,-0.2498,0.09615,1.6381,3.195925,-0.016975,0.5861,0.558225,1.866275,2.2467,3.620825,0.29369165,0.957009,278.9287016,285.344480475
1,21.25,0.352564125,412.1582893175,7.85643660000005,1.4923774,-1.227675,-1.400475,-1.885825,-1.95935,10.41175,0.6336567,1.7082519,1.4112476,0.794141875,-0.000724850000000003,101.6099979,89.9300019,0.66870775,-4.514175,9.007797,0.1116664,-1.2937,-0.390975,-0.248825,0.09615,1.6371,3.1959,-0.017,0.5861,0.5582,1.867225,2.246675,3.6208,0.33845815,1.048667675,280.819336275,287.58567955
1,21.75,0.3565585,412.247766125,6.29815080000004,1.139610925,-1.229575,-1.3976,-1.88775,-1.957325,10.30175,0.588868625,1.66917345,1.483670775,0.847890399999999,-0.00233805000000001,101.699997,90.410002025,0.664438999999999,-4.94255000000001,9.35367404999998,0.1414492,-1.295625,-0.391925,-0.248825,0.09615,1.6361,3.1949,-0.017,0.5861,0.5582,1.86625,2.246675,3.6198,0.387593299999999,0.970162675,280.8516703,286.19190935
1,22.25,0.4999942,412.2635368775,4.16746072499999,1.2937331,-1.23445,-1.398625,-1.8868,-1.957325,10.27125,0.637237,1.719019625,1.53302625,0.7970952,-0.0015446,101.599998,89.962502,0.583266999999999,-5.98082500000001,8.8154623,0.1391999,-1.29855,-0.39385,-0.248825,0.09515,1.636075,3.1939,-0.017,0.585125,0.5582,1.86625,2.245675,3.6188,0.516822,0.879719375,284.0066612,284.4717495
1,22.75,0.3537472,412.3875336,3.778739675,0.95902725,-1.239275,-1.3978,-1.8868,-1.95825,11.346,0.678652,1.607573,1.367184,0.759134,-0.001144,101.599998,90.284997025,0.5896925,-7.05315000000001,9.09749945,0.148482525,-1.301425,-0.395775,-0.24785,0.09515,1.635075,3.192925,-0.017,0.585125,0.558175,1.866225,2.244675,3.6188,0.201939249999999,0.912990125,282.241056575,282.287451675
1,23.25,0.396700325,412.4453872275,6.89287829999999,1.301249525,-1.2412,-1.394975,-1.88485,-1.9573,11.357,0.612206775,1.878097,1.305806,0.783575,-0.0029058,101.599998,89.907502875,0.596432,-6.90827500000001,8.8343814,0.1434458,-1.30335,-0.39675,-0.24785,0.0941499999999999,1.6331,3.1929,-0.017,0.585125,0.558175,1.866225,2.244675,3.6178,0.311588825,0.9597656,279.4631698,279.8118366
1,23.75,0.40220185,412.0871009875,6.33556384999991,1.6449672,-1.2402,-1.3998,-1.8858,-1.95825,10.46625,0.635223625,1.751028,1.366388,0.748658,-0.002505,101.599998,91.38500285,0.6327045,-6.529725,8.7040528,0.261081475,-1.306225,-0.398675,-0.247875,0.0941499999999999,1.633075,3.1919,-0.017,0.586075,0.558175,1.8662,2.24465,3.6168,0.300117124999999,0.97686865,280.691225,281.0667868
2,0.25,0.3954843,412.3380081075,5.03070184999999,1.0635796,-1.05435,-1.016375,-1.55775,-1.578925,8.443,0.48615955,1.2206648,0.9210132,0.5856368,-0.00081055,102.20249715,90.749997,0.757052749999998,-5.826975,9.30517285,0.198771174999997,-1.35825,-0.4328,-0.34975,-0.195725,0.85945,2.323425,-0.08795,0.41605,0.3241,1.734075,1.6514,2.862525,0.199882775,0.94448575,280.85595845,281.718621425
2,0.75,0.260726125,412.39074709,3.24156000000001,1.1552496,-1.0545,-1.018275,-1.5664,-1.578825,8.367,0.440908125,1.221057,0.959048375,0.549555375,-0.0010967,102.20249715,91.1574981,0.665391749999998,-6.609525,9.355618,0.766106625,-1.359225,-0.431825,-0.3507,-0.195725,0.859425,2.323425,-0.088925,0.41605,0.3241,1.734075,1.651375,2.862525,0.21899475,0.946424425,280.219640825,279.120356325
2,1.25,0.26226125,412.005551115,2.28292589999999,1.0574392,-1.052575,-1.022075,-1.570225,-1.579,7.69494999999999,0.50766375,1.19602925,0.895450899999999,0.54766355,-0.000900125000000001,102.300003,91.149998,0.735851999999999,-7.05945,9.36165772499999,0.22481595,-1.36215,-0.43085,-0.35165,-0.195725,0.859425,2.3234,-0.08795,0.41605,0.3241,1.734075,1.6504,2.861525,0.18693935,0.93327075,279.5081405,280.04001605
2,1.75,0.2595846,412.129135125,6.52967637500002,0.8350205,-1.0517,-1.02285,-1.572125,-1.57985,8.11424999999999,0.53578725,1.15291465,0.958174999999999,0.5342537,-0.00115075,102.300003,91.52749995,0.646567249999998,-7.17345000000001,9.23581557499999,0.292493075,-1.364125,-0.43085,-0.351625,-0.196675,0.859425,2.322425,-0.08795,0.41605,0.3241,1.734075,1.650375,2.861525,0.225280725,0.993223925,280.6553173,280.774354075
2,2.25,0.24000525,411.598217805,4.25857669999999,1.02105595,-1.046,-1.0218,-1.581775,-1.579875,7.67067499999999,0.513492425,1.21220475,0.92790825,0.58098155,-0.0011666,102.300003,91.910002025,0.647172999999998,-7.19977500000001,9.11046739999999,0.1646374,-1.364125,-0.4299,-0.3516,-0.196675,0.858425,2.3224,-0.087975,0.41605,0.3241,1.734075,1.650375,2.860525,0.3740189,0.9324993,274.8279056,279.414086525
2,2.75,0.326274675,412.448337575,5.07778014999997,0.696473,-1.0353,-1.020775,-1.5895,-1.5809,8.08249999999999,0.540995075,1.3257628,0.9652268,0.679331025,-0.001291175,102.300003,91.41500195,0.704144249999999,-7.21375,9.329254,0.631015799999997,-1.363175,-0.428925,-0.351575,-0.19665,0.858425,2.321425,-0.087975,0.41605,0.324075,1.735075,1.6494,2.860525,0.429322624999999,0.939415299999999,275.4327618,279.80313195
2,3.25,0.26916125,412.9172912375,4.09193680000001,0.587354749999999,-1.028525,-1.0188,-1.592375,-1.58095,7.94044999999999,0.79568,1.2311377,1.0800957,0.7102843,-0.000890300000000003,102.300003,89.462502,0.77277725,-7.20875,9.33775475,0.322002200000001,-1.363175,-0.427975,-0.35255,-0.19665,0.85745,2.320425,-0.087975,0.41605,0.324075,1.735075,1.649375,2.860525,0.303784725,1.038083925,277.962285275,279.6879241
2,3.75,0.3051542,413.6992248825,2.32863689999998,0.628341299999999,-1.0256,-1.0159,-1.5972,-1.5867,8.193,0.4481159,1.3425741,1.2436461,0.7883602,-0.000439425000000002,102.300003,90.717497125,0.735284999999999,-7.3442,8.582031425,0.3014263,-1.361225,-0.427,-0.352525,-0.196675,0.857425,2.320425,-0.087975,0.417025,0.3231,1.735075,1.649375,2.859525,0.197335924999999,0.89102755,276.932459125,279.244228475
2,4.25,0.3123327,413.57024764,3.04461969999999,1.099739375,-1.017825,-1.011025,-1.607875,-1.58865,8.204,0.6125425,1.1224024,1.0128834,0.7068162,-0.000778375,102.20249715,89.719997075,0.673632249999999,-8.12790000000001,7.949017375,0.340537399999999,-1.36025,-0.426975,-0.35155,-0.197625,0.857425,2.319425,-0.087975,0.417025,0.3231,1.73605,1.649375,2.859525,0.354462174999999,0.867102499999999,276.54281735,277.70591915
2,4.75,0.3091183,414.4375,3.7444635,1.1888452,-1.011925,-1.010125,-1.6136,-1.5886,8.43025,0.5447044,1.31686,0.9407806,0.769805399999999,-0.00095825,102.20249715,89.805002925,0.644855499999999,-8.35545000000001,7.99283284999999,0.167997,-1.3593,-0.427925,-0.350575,-0.19765,0.856425,2.31845,-0.087975,0.417025,0.324075,1.73605,1.64935,2.8595,0.308995125,0.929391724999999,272.72129715,274.1382975
2,5.25,0.29552515,414.8562927,1.6319172,1.25917325,-1.01085,-1.0092,-1.618375,-1.586625,8.56875,0.52987655,1.259429575,0.99376045,0.705250225,-0.000900625,102.20249715,90.10999805,0.67227775,-8.428225,7.84023999999999,0.1864418,-1.356375,-0.427925,-0.350575,-0.19765,0.856425,2.318425,-0.088,0.417025,0.3231,1.73605,1.648375,2.858525,0.52406495,0.889415825,271.52639875,274.174508375
2,5.75,0.347351099999999,415.529387675,4.99194989999994,1.489030675,-1.01265,-1.00635,-1.625175,-1.589575,8.4215,0.52756445,1.3832516,1.3640418,0.7459238,-0.000867550000000001,102.20999725,89.947502025,0.717779,-7.970225,7.71417089999999,0.215069275,-1.355425,-0.427925,-0.3496,-0.198625,0.8564,2.31745,-0.088,0.418,0.324075,1.73605,1.648375,2.8585,0.683106649999999,0.969134949999999,269.36140005,273.13337175
2,6.25,0.42734335,415.116774035,7.47528189999999,1.4457405,-1.01085,-1.0025,-1.630025,-1.590575,8.01662499999999,0.51797275,1.47075535,1.0062489,0.6476822,-0.000728300000000002,102.204997125,91.53999995,0.73596675,-8.356275,7.564964125,0.561348725,-1.355425,-0.428875,-0.348625,-0.198625,0.855425,2.317425,-0.088,0.417025,0.324075,1.73605,1.648375,2.8585,0.493528249999999,1.005724375,276.036817675,272.468795975
