DOY2,HR2,CO2,H2O,FC,SC,G_1_1_1,G_1_1_2,G_1_1_4,H,LE,WS,USTAR,TA,PA,RH,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_3_1,TS_1_4_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,NEE
1,0.25,410.00575,6.14616,0.315496,0.113589,-1.23125,-1.18425,-1.147,0.49061025,13.074925,3.41277,0.493617,-0.7319165,93.4742,94.3,0.744586,-0.608178,0.256354,-0.146,0.07725,0.56825,-0.567,1.0487,0,0.463333,0.8371795,295.386,305.828,0.53273025
1,0.75,410.0615,6.15138,0.4053385,0.10204045,-1.23,-1.186,-1.2235,-0.94647725,13.913075,3.504365,0.50829075,-0.8654715,93.4804,94.55,0.759277,-0.647593,0.257451,-0.14975,0.07225,0.56825,-0.4507,1.13878,0,0.524,0.824,295.063,304.867,0.53419875
1,1.25,409.513,6.14174,0.148215,0.057325425,-1.232,-1.1805,-1.108,0.153361,10.6341,3.4739325,0.519953,-0.90675875,93.4958,94.45,0.76893125,-0.68711725,0.27026575,-0.15,0.078,0.56425,-0.297,1.30351,0,0.56775,0.835676,294.973,305.2,0.53443625
1,1.75,409.754,6.03763,0.627845,0.113525,-1.23275,-1.188,-1.126,-1.1021,9.0111825,3.68688,0.53469,-0.76792125,93.5105,94,0.74880175,-0.56246,0.25843875,-0.149,0.07525,0.57375,-0.188,1.28016,0,0.415875,0.845,295.155,305.287,0.53308325
1,2.25,410.566,6.2428525,0.119022,0.1993795,-1.2315,-1.1805,-1.164,-0.00113527499999999,6.31875,3.7141875,0.51962,-0.79590875,93.5134,93.9,0.770181,-0.451835,0.2494055,-0.152,0.07075,0.56825,0.118333,0.839679,0,0.348,0.7775,295.102,305.749,0.53410975
1,2.75,411.8445,6.316675,0.2,0.15939425,-1.22975,-1.1835,-1.274,-0.558495,8.6484825,3.61929,0.513181,-0.85189275,93.5194,93.8,0.73014525,-0.578951,0.26542,-0.14875,0.07775,0.56925,0.2686,2.06429,0,0.321,0.8275,295.339,305.186,0.53342125
1,3.25,411.594,6.46268,0.6255175,0.08380095,-1.23025,-1.1855,-1.13,-0.89806125,12.2609,3.54821,0.537612,-0.92977675,93.5608,93.9,0.7298335,-0.728326,0.27026875,-0.15,0.06925,0.572,0.02606245,2.39299,0,0.743,0.78368725,294.897,305.431,0.533858
1,3.75,412.139,6.16446,0.07,0.104437,-1.23075,-1.185,-1.069,1.4710925,6.40209,3.4967975,0.50176,-1.0379275,93.6059,93.9,0.7404165,-0.7330185,0.27490125,-0.15,0.06775,0.5685,-0.4334995,3.113885,0,0.614,0.87875,295.488,304.811,0.53335975
1,4.25,411.99525,6.00158,0.36,0.112513,-1.2295,-1.1845,-1.0555,-0.50070025,5.390815,3.4994825,0.512743,-0.94575375,93.6254,94.2,0.702228,-0.79448675,0.26735925,-0.14975,0.07625,0.5735,-1.6211175,1.5090125,0,0.440643,0.827,295.253,304.999,0.53323575
1,4.75,411.585,6.221615,0.128212,0.106703,-1.22825,-1.18825,-1.154,0.435915,12.1214,3.5394825,0.505799,-1.0053665,93.6246,94.15,0.7143505,-0.8643245,0.27954825,-0.148,0.06825,0.571,-1.34233,2.288455,0,0.552,0.86352075,294.156,304.452,0.5328545
1,5.25,412.127,6.24911,0.314701,0.083896575,-1.23,-1.1845,-1.128,-0.785141,10.7157,3.55011,0.50665,-1.047955,93.6139,94.15,0.728136,-0.715395,0.248984,-0.15075,0.0775,0.571,-0.9386875,2.05718,0,0.5671665,0.852,294.415,304.498,0.53405825
1,5.75,411.26,6.1013525,0.434922,0.156288,-1.23,-1.1825,-1.1965,-3.0381825,15.3593,3.59087,0.529982,-1.1198775,93.6274,93.9,0.69961525,-0.779562,0.258852,-0.15175,0.071,0.57025,-1.154,3.05277,0,0.582,0.86275,293.794,304.835,0.53231875
1,6.25,411.15475,5.9323075,0.151537,0.1183,-1.229,-1.18575,-1.16,-0.27107625,18.083775,3.577665,0.518792,-1.168965,93.659225,94,0.69584625,-0.84696525,0.2535785,-0.152,0.0725,0.56625,-0.477333,1.27103,0,0.44225,0.88625,293.876,304.73,0.5326035
1,6.75,411.022,6.0332875,0.0321184,0.233857,-1.23075,-1.183,-1.08275,0.133783,9.4450425,3.4884175,0.513688,-1.14834,93.6666,93.85,0.7125695,-0.716428,0.257914,-0.155,0.076,0.5695,-0.5111,1.73462,0,0.53515,0.8135,293.874,304.21475,0.53239775
1,7.25,410.111,6.03808,-0.0252294,0.221909,-1.229,-1.172,-1.1695,0.50697925,11.219675,3.62752,0.520951,-1.2338275,93.6642,93.85,0.6851435,-0.82933725,0.27379175,-0.156,0.08025,0.57025,-0.68903325,1.7980725,0,0.642,0.758,294.442,304.504,0.53225
1,7.75,411.263,6.05412,0.0458125,0.122987,-1.22875,-1.17175,-1.22075,-1.97312,15.2116,3.59096,0.532814,-1.167415,93.7038,93.7,0.6975305,-1.00975,0.273566,-0.15975,0.07625,0.56925,-0.72075,2.1338,0,0.706,0.87375,294.8365,303.768,0.53216525
1,8.25,408.749,6.09294,0.216261,0.140361,-1.2235,-1.17225,-1.25275,-2.86943,13.78595,3.56634,0.538486,-1.222295,93.6981,93.2,0.701345,-1.027595,0.2697125,-0.1595,0.0745,0.566,-0.4446,3.995,0,1.716,1.351,293.997,303.132,0.53166725
1,8.75,410.1885,6.126495,0.19,0.1191145,-1.223,-1.17175,-1.136125,0.31242375,10.7043,3.63368,0.528909,-1.143245,93.685575,93.1,0.711964,-0.88658,0.237075,-0.15875,0.08025,0.56225,3.34025,23.0775,5.42125,12.7925,3.85625,293.742,303.599,0.52921525
1,9.25,410.07525,6.1161525,0.1432375,0.0841517,-1.219,-1.1805,-1.095875,3.708615,13.9875,3.55414,0.543746,-1.0308075,93.690725,92.425,0.76327,-0.88668,0.246985,-0.15975,0.067,0.565,13.3645,65.5973,14.1025,36.715025,10.6675,294.729,304.239,0.52716025
1,9.75,409.7095,5.920585,0.279253,0.12803425,-1.224,-1.18125,-1.116,7.0288975,13.0507,3.5726675,0.539858,-0.9765605,93.69055,92,0.8012515,-0.85270775,0.21779575,-0.16375,0.073,0.5615,28.09125,122.7685,25.2675,62.925,18.05,294.61,305.276,0.5276135
1,10.25,408.37575,5.9326875,0.220424,0.11422125,-1.22025,-1.18275,-1.110375,16.16075,13.603725,3.66561,0.551146,-0.841908,93.699375,91.825,0.8693175,-0.52857825,0.23351275,-0.16275,0.0795,0.55925,42.60575,165.35,34.8125,84.85,23.24,295.933,306.511,0.52825575
1,10.75,411.142,5.92314,0.150448,0.0686941,-1.22625,-1.18075,-1.081875,30.486575,15.981225,3.5939525,0.562481,-0.72023425,93.6787,90.95,0.9075515,-0.59939175,0.250851,-0.16575,0.077,0.56425,59.55325,199.95,45.31,103.225,27.83,296.834,307.321,0.5285315
1,11.25,410.9425,5.913295,0.166986,0.037920775,-1.22225,-1.17825,-1.1005,25.0141,15.0937,3.7506875,0.583532,-0.602873,93.64455,91,1.00551,-0.3850505,0.25216925,-0.15975,0.08625,0.5655,72.0345,251.65,52.395,127.4,32.86,297.605,308.289,0.52859975
1,11.75,411.97475,5.9153975,-0.0527298,0.041688975,-1.2225,-1.1795,-1.12525,33.620625,20.87015,3.71885,0.59763,-0.412645,93.5724,91.225,1.0439375,-0.2320355,0.2591385,-0.15175,0.0935,0.574,85.3175,273.618,58.8975,138.852,37.09,297.7215,309.4905,0.529201
1,12.25,412.068,5.91496,-0.266299,0.03147845,-1.22825,-1.187,-1.17675,32.864,22.4748,3.68087,0.574444,-0.20696725,93.5901,91.125,1.118685,0.029619925,0.248149,-0.14875,0.092,0.5755,87.69575,300.41,60.5125,156.7405,39.03,298.6215,310.06825,0.528192
