DOY2,HR2,T_CANOPY,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,SW_IN,SW_OUT,TS,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,7.75,-20.63440375,408.692,20.25070369,0.074848,0.844581,0.91939926,-16.245675,-1.982315,96.6152,82.47126625,-17.53025,0.09828467,-18.18815,0.018345375,208.796725,235.756525,-39.1853175,1.08751715975,-0.257820125,0.69898685,-2.94057928125,-0.11670425,0.3872540145,0.10044775,0.3250693555,0.124599237,2.1355075
1,8.25,-19.4899225,409.18925,20.2601195675,0.09016425,0.9069295,0.9527598065,-14.894575,0.0512025,96.6121,81.94795,-17.3335,0.094959971,-18.246545,0.018818,213.7655,236.082725,-25.18594,19.5010583525,9.243601,6.9523845,-2.98235678125,-0.1186955,0.3972818275,0.117854,0.347807371,0.132218572,1.972145
1,8.75,-19.14340875,407.119,20.197980025,-0.009737,0.98387925,0.99239232725,-11.3027,0.6222075,96.5934,82.06822375,-17.142,0.091433036,-18.335045,0.019222,213.5281375,238.44615,-7.97766075,64.8345789,31.75047625,21.741505,-3.04619121875,-0.123138,0.392494586,0.114518,0.340807864,0.141774469,2.02043
1,9.25,-18.80416625,405.01925,20.1250817175,-0.0998695,1.00221,1.0016056055,-10.8781,0.905165,96.597,80.65958875,-17.006,0.100498756,-17.75960625,0.0200865,211.1409875,241.288725,1.26447625,125.756906775,65.8763275,40.948075,-3.0170765625,-0.124449,0.449076831,0.12449,0.37069799,0.152643375,2.25897
1,9.75,-17.65604125,402.771,20.06915544,-0.249906,0.9853055,0.993114199,-7.9948,3.08529,96.6058,79.92279125,-16.312,0.112249722,-17.21573125,0.02104975,212.475775,245.7033375,9.405900625,195.822016625,99.978585,64.95035625,-2.88911953125,-0.147193,0.495753971,0.141668,0.423977594,0.160934769,2.33515
1,10.25,-16.98785375,401.734,20.04330312,-0.30674,0.9956945,0.9983332225,1.622875,3.14269,96.6143,78.8434225,-15.974,0.118321596,-16.672215,0.022887625,210.7702875,248.18305,13.223335375,282.5875,138.3739,86.338555,-2.7953224375,-0.155491,0.47037113,0.143228,0.398355369,0.173201905,2.43378
1,10.75,-16.39923875,400.68925,20.020470605,-0.21293675,0.89146,0.944593034,5.35491,4.51135,96.617225,77.9887275,-15.5395,0.124196317,-16.267055,0.02337625,207.0982375,251.513475,17.37472,325.656330725,159.0568625,107.505075,-2.7475441875,-0.162854,0.53462283975,0.1515495,0.447073221,0.18721630925,2.606855
1,11.25,-15.8430925,400.89,20.02388574,-0.476372,0.93476,0.96720797575,6.3212225,5.3649775,96.587,77.22617,-15.266,0.137840488,-16.2073925,0.02410275,205.5952,254.904325,20.80851125,385.175261775,189.9703,113.7671375,-2.6940873125,-0.164129,0.550960071,0.171033,0.460356384,0.196468827,2.74271
1,11.75,-15.4214825,400.56775,20.0181667025,-0.43513625,0.9883875,0.99466839625,7.733555,5.843365,96.56,76.85336125,-14.943,0.140356688,-15.9163675,0.02386825,205.497925,256.974525,21.83726875,418.246465475,201.1490375,124.661025,-2.6321901875,-0.1743,0.57659171,0.176985,0.490550711,0.200249844,3.0215
1,12.25,-15.36967,400.473,20.014407255,-0.5413335,1.0565,1.028401672,6.63889,5.6287275,96.5489,76.25152875,-14.898,0.132664992,-15.34844,0.02429075,204.4550125,258.894375,24.18326,432.053436325,210.62105,130.4750875,-2.62412878125,-0.171752,0.538828359,0.165451,0.500409832,0.193854327,2.82378
1,12.75,-15.30824625,400.21,20.005249305,-0.4401485,1.08996,1.044581256,6.563805,7.7144175,96.53855,75.703995,-14.4965,0.1304789295,-15.06513875,0.024961875,203.94865,258.95275,24.201955,430.97793775,213.2815625,127.11745,-2.61703840625,-0.1831415,0.549239944,0.1671295,0.4844947785,0.18828156325,2.7450525
1,13.25,-15.4544325,399.934,20.00064999,-0.469324,1.140735,1.068650187,6.95005,6.50478,96.52755,75.321665,-14.299,0.134629024,-15.274745,0.0248605,203.141,259.0878,23.691515,408.8169704,203.1292125,113.2045625,-2.54110484375,-0.19774175,0.5950382975,0.1790735,0.53382634,0.20204720925,2.9128525
1,13.75,-15.68274125,399.644,20.002011715,-0.417367,1.12783,1.062595878,4.402075,6.5506025,96.509025,75.2166775,-14.013,0.1193728105,-15.12955125,0.024858,202.28215,258.2767875,20.279375,376.725,187.9238875,114.3580375,-2.453951125,-0.1968395,0.6234277745,0.166754,0.51182003575,0.2063959605,3.04885
1,14.25,-15.8257475,400.0435,20.01070326,-0.41113375,1.10366,1.051132722,1.9952725,5.96,96.51595,74.07851125,-13.844,0.1155371345,-15.027355,0.02504125,200.4692,257.6666125,13.26974,319.855996225,159.44405,98.59973625,-2.38126384375,-0.19196,0.5958772295,0.165826,0.559625116,0.2,2.964065
1,14.75,-15.86977875,399.95725,20.0006371825,-0.38474725,1.13574,1.066317639,0.74994,4.28247,96.5308,74.33899125,-13.5335,0.1021194275,-14.91977125,0.025200125,201.1694875,256.5669125,6.8987375,257.09818935,136.017525,80.1306025,-2.27995609375,-0.1954385,0.595244841,0.172046,0.5281771425,0.2089255155,3.107665
1,15.25,-16.51548375,399.974,19.99934999,-0.1365,1.14525,1.070730724,-5.71546,4.32085,96.55065,74.52129375,-13.644,0.0862210175,-15.11212375,0.02469525,200.4512375,254.372325,-3.78719075,193.258414925,105.73004,60.261895,-2.2547329375,-0.1739535,0.585159193,0.1726405,0.4869257485,0.197970406,3.24019
1,15.75,-16.796805,399.7015,19.99572454,-0.083425,1.15092,1.07337916375,-7.81053,2.822635,96.53945,74.429185,-13.782,0.0780973535,-15.2667325,0.025792,202.69755,253.0986125,-13.51354375,125.84677515,64.672165,42.16697,-2.2367975625,-0.1662745,0.535622299,0.160936,0.4350720385,0.1815171165,2.807845
1,16.25,-17.3354475,400.53,20.01904094,0.010809,1.145205,1.0707526155,-13.2827,2.139105,96.555175,75.6306275,-13.78825,0.087420803,-15.40979875,0.024593375,199.135325,251.200175,-34.38592,61.3914108975,33.4198375,22.3731125,-2.20498525,-0.1474585,0.5152116095,0.1369515,0.4183317865,0.16007668425,2.57983
1,16.75,-17.677185,400.211,20.0052743,0.0488,1.02744,1.01414532325,-17.7367,1.1021525,96.61235,76.884395,-14.01725,0.086614789,-15.50755625,0.0239305,201.0198625,247.3777,-49.7097275,17.02560087,8.01873625,5.56745825,-2.184262,-0.1379945,0.43984635525,0.128057,0.3519317195,0.14874467625,2.4440975
1,17.25,-18.67099,400.743,20.018566375,0.10904,1.125995,1.0616719415,-18.076625,-0.655665,96.6071,78.6393075,-14.27075,0.0904708755,-15.78131625,0.023149375,200.27655,244.74145,-52.549785,1.29502254725,-0.604078425,0.4208604,-2.15390375,-0.1206105,0.426425141,0.11624825,0.356863841,0.13948876325,2.02061
1,17.75,-19.160835,402.12525,20.0530606925,0.115714,1.170535,1.0825391225,-21.41885,-0.689255,96.60685,79.272905,-14.7485,0.0817576805,-16.1873375,0.02184675,201.670975,243.360425,-54.58869625,0.01118511725,-2.3398455,0.03732979,-2.16091309375,-0.122419,0.4133733115,0.1130855,0.307890904,0.132287026,2.084895
1,18.25,-19.2842575,403.334,20.08317496,0.1720095,1.1054625,1.05198953275,-22.02155,-1.52121,96.623975,80.25714,-14.753,0.09400407475,-16.216215,0.022920375,201.534875,243.49005,-50.9069225,0.000875533,-2.425302,0.00667455975,-2.219635625,-0.12110675,0.399282949,0.10772175,0.30520322725,0.12942135725,1.8606575
1,18.75,-19.76220125,406.2505,20.15565677,0.135173,1.07464,1.03718365925,-20.79055,-1.00747,96.632925,80.8600175,-14.91925,0.0917716505,-16.4538675,0.022327,201.8961,242.471425,-50.7746475,0,-2.3677095,-0.010438775,-2.34337146875,-0.11277675,0.39112657425,0.10539975,0.31535619525,0.13530754225,2.15172
1,19.25,-20.0690625,405.855,20.14584324,0.179998,0.994118,0.9975505,-22.2453,-2.4122075,96.6407,81.2451375,-14.95,0.09145888125,-16.55309875,0.021667375,202.196075,241.7656,-51.3686775,0,-2.3317575,-0.000349898,-2.3614960625,-0.119864,0.42322006,0.10841475,0.32511726575,0.13683849525,2.2178875
1,19.75,-20.32891625,403.8555,20.096151485,0.1347965,0.938819,0.969381456,-22.0817,-1.40916,96.6499,81.140135,-15.394,0.0968504,-16.84470375,0.022014625,201.6638,240.81685,-48.9559675,0,-2.18846025,0.0009314335,-2.3277606875,-0.111379,0.420637611,0.109359,0.342153474,0.137477271,2.15867
1,20.25,-20.3159225,402.53225,20.0881563075,0.189132,0.97896775,0.98988714,-22.3215,-1.38971,96.647825,81.4189125,-15.45675,0.09173300625,-16.83504875,0.02172675,199.93935,240.3694375,-50.3655025,0.000875533,-2.281089625,0.002758596,-2.3076654375,-0.109594,0.4317033115,0.10237925,0.3654672435,0.141421356,2.0229175
1,20.75,-20.02692,402.177,20.070887445,0.169296,0.9511495,0.97570414675,-21.51605,-2.1952525,96.65105,82.0446225,-15.692,0.09420030625,-17.22193,0.020831,202.97555,239.5283375,-49.4698875,0,-2.296598875,0.004694581,-2.3816026875,-0.11163175,0.424223787,0.1075475,0.338806277,0.1317363435,2.027485
1,21.25,-20.46355125,402.22375,20.0555166475,0.1376655,0.927485,0.963507135,-21.5899,-1.5679,96.631,82.29874,-15.937,0.088487287,-17.10719875,0.0214965,202.8200375,239.785775,-51.06107875,0,-2.356638125,0.012420405,-2.44733753125,-0.111758,0.387244109,0.111744,0.319404133,0.13190906,2.02485
1,21.75,-20.08647375,407.5135,20.200553545,0.139381,0.9559965,0.9782162775,-20.0177,-2.09471,96.610275,82.765485,-15.91975,0.0967633915,-17.1207075,0.02005925,198.34625,238.8988,-50.2450025,0,-2.250648,0.001949797,-2.4870953125,-0.1082895,0.39620446675,0.11124425,0.338351414,0.13729206725,1.9093075
1,22.25,-19.9228825,403.224,20.11412439,0.130519,0.940505,0.97025251625,-21.5587,-1.7799925,96.5968,82.80094,-16.026,0.104880885,-17.27448125,0.0194,198.922875,240.043625,-49.572605,0,-2.352045375,0.02459509125,-2.5125181875,-0.106481,0.433185872,0.116576,0.339396523,0.133416641,1.98197
1,22.75,-19.64820625,403.978,20.1096578575,0.1308315,0.9392725,0.969615005,-24.48,-2.3052,96.56765,83.3020775,-16.3415,0.099673943,-17.33685,0.018918125,201.9093875,240.344425,-47.47930125,0.001,-2.31793775,0.0320155125,-2.5714448125,-0.1017065,0.41589176725,0.115986,0.342901077,0.13416253475,1.958025
1,23.25,-19.9953475,404.55375,20.116082285,0.139755,0.922567,0.960946929,-20.847,-2.0721,96.5875,83.262595,-16.505,0.088769364,-17.89736375,0.0190545,203.5725375,239.7205,-49.409005,0.001,-2.33894775,0.01020159375,-2.566025875,-0.100577,0.427733562,0.104599,0.341082102,0.13453624,1.88183
1,23.75,-20.572825,402.643,20.06596621,0.0665,0.985447,0.993168448,-21.733575,-2.032695,96.580075,82.5081525,-16.6025,0.09655214925,-17.81933375,0.019227,200.27405,238.625,-47.3035475,0.000875533,-2.29522325,0.011315755,-2.61640740625,-0.1035745,0.4152422945,0.11241375,0.3557618835,0.138649898,1.88945
2,0.25,-20.78426375,413.24875,20.371444165,0.019425,0.748541,0.8652385705,-25.7722,-3.17099,96.58035,81.03061125,-16.582,0.1290344415,-18.1594975,0.02219975,199.46045,235.917975,-53.35065,0,-2.6756545,0.0218844185,-3.237350375,-0.09646425,0.40284487875,0.10190975,0.33162314725,0.1115187515,1.839415
2,0.75,-21.06833625,414.002,20.38109418,0.0509,0.817823,0.9046126315,-23.96595,-2.6377425,96.56355,80.80294,-16.7455,0.107699294,-18.2168475,0.02134025,197.6112625,235.8048125,-52.959665,0.00090664975,-2.696914625,0.0164541425,-3.19372853125,-0.09875,0.385798506,0.099318,0.3517282865,0.1106794875,1.867325
2,1.25,-21.05351,414.014,20.38501901,0.0671,0.72639075,0.85246541775,-23.3523,-2.686,96.53375,80.26251875,-16.82375,0.118109551,-18.431865,0.021818125,197.410875,233.86145,-53.642465,0,-2.615016,0.0297597225,-3.16164903125,-0.0930185,0.405692545,0.098225,0.32251586575,0.1261849775,1.9160225
2,1.75,-21.67282625,412.655,20.35502395,0.113751,0.7146775,0.845505264,-24.1648,-2.6837475,96.50845,79.86042,-17.0905,0.11735500475,-18.869815,0.021421125,193.58365,232.66215,-53.4778825,0,-2.7053445,0.01870488,-3.1749684375,-0.092775,0.37551122275,0.09604125,0.32925870325,0.116389322,1.974175
2,2.25,-21.85326375,412.91675,20.3440961825,0.061,0.772996,0.8795390085,-23.596,-2.52266,96.5077,80.0409,-17.356,0.121243557,-19.1080725,0.02072975,194.704875,232.4808625,-52.88946625,0.001,-2.60357525,0.0104794705,-3.17352825,-0.0948,0.378249917,0.100553,0.337668476,0.126491106,1.85392
2,2.75,-22.3820225,412.7585,20.341410965,0.03165,0.726439,0.852623598,-26.079975,-3.32559,96.516125,79.6934425,-17.4645,0.11271035575,-19.2563925,0.021176875,196.9746,232.3248,-52.78921,0.001,-2.702293375,0.01497153125,-3.181748125,-0.10241675,0.4093001865,0.10504525,0.356790186,0.12805542775,1.83065
2,3.25,-22.3115225,413.783,20.36813688,0.125016,0.69997675,0.8369104285,-26.0742,-4.06451,96.5187,80.160685,-17.679,0.122474487,-19.19412,0.020704375,196.433475,230.723925,-54.25586,0,-2.76713975,0.00811483025,-3.16320834375,-0.107901,0.429904641,0.10882,0.339707227,0.136381817,1.97976
2,3.75,-21.59092875,413.46,20.36263735,0.0906,0.597765,0.77337522875,-26.08615,-4.58068,96.5048,80.088495,-17.244,0.125698051,-19.18569,0.01955575,194.6437875,230.43365,-55.9474725,0.00021888325,-2.7529425,0.014575175,-3.20882446875,-0.0935,0.409179667,0.099,0.319590363,0.119163753,1.98708
2,4.25,-21.88426625,413.02975,20.35312014,0.05845,0.67607,0.822513222,-26.09355,-3.453585,96.45765,80.25474125,-17.485,0.13982097075,-19.1542525,0.019841625,192.79395,231.1875125,-55.1095025,0.00090664975,-2.78264975,0.01892636125,-3.22066309375,-0.10117075,0.37978250325,0.097475,0.3224214685,0.1146728255,1.7770725
2,4.75,-22.137115,413.724,20.36306554,0.09825,0.7218145,0.849903044,-24.90645,-3.7342425,96.4867,80.3118875,-17.701,0.133790882,-19.22028375,0.017974,192.7742125,229.621575,-54.654695,0.000875533,-2.759231375,0.0380593825,-3.2412680625,-0.0953,0.407135113,0.0997,0.334626658,0.126491106,1.86497
2,5.25,-22.23972375,413.6075,20.36554657,0.05155,0.715331,0.846074666,-23.9158,-2.836525,96.51235,79.86483,-18.18825,0.1257963915,-19.56289875,0.0180575,194.80955,228.7469625,-54.07740875,0,-2.693499,0.00066729675,-3.2593434375,-0.103184,0.406595527,0.09315,0.33926831075,0.10885697525,1.7685
2,5.75,-22.33789375,411.928,20.29694558,0.0714,0.7101595,0.84300810575,-22.94135,-1.85275,96.504175,80.2755125,-18.416,0.12922675225,-19.71800125,0.01716375,196.820775,228.2095125,-53.50181,0.001,-2.733073125,0.0206555605,-3.2633774375,-0.1052905,0.38117745525,0.0918,0.328716421,0.106384113,1.72288
2,6.25,-22.23995375,413.852,20.36828417,0.0366,0.703781,0.839212131,-22.924425,-2.1987925,96.50775,80.8284725,-18.8005,0.116404269,-19.92303375,0.01831525,195.965275,228.664475,-51.15485625,0.001,-2.572756,0.02416136125,-3.30654859375,-0.103521,0.3824559645,0.1030265,0.3249489075,0.126293154,1.956125
2,6.75,-22.14289,413.433,20.3538939725,0.071925,0.7208025,0.849306941,-23.5444,-1.95556,96.4835,80.60877,-18.66025,0.12182595225,-19.91770625,0.017958,196.765575,229.410175,-52.74081875,0.01319638975,-2.507570125,0.10025708125,-3.4112175625,-0.10836725,0.38852707975,0.09175,0.33597518675,0.1049949945,1.9092625
2,7.25,-22.1303925,414.629,20.385588925,0.037725,0.6627245,0.814267909,-25.981975,-3.35866,96.4988,81.013485,-18.514,0.107703296,-20.14298625,0.0179825,198.5497625,231.074125,-49.2234875,0.9626966455,-0.395421975,0.6780482125,-3.43962184375,-0.103879,0.379209705,0.101967,0.309515751,0.119163753,1.97337
2,7.75,-21.661125,414.7625,20.38602401,0.02915,0.73702625,0.85881879225,-22.31925,-2.41146,96.472,80.6072125,-18.679,0.115758369,-19.6246125,0.018351625,196.165625,231.193825,-31.95990625,19.46211475,9.9860385,7.09109375,-3.6389675625,-0.104803,0.396732908,0.110314,0.370982479,0.118262843,1.91456
2,8.25,-21.44418875,415.69175,20.4230243175,-0.03425,0.68503125,0.82794417675,-15.2116,-1.105155,96.51635,79.9835525,-18.81,0.118743421,-19.511675,0.02049,198.6156875,233.7213,-8.76028775,78.034317335,43.800875,24.539385,-3.714050125,-0.11469025,0.44500572025,0.11020925,0.35535211,0.1312439435,1.92841
2,8.75,-19.565405,415.3955,20.414394245,-0.1138295,0.669798,0.8186855665,-9.7284,1.0919,96.5397,78.34952,-18.329,0.13656488,-18.7164175,0.0218685,200.66245,237.844075,5.602311375,157.02295965,83.7325825,49.86713,-3.85696765625,-0.1234465,0.4641144475,0.1222355,0.389004808,0.143339873,2.13407
2,9.25,-18.34584,415.096,20.39593097,-0.349867,0.7371405,0.85887468,-6.99489,3.15188,96.5394,77.40487125,-17.799,0.152970585,-17.8275075,0.0251295,202.887825,245.033225,15.85336875,261.353112925,137.3453625,79.0596,-3.835401625,-0.146508,0.499003006,0.139432,0.389914093,0.161864141,2.40143
2,9.75,-17.3278,414.06975,20.3798626375,-0.6265485,0.780284,0.88368207,1.99339,4.24681,96.5554,76.01714,-17.353,0.153622915,-17.70933125,0.02835025,205.160825,247.600625,25.3892425,355.917623,188.84125,107.34795875,-3.83361125,-0.162678,0.516552998,0.148765,0.446352999,0.168522995,2.60727
2,10.25,-16.27333,408.5155,20.2155323375,-0.659758,0.823478,0.907829434,7.1098575,5.352695,96.6128,74.8010425,-16.857,0.161089364,-16.4246225,0.031125125,200.53665,250.93735,33.1575025,458.894121125,233.0670125,129.68915,-3.76731353125,-0.1618965,0.509688128,0.1503195,0.472947398,0.174778501,2.794575
2,10.75,-16.2833625,405.843,20.14554541,-0.824305,0.8296495,0.91117522975,9.81,5.738495,96.6438,72.94957875,-15.695,0.177763888,-16.44018,0.03585125,201.8699,253.413,43.14952,533.9669395,282.4,164.99045,-3.69419084375,-0.167948,0.561229899,0.151928,0.510105871,0.181383571,2.86892
2,11.25,-15.94919625,404.86125,20.1242204225,-0.90542,0.875085,0.93586835825,12.9263,9.089015,96.662875,72.42463625,-14.98975,0.17542450575,-15.6819025,0.073674,203.150475,257.135125,53.05924125,637.59491275,335.3627,190.556125,-3.66345,-0.166858,0.54604688875,0.1669385,0.54178932675,0.199623583,2.9506
2,11.75,-15.3294825,404.85925,20.1211144225,-0.92475375,0.964223,0.9824197365,12.39105,9.6609075,96.66255,72.21287,-14.2555,0.1960863425,-15.1443925,0.121317225,207.9373625,259.14435,58.0986025,678.0375,352.69815,198.496025,-3.62104484375,-0.1765025,0.576177864,0.18432,0.538708706,0.202480803,3.21639
2,12.25,-15.06479625,404.6245,20.1195362775,-0.8901215,1.09887,1.0488393235,15.407525,11.72625,96.649825,71.3993275,-13.2325,0.1994342535,-14.610945,0.183701,207.1366625,261.0175125,60.75946625,713.1731661,374.1973125,194.6362875,-3.53061746875,-0.18764425,0.57693040225,0.1786515,0.566919474,0.20469445875,3.25739
2,12.75,-14.96633375,404.24,20.11596381,-0.923315,1.02589,1.0133780425,11.9204,11.600425,96.6335,70.80357125,-13.304,0.200997512,-14.37628625,0.16586975,208.816225,262.34375,61.04820375,744.1375,384.158475,196.8478375,-3.36174959375,-0.194037,0.618317071,0.181973,0.584726432,0.20904545,3.3305
2,13.25,-14.65468125,404.37425,20.10917069,-0.9074,1.1087275,1.05353141325,12.4786,10.1684,96.606075,69.76276,-12.72325,0.18714963675,-13.99417375,0.217667575,208.1373125,263.4957,54.54782,710.444300975,389.731525,186.14845,-3.3200551875,-0.2013605,0.6334303345,0.1822125,0.6058605675,0.2040473385,3.1857325
2,13.75,-14.4188625,403.7755,20.0989675325,-0.72240675,1.131215,1.0641247845,9.309765,10.399025,96.594075,69.186225,-12.53225,0.16469247625,-13.8839375,0.23487175,209.1884375,264.1021625,49.1695575,658.848145975,355.7238125,181.31975,-3.25905853125,-0.18613875,0.620101704,0.1836505,0.57975986175,0.20892082625,3.2966325
2,14.25,-14.4789825,403.905,20.09741277,-0.683053,1.077105,1.038369039,9.13223,8.69556,96.5626,69.13615375,-12.481,0.156204994,-13.77265125,0.2467635,208.9143625,263.1709375,40.2786475,612.27763525,320.595925,157.2577875,-3.16219725,-0.184674,0.638935834,0.184901,0.581488607,0.210475652,3.32408
2,14.75,-14.31525625,403.57225,20.0891070525,-0.61580775,1.085765,1.042528195,4.538355,8.13084,96.54675,68.59556625,-12.422,0.132066309,-13.89876,0.23586775,205.355275,262.8415125,30.413495,525.4599209,279.877425,141.76245,-3.2047438125,-0.19938175,0.63624638275,0.1751785,0.57064812575,0.208982558,3.240315
2,15.25,-14.71220375,402.9605,20.07766085,-0.4809505,1.0845875,1.04200021425,0.79736,7.270375,96.56295,68.62581,-12.2645,0.1320918045,-13.67475875,0.22089475,204.6953,261.2708,16.854799125,437.40396015,229.241425,117.8026325,-3.129870125,-0.186018,0.635240386,0.166103,0.540112176,0.2061551385,3.12778
2,15.75,-14.729165,403.485,20.08693605,-0.329139,1.13308,1.065063378,-7.26033,6.738515,96.5647,67.6206175,-12.377,0.112694277,-13.82642,0.1989865,203.212275,259.25075,4.1329606,330.1661501,183.608825,84.98077375,-3.0343265625,-0.175236,0.583230658,0.16799,0.527721517,0.192613603,2.92747
2,16.25,-15.152565,403.17975,20.0793362675,-0.152083,1.1097,1.054011385,-12.635,5.1059,96.530025,68.75743,-12.29675,0.09287574225,-14.02413,0.13614375,202.0530875,258.5687,-16.7884975,214.396623025,118.450025,59.06112625,-2.976536125,-0.17305875,0.5404176335,0.15471275,0.48409861725,0.186010168,2.76733
2,16.75,-16.1666975,404.12925,20.1065909575,-0.01920925,1.05553,1.0279311035,-17.93955,2.1206575,96.545425,69.8927625,-12.6045,0.09563845775,-14.21512375,0.1191031125,199.1707,256.5543,-46.8693875,110.92005675,64.8690875,39.17026875,-2.8987029375,-0.15418325,0.5070037475,0.14361725,0.450088593,0.158890873,2.6089875
