DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
1,20.25,0.08,0.8875,5.04,5.64,20.14,-6.34,-0.6175,-76.47,-18.8075,-37.305,-0.8,-0.015,6.325
1,20.75,0.08,0.7675,4.9,5.7875,19.88,-6.52,-0.65,-76,-20.8325,-37.0525,-0.57,-0.03,6.19
1,21.25,0.09,0.7975,4.86,5.57,19.6975,-6.43,-0.65,-74.71,-25.5325,-37.38,-1.1925,-0.01,6.065
1,21.75,0.085,0.79,4.67,5.435,19.475,-6.39,-0.635,-74.05,-23.5675,-42.5325,-1,-0.02,5.935
1,22.25,0.09,0.75,5,5.59,19.71,-6.3525,-0.7275,-73.44,-25.795,-41.65,-0.635,-0.03,5.83
1,22.75,0.09,0.88,4.87,5.52,19.56,-6.56,-0.8275,-73.89,-27.0975,-42.685,-0.8025,-0.01,5.685
1,23.25,0.09,0.95,4.61,5.635,19.79,-6.2825,-0.7375,-74.35,-25.1725,-40.8,-0.83,-0.03,5.565
1,23.75,0.09,0.91,4.73,5.48,19.66,-6.3125,-0.715,-73.36,-26.6775,-41.3775,-0.77,-0.01,5.425
2,0.25,0.11,1.09,3.79,4.56,23.735,-6.4225,-0.7,-74.88,-41.8125,-46.93,-1.8925,0.05,6.4125
2,0.75,0.1,1.08,3.715,4.59,22.875,-6.49,-0.7,-75.045,-44.0175,-50.27,-2.385,0.02,6.29
2,1.25,0.1,1.04,3.615,4.59,22.77,-6.5,-0.84,-74.25,-50.34875,-45.27,-1.2925,0.03,6.1725
2,1.75,0.11,1.09,3.595,4.4175,23.3425,-6.3925,-0.7775,-74.085,-46.82,-47.525,-1.235,0.03,6.05
2,2.25,0.11,1.06,3.325,4.47,23.6425,-6.41,-0.8575,-74.01,-49.01875,-47.5475,-3.175,0.0275,5.94
2,2.75,0.11,1.01,3.515,4.27,23.39,-6.4825,-0.81,-73.23,-49.26875,-45.6,-0.98,0.04,5.8375
2,3.25,0.1,0.9675,3.52,4.3625,23.815,-6.44,-0.8175,-72.74,-39.64,-45.62,-1.405,0.03,5.7475
2,3.75,0.11,1.055,3.535,4.315,23.815,-6.29,-0.71,-73.4425,-54.31875,-45.755,-1.325,0.02,5.6475
2,4.25,0.1,1.09,3.485,4.35,23.22,-6.315,-0.8375,-73.445,-46.705,-46.86,-2.1725,0.02,5.525
2,4.75,0.1,1.06,3.475,4.21,22.5975,-6.425,-0.85,-74.2525,-45.24875,-47.09,-2.0175,0.015,5.4325
2,5.25,0.1,1.09,3.415,4.26,22.465,-6.41,-0.8475,-74.025,-51.5225,-43.33,-1.09,0.02,5.3325
2,5.75,0.1,1.04,3.42,4.0625,22.57,-6.235,-0.75,-74.165,-43.05625,-44.44,-1.505,0.01,5.24
2,6.25,0.1,1.0725,3.07,4.045,22.0725,-5.315,-0.59,-73.23,-59.02125,-43.04,-1.6575,0.01,5.135
2,6.75,0.1,0.9525,3.115,4.015,21.8175,6.705,2.1225,-58.58,-131.06125,-38.0325,-1.7,-0.01,5.0425
2,7.25,0.1,0.96,3.63,4.185,21.445,73.16,20.2925,-13.345,-142.2525,-22.9,-0.8925,-0.1425,4.955
2,7.75,0.14,0.765,4.145,5.19,21.16,173.205,33.195,44.215,-115.40875,-4.775,2.7,-0.955,4.9
2,8.25,0.19,0.86,4.93,5.485,19.75,279.1975,40.0475,115.5275,-96.12625,21.825,10.42,-1.61,4.8675
2,8.75,0.2675,1.21,5.725,6.045,18.25,377.2575,51.935,189.1725,20.4675,56.48,16.55,-1.885,4.9225
2,9.25,0.31,1.44,6.235,6.5325,17.23,465.3775,61.165,260.5075,2.50375,88.105,19.7575,-2.185,5.055
2,9.75,0.3475,1.67,6.685,6.9025,16.37,550.7725,74.365,319.07,74.11125,122.685,21.7,-2.36,5.22
2,10.25,0.39,1.895,7.1375,7.38,15.8875,602.5825,84.3,354.78,49.9675,143.135,24.78,-2.31,5.44
2,10.75,0.42,2.085,7.47,7.65,15.93,647.9825,94.1475,389.985,64.32,167.775,27.765,-2.46,5.83
2,11.25,0.42,2.1,7.77,8,15.91,689.4975,99.35,418.5325,144.83375,187.51,26.7575,-2.42,6.17
2,11.75,0.42,2.13,7.735,8.2325,15.58,703.075,103.61,435.28,82.6775,197.475,29.84,-2.635,6.505
2,12.25,0.42,2.1575,8.2,8.485,15.54,696.6225,104.69,435.7875,90.20375,197.9775,26.82,-2.37,6.8575
2,12.75,0.43,2.12,8.225,8.3175,15.405,685.8375,104.285,420.0675,117.0425,203.73,28.7275,-2.2875,7.27
2,13.25,0.41,2.16,8.155,8.2925,14.6225,640.42,99.19,385.5675,124.35,194.755,22.885,-2.23,7.63
2,13.75,0.41,2.09,8.015,8.14,14.75,600.0275,94.93,347.35,108.4575,179.57,24.285,-2.17,7.89
2,14.25,0.41,2.0775,8.02,8.095,15.3125,507.32,79.8475,285.585,121.04375,158.2,16.0475,-2.02,8.1875
2,14.75,0.39,2.0375,7.895,8.1225,16.11,417.845,67.68,230.295,38.315,135.9275,16.64,-1.88,8.47
2,15.25,0.3775,1.95,7.65,7.98,16.385,352.4025,56.465,172.59,1.4575,109.1625,12.8175,-1.6,8.5725
2,15.75,0.34,1.825,7.6825,7.685,17.27,230.96,39.965,96.775,3.94625,71.985,10.1675,-1.395,8.6825
2,16.25,0.31,1.555,7.12,7.365,18.07,139.4075,27.33,29.4825,9.72625,35.325,4.37,-1.02,8.6375
2,16.75,0.23,1.28,6.555,7.0175,19.03,66.215,13.855,-28.745,-3.50125,5.39,1.385,-0.56,8.6225
2,17.25,0.14,1.0425,5.985,6.5925,20.73,5.49,1.02,-76.2375,-7.7675,-16.4425,-2.5675,-0.14,8.545
2,17.75,0.11,0.95,5.415,6.1225,22.24,-7.82,-2.0375,-85.24,-8.71625,-33.1375,-2.05,-0.015,8.44
2,18.25,0.1,1.145,5.12,5.8225,23.8425,-7.555,-0.975,-82.5725,-27.105,-34.41,-1.85,0.05,8.21
2,18.75,0.1,0.985,4.955,5.62,24.4325,-7.1125,-0.6375,-80.4725,-34.9325,-36.7825,-1.8,0.02,8.01
2,19.25,0.09,1.01,4.7,5.46,24.6675,-6.7825,-0.505,-79.185,-28.54,-37.6125,-1.84,0.05,7.865
2,19.75,0.1,1.03,4.565,5.32,24.8075,-6.6725,-0.4775,-78.91,-36.1075,-39.24,-1.51,0.03,7.675
2,20.25,0.0975,1.07,4.38,5.2175,24.81,-6.7,-0.5575,-77.455,-35.48375,-42.57,-2.2025,0.02,7.4925
2,20.75,0.1,0.99,4.41,5.2175,24.94,-6.5825,-0.51,-77.675,-38.09625,-44.06,-1.8275,0.03,7.35
2,21.25,0.1,1.03,4.315,5.1175,25.2825,-6.46,-0.58,-76.2975,-40.71125,-43.8025,-1.88,0.01,7.185
2,21.75,0.1,0.9675,4.265,5.0175,25.1475,-6.6425,-0.6425,-76.665,-41.42625,-44.67,-1.88,0.03,7.0375
2,22.25,0.0875,0.91,4.115,4.9575,24.8675,-6.56,-0.5475,-75.78,-39.795,-44.7875,-2.67,0.02,6.9425
2,22.75,0.09,1.0375,3.965,4.9225,24.7125,-6.45,-0.61,-76.47,-43.90125,-44.2675,-1.88,0.0025,6.7925
2,23.25,0.11,1.005,3.975,4.885,24.5225,-6.51,-0.55,-75.8175,-42.78125,-44.945,-1.425,0.01,6.6425
2,23.75,0.1,1.105,3.79,4.96,24.625,-6.53,-0.7075,-74.5775,-42.46875,-44.755,-1.455,0.04,6.56
3,0.25,0.11,1.15,6.95,7.98,20.81,-6.74,-0.5,-80.845,-61.76,-53.8,-1.69,0.05,9.25
3,0.75,0.12,1.06,6.83,8.05,20.2375,-6.415,-0.46,-79.9475,-59.135,-55.45,-1.29,0.05,9.04
3,1.25,0.1075,1.1775,7.1175,7.7575,19.89,-6.41,-0.455,-79.94,-62.3325,-55.53,-0.66,0.06,8.98
3,1.75,0.1075,1.1075,6.81,7.655,19.8,-6.54,-0.5125,-80.46,-61.08,-54.23,-1.24,0.05,8.87
3,2.25,0.1,1.1425,6.8,7.3825,18.78,-6.5625,-0.54,-79.71,-63.4325,-54.8,-0.705,0.06,8.73
3,2.75,0.11,1.07,6.7275,7.5025,19,-6.55,-0.51,-80.04,-69.5325,-56.6525,-0.96,0.08,8.57
3,3.25,0.1,1.12,6.685,7.51,18.5,-6.5025,-0.51,-78.91,-56.92,-59.9,-0.76,0.05,8.44
3,3.75,0.09,1.11,6.5925,7.21,18.31,-6.395,-0.5475,-77.97,-66.9575,-55.73,-0.99,0.03,8.33
3,4.25,0.11,1.18,6.21,7.27,18.61,-6.5675,-0.6275,-78.02,-67.525,-54.87,-0.975,0.06,8.21
3,4.75,0.1,1.11,6.125,6.97,18.36,-6.4825,-0.5325,-78.8,-68.2575,-54.42,-0.615,0.07,8.06
3,5.25,0.1,1.16,6.2525,7.05,18.22,-6.3475,-0.625,-78.765,-67.885,-57.74,-1.02,0.03,7.95
3,5.75,0.1,1.185,6.275,6.915,18.6,-4.91,-0.24,-75.05,-66.0375,-55.215,-1.73,0.04,7.8
3,6.25,0.1,1.09,6.3325,7.06,18.755,14.18,4.4625,-55.38,-95.9375,-45.79,-0.5575,-0.02,7.68
3,6.75,0.11,1.005,6.7,7.67,18.18,84.0125,19.9375,-10.445,-236.8625,-25.57,1.3625,-0.62,7.59
3,7.25,0.16,0.75,7.635,8.325,18.49,189.53,31.2975,50.58,-242.75,-0.08,8.195,-1.865,7.5
3,7.75,0.23,0.98,8.55,8.895,16.63,305.4525,43.9625,130.11,-121.0725,31.085,18.925,-2.525,7.51
3,8.25,0.3,1.315,9.2525,9.39,16,426.7525,58.6825,221.46,-44.6125,76.495,25.045,-3.125,7.58
3,8.75,0.37,1.63,9.74,9.85,15.09,532.86,69.08,297.6975,-0.355,114.93,30.14,-3.435,7.7575
3,9.25,0.41,1.9075,10.19,10.26,14.315,627.98,84.49,371.6,43.1925,155.69,32.0025,-3.865,8.04
3,9.75,0.44,2.16,10.67,10.54,14.415,699.7225,98.3075,425.585,73.1975,190.45,35.8725,-3.78,8.485
3,10.25,0.46,2.2725,11.24,10.9875,14.205,773.24,108.43,476.15,104.62,215.44,36.32,-3.95,9.05
3,10.75,0.49,2.29,11.725,11.38,14,822.395,116.375,514.5625,133.27,246.485,39.5,-4.11,9.42
3,11.25,0.48,2.43,12.145,11.91,14,852.3325,122.5575,536.34,160.1625,258.65,40.91,-3.92,9.8875
3,11.75,0.475,2.425,12.4525,12.15,13.92,861.9575,126.4425,537.74,175.63,266.75,37.1875,-3.95,10.3275
3,12.25,0.4725,2.3025,12.63,12.0975,13.57,853.8325,127.88,533.0825,166.9825,273.19,37.0975,-3.8825,10.6475
3,12.75,0.47,2.33,12.79,12.385,13.79,832.8675,126.7625,520.91,154.295,276.925,32.785,-3.8,11.0925
3,13.25,0.48,2.2975,12.715,12.4,13.69,785.915,122.57,488.6825,146.93,265.2925,32.24,-3.68,11.46
3,13.75,0.47,2.32,12.72,12.45,13.71,736.905,116.81,450.85,136.93,252.91,32.2225,-3.4675,11.785
3,14.25,0.465,2.265,13.06,12.755,13.7175,664.9825,106.22,393.8075,137.3175,235.21,27.08,-3.28,12.0975
3,14.75,0.44,2.165,12.99,12.74,13.34,584.2575,93.08,335.08,28.87,209.405,26.04,-3.11,12.34
3,15.25,0.42,2.125,12.78,12.76,13.3675,486.47,77.1975,267.5175,-6.7025,170.845,18.8875,-2.765,12.455
3,15.75,0.42,2.05,12.705,12.6375,13.6175,384.615,60.4925,189.64,1.8925,135.3875,17.11,-2.5725,12.495
3,16.25,0.38,1.985,12.145,12.32,14.56,274.215,46.29,106.54,20.2975,96.02,12.91,-2.04,12.415
3,16.75,0.34,1.885,11.85,11.8875,15.765,158.9075,30.7775,22.765,-4.245,46.4275,8.67,-1.52,12.3075
3,17.25,0.28,1.62,10.9625,11.27,17,57.6625,13.99,-40.29,-16.99,4.8325,1.845,-0.6025,12.1675
3,17.75,0.17,1.385,9.91,10.115,19.0675,1.6775,0.14,-86.07,4.78,-23.53,-3.57,0.03,12.03
3,18.25,0.14,1.33,9,9.4025,21.57,-8.29,-1.2,-92.04,-18.76,-35.65,-4.76,0.1,11.87
3,18.75,0.15,1.4,8.71,9.045,22.1575,-7.585,-0.48,-89.9825,-39.905,-40.77,-4.74,0.145,11.6175
3,19.25,0.145,1.33,8.31,8.92,23.64,-7.28,-0.33,-87.735,-39.3,-45.085,-3.2,0.115,11.385
3,19.75,0.13,1.185,8.115,8.6475,23.9175,-6.9425,-0.28,-86.93,-50.3,-49.085,-2.76,0.07,11.21
3,20.25,0.12,1.27,7.89,8.49,24,-6.85,-0.25,-85.38,-52.16,-49.67,-2.195,0.14,10.98
3,20.75,0.12,1.16,8.0775,8.7075,24,-6.8125,-0.34,-84.42,-55.36,-52.425,-1.425,0.12,10.785
3,21.25,0.11,1.17,8.09,8.67,23,-6.56,-0.26,-83.49,-55.89,-51.485,-2.0325,0.0875,10.5775
3,21.75,0.11,1.21,7.87,8.355,22.99,-6.62,-0.32,-83.08,-59.285,-51.885,-1.895,0.08,10.345
3,22.25,0.1075,1.18,7.5975,8.4875,22.53,-6.5625,-0.305,-83.7625,-53.795,-53.4975,-1.485,0.1,10.195
3,22.75,0.11,1.16,7.6375,8.55,22.06,-6.6525,-0.3425,-82.275,-60.705,-54.9775,-1.485,0.05,9.9975
3,23.25,0.11,1.16,7.47,8.44,21.98,-6.725,-0.43,-82.04,-60.39,-55.37,-1.7575,0.0575,9.7975
3,23.75,0.12,1.165,7.19,8.21,21.45,-6.54,-0.41,-81.95,-58.26,-56.875,-1.79,0.0475,9.6525
4,0.25,0.13,1.37,8.18,8.76,19.71,-6.6025,-0.2225,-84.63,-60.9375,-55.71,-2.39,0.145,13.23
4,0.75,0.11,1.26,7.99,8.73,19.45,-6.5075,-0.24,-84.32,-61.3925,-56.21,-1.8675,0.16,13.01
4,1.25,0.12,1.255,7.98,8.5975,19.2525,-6.58,-0.36,-84.58,-65.2475,-55.815,-3,0.12,12.81
4,1.75,0.12,1.21,7.79,8.585,19.0925,-6.54,-0.32,-84.3225,-58.3825,-58.015,-3.06,0.16,12.67
4,2.25,0.12,1.26,7.42,8.36,19.2,-6.45,-0.3375,-84.345,-64.0125,-56.77,-2.06,0.1275,12.5
4,2.75,0.1275,1.31,7.5125,8.235,19.005,-6.5975,-0.41,-83.355,-61.865,-57.7025,-2.7,0.13,12.3
4,3.25,0.125,1.26,7.2675,8.12,18.9625,-6.6125,-0.505,-82.9675,-56.805,-58.875,-1.7525,0.11,12.09
4,3.75,0.12,1.19,7.0925,8.13,19.1475,-6.525,-0.455,-82.3675,-60.715,-57.365,-1.355,0.14,11.91
4,4.25,0.11,1.28,7.185,8.2075,18.5925,-6.48,-0.405,-82.48,-63.375,-57.5675,-1.205,0.1,11.73
4,4.75,0.11,1.1975,7.045,8.0675,18.72,-6.4225,-0.505,-81.94,-61.6125,-54.4025,-1.28,0.09,11.57
4,5.25,0.1,1.115,7.1475,8.22,18.5175,-3.0925,0.21,-75.92,-73.2075,-50.07,-0.78,0.06,11.41
4,5.75,0.1,1.125,7.5,8.33,19.01,30.6,8.655,-47.755,-91.0075,-39.205,-0.775,-0.04,11.32
4,6.25,0.12,0.98,8.27,8.67,18.3325,116.6,25.785,3.955,-101.445,-14.825,1.6575,-0.71,11.3
4,6.75,0.175,0.85,9.1675,9.395,17.025,237.8375,36.5,70.8325,-232.32,10.21,9.02,-1.74,11.27
4,7.25,0.29,1.26,9.965,10.04,15.84,356.8225,51.465,155.83,-198.42,52.6325,14.52,-2.39,11.21
4,7.75,0.34,1.47,10.925,10.955,15.245,467.6,64.825,238.4675,-79.325,97.79,17.655,-2.66,11.18
4,8.25,0.3725,1.725,11.44,11.61,15.15,585.3325,77.4075,322.9,-61.76,142.455,19.225,-3.0375,11.33
4,8.75,0.43,2.0575,11.8975,11.865,14.665,686.655,93.37,402.1075,-11.225,188.095,22.16,-3.185,11.5
4,9.25,0.46,2.2375,12.4025,12.07,14.2875,770.2325,106.71,462.57,22.915,223.1975,20.5525,-3.2,11.71
4,9.75,0.47,2.3575,12.985,12.5525,14.5425,836.1425,118.03,513.0725,76.995,255.62,23.95,-3.22,12.07
4,10.25,0.49,2.39,13.2025,12.7925,14.3175,890.6975,129.865,549.71,86.215,279.95,22.91,-3.08,12.57
4,10.75,0.4975,2.505,13.4775,13.07,14.145,937.4275,137.275,581.525,121.225,294.81,24.5625,-2.7975,13.07
4,11.25,0.49,2.4375,13.6925,13.3,13.9775,962.775,141.425,597.64,126.14,316.415,22.43,-2.965,13.53
4,11.75,0.5,2.38,14.1425,13.7125,13.55,967.355,143.89,600.16,157.6525,330.4975,24.49,-2.91,13.97
4,12.25,0.5,2.4775,14.4375,13.825,13.48,957.8425,143.055,587.655,144.3425,321.865,23.0125,-2.69,14.44
4,12.75,0.5175,2.41,14.5525,14.1,13.5975,929.48,143.09,572.935,133.335,325.06,20.08,-2.72,14.9425
4,13.25,0.5,2.4975,14.9325,14.345,13.355,885.765,138.1075,539.0325,157.8375,313.6975,20.48,-2.58,15.475
4,13.75,0.5,2.4875,14.89,14.5975,13.3925,823.2075,130.2375,498.305,145.1925,299.475,19.495,-2.395,15.9875
4,14.25,0.5,2.555,14.805,14.655,13.57,758.5225,119.785,444.59,77.5775,278.325,17.1775,-2.2575,16.4
4,14.75,0.4875,2.3875,14.6425,14.585,13.5425,675.6825,108.12,385.6875,105.16,263,14.615,-2.28,16.6925
4,15.25,0.4775,2.36,14.6,14.2475,13.6025,582.6775,93.8125,320.2425,-4.505,229.56,13.49,-2.195,16.805
4,15.75,0.47,2.3825,14.33,14.0125,13.55,468.8525,77.0575,240.2,21.43,190.085,11.255,-1.765,16.965
4,16.25,0.44,2.26,13.8625,13.7475,13.82,358.8,59.88,156.4825,-0.08,141.5925,7.53,-1.78,17
4,16.75,0.41,2.11,13.305,13.285,14.515,246.5675,45.0375,73.98,-10.515,98.765,5.585,-1.2175,16.945
4,17.25,0.35,1.9775,12.72,12.665,15.7375,130.3175,29.5,-4.8925,-3.3025,43.3975,0.6175,-0.88,16.8825
4,17.75,0.3175,1.7675,11.755,11.915,17.13,35.9025,8.895,-65.9225,-9.035,-0.35,-4.3075,-0.165,16.6925
4,18.25,0.2775,1.64,10.545,10.9575,19.895,-3.08,-0.1325,-95.725,-22.88,-28.1375,-4.4875,0.1975,16.4175
4,18.75,0.25,1.8175,9.9375,10.4575,22.8075,-7.9175,-0.51,-96.315,-39.5475,-37.1675,-7.29,0.4,16.1275
4,19.25,0.24,1.77,9.5025,10.1825,23.6525,-7.6275,-0.1925,-93.5975,-41.7525,-40.1625,-5.8,0.47,15.785
4,19.75,0.17,1.62,9.065,9.9,23.89,-7.125,-0.06,-91.8525,-47.525,-45.43,-4.3,0.4,15.4925
4,20.25,0.16,1.43,9.015,9.775,23.75,-6.9925,-0.025,-90.05,-52.97,-46.405,-4.45,0.26,15.2325
4,20.75,0.1375,1.32,8.8075,9.685,22.7175,-6.965,-0.0125,-89.0525,-47.9375,-47.9075,-3.22,0.22,14.965
4,21.25,0.14,1.315,8.6025,9.545,21.655,-6.835,-0.06,-87.7525,-51.35,-49.7725,-4.2,0.21,14.685
4,21.75,0.13,1.2075,8.37,9.28,21.1225,-6.85,-0.04,-87.465,-57.4175,-51.57,-3.82,0.1,14.39
4,22.25,0.13,1.225,8.2725,9.2875,20.73,-6.7425,-0.12,-87.325,-50.5125,-51.09,-2.065,0.2075,14.17
4,22.75,0.1275,1.295,8.305,9.055,20.9275,-6.705,-0.1425,-87.4225,-57.395,-53.465,-3.61,0.1725,13.9475
4,23.25,0.13,1.295,8.465,9.27,20.57,-6.535,-0.165,-86.315,-60.3725,-57.305,-1.705,0.14,13.7275
4,23.75,0.13,1.21,8.39,9.195,19.28,-6.645,-0.16,-85.845,-57.1825,-53.595,-3.09,0.09,13.4925
5,0.25,0.15,1.31,10.8625,11.6275,18.6725,-6.7875,-0.0475,-88.95,-60.79,-60.95,-2.9575,0.1775,17.725
5,0.75,0.13,1.4,10.705,11.6275,17.7325,-6.81,-0.07,-89.2,-66.83,-58.27,-3.355,0.2275,17.5325
5,1.25,0.13,1.32,10.74,11.615,17.6975,-6.84,-0.0875,-88.2025,-64.145,-59.88,-2.345,0.13,17.2925
5,1.75,0.12,1.13,10.63,11.49,17.3275,-6.7975,-0.1575,-87.21,-67.73,-59.29,-2.665,0.1075,17.12
5,2.25,0.11,1.1575,10.46,11.09,17.4,-6.82,-0.17,-87.47,-67.15,-60.85,-2.11,0.0925,16.92
5,2.75,0.12,1.1275,10.39,10.91,17.36,-6.775,-0.19,-86.66,-66.2825,-58.7725,-2.79,0.095,16.7
5,3.25,0.12,1.22,10.52,11.06,18,-6.735,-0.2175,-86.18,-56.8975,-59.56,-1.93,0.13,16.5
5,3.75,0.1175,1.2275,10.63,11.02,18.2,-6.655,-0.2975,-86.08,-68.56,-56.2825,-2.5225,0.0775,16.33
5,4.25,0.11,1.1475,10.73,11.21,18.03,-6.69,-0.3175,-85.31,-67.8225,-56.51,-2.265,0.07,16.17
5,4.75,0.1,1.1575,10.69,11.18,18.1075,-2.59,0.36,-80.58,-74.2575,-53.55,-1.915,0.05,16.03
5,5.25,0.1,1.07,10.7,11.38,18.035,37.7075,9.8175,-53.94,-94.33,-42.5725,-1.415,-0.01,15.85
5,5.75,0.1,0.95,11.31,11.93,17.24,124.495,24.69,-1.44,-189.41,-19.2675,0.5475,-0.335,15.69
5,6.25,0.1675,0.7875,12.56,12.95,16.86,232.09,32.0425,64.57,-255.755,5.3075,7.82,-1.2425,15.58
5,6.75,0.2475,1.0575,13.65,13.68,15.845,350.43,48.9125,144.62,-173.0275,49.07,12.1475,-1.8125,15.49
5,7.25,0.34,1.42,14.11,14.22,14.985,471.375,64.7225,232.22,-58.905,95.5725,13.7825,-2.0875,15.43
5,7.75,0.37,1.7225,14.92,14.73,14.3425,577.465,76.81,313.71,-55.39,138.7175,16.975,-2.2025,15.5
5,8.25,0.43,2.13,15.37,15.05,13.85,677.0625,93.07,386.76,-32.9875,188.8925,18.1,-2.49,15.62
5,8.75,0.48,2.4175,15.83,15.73,13.42,767.11,106.3975,454.97,-2.025,232.8475,18.89,-2.61,15.85
5,9.25,0.51,2.4575,16.58,16.17,13.59,846.255,119.37,510.3,63.7175,269.095,17.67,-2.44,16.16
