DOY2,HR2,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,SC,H,LE,SH,SLE,PA,RH_1_2_1,RH_1_1_1,RH_1_3_1,T_SONIC,T_SONIC_SIGMA,TA_1_2_1,TA_1_1_1,TA_1_3_1,VPD,LW_IN,LW_OUT,SW_IN,SW_OUT,TS_1_1_1,TS_1_2_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,CH4,FCH4
1,6.25,408.194,1.37027820339084,0.9104765,4.6463,0.108027981881836,-0.0187989,-9.710985,8.492875,-0.259829,-0.08813055,102.036,52.0119,90.2575905,91.9443598333334,8.29668,0.216713,6.23685,6.05875738333333,5.30183768333334,1.03071717160281,296.046033333334,343.510763333334,0,0,11.0336535,11.1978931666666,-0.0526214,0.611249,0.202979,0.53837,0.244322,1.82947,2045.68,-1.04215
1,6.75,407.805,1.30352384466499,1.01452,4.45809,0.111907624287079,0.0231,-9.0608,8.79371,-0.4014145,-0.0353927,102.059,52.18065,89.3020641666667,91.3357015,8.10329,0.195162,6.284065,5.87168793333333,5.42417653333333,1.17719211222919,293.95788,343.439733333333,0,0,10.9246571666667,11.16109,-0.04776505,0.543421,0.1934775,0.4862635,0.2473255,1.695795,2045.985,-1.580835
1,7.25,408.683,1.18632484069318,0.56639,4.47174,0.110237734234652,0.0191,-6.23141,6.88719,-0.22137,0.100434,102.104,51.74375,90.3692671666666,91.057942,7.67664,0.184569,5.96838,5.63040883333333,5.51258678333333,1.17435442120318,291.953823333333,342.723186666666,1.450847105,0.7369224,10.8714661666667,11.1316016666667,-0.0577101,0.551325,0.21197,0.509306,0.251446,1.77904,2046.365,-0.16974245
1,7.75,408.072,1.11436313216322,0.3903605,4.723925,0.17283852498853,0.02554225,-4.751455,13.86645,0.536892,0.424947,102.138,52.74065,89.7418645,91.3210911666667,8.12528,0.223182,6.1953,5.81300161666667,5.7049434,1.20915429382115,293.380648333334,345.016396666667,37.7473695333334,5.81413423333334,10.7809093333333,11.039858,-0.0578829,0.632226,0.215368,0.535937,0.263818,1.99313,2041.58,0.0364
1,8.25,406.467,0.902441881485222,0.00183048,5.06754,0.179601350682563,-0.0137339,3.69692,21.2951,1.471825,0.590908,102.1985,53.471,88.1354943333333,90.4835905,9.184055,0.239001,7.388525,6.66536616666667,6.62614641666667,1.4711046959625,293.115176666667,348.739273333333,97.6179876666667,10.9839614166666,10.7461085,11.0315928333333,-0.0723479,0.701412,0.2395445,0.624945,0.2891885,2.11388,2044.12,2.15875
1,8.75,406.251,0.936561018664139,-0.549987,5.07139,0.191483316162607,-0.00231286,15.3723,30.4861,1.79131,0.483424,102.244,52.94505,84.9758971666667,87.3538521666667,9.87468,0.265938,8.07601,7.53124103333333,7.44970213333333,1.94378752039826,297.914188333333,352.695563333333,175.227907166667,16.9900987833334,10.7115801666666,11.0032006666667,-0.0831649,0.776864,0.256089,0.713673,0.31768,2.38016,2033.485,2.703525
1,9.25,405.516,0.990749440890554,-0.7198445,5.51861,0.203899982290641,-0.0806,18.23025,46.0859,1.769345,0.327135,102.312,49.30355,80.4799671666667,82.5134235,10.6913,0.331895,8.927265,8.45666713333333,8.45017025,2.36083719297162,301.114143333334,357.24029,281.436725,24.5009186666666,10.7206053333333,10.9728413333333,-0.0975912,0.852539,0.277964,0.8010845,0.350966,2.640085,2028.2,4.51158
1,9.75,403.9885,1.03181523733525,-1.06799,5.360065,0.233377512848147,-0.0874,30.55385,54.30615,1.68038,0.35504,102.339,47.88655,75.9331081666666,77.9228286666667,11.68265,0.346965,9.64506,9.21228578333334,9.35590591666667,2.99396712488403,297.593651666667,363.504421666667,381.720805,33.1099515,10.7099453333333,10.9514641666666,-0.118467,0.9882775,0.305934,0.9001535,0.389381,2.755005,2017.13,6.27027
1,10.25,402.2565,1.01818648853935,-1.47342,5.442715,0.222001569806824,-0.05719285,36.3053,54.48105,1.662545,0.305388,102.3445,45.6357,72.4702366666667,73.5542715,12.2676,0.3443215,10.1265,10.02437995,10.3881911833334,3.69560632326536,301.843361666667,367.63759,454.581871666667,36.9816286666667,10.7556741666667,10.9405508333334,-0.115546,0.988985,0.3080545,0.933908,0.3822755,3.080065,2005.85,6.17771
1,10.75,401.798,1.04502503753898,-1.61132,5.56975,0.222650583968637,-0.0308,36.9525,56.2127,1.18114,0.0489573,102.361,43.18245,70.3176618333333,69.969505,12.5485,0.3450425,10.7301,10.1988843333333,10.45631595,3.82786956579485,297.11396,371.113463333333,514.918888333333,38.6159816666666,10.8166193333333,10.9488573333333,-0.129549,1.046965,0.3186485,0.97424,0.383465,3.095675,2005.985,7.81048
1,11.25,401.383,1.03387941791162,-1.607205,5.465605,0.244363340292266,-0.0348,44.22145,61.1961,1.117265,-0.0203573,102.3635,43.3284,67.232611,68.2277006666667,12.77095,0.3770775,11.317,10.4672643333333,10.864287,4.4072354739344,306.28905,374.337776666667,531.61419,39.528825,10.8080796666667,10.9315101666666,-0.1346555,1.04333,0.327322,0.972211,0.398683,3.04766,1998.82,7.2725
1,11.75,401.233,1.03297523932701,-1.89572,5.674365,0.270131624506094,-0.0255,49.90885,67.1095,1.06487,0.068987,102.3,42.5335,65.4480188333333,65.962464,13.14335,0.3991645,11.5897,10.9646991666666,11.1857026666666,4.73006543760813,302.335813333333,376.063131666667,587.852976666667,41.1292591666666,10.9280853333333,10.93925,-0.145089,1.06824,0.340286,1.0007115,0.4161615,3.040975,2000.585,9.10117
1,12.25,401.172,1.07389737349727,-2.11436,5.566615,0.257747514596296,-0.0293193,58.9936,70.6304,0.92059,0.05887705,102.274,41.1648,62.6962791666667,62.6752601666666,13.2895,0.373777,11.5057,11.2789088333334,11.5051023333333,5.04544530953214,305.293186666667,377.378855,596.894748333333,41.6684465,10.992196,10.963092,-0.135144,1.07959,0.329788,1.02853,0.426354,2.92431,1993.51,9.56513
1,12.75,400.819,1.12871364569981,-1.91282,5.40674,0.254639036710718,-0.0153133,61.946,73.592,0.937845,0.098744,102.221,39.8807,60.9540123333333,61.191741,13.6239,0.3777145,12.12415,11.7350536666667,11.9577406666667,5.24297590263135,308.79334,378.4463,599.8524,42.7251136666667,11.1354496666667,11.0290511666667,-0.160022,1.108915,0.35719,1.07047,0.4385675,2.972655,1993.93,9.52625
1,13.25,400.534,1.08584124894169,-1.86447,5.304985,0.258007610275605,-0.01565,64.1465,74.85095,0.669395,0.199539,102.191,37.6076,59.4581363333333,59.4328028333333,14.2294,0.358708,12.3221,12.087234,12.4337733333333,5.49157338106906,307.9234,380.692505,564.882128333333,40.2948783333333,11.1463383333334,11.0609976666667,-0.156674,1.11748,0.360839,1.07442,0.428546,3.17037,1991.18,10.633
1,13.75,399.781,1.07342776059305,-2.565995,5.37758,0.256663102576121,-0.0142503,69.6644,81.79815,0.7219045,0.229249,102.18,37.9935,58.4138406666667,59.0455848333333,14.3535,0.38988,12.605,12.2608396666667,12.7316595,5.56543679940214,312.149455,381.522055,522.907071666667,40.7360906666667,11.1875213735632,11.0696276666667,-0.159465,1.10506,0.36039,1.06302,0.426714,2.98246,1993.865,8.448695
1,14.25,400.083,1.07355010411565,-2.20157,5.21792,0.258753382655615,-0.0291573,66.0296,83.115,0.4158815,0.0608,102.141,38.58155,58.2767855,59.0050431666667,14.6237,0.393371,12.8524,12.4812875,12.7842136666667,5.57723461889257,308.899443333333,381.881005,479.160598333333,38.2874225,11.2436158333334,11.111384,-0.150802,1.11789,0.34541,1.07535,0.440363,2.72767,1993.25,8.07076
1,14.75,399.548,0.951088592372637,-2.105,5.30591,0.252733632567862,-0.00769757,66.7597,79.6709,0.3301315,0.12522785,102.133,38.95395,58.158836,58.5005155,14.822,0.343972,13.1945,12.495992,13.0184401666667,5.59301945976265,311.161728333333,381.394333333334,414.963791666666,34.817035,11.3242803275862,11.1531496666667,-0.132066,1.08716,0.329534,1.04894,0.417671,2.76829,1989.6,7.41586
1,15.25,400.226,0.972863898592084,-1.87223,5.44639,0.242132736167264,-0.011764,50.45,75.9298,0.03472445,0.074,102.127,40.3113,59.5792628333333,59.4620561666667,14.8316,0.322548,12.8904,12.6253216666667,12.9391393333334,5.56598339773764,304.806851666666,380.412166666667,359.018463333334,31.4701,11.4406286666667,11.1907896666667,-0.150575,1.03883,0.345564,0.973801,0.427296,2.86686,1992.39,7.65504
1,15.75,401.27,0.754184729782708,-1.35332,5.552955,0.219144237808305,0.00474,34.4303,65.7014,-0.0085,0.290883,102.1655,40.4857,59.64357,60.374213,14.7812,0.2656455,12.82395,12.4866403333333,12.7667946666667,5.35465617022016,295.66411,380.032546666667,274.16728,27.2761440666667,11.5623093333333,11.1680733333333,-0.1363065,0.9635685,0.334259,0.9545595,0.4126785,2.767825,1988.665,5.525225
1,16.25,399.966,0.607214238274746,-0.888737,5.44788,0.194230266409674,-0.001384835,17.7874,48.0859,-0.47184,0.1475405,102.198,43.0351,62.5709246666667,63.0111203333333,14.5337,0.196651,12.7436,12.540747,12.6824893333333,5.21530456345404,297.892396666667,377.74723,183.077573666667,19.6375913333333,11.6499203333333,11.2135393333333,-0.108582,0.855669,0.292978,0.787903,0.371298,2.51784,1987.38,2.74865
1,16.75,400.244,0.432725883414071,-0.282057,5.55097,0.170089368974627,-0.00301111,1.08287,32.0513,-0.910923,0.255023,102.218,43.7852,65.9914953333333,65.250701,14.0422,0.18127,12.235,12.1387956666667,12.1733236666667,4.84866089893375,296.04177,372.832306666667,93.2539663333333,12.6298940333333,11.7154663333333,11.196155,-0.0834373,0.733828,0.258748,0.646696,0.33085,2.33874,1989.725,0.8495885
1,17.25,400.669,0.496965869077202,0.230223,5.67124,0.137922315494207,0.0104135,-7.77993,18.088,-1.54412,0.167242,102.203,46.17335,69.0116286666667,69.805341,13.1173,0.236942,11.1962,11.161954,11.0587896666667,4.08848398050282,294.202473333333,367.13962,17.6416566333333,2.84549406666667,11.7643226666667,11.2064076666667,-0.0700415,0.634287,0.234795,0.517871,0.28303,1.97151,1985.23,-0.829999
1,17.75,401.0435,0.737756442337744,0.578573,5.52524,0.13621102415998,0.04804695,-9.963975,10.037145,-2.196705,-0.005258105,102.1995,48.4659,73.5962413333333,75.808738,12.2341,0.2475615,10.20075,10.2880539,9.93290246666667,3.49482631390429,291.853703333333,362.099023333333,0.0246126243333333,0.0578098333333333,11.7660226666667,11.2241306666667,-0.04309305,0.5036695,0.1861245,0.4317105,0.227867,1.62941,1987.045,-0.747007
1,18.25,401.8515,1.05324667091156,0.4957995,5.88417,0.14063835402284,0.0530759,-8.4461,9.76769,-1.4592,0.02114015,102.2195,51.05235,75.0524026666667,79.7748926666667,11.389,0.2495015,9.415555,9.2979991,9.0383459,3.03215525711563,292.817353333333,357.593243333333,0,0,11.7380146666667,11.2354553333333,-0.0331034,0.465591,0.160819,0.4368585,0.185627,1.340355,1993.13,-0.78996
1,18.75,402.457,1.36468987617186,0.641831,5.72458,0.152935566403767,0.02938595,-6.79591,8.14119,-0.9728835,-0.0898,102.2375,50.80645,79.6366623333333,82.395553,11.02845,0.2354945,8.880775,9.08770913333333,8.49161583333333,2.45483703886006,290.54156,355.686623333333,0,0,11.742008,11.239387,-0.0327302,0.5271395,0.162815,0.434065,0.1965205,1.49011,1994.32,-0.839984
1,19.25,402.915,1.36545004203865,0.817165,5.50691,0.139162849256333,0.0504765,-9.00378,10.4043,-0.821911,-0.0773,102.3,51.01265,81.240881,83.8995796666667,10.7651,0.223725,8.59452,8.82112976666667,8.26224226666667,2.25588528378473,289.786276666667,354.447933333333,0,0,11.7280346666667,11.23585,-0.0274275,0.490123,0.147443,0.46385,0.169997,1.33717,2001.44,-1.04615
1,19.75,403.186,1.47524923454276,0.759522,5.39228,0.155734580516705,0.003413525,-7.98186,10.026,-0.5064,-0.175295,102.294,50.15655,82.5602223333333,84.9594373333333,10.2127,0.222483,8.2637,8.58153246666667,8.20105196666667,2.08443042128367,287.122506666667,353.80571,0,0,11.756783,11.2266916666667,-0.0318841,0.491026,0.159366,0.442444,0.177763,1.43952,2003.02,-1.89634
1,20.25,403.75,1.50064442525058,0.796366,5.376535,0.134245889295071,0.02772385,-9.33321,10.62985,-0.515986,-0.001752335,102.291,51.8641,82.518685,86.376968,10.1762,0.225526,8.01048,8.28921386666667,7.967361,1.84270918140672,286.67865,353.766146666667,0,0,11.7101996666667,11.2145293333333,-0.0378072,0.499967,0.174605,0.415809,0.201265,1.44844,2003.47,-0.94984
1,20.75,404.2005,1.58658278817741,0.796985,5.41339,0.150798306639919,-0.0103031,-12.60855,10.9264,-0.272433,-0.230981,102.2985,52.2534,83.505999,86.3971743333333,10.15485,0.227525,7.85103,8.18935976666667,8.0003585,1.9536529113739,287.45312,354.486326666667,0,0,11.662046,11.199685,-0.0446927,0.5151965,0.186792,0.424624,0.215566,1.623465,2002.1,-1.72258
1,21.25,404.278,1.49952885359688,0.8326165,5.232565,0.136032425231196,0.03745,-11.52705,9.177615,-0.3139605,-0.03432064,102.2875,53.8676,83.8999836666667,87.1672256666667,9.9322,0.214522,8.23502,8.2547579,7.9314032,1.79599316152389,288.39856,354.12822,0,0,11.5513443333333,11.180438,-0.03887085,0.489794,0.1752375,0.4415175,0.200996,1.584285,2000.97,-1.48629
1,21.75,405.156,1.87500015347281,1.03184,5.27044,0.124520108509495,-0.0149152,-12.0131,10.2136,-0.394091,-0.225533,102.288,54.07215,84.977662,87.7428903333333,9.6806,0.205615,7.66223,8.22207086666667,7.4997997,1.75196257327389,283.9628,352.35725,0,0,11.5120286666667,11.1728413333333,-0.0407,0.473797,0.177881,0.396957,0.206832,1.60373,2003.77,-0.765935
1,22.25,404.947,1.83455265521333,1.04564,5.292845,0.131242505621797,0.01410075,-9.03174,9.32257,-0.4614405,-0.0697321,102.259,54.4272,86.760509,88.5136623333333,9.61838,0.217261,7.511,7.7312916,7.46407963333333,1.59802549980027,283.150483333333,350.188576666667,0,0,11.4479026666667,11.1291403333333,-0.0342176,0.509279,0.165385,0.440986,0.18881,1.58117,1999.135,-1.020145
1,22.75,405.622,1.43378405071157,0.784872,5.14284,0.125622736660152,0.0234,-11.7515,8.37184,-0.413539,-0.104494,102.255,54.31425,87.575431,90.2096986666667,9.67648,0.202231,7.37415,7.72810603333333,7.3269765,1.5078842229142,285.867456666667,349.529453333333,0,0,11.4412403333333,11.09757,-0.0406448,0.525657,0.178263,0.455507,0.222631,1.64558,2001.14,-1.42834
1,23.25,405.6815,1.80504032699759,1.00293,4.890245,0.124839872961643,0.0136709,-12.0285,9.25605,-0.230653,-0.101654,102.225,54.1884,87.7783763333333,89.894617,9.573405,0.2092995,7.178405,7.6049575,7.33199356666667,1.4801861454018,286.022456666667,348.319826666667,0,0,11.383724,11.109155,-0.0390394,0.514152,0.178176,0.448835,0.216081,1.493705,2002.57,-0.899031
1,23.75,404.572,1.5628674234817,0.864376,4.908595,0.131884574718455,-0.0119211,-7.49728,8.467195,-0.2395825,-0.1052785,102.213,53.4731,88.9234,90.5337593333333,9.31673,0.195844,7.2519,7.27195666666667,6.875926,1.46295777809619,289.994913333333,347.794556666667,0,0,11.3353236666667,11.1045043333333,-0.0459,0.516827,0.192089,0.495071,0.219344,1.54831,2003.67,-0.9279585
2,0.25,410.704,1.36510725320968,0.977418,7.60673,0.140459460599123,0.00444627,-8.31676,7.508445,-0.1222345,-0.194477,102.192,67.3039,92.401998,92.7699811666667,12.55295,0.1731815,10.5652,10.4118895,10.1789623333333,1.13238615299683,337.24182,365.538036666667,0,0,12.6448886666666,11.6621045,-0.0550149,0.6215655,0.207773,0.499353,0.2595875,2.007095,1986.63,-0.967048
2,0.75,408.592,1.62278649863579,0.74201,7.49707,0.120126149949424,-0.00190492325,-8.29426,6.279565,-0.123499,-0.05727265,102.173,66.32855,91.9193328333334,92.591954,12.4449,0.1767295,10.4911,10.2962375,10.03889455,1.08739791448029,335.49413,364.695153333333,0,0,12.6189825,11.6359765,-0.0542611,0.592433,0.2096515,0.5131475,0.2705105,1.99592,1986.495,-1.305135
2,1.25,407.853,1.46273327373321,0.898977,7.79986,0.116247279079224,0.03594555,-7.82277,6.25218,-0.176294,-0.0403,102.151,66.69935,92.0963146666666,92.7610373333333,12.4265,0.183438,10.4296,10.2032175666667,10.0099499166667,1.0452423723235,337.4676,364.931383333333,0,0,12.6114543333333,11.611086,-0.0515,0.640414,0.203892,0.510754,0.259362,2.02155,1987.15,-1.68918
2,1.75,410.491,1.40879288478351,0.8759995,7.77026,0.125949869368146,0.03017775,-6.871815,5.25869,-0.178567,-0.07355,102.171,66.92345,91.6780231666666,92.6125053333334,12.20955,0.1992585,10.4454,10.1390794666667,9.98256646666666,1.02555559562454,337.174253333333,365.151733333333,0,0,12.5611628333333,11.598998,-0.05397635,0.619617,0.208391,0.522332,0.2616405,1.86626,1989.68,-1.49043
2,2.25,412.8545,1.4058235410797,0.795911,8.31428,0.117873201431184,0.0298962,-10.4132,5.77327,-0.228421,-0.0059039,102.147,67.3212,91.7164945,92.955858,12.2249,0.2142335,10.21195,9.9681509,9.78486236666667,1.00663864378163,338.82033,363.4726,0,0,12.5376275,11.5868011666666,-0.05015,0.6143315,0.2023245,0.5285715,0.2451815,1.77297,1987.06,-1.30493
2,2.75,412.511,1.20312759706367,1.05763,8.23227,0.146412065444977,0.0150824,-10.9744,9.0154,-0.256741,-0.0257547,102.119,67.5019,91.7964803333333,93.081748,12.0679,0.191947,10.1903,9.84313003333333,9.6724153,1.05062158728558,339.117018333333,363.986658333333,0,0,12.5522746666667,11.590459,-0.0443,0.57418,0.189837,0.498876,0.243571,1.83426,1987.67,-1.611605
2,3.25,408.846,1.41062234284275,1.02142,7.94894,0.138720987588408,0.00724111,-8.20247,5.79274,-0.326264,-0.161573,102.111,67.2596,91.9361428333333,93.0566848333333,11.9466,0.198698,10.2902,9.7667804,9.5329997,1.00585691878374,337.21997,362.383653333333,0,0,12.4615573333333,11.5737271666667,-0.0470496,0.586351,0.193321,0.491089,0.239335,1.8188,1985,-1.77134
2,3.75,413.2855,1.26959543336833,1.07296,8.04967,0.149183944534676,0.04590245,-6.83982,6.76984,-0.31129,-0.0283166,102.1135,67.2569,92.0016188333333,92.6864765,12.03345,0.1859335,10.12,9.78908333333333,9.3310085,1.14411657649423,338.51235,362.78363,0,0,12.3981845,11.5514111666667,-0.04985535,0.5565245,0.2005365,0.5053495,0.2355695,1.682725,1987.05,-1.18475
2,4.25,414.099,1.41709916070361,0.893671,8.15452,0.133791372639258,-0.0106,-6.36519,7.08092,-0.3318675,-0.1806265,102.113,67.4861,91.8690898333334,92.1287046666667,11.7962,0.188094,10.0444,9.6418192,9.42100075,1.11722627138301,337.166213333333,362.112733333333,0,0,12.3228906666667,11.5403045,-0.0451778,0.598641,0.19032,0.485215,0.233874,1.78971,1987.07,-1.02578
2,4.75,409.2735,1.49600383688436,0.984274,7.93932,0.129338093147005,-0.01508988,-6.79431,6.95245,-0.1680255,-0.195979,102.109,66.4782,91.3490266666667,91.7780913333333,11.95465,0.1962675,9.88368,9.69992353333333,9.37818986666667,1.1079968262389,335.95982,361.47285,0,0,12.357377,11.535596,-0.0427835,0.573586,0.1855125,0.520814,0.235977,1.88413,1991.84,-0.523203
2,5.25,409.305,1.35700390822755,0.7478235,7.72527,0.141867087811538,-0.000932679,-7.30533,7.49101,-0.0936769,-0.220943,102.125,66.019,90.6007573333333,91.16986,11.9487,0.210311,10.0952,9.57285833333333,9.30076486666667,1.18157294128083,335.838845,361.545541666667,0,0,12.3137986666667,11.530372,-0.0493196,0.61705,0.195862,0.525278,0.244191,1.99206,1994.115,-1.420495
2,5.75,409.901,1.12548409997151,1.13209,7.97104,0.140274752170444,0.022667,-6.98813,9.5048,-0.351075,-0.2092695,102.134,66.8373,91.066318,92.138236,11.9871,0.188101,9.95431,9.70298156666667,9.01050866666667,1.19887647268411,336.16144,359.168086666666,0,0,12.1851686666667,11.5166723333333,-0.0536697,0.590761,0.20938,0.544471,0.243205,1.77675,1999.53,-2.38585
2,6.25,413.2265,1.1829067063702,0.857639,7.70623,0.119901928668941,0.04252505,-8.00976,6.39801,-0.254184,-0.152345,102.165,67.1791,90.9377991666667,92.2935321666667,11.7673,0.199384,9.90948,9.71095721666667,9.41142006666666,1.10112336838901,336.20451,360.66256,0,0,12.1181873333333,11.4797498333334,-0.0422797,0.5662165,0.1834405,0.468474,0.227887,1.657345,1996.46,-1.457465
2,6.75,408.344,1.08443981964562,0.8373185,7.51596,0.13292901219525,-0.00262026,-7.20108,8.92045,-0.34248,-0.207118,102.186,65.781,90.9680135,91.605326,11.9013,0.1928445,9.851655,9.49423251666667,9.06460001666667,1.14523930243588,338.346666666667,361.758473333333,0,0,12.0617473333334,11.4543625,-0.04301335,0.5354885,0.183561,0.4639015,0.22365,1.72632,1994.3,-1.45249
2,7.25,409.177,1.03666979637782,0.635519,7.372485,0.134386054046093,0.023895,-4.84266,11.5647,-0.0788,-0.0539876,102.195,65.0968,90.4874526666667,91.7302108333333,11.7361,0.199097,9.70676,9.35514535,9.19939885,1.13634381625185,335.030576666667,361.623963333333,10.4783517,2.62691076666667,12.0219258333333,11.4154755,-0.0388561,0.589107,0.176854,0.472242,0.236572,1.60754,1993.63,-1.0560995
2,7.75,409.1575,1.09849218170516,0.358553,7.39986,0.195513094951654,-0.00500214,-0.1652,17.50755,0.873934,0.707248,102.2435,66.4585,90.4544826666667,91.595197,11.7712,0.2506935,9.730905,9.2449194,9.14835783333333,1.34132390688006,335.366975,362.441418333333,70.2310528333334,8.24230191666667,11.9275826666667,11.4431656666667,-0.0548976,0.6257985,0.208592,0.5210565,0.245821,1.824795,1993.47,0.958573
2,8.25,407.78,0.901842612016202,-0.0556821,7.21837,0.200955637581228,-0.0776774,6.489555,27.9853,1.695015,0.937488,102.2705,63.76845,86.7814918333333,88.8782666666666,12.74325,0.2653615,10.4288,10.02280905,10.0607028833333,1.7028573793602,336.786496666667,365.09436,139.00998,15.3436630666667,11.8637291666666,11.381002,-0.071484,0.7178315,0.240608,0.618464,0.296303,2.233645,1995.765,2.355285
2,8.75,406.929,0.858338781576562,-0.538462,7.42058,0.215567810053791,-0.0579261,16.0734,45.1013,1.53203,0.469371,102.317,61.66335,81.5820066666667,82.9467263333333,13.3816,0.28537,10.9055,10.5847646666667,10.6111863333333,2.40665267358842,334.595543333333,369.135608333333,234.159873333333,21.4496696833334,11.9230143333333,11.2913645,-0.0801,0.816482,0.25299,0.715133,0.342442,2.35222,1989.475,5.999645
