DOY2,HR2,H,LE,NEE,TAU,USTAR,CO2,H2O,WS,PPFD_IN,PPFD_OUT,NETRAD,TA_1_2_1,RH,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,TA_1_1_1,TA_1_2_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,VPD,PA,SW_IN,SW_OUT
1,13.25,-53.93199,-3.03978,-0.223312,-1.1742175,0.069775,371.96,0.27915325,0.718,43.069,32.105,-5.5066,-23.4865,26.56,-13.5275,-11.852,-14.27,-7.59025,-18.264,-24.042,-9.022,-8.776,-8.2985,-7.9375,-2.57245,-6.13515,-6.011,-5.795825,-5.05875,-3.0651,0.20475,88.7,98.105,25.65875
1,13.75,-56.7535325,-0.94007,-0.31594,-1.2190575,0.0400675,371.91825,0.2881535,0.694795,46.006,39.744,-8.212,-23.419,24.2185,-13.5665,-11.5875,-13.71825,-7.31075,-17.994,-23.8155,-8.926,-8.5895,-8.1425,-7.872,-2.57895,-6.081275,-5.9653,-5.7035,-5.053025,-3.04335,0.21,88.7475,86.74,28.161
1,14.25,-55.109875,-0.6441625,-0.27205,-1.1473,0.05647,371.82375,0.2937575,0.548611,37.20025,26.37,-11.353,-23.4935,23.9805,-13.749,-10.98575,-13.15525,-7.08775,-17.717,-23.87525,-8.79575,-8.4795,-8.0715,-7.89325,-2.598125,-6.0241,-5.95965,-5.62055,-5.008875,-3.08825,0.20475,88.7475,58.574,17.326
1,14.75,-68.3390225,-1.8888125,-0.2023875,-1.262255,0.066025,371.48925,0.2982735,0.99454125,28.717,23.08,-18.69125,-23.6185,24.05125,-14.2975,-11.173,-12.86775,-7.007625,-17.596,-23.8845,-8.766,-8.425,-8.0625,-7.8285,-2.62995,-5.955325,-5.89835,-5.5421,-4.885825,-3.127125,0.20475,88.7475,47.6445,16.40675
1,15.25,-77.066625,-1.08657,-0.25557,-1.239375,0.04915,371.3475,0.30391825,1.101155,26.8795,17.69,-23.02125,-23.778,24.70075,-15.9325,-12.079,-14.1655,-8.38175,-17.59,-24.226,-8.645,-8.2935,-7.7865,-7.7795,-2.760325,-5.878475,-5.7843,-5.458375,-4.77765,-3.06135,0.20475,88.8,45.6685,16.046
1,15.75,-95.350575,-1.6005625,-0.1244,-1.108435,0.03516,371.723,0.383347,0.692135,23.6815,12.224,-34.877,-23.857,27.2895,-18.656,-13.2665,-14.70925,-10.254,-17.918,-24.2385,-8.5565,-8.188,-7.7035,-7.6655,-2.776875,-5.83755,-5.6448,-5.379025,-4.694675,-2.9671,0.20475,88.9,32.2805,9.1405
1,16.25,-110.1410325,-1.8299875,-0.2612125,-1.038065,0.0162,371.637,0.38234325,0.907645,16.6335,6.0474,-51.97875,-23.6525,28.295,-20.989,-15.446,-15.1385,-12.82,-18.412,-24.331,-8.2595,-7.973,-7.5165,-7.3965,-2.6807,-5.7282,-5.500075,-5.297025,-4.630375,-2.8652,0.20475,88.9,16.71375,5.093675
1,16.75,-116.8596475,-1.7947875,-0.311471,-1.1033375,0.011515,371.2975,0.37856,0.9353805,3.8947,1.2734,-58.43375,-24.2365,28.70625,-25.0295,-17.6345,-17.1785,-16.2715,-18.82,-25.19,-8.1055,-7.6745,-7.251,-7.2395,-2.5725,-5.62645,-5.3591,-5.227375,-4.5686,-2.75125,0.18475,88.9,1.0875,0.328625
1,17.25,-126.009355,-3.836325,-0.2397,-0.9921025,0.01129,371.79125,0.3826225,1.18542,-0.28855,0.067,-62.74,-25.882,30.337,-27.7435,-19.376,-21.19475,-19.96425,-18.896,-26.2155,-8.153,-7.615,-7.153,-7.0643,-2.47995,-5.622975,-5.283775,-5.15775,-4.5002,-2.63955,0.17,88.9,0,0
1,17.75,-118.715,-4.2605125,-0.27695,-0.9798125,0.018905,371.775,0.3914675,1.14885675,-0.54,0,-63.2525,-26.6595,31.48525,-31.197,-21.9075,-25.48725,-23.7545,-19.066,-26.4665,-8.188,-7.662,-7.142,-6.9825,-2.42005,-5.627175,-5.2412,-5.070425,-4.41545,-2.54335,0.16,88.9,0,0
1,18.25,-111.67475,-4.125125,-0.241125,-0.9316125,0.01413,371.7525,0.367025,1.129875,-0.56,-0.0286,-63.30875,-26.419,32.04225,-32.3495,-24.103,-28.19875,-25.778,-19.176,-26.497,-8.2195,-7.751,-7.235,-6.9759,-2.384725,-5.64135,-5.230025,-5.00965,-4.3151,-2.46065,0.15,88.9,0,0
1,18.75,-115.068,-4.67944,-0.456965,-0.95618,0.02387,371.4,0.3594125,1.1212875,-0.605,-0.0744,-62.59625,-26.5985,33.0835,-33.4225,-24.993,-30.31475,-27.4745,-19.734,-26.86,-8.2465,-7.862,-7.363,-7.1014,-2.345425,-5.6124,-5.254025,-4.9558,-4.22585,-2.3947,0.13475,88.9,0,0
1,19.25,-118.022,-3.24387,-0.330615,-0.97068,0.01298,371.198,0.29426125,1.1129475,-0.59,-0.0648000000000001,-60.4125,-26.6795,34.89475,-35.372,-25.615,-32.39475,-28.86575,-19.834,-26.85,-8.4075,-8.0495,-7.472,-7.09125,-2.3243,-5.591625,-5.3294,-4.947725,-4.174975,-2.365875,0.1295,88.9475,0,0
1,19.75,-116.20754,-3.16902,-0.278535,-0.9042,0.0209125,371.028,0.302118,1.132105,-0.62385,-0.1278,-60.745,-26.916,36.51425,-35.666,-26.0935,-34.8885,-30.893,-20.058,-26.886,-8.6075,-8.272,-7.58,-7.129,-2.3083,-5.573475,-5.406875,-4.946925,-4.161875,-2.30975,0.12475,88.9,0,0
1,20.25,-112.62,-2.3549,-0.3009,-0.9510875,0.0201625,371.1945,0.3080815,0.77,-0.619575,-0.042,-61.062,-27.3045,36.794,-34.4585,-26.74,-35.91475,-31.79775,-20.40625,-27.3325,-8.7345,-8.38575,-7.66775,-7.12175,-2.31725,-5.56385,-5.401975,-4.97315,-4.1758,-2.3507,0.13,88.9,0,0
1,20.75,-113.055105,-2.3202,-0.2963,-0.96625,0.02507,370.8795,0.30323,1.27920175,-0.6233,-0.044,-59.711,-27.51775,37.18525,-33.98375,-26.0015,-35.311,-32.12075,-19.95475,-27.395,-8.793,-8.47,-7.7495,-7.1515,-2.30735,-5.54105,-5.38115,-4.989975,-4.18485,-2.365275,0.12475,88.9,0,0
1,21.25,-125.57575,-3.066915,-0.33409,-0.92061,0.02611,371.18,0.3076785,0.97048675,-0.60685,-0.058,-59.5975,-27.6465,36.82725,-33.877,-26.9065,-35.34475,-31.956,-20.354,-27.4135,-8.8305,-8.534,-7.7855,-7.2155,-2.306175,-5.524825,-5.364475,-5.047725,-4.174625,-2.324875,0.12475,88.9,0,0
1,21.75,-123.538355,-2.7934,-0.3166,-0.965795,0.02316,371.3495,0.0857057500000001,1.2133005,-0.6144,-0.0068,-60.205,-27.847,35.39375,-33.3985,-26.804,-35.80275,-30.23,-20.956,-27.816,-8.801,-8.506,-7.8555,-7.149,-2.3045,-5.536575,-5.367925,-5.122775,-4.1644,-2.3425,0.1295,88.8475,0,0
1,22.25,-116.61875,-3.0290075,-0.1511725,-0.9685625,0.0273625,371.0875,0.0741720000000002,1.06998,-0.62,-0.0666,-62.32875,-27.824,35.01625,-33.182,-28.388,-35.18725,-30.31575,-20.966,-27.674,-8.825,-8.4585,-7.9395,-7.092,-2.302175,-5.550125,-5.377925,-5.149,-4.149825,-2.36695,0.12,88.9,0,0
1,22.75,-108.29071,-2.925045,-0.1614,-0.92605,0.0193,371.391,0,0.95987375,-0.6076,-0.0494,-61.25625,-27.8505,35.06675,-33.7325,-29.214,-34.1895,-30.36425,-20.878,-28.0765,-9.004,-8.587,-8.0065,-7.303,-2.286875,-5.5873,-5.402425,-5.15935,-4.120925,-2.3691,0.1095,88.9,0,0
1,23.25,-117.91825,-2.36511,-0.2668225,-0.9147925,0.02264,371.8165,0,1.2725,-0.63355,-0.0384,-59.4125,-28.137,38.2985,-35.132,-29.9545,-33.696,-29.9325,-21.536,-28.4695,-9.0915,-8.6955,-8.0975,-7.3755,-2.24715,-5.632025,-5.432675,-5.171525,-4.0769,-2.319325,0.11,88.8475,0,0
1,23.75,-109.9412,-3.78116,-0.1798,-0.85221,0.0226675,371.87,0,1.15768625,-0.606175,-0.0452,-58.521,-28.61025,38.20425,-35.65875,-30.046,-33.171,-29.3485,-21.924,-28.5805,-9.1035,-8.68875,-8.128,-7.343,-2.2205,-5.683525,-5.47035,-5.19035,-4.04795,-2.2743,0.12425,88.8475,0,0
2,0.25,-103.03608,-2.031555,-0.3106585,-0.81462,0.0179,372.579,0.7794435,0.735283,-0.65675,0,-57.7725,-22.57675,35.71925,-37.092,-31.2495,-30.976,-25.339,-19.92,-21.60325,-8.24275,-7.91925,-7.26925,-6.781475,-2.474425,-4.8975,-4.74805,-4.388175,-3.896775,-2.8498,0.13475,89.1,0,0
2,0.75,-98.8312,-2.5689,-0.284425,-0.76553,0.01655,372.66725,0.7536785,0.7196585,-0.6605,-0.00155,-58.11,-22.21,36.1285,-35.34825,-32.2,-31.40325,-25.623,-20.3825,-21.96,-8.377,-8.02125,-7.32775,-6.7496,-2.490775,-4.900825,-4.8028,-4.448475,-3.870875,-2.870725,0.12475,89.1,0,0
2,1.25,-100.88675,-3.124585,-0.28768,-0.8373875,0.014225,372.447,0.79507225,0.7653515,-0.6362,0,-58.1775,-22.026,35.10075,-38.11725,-32.5385,-32.21275,-25.78525,-21.07925,-22.32525,-8.40725,-8.073,-7.381,-6.764875,-2.49175,-4.952175,-4.7771,-4.394025,-3.899775,-2.91755,0.10425,89.1,0,0
2,1.75,-102.3730125,-3.2659675,-0.1949925,-0.7541725,0.018225,372.535,0.915939,0.720964,-0.6291,0,-59.85375,-22.2565,35.644,-37.367,-32.884,-31.72475,-24.53925,-21.241,-22.2695,-8.44775,-8.1215,-7.45525,-6.732075,-2.5487,-4.94815,-4.838475,-4.428625,-3.917425,-2.854625,0.12425,89.0475,0,0
2,2.25,-104.01575,-3.94865,-0.211114,-0.66435,0.0150775,372.69475,0.868755,0.715262,-0.6581,-0.008975,-58.37375,-22.3385,35.17325,-36.69625,-33.694,-32.0885,-23.524,-21.4365,-22.572,-8.53775,-8.20675,-7.5105,-6.73135,-2.549625,-4.938825,-4.77175,-4.459925,-3.949375,-2.912225,0.129,89.0475,0,0
2,2.75,-94.902125,-3.9811,-0.20179,-0.714825,0.0162,372.648,0.887233,0.98203625,-0.6321,0,-59.24125,-22.211,35.75575,-36.2425,-34.7385,-33.94275,-24.202,-21.594,-22.674,-8.6135,-8.2835,-7.571,-6.762825,-2.525675,-4.9319,-4.824775,-4.508175,-3.986175,-2.930975,0.13475,89.1,0,0
2,3.25,-96.2780625,-3.135575,-0.19056,-0.7699,0.017025,372.698,0.91246,0.90572,-0.64525,0,-57.625,-23.00625,36.02225,-37.356,-34.74475,-35.88975,-24.50275,-21.70125,-23.03525,-8.6105,-8.29575,-7.6115,-6.7819,-2.5414,-4.9952,-4.854375,-4.525925,-3.984375,-2.896625,0.14,89.1,0,0
2,3.75,-95.76144,-1.867495,-0.5981,-0.9011075,0.020685,372.7165,0.89786025,0.63327,-0.6671,0,-56.91625,-23.061,36.15325,-37.65275,-34.6265,-34.1395,-26.27875,-22.0185,-23.363,-8.623,-8.3205,-7.6525,-6.828075,-2.50105,-5.033375,-4.882975,-4.50105,-3.99175,-2.8753,0.15,89.1,0,0
2,4.25,-101.42275,-2.3294775,-0.291095,-0.773495,0.01683,372.745,0.857324,0.65043,-0.674125,-0.00155,-56.89,-22.66525,35.1165,-37.66525,-35.1165,-33.98075,-27.45225,-22.121,-23.3665,-8.7305,-8.354,-7.6925,-6.8865,-2.588,-5.08525,-4.899125,-4.52685,-4.07185,-2.958175,0.14475,89.1,0,0
2,4.75,-98.247735,-2.418,-0.259,-0.806435,0.0200625,372.7925,0.8801,0.825705,-0.649525,-0.100325,-56.45625,-22.5625,36.109,-37.3765,-35.423,-33.44475,-25.90125,-21.92875,-23.17425,-8.88625,-8.494,-7.78,-6.9175,-2.539275,-5.07705,-4.882425,-4.463075,-3.961125,-2.9222,0.13475,89.1,0,0
2,5.25,-96.057725,-3.1474525,-0.316595,-0.68426,0.02042,372.672,0.879615,0.618244,-0.684175,-0.003875,-56.0175,-23.07975,35.50875,-36.55725,-35.1895,-34.38475,-25.15925,-21.91825,-23.0795,-9.011,-8.593,-7.831,-6.9765,-2.48525,-5.044925,-4.867025,-4.445675,-3.90785,-2.8912,0.14475,89.1,0,0
2,5.75,-94.883925,-3.7397625,-0.38390375,-0.7217275,0.019645,372.68,0.84005,0.66373275,-0.66365,0,-56.16,-23.656,35.17525,-36.286,-34.89725,-35.2715,-27.39625,-22.4795,-23.41875,-9.18,-8.7525,-7.79575,-7.042,-2.4714,-5.1032,-4.90475,-4.461325,-3.941625,-2.932225,0.1495,89,0,0
2,6.25,-101.344425,-2.3936375,-0.2976875,-0.8187,0.021465,372.557,0.8237465,0.59046,-0.679075,0,-56.7675,-24.2355,33.012,-36.92725,-36.151,-36.612,-27.706,-22.477,-23.76375,-9.18525,-8.84625,-7.895,-7.05575,-2.52705,-5.10475,-4.905425,-4.502375,-3.987575,-2.97065,0.16,89,0,0
2,6.75,-96.2908,-2.3042,-0.2420065,-0.76576,0.0155,372.688,0.781247,0.72669,-0.629525,0,-58.725,-24.29425,33.09,-36.43725,-35.87675,-36.0385,-24.9055,-22.863,-23.751,-9.12725,-8.826,-7.976,-7.0255,-2.4874,-5.082175,-4.964875,-4.528825,-4.009475,-2.960875,0.15475,88.9475,0,0
2,7.25,-102.79925,-1.6441275,-0.36916,-0.7984,0.018075,372.8595,0.7970025,0.700582,-0.524025,0.006675,-57.67375,-23.875,32.9325,-36.591,-35.759,-33.21475,-24.19175,-23.45775,-23.86425,-9.17625,-8.79525,-8.01925,-7.03225,-2.497825,-5.162075,-4.988425,-4.575325,-4.0494,-2.98025,0.1395,88.9475,0,0
2,7.75,-96.06566,-3.3144175,-0.581035,-0.86452,0.026475,372.7175,0.77847,0.9506,1.01895,0.221025,-51.6125,-24.3655,30.49,-36.457,-33.6655,-32.249,-24.19675,-23.4425,-24.41075,-9.23525,-8.822,-8.10725,-7.07325,-2.453875,-5.075625,-4.9708,-4.561875,-4.04855,-2.947875,0.15475,88.9475,0,0.008075
2,8.25,-95.82401,-2.096,-0.4458975,-0.94784,0.0277625,372.7785,0.839642,0.86024,11.6665,2.61785,-42.52875,-24.14975,29.51075,-32.66675,-28.687,-32.136,-23.246,-22.89875,-24.066,-9.1335,-8.76075,-8.092,-7.119,-2.4473,-5.028575,-4.961975,-4.5837,-4.105625,-2.95915,0.14475,89,5.292225,1.58715
2,8.75,-96.0914,-4.9839,-0.290675,-0.8735625,0.0424,372.552,0.86027,0.7284,21.989,7.48425,-23.484875,-22.5545,28.8055,-26.66825,-23.72225,-31.20125,-20.38975,-22.77125,-22.94175,-8.92925,-8.6245,-8.04625,-7.209,-2.494725,-5.1474,-5.015025,-4.6393,-4.15595,-3.0347,0.16475,89.1,17.03875,5.18505
2,9.25,-89.3513,-1.35209,-0.4945475,-0.8572525,0.0393125,372.3385,0.8554385,1.04269,22.6175,13.4185,-9.02125,-21.9415,27.87175,-20.0065,-19.7145,-27.48125,-18.84625,-21.6385,-21.905,-8.70775,-8.383,-7.97725,-7.3075,-2.45785,-5.2078,-5.0442,-4.646525,-4.144725,-3.047775,0.18,89.095,31.2695,8.131175
2,9.75,-75.73765,-1.959475,-0.3900525,-0.88235,0.04832,372.11,0.8417775,1.00558,23.0675,20.32875,-8.3035,-20.64075,26.722,-17.503,-17.53925,-22.866,-15.92325,-20.855,-21.419,-8.45725,-8.17525,-7.93625,-7.37125,-2.613325,-5.2484,-5.1174,-4.73175,-4.233525,-3.075575,0.18475,89.095,56.10325,13.24075
2,10.25,-61.1865075,-2.996805,-0.57618,-0.8717325,0.0478375,372.122,0.90858325,0.986905,21.7205,26.668,-3.83375,-19.4455,26.2645,-13.529,-13.679,-18.67,-13.512,-20.32275,-20.7685,-8.2005,-8.002,-7.872,-7.382,-2.5862,-5.2968,-5.1304,-4.7056,-4.2484,-3.0792,0.2,89.045,68.51225,18.3825
2,10.75,-57.14136,-1.1752,-0.3841375,-0.902,0.0754,371.9935,0.9641915,1.0030125,21.03875,34.574,0.39075,-18.984,24.27875,-10.52625,-10.9705,-15.21325,-11.28325,-19.72725,-20.011,-7.93625,-7.8055,-7.73625,-7.3225,-2.70355,-5.389475,-5.250925,-4.922275,-4.452325,-3.295275,0.21,89.0475,81.865,22.222
2,11.25,-45.85742,-1.26215,-0.3999275,-0.877425,0.05914,371.898,1.033617,1.0044365,104.6325,33.5655,2.37125,-18.0165,21.358,-9.721,-9.80975,-12.47925,-10.75975,-18.96925,-19.103,-7.751,-7.55575,-7.54625,-7.33525,-2.8665,-5.537675,-5.398675,-5.04255,-4.55885,-3.3531,0.21475,89.0475,108.5875,25.702
2,11.75,-47.6440125,-0.5101675,-0.40332775,-0.961125,0.0615875,371.9865,1.0740635,1.05504,114.3625,45.19575,1.746875,-17.34675,20.77175,-8.781,-8.688,-11.164,-8.30175,-18.0545,-18.52675,-7.6705,-7.3815,-7.411,-7.30575,-3.130375,-5.52285,-5.405325,-5.0351,-4.541625,-3.468275,0.22,89.0475,120.3225,29.53325
2,12.25,-54.02209,-1.3026,-0.5322,-0.9185275,0.072515,371.8385,1.1450715,0.827685,128.985,42.87575,0.408625,-16.74725,19.21375,-7.9615,-7.63225,-10.31675,-7.53725,-17.8145,-18.05675,-7.5205,-7.33775,-7.354,-7.32,-3.183825,-5.661125,-5.57335,-5.1309,-4.5552,-3.445475,0.22,89.0475,119.8525,26.51225
