DOY2,HR2,USTAR,TA,WS,FC,H,LE,G,TS_1_1_1,TS_1_2_1,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT
1,5.25,0.63775,0.439999999999998,12.4525,1.40789999999999,19.975,20.175,-0.725000000000001,-0.858250000000001,-0.738500000000001,95.01,99.01205,1.11,-0.450000000000003,0,0,0,1,295.1,302.85
1,5.75,0.64375,-0.015000000000002,12.744,0.215649999999999,13.7249999999999,21.525,-0.725000000000001,-0.876500000000001,-0.755750000000001,94.765,99,0.9325,0,0,0,0,1,300.65,303.65
1,6.25,0.585075,-0.535000000000001,11.9865,0.317724999999999,14.4999999999999,17.875,-1,-1.08775,-1.0005,93.925,99.0055,0.9155,-0.900000000000006,0,0,0,1,299.65,304
1,6.75,0.625625,-0.680000000000001,12.164,0.667875,12.45,15.875,-1,-0.861250000000001,-0.766750000000001,92.22,99.02045,0.861,0,0,0,0,1,296.55,304.1
1,7.25,0.625,-0.715000000000002,12.432,0.462875,10.7,17.875,-1,-0.833250000000001,-0.757750000000001,93.13,99.02155,0.8075,-0.450000000000003,2,0,1.55,1,296,303.65
1,7.75,0.589925,-0.550000000000003,12.0445,0.494349999999996,17.525,22.275,-1,-1.07275,-1.056,92.91,99.02255,0.812,-1.45,19.85,5,14.75,5.55,296.55,303.1
1,8.25,0.59475,-0.395000000000003,11.303,2.95939999999996,16.45,16.05,-1.725,-0.833750000000001,-0.733500000000001,92.985,99.041,0.872,8.64999999999999,91.3,62.65,67.2,48.85,291.65,302
1,8.75,0.5794,-0.185000000000004,11.402,0.180299999999998,32.35,25.0749999999999,-1.45,-0.833,-0.737250000000001,92.755,99.071,0.952,34.55,250.3,144.15,191.75,96.5,289.4,302.55
1,9.25,0.60135,-0.205000000000003,11.1175,0.296975,50.575,23.35,-1.45,-0.814,-0.73375,93.41,99.11995,0.9685,56.75,415.75,218.65,328.1,153.75,290.3,301.3
1,9.75,0.57945,-0.0600000000000023,10.517,13.1972499999999,92.2,26.05,-1.45,-1.02775,-1.2685,94.01,99.13645,1.207,99.3,578.25,281,471.65,215.85,296.2,304.55
1,10.25,0.56585,0.0299999999999983,10.6295,0.748449999999996,79.4,32.45,-1.45,-0.68675,-0.70025,94.225,99.1435,1.302,121.95,705.4,341.75,598.1,265.2,300,308.2
1,10.75,0.5761,0.549999999999997,11.422,2.81369999999995,94.0749999999998,42.875,-1.45,-0.55775,-0.6385,93.32,99.14695,1.391,156.3,832,389.15,705.75,317.65,300.55,310.55
1,11.25,0.598925,1.06,11.8965,-0.0621750000000004,129.625,43.05,-0.725000000000001,-0.887750000000001,-0.997000000000001,91.45,99.13345,1.6365,193.05,938.1,432.95,804.75,363.95,301.1,315.65
1,11.75,0.568475,1.475,11.971,3.24622499999998,154.625,48.4,0.274999999999999,-0.336,-0.495,88.675,99.13255,2.1535,208.65,1002.55,461.15,862.4,386.1,299.55,315.55
1,12.25,0.61255,2.21,12.448,9.77344999999984,150.225,60.0000000000001,0.274999999999999,-0.26425,-0.4405,89.605,99.12,2.5715,242.85,1031.7,480.85,900.85,401,294.95,319.1
1,12.75,0.6269,2.9,12.5735,2.36124999999999,156.85,88.7999999999996,1,-0.20975,-0.396,89.94,99.1035,2.771,255.1,1039.55,500.1,913.4,414.75,295.3,321.1
1,13.25,0.6298,2.875,12.5345,0.235875,144.05,64.05,1,-0.15075,-0.35875,91.98,99.085,2.973,260.9,1014.55,488.65,902.85,405.05,296.55,322.1
1,13.75,0.6118,2.61,12.212,0.1183,134.9,58.05,1,-0.10175,-0.3215,89.63,99.06245,3.1495,256.2,973.15,477.85,863.2,390.65,297.55,321.3
1,14.25,0.6544,3.01,13.208,0.2096,133.4,75.4,1.275,-0.07725,-0.297,87.61,99.04955,3.2995,238.75,900.9,455.9,778.1,355.1,297.1,322.4
1,14.75,0.667525,3.555,13.1465,0.633724999999991,118,60.525,1.275,-0.0645,-0.277,86.85,99.01545,3.17,204.35,792.75,418,687.4,315.55,299.1,320.95
1,15.25,0.6578,3.73,12.4385,0.0270249999999999,96.75,59.925,2,-0.0545,-0.25975,85.915,99.012,3.178,160.85,672.35,372.55,572.55,263.55,298.65,321.5
1,15.75,0.630275,4.065,12.0645,0.00529999999999974,67.35,49.5,2,-0.04175,-0.2425,86.795,99.01055,3.2225,111.55,528.85,302.2,439.3,204.1,295.5,320.5
1,16.25,0.604725,3.765,11.5285,0.933349999999987,60.6,41,2,-0.12975,-0.42675,85.33,99.01655,3.017,79.4999999999999,330,207.55,292.75,136,294.4,317.95
1,16.75,0.565625,3.53,11.665,8.09810000000001,48.4,34.9,2,-0.0290000000000001,-0.2125,86.43,99.00145,2.812,31.75,212.05,142.3,169,76.55,292.1,315.2
1,17.25,0.5358,3.185,10.1395,0.051625,17.75,19.25,2,-0.0290000000000001,-0.20525,89.89,98.973,2.483,-0.900000000000006,62.3,46.3,47.2,23.65,288.95,312
1,17.75,0.528400000000001,2.775,9.108,0.2048,12.5,17.5,2,-0.0290000000000001,-0.2025,89.125,98.98095,2.3,0.0999999999999943,6,2,5,2,289.4,311.55
1,18.25,0.511774999999999,2.055,9.183,0.3776,12.5,15.2,2,-0.0290000000000001,-0.19525,90.645,98.973,1.9355,1,0,0,0,1,289.05,310.55
1,18.75,0.512899999999999,1.855,9.629,0.319,12.1,15.3,2,-0.0290000000000001,-0.18525,91.055,98.96155,1.9145,0.549999999999997,0,0,0,1,291.3,309.1
1,19.25,0.5204,1.91,10.099,0.367125,13.5,15.625,2,-0.0290000000000001,-0.18525,91.735,98.961,1.8385,1,0,0,0,1,292.65,308.55
1,19.75,0.549725,1.7,10.2295,0.3045,9.25,16.375,2,-0.03175,-0.178,93.7,98.96355,1.4925,3.09999999999999,0,0,0,1,291.1,308
1,20.25,0.5573,1.275,10.388,0.25925,12.125,16.125,2,-0.0645,-0.178,92.355,98.9685,1.385,3.29999999999998,0,0,0,1,293.1,307.55
1,20.75,0.5508,1.355,10.108,0.3075,9.25,18.625,1.275,-0.1225,-0.17075,93.58,98.98455,1.7155,3.19999999999999,0,0,0,1,295.1,307.55
1,21.25,0.5922,1.4,9.7205,0.338875,6.25,22.125,1.275,-0.303750000000001,-0.3785,93.235,98.995,1.86,1.74999999999999,0,0,0,1,294.55,308
1,21.75,0.56305,1.085,9.55799999999999,0.36375,9,16.625,1.275,-0.2095,-0.17625,93.475,98.9905,1.639,5.49999999999997,0,0.549999999999997,0,1,293.55,306
1,22.25,0.58295,0.649999999999997,10.133,0.224875,10.25,33.5,2,-0.37975,-0.3775,94.035,98.995,1.626,1.69999999999996,0,0,0,0.549999999999997,293.1,305
1,22.75,0.611225,0.479999999999995,10.138,0.216,16.5,34.9,1.275,-0.26025,-0.18,94.815,99.01545,1.5625,1.04999999999997,0,0,0,1,292.75,305
1,23.25,0.59925,0.334999999999995,10.6475,1.25185,16.65,36.55,1.275,-0.29925,-0.20175,94.775,99.02895,1.459,-2,0,0,0,1,286.85,304.55
1,23.75,0.5724,0.259999999999997,10.096,0.652599999999999,20.5,37.15,1.3,-0.352750000000001,-0.2235,94.22,99.04355,1.495,-2,0,0,0,1,284.25,305
2,0.25,0.50755,3.0875,10.19575,0.435125,10.125,11.875,1,-0.235500000000001,-0.294500000000001,94.615,98.65075,2.1495,4.525,0,0,0,1,311.25,318.05
2,0.75,0.521999999999999,2.9675,10.59375,0.71375,17.625,13,1,-0.235500000000001,-0.294500000000001,94.915,98.65025,2.07525,3.575,0,0,0,1,310.25,317.525
2,1.25,0.5,2.91,10.624,0.3099,8.49999999999999,7.8,1,-0.228250000000001,-0.294500000000001,95.2525,98.65075,2.2105,6.525,0,0,0,1,310.25,316.05
2,1.75,0.5021,2.2575,11.29725,0.8552,8.59999999999999,14.2,1,-0.228250000000001,-0.294500000000001,96.2675,98.635,1.87775,4.09999999999999,0,0,0,1,312.625,315.15
2,2.25,0.58655,2.4525,10.23675,0.611424999999999,9.84999999999999,15.925,1,-0.228250000000001,-0.294500000000001,95.545,98.629775,1.893,3,0,0,0,1,312.675,315.15
2,2.75,0.54355,2.0575,10.41575,2.1164,9.49999999999999,14.6,1,-0.228250000000001,-0.294500000000001,95.18,98.598775,1.5965,3.05,0,0,0,1,313.625,315.15
2,3.25,0.527525,2.3575,10.117,0.5437,13.6,15.9,1,-0.228250000000001,-0.294500000000001,95.745,98.56825,1.781,3.05,0,0,0,1.525,315.1,315.2
2,3.75,0.5112,2.0675,10.1915,0.6982,16.9,15.5,1,-0.228250000000001,-0.294500000000001,95.1825,98.561,1.4945,2,0,0,0,1.525,313.675,315.675
2,4.25,0.50525,2.315,10.57925,0.521275,11.85,14.7,1,-0.228250000000001,-0.287250000000001,95.04,98.581525,1.44375,2,0,0,0,1,313.2,315.725
2,4.75,0.61425,2.7525,10.52525,1.18525,14.25,17.75,1.275,-0.228250000000001,-0.287250000000001,95.6975,98.60625,1.4015,2.525,0,0,0,1,314.2,315.725
2,5.25,0.546325,2.62,10.16975,0.41,7.7,19.6,1.275,-0.228250000000001,-0.287250000000001,95.645,98.63775,1.38425,2,0,0,0,1,312.725,315.775
2,5.75,0.58,2.9525,9.93,12.488875,12.625,18.5,1.275,-0.221000000000001,-0.287250000000001,95.545,98.6825,1.3585,2,0,0,0,1,312.2,315.725
2,6.25,0.7057,3.0525,10.85425,4.015,18.125,19.125,1.275,-0.221000000000001,-0.287250000000001,95.23,98.692,1.35125,2,0,0,0,1,313,316.25
2,6.75,0.6088,2.8775,10.8565,1.723,8.39999999999999,20.4,1.275,-0.221000000000001,-0.280000000000001,95.12,98.708775,1.243,3.05,1,0.524999999999999,1,1,311.1,316.725
2,7.25,0.554625,2.74,10.6415,0.3617,3,28.2,1.275,-0.221000000000001,-0.280000000000001,95.83,98.7235,1.181,7.525,37.575,15.1,22.625,13.575,312.1,317.25
2,7.75,0.601,3.13,10.87175,2.7798,28.4,28.9,1.275,-0.221000000000001,-0.280000000000001,95.9925,98.7635,1.2955,38.15,219.775,93.5,109.675,58.05,313.675,316.775
2,8.25,0.58305,3.2025,10.9625,0.805349999999999,32.5,58.9999999999998,1.275,-0.221000000000001,-0.280000000000001,95.1675,98.798775,1.7925,58.625,408.5,182.3,248.3,127.05,313.625,317.3
2,8.75,0.5663,3.9025,10.24575,0.550249999999999,55.925,42.55,1.275,-0.221000000000001,-0.280000000000001,96.1975,98.8235,2.1535,83.525,600.775,247.025,391.775,189.925,307.2,321.775
2,9.25,0.583775,4.73,11.19575,0.584175,95.4,48.9,1.275,-0.221000000000001,-0.280000000000001,96.1925,98.859725,2.32825,149,776.35,323.05,553.6,258.875,306.15,328.2
2,9.75,0.618325,5.4875,11.92825,2.05975,138.25,71,1.275,-0.221000000000001,-0.280000000000001,96.1725,98.880725,2.7135,214.05,934.45,398.775,682,318.4,306.1,336
2,10.25,0.6221,5.6875,10.95575,1.38355,167.55,77.6,2,-0.221000000000001,-0.280000000000001,96.105,98.894975,3.00175,277.725,1082.675,481.575,814.15,369.925,303.525,340.15
2,10.75,0.63655,5.94,11.0625,1.7323,185.65,75.8999999999999,2,-0.221000000000001,-0.272750000000001,94.4525,98.894975,3.406,301.675,1189.3,532.625,930.525,422.575,300.15,342.625
2,11.25,0.6144,6.4575,12.5305,1.76625,236.55,102.2,2,-0.221000000000001,-0.272750000000001,93.9875,98.914975,3.75225,335.675,1286.875,564.875,1033.075,464.775,299.625,344.2
2,11.75,0.6202,7.81,11.93125,2.13,234.4,147.9,2,-0.221000000000001,-0.272750000000001,93.6825,98.905475,4.55675,359.525,1384.725,613.525,1099.6,477.2,297,348.625
2,12.25,0.6084,8.4675,11.6445,1.7551,256,129,2,-0.228250000000001,-0.280000000000001,93.9225,98.89025,5.34175,385,1392.675,625.075,1125.675,500,297,351.525
2,12.75,0.674125,9.14,11.56125,1.924125,265.725,140.6,2.275,-0.228250000000001,-0.280000000000001,93.5025,98.858775,5.816,394,1401.95,633.35,1141.05,503.625,299.575,357.625
2,13.25,0.64255,9.855,11.599,1.860425,262.875,156.775,2.275,-0.235500000000001,-0.280000000000001,92.8875,98.828225,6.3795,396.675,1371.425,627.625,1139.55,496.2,300,362.525
2,13.75,0.6745,10.565,11.5645,2.16395,271.45,157.4,2.275,-0.235500000000001,-0.280000000000001,92.275,98.813,7.41075,383.625,1311.275,609.1,1079.05,475.1,300.575,366.05
2,14.25,0.6245,11.2225,11.2065,1.591,242.4,177.7,2.275,-0.242750000000001,-0.287250000000001,91.25,98.766725,7.7925,356.575,1227.75,579,1011.525,450.05,299.1,366.525
2,14.75,0.6378,11.0975,11.43525,1.3521,195.775,146,3,-0.242750000000001,-0.287250000000001,89.61,98.7405,8.0165,322,1099.175,529.525,920.525,408.575,301.675,365
2,15.25,0.6258,10.7625,11.53925,1.3469,199.45,134.95,3.55,-0.242750000000001,-0.287250000000001,90.015,98.705775,7.695,287.925,949.175,479.725,808.05,356.575,299.1,362.525
2,15.75,0.6198,10.6525,11.53125,0.9405,163.95,92.1,3.825,-0.242750000000001,-0.294500000000001,90.7075,98.705775,7.326,228.3,783.325,406,679.525,302.875,298.525,358.525
2,16.25,0.57,10.4575,11.6675,0.82305,124.25,83.2,3.825,-0.0542500000000002,-0.287250000000001,90.08,98.69,6.541,164.825,611.2,327.525,536.5,238.925,300.525,352.525
2,16.75,0.6145,9.71,11.61575,0.356125,85.25,52.475,3.55,0.0137499999999999,-0.21475,88.6675,98.656275,5.98925,91.45,418.4,243.625,381.25,174.625,301.05,345.675
2,17.25,0.585225,9.11,11.31,0.935350000000001,40,33.7,4,0.03275,-0.106,90.61,98.61675,5.39525,34.05,255.2,152.675,214.525,103.45,315.7,339.3
2,17.75,0.632,8.2775,10.89775,0.419124999999999,21.65,32.825,4,0.04,-0.0262500000000001,93.0625,98.628225,4.61425,1.05,88.45,56.05,74,35.15,310.7,336.35
2,18.25,0.491225,6.3175,10.63275,0.13355,13.9,28.25,4,0.04275,-0.00450000000000003,94.2675,98.60625,3.40025,-3.475,14.05,4.05,11,6.05,307.5,327.575
2,18.75,0.6272,5.155,11.0335,0.31555,9.95000000000001,30.8,3.275,0.05,0.00274999999999999,93.6575,98.56625,3.2755,-3.475,0,0,0,1,307.775,321.525
2,19.25,0.597,4.8975,10.5475,0.35725,11.25,20,3.275,0.05,0.00274999999999999,94.0775,98.572025,2.90125,-3.475,0,0,0,1,305.4,320.05
2,19.75,0.499625,4.58,9.29775,0.4865,9.50000000000001,14.85,3.275,0.04275,0.01,94.9525,98.5615,2.68775,-3.475,0,0,0,1,309.675,319.575
2,20.25,0.518125,4.57,9.5015,0.619875,0.850000000000001,17.7,3,0.04,0.01,95.03,98.577275,2.51275,0.0999999999999943,0,0,0,1,319.4,320.625
2,20.75,0.439,4.07,9.63625,0.344125,4.75,14.625,2.275,0.05,0.01,95.5125,98.59775,2.57425,1,0,0,0,1,314.5,322.25
2,21.25,0.578349999999999,3.5025,10.2965,0.54515,2,23.65,2,0.04,0.01,96.0525,98.623975,2.39075,2.05,0,0,0,1,316.3,322.725
2,21.75,0.51095,3.0775,10.78475,0.47455,5.25000000000001,23.2,2,0.04,0.01,94.4725,98.614975,2.09025,3.62499999999999,0,0,0,1,319.625,321.15
2,22.25,0.612799999999999,3.2825,10.17525,0.54845,1.7,26.45,2,0.04,0.01,94.715,98.620775,1.95025,8,0,0,0,1.525,324.05,321.675
2,22.75,0.492,2.82,10.35075,0.29025,6.375,8,2,0.04275,0.01,95.1275,98.626525,1.948,9.14999999999999,0,0.524999999999999,0,1.525,321.575,320.625
2,23.25,0.45985,2.71,10.337,0.630875,4.75,14.75,1.275,0.04,0.01,94.88,98.63125,2.0105,6.82499999999998,0,0.524999999999999,0,1.525,314.2,319.1
2,23.75,0.4786,2.915,10.2655,0.506,6.625,12.625,1.275,0.04,0.01,94.4525,98.636,2.0305,3.14999999999999,0,0,0,1,310.4,317.2
3,0.25,0.51085,5.025,7.866,7.3887,1.17499999999999,27.15,8.55,2.956,2.5085,99.695,98.536,1.88575,-0.0750000000000028,0,0,0,1.925,316.7,322.775
3,0.75,0.4527,4.1775,7.6125,10.058975,3.075,36.8499999999998,10.55,2.9545,2.46325,99.88,98.52425,1.7565,-1,0,0,0,2,312.85,321.55
3,1.25,0.44175,3.3475,8.10025,1.07684999999999,6.05,23.5,8.64999999999999,2.62275,2.3095,99.895,98.514325,1.5655,-0.0750000000000028,0,0,0,1,312.7,319.475
3,1.75,0.5235,2.955,7.65225,1.34284999999997,1.19999999999999,53.0499999999995,5.92499999999999,2.07475,2.08825,99.91,98.49725,1.42625,-1.075,0,0,0,1,309,315.775
3,2.25,0.4673,2.385,7.035,3.31077499999996,2.09999999999999,27.25,4.09999999999999,1.52175,1.71575,99.9175,98.489575,1.38,-1,0,0,0,1,309,313.925
3,2.75,0.4535,2.3925,6.77775,0.823525,2.09999999999999,16.35,2.275,1.03675,1.3955,99.925,98.470325,1.43775,-1.075,0,0,0,1,308.925,312
3,3.25,0.476525,2.4625,7.6,2.65359999999997,4.54999999999997,36.525,2.275,0.378999999999999,0.985999999999998,99.9325,98.451175,1.38,-1.15000000000001,0,0,0,1,308.85,310.925
3,3.75,0.4561,2.3625,7.68425,0.746749999999999,3.14999999999999,21.075,2.275,0.149999999999999,0.690499999999999,99.5625,98.45275,1.36325,-1.075,0,0,0,1,309,310.925
3,4.25,0.449175,1.9775,8.4345,1.64062499999999,2.14999999999999,28.075,2.275,0.213249999999999,0.56375,99.425,98.44475,1.4195,-1.075,0,0,0,1,309,311
3,4.75,0.424575,1.785,8.41775,1.805275,7.09999999999994,54.5999999999997,2.275,0.04275,0.411,99.4325,98.44,1.27925,-1,0,0,0,1,308.925,310.925
3,5.25,0.4425,1.7925,8.6825,1.27019999999999,3.22499999999999,30.8499999999998,2.275,0.17125,0.283,99.525,98.514175,1.5005,-0.0750000000000028,0,0,0,1,308,312.925
3,5.75,0.4613,1.9925,8.91425,1.69267499999995,2.09999999999999,28.4499999999999,2.275,0.38075,0.35275,99.6175,98.561175,1.22925,0.849999999999994,0,0,0,1,308.925,313.85
3,6.25,0.46415,2.555,9.041,0.769499999999995,0.449999999999974,68.0499999999998,3.275,0.5795,0.42275,99.4475,98.608075,2.038,-0.0750000000000028,10.925,4.925,1,1.925,309.85,313.925
3,6.75,0.45825,1.9,9.00175,5.47919999999999,6.34999999999998,207.65,2.55,0.55075,0.41025,99.455,98.6665,1.888,3.925,70.325,37.625,14.85,8.84999999999999,309.85,313
3,7.25,0.490975,2.085,8.7345,0.771149999999998,16.2,46.8749999999999,2.825,0.74325,0.4485,99.4625,98.706675,1.75,54.1,231.075,117.75,54.775,40.175,309.85,313
3,7.75,0.4895,2.585,8.989,0.741649999999999,18.6,55.0999999999999,3.825,1.24225,0.65375,99.27,98.744325,1.768,122.75,393.725,177.325,159.55,87.325,310.85,316
3,8.25,0.5562,3.51,8.98825,1.23900000000001,38.6,136.5,9.64999999999999,2.39625,0.922999999999999,99.07,98.782925,1.9355,152.1,588.7,247.25,299.55,144.925,311.85,322.775
3,8.75,0.530649999999999,4.46499999999999,10.0005,6.60317499999972,52.225,105.2,24.375,3.8515,1.65925,98.685,98.839925,2.221,230.8,788.35,346.575,458.2,214.7,312.775,327.925
3,9.25,0.5525,5.25749999999999,10.8195,2.3628,62.9999999999999,100.55,25.3,4.37825,2.3545,98.74,98.8885,2.5575,284.625,970.775,413.325,598.975,281.625,313.925,335.7
3,9.75,0.5834,5.695,10.52475,1.49360000000001,73.1,128.4,31.125,5.45275,3.062,98.6025,98.890675,2.924,344.8,1131.8,492.55,749.1,349.475,314,341.4
3,10.25,0.60735,6.1025,10.90125,1.28435,102.9,132.7,31.95,5.562,3.55425,98.45,98.88125,3.224,407.725,1273.3,605.7,863.475,398.625,315.925,346.775
3,10.75,0.6414,6.7475,10.3495,1.577525,118.675,136.775,39.025,5.43874999999999,3.681,98.3025,98.872,3.58525,445.775,1356.55,625.85,968.175,447.35,315.925,354.85
3,11.25,0.61845,7.57,10.3585,1.583775,123.6,187,50.575,7.49525,3.88975,97.4,98.85125,4.34925,493.775,1446.625,675.775,1048.625,484.85,316,364.325
3,11.75,0.60295,8.24,10.217,1.932,140,214,55.05,8.85525,4.5995,97.07,98.813575,4.919,524.9,1527.475,718.175,1142.075,536.35,315.925,371.95
3,12.25,0.6644,9.1175,10.73925,2.441375,140.8,218.95,67.125,10.30025,5.5645,96.5325,98.78375,5.48875,531.65,1529.85,722.925,1133.775,529.125,316.925,377.725
3,12.75,0.63445,9.9325,11.139,2.572825,154.5,242.425,72.925,10.5235,6.61975,96.3275,98.7435,5.85125,519.475,1550.975,747.075,1126.15,527.175,317.85,382.575
3,13.25,0.67455,10.355,10.9575,2.319,119,215,77.7,10.509,6.765,95.095,98.697425,6.1685,515.4,1491.85,729.9,1113.8,521.5,318.85,380.025
3,13.75,0.601,10.7775,10.69125,2.3065,152.625,295.625,81.5249999999999,12.1065,6.9525,93.585,98.631075,6.68575,527.6,1477.775,695.4,1063.35,496.05,317.925,383.8
3,14.25,0.61935,11.27,10.77775,2.341,124,241,79.075,12.306,7.61575,93.2475,98.574,7.1945,481.8,1371.575,663.325,1003.85,463.025,318.925,382.875
3,14.75,0.650175,11.5925,10.39975,2.30025,103.85,199.85,75.075,11.40875,7.6355,94.3675,98.5355,7.35825,451.125,1263.725,626.875,847.25,389.1,318.625,380.1
3,15.25,0.614325,12.17,10.39275,1.358625,118.125,239.05,77.775,11.18825,7.8355,95.1425,98.5055,7.425,425.325,1124.35,573.35,669.65,345.025,318.85,380.95
3,15.75,0.621125,12.4475,9.77225,1.517325,90.625,163.625,71.925,9.61825,7.429,95.395,98.468675,7.88075,359.425,951.5,493.4,554.475,288.1,318,377.95
3,16.25,0.593,13.0025,9.5435,1.2483,74.7,166.25,58.1,9.6245,6.87475,95.69,98.42025,7.76575,284.2,770.925,416.55,543.925,257.9,321.85,367.7
3,16.75,0.476,12.61,9.183,1.159425,43.9,130,48.275,8.54075,6.369,94.68,98.397075,7.2335,210.4,586.475,321,407.35,195.55,327,362.55
3,17.25,0.4307,11.6475,9.02975,0.591,31,97.2499999999999,42.275,8.191,6.1845,95.76,98.38,6.49175,135.55,393.925,227.1,269.875,134.625,324.475,359.4
3,17.75,0.3926,11.27,7.71525,1.48319999999999,15.025,75.2,36.55,6.83625,5.61025,96.82,98.3985,5.7835,53.325,211.4,129.775,126.875,68.4,327.85,348
3,18.25,0.4499,9.5775,7.962,0.88585,5,45.8,28.2,5.974,5.05375,97.1725,98.424825,4.91525,6.84999999999999,82.7,50.4,28,14,330.025,341.85
3,18.75,0.462425,8.485,8.86575,0.682575,3.075,35.225,25.375,4.7025,4.40375,97.02,98.44175,3.78925,-3,14,2.925,2,1.925,316.625,337.7
3,19.25,0.4634,7.7325,8.9465,0.5,1,33,20.375,4.23675,3.90775,97.665,98.468075,3.317,-3.075,0,-1,0,1,320.25,333.7
3,19.75,0.5284,7.3775,9.66975,0.682,4,44,13.475,4.09475,3.64825,97.6275,98.494325,3.157,-3.15000000000001,0,0,0,1.925,318.4,330.85
3,20.25,0.51785,7.1475,9.702,0.705,8,39,11.025,3.9755,3.44075,97.6275,98.51125,3.36075,0.699999999999989,0,0,0,1.925,315,330.85
3,20.75,0.55405,6.87,9.47875,1,3,32,9.29999999999998,3.73675,3.21175,97.8625,98.519825,3.2275,-3.30000000000001,0,-0.0750000000000028,0,1.925,312.7,330.775
3,21.25,0.501625,6.8175,8.5725,1.819,4,27,8.84999999999998,3.61675,3.0845,97.885,98.53,2.821,-4,0,-0.0750000000000028,0,1,309.925,329.775
3,21.75,0.501875,6.3325,8.3495,3.887,3,57,9.57499999999998,3.303,2.92825,98.47,98.5375,2.742,-1.30000000000001,0,-0.0750000000000028,0,1,313.7,327.775
3,22.25,0.555125,6.325,8.91025,1.523,1,50,10.3,3.04275,2.66975,98.5775,98.54625,2.5935,-1.22500000000001,0,0,0,1,313.7,326.85
3,22.75,0.5822,5.385,9.81175,0.784999999999993,1.24999999999999,46.9999999999999,9.84999999999998,2.824,2.46025,99.1325,98.54475,2.5855,-1,0,0,0,1,310.85,325.7
3,23.25,0.6207,6.025,9.483,1.597825,3.05,38.1249999999999,6.84999999999998,3.24875,2.496,99.425,98.533825,2.7865,0,0,0,0,1.925,311.85,326.85
3,23.75,0.506125,5.64,8.121,1.19395,0.149999999999991,51.4749999999999,7.47499999999999,3.1185,2.51075,99.5175,98.52775,2.1785,-0.0750000000000028,0,0,0,1,312.7,325
4,0.25,0.556625,16.2,10.0425,1.4201,7.59999999999998,41.6,4.275,12.51075,11.80825,93.25,98.081,8.695,-6.25,0,-0.25,0,1,345.75,380
4,0.75,0.579625,15.375,10.6775,1.7278,1,50.4,2.275,12.12025,11.63225,93.4,98.06525,7.84,-6.25,0,-1,0,1,348.5,375.25
4,1.25,0.55795,14.675,9.9725,1.5912,7.8,74.1999999999999,0.824999999999996,11.48575,11.46525,93.775,98.05325,7.315,-6.25,0,-1,0,1,347,371.5
4,1.75,0.546,14.3,9.655,2.34747499999999,5.64999999999999,51.125,0,11.5775,11.418,93.925,98.036,6.385,-5.25,0,-1,0,1,346,368.5
4,2.25,0.5388,14.275,9.4375,5.9503,5.325,75.15,0,11.34225,11.319,94.975,97.995,6.5125,-5.25,0,-1,0,1,343,366.75
4,2.75,0.6056,14.05,10.06,2.9438,5.25000000000001,36.4,0,11.08775,11.1955,96.025,97.96575,6.3675,-4,0,-0.25,0,1,341,365.25
