DOY2,HR2,CO2,H2O,FC,NEE,LE,H,USTAR,TA_1_1_2,TA_1_1_1,RH,PA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN_1_1_1,PPFD_OUT,PPFD_IN_1_1_2,PPFD_DIF,TS_1_1_1,TS_2_1_1,TS_1_2_1,TS_2_2_1,TS_1_3_1,TS_2_3_1,TS_1_4_1,TS_2_4_1,TS_1_5_1,TS_2_5_1,TS_1_6_1,TS_2_6_1,WS
1,0.25,407.8395,5.23199999999999,0.894499999999999,0.99375,1.53499999999998,14.0909999999998,0.601999999999999,2.30949999999999,2.208,98.075,96.8,1.251,2.4485,298.795,308.74,14.9975,0.07,0.212999999999999,52.478,38.7679999999999,-1.8235,-1.94965000000001,-0.736350000000002,-1.62260000000001,-0.6468,-1.42555,7.0275,-0.551650000000003,0.47755,0.0911,13.086,10.0665,4.114
1,0.75,409.763,5.16,1.0625,0.7275,4.14299999999999,28.2029999999999,0.636,2.42599999999999,1.9,97.71,96.8,1.26149999999999,2.674,297.53,307.425,13.7134999999999,0.0354999999999998,0.246499999999999,53.048,41.594,-1.86555,-1.9408,-0.777050000000002,-1.66350000000001,-0.638550000000001,-1.4101,7.0265,-0.553500000000004,0.47765,0.09055,13.086,10.0665,3.6055
1,1.25,409.46262545,5.174,1.20425,0.896249999999998,3.65299999999998,10.179,0.7005,2.13499999999998,2.04399999999999,97.82,96.855,1.483,2.804,298.97,305.615,12.3794999999999,0.08,0.25,65.4039999999999,54.7844999999999,-1.90885,-1.92545,-0.812600000000004,-1.69945000000001,-0.630300000000001,-1.4043,7.0255,-0.563850000000004,0.47655,0.09055,13.0805,10.061,4.51799999999999
1,1.75,409.57325,5.126,0.942999999999999,0.975999999999999,5.42750000000002,21.1467500000001,0.70225,1.86249999999999,1.746,97.81,96.855,1.294,2.579,301.59,302.305,11.0655,0.0564999999999995,0.161999999999999,56.3314999999999,43.3369999999999,-1.9653,-1.92045,-0.861400000000005,-1.69300000000001,-0.627000000000001,-1.38615000000001,7.0265,-0.577000000000004,0.4761,0.09055,13.0805,10.061,4.18699999999999
1,2.25,411.0385,5.17949999999999,0.855999999999998,0.709999999999998,7.91649999999994,23.0567499999998,0.692249999999999,1.4325,1.052,98.1,96.855,1.434,2.52799999999999,296.72,301.455,11.37,0.0964999999999995,0.206499999999999,58.812,48.4055,-1.951,-1.9868,-0.843500000000004,-1.68745000000001,-0.627000000000001,-1.40975000000001,7.0365,-0.584200000000005,0.47555,0.09055,13.076,10.0565,3.9955
1,2.75,411.416,5.188,0.696,0.937999999999998,5.342,24.4039999999999,0.766,1.8365,1.064,98.4,96.855,1.3845,2.5495,296.955,302.865,10.7755,0.0519999999999993,0.1565,59.5385,48.196,-1.925,-2.00535,-0.813000000000002,-1.67135000000001,-0.632500000000001,-1.42650000000001,7.0475,-0.591400000000005,0.47555,0.09055,13.076,10.0565,4.2165
1,3.25,410.7696964,5.1915,0.660499999999999,0.61025,3.72250000000001,27.7385,0.743,1.73449999999998,1.026,98.465,96.855,1.3185,1.9075,295.93,305.6,10.2005,0.111999999999999,0.161999999999999,53.571,41.009,-1.9045,-1.9833,-0.782500000000001,-1.65570000000001,-0.632500000000001,-1.44190000000001,7.0575,-0.609600000000005,0.4751,0.09,13.0705,10.0565,4.58249999999999
1,3.75,409.862,5.212,0.6675,0.76,3.79999999999996,16.626,0.76,1.55899999999999,0.977999999999999,98.555,96.855,1.2785,1.851,294,305.905,11.1025,0.0709999999999997,0.161999999999999,50.1729999999999,38.9999999999999,-1.8615,-1.9715,-0.749,-1.63040000000001,-0.638000000000001,-1.45550000000001,7.0685,-0.614500000000004,0.4741,0.09,13.0705,10.0565,4.691
1,4.25,411.31375,5.19025,0.5555,0.8975,3.693,14.76825,0.68575,1.282,0.881999999999998,98.855,96.855,1.5855,1.7865,296.08,303.745,8.24699999999999,0.0909999999999997,0.14,50.8695,39.551,-1.813,-1.9526,-0.706000000000001,-1.61105,-0.638000000000001,-1.46270000000001,7.0785,-0.608500000000002,0.4741,0.09,13.066,10.0565,4.397
1,4.75,410.87,5.186,1.09,0.654000000000001,4.78125,33.51175,0.74225,0.574999999999988,0.315999999999998,98.655,96.8,1.1765,1.944,297.985,302.715,8.24249999999998,0.133999999999999,0.111,56.0495,43.3905,-1.768,-1.9378,-0.666500000000003,-1.59215,-0.648000000000001,-1.46720000000001,7.0895,-0.602500000000001,0.47355,0.08955,13.0605,10.0565,4.735
