DOY2,HR2,LE,H,G,FC,CO2,H2O,T_SONIC,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,VPD_1_1_1,VPD_1_2_1,VPD_1_3_1,VPD_1_4_1,VPD_1_5_1,USTAR,WS,PA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,T_BOLE_1_2_1,T_BOLE_1_1_1,T_BOLE_2_2_1,T_BOLE_2_1_1
1,0.25,84.7006000000001,13.0082,-0.7032525,1.90092,414.074,12.980825,9.28495,9.582,9.3925,9.1135,8.6235,7.864675,98.5325,97.22,97.105,97.425,99.225,10.7265,10.787075,10.7682,10.0576,9.258775,1.58112,10.3248,74.976025,0.3810975,5.7788,319.6495,351.215,0.257145499999999,0.0698,1.9695,4.957375,5.4115,5.768625,6.19075,6.48575,6.856125,7.48725,6.053125,6.48875,6.741,7.2075,7.691,7.9775,8.39,7.8505,8.51125,9.01125,9.38125,9.47625,9.3725,9.5225,10.69375,10.0675,9.02,8.7075
1,0.75,90.1494499999999,12.6359,-1.265515,1.9102425,413.78825,11.756075,9.247855,9.66549999999999,9.595,9.23625,8.6655,7.80025,98.28,96.8175,97.2,97.905,99.0575,10.83525,10.9055,10.741,10.09455,9.37495,1.4466925,10.422425,74.97375,0.203437499999999,5.782825,318.88775,348.5695,0.0393224299999996,0.0676,1.9695,4.830375,5.318875,5.715375,6.13825,6.46325,6.853375,7.488,5.8765,6.3705,6.640875,7.128,7.617375,7.974125,8.38125,7.699125,8.3475,8.85875,9.2675,9.46375,9.38125,9.5225,10.5425,9.91125,8.9775,8.64
1,1.25,77.5313999999997,15.0142,-0.861816750000012,1.70157,414.2825,11.4816,9.272765,9.4518625,9.4075,9.2575,8.864,8.299,98.9,96.58,96.6125,97.6075,99,11.0914,11.174825,11.2566,10.79015,9.770975,1.34766,10.251275,74.95855,0.281531249999999,5.61025,318.668,349.0775,0.323422249999996,0.06925,1.9695,4.75765,5.28195,5.6733,6.11155,6.4505,6.8649,7.4913,5.73519999999999,6.25549999999999,6.543,7.05195,7.56085,7.97695,8.373,7.66205,8.19349999999999,8.716,9.1595,9.447,9.3905,9.523,10.403,9.8255,8.929,8.5835
1,1.75,63.9695,6.09359,-1.09233600000001,2.145335,414.3025,10.9712,9.05134,9.4785,9.372,9.223,8.9085,8.451,99,91.4575,97.1,97.8,98.865,11.109725,11.2158,11.264775,10.830875,9.81738,1.4208,9.76424,74.9498,0.289589999999999,5.68275,315.311,349.78725,0.265491999999998,0.068,1.9695,4.72475,5.243,5.61725,6.0706,6.42535,6.8663,7.48605,5.67594999999999,6.14714999999999,6.43744999999999,6.9625,7.4956,7.9724,8.373,7.59795,8.0341,8.5715,9.0385,9.424,9.389,9.513,10.256,9.7295,8.886,8.488
1,2.25,72.97375,12.893,-1.068675,1.48328,414.1675,11.36175,9.1184075,9.6989,9.52,9.3235,8.85224999999999,8.247,98.13,92.8674999999999,97.7,97.9925,99.2725,11.233375,11.3613,11.3566,10.7914,9.8740225,1.5041475,9.820015,74.941,0.1321275,6.23274,315.696,349.91825,-0.00759508500000114,0.0667,1.9695,4.727925,5.207875,5.5726,6.0372,6.41985,6.86805,7.48565,5.64705,6.083575,6.35935,6.88535,7.4337,7.970675,8.3735,7.5192,7.8986,8.43175,8.95025,9.41625,9.387,9.52,10.127,9.6505,8.83525,8.401
1,2.75,79.4347999999999,8.172225,-0.874874000000003,1.49184,414.09,10.99035,9.516425,9.846,9.942,9.579,8.96575,8.149,98.21,89.375,97.8775,97.9,98.9875,11.228925,11.5345,11.3802,11.07595,9.851525,1.45588,9.86635,74.93835,0.1121925,5.681225,315.319,350.38975,0.0833013499999996,0.060325,1.9695,4.700225,5.156375,5.5298,5.994725,6.415875,6.8681,7.484425,5.50725,5.993175,6.27735,6.80885,7.357325,7.96585,8.36525,7.388525,7.762775,8.29525,8.83375,9.39275,9.38525,9.52,9.987,9.55175,8.79175,8.3145
1,3.25,95.1823,11.93535,-0.558229000000012,1.200525,413.85,11.533375,9.2341025,9.789,9.682,9.4535,8.7815,8.507,97.825,92.885,97.3925,98.195,97.815,11.255075,11.29945,11.2558,10.8998,9.8014525,1.3626125,10.10587,74.934175,0.1571625,5.912575,314.9505,352.8575,0.125990124999997,0.0616,1.9695,4.542475,5.1051,5.4877,5.9592,6.392275,6.87905,7.484375,5.373975,5.89815,6.200175,6.7475,7.29235,7.962375,8.38175,7.212425,7.65245,8.1605,8.73725,9.3675,9.3935,9.5035,9.857,9.4135,8.7235,8.23275
1,3.75,75.17015,5.96102999999997,-0.635630250000004,1.57084,414.274,10.4055,8.78172,9.46585,9.65375,9.4075,8.72225,8.387,98.075,93.4649999999999,97.385,97.7,97.3725,11.3041,11.417325,11.1725,10.9149,9.60366999999999,1.401335,9.90534,74.9242,0.12697125,5.93045,314.89925,351.507,0.219762000000002,0.056,1.9695,4.510475,4.953,5.445475,5.913175,6.362775,6.8702,7.488375,5.260275,5.781725,6.10495,6.664175,7.24085,7.963375,8.367,7.033525,7.547425,8.0305,8.66025,9.34225,9.39,9.49525,9.75525,9.3135,8.66175,8.1905
1,4.25,79.1542499999999,5.04993999999996,-0.939667000000005,1.50320750000001,414.0945,11.0643,8.88797,9.444,9.53875,9.296,8.8535,8.161,97.25,92.92,97.7625,98.1,98.515,11.1826,11.1872,11.17125,10.68,9.711725,1.4666275,11.2594,74.918025,0.15463625,5.723225,315.22025,349.359,0.126153,0.0545,1.9695,4.465575,4.905425,5.39375,5.87925,6.33295,6.8762,7.491375,5.1769,5.69275,6.031925,6.598275,7.19515,7.9553,8.37525,6.89615,7.4538,7.9424,8.5885,9.31875,9.39,9.48875,9.64575,9.217,8.5935,8.17175
1,4.75,75.00185,5.61789999999997,-0.893570750000007,1.3153975,414.02125,10.77005,8.96256,9.585,9.51625,9.238,8.79925,8.1888,97.6375,92.9174999999999,97.81,97.7,98.1725,11.0437,11.0302,11.049,10.631275,9.7045,1.3994625,13.2438,74.9077,0.091925,5.87482,314.23975,349.7045,0.0320681699999996,0.055375,1.9695,4.404775,4.854875,5.31415,5.8343,6.305525,6.8689,7.487475,5.17585,5.6222,5.95145,6.525175,7.1484,7.9493,8.367,6.782375,7.34285,7.861925,8.52325,9.2935,9.3735,9.47875,9.541,9.12525,8.5335,8.15175
