DOY2,HR2,FC,LE,H,USTAR,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,T_BOLE_1_1_1,T_BOLE_2_1_1,T_BOLE_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1,PA,PPFD_IN_1_1_1,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN_1_1_2,PPFD_IN_1_2_1,PPFD_OUT,WS,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
1,9.75,-0.0475,10.69,7.92,0.4,394.3675,394.3175,394.2925,394.3925,-20.147,-20.342,-20.2335,-5.54,-8.73,-8.89,98.565,146.195,80.295,103.12,10.4675,134.5525,213.7625,45.31,206.29,1.105,11.59,3.23,-23.15975,-22.1545,-21.2125,-21.2705,-21.58,-21.2825,-21.2425,70.0965,74.20225,77.425,79.95,79.85,-1.4925,-1.1525,-0.41,0.34375,1.812,1.79
1,10.25,-1.2,12.2475,15.025,0.49,394.215,394.14,393.89,394.04,-19.903,-20.0645,-20.009,-5.57,-8.84,-8.93,98.5775,213.74,88.965,149.9375,15.825,136.05,217.035,81.865,290.8675,1.29,18,3.2225,-22.3735,-21.54425,-20.80375,-20.9845,-21.235,-21.0125,-20.96,67.6255,72.902,76.325,78.975,78.775,-1.56425,-1.14,-0.26025,0.37125,1.77,1.8415
1,10.75,-1.2625,10.8525,21.145,0.45,394.39,394.24,394.215,394.115,-19.67,-19.96075,-19.84,-5.59,-9.08,-8.95,98.5525,317.5,94.805,207.995,21.3375,139.79,220.3425,132.515,419.855,1.665,21.365,3.0025,-21.2415,-20.5875,-20.33775,-20.634,-20.45,-20.31,-20.3775,65.84575,70.045,75.73025,78.30825,78.55275,-1.52375,-1.11425,-0.31925,0.42175,1.7785,1.7975
1,11.25,-1.11,10.41,24.6125,0.425,394.875,394.5375,394.4625,394.5725,-19.746,-19.88125,-19.852,-5.58,-9.13,-8.98,98.4925,333.165,77.055,214.5325,23.6825,144.4075,222.9775,140.2,422.6275,1.8425,24.07,3.235,-20.82825,-20.125,-18.74875,-19.17,-20.00525,-19.6105,-19.5625,64.4275,68.3985,74.375,76.85,77,-1.5955,-1.05,-0.3225,0.23625,1.78775,1.783
1,11.75,-0.795,12.18,27.435,0.3975,394.04,394.03,393.64,393.84,-19.783,-19.9345,-19.889,-5.6,-9.06,-9.03,98.4325,294.775,68.025,197.6975,22.2225,143.6325,226.05,133.2225,395.4975,2.02,26.8875,2.911,-20.49725,-19.55075,-18.364,-18.4425,-19.31525,-18.97625,-18.84325,64.295,66.28775,72.175,74.825,76.075,-1.5175,-1.04825,-0.32025,0.38675,1.7855,1.82625
1,12.25,-0.64,10.65,23.365,0.405,393.69,393.59,393.19,393.39,-19.617,-19.932,-19.723,-5.6,-9.08,-8.92,98.33,332.9,66.06,208.07,20.41,144.52,228.71,144.21,421.22,2.19,26.3,2.94,-19.8175,-19.1775,-17.84825,-17.95025,-18.3735,-18.21925,-18.334,61.24,64.935,72.05,74.125,74.7245,-1.48,-1.1,-0.32,0.299,1.764,1.8
1,12.75,-0.055,12.3475,19.625,0.41,392.82,392.62,392.62,392.59,-19.15175,-19.59,-19.25725,-5.6,-9.105,-8.795,98.2925,373.77,69.315,234.185,24.525,147.245,230.2225,168.755,461.4025,2.8375,25.0275,2.56,-18.7225,-18.77,-17.34875,-17.28,-17.58225,-17.26,-17.14,59.8425,64.91175,72.95,75.275,75.475,-1.522,-1.08325,-0.28,0.33225,1.8035,1.79925
1,13.25,-0.9725,10.7275,31.745,0.5175,392.82,392.72,392.92,392.72,-19.092,-19.345,-19.197,-5.635,-9.125,-8.785,98.33,335.41,75.765,208.4775,23.53,148.2875,232.045,135.325,424.2725,2.855,22.6825,3.397,-18.4275,-18.0175,-16.81825,-16.924,-17.06875,-16.78075,-16.8175,58.61,63.375,71.675,72.55,75.05,-1.4,-0.9525,-0.26625,0.3325,1.79075,1.83375
1,13.75,-0.7725,14.55,21.8325,0.49,392.47,392.57,392.47,392.37,-18.797,-19.0105,-18.902,-5.66,-9.175,-8.81,98.28,255.255,74.26,170.1325,16.7725,151.3725,232.0075,114.9925,345.405,2.3575,17.87,3.46,-17.825,-16.11425,-16.5535,-16.05875,-16.60175,-16.4635,-16.3685,57.425,61.6475,71.025,72.975,74.6,-1.4725,-1.0425,-0.25775,0.345,1.76875,1.8
1,14.25,-0.745,12.5725,17.975,0.48,392.21,392.21,392.21,392.21,-18.567,-18.81,-18.51875,-5.68,-9.21,-8.86,98.26,206.555,77.06,131.305,15.0475,148.8925,232.37,96.485,268.14,2.195,16.095,3.7165,-17.855,-15.845,-16.36325,-16.2255,-16.29825,-16.1185,-16.05975,57.1525,61.5875,70.175,72.9465,74.2,-1.40025,-1.03,-0.235,0.295,1.83125,1.7715
1,14.75,-0.72,11.2025,13.6,0.4675,392.39,392.59,392.39,392.39,-18.336,-18.4425,-18.281,-5.715,-9.17,-8.865,98.42,160.92,79.15,109.58,9.83,151.435,233.135,74.62,220.575,1.79,11.06,3.3,-17.4675,-15.685,-16.25075,-16.017,-16.167,-15.96075,-16.0775,57.585,61.715,70.96375,73.50425,73.98425,-1.475,-1.08,-0.235,0.365,1.8095,1.825
1,15.25,-1.0175,11.235,11.085,0.4575,393.26,392.96,393.26,392.86,-17.424,-17.7485,-17.6445,-5.735,-9.145,-8.87,98.425,123.06,71.69,82.69,8.065,148.39,231.635,50.39,167.59,1.355,9.255,3.1,-16.7425,-15.4325,-16.20825,-15.72825,-16.28675,-16.29,-16.4325,56.6525,60.99,69.85,72.75,74.749,-1.486,-1.075,-0.326,0.4205,1.7605,1.804
1,15.75,-0.62,7.5225,3.6425,0.425,392.91,393.31,392.71,392.71,-16.521,-17.102,-16.87125,-5.735,-9.155,-8.95,98.425,82.63,64.43,51.955,3.025,148.065,230.52,14.515,113.78,0.945,4.745,2.6975,-16.4425,-15.2835,-16.2785,-15.823,-16.6775,-16.5025,-16.4925,57.5925,63.2075,72.1,74.425,75,-1.444,-1.009,-0.2545,0.3505,1.775,1.8515
1,16.25,-0.69,5.99,-7.8775,0.3375,394.5875,394.4625,394.4625,394.5125,-15.636,-16.3475,-16.0545,-5.72,-9.11,-8.995,98.445,44.89,41.16,25.45,0.31,141.36,229.595,-21.62,60.81,0.685,2.385,3.08825,-16.515,-15.44825,-16.14375,-15.975,-16.64675,-16.323,-16.18275,58.435,64.3,72.75,75.075,75.625,-1.46,-1.055,-0.275,0.3255,1.72,1.791
1,16.75,-0.6275,3.845,-20.9525,0.3325,394.96,395.01,394.86,394.885,-15.5,-15.7235,-15.45625,-5.665,-9.05,-9.01,98.445,10.45,9.68,2.48,0,143.885,227.67,-60.1,15.175,0.24,0.675,2.7175,-16.55825,-15.1095,-16.562,-16.65,-17.02325,-16.65875,-16.54325,60.475,66.425,73.5,75.3,75.875,-1.39,-1.029,-0.255,0.38,1.775,1.8735
1,17.25,-0.6275,3.2925,-35.49,0.29,394.83,394.68,394.73,394.63,-15.213,-15.4485,-15.258,-5.64,-8.955,-8.985,98.475,0,0,0,0,141.685,225.775,-85.75,0,0,0,2.2475,-16.9115,-15.5775,-16.893,-17.111,-17.4075,-17.054,-16.87425,62.425,67.4575,74.083,75.85,76.175,-1.503,-1.075,-0.2555,0.373,1.775,1.8295
1,17.75,-0.2775,2.6975,-36.01,0.295,395,395.2,394.85,394.8,-15.286,-15.571,-15.3975,-5.635,-8.905,-8.97,98.445,0,0,0,0,138.82,224.29,-88.84,0,0,0,1.99,-17.497,-15.9675,-17.55225,-17.76225,-17.60675,-17.2295,-17.08425,64.425,69.5625,74.69825,76.92675,77.1765,-1.35,-1.035,-0.218,0.371,1.7265,1.827
1,18.25,-0.31,2.5275,-34.96,0.275,395.615,395.615,395.665,395.565,-15.581,-15.8145,-15.6355,-5.625,-8.85,-8.975,98.45,0,0,0,0,137.755,223.12,-89.01,0,0,0,1.97,-17.96275,-16.63975,-17.62725,-17.884,-17.97625,-17.6225,-17.5715,65.5675,71.4,75.71425,77.90525,77.9,-1.4475,-1.02,-0.275,0.39,1.833,1.811
1,18.75,-0.4375,1.9925,-36.86,0.275,396.4,396.25,396.25,396.3,-15.471,-15.869,-15.69,-5.62,-8.79,-8.945,98.54,0,0,0,0,137.685,222.86,-88.75,0,0,0,1.96,-18.124,-17.0875,-17.7785,-18.21475,-18.183,-17.81075,-17.71975,66.11525,72.175,75.917,78.06525,78.224,-1.46,-1.025,-0.285,0.3175,1.8,1.7805
1,19.25,-0.5175,1.38,-26.685,0.27,396.4,396.5,396.45,396.7,-15.084,-15.7705,-15.3965,-5.595,-8.725,-8.905,98.53,0,0,0,0,138.375,221.91,-88.21,0,0,0,2.19,-18.1275,-17.24,-18.16325,-18.4325,-18.6,-18.35,-18.2825,67.11375,72.88075,76.454,78.30675,78.31675,-1.39,-1.04,-0.275,0.364,1.839,1.7885
1,19.75,-0.135,1.37,-39.5625,0.2925,396.09,396.01,396.11,396.56,-15.36,-15.803,-15.773,-5.575,-8.695,-8.85,98.51,0,0,0,0,137.705,220.985,-89.655,0,0,0,2.45,-18.1375,-17.245,-18.25225,-18.5125,-18.63,-18.3625,-18.3225,66.825,72.9,76.3975,78.77075,78.65,-1.38,-1.065,-0.301,0.394,1.754,1.8255
1,20.25,-0.51,1.2,-36.795,0.26,395.57,395.92,395.52,395.62,-16.263,-16.514,-16.327,-5.54,-8.725,-8.79,98.5825,0,0,0,0,136.4225,220.1375,-88.0725,0,0,0,2.0525,-18.505,-17.67,-18.445,-18.6125,-18.8025,-18.52,-18.4725,68.675,73.5205,76.4,78.68275,78.6915,-1.4375,-1.01,-0.2915,0.356,1.845,1.823
1,20.75,-0.4675,1.05,-33.4125,0.275,395.31,396.06,395.16,395.21,-15.8995,-15.99,-15.976,-5.545,-8.775,-8.735,98.6125,0,0,0,0,135.245,219.1375,-87.275,0,0,0,2.2385,-18.645,-18.025,-18.45875,-18.795,-19.04,-18.74,-18.6925,70.55,73.39675,76.506,78.654,78.43975,-1.3775,-1.035,-0.2465,0.31225,1.821,1.821
1,21.25,-0.425,1.895,-36.32,0.34,395.395,396.045,395.195,395.245,-16.1865,-16.236,-16.262,-5.525,-8.795,-8.67,98.58,0,0,0,0,135.48,218.51,-87.545,0,0,0,2.5725,-18.795,-18.01,-18.61,-19.1,-19.27,-18.945,-18.8575,71.21725,73.42225,76.725,78.675,78.375,-1.4795,-1.068,-0.2445,0.35,1.7635,1.8315
1,21.75,-0.425,0.7875,-37.02,0.39,395.7,396.7,395.7,395.65,-16.217,-16.18,-16.37,-5.47,-8.83,-8.62,98.55,0,0,0,0,135.84,217.78,-87.42,0,0,0,2.515,-19.155,-18.045,-18.81,-19.4625,-19.64,-19.29,-19.16,71.8135,74.95225,77.5785,79.85,79.4915,-1.3975,-1.0475,-0.2375,0.3065,1.82,1.8235
1,22.25,-0.735,0.29,-37.355,0.3725,396.095,396.225,396.145,396.125,-16.35425,-16.2335,-16.56225,-5.44,-8.83,-8.57,98.55,0,0,0,0,135.635,216.71,-87.26,0,0,0,2.695,-19.8,-18.6425,-19.02,-19.78,-20.0675,-19.6775,-19.5625,72.285,76.075,79.05,80.575,80.175,-1.375,-1.0925,-0.2825,0.326,1.814,1.823
1,22.75,-0.615,0.665,-33.4275,0.3325,400.3275,400.3025,400.2025,400.3275,-16.6245,-16.471,-16.83925,-5.415,-8.85,-8.555,98.515,0,0,0,0,135.195,216.915,-86.455,0,0,0,2.52,-20.4,-19.1325,-19.1975,-19.66,-20.505,-20.12,-19.98,72.25475,75.575,79.225,80.65,80.475,-1.4385,-1.05,-0.308,0.3915,1.7695,1.795
1,23.25,-0.67,1.84,-36.6475,0.395,395.33,395.18,395.23,395.38,-16.84175,-17.35,-17.10525,-5.41,-8.86,-8.54,98.52,0,0,0,0,135.72,217.1,-84.19,0,0,0,2.615,-20.7225,-19.71,-19.6775,-20.2375,-20.85,-20.4825,-20.38,73.51825,77.225,79.15,80.55,80.25,-1.4305,-1.065,-0.265,0.3595,1.825,1.868
1,23.75,-0.4075,2.2975,-36.05,0.37,394.74,394.64,394.64,394.84,-17.019,-17.5055,-17.3105,-5.375,-8.905,-8.57,98.52,0,0,0,0,134.245,216.19,-84.025,0,0,0,2.595,-21.056,-20.27,-20.105,-20.4375,-21.2175,-20.8475,-20.7225,73.2,77.55,79,80.4,80.075,-1.34,-1.034,-0.245,0.31,1.765,1.78
2,0.25,-0.53,0.2025,-42.18,0.18,385.11,384.95,385.575,385.24,-10.92675,-10.85175,-10.8505,-3.39,-4.665,-5.41,99.15,0,0,0,0,162.1675,253.895,-92.595,0,0,0,1.34,-13.349,-12.847,-13.67,-14.225,-14.395,-14.1075,-14.1225,63.3,67.9225,71.4,73.5,75.6,-0.5635,-0.5545,0.0805,0.2675,1.2945,1.33
2,0.75,-0.525,0.1,-41.215,0.21,385.485,384.885,386.035,385.735,-11.09175,-11.07125,-11.1205,-3.38,-4.64,-5.44,99.145,0,0,0,0,161.48,253.4575,-91.4525,0,0,0,1.11,-13.58675,-13.02925,-13.8875,-14.35,-14.5275,-14.225,-14.1525,64.135,67.77,71.825,74.45,76.225,-0.55,-0.5565,0.07925,0.2795,1.311,1.34925
2,1.25,-0.415,0.1825,-36.9425,0.18,385.3175,384.7575,385.8925,385.5675,-11.25,-11.1045,-11.1375,-3.3775,-4.6475,-5.46,99.1425,0,0,0,0,160.5325,252.8275,-91.3425,0,0,0,1.21,-13.775,-13.32975,-13.8375,-14.76,-14.905,-14.6175,-14.57,63.4825,67.575,72.575,75.2,76.25,-0.619,-0.481,0.1165,0.27625,1.32,1.34
2,1.75,-0.2,-0.55,-41.05,0.1725,385.455,384.71,385.845,385.705,-11.4475,-11.30775,-11.3475,-3.3525,-4.6575,-5.475,99.17,0,0,0,0,158.28,249.99,-91.36,0,0,0,1.18,-14.106,-13.5505,-14.2175,-14.97,-15.22,-14.9875,-14.92,64.355,68.3,72.75,75.475,76.575,-0.462,-0.53,0.106,0.27,1.32,1.39
2,2.25,-0.105,-0.1,-37.91,0.18,385.675,384.6525,385.9275,385.8875,-11.635,-11.50075,-11.55,-3.3425,-4.6725,-5.5175,99.15,0,0,0,0,159.2575,249.48,-89.7725,0,0,0,1.24,-14.162,-13.687,-14.545,-14.8725,-15.12,-14.9275,-14.9875,64.62,68.51,74,76.225,77,-0.59175,-0.5605,0.10425,0.27,1.3185,1.35
2,2.75,-0.155,-0.465,-38.0275,0.16,385.385,384.595,385.79,385.635,-11.82,-11.6915,-11.7375,-3.3375,-4.7125,-5.5525,99.1475,0,0,0,0,161.5625,249.015,-89.2,0,0,0,1.14,-14.13125,-13.86425,-14.615,-15.1,-15.2475,-14.99,-14.975,66.1075,70.025,74.05,76.475,77.6,-0.491,-0.481,0.06625,0.31325,1.3025,1.345
2,3.25,-0.3625,-0.1225,-30.045,0.17,385.2075,384.64,385.81,385.46,-11.9875,-11.8645,-11.9225,-3.3225,-4.74,-5.575,99.135,0,0,0,0,161.2425,248.43,-89.56,0,0,0,1.3825,-14.201,-13.83125,-14.8975,-15.385,-15.67,-15.3725,-15.325,65.3,68.9275,75.2,77.175,77.6,-0.5665,-0.45625,0.08425,0.31225,1.34,1.355
2,3.75,-0.2625,-0.4675,-32.47,0.1725,385.3175,384.545,385.6925,385.5675,-12.1475,-12.02875,-12.065,-3.3125,-4.7375,-5.57,99.12,0,0,0,0,161.7975,247.26,-87.955,0,0,0,1.21,-14.5185,-14.12375,-14.9975,-15.3075,-15.9,-15.59,-15.515,65.75,71.7,75.55,77.425,77.75,-0.52825,-0.45725,0.16225,0.29525,1.32825,1.3605
2,4.25,-0.125,0.0425,-36.195,0.1825,385.0425,384.5175,385.4125,385.2625,-12.2525,-12.17325,-12.175,-3.305,-4.7375,-5.57,99.11,0,0,0,0,161.37,247.28,-89.86,0,0,0,1.27,-14.42275,-14.11925,-15.275,-15.5825,-16.005,-15.6525,-15.6,67.66,71.875,74.55,76.5,76.425,-0.62,-0.525,0.0665,0.165,1.321,1.36
2,4.75,-0.275,-0.3625,-31.2025,0.205,385.9,384.91,386.1,386.1,-12.33,-12.25475,-12.2675,-3.2925,-4.7525,-5.605,99.11,0,0,0,0,159.445,246.97,-89.13,0,0,0,1.3675,-14.56,-14.11875,-15.3675,-15.64,-16.2625,-15.945,-15.79,67.1325,70.135,74.525,76.275,76.075,-0.605,-0.4965,0.0525,0.319,1.3175,1.3355
2,5.25,0.06,-0.04,-32.81,0.19,385.5825,384.9975,385.9225,385.805,-12.3975,-12.323,-12.3425,-3.2925,-4.7825,-5.6025,99.095,0,0,0,0,162.5,246.455,-85.37,0,0,0,1.08,-15.011,-14.27475,-15.535,-15.7275,-16.1825,-15.97,-16.015,66.3425,69.675,73.95,76.475,76.825,-0.61,-0.517,0.0715,0.257,1.27,1.33
2,5.75,-0.1,-0.03,-34.305,0.17,385.2375,384.59,385.5625,385.4725,-12.5075,-12.53075,-12.488,-3.2775,-4.8125,-5.625,98.9,0,0,0,0,165.88,245.85,-84.55,0,0,0,1.0825,-15.1925,-14.39225,-15.725,-15.9375,-16.25,-15.9775,-15.865,66.115,69.1775,73.25,75.375,77.625,-0.48,-0.487,0.082,0.243,1.315,1.33
2,6.25,-0.03,-0.19,-31.695,0.1475,385,384.475,385.5125,385.2125,-12.94325,-12.996,-12.9495,-3.2925,-4.8075,-5.63,98.95,0,0,0,0,165.63,245.62,-87.5,0,0,0,0.98,-15.3325,-14.63975,-15.855,-15.9925,-16.6075,-16.355,-16.25,66.92,69.5075,73.175,75.45,75.875,-0.58,-0.58,0.056,0.275,1.33,1.36
2,6.75,-0.08,-0.05,-24.425,0.18,384.6125,384.3575,384.7925,384.7175,-13.6295,-13.6865,-13.63975,-3.265,-4.775,-5.635,98.99,0,0,0,0,165,244.39,-82.93,0,0,0,1.145,-15.361,-14.77125,-16.15,-16.15,-16.65,-16.3475,-16.2775,65.3025,68.63,73.175,75.475,75.5,-0.528,-0.56,0.029,0.26,1.324,1.36
2,7.25,-0.0875,0.01,-28.53,0.1575,384.87,384.155,385.17,385.0575,-14.24,-14.28075,-14.182,-3.285,-4.8125,-5.6475,99.04,0,0,0,0,165.84,244.17,-82.93,0,0,0,1.355,-15.567,-14.69725,-16.1325,-16.2075,-16.4575,-16.1425,-16.0475,63.34,68.6925,73.575,76.6,77.825,-0.621,-0.533,0.081,0.21,1.31,1.324
2,7.75,-0.3075,0.17,-22.71,0.145,384.8175,384.1475,384.945,384.97,-14.4675,-14.453,-14.2975,-3.295,-4.8825,-5.665,99.08,8.92,7.86,2.32,0,168.65,244.19,-66.4,4.69,0,0.51,1.03,-15.0765,-14.4165,-15.1775,-15.865,-16.1825,-15.9225,-15.8475,60.545,63.395,72.325,74.85,76,-0.589,-0.556,0.07,0.27,1.3,1.34
