DOY2,HR2,CO2,FC,G_1_1_1,H,H2O,LE,PA,RH,TA,TS_1_2_1,WS,PPFD_IN,TS_1_1_1,USTAR,VPD
1,22.25,379.1872,-0.68455,-16.946625,-83.1537,1.2949,-18.215725,74.77405,48.07165,-20.458425,-4.941625,0.8207,-0.408775,-5.679425,0.0679,0.18
1,22.75,379.7513,-0.653,-17.23455,-84.22395,1.255125,-9.595025,74.77535,45.9963,-20.16275,-4.93885,1.023725,-0.4072,-5.663225,0.0653,0.1845
1,23.25,379.796,-1.0062,-18.12495,-107.1626,1.118575,-4.9501,74.775375,46.860075,-20.852925,-4.9363,1.084475,-0.416325,-5.64705,0.0493,0.1545
1,23.75,379.5329,-1.147625,-20.052075,-93.8829,1.11085,-6.74135,74.749925,49.596775,-21.677825,-4.9356,0.74,-0.42175,-5.664575,0.04305,0.18
2,0.25,374.0708,-1.148575,-22.0816,-86.4796,1.2964,-7.81705,74.81,34.4606,-19.1588,-4.611475,0.5686,-0.4266,-5.26845,0.0507,0.162
2,0.75,373.170325,-1.526,-22.5508,-93.49825,1.3536,-10.626625,74.7874,33.8162,-18.7398,-4.6037,0.4302,-0.4286,-5.34635,0.0597,0.162
2,1.25,374.1345,-0.94875,-22.7224,-80.504,1.3138,-29.041,74.7992,38.7414,-18.3358,-4.5959,0.4924,-0.4356,-5.38095,0.049075,0.17
2,1.75,374.2168,-1.070675,-22.9642,-93.102,1.3292,-10.346,74.7882,35.963,-18.827,-4.585175,0.5048,-0.4356,-5.40085,0.064275,0.16
2,2.25,374.46965,-1.599725,-25.2322,-77.353,1.338,-9.078925,74.7706,36.9984,-19.2692,-4.5774,0.417,-0.4284,-5.41795,0.062175,0.158
2,2.75,373.6499,-1.378,-25.596,-65.55045,1.426,-7.43595,74.7424,34.7872,-18.462,-4.569575,0.7402,-0.437,-5.42325,0.057,0.166
2,3.25,373.488225,-1.129,-25.4726,-74.9188,1.449,-11.765875,74.7026,32.3892,-18.136,-4.56375,0.9546,-0.43,-5.43075,0.0544,0.176
2,3.75,373.4221,-1.117,-26.4428,-94.60115,1.5108,-5.758625,74.6566,32.5376,-18.021,-4.5599,0.827,-0.4224,-5.4459,0.0483,0.172
2,4.25,374.1318,-1.29,-27.2774,-100.73665,1.5116,-7.31765,74.651,35.3874,-18.1448,-4.558,0.5682,-0.4204,-5.48775,0.04805,0.168
2,4.75,373.3837,-1.372775,-27.9472,-86.65385,1.5142,-11.177725,74.6728,34.1764,-18.3458,-4.558975,0.906,-0.4146,-5.5292,0.04305,0.172
2,5.25,373.07705,-2.213075,-31.977,-92.4375,1.522,-9.238625,74.702,30.0952,-18.494,-4.56095,0.5976,-0.4234,-5.57165,0.04055,0.178
2,5.75,372.82325,-1.144,-32.386,-108.757075,1.4936,-9.88025,74.7064,29.1242,-18.5584,-4.562,0.8684,-0.423,-5.59845,0.05235,0.156
2,6.25,372.242875,-1.15345,-32.6432,-96.901175,1.3814,-13.509375,74.7166,27.565,-19.7368,-4.56495,1.0036,-0.4078,-5.61735,0.0552,0.166
2,6.75,370.36425,-1.046,-32.7792,-115.06765,1.4396,-8.54365,74.7346,28.9104,-18.9588,-4.569825,0.4818,-0.167,-5.63455,0.0634,0.16
2,7.25,372.45875,-1.346,-32.447,-98.04295,1.4444,-9.9719,74.7886,28.1276,-19.0484,-4.5747,0.8858,3.7972,-5.64915,0.0403,0.176
2,7.75,372.6475,-1.435,-31.9324,-90.7328,1.4858,-8.64105,74.81,27.1204,-18.5142,-4.5786,0.8556,34.412,-5.6621,0.06045,0.186
2,8.25,372.682125,-1.254,-29.717,-80.3806,1.5634,-4.85075,74.8526,27.0184,-17.4792,-4.58345,0.9558,109.2212,-5.67245,0.04785,0.22
2,8.75,372.812625,-1.251,-25.5754,-84.3414,1.6534,-1.89785,74.8912,28.7342,-16.4554,-4.58735,1.0512,160.4682,-5.6945,0.07445,0.256
2,9.25,373.3013,-1.865275,-20.1198,-69.73565,1.7218,-3.288925,74.921,26.6188,-16.3448,-4.5926,0.8704,245.8868,-5.72075,0.0792,0.282
2,9.75,373.09295,-2.604025,-16.1552,-68.40245,1.7686,-0.05465,74.9284,28.0904,-15.3972,-4.597,1.0572,341.8594,-5.74405,0.08845,0.354
2,10.25,372.973475,-2.2882,-12.2452,-51.5876,1.8478,0.27005,74.9336,26.1628,-14.0944,-4.616575,0.6638,410.8808,-5.6459,0.0672,0.416
2,10.75,373.01035,-2.7259,-9.8182,-92.0732,1.8904,-0.957649999999999,74.945,23.5676,-13.2392,-4.635175,1.1864,396.8948,-5.6681,0.05005,0.482
2,11.25,373.01865,-3.17725,-8.0244,-64.46975,1.903,0.3293,74.94,23.1586,-12.6232,-4.653775,1.0254,463.1022,-5.69185,0.0622,0.55
2,11.75,373.1633,-3.519025,-7.304,-50.4245,1.897,2.657325,74.9212,23.012,-11.8188,-4.6733,0.8556,449.3124,-5.709,0.0623,0.648
2,12.25,373.056125,-3.777125,-6.295675,-65.808625,1.921125,3.135225,74.899475,22.453425,-11.518425,-4.694,0.648725,435.004475,-5.7093,0.0464,0.57
2,12.75,372.913625,-3.746,-5.706275,-48.552,1.888,4.15,74.91925,22.365425,-11.315875,-4.713,0.5473,432.81655,-5.70085,0.065,0.52025
2,13.25,372.50775,-3.5822,-5.29735,-65.834475,1.9999,1.708725,74.9116,21.0621,-10.7056,-4.73195,0.64345,376.52865,-5.6875,0.053825,0.4655
2,13.75,372.28505,-4.045575,-4.9312,-73.02715,1.9864,1.56295,74.903,20.2046,-10.8184,-4.74465,0.72,383.1926,-5.66625,0.05995,0.54
2,14.25,372.1967,-3.672075,-4.35525,-66.758625,1.944075,0.39575,74.878325,20.129125,-10.0123,-4.758325,0.542175,299.9419,-5.6405,0.049075,0.453
2,14.75,372.437875,-3.7191,-4.015625,-75.648975,2.014,2.38505,74.842475,20.0332,-10.593825,-4.770025,0.68055,305.199325,-5.611375,0.055425,0.42575
2,15.25,372.45735,-3.271125,-3.7934,-56.266675,2.0076,-0.169975,74.8164,20.2444,-11.1142,-4.769025,0.515,246.921,-5.577375,0.04715,0.464
2,15.75,372.38265,-2.611825,-3.78,-68.07265,1.95925,-0.58105,74.812375,20.823875,-11.028125,-4.76605,0.99725,154.611125,-5.539125,0.0414,0.39125
2,16.25,372.1822,-2.54125,-4.4285,-72.699825,1.96325,-0.634325,74.815,21.682875,-11.144625,-4.762025,1.1415,130.404,-5.502125,0.0305,0.38
2,16.75,372.14255,-1.9312,-4.6125,-101.62665,2.019,-0.17455,74.8425,24.168125,-12.092125,-4.75605,0.564625,90.348625,-5.464,0.027175,0.38
2,17.25,372.90285,-1.688925,-4.457625,-65.160125,1.9785,-4.627675,74.88425,27.072875,-12.764125,-4.749075,0.5485,23.979375,-5.428875,0.037675,0.2925
2,17.75,372.245725,-1.525075,-5.50725,-72.76275,1.939125,-8.357575,74.859125,26.796375,-14.2765,-4.741125,0.7945,1.067,-5.396125,0.0581,0.27375
2,18.25,371.3414,-1.28475,-6.710625,-85.232825,1.8545,-3.364175,74.889375,30.61775,-15.52025,-4.732175,0.59675,-0.469375,-5.366375,0.045025,0.22625
2,18.75,373.479925,-1.25205,-7.607125,-81.674,1.76175,-4.985775,74.90775,30.548375,-16.19,-4.723225,0.896375,-0.561125,-5.338625,0.043225,0.20625
2,19.25,373.5212,-1.001675,-10.261375,-76.90855,1.797125,-7.1834,74.907625,30.85675,-15.446375,-4.712325,0.835875,-0.572,-5.31325,0.048075,0.19625
2,19.75,373.39995,-0.962,-12.881375,-86.403425,1.800875,-8.2533,74.92075,35.076625,-15.75625,-4.70245,0.433,-0.5095,-5.293375,0.0345,0.1925
2,20.25,373.54065,-1.1295,-15.31525,-79.60625,1.723625,-7.1802,74.966625,38.001375,-16.493125,-4.69155,0.6985,-0.483875,-5.27675,0.054125,0.21
2,20.75,372.936875,-0.99825,-17.24825,-65.31705,1.764125,-5.839325,75.014,40.14125,-16.094875,-4.681725,0.73675,-0.46675,-5.26175,0.042075,0.18875
2,21.25,373.0495,-0.8718,-18.3424,-72.272175,1.6986,-7.852125,75.0266,38.6456,-16.2724,-4.674,1.0394,-0.4552,-5.248625,0.044075,0.158
2,21.75,372.92355,-1.053,-19.196375,-65.043,1.56025,-8.275,75.012375,38.08575,-17.246375,-4.65925,1.043125,-0.449375,-5.2365,0.052,0.15625
2,22.25,374.19895,-0.9185,-19.906625,-84.61515,1.567375,-7.05665,74.9835,32.836875,-17.020375,-4.648525,0.70925,-0.442875,-5.226,0.055425,0.12625
2,22.75,373.869175,-0.809475,-20.4165,-70.42815,1.529,-7.253875,74.9595,34.611125,-17.7695,-4.638775,0.711375,-0.44875,-5.217,0.05235,0.1625
2,23.25,373.819875,-1.72865,-20.798,-91.3788,1.385,-6.433125,74.93225,32.08725,-18.188625,-4.63,0.56575,-0.432375,-5.2165,0.051225,0.18125
2,23.75,373.9939,-1.5106,-21.1075,-85.582725,1.37625,-7.3675,74.9365,32.37275,-18.49875,-4.621225,0.62125,-0.438,-5.218125,0.0511,0.1425
3,0.25,378.6308,-1.085375,-20.940275,-77.1899,2.003825,-4.5019,76.39605,33.12675,-14.2445,-2.68355,0.88125,-0.457125,-1.9357,0.05095,0.17
3,0.75,373.56835,-1.568725,-21.913125,-71.62215,2.02395,-4.78875,76.364425,31.593375,-13.986175,-2.74015,0.540525,-0.441225,-1.969125,0.05285,0.16975
3,1.25,378.2606,-0.8078,-22.3773,-85.29925,2.0343,-5.88795,76.3528,31.6171,-13.81115,-2.798875,0.684,-0.4381,-1.995575,0.0558,0.16975
3,1.75,377.0341,-0.815,-22.656575,-82.55575,2.0201,-7.85674999999999,76.345675,31.65495,-14.659175,-2.829325,0.6899,-0.433525,-2.02345,0.061,0.17925
3,2.25,320.29175,-1.568375,-24.4147,-78.5525,1.94045,-10.33605,76.33825,33.394975,-14.39605,-2.86435,0.70625,-0.445125,-2.05125,0.05395,0.15975
3,2.75,374.272875,-0.920275,-27.1332,-77.7081,1.901625,-5.7316,76.3213,33.142275,-14.21225,-2.89685,0.601725,-0.446075,-2.080475,0.05655,0.16925
3,3.25,377.7847,-1.0635,-29.615725,-70.5067,1.883775,-4.4789,76.3009,34.9425,-14.33655,-2.93315,0.858775,-0.445475,-2.110225,0.0606,0.17825
3,3.75,374.5169,-1.082375,-31.278875,-76.67035,1.96305,-38.68965,76.27325,36.77265,-13.980125,-2.97315,0.584625,-0.459375,-2.140025,0.04295,0.16975
3,4.25,373.4596,-0.9225,-34.098575,-84.015925,1.9179,-10.714925,76.25455,38.085375,-14.4835,-3.01295,1.0012,-0.4651,-2.170825,0.0535,0.14875
3,4.75,377.873875,-0.8848,-35.63805,-56.708425,1.971025,-5.324875,76.226025,36.481125,-14.713525,-3.05665,0.928825,-0.44505,-2.201675,0.05695,0.14875
3,5.25,367.7528,-0.815,-36.963075,-62.744925,1.9637,-4.8572,76.2066,34.1964,-16.14145,-3.0987,0.872625,-0.437075,-2.23205,0.05055,0.1385
3,5.75,375.4381,-1.441625,-37.86105,-67.5612,1.929875,-6.3445,76.205775,36.45135,-16.367225,-3.144625,0.693225,-0.402675,-2.2619,0.04655,0.1585
3,6.25,377.0937,-0.7035,-38.468875,-85.59625,1.7807,-4.26,76.2243,37.19135,-16.425675,-3.197075,0.71125,-0.12535,-2.294275,0.04755,0.16
3,6.75,377.938375,-0.78365,-38.912825,-66.632,1.749775,-6.5276,76.251575,31.035825,-16.4341,-3.257075,0.65755,9.128825,-2.3257,0.05085,0.1495
3,7.25,362.44785,-2.4466,-38.803325,-151.672725,1.962075,-3.288625,76.29215,31.07865,-16.175475,-3.317975,0.9272,43.60835,-2.3695,0.06235,0.17
3,7.75,377.5657,-2.214625,-36.6629,-67.0616,2.032175,-7.6374,76.3177,29.788725,-14.6023,-3.379175,0.660525,78.78855,-2.412625,0.082825,0.18975
3,8.25,377.99965,-2.452,-32.7881,-58.9508,2.17055,0.159200000000002,76.3283,27.67125,-13.33675,-3.4457,0.80675,161.32345,-2.45285,0.08545,0.2385
3,8.75,378.9731,-2.41675,-27.304875,-48.8895,2.226675,2.9382,76.3229,25.57575,-12.207175,-3.514675,0.99315,184.1103,-2.492225,0.06455,0.19925
3,9.25,378.79275,-2.31165,-20.67625,-57.1949,2.33655,6.67055,76.358725,24.50625,-11.0695,-3.5664,0.76845,322.630325,-2.52855,0.0905,0.17975
3,9.75,378.30095,-2.998175,-17.82025,-59.7453,2.40325,5.3962,76.357,23.3236,-10.5487,-3.60545,0.347275,369.48225,-2.55935,0.062,0.3435
3,10.25,375.484,-3.235,-13.54195,-84.754175,2.49135,1.61485,76.3775,21.939425,-10.00005,-3.623825,0.443725,451.386825,-2.584675,0.091,0.3675
3,10.75,378.386525,-3.2605,-12.07535,-88.858,2.4636,7.6988,76.3811,19.38395,-9.69105,-3.524,0.4182,602.4055,-2.599475,0.068875,0.4045
3,11.25,378.366375,-4.39755,-11.813725,-113.7753,2.307375,11.793125,76.3968,18.462,-9.199475,-3.5951,0.36695,457.621225,-2.60375,0.088925,0.469
3,11.75,376.78065,-5.0821,-11.724175,-61.60235,2.1952,18.242975,76.387675,16.5937,-8.6565,-3.553025,0.940125,544.689175,-2.5965,0.0798,0.349
3,12.25,377.0477,-4.553475,-11.6114,-65.0447,2.2145,15.945675,76.3796,15.174525,-8.1657,-3.485475,0.39065,600.021425,-2.57625,0.083875,0.4975
3,12.75,377.3452,-5.14955,-11.55355,-117.8371,2.143925,17.32895,76.3739,14.468575,-8.2519,-3.412075,0.5502,513.848675,-2.545525,0.07775,0.65625
3,13.25,377.02955,-4.67975,-11.444375,-86.72915,2.18815,14.6415,76.34825,13.370225,-8.0608,-3.336575,0.753575,637.524325,-2.5047,0.08055,0.67975
3,13.75,378.5933,-6.387,-11.31875,-117.97545,2.248275,15.266075,76.3481,12.723125,-8.46255,-3.25775,0.742525,403.107375,-2.455925,0.106825,0.645
3,14.25,375.2687,-4.51195,-11.11215,-96.96425,2.257825,19.6363,76.371375,13.030925,-8.485325,-3.176725,1.133925,498.86905,-2.401675,0.10695,0.577
3,14.75,376.1085,-4.1682,-10.689525,-75.7142,2.079625,13.748525,76.4126,13.278275,-8.625925,-3.063225,0.977025,358.49245,-2.34075,0.1037,0.5
3,15.25,376.83475,-3.48175,-9.8746,-61.40155,1.98915,12.82215,76.391425,13.14065,-8.888925,-2.956825,1.079825,334.4553,-2.2783,0.084875,0.3
3,15.75,378.381275,-3.12815,-8.89275,-74.523775,2.0193,8.300775,76.381975,13.11835,-8.44145,-2.856025,1.367875,261.481525,-2.2138,0.067,0.29925
3,16.25,378.312,-2.6877,-8.8628,-60.56255,1.971825,5.18445,76.361325,14.710125,-8.5971,-2.752825,1.2699,152.999475,-2.1512,0.0746,0.35825
3,16.75,377.3813,-2.6025,-8.567925,-79.5904,2.31725,5.24025,76.336525,14.877125,-8.7652,-2.66425,1.122525,110.1098,-2.0896,0.083475,0.26
3,17.25,377.171225,-1.6033,-8.574125,-70.36835,2.4779,1.137,76.32795,18.22785,-8.907525,-2.582925,1.307575,72.47315,-2.031425,0.06685,0.34
3,17.75,377.631525,-1.48145,-10.02815,-64.754425,2.462175,-1.5521,76.302825,17.81905,-9.295325,-2.502475,0.558575,25.591275,-1.9752,0.03975,0.24
3,18.25,377.348125,-1.053675,-10.921775,-69.58045,2.47485,-4.5826,76.2851,19.93565,-10.531875,-2.432325,0.91015,1.8121,-1.924975,0.031975,0.19975
3,18.75,377.59455,-0.9799,-10.9398,-63.296425,2.56705,-27.2519,76.27535,24.2156,-10.3989,-2.3816,0.73755,-0.4286,-1.878625,0.0348,0.168
3,19.25,378.05275,-0.71585,-12.9469,-58.23195,2.60555,-5.611,76.3056,26.959,-11.18235,-2.3162,0.7195,-0.47145,-1.84625,0.0479,0.168
3,19.75,378.31575,-0.6693,-14.07025,-58.7196,2.502425,-4.5458,76.29695,25.7443,-10.969125,-2.244525,0.85205,-0.4662,-1.835875,0.0497,0.16925
3,20.25,378.36365,-0.8289,-14.60815,-62.4495,2.39095,-9.661625,76.29635,28.21755,-11.180375,-2.1903,0.745525,-0.469275,-1.831925,0.060675,0.1595
3,20.75,378.5266,-0.7563,-15.499,-50.81355,2.2632,-5.95415,76.3087,28.859225,-11.435525,-2.138625,0.74085,-0.4624,-1.832675,0.047975,0.13975
3,21.25,378.556925,-0.5866,-16.92555,-49.467325,2.20785,-72.30385,76.373425,31.643825,-11.45055,-2.0906,0.623175,-0.468475,-1.839275,0.047825,0.15975
3,21.75,378.448575,-1.169825,-18.445225,-65.543025,2.2612,-9.533425,76.3505,31.22145,-11.583975,-2.04535,1.20175,-0.451825,-1.841325,0.0379,0.1695
3,22.25,378.536525,-1.457675,-20.01855,-71.69845,2.203275,-4.7305,76.342825,31.0832,-12.3037,-2.005775,0.881975,-0.45525,-1.846225,0.051975,0.15975
3,22.75,378.1969,-3.79905,-20.684425,-61.6019,2.13,-5.209975,76.365625,35.19545,-12.68035,-1.968425,0.65835,-0.4561,-1.860175,0.040825,0.179
3,23.25,378.63485,-0.624925,-20.509675,-74.51095,2.11,-4.86545,76.36895,36.5535,-12.912725,-1.934725,0.479925,-0.461025,-1.8786,0.03975,0.16925
3,23.75,378.176,-0.751125,-20.48655,-65.9386,2.057,-4.9659,76.3505,35.688525,-14.00345,-1.906575,0.45455,-0.45325,-1.904125,0.060725,0.16975
4,0.25,354.34435,-0.889,-32.9481,-48.1236,2.592,-11.81925,76.38645,33.22985,-11.08955,-0.009175,0.92975,-0.4167,-0.132625,0.0648,0.103
4,0.75,372.119375,-0.9209,-33.0297,-64.73075,2.6947,-57.297,76.36565,31.0411,-10.412,-0.010175,0.9648,-0.42235,-0.131625,0.037,0.1
4,1.25,339.215125,-1.294125,-32.60835,-55.30405,2.688,-11.9328,76.3491,33.24235,-10.13695,-0.009175,0.88375,-0.41455,-0.129675,0.0386,0.1
4,1.75,374.7435,-1.4792,-33.20385,-55.918375,2.6593,-11.157125,76.3492,33.20725,-10.4884,-0.0084,0.8644,-0.41105,-0.1302,0.0492,0.1
4,2.25,353.4244,-5.9702,-33.10155,-54.948,2.66865,-18.24105,76.35075,32.9686,-11.17925,-0.008175,0.83685,-0.4161,-0.1302,0.0492,0.123
4,2.75,364.4332,-2.2561,-32.8449,-61.75925,2.69965,-13.6905,76.34755,34.17005,-11.8297,-0.008175,0.48025,-0.41435,-0.1302,0.0614,0.1165
4,3.25,362.208875,-0.7697,-32.51555,-70.176575,2.6087,-6.922625,76.3682,34.5431,-11.72075,-0.0074,0.95075,-0.43005,-0.133525,0.044175,0.1065
4,3.75,372.96845,-2.324875,-32.275625,-64.098725,2.599625,-18.5226,76.374375,32.235625,-11.65075,-0.0074,0.835375,-0.42275,-0.148175,0.0516,0.1
4,4.25,369.21865,-3.15025,-31.881375,-128.3037,2.556375,-6.833525,76.37075,35.419375,-11.777375,-0.0074,1.005125,-0.428375,-0.164975,0.056125,0.10625
4,4.75,374.43435,-5.00355,-31.248875,-62.9698,2.523625,-41.0266,76.376125,35.72625,-11.656625,-0.00795,0.705375,-0.3955,-0.163925,0.055575,0.10875
4,5.25,358.802325,-0.901875,-30.64495,-55.477375,2.6075,-18.6208,76.4149,30.8423,-11.45675,-0.00695,0.65545,-0.33215,-0.162925,0.044,0.1
4,5.75,369.6904,-2.18,-29.842,-56.7066,2.6564,-15.0836,76.45695,29.09325,-11.2356,-0.007725,0.7519,1.6285,-0.162975,0.0562,0.113
4,6.25,361.911775,-1.63955,-29.1137,-44.0844,2.55345,-3.6404,76.49155,29.05955,-11.62275,-0.007725,0.7328,20.43235,-0.161925,0.055125,0.1295
4,6.75,377.308475,-2.5838,-27.5752,-39.2116,2.5859,-38.6124,76.49955,27.2766,-10.34055,-0.0075,0.7736,51.77955,-0.16045,0.0517,0.136
4,7.25,373.072575,-3.75285,-25.98575,-31.651925,2.569,-0.465799999999999,76.522,23.82905,-8.2792,-0.0065,0.7466,94.97005,-0.453225,0.07645,0.1765
