DOY2,HR2,WS_1_3_1,T_SONIC,H2O_1_2_2,CO2_1_2_2,W_SIGMA,CO2_SIGMA,USTAR,H,LE,FC,SC,NEE,CO2_2_1_1,CO2_1_7_1,CO2_1_6_1,CO2_1_4_1,CO2_1_3_1,CO2_1_2_1,H2O_2_1_1,H2O_1_7_1,H2O_1_6_1,H2O_1_4_1,H2O_1_3_1,H2O_1_2_1,TA_1_5_2,TA_1_2_1,RH_1_1_1,PA,SW_IN_1_1_1,NETRAD_1_2_1,PPFD_IN_1_2_1,PPFD_IN_2_1_1,WS_1_1_1,TS_1_1_1,TS_1_1_2,TS_2_1_1,TS_2_1_2,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_1_5_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,G_1_1_1,G_2_1_1,G_2_1_2,T_BOLE_1_3_1,T_BOLE_1_2_1,T_BOLE_1_1_1,T_BOLE_2_3_1,T_BOLE_2_2_1,T_BOLE_2_1_1,TA_2_2_1,TA_2_1_1,TA_1_13_1,TA_1_12_1,TA_1_11_1,TA_1_10_1,TA_1_9_1,TA_1_8_1,TA_1_7_1,TA_1_6_1,TA_1_4_1,TA_1_1_1,RH_1_3_1,CO2_1_5_1,H2O_1_5_1,CO2_1_1_1,H2O_1_1_1,RH_1_2_1,PPFD_OUT,SW_IN_1_2_1,SW_IN_1_3_1,SW_OUT,LW_IN,LW_OUT,NETRAD_1_1_1,WS_1_2_1,TA_1_5_1,TA_1_3_1,TS_2_5_1
1,5.25,2.364525,-6.1436,3.70171,397,0.5187,0.2108,0.418998,-13.4878,-0.2371825,0.4447745,0.0248094,0.5807295,404.7725,402.555,384.505,379.611,401.2195,398.09,2.704185,2.775,3.986,3.51495,2.743925,2.76591,-5.70785,-5.7496,84.9419,98.982,-2.1369,-10.456,-0.00014,-0.02859,3.1084,0.82193,0.63305,0.431845,0.20242,0.86692,1.83525,2.1818,3.5754,0.886115,1.201,2.24915,-2.7663,-2.6983,-2.7221,-4.73125,-5.4741,-4.4546,-4.73335,-4.4546,-4.3843,-6.4679,-6.4637,-6.336125,-6.16661,-6.091955,-6.15635,-6.14835,-6.06155,-5.9912,-6.01285,-6.8545,-6.676,84.3996,406.23,2.31562,409.833,1.53406,85.5384,-0.04428,-6.0957,-0.57633,0.5029,263.09,281.225,-11.7154,2.9072,-5.6687,-5.596,4.57567
1,5.75,2.30717,-6.232,3.68993,397.174,0.5112,0.207063,0.4217945,-13.2778,-0.23291,0.3949205,0.0402591,0.476127,404.66,402.41,385.05,380.051,400.86,398.815,2.3005,2.3993,4.0168,3.5263,2.37343,2.44544,-5.5607,-5.7688,85.2056,99,-2.0693,-10.644,-0.00159,-0.03003,3.1213,0.82193,0.63071,0.430369,0.20242,0.86959,1.8271,2.18155,3.58355,0.8850305,1.203935,2.248,-2.7663,-2.6983,-2.7221,-4.65685,-5.4939,-4.4546,-4.6394,-4.4546,-4.4172,-6.5932,-6.54125,-6.3768,-6.1995,-6.1661,-6.244295,-6.207445,-6.01895,-6.076605,-6.07655,-7.1144,-6.9815,84.49915,404.444,1.724095,408.878,1.31295,85.56245,-0.01746,-5.8974,-0.601305,0.474705,259.415,281.08,-11.5406,2.90694,-5.671,-5.729,4.5692
1,6.25,2.31174,-6.23605,3.676025,397.312,0.5117,0.208152,0.414249,-12.5042,-0.2294645,0.373579,0.056424,0.453106,405.05,402.43,385.135,380.187,400.97,399.332,2.33208,2.3785,3.9386,3.5939,2.35506,2.448745,-5.608,-5.64685,84.692,99,-2.091,-9.716,-0.00112,-0.00685,3.21265,0.82193,0.62999,0.42967,0.20242,0.86475,1.8203,2.1804,3.582,0.881,1.1978,2.2484,-2.7663,-2.6982,-2.7221,-4.81165,-5.7002,-4.4546,-4.8438,-4.4546,-4.45,-6.57855,-6.56625,-6.503405,-6.269,-6.22565,-6.2696,-6.1861,-6.0846,-6.11585,-6.162935,-7.1937,-7.2473,84.2117,404.58,1.719445,408.38,1.28565,85.27145,0.022565,-5.8956,-0.58823,0.462475,262.42,280.9735,-12.34,2.79555,-5.899,-5.826,4.575
1,6.75,2.32,-6.4251,3.65974,397.309,0.5159,0.205111,0.42,-12.5715,-0.25617,0.4349685,0.09383,0.548754,405.6645,402.645,385.35,380.656,400.9,398.96,2.38085,2.3991,3.8508,3.541,2.353,2.433055,-5.8482,-5.9455,84.8668,99.006,-2.0234,-10.563,-0.00077,-0.03037,3.1449,0.82193,0.62446,0.43776,0.20242,0.87031,1.8167,2.1826,3.58818,0.87218,1.1999,2.2524,-2.7663,-2.6865,-2.7221,-4.93065,-5.7713,-4.4546,-5.1073,-4.4806,-4.4546,-6.58095,-6.6256,-6.478865,-6.4326,-6.398,-6.3772,-6.32225,-6.29065,-6.297,-6.31215,-7.2142,-7.1104,84.6615,404.829,1.678975,408.6095,1.2251,85.58975,0.00394,-6.0899,-0.60513,0.47742,260.57,281.265,-12.0709,2.82965,-5.909,-5.917,4.572
1,7.25,2.35333,-6.4609,3.669235,397.5715,0.51845,0.2072,0.422081,-12.69645,-0.150823,0.419336,0.075701,0.537627,406.0095,402.665,384.876,380.693,401.5725,399.32,2.35305,2.449985,3.92,3.46605,2.396435,2.47038,-5.9944,-5.94015,84.6178,99.015,-2.0382,-10.423,0.040395,-0.00237,3.1617,0.82193,0.62109,0.42424,0.20242,0.8655,1.8205,2.17215,3.5803,0.883385,1.19935,2.25435,-2.7663,-2.68775,-2.7221,-4.9607,-5.7968,-4.4546,-5.2965,-4.744,-4.4546,-6.63455,-6.6308,-6.6058,-6.5365,-6.4815,-6.5188,-6.5425,-6.45605,-6.4277,-6.435,-7.1823,-7.2301,84.8017,405.38,1.7053,408.525,1.2,85.7125,-0.006185,-5.5024,-0.53848,0.52716,261.205,280.895,-12.5938,2.85591,-6.168,-6,4.5717
1,7.75,2.34254,-6.5861,3.66908,397.617,0.5229,0.214244,0.43,-12.15245,-0.254613,0.4067745,0.1206275,0.517493,405.73,403.257,384.905,381.003,401.655,399.6,2.32205,2.43519,4.0598,3.47495,2.39965,2.4,-5.9731,-5.97,84.6681,99.0345,-0.019735,-7.72525,4.231,1.1322,3.1179,0.82193,0.61987,0.43035,0.20242,0.86241,1.8228,2.177,3.5654,0.878,1.1935,2.2538,-2.7663,-2.6877,-2.7221,-4.92775,-5.9083,-4.4546,-5.4256,-4.63185,-4.4546,-6.6844,-6.64305,-6.59995,-6.53605,-6.42565,-6.43125,-6.4287,-6.41725,-6.43555,-6.4512,-7.2721,-7.3458,84.7176,405.936,1.7385,408.502,1.21,86.24065,0.73611,0.59003,1.3869,1.0223,259.96,280.8485,-10.8073,2.80745,-6.2483,-6.085,4.5728
1,8.25,2.26232,-6.500005,3.697275,397.483,0.5408,0.2198885,0.4275045,-9.56022,-0.2330345,0.448322,0.008839775,0.536709,406.283,403.08,385.541,380.52,401.409,399.35,2.83395,2.83445,4.0879,3.5126,2.8437,2.835,-5.886,-5.9798,84.75625,99.04,10.6425,-1.73875,28.892,7.084,3.1166,0.82193,0.62298,0.42948,0.20242,0.86204,1.8234,2.18165,3.57233,0.880865,1.19565,2.25105,-2.7663,-2.7006,-2.7221,-4.86085,-6,-4.4613,-5.4275,-4.862,-4.4546,-6.6032,-6.6695,-6.4704,-6.4776,-6.39,-6.4879,-6.3693,-6.284,-6.345,-6.389,-7.2835,-7.3461,84.36825,407.064,2.36474,410.207,1.66554,85.69,4.5611,19.65,15.213,3.8368,262.16,281,-2.23134,2.79066,-6.15135,-6.1128,4.5734
1,8.75,2.35171,-6.4013,3.729,397.47,0.5313,0.2136,0.451835,-3.06972,0.2689,0.495147,-0.0735854,0.465403,405.665,402.69,385.564,380.89,401.68,399.86,2.36,2.5,4.0531,3.56995,2.5,2.319755,-5.85781,-5.96315,84.5197,99.066,34.5455,11.0015,81.57,17.956,3.0807,0.82193,0.62522,0.42587,0.20242,0.865225,1.82515,2.18135,3.56145,0.87646,1.1927,2.25,-2.7663,-2.7012,-2.7221,-4.8478,-5.88145,-4.4665,-5.42725,-4.9902,-4.4546,-6.36,-6.3428,-6.167,-6.1609,-6.1205,-6.1993,-6.047,-6.0626,-6.1085,-6.183,-7.1908,-7.2117,84.441,405.875,1.76595,407.803,1.30418,85.2588,12.31,53.5065,42.842,9.3718,261.02,282.43,13.27275,2.77258,-5.96795,-5.8579,4.569235
1,9.25,2.42189,-6.17,3.752825,397.337,0.5819,0.212,0.500278,7.64107,1.739345,0.690037,-0.1420915,0.472595,404.94,402.72,385.38,380.926,401.917,399.51,2.36738,2.5754,4.0071,3.60125,2.5594,2.360735,-5.5601,-5.7116,84.2507,99.0835,61.511,30.4075,144.005,34.133,3.0825,0.82193,0.63043,0.42693,0.20242,0.87332,1.8159,2.1875,3.57605,0.881083,1.19545,2.25155,-2.7663,-2.7017,-2.7221,-4.7036,-5.8366,-4.4573,-5.39875,-4.8295,-4.4546,-6.039,-5.9083,-5.778,-5.776,-5.7408,-5.7759,-5.7154,-5.7564,-5.8116,-5.8257,-6.9898,-7.0501,83.2154,405.006,1.816105,407.891,1.45489,84.28965,22.80445,91.609,79.9105,16.591,260.69,283.645,39.861,2.7004,-5.672,-5.72985,4.5729
1,9.75,2.44777,-5.7174,3.81777,397.3515,0.6298,0.213432,0.534718,23,4.06942,0.697363,-0.24229,0.43738,403.894,402.07,385.225,381.022,401.4055,399.46,2.4836,2.573,4.05275,3.5979,2.53197,2.513745,-5.1257,-5.3758,82.7301,99.103,102.335,58.613,213.395,51.592,3.05155,0.82193,0.63036,0.42252,0.20242,0.87743,1.828,2.1779,3.5617,0.86749,1.1929,2.2511,-2.7663,-2.6878,-2.7221,-4.64745,-5.7809,-4.4546,-5.3451,-4.85785,-4.4546,-5.508,-5.4055,-5.477,-5.4197,-5.3542,-5.404,-5.36,-5.3999,-5.4852,-5.5245,-6.4795,-6.7741,81.624,405.37,1.8846,407.619,1.4853,82.90525,33.4405,123.03,115.725,23.90145,262.83,286.44,69.636,2.83785,-5.37305,-5.3175,4.5676
1,10.25,2.55745,-5.28,3.88347,397.49,0.6526,0.216085,0.5663385,41.4224,6.50794,0.7203555,-0.242122,0.4232815,403.16,401.71,385.03,380.461,400.57,399.41,2.53739,2.59264,4.07445,3.7263,2.5743,2.5903,-4.71,-5.02655,81.6649,99.1065,139.59,83.6665,287.88,71.843,3.1486,0.82193,0.62846,0.4209115,0.20242,0.876845,1.82595,2.18165,3.5593,0.875572,1.1991,2.2537,-2.7663,-2.701,-2.7221,-4.72345,-5.685,-4.4546,-5.2905,-4.726,-4.4546,-5.0016,-4.9978,-4.8919,-4.9083,-4.851,-4.9188,-4.8662,-4.9507,-5.01159,-5.0719,-6.2282,-6.2902,80.1808,404.961,1.94055,407.5535,1.5677,81.67175,44.4814,155.14,151.23,30.5785,262.9,289.2,97.565,2.88128,-4.82395,-4.915355,4.571
1,10.75,2.627635,-4.907095,3.83114,397,0.719,0.2027085,0.599037,61.6,10.60105,0.7767205,-0.2600165,0.4765435,402.34,400.85,384.81,380.796,399.71,398.77,2.5418,2.60945,4.16655,3.7526,2.5921,2.604935,-4.3521,-4.5458,79.5575,99.10035,186.38,111.75,357.425,90.732,3.2306,0.82193,0.62468,0.430315,0.20242,0.869515,1.82425,2.1714,3.5613,0.87278,1.194,2.2549,-2.7663,-2.7026,-2.7221,-4.69575,-5.48145,-4.2106,-5.1277,-4.4958,-4.4546,-4.5104,-4.4356,-4.3733,-4.374,-4.3738,-4.42,-4.383,-4.48,-4.5309,-4.62,-5.7819,-5.866,78.306,404.12,2.01708,406.26,1.5411,79.5299,54.168,174.325,184.92,36.527,263.5,291.95,122.0195,2.8881,-4.2525,-4.3121,4.5707
1,11.25,2.711,-4.6284,3.78,397,0.7529,0.2101,0.629986,81.8058,10.9,0.7220535,-0.278232,0.472698,402.27,401.501,384.56,380.042,400.23,398.65,3.0092,3.01969,4.1641,3.78385,2.967045,2.87364,-4.0215,-4.3098,77.809,99.0805,198.145,124.985,406.805,86.364,3.3258,0.82193,0.633955,0.423265,0.20242,0.88106,1.82685,2.18635,3.5749,0.868147,1.203,2.2574,-2.7663,-2.7009,-2.7221,-4.5458,-5.18075,-3.9405,-4.74517,-4.4546,-4.4523,-4.0373,-3.9038,-3.93,-4.019,-3.982,-4.0613,-4.1168,-4.16,-4.3149,-4.3887,-5.2238,-5.3882,76.4837,404.92,2.56268,408.8075,1.87714,77.8074,61.0305,200.855,212.24,40.544,263.745,292.755,142.398,2.93365,-3.99785,-3.99325,4.5653
1,11.75,2.836,-4.38,3.83632,397,0.7572,0.2045,0.6599745,88.0969,12.2607,0.731811,-0.250119,0.45533,401.11,400.35,384.2985,379.884,400.01,398.859,2.72765,2.727,4.1274,3.77,2.7061,2.65293,-3.798,-4.00005,76.85065,99.043,222.545,142.59,433.38,114.3745,3.4335,0.82193,0.62786,0.42857,0.20242,0.88465,1.826,2.1795,3.568385,0.863485,1.2011,2.2509,-2.7663,-2.70756,-2.7221,-4.38785,-5.1215,-3.35275,-4.4567,-4.4546,-4.3404,-3.6965,-3.6989,-3.77885,-3.8094,-3.7415,-3.86455,-3.844,-3.9095,-4.01385,-4.1466,-4.8721,-5.075,75.39155,403.382,2.2,406.04,1.53743,76.5882,63.411,205.17,221.52,42.837,264.79,294.13,153.797,3.1061,-3.622,-3.694,4.5701
1,12.25,2.93249,-4.2005,3.79886,396.855,0.8099,0.19329,0.682744,99.95,13.3027,0.718506,-0.227696,0.427809,400.595,399.845,383.4495,379.3625,399.42,398.51,2.729885,2.71427,4.1045,3.815,2.67,2.65,-3.5524,-3.7364,76.30695,99.004,221.305,147.84,436.73,117.48,3.3903,0.82193,0.63216,0.4235,0.20242,0.87207,1.8206,2.1795,3.55655,0.868868,1.188,2.24725,-2.7663,-2.6925,-2.7221,-4.1317,-4.8663,-3.0403,-4.4546,-4.42165,-4.111,-3.4647,-3.409,-3.5858,-3.658,-3.639,-3.6261,-3.688,-3.71,-3.851,-3.9684,-4.7577,-4.8614,74.33935,403.05,2.25,406.0055,1.54415,75.3709,64.089,209.585,226.35,43.39,266.08,295.43,159.2325,3.2769,-3.4525,-3.525,4.5651
1,12.75,2.931155,-3.96141,3.80444,396.586,0.8202945,0.1893,0.705299,102.605,13.2505,0.683144,-0.146113,0.489914,400.37,399.26,383.25,379.502,398.97,398.26,2.7532,2.7281,4.1921,3.81115,2.69633,2.6508,-3.48525,-3.7129,74.72245,98.977,208.435,134.975,434.065,119.52,3.40885,0.82193,0.627255,0.42469,0.20242,0.87094,1.83335,2.1784,3.55685,0.864665,1.19454,2.2494,-2.7663,-2.6876,-2.7221,-3.9459,-4.7762,-2.8286,-4.4546,-4.0464,-3.76485,-3.405,-3.448,-3.455,-3.542,-3.502,-3.521,-3.631,-3.642,-3.764,-3.8785,-4.2887,-4.495,73.5008,403.05,2.1806,405.9935,1.545,74.2898,61.9945,200.35,224.345,41.9915,267.775,295.965,154.028,3.33987,-3.2571,-3.3057,4.5638
1,13.25,2.90747,-3.9125,3.77398,396.663,0.809484,0.186032,0.716265,98.33135,13.1883,0.6364,-0.0736692,0.492905,400.105,399.4,383.801,378.7235,399.26,398.23,2.75041,2.753325,4.2265,3.76555,2.720075,2.65342,-3.4536,-3.68675,74.65835,98.962,206.775,131.155,414.98,112.06,3.54705,0.82193,0.62829,0.425635,0.20242,0.87847,1.8197,2.1726,3.5673,0.87148,1.202,2.25638,-2.7663,-2.6876,-2.7221,-3.68715,-4.50455,-2.8272,-4.3331,-3.7695,-3.4009,-3.31015,-3.33265,-3.36255,-3.44035,-3.43005,-3.4029,-3.4955,-3.55005,-3.6577,-3.74,-4.3576,-4.4635,73.23065,402.92,2.20099,406.142,1.52935,74.2274,61.11,193.78,213.75,40.95,268.02,295.88,146.851,3.2451,-3.302,-3.161,4.5682
1,13.75,2.86603,-3.8945,3.8,396.4035,0.8056,0.1771425,0.6914025,87.4005,12.1424,0.6144335,-0.041651,0.5874855,399.985,399.19,383.724,378.53,399.025,397.9,2.77012,2.763085,4.2,3.7331,2.7,2.6268,-3.41805,-3.6303,75.0714,98.962,196.26,121.93,375.625,94.381,3.4177,0.82193,0.621915,0.425745,0.20242,0.885445,1.82305,2.174,3.5748,0.867415,1.201175,2.256695,-2.7663,-2.696465,-2.7221,-3.4509,-4.4546,-2.8272,-4.0266,-3.44845,-3.11265,-3.2126,-3.2,-3.26,-3.3702,-3.3083,-3.312,-3.4582,-3.514,-3.67,-3.7237,-4.2972,-4.5834,72.911,402.655,2.23258,406.2015,1.68,73.67685,53.2655,162.25,183.12,36.0005,267.02,296.095,122.749,3.27645,-3.118,-3.165,4.56088
1,14.25,2.87103,-3.9338,3.79958,396.376,0.798864,0.1845,0.695047,78.80035,11.0508,0.581918,-0.0248566,0.589962,400.6,399.99,383.2,378.323,399.64,398.18,3.11735,3.1222,4.12705,3.6852,3.072335,2.9921,-3.46795,-3.6217,74.7722,98.957,154.16,96.015,327.556,77.844,3.60875,0.82193,0.628895,0.42533,0.20242,0.885255,1.82565,2.17525,3.5625,0.8644,1.20284,2.24475,-2.7663,-2.6881,-2.7221,-3.3762,-4.4546,-2.7984,-3.6948,-3.1363,-2.84915,-3.2885,-3.32695,-3.2756,-3.4001,-3.34725,-3.3752,-3.4643,-3.57645,-3.7077,-3.7418,-4.5695,-4.735,73.1855,404.5705,2.72792,408.931,1.929945,74.162,48.034,139.02,169.075,32.01425,266.66,295.59,110.139,3.28655,-3.222,-3.029,4.55735
