DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,WS,USTAR,T_SONIC,PA,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,TS_2_1_1,G_1_1_1,G_2_1_1,T_CANOPY_1_1_1
1,0.25,0.002465,-0.3688685,10.060935,1.12311,0.163127,0.33811875,0.077075,3.82378,0.28903,1.140175,98.35975,413.395,6.02534,1.070645,1.0304,0.420553,0.296389,0.37806625,91.387725,-5.8029125,-0.5389655,1.27474,300.21675,313.26975,0.08735,1.06234,1.0959575,-4.4829275,-3.567675,-1.4505
1,0.75,0.0056225,-0.82768,10.3718,1.267155,0.207774,0.200853,0.0527,4.0759125,0.31019375,1.15013,98.337375,413.9455,5.92177,1.18101,1.04674,0.41229975,0.27430775,0.400395,89.460275,-5.53739,-0.43487475,1.2734025,301.0045,313.31075,0.0879,1.05473,1.083105,-4.485075,-3.6333,-1.511
1,1.25,0.002645,-0.54232475,11.505075,1.244225,0.354411,0.2687555,0.066275,3.7770275,0.27044925,0.8601805,98.313075,413.42775,5.8501675,1.10799,1.08251,0.40088275,0.327493,0.3245055,90.842775,-5.85935,-0.48172025,1.25374,301.47775,312.69525,0.085525,1.0495425,1.0702075,-4.4853875,-3.6871375,-1.508
1,1.75,-0.00105,-1.19312,10.922985,1.42305,0.215843,0.242814,0.0721,3.66073,0.276041,1.23018,98.3193,414.3315,5.664635,1.1357,1.05312,0.386328,0.275607,0.253998,91.4517,-5.76669,-0.507783,1.32761,300.986,311.682,0.0869,1.04321,1.0584,-4.47764,-3.53801,-1.535
1,2.25,0.00331,-0.27370625,14.4598,1.46327,0.212983,0.2812065,0.076775,3.8970725,0.2763975,1.38915,98.305925,414.0845,5.712215,1.03732,1.03804,0.410621,0.29834,0.225696,91.0022,-5.85696,-0.549151,1.15798,300.218,312.779,0.0836,1.0352,1.04534,-4.48036,-3.59808,-1.623
1,2.75,0.0066025,-0.00674499999999999,15.64085,1.223855,0.37047775,0.385316,0.0543,3.9941225,0.3087575,1.33334,98.3086,414.08725,5.7243825,1.082325,1.00205275,0.43446825,0.337835,0.519828,90.3478,-6.52797,-0.54765,1.14194,301.678,312.677,0.0893,1.01994,1.03175,-4.48283,-3.72006,-1.355
1,3.25,0.0052975,0.5841525,9.95365,1.33022,0.25542275,0.431955,0.0753,3.7074,0.2912885,1.4560075,98.30085,414.2585,5.727195,1.0685725,1.07182,0.38514525,0.35277025,0.486462,90.1562,-5.52339,-0.497832,1.28558,303.586,311.927,0.0904,1.00503,1.01809,-4.48464,-3.74251,-1.436
1,3.75,0.0037375,-0.8625425,10.618575,1.326935,0.137217,0.52743775,0.1007085,3.7957225,0.29876425,1.212475,98.276225,412.9465,5.8302675,1.0918625,0.99048425,0.4025885,0.3519605,0.357331,91.3216,-7.09827,-0.489865,0.996158,302.469,311.221,0.0826,0.995833,1.00831,-4.48188,-3.95804,-1.464
1,4.25,0.0036375,-0.32509975,10.2905,1.13883,0.08845,0.39116675,0.10245525,3.843975,0.3200825,1.1562575,98.27945,413.33125,5.70883,1.13774,1.0754,0.39942425,0.3540225,0.405437,91.6341,-6.33787,-0.459515,1.0959,302.06,311.304,0.0833,0.985286,0.995525,-4.47462,-3.93854,-1.546
1,4.75,0.002435,0.3344575,12.1614,1.30544,0.36189475,0.340496,0.109091,4.2275275,0.3222025,0.9468205,98.272125,413.72825,5.7308425,1.12146,1.1146175,0.43307525,0.321406,0.243684,92.9676,-7.07642,-0.539045,0.95422,300.5,310.514,0.0913,0.977113,0.986197,-4.48939,-3.92497,-1.803
1,5.25,0.002295,0.1896465,11.77115,1.3484,0.3001165,0.2012055,0.0749,4.2209475,0.32196425,0.971639,98.2783,415.59925,5.655875,1.1005,1.0605,0.43183325,0.30907725,-0.149701,91.2816,-8.08204,-0.542329,1.12043,300.541,311.18,0.0874,0.968007,0.972248,-4.49212,-3.91117,-1.864
1,5.75,0.0038025,-0.073222,12.56235,1.3762075,0.0691,0.227851,0.0797,4.1203825,0.31658075,0.78326225,98.300225,414.084,5.5501575,1.2114025,1.153875,0.45383575,0.306983,-0.280012,89.996,-8.66718,-0.565788,1.1107,299.929,310.065,0.0864,0.959688,0.968353,-4.49143,-3.86598,-1.992
1,6.25,0.00269,-0.90647975,14.164825,1.243025,0.16937075,0.28296775,0.0866,3.9288875,0.3110025,0.9352175,98.3013,414.086,5.67562,1.195025,1.0628275,0.4369375,0.331207,-0.0547,91.1595,-7.80536,-0.558739,1.14227,300.128,310.729,0.082,0.949488,0.962902,-4.49514,-3.89146,-1.849
1,6.75,0.00595,0.0871,12.5912,1.44887,0.10028,0.306567,0.066,3.81242,0.304587,0.700743,98.325,413.419,5.4939125,1.19882,1.13199,0.455967,0.315561,-0.19463,89.4305,-7.49564,-0.402685,1.16552,296.578,309.883,0.0885,0.944389,0.959644,-4.51063,-3.88363,-2.052
1,7.25,0.012,0.67177,12.5844,1.27157,0.309828,0.3027275,0.086975,4.03778,0.29905,0.741944,98.3291,412.684,5.53517,1.22251,1.10796,0.458218,0.337605,-0.372666,89.5858,-7.47131,0.0224,1.78845,300.659,310.359,1.48048,0.932575,0.954215,-4.49613,-4.29308,-2.072
1,7.75,0.0067375,0.90163,10.8962,1.16406,0.284005,0.4161,0.16496275,3.89043,0.2828645,0.7369535,98.352525,414.1335,5.5048325,1.171515,1.1070125,0.428581,0.3362825,-0.908315,91.1306,-3.84749,12.9934,13.1255,299.87,310.01,26.6234,0.923374,0.952608,-4.50801,-4.29442,-2.025
1,8.25,0.004455,2.801455,13.095075,1.076125,0.847869,0.456291,0.09995,3.8899875,0.34288175,0.0571785,98.3566,414.568,5.5781725,1.26574,1.17726,0.46813275,0.3278895,-1.22269,89.6364,2.98842,74.4761,42.6586,296.641,310.435,112.218,0.915473,0.949197,-4.50693,-3.88757,-1.816
1,8.75,0.00352,5.448185,13.4876,1.0097975,2.29505,0.720256,0.0519,3.83923,0.3087505,0.393713,98.35095,414.413,5.636575,1.261225,1.150425,0.4412225,0.376778,-0.40647875,88.81095,26.409625,155.152,68.107075,298.7815,311.81875,235.5725,0.89422625,0.933355,-4.5018975,-3.99126,-1.4145
1,9.25,-0.00257,8.089195,17.74635,1.231815,2.7267275,1.1772875,0.049675,3.922815,0.31597,0.794809,98.3523,412.224,5.72147,1.27215,1.144125,0.4358405,0.3870555,-0.08938875,87.44705,53.709775,212.59,114.52975,301.0535,314.0295,323.4065,0.916532,0.94679925,-4.5122325,-3.9967075,-0.9445
1,9.75,-0.0013325,15.622425,21.0499,0.55128675,3.48598,0.99007475,0.032925,4.3640525,0.31160375,1.00631625,98.335375,412.52425,5.49529,1.28373,1.2440725,0.47427875,0.35969075,0.124503,85.45535,88.3299,275.8425,138.836,301.0145,315.6425,427.909,0.92234,0.9417155,-4.50037,-4.091155,-0.5955
1,10.25,-0.00679,18.0266,30.1568,0.66474575,3.124785,0.49958175,0.0171,4.73748,0.350605,1.07127,98.3376,408.73975,5.4351,1.32687,1.29057,0.4683,0.338513,0.557232,82.923575,107.793,318.4095,155.82625,306.3575,317.12575,493.63875,0.917294,0.93862675,-4.4982175,-3.9474525,-0.07125
1,10.75,-0.0104,25.2631,28.576225,0.6290015,2.688,0.4501755,0.0318,4.71701,0.39105,1.41324,98.2864,408.3275,5.4330825,1.38897,1.42725,0.485116,0.327751,0.77054175,78.859525,126.305,387.88075,184.7875,307.9595,319.5685,602.119,0.927529,0.939639,-4.47868,-3.712735,0.21275
1,11.25,-0.028,31.8009,37.798325,0.485237,2.33506,0.551732,0.05775,4.86932,0.369742,1.80689,98.2771,408.395,5.4383725,1.38521,1.41924,0.494926,0.316174,1.424795,79.170825,147.85475,397.686,196.12225,307.13475,322.6615,613.81725,0.94468,0.94102,-4.42544,-3.5526725,0.4435
1,11.75,-0.0175,32.398,43.4477,0.7531565,1.90717,0.672261,0.06315,5.15458,0.369337,1.88154,98.271,408.466,5.55522,1.41474,1.49559,0.534327,0.288046,1.669,76.745875,150.9115,441.8765,199.479,306.9955,322.6745,715.01075,0.95553975,0.94170575,-4.3898825,-3.4896425,0.59675
1,12.25,-0.0262,28.653,37.768,0.7300285,1.74192,0.616627,0.13588125,4.56963,0.400671,2.36251,98.2331,410.633,5.54012,1.48545,1.48449,0.508986,0.279194,2.16695,76.693525,162.046,477.09675,195.199,306.92625,325.5445,772.327,0.96857125,0.94144275,-4.3752,-3.4751175,1.02875
1,12.75,-0.0231,35.5185,39.9733,0.611696,1.62164,0.6192875,0.00557,4.86235,0.393142,2.40628,98.2147,407.526,5.7353,1.35519,1.48717,0.513696,0.265252,2.2802525,77.435075,150.0525,465.29125,172.92975,306.1685,326.57425,718.89125,0.98132575,0.94339675,-4.338,-3.40168,1.15625
1,13.25,-0.021075,37.307625,35.6352,0.4205135,1.7875575,0.478756,0.0191,4.9049325,0.377895,3.1030275,98.16645,407.2875,5.62882,1.4699575,1.4390625,0.487265,0.26200725,2.5339,78.4039,149.166,459.175,165.398,303.809,327.281,736.896,0.991568,0.959471,-4.25544,-3.29171,1.057
1,13.75,-0.025975,36.09085,44.20455,0.4505465,1.58323,0.57413725,0.05305,4.5878675,0.436551,3.6804275,98.175225,407.38625,5.859125,1.4380525,1.591585,0.52375775,0.27210225,2.84257,77.2105,133.122,431.815,161.043,304.249,328.989,701.079,1.04245,0.985799,-4.23811,-3.26903,1.55
