DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.136203,0.175676,0.154391,0.0012285,-4.8273965,-0.129762,0.0761865,-0.017764,415.851849,3.015131,-8.404462,-5.108185,-1.278492,-1.1154295,-1.0513,-0.8561416,-17.22243,82.06277,0.44439031,2.423772,0,0.7002543,256.518,279.5723,0,98.674847,-9.223377
1,0.75,0.1300115,0.108907,0.1061995,0.000224,-5.0764705,-0.164602,0.211892,-0.018776,416.0096085,3.164932,-8.218907,-5.148634,-1.341736,-1.1078365,-1.059151,-0.9105628,-16.5573,82.21696,0.457145407,2.3633725,0,0.6058051,253.9304,279.6395,0,98.645749,-9.197918
1,1.25,0.135937,0.1438295,0.144969,0.000966,-4.8038545,-0.141156,0.082654,-0.017237,415.486864,3.156728,-8.358395,-5.2627575,-1.371597,-1.1379225,-1.063431,-0.8830447,-17.84208,82.86992,0.411737053,2.2680535,0,0.6642592,250.0653,279.0055,0,98.672783,-9.215613
1,1.75,0.137965,0.129144,0.12108,0.0080295,-4.772659,-0.08103,0.021122,-0.0109595,416.0250125,3.13355,-8.282534,-5.544522,-1.376394,-1.1441425,-1.088625,-0.9291262,-15.82227,82.54414,0.417051166,2.284918,0,0.6732796,249.3527,277.7477,0,98.674835,-9.216999822
1,2.25,0.138254,0.123509,0.106097,0.003943,-4.312212,-0.162562,0.1546405,-0.0155965,416.330971,3.112233,-8.276571,-5.653687,-1.387875,-1.161316,-1.132009,-0.9216719,-19.3884,82.60612,0.391255616,2.1634725,0,0.6910751,248.4283,277.5849,0,98.701494,-9.077656
1,2.75,0.138791,0.168938,0.154122,0.001003,-5.172969,-0.0865825,0.1766,-0.018911,416.2203405,3.087016,-8.457243,-5.699025,-1.376428,-1.1762305,-1.100624,-0.9063991,-18.06502449,82.87885,0.391354904,2.143235,0,0.7271882,250.3775,277.7093,0,98.704019,-9.336652791
1,3.25,0.134965,0.17518,0.16461,0.007066,-5.0216275,-0.1368565,0.198183,-0.0191845,416.462448,3.068201,-8.43367,-5.7113405,-1.430989,-1.187639,-1.120681,-0.9437293,-15.25356,82.42803,0.370040293,2.1312365,0,0.7630756,252.9216,278.21,0,98.713173,-9.095879
1,3.75,0.146085,0.1484015,0.15336,0.00292,-4.534821,-0.118575,0.204198,-0.019516,416.589943,3.043282,-8.411291,-5.6349665,-1.429185,-1.1839065,-1.12166,-0.971149,-14.57839,82.28809,0.365519372,2.179842,0,0.727847,248.8815,277.9742,0,98.704514,-9.214505784
1,4.25,0.134906,0.195557,0.16724,0.0084315,-4.482811,-0.119071,0.143355,-0.014435,416.554164,3.0606005,-8.30847,-5.7035475,-1.493122,-1.2423725,-1.162776,-0.9856285,-12.95888332,82.61911,0.3576225,2.2960215,0,0.7239451,256.6268,277.2946,0,98.672988,-9.347940151
1,4.75,0.124692,0.164354,0.175701,0.003326,-4.12858,-0.060177,0.194533,0.0001485,416.419078,3.060991,-8.484966,-5.6893225,-1.466645,-1.263635,-1.186882,-0.9999241,-13.85657,83.01832,0.353153566,2.1466445,0,0.6973066,255.2547,276.8086,0,98.68515,-9.403219
1,5.25,0.137295,0.1581355,0.158755,0.002545,-3.929289,-0.026405,0.171611,0.007376,416.0087205,3.08569,-8.533719,-5.6621875,-1.428536,-1.2978905,-1.180381,-0.9894425,-13.80937621,82.86138,0.34358044,2.153067,0,0.8278794,257.3289,277.6464,0,98.68929,-9.378078
1,5.75,0.134294,0.131429,0.1328605,0.005897,-4.253693,-0.09216,0.1376205,-0.0114515,416.4437895,3.033552,-8.804069,-5.6416455,-1.442504,-1.2647195,-1.217383,-0.9955588,-12.76465,82.76443,0.351041731,1.9779135,0,0.699601,256.2982,276.9686,0,98.70659,-9.312096
