DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,PA_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,TA_1_1_1,RH_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_1_2_1,G_1_3_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,NETRAD_1_1_1
2,21.25,-0.0205566,-3.84987,17.0006,1.08676,1.87426,0.117842,19.1375,101.952,443.591,10.58845,0.406954,0.364093,0.13401,0.24571,9.7,78.705,11.97,11.945,11.965,3.230015,1.67742,4.47541,-4.27607,1.46667,280.5685,358.766,0,-88.6164
2,21.75,-0.02274525,-2.494525,13.14445,1.095135,1.8199,0.1195185,19.0008,101.975,440.161,10.5662,0.397329,0.347702,0.131563,0.229816,9.44,80.4,11.805,11.81,11.96,2.316475,0.822581,3.62295,-4.08852,1.46667,278.6145,356.589,0,-87.3994
2,22.25,-0.0176649,-2.68363,9.861415,0.9079795,2.07954,0.115314,18.7665,101.98,441.7685,10.3361,0.379594,0.349837,0.127794,0.227954,9.175,81.05,11.715,11.755,11.875,1.239805,-0.1048386,2.836065,-3.97599,1.46667,278.779,354.597,0,-86.08955
2,22.75,-0.0259294,-2.596955,11.4475,0.994639,2.08216,0.1174125,18.5199,101.958,443.126,10.40115,0.416592,0.33867,0.135296,0.233238,9.185,82.4,11.66,11.645,11.815,0.1631325,-0.854839,2.63115,-3.90098,1.4,279.439,352.9975,0,-84.94485
2,23.25,-0.0208978,-4.19122,9.40929,1.01855,1.78443,0.1263895,18.1369,101.965,439.5435,10.1951,0.450491,0.401719,0.13765,0.252767,8.765,84.25,11.595,11.535,11.77,-1.01142,-1.435485,2.27869,-3.82596,1.53333,278.248,351.891,0,-84.63865
2,23.75,-0.0223592,-2.603585,6.76556,0.6936535,1.79802,0.132582,17.9619,101.973,437.943,10.0162,0.439349,0.3817,0.139882,0.22606,8.52,84.9,11.405,11.44,11.68,-1.58238,-1.91129,1.991805,-3.82596,1.4,277.3285,350.866,0,-85.0665
3,0.25,-0.03551105,-9.586895,9.003355,1.39239,2.227655,0.160125,18.4906,101.875,434.715,10.7141,0.536467,0.387957,0.169463,0.219114,9.33,83.2,11.77,12.33,13.09,-6.23165,-4.67742,-1.860655,-3.37584,0.8,289.064,352.755,0,-71.4378
3,0.75,-0.03083275,-11.1418,5.01728,1.5828,2.53506,0.154143,18.4168,101.88,435.048,10.5972,0.506511,0.397677,0.18253,0.221256,9,83.6,11.67,12.16,12.97,-7.01468,-5.12903,-2.229505,-3.15079,0.866667,289.347,351.6205,0,-70.60675
3,1.25,-0.0316209,-10.5107,4.889605,1.51082,2.27154,0.159172,18.2535,101.867,433.267,10.3762,0.480325,0.415338,0.176899,0.230649,8.77,83.6,11.48,11.98,12.86,-7.91191,-5.5,-2.565575,-3.45086,0.933333,287.745,349.9915,0,-67.3549
3,1.75,-0.0292637,-8.09109,3.687615,1.10544,1.92003,0.1369825,17.8862,101.867,434.175,10.3697,0.508169,0.404252,0.138927,0.237323,8.6,84.1,11.25,11.79,12.75,-8.04241,-5.82258,-3.040985,-3.30083,0.933333,288.281,348.3165,0,-66.6239
3,2.25,-0.0240393,-9.23021,3.04957,1.476075,2.06923,0.13675,17.8025,101.863,435.3,10.2908,0.504746,0.392079,0.162855,0.239866,8.36,83.9,11.04,11.71,12.64,-8.45024,-6.25806,-3.27869,-3.22581,1.06667,289.618,346.73,0,-62.5651
3,2.75,-0.0261482,-9.19476,2.26643,1.38366,2.20511,0.1375415,17.7287,101.859,433.9995,10.3354,0.446159,0.377619,0.157116,0.22897,8.07,85.3,10.94,11.59,12.51,-8.95595,-6.66129,-3.55738,-3.15079,0.933333,287.442,346.273,0,-65.903
3,3.25,-0.0330045,-11.551,2.70738,1.74376,2.53585,0.14981,17.6125,101.858,434.809,10.2325,0.468001,0.359061,0.161145,0.226556,8.04,85.6,10.84,11.38,12.4,-9.26591,-6.90323,-3.80328,-2.92573,1,294.436,346.31,0,-59.4602
3,3.75,-0.02605325,-9.792685,3.2294,1.23287,2.287055,0.1450335,17.5329,101.863,435.294,10.2315,0.460306,0.37668,0.151675,0.222021,7.84,86,10.7,11.21,12.31,-9.98369,-7,-4.31148,-2.92573,0.866667,295.984,344.465,0,-58.3268
3,4.25,-0.0260348,-10.2375,2.38174,1.65349,2.40154,0.142926,17.1431,101.868,436.52,10.00947,0.459241,0.382461,0.159988,0.228765,7.867,86.5,10.57,11.09,12.15,-10.6852,-7.19355,-4.69672,-2.92573,0.933333,297.018,345.085,0,-55.8017
3,4.75,-0.0312217,-10.465,1.763025,1.319125,2.47998,0.156034,17.2477,101.882,435.608,9.86665,0.508465,0.385182,0.184646,0.241545,7.866,86.6,10.42,10.93,12.1,-10.7667,-7.41935,-4.836065,-3.07577,0.866667,291.578,344.916,0,-60.4988
3,5.25,-0.0255181,-9.94496,1.31153,1.39932,2.41899,0.142744,17.2156,101.889,436.906,9.86044,0.509221,0.411947,0.176463,0.239198,7.907,87.1,10.37,10.9,12.06,-11.2561,-7.46774,-4.967215,-2.92573,0.866667,294.849,344.602,0,-58.1807
3,5.75,-0.02630115,-10.6643,1.37043,1.76667,2.07051,0.14672,17.0783,101.905,437.054,9.91818,0.517963,0.448938,0.168708,0.243982,7.755,88.2,10.32,10.82,11.92,-11.8108,-7.74194,-5.34426,-2.70068,0.933333,296.413,343.925,0,-56.3756
3,6.25,-0.03144395,-6.95772,1.40454,1.18694,2.10579,0.133184,16.8424,101.917,440.204,9.863815,0.440757,0.387332,0.138768,0.205459,7.304,88.5,10.18,10.69,11.83,-12.2349,-7.79032,-5.32787,3.30083,1.73333,298.912,343.574,9.01468,-43.85055
3,6.75,-0.02926545,-5.69481,4.077665,1.26936,2.33585,0.133678,16.7321,101.935,440.2595,10.2181,0.478486,0.401168,0.15055,0.216407,7.85,88.3,10.12,10.61,11.77,-11.8923,-7.83871,-5.532785,37.4344,4.26667,300.615,344.2745,62.4738,-9.271085
3,7.25,-0.0312281,-1.357275,15.1428,1.56454,2.31193,0.163462,17.239,101.951,439.56,10.6091,0.517754,0.408093,0.179435,0.230591,8.25,87.5,10.26,10.73,11.65,-11.6803,-7.80645,-5.91803,108.702,8,300.073,353.406,179.874,37.0617
3,7.75,-0.0437767,4.10918,31.28285,0.989854,2.90967,0.1965935,18.0517,101.978,435.375,10.6571,0.57609,0.477938,0.221318,0.259562,9.33,84,10.59,10.95,11.61,-11.5334,-7.90323,-6.03279,200.375,13.2667,300.156,359.741,327.673,105.694
3,8.25,-0.0582493,16.8818,57.48325,0.732388,3.37689,0.232837,18.6928,101.991,433.009,10.6638,0.653341,0.601679,0.2461,0.293843,10.03,80.2,10.71,11.02,11.61,-10.783,-7.82258,-6.62295,305.401,19.4,300.01,369.227,505.031,190.3335
3,8.75,-0.0704588,26.27635,89.927,1.11019,3.67021,0.241313,19.3261,102.006,430.145,10.7125,0.696108,0.659738,0.25967,0.336834,10.88,75.87,10.87,11.05,11.59,-8.98858,-7.14516,-6.7541,401.725,24.5333,296.258,374.446,641.3,274.437
3,9.25,-0.07660145,43.16335,113.2925,1.54205,3.85612,0.252793,19.7,102.008,428.281,10.6158,0.785953,0.735997,0.278578,0.37248,11.41,74.05,11.24,11.15,11.59,-7.61827,-6.12903,-6.02459,493.848,30.4,298.893,382.168,789.308,355.576
3,9.75,-0.07756775,56.14835,149.739,1.34559,3.62225,0.2508425,20.1909,102.023,426.338,10.7205,0.763008,0.786958,0.288497,0.431556,12.19,69.29,11.76,11.44,11.65,-6.2969,-5,-4.88525,571.418,35.9333,302.776,392.5355,955.346,424.5285
3,10.25,-0.08780115,68.1446,190.2485,1.8616,3.581125,0.260082,20.7933,102.0005,424.9065,10.7642,0.833334,0.879256,0.3014625,0.501158,12.87,66.87,12.23,11.91,11.74,-4.87765,-3.77419,-4.2623,652.663,41.2,306.478,402.6105,1066.88,485.925
3,10.75,-0.0822288,77.5666,200.73,1.536275,3.5933,0.258797,21.2632,101.98,423.6275,10.68295,0.925853,0.869427,0.301006,0.517333,13.7,63.67,12.78,12.4,12,-3.27896,-2.16129,-3.18033,708.177,46.1333,306.523,409.814,1201.47,521.118
3,11.25,-0.0869927,84.5679,220.279,1.211175,3.39609,0.262727,21.4833,101.957,422.733,10.69415,0.945784,0.919943,0.305424,0.562145,14.09,60.86,13.31,12.83,12.21,-1.66395,-0.564516,-2.532785,768.192,49.7333,307.612,421.107,1311.53,560.379
3,11.75,-0.092663,89.08105,247.884,1.67571,3.37218,0.27324,21.7615,101.926,422.815,10.64385,0.992525,0.973952,0.311996,0.590066,14.65,58.02,13.97,13.15,12.41,0.45677,1.82258,-1.77049,778.695,50.3333,307.689,420.4535,1341.3,570.217
3,12.25,-0.08257725,89.4594,287.963,1.48364,3.32597,0.2645975,22.1845,101.896,422.7385,10.83165,0.987006,0.928536,0.309032,0.609566,15.19,56.87,14.56,13.69,12.71,2.82219,4.22581,-0.5983605,792.948,54.1333,310.547,428.0125,1367.3,576.51
3,12.75,-0.09547085,89.95715,285.3555,2.13853,3.25932,0.283423,22.6725,101.881,422.164,10.7847,0.963618,0.961947,0.315168,0.593423,15.52,54.03,15.1,14.33,13,5.88907,6.64516,0.196721,785.446,56.9333,311.548,432.643,1361.84,568.185
3,13.25,-0.0897309,81.5635,279.7895,2.01652,3.358145,0.273776,22.99935,101.8485,421.412,10.8432,0.922133,0.977937,0.3117965,0.5460655,15.755,53.55,15.64,14.61,13.135,8.8907,9.185485,1.11475,757.6895,56.66665,308.852,435.1,1335.115,562.918
3,13.75,-0.08501895,76.7838,275.253,2.342825,3.338065,0.273632,23.09895,101.807,421.489,10.6667,0.964614,0.9661725,0.3132895,0.5603015,15.985,52.24,16.205,15.015,13.52,11.45185,10.871,2,717.5545,63.0667,311.2595,436.6065,1253.985,517.7265
3,14.25,-0.08514635,65.38,293.666,2.30566,3.67209,0.270024,23.35615,101.775,420.207,10.47005,0.966158,0.9419505,0.309191,0.529581,16.19,51.465,16.545,15.54,13.745,14.0783,11.69355,3.22951,674.419,63.7667,311.418,435.567,1158.91,467.211
3,14.75,-0.0753028,54.9614,263.3755,2.400945,3.85164,0.24952,23.54475,101.748,419.447,10.47765,0.91573,0.9307405,0.2991255,0.460958,16.135,51.355,17,15.965,13.97,15.44865,12.6371,4.34426,603.901,62.13335,313.566,432.983,1049.06,410.653
3,15.25,-0.08048575,43.32455,235.145,1.974985,4.034145,0.255354,23.688,101.7375,419.6195,10.4929,0.91331,0.8544085,0.2966595,0.4054415,16.34,50.635,17.29,16.235,14.285,16.9086,13.45965,7.38525,528.92,56.5667,315.206,427.48,909.0145,340.246
3,15.75,-0.0837331,29.7535,223.132,2.07503,4.360635,0.261339,23.7644,101.7155,419.266,10.6026,0.848701,0.858653,0.291952,0.325382,16.37,51.12,17.27,16.41,14.485,16.2806,13.91125,8.68033,436.6465,51.6667,313.047,421.459,744.759,249.439
3,16.25,-0.0774965,17.9905,186.003,2.1637,3.99153,0.248661,23.5687,101.703,419.4175,10.3077,0.809273,0.7552645,0.2833275,0.252875,16.1,51.925,17.225,16.44,14.625,16.02775,13.7581,9.62295,330.3825,46,311.613,414.7335,561.006,162.735
3,16.75,-0.0700224,5.06061,152.952,2.1957,4.06986,0.243336,23.4867,101.703,419.5955,10.66975,0.761185,0.688213,0.277077,0.2004385,15.725,52.915,17.005,16.44,14.73,15.8891,12.69355,8.70492,222.581,34.5,310.6155,407.561,379.245,83.8948
3,17.25,-0.0691169,-4.018645,109.2595,2.00541,4.0135,0.239975,23.2538,101.707,420.259,10.95975,0.7416825,0.566205,0.263596,0.177206,15.26,55.725,16.64,16.225,14.855,14.87765,12.74195,8.713115,120.63,20.2667,305.1475,398.409,203.04,9.21582
3,17.75,-0.0510142,-9.58857,65.8954,1.79224,3.584895,0.2064455,22.9505,101.7185,421.3225,11.34785,0.7157455,0.4702945,0.239183,0.195524,14.605,59.925,16.03,15.945,14.95,13.49105,11.85485,8.4918,45.6114,8.566665,302.269,387.589,80.5031,-43.6926
3,18.25,-0.037293,-11.38745,46.22325,1.79379,3.067775,0.164202,22.49875,101.7375,423.331,11.3801,0.5286845,0.4118805,0.2101045,0.2477655,13.47,65.245,15.54,15.61,14.905,11.99835,10.1452,8.4918,3.07577,1.633335,301.4665,381.6215,11.5304,-80.196
3,18.75,-0.0369092,-13.7394,35.7473,1.91371,2.9325,0.15276,21.73635,101.752,426.334,11.3745,0.5319,0.389533,0.1870335,0.236673,12.36,68.19,15.15,15.285,14.895,9.06199,7.870965,6.663935,-3.97599,0.533333,295.959,373.821,0,-86.2011
3,19.25,-0.0356453,-12.7715,28.0342,2.12128,3.00118,0.1678835,21.19915,101.7675,428.117,11.2456,0.565323,0.399123,0.189362,0.2263375,11.995,71.35,14.755,14.9,14.755,6.859705,6.258065,6.04098,-4.12603,0.733333,295.832,368.98,0,-82.8626
3,19.75,-0.0421803,-14.13625,27.2677,2.33606,2.99783,0.171912,20.86105,101.802,429.53,11.18045,0.517634,0.422633,0.1965845,0.223733,11.61,73.07,14.26,14.485,14.59,4.71452,4.709675,4.56557,-3.90098,0.733333,292.754,368.1255,0,-79.68175
3,20.25,-0.0474718,-14.99835,21.7648,1.99214,3.01782,0.183415,20.3922,101.8125,429.846,10.9265,0.5413765,0.417676,0.202726,0.229236,11.255,75.33,13.855,14.235,14.4,2.487765,3.153225,3.62295,-3.82596,0.8,291.475,365.78,0,-78.9183
3,20.75,-0.039181,-14.7012,16.4622,1.7971,2.921305,0.165301,20.0635,101.814,431.063,10.915,0.5402685,0.4124815,0.184517,0.219293,10.855,76.62,13.545,13.93,14.255,0.6525285,1.685485,2.68852,-3.78845,0.733333,288.828,361.705,0,-78.3658
3,21.25,-0.0404748,-12.13825,13.561,1.62861,2.763665,0.169363,19.7256,101.823,432.58,10.7569,0.4968855,0.4128685,0.183372,0.2243185,10.53,77.83,13.175,13.71,14.11,-0.7340945,0.4596775,1.70492,-3.56339,0.8333335,291.7535,359.912,0,-78.595
3,21.75,-0.0375638,-12.1958,11.1368,1.80041,2.82936,0.166252,19.4476,101.8235,433.397,10.6551,0.534661,0.404791,0.187495,0.227333,10.175,79.005,12.9,13.47,13.98,-2.06362,-0.5241935,0.393443,-3.52588,0.866667,287.4375,357.715,0,-77.0839
3,22.25,-0.0287485,-10.8463,9.35935,1.49768,2.655585,0.144412,19.22565,101.833,435.374,10.7616,0.487377,0.3623775,0.16651,0.2132235,9.845,79.19,12.645,13.225,13.775,-3.35237,-1.53226,-0.262295,-3.52588,0.866667,286.703,356.029,0,-77.6982
3,22.75,-0.0299375,-9.80384,10.2039,1.70797,2.49804,0.153873,19.0905,101.834,435.049,10.6565,0.4738415,0.3856495,0.177276,0.1980495,9.67,80.4,12.38,12.93,13.595,-4.265905,-2.59677,-0.704918,-3.37584,0.866667,292.3985,354.8325,0,-75.5907
3,23.25,-0.03566175,-13.9782,9.03072,1.62714,2.41809,0.156877,18.849,101.833,434.7645,10.5915,0.497854,0.3943615,0.181952,0.2235955,9.585,81,12.13,12.75,13.425,-5.2447,-3.330645,-1.12295,-3.45086,0.866667,287.165,354.505,0,-73.91
3,23.75,-0.02981845,-10.7035,8.152165,1.71838,2.41729,0.147738,18.64505,101.827,434.9375,10.5441,0.446259,0.3776185,0.1734845,0.223785,9.425,81.7,11.85,12.525,13.24,-6.02773,-3.975805,-1.32787,-3.45086,0.866667,288.927,353.088,0,-72.14035
4,0.25,-0.0502474,-19.8479,5.450235,3.59536,2.997875,0.1857085,19.72995,101.746,433.2625,11.2148,0.589314,0.443056,0.2087405,0.295313,10.84,75.92,13.32,14.09,15.7,-8.743885,-4.580645,-3.63934,-3.45086,0.666667,294.426,359.8715,0,-73.7898
4,0.75,-0.06121165,-22.0873,4.44369,3.64908,2.80306,0.188913,19.44535,101.74,434.355,11.1742,0.6036645,0.428737,0.2176185,0.304042,10.605,76.345,13.025,13.87,15.47,-9.1925,-4.919355,-4.11475,-3.52588,0.666667,290.815,357.935,0,-73.6972
4,1.25,-0.0503373,-24.0724,3.399,3.87927,2.896455,0.1881625,19.22695,101.734,434.884,10.9715,0.567528,0.4502465,0.2086495,0.2896635,10.315,78.51,12.81,13.63,15.25,-9.95106,-5.45968,-4.90164,-3.45086,0.666667,289.2165,358.2585,0,-72.812
4,1.75,-0.0482062,-17.7723,2.77074,3.60485,2.22191,0.15705,19.0304,101.7325,436.1225,11.0943,0.582315,0.4553555,0.1797795,0.2927935,9.995,79.495,12.63,13.42,15.045,-10.48125,-5.854835,-5.327865,-3.338335,0.666667,291.3755,355.791,0,-71.1485
4,2.25,-0.0590026,-19.9713,1.686465,3.55415,2.30427,0.177614,18.7985,101.7235,435.393,11.0114,0.5695885,0.4375965,0.162728,0.2965175,9.83,81.3,12.49,13.22,14.885,-11.14195,-6.34677,-5.47541,-3.300825,0.733333,293.275,354.688,0,-70.4728
4,2.75,-0.0363789,-15.5482,3.0957,3.85886,2.529095,0.154607,18.80905,101.7135,435.9605,10.9406,0.5315325,0.4185285,0.172642,0.2903775,9.575,81.55,12.265,13,14.745,-11.54975,-6.75,-5.836065,-3.30083,0.733333,292.1875,353.658,0,-68.0008
4,3.25,-0.0469389,-16.7168,1.56677,3.596705,2.327425,0.163813,18.6063,101.7185,434.9375,10.8158,0.503233,0.402205,0.169708,0.3174875,9.165,82.4,12.06,12.79,14.61,-12.03915,-6.798385,-6.21311,-3.22581,0.7,289.419,351.972,0,-66.6971
4,3.75,-0.0409644,-14.8458,1.99696,3.954205,2.21485,0.147359,18.23655,101.727,436.022,10.7563,0.5147605,0.398704,0.1637285,0.293013,9.025,83.05,11.93,12.6,14.42,-12.39805,-7.12903,-6.459015,-3.07577,0.733333,293.1335,349.286,0,-63.76305
4,4.25,-0.0323785,-14.604,1.70167,3.626655,2.36273,0.1379,18.1732,101.737,438.057,10.60805,0.495837,0.3991175,0.1455945,0.2827985,8.67,83.6,11.76,12.49,14.175,-12.73245,-7.42742,-6.38525,-2.96324,0.8,292.0535,349.4505,0,-61.63325
4,4.75,-0.03546405,-13.4728,0.780779,3.19176,2.36722,0.135876,18.04385,101.744,436.57,10.6723,0.549027,0.335732,0.147989,0.288924,8.7,84.8,11.585,12.385,13.995,-13.16475,-7.814515,-6.77869,-3.00075,0.8,294.9375,349.432,0,-60.28505
4,5.25,-0.0322946,-13.17115,0.893255,3.17065,1.98931,0.127176,17.7674,101.768,436.496,10.59985,0.4573345,0.3616005,0.1507165,0.272823,8.77,84.95,11.42,12.18,13.82,-13.5889,-8.17742,-7.20492,-1.65041,1.06667,291.436,348.5145,0.628931,-57.10115
4,5.75,-0.0337907,-11.0427,2.44305,2.69703,2.033775,0.141361,17.7533,101.7925,439.6465,10.8577,0.4766895,0.3339695,0.1589105,0.2605835,8.54,84.65,11.33,12.04,13.66,-13.9804,-8.233875,-7.319675,12.41565,3.06667,290.744,351.789,23.79455,-37.244
4,6.25,-0.0388523,-4.17771,12.103,3.39619,2.100005,0.1415365,17.59515,101.816,438.263,10.9509,0.483,0.392147,0.1768145,0.23619,9.235,84.15,11.395,12.025,13.53,-14.2496,-8.45161,-7.18033,66.99175,9.666665,289.9555,356.079,103.04,5.7038
4,6.75,-0.04153,2.84276,36.59745,4.16516,2.571815,0.180054,18.33685,101.85,437.206,11.5474,0.553684,0.4442485,0.213248,0.329899,10.57,81.75,11.555,12.065,13.475,-14.20065,-8.645165,-7.97541,163.8035,18.5667,293.448,365.317,254.4025,72.4761
4,7.25,-0.0660632,23.3745,68.4701,3.967315,3.22764,0.230692,19.1898,101.865,433.0165,11.69975,0.6479995,0.5538305,0.2571885,0.318569,11.69,76.1,12.015,12.22,13.595,-13.9804,-8.427415,-8.06557,265.6415,28.5,292.4515,372.604,434.067,147.1805
4,7.75,-0.08791375,45.94715,97.36175,3.80729,3.77146,0.266865,20.0059,101.8695,431.3165,11.6277,0.7094755,0.679391,0.287152,0.4157455,12.675,71.355,12.385,12.67,13.73,-12.8548,-8.314515,-7.90164,364.1785,43.16665,295.966,383.85,618.3435,226.3155
4,8.25,-0.0950261,70.95145,122.617,3.87061,3.94849,0.276474,20.96015,101.877,429.363,11.7347,0.7769365,0.804528,0.316022,0.5017165,13.515,65.26,12.965,13.005,13.82,-10.8483,-7.798385,-7.29508,474.7185,57.5,300.0235,399.663,806.3945,310.517
4,8.75,-0.10108,94.5142,149.493,3.457025,3.827925,0.284775,21.61295,101.897,428.49,11.28185,0.8564395,0.910478,0.331735,0.5832475,14.635,61.405,13.465,13.49,13.94,-7.830345,-6.080645,-7.03279,573.1055,70.43335,303.6435,411.592,979.8745,376.252
4,9.25,-0.102337,116.148,170.691,3.824265,3.756665,0.284813,22.27225,101.878,425.52,11.1959,0.896156,0.941911,0.3455155,0.689358,15.63,56.94,14.49,13.905,14.12,-5.48124,-4.580645,-5.70492,665.7915,81.5333,308.6265,423.771,1144.965,437.035
4,9.75,-0.107544,135.532,199.195,3.65497,3.65485,0.300591,22.8022,101.899,424.585,11.33865,0.917688,1.00364,0.338972,0.744654,16.37,55.105,15.28,14.74,14.305,-3.287115,-3,-4.311475,737.059,89.8667,311.7045,435.44,1288.26,495.882
4,10.25,-0.100819,145.2395,220.849,4.035075,3.57756,0.286922,23.17605,101.894,424.324,11.7052,0.9623375,1.01031,0.3455135,0.8164875,17.015,51.685,15.88,15.29,14.455,-0.815661,-1.33871,-3.35246,804.201,99.8667,314.911,449.02,1419.915,535.177
4,10.75,-0.109583,156.283,243.201,3.785845,3.77491,0.296255,23.81305,101.886,423.823,11.7034,1.018845,1.05815,0.3537865,0.851852,17.73,50.065,16.805,15.945,14.83,2.65905,0.419355,-2.54098,861.9655,105.8,317.2755,458.8195,1535.85,573.428
4,11.25,-0.10698,171.863,242.659,4.55977,3.73141,0.3002325,24.251,101.853,423.479,11.6618,1.03793,1.08707,0.364504,0.893172,18.61,47.975,17.85,16.62,15.35,5.905385,3.32258,-1.04918,880.345,113.667,321.1895,467.559,1621.065,587.969
4,11.75,-0.115674,173.595,255.282,4.78259,3.579085,0.307448,24.67795,101.8265,423.033,11.4523,1.044315,1.15565,0.3667795,0.883372,19.015,45.88,18.855,17.465,15.755,9.26591,5.71774,0.147541,917.4795,112.533,320.696,475.888,1664.99,610.141
4,12.25,-0.1073035,177.076,265.69,4.83855,3.64442,0.296534,25.19515,101.8005,422.3735,11.16625,1.11417,1.12566,0.3596625,0.9259115,19.545,44.37,20.015,18.38,16.165,12.1778,8.354835,2.41803,915.604,118.4,322.22,483.666,1691.82,601.587
4,12.75,-0.106928,174.5475,278.224,4.90736,3.737025,0.295551,25.4251,101.7825,422.053,10.97265,1.123665,1.16799,0.3613615,0.9073065,20.25,41.42,20.64,19.22,16.67,15.1305,10.94355,5.032785,934.734,130.7335,323.414,484.932,1685.53,601.291
4,13.25,-0.1174,177.8215,284.803,5.79574,3.85236,0.3113295,25.6956,101.774,421.4675,10.879,1.12908,1.21623,0.370111,0.885269,20.65,38.51,21.17,19.835,17.065,19.5922,12.8871,7.34426,906.602,132.3,323.0915,485.034,1621.695,583.625
4,13.75,-0.127281,154.829,264.526,5.91,3.92375,0.321467,25.8377,101.749,421.189,10.8357,1.15862,1.15065,0.364584,0.845081,20.87,38.13,21.8,20.38,17.37,22.5612,14.96775,8.983605,864.216,132,327.7505,481.487,1530.82,549.181
4,14.25,-0.110034,149.305,265.499,6.21654,3.8231,0.300152,26.0166,101.709,420.874,10.563,1.12858,1.13814,0.35356,0.821101,20.985,37.25,22.265,20.595,17.69,24.0538,16.5726,9.590165,807.952,124.2665,323.871,480.3525,1411.95,505.2945
4,14.75,-0.110866,131.664,236.392,6.18777,4.17284,0.307707,26.0848,101.664,421.118,10.468,1.0504,1.1651,0.349046,0.743916,21.335,38.07,22.285,21.015,17.99,24.0457,16.90325,9.85246,734.8085,110.433,324.844,468.9145,1273.69,444.974
4,15.25,-0.1267915,110.5675,224.416,6.07579,4.396635,0.3217225,25.86695,101.606,420.915,10.5589,1.044415,1.100375,0.3485605,0.625163,21.435,37.61,22.34,20.99,18.24,24.8777,18.45165,11.07375,644.786,107.1665,325.7685,466.4915,1117.19,378.4835
4,15.75,-0.1363005,80.71565,200.752,6.16036,4.929455,0.3358035,25.66025,101.5985,420.788,10.5909,1.03256,1.04241,0.3647865,0.5602135,21.11,38.09,22.285,21.22,18.43,24.25775,17.96775,11.54095,551.3505,89.6333,325.1195,457.349,950.105,301.508
4,16.25,-0.1353685,57.4904,170.948,6.2606,5.312755,0.337853,25.56,101.583,420.38,10.9874,0.998983,0.98721,0.3661715,0.45265,20.53,39.54,21.92,20.875,18.485,23.6052,16.13705,11.82785,454.9135,76.2667,326.503,447.901,779.56,234.685
4,16.75,-0.137291,38.8967,147.3105,6.28987,5.20165,0.3336995,25.3535,101.587,420.355,10.88225,0.920999,0.884474,0.362833,0.340837,20.03,40.89,21.63,20.635,18.54,21.0522,15.3145,12.3115,345.9865,62.16665,326.1495,435.014,590.042,151.204
4,17.25,-0.150974,13.2256,114.136,5.83739,5.34707,0.350437,25.0137,101.5865,421.102,11.2485,0.910222,0.79363,0.371316,0.24819,19.48,43.4,21.145,20.36,18.545,18.48285,14.8629,12.18855,235.634,43.4,320.2185,421.457,400.4195,74.1801
4,17.75,-0.14725,-5.511485,72.6652,5.58847,5.41443,0.335914,24.5294,101.583,421.7255,11.2825,0.956803,0.709551,0.358526,0.2260785,18.215,46.735,20.125,20.015,18.49,15.68515,12.56455,11.4426,132.8205,26.6667,316.9465,408.3735,216.981,3.795875
4,18.25,-0.106648,-17.55575,43.0102,4.97025,4.68542,0.280118,24.0257,101.589,423.222,12.0868,0.809272,0.5943195,0.3229035,0.259061,17.195,52.71,19.21,19.315,18.325,12.4062,10.80645,10.1148,41.7479,10.36665,310.9705,396.404,68.239,-54.36415
4,18.75,-0.0822781,-28.04855,26.24565,4.57392,4.07311,0.243418,23.42565,101.6035,424.808,11.7687,0.660147,0.462953,0.2801625,0.3143605,15.875,57.345,18.335,18.575,18.175,9.37194,8.387095,7.83607,0.6376595,1.13333,307.972,386.096,7.44235,-81.1306
4,19.25,-0.0764156,-32.1807,18.79765,5.17929,3.93012,0.231025,22.63905,101.6345,427.035,11.757,0.646546,0.477338,0.256884,0.3133645,14.67,61.74,17.51,18.05,17.965,6.12561,6.790325,6.59836,-4.35109,0.4,304.217,378.582,0,-85.14325
4,19.75,-0.07392835,-31.2287,18.2753,4.50139,3.80582,0.235416,22.05205,101.668,428.4195,11.689,0.6669255,0.4837585,0.2677975,0.30199,13.77,63.14,16.815,17.375,17.77,3.93964,4.95161,4.59016,-4.16354,0.466667,300.5185,373.8805,0,-83.9428
4,20.25,-0.0638404,-29.53935,13.7283,4.38998,3.73971,0.221713,21.57995,101.697,430.051,11.5916,0.618058,0.461099,0.2555075,0.2868315,13.205,66.935,16.365,16.89,17.605,1.68026,3.17742,2.90164,-4.08852,0.533333,300.3225,371.3695,0,-82.61985
4,20.75,-0.07612445,-30.8979,13.1612,4.381045,3.89352,0.237718,21.06875,101.723,431.586,11.5976,0.658597,0.4628585,0.266727,0.289435,12.915,68.63,15.945,16.44,17.335,-0.5709625,1.58871,2.03279,-3.90098,0.6,298.3895,368.475,0,-81.24925
4,21.25,-0.0652132,-30.6405,14.2587,4.35631,3.73625,0.220965,20.9922,101.731,431.198,11.3686,0.6096285,0.4776865,0.252033,0.262914,12.54,69.84,15.42,16.095,17.115,-2.30832,0.1532256,1.07377,-3.78845,0.666667,298.0745,368.461,0,-78.2158
