DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_3_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CH4_1_1_1,CH4_1_5_1
1,0.25,1.05298351545835,-24.1062176382808,0.123769966888331,0.043538461781346,-0.061861789129427,0.090481999359334,-0.500554771234058,-1.03630793696802,0.10145313449354,-37.1465673099417,-4.03310711575856,0.409053231628723,0.92,0.48,0.21,0.085,-24.6063,-25.021,-24.1656,-27.120925,-28.76795,-29.633,93.85687,70.9475,0.2122,-25.2425,-23.24,-21.98,-15.1325,0.1,-3.2025,0.4,-0.905,194.5,208.45,236.75,247.375,0,-0.36,-0.03,-0.14,0.06,-0.06,-0.0475,0.07,0.03,-4.01525,-3.785,-3.3875,-3.10025,-3.126,-2.26725,-1.9725,-1.8265,-0.26375,-14.582,-11.7145,-2.71625,-1.75175,-1.172,-0.924,-0.534,-10.198,-9.18325,-7.25,-6.00575,-5.29,-4.532,-4.22175,-8.7015,-8.49125,-7.24175,-6.5535,-6.211,-5.279,-4.802,-5.857,-5.8045,-5.22975,-4.822,-4.3665,-3.83775,-6.733,-1.14775,-46.05,0.88233966534596,0.886385123552319,0.903721325533949,0.918339775494567,0.5279484632464,0.640110228819277,417.048548729431,419.259013839762,420.407016035207,419.319021600916,419.958124323019,419.328502991503,419.22622285325,419.935598565789,422.293948881839,420.70103684871,424.570296506699,1996.7899420954,1992.65106631688
1,0.75,1.26976332641911,-23.9908527125024,0.116397553194852,0.0606501125929233,-0.0872051318084352,-0.0822721790128775,-0.329193603354332,-0.808134586697425,0.112345324859847,-46.3757968169855,-5.58181895601994,0.391576644391017,0.97,0.465,0.2175,0.09,-24.6071,-25.4565,-24.4901,-27.0388,-28.321425,-29.54345,93.89779,71.02,0.2058,-25.68,-22.85,-21.6575,-15.135,0.1,-3.27,0.5,-1.115,193.15,210.15,236.7,247.2,0.01,-0.36,-0.03,-0.14,0.06,-0.05,-0.05,0.07,0.03,-4.01175,-3.79175,-3.38875,-3.09925,-3.13025,-2.26575,-1.972,-1.8265,-0.2655,-14.65875,-11.89825,-2.72925,-1.747,-1.177,-0.92225,-0.5365,-10.17875,-9.18125,-7.2485,-6.0185,-5.29325,-4.53475,-4.21825,-8.7015,-8.50975,-7.25075,-6.5545,-6.22025,-5.286,-4.8085,-5.85775,-5.804,-5.2305,-4.8225,-4.36675,-3.8415,-6.769,-1.199,-45.01,0.881919927628019,0.848470344849293,0.862737944687821,0.855484559224736,0.506921679055357,0.579881522328959,416.898606213714,419.27067177879,420.251200670661,419.73996869588,420.514470539189,419.394760292651,420.374458061318,420.614309861715,423.126194117386,421.60326180272,422.205424470892,1998.43288250458,1993.13277454359
1,1.25,1.16128975840236,-24.3376530049802,0.113994939540663,0.0608150302816887,-0.0694559249590655,0.0162359959099223,-0.498989055964622,-0.664894528722721,0.108199416884163,-49.6940368335751,-4.77907051864384,0.377197409911421,0.92,0.49,0.2175,0.08,-24.9451,-25.249,-24.907425,-26.979325,-28.042925,-30.8784,93.92399,70.98,0.1961,-25.2725,-22.82,-21.69,-15.135,0.1,-3.3,0.5,-1.085,192.375,209.9,238.35,247.225,0.0025,-0.3575,-0.03,-0.14,0.06,-0.05,-0.05,0.07,0.03,-4.0105,-3.794,-3.39175,-3.099,-3.1345,-2.26525,-1.9725,-1.825,-0.269,-14.668,-12.078,-2.72675,-1.752,-1.181,-0.9225,-0.538,-10.196,-9.19025,-7.261,-6.01775,-5.30275,-4.54125,-4.21625,-8.70125,-8.531,-7.26375,-6.55625,-6.22925,-5.2935,-4.8055,-5.8565,-5.804,-5.23375,-4.82375,-4.367,-3.8455,-6.836,-1.30675,-45.115,0.864036899536717,0.858875290260118,0.850279630857122,0.891442684364842,0.489704240469505,0.590737837005175,417.043327851803,419.241663429013,420.700968727906,419.584454148826,421.750202814941,419.412427156125,420.053494976838,420.198219579254,423.342281027835,421.472716594669,424.476916819687,1998.16064168893,1993.6157959896
1,1.75,1.04515249771687,-24.1397750980166,0.112658630846134,0.0760204860415565,-0.10735388740927,0.0147184090149952,-0.268912295914868,-0.994994303452559,0.0978084475219762,-35.7574261283827,-4.30651839462596,0.38039705050221,0.93,0.49,0.21,0.08,-25.1627,-25.31875,-24.911075,-26.92765,-27.483525,-31.52965,93.940655,70.98,0.1969,-25.375,-22.49,-21.3625,-15.215,0.1,-3.21,0.6,-1.095,191.95,210.525,236.725,247.125,0.01,-0.36,-0.03,-0.14,0.06,-0.05,-0.04,0.07,0.03,-4.009,-3.79625,-3.39375,-3.0975,-3.13875,-2.264,-1.972,-1.8245,-0.2705,-14.83,-12.26175,-2.731,-1.756,-1.18025,-0.924,-0.54,-10.21575,-9.23025,-7.22575,-6.01625,-5.3115,-4.54775,-4.21375,-8.71175,-8.524,-7.27775,-6.559,-6.239,-5.301,-4.8,-5.858,-5.80325,-5.237,-4.8265,-4.36725,-3.84925,-6.80925,-1.25,-43.3125,0.868638956146813,0.861976473674153,0.879859846536281,0.89705103922079,0.578056859570265,0.588125492570051,416.994564951954,419.281633249977,420.007319481071,419.335787857231,420.478002968506,419.19805809648,418.932769224491,420.545434409842,422.033700796517,421.616676148918,421.360566239892,1995.7574868227,1991.88348234086
1,2.25,1.12689174806378,-24.0838056894293,0.119420976527686,0.0340954731081254,-0.107477519364035,0.00256429684425728,-0.265930140245177,-1.33006744502051,0.1019448343621,-24.9523116503628,-3.12967985748072,0.396459368876063,0.88,0.46,0.21,0.08,-24.8085,-25.63825,-24.509525,-26.8292,-27.4238,-30.6773,93.9298525,71.36,0.19865,-25.195,-22.415,-21.425,-15.3375,0.1,-3.2775,0.525,-1.06,193.65,210,239.025,246.875,0.01,-0.36,-0.03,-0.14,0.06,-0.05,-0.05,0.07,0.03,-4.01,-3.79775,-3.39425,-3.09725,-3.14325,-2.26325,-1.9715,-1.824,-0.27325,-14.8635,-12.363,-2.7335,-1.76,-1.18,-0.93225,-0.541,-10.23475,-9.22775,-7.217,-6.02225,-5.315,-4.567,-4.2125,-8.7275,-8.51175,-7.29175,-6.55375,-6.248,-5.30875,-4.79475,-5.856,-5.80325,-5.253,-4.831,-4.36825,-3.854,-6.563,-1.19,-43.17,0.879568248303591,0.877852381162619,0.870554236800794,0.864319115917488,0.485566441423824,0.569663024490006,416.804568716227,419.318808417151,420.142404618024,419.649820330024,421.199258694129,419.696535061876,420.094459172399,420.320686126825,420.664981236503,421.498150101502,421.49831064624,1998.95332896787,1991.1474460941
1,2.75,1.265548450535,-24.0874047394964,0.11555726128436,0.0680532436315438,-0.102208583419853,0.0386663545689041,-0.436040201570229,-0.884050953880935,0.10177507049838,-25.0261500793578,-3.7887059783105,0.433060591281514,1.04,0.5,0.205,0.09,-24.4337,-25.1685,-24.024075,-27.474,-27.5106,-30.4852,93.9048025,71.53,0.200825,-24.7525,-22.475,-21.7825,-15.3375,0.1,-3.315,0.525,-1.075,192.525,210.1,239.225,246.6,0.01,-0.36,-0.03,-0.14,0.06,-0.05,-0.05,0.07,0.03,-4.0175,-3.79875,-3.39625,-3.09625,-3.1475,-2.262,-1.97025,-1.824,-0.275,-14.68875,-12.374,-2.73825,-1.76225,-1.1805,-0.932,-0.544,-10.31625,-9.2165,-7.207,-6.03175,-5.319,-4.578,-4.21,-8.74625,-8.5045,-7.3055,-6.54725,-6.258,-5.31625,-4.78925,-5.85425,-5.8025,-5.25375,-4.8345,-4.3685,-3.858,-6.595,-1.246,-44.41,0.879940666681025,0.908195135493231,0.89125286969968,0.801219663068401,0.515028682073793,0.576178269920802,416.80815791082,419.476385262781,420.319400499916,419.690831478117,420.016133386128,419.537490169313,420.193575955084,420.442583881879,422.468293224228,421.655371562925,424.206289203029,1995.45519334815,1993.45325260999
1,3.25,1.06366305546386,-23.7353369741542,0.120157881046195,0.0597074764911205,-0.161898909058587,-0.0166658980534173,-0.304925794082929,-0.956992950070301,0.106357902238789,-39.6943698637859,-4.53657396017389,0.405324928457462,1.01,0.47,0.215,0.0825,-24.588275,-25.2955,-23.9405,-26.5078,-27.62635,-30.23775,93.87562,71.44,0.193925,-24.785,-22.8625,-22.2,-15.3125,0.1,-3.385,0.5,-0.9875,193.45,209.8,239.025,246.075,0.01,-0.37,-0.03,-0.14,0.05,-0.05,-0.05,0.07,0.03,-4.0255,-3.80075,-3.40025,-3.09525,-3.152,-2.2615,-1.96975,-1.825,-0.27675,-14.7275,-12.42525,-2.74025,-1.76425,-1.18375,-0.9325,-0.5455,-10.36975,-9.203,-7.1935,-6.0165,-5.324,-4.58,-4.209,-8.7665,-8.519,-7.3005,-6.5415,-6.26775,-5.3245,-4.788,-5.85375,-5.80075,-5.2545,-4.838,-4.3685,-3.862,-6.92375,-1.21125,-44.5925,0.899453287760766,0.941765744325896,0.939904045978152,0.969640500775221,0.549284831456427,0.551126043994625,416.793229321616,419.556428846274,420.018500284379,419.47010641624,420.216839126484,419.146482479862,420.194512233334,420.20419025863,419.988032447272,421.408927644214,421.103856410601,1992.05743612367,1993.86930386586
1,3.75,1.06676512331749,-23.747482804114,0.126184544424784,0.073920031652472,-0.0938301399144165,-0.0022146286648599,-0.569158536195463,-1.06840443849364,0.0947399255770671,-35.7400836151564,-3.72673693252907,0.432175080682019,0.9,0.49,0.2,0.09,-24.773875,-25.63475,-24.0494,-25.9374,-27.66635,-29.920125,93.86013,71.31,0.1993,-25.015,-22.9,-22.51,-15.37,0.1,-3.47,0.5,-1.125,193.625,210.1,238.725,245.625,0.0025,-0.36,-0.03,-0.14,0.06,-0.0575,-0.0475,0.06,0.03,-4.0335,-3.807,-3.406,-3.09525,-3.15725,-2.26,-1.9695,-1.825,-0.2785,-14.6685,-12.47775,-2.7415,-1.76575,-1.18625,-0.93325,-0.54775,-10.409,-9.205,-7.178,-6.00075,-5.32875,-4.561,-4.21,-8.791,-8.535,-7.2945,-6.53575,-6.331,-5.332,-4.79025,-5.85275,-5.8,-5.2555,-4.84025,-4.3695,-3.86475,-6.3745,-1.185,-45.1925,0.893808834937949,0.956215403536676,0.946484564552524,0.711761970658594,0.458149736049499,0.540328587042643,416.870795728847,419.710532594058,420.573014083998,419.668795573415,421.822440300677,419.809762910116,419.668231627208,420.331155593155,423.474470687025,420.939333954693,424.947208932964,1999.21842837256,1990.99190020731
1,4.25,1.18658719022189,-23.243625549032,0.127385254048321,0.0439294305845823,-0.160932373040848,0.0304239820005109,-0.377909667710538,-0.637107406919083,0.096471693426096,-32.3721087853098,-5.09067647341949,0.419211849152086,0.98,0.465,0.19,0.08,-25.0605,-25.51325,-24.207875,-27.1661,-27.94135,-29.570575,93.817725,71.07,0.208125,-25.155,-22.9325,-22.4325,-15.3625,0.1,-3.51,0.5,-1.155,191.575,209.675,238.425,245.125,0.01,-0.36,-0.03,-0.14,0.06,-0.05,-0.05,0.07,0.03,-4.04375,-3.7975,-3.411,-3.095,-3.16175,-2.26225,-1.96875,-1.826,-0.2805,-14.73625,-12.458,-2.7425,-1.766,-1.18875,-0.93325,-0.546,-10.4485,-9.215,-7.173,-5.987,-5.333,-4.5605,-4.213,-8.81775,-8.5555,-7.28925,-6.53025,-6.341,-5.34025,-4.7925,-5.85225,-5.7985,-5.25625,-4.84075,-4.3695,-3.86875,-6.626,-1.218,-45.5,0.883209413161341,0.996665614158101,0.989920799737097,0.774828052978202,0.454222846170827,0.561826134058255,416.820325993744,419.484325673979,420.413820272879,419.685550648209,421.062458156723,419.593318941479,419.177733170885,420.251749881245,421.793854968431,421.14667815835,422.304963160079,1997.46093306067,1995.05785723308
1,4.75,1.08683200472463,-23.5528456745117,0.139464032299539,0.0762689975128905,-0.0808713763010605,-0.0125736861687139,-0.602079937701068,-1.10057099572774,0.112147299658088,-43.1492681487748,-4.81330637424832,0.44297369355363,1.06,0.5025,0.2,0.08,-24.993125,-25.5685,-24.1699,-26.5225,-27.6763,-30.116725,93.8033,71.51,0.213,-25.09,-22.855,-22.0975,-15.445,0,-3.2725,0.5,-1.0975,192.125,209.625,238,244.925,0.01,-0.3675,-0.03,-0.14,0.05,-0.05,-0.0475,0.06,0.03,-4.06,-3.792,-3.41575,-3.095,-3.167,-2.2635,-1.9685,-1.8285,-0.283,-14.81525,-12.36525,-2.743,-1.774,-1.19225,-0.9365,-0.544,-10.519,-9.21075,-7.17825,-5.9715,-5.33925,-4.562,-4.215,-8.83425,-8.5755,-7.28375,-6.525,-6.35,-5.3475,-4.795,-5.852,-5.79775,-5.258,-4.8415,-4.3705,-3.8725,-5.9495,-1.299,-44.815,0.891356526614114,1.01934201625795,0.95706502760342,0.904018669411674,0.509954686094573,0.629868576848506,416.790141361313,419.583657737649,420.347856006978,419.594565681926,420.969060138917,419.576621629231,419.310422261653,420.604519677334,421.570652147343,420.98606220443,422.673642349121,1996.08490157569,1998.13194776656
