DOY2,HR2,FC,CO2,SC,H,LE,H2O,SH,SLE,G_1_1_1,G_2_1_1,WS,USTAR,PA_1_1_1,RH_1_1_1,VPD,TA_1_1_1,TA_1_1_2,TA_1_1_3,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,SW_IN,SW_OUT,LW_IN,LW_OUT,NEE
4,2.75,0.08955,403.558889575,-0.01888236875,-10.965520625,-0.58778575,1.761670886,-0.6772796,-0.114781,-0.5480925,-0.1296825,0.31017479175,0.0424,97.718010415,57.55808,0.744861885,-9.845,-9.742275,-9.348375,-3.22818725,-2.925817,-2.28432775,-2.5584395,0.14555125,0.23819825,0.60888325,1.799675,-2.6545315,0.529508,221.2955,261.356275,0.138257
4,3.25,0.0754,403.55,-0.037525,-11.21773375,-0.630542347,1.71271065275,-0.5826955,-0.118555,-0.5650225,-0.126782,0.3350210695,0.04605,97.763200835,57.918785,0.74182411925,-10.585,-10.134,-9.5497,-3.561044,-3.1275575,-2.49978475,-2.444249,0.12448125,0.23570675,0.60030075,1.80523175,-2.636665,0.4114524,222.275175,262.552675,0.1206098715
4,3.75,0.092668,404.46892525,-0.01445,-10.5452515,-0.4600382365,1.721437,-0.61524805,-0.11516545,-0.5684075,-0.118539,0.30033228825,0.0434,97.72399,58.9907875,0.609800072,-10.605,-10.5535,-10.327975,-3.747983,-3.25806175,-2.6701425,-2.4389525,0.1315689,0.224346,0.603125425,1.81060025,-2.501796,0.409755025,219.6675,261.4612,0.161063
4,4.25,0.121813,403.755,-0.0194,-10.25610675,-0.3632721015,1.698000065,-0.4727372,-0.08668624825,-0.5757975,-0.109216,0.2394136915,0.03815,97.679185,59.112785,0.602681556,-10.3375,-10.684055,-10.0292,-3.8369895,-3.48245425,-2.67886125,-2.53235575,0.101688,0.2299765,0.5806545,1.8267825,-2.1527825,0.391228325,222.34495,260.280775,0.1523545
4,4.75,0.119159,403.1839606,-0.052491424,-11.56357658,-0.552584997,1.6964602115,-0.45437,-0.07272728425,-0.571571,-0.10984,0.294,0.04445,97.698,60.66241,0.596164393,-10.74,-11.1067775,-10.277,-3.92956475,-3.5043235,-2.76691475,-2.5668325,0.0669185,0.20563375,0.573788325,1.81820175,-1.8034095,0.47871595,221.6588,259.143175,0.1323525
4,5.25,0.090825,403.73,-0.03975,-10.7889485,-0.494490356,1.674762527,-0.4549989,-0.0977245,-0.60534,-0.114146,0.33707,0.04065,97.713,61.7648075,0.60775335825,-11.24,-11.392,-10.74,-3.87659,-3.46740175,-2.720128,-2.601972,0.0216385,0.203612675,0.5676135,1.79307375,-0.63409995,0.80866165,221.283375,257.34155,0.1291560015
4,5.75,0.085175,404.752731425,-0.022147518,-10.22595275,-0.48596194,1.658446331,-0.37762,-0.090842116,-0.58885,-0.120321,0.2741559655,0.0345,97.7382225,62.70198,0.612830639,-11.55,-11.59062,-11.10425,-4.1284035,-3.314923,-2.58437125,-2.92134675,0.02623707,0.19612275,0.56095325,1.75557925,0.9184175,1.7866825,222.635525,256.28185,0.10038775
4,6.25,0.0962,404.7425,-0.0668591285,-8.97535,-0.5500819675,1.66066761875,-0.2011716,-0.0496724,-0.59327,-0.11419225,0.4153690525,0.042025,97.738745,60.7829875,0.6339927885,-11.25401,-11.04583,-11.1035,-3.89034475,-3.422632,-2.407008,-2.854872,-0.0147309175,0.173700825,0.528264925,1.7215565,7.0185855,5.19122,224.5454,257.2723,0.150431
4,6.75,0.081,403.11068595,-0.0875,-8.322072818,-0.2641375,1.71752413525,0.009376475,-0.0194816815,-0.62133,-0.11645425,0.5468625,0.061575,97.71276,58.97592,0.757220095,-9.9225,-9.948234,-9.701175,-3.45233325,-3.381135,-2.24057525,-2.4579235,-0.03295425,0.1115694,0.49918925,1.6630275,25.147465,13.046895,224.530025,261.1261,0.079524
4,7.25,0.047275,401.76597515,-0.094859417,-9.8038043455,-0.279491093,1.75063920525,0.1861625,-0.019720475,-0.606416,-0.137665,0.8419355,0.088075,97.6874275,55.0335125,0.9257075435,-8.8625,-8.790213,-8.548875,-2.89558725,-3.06572,-2.154381,-2.13087,-0.037034105,0.07825797,0.44288675,1.57113475,53.98216,27.663815,228.10395,265.197775,0.0588815
4,7.75,0.024162,401.99,-0.0632930855,-8.53429203325,0.10305135525,1.836649681,0.3353527,-0.01901601275,-0.6034,-0.12861875,0.9967075545,0.107112,97.67337375,50.38784,1.074873698,-8.4409385,-8.0621,-8.067525,-2.1767315,-2.2280835,-1.603341,-1.48516775,-0.0742135,0.0324354325,0.405481375,1.5150545,89.19027,48.52138,228.05925,269.347975,0.0029
4,8.25,-0.0603,401.97,-0.09927448175,-6.3130719525,1.30326851675,1.80938980925,0.4016087,-0.084046732,-0.60877,-0.133631,1.19849175,0.1166432345,97.6823852775,46.27344,1.22740861275,-8.2373095,-6.959755,-7.733825,-2.262123,-1.96474325,-1.51597075,-0.7069905,-0.071034,0.01966137,0.384830075,1.51321625,121.4587,65.533205,232.321075,272.901725,-0.13602
4,8.75,-0.101862,401.93,-0.049575,-4.629185,3.189325,1.826658245,0.44463,-0.061275,-0.71374,-0.1194705,1.227376341,0.1180275,97.689,42.07801,1.2834,-7.76,-6.11912175,-7.32245,-2.169226,-1.9839,-1.478861,-0.632118,-0.0780695,0.0285917775,0.374199525,1.53884125,159.2202,80.9840225,233.8632,277.604975,-0.110414
4,9.25,-0.138701043,402.5249972,-0.02665,-4.638056,3.9609,1.879085,0.4335736,-0.043919075,-0.78279,-0.124568,1.27725,0.13591,97.685947915,40.5711225,1.4105,-7.370343,-5.285159,-6.587575,-2.03597725,-1.89033375,-1.088085,-0.1545435,-0.0454611775,0.0236145175,0.3720739,1.539849,203.766325,89.617765,239.0726,281.5815,-0.164648
4,9.75,-0.2097435,402.8375,-0.021644027,-0.17964,4.79275,1.857579,0.489099075,-0.0437,-0.812150775,-0.1164225,1.38742386,0.137418395,97.687225,36.85799,1.513567696,-6.822856,-4.30805,-5.9652,-1.6584085,-1.748587,-1.0269215,-0.1637835,-0.0195070975,0.0190170925,0.357581775,1.53548475,252.31375,100.37108,241.56375,284.16235,-0.20364475
4,10.25,-0.30393025,402.3,-0.032325,0.403406,6.84408875,1.818839,0.4213265,-0.033355879,-0.72148185,-0.11930475,1.288845422,0.151710855,97.69046,35.294045,1.746625285,-6.05822325,-3.72688575,-5.0584,-1.34356,-1.504869,-0.92927,-0.09951,-0.00905483,0.01385225,0.3816224,1.53478225,295.39595,110.7127,242.4736,286.09925,-0.344170809
4,10.75,-0.3765775,402.4865775,-0.016772429,3.209725,8.1445841835,1.883449,0.47318,-0.033135675,-0.7812047,-0.128972,1.37962225,0.161425,97.653225,33.63078,1.88256432675,-5.3975,-2.66094075,-4.66695,-1.20308375,-1.35595575,-0.713072125,-0.129663,-0.03364586,0.0224918275,0.417810675,1.56114475,342.807675,118.6369,243.05505,291.950575,-0.35943225
4,11.25,-0.409535,402.865,-0.031975,1.422257096,8.7707543335,1.9334621275,0.35909,-0.04100905,-0.7775366,-0.1349515,1.3499503285,0.148749266,97.64719533,31.903235,2.03862641,-4.714452,-1.76427675,-4.2822,-1.086682,-1.133281,-0.577055925,-0.178133,-0.001172655,0.028036165,0.43884385,1.58015225,357.03055,125.41125,244.528,295.03725,-0.424013611
4,11.75,-0.45251,402.61,-0.0164083235,2.250123,9.683079,1.966186,0.3819083,-0.046975,-0.792726125,-0.138256,1.30191870525,0.15749428425,97.66361039,31.17463,2.30296896625,-4.174074,-1.326028,-3.37785,-0.7267771,-0.944596,-0.493204,-0.17499425,0.0270243375,0.0464630825,0.4733665,1.59601625,396.7344,130.6882,246.6405,298.32595,-0.454793258
4,12.25,-0.52295,402.99,-0.0106,1.42462038675,11.253739315,1.9702888735,0.3786426,-0.04778977,-0.809625,-0.13713875,1.32558767175,0.162444026,97.68875,29.731565,2.52239209425,-3.730848,-0.3763988,-2.707475,-0.5177683,-0.729686675,-0.407234,-0.0019135,0.043087945,0.06318825,0.472493725,1.6082885,401.242,133.356475,249.035375,301.626425,-0.5233485
4,12.75,-0.5569338635,402.785204575,-0.0152,0.84848760725,11.2960595,1.9802587945,0.30244,-0.10222921275,-0.8020915,-0.14246,1.501578,0.165837396,97.6853275,28.890975,2.709611745,-3.197609,0.305656775,-1.98245,-0.416250275,-0.56767945,-0.240412575,0.0092642,0.05820667,0.06531707,0.518616475,1.61260975,431.499425,131.888525,250.61545,304.06495,-0.643774502
4,13.25,-0.5504,403.2554402,-0.01243528275,2.888148377,11.2033695,2.040538952,0.2151914,-0.073619189,-0.801077,-0.124693,1.469611075,0.16443557,97.6942725,28.327655,2.7739,-2.994203,0.7983,-1.261375,-0.2651367,-0.403017725,-0.2014535,0.02175475,0.083483,0.077558185,0.502229,1.63297775,444.19525,134.273075,249.02145,305.455775,-0.530017
4,13.75,-0.63113,402.7357571,-0.0202,1.7330575,11.66419326,2.104739796,0.2268775,-0.04234050475,-0.8035518,-0.129635,1.544044,0.166445,97.67809,28.3221,2.90380320425,-2.259728,0.776287075,-1.744645,-0.1573125,-0.256677775,-0.1211845425,0.0469905,0.08177612,0.06928324,0.5121265,1.642285,432.0831,137.3357,249.389,306.4419,-0.6291475
4,14.25,-0.55832130425,402.5199974,-0.01875,-1.56861353175,12.899595,2.04338652825,0.089385225,-0.071163025,-0.81923525,-0.13884,1.5692,0.15968825,97.68948,26.76994,3.09703068925,-2.094225,1.16682375,-1.284985,-0.1272875,-0.1776925,-0.128224,0.03927625,0.09976336,0.0635765,0.522543125,1.62322275,426.3742,122.4071,252.6503,306.9594,-0.535286
4,14.75,-0.532865,402.43272195,-0.023617562,-3.4295314045,11.9795,2.081075,0.065785775,-0.067125,-0.7935805,-0.143704,1.52381573175,0.1634075,97.7085925,26.50059,3.34497504075,-1.493447,1.5617,-0.767675,-0.1046802,-0.141230725,-0.089531,0.031665,0.11131225,0.0553741475,0.52167965,1.63517775,392.4165,121.4146,249.2271,307.8038,-0.545419753
4,15.25,-0.453485,402.0029987,-0.024425,-5.1278,12.586476,2.18055714,-0.0563,-0.0736,-0.775034925,-0.1408145,1.5352,0.158395,97.7660383325,25.86538,3.27873903175,-1.130107,1.3963,-0.49706,-0.10041175,-0.15708165,-0.09086175,0.0175257,0.100101,0.0535226625,0.531669,1.658771,339.8726,119.2879,246.6268,308.9967,-0.4498245
4,15.75,-0.43685225,401.93261525,-0.05007877875,-3.856101339,11.4444025,2.21875,-0.0849857,-0.0862686,-0.81256,-0.1443565,1.56018222675,0.1625925,97.76156386,26.03204,3.24534975625,-1.005,1.4329,-0.47774,-0.08664271,-0.1211955,-0.085114,-0.0019197,0.10810115,0.0565545,0.55067015,1.666035,328.9553,102.9787,246.6407,306.4967,-0.49150104825
4,16.25,-0.3635265,402.36443985,-0.01990448875,-8.634138,10.326744,2.1578,-0.165075,-0.0548255185,-0.75667,-0.147645,1.604962734,0.165342,97.77,25.84494,3.208456629,-0.81,1.113175,-0.5523,-0.0476525,-0.068826,-0.00031078,0.0496415,0.14939275,0.09049125,0.56684885,1.7063175,275.6035,88.12297,245.2961,305.523,-0.31308157125
4,16.75,-0.31370476475,402.4125,-0.0505,-9.853321238,9.117511,2.11235502825,-0.21355,-0.049726028,-0.74705,-0.1350175,1.60211355,0.15959075,97.76514,25.21349,3.26674696825,-0.91,0.949095825,-0.567005,-0.027322,-0.02619275,-0.011727535,0.0753625,0.152677225,0.131913,0.6125175,1.738689,227.0343,78.8675,246.5665,304.9637,-0.32417
4,17.25,-0.24241472425,402.115,-0.046625,-11.779,8.62030025,2.067325,-0.284718925,-0.094175,-0.72248,-0.14342995,1.6259,0.16509475,97.77685261,25.71795,3.16492277175,-0.8,0.858262875,-0.6143,-0.01178923225,0.002604475,0.0364195,0.086685,0.185965,0.13936975,0.637346475,1.75755775,193.4904,72.97344,246.1674,303.0728,-0.2993465
4,17.75,-0.22347725,402.5527571,-0.0455,-13.640255,8.66390875,2.05024805275,-0.454219775,-0.0766032,-0.71261,-0.1518755,1.54686675,0.15656567575,97.73884075,26.55003,3.091157958,-1.09966375,0.29804,-0.74116,-0.0043476,-0.00109615,0.03820619,0.094173,0.220145,0.17348235,0.664102125,1.7968295,155.5965,56.93454,245.3365,300.5135,-0.23987975
4,18.25,-0.1848455,402.298652375,-0.03125,-16.1945,7.8478655,2.094982006,-0.477134075,-0.08579078525,-0.62029,-0.136577,1.511031511,0.154972,97.716554,26.59666,2.97548599,-1.423915,-0.24464,-1.0732,0.0272235,0.018113,0.0822355075,0.1153635,0.2231997,0.18985435,0.6965316,1.81735975,114.8114,47.94624,245.1257,297.7449,-0.22921675
4,18.75,-0.0889,401.83,-0.049225,-17.6844655,5.738531292,2.032826572,-0.62534,-0.065515525,-0.6078135,-0.127731,1.4084,0.14721,97.69304,27.59735,2.892,-2.04589,-0.672169,-1.69685,0.04386625,0.0448715,0.14006,0.1298175,0.245376225,0.22480725,0.71071275,1.8597885,78.61185,32.81911,244.9292,294.8972,-0.159304
4,19.25,-0.0131,401.252845175,-0.03884181775,-19.25756632,3.76646825325,2.057125,-0.885200925,-0.0778,-0.57983,-0.127494,1.17471375,0.11974575,97.6755090825,29.3131725,2.8039,-2.353585,-1.2703,-2.1013,0.063926,0.09059453,0.17995,0.17897,0.264018525,0.26694,0.76487,1.9252,49.623545,19.69087,242.9027,291.377775,-0.090693
4,19.75,0.01845,401.33534365,-0.0534,-18.56610475,2.5332677025,2.070525,-1.2108825,-0.1217285,-0.5715185,-0.125426,0.91454075,0.096125,97.681845,31.910875,2.531901503,-3.08630625,-1.8527665,-2.5559,0.068758,0.1113031,0.18749825,0.05752875,0.2844056,0.287686,0.8130128,1.96355,19.5985875,8.5977035,241.772025,289.94365,-0.080183
4,20.25,0.0615755,401.24,-0.042999684,-18.7092300275,1.066715,2.04505,-1.57435,-0.089475,-0.53628375,-0.1076155,0.732915,0.08905,97.69852,35.78868,2.397754498,-3.4576875,-2.56977525,-3.23245,-0.038041,-0.020039,0.05678238,0.0498445,0.3231905,0.29999,0.81093,1.968942,3.391451,2.669375,239.765875,288.578025,-0.00095180125
4,20.75,0.0949425,401.635,-0.0347084425,-18.8206134575,0.615327,2.0736,-1.44795685,-0.13385105,-0.556915,-0.09960975,0.506333,0.05375,97.729375,38.86027,2.071179832,-4.33,-4.094506,-4.1228,-0.1908349,-0.06129902,-0.061893,-0.03391425,0.30292,0.2900715,0.795542,1.9866425,-1.644178,0.883521,235.1391,284.6065,0.064053
4,21.25,0.0987,402.2425,-0.02495,-16.7603448925,0.181025338,2.1092756695,-1.302561025,-0.11486298,-0.52926,-0.08431025,0.41739722675,0.0447,97.73803183,43.19768,1.8153,-5.0175,-5.25468675,-4.7073,-0.4683435,-0.1120395,-0.19977215,-0.12658475,0.2993135,0.289793025,0.7783965,1.9865335,-3.600713,0.48239355,234.2543,282.2515,0.0561875
4,21.75,0.07175,402.11,-0.023175,-17.59225,-0.0362,2.0357,-1.0149725,-0.084575,-0.522765,-0.098962,0.356067,0.042675,97.70742,46.80902,1.576125,-5.71,-5.8925075,-5.1923,-0.938144775,-0.33769865,-0.46681725,-0.234,0.264504775,0.28203035,0.755509225,1.98416025,-3.35915575,0.4152176,234.7967,279.7409,0.0719
4,22.25,0.109682,401.59,-0.02118555375,-14.637,-0.0668,2.0161195725,-0.9620467,-0.11317989225,-0.5126955,-0.098533,0.329933,0.04145,97.753407055,48.68245,1.4151371655,-6.32,-6.563262,-5.52535,-1.273572,-0.581995725,-0.392948,-0.2054425,0.2610462,0.25853475,0.7241511,1.948631,-3.4388045,0.51733455,231.4385,275.7551,0.1364
4,22.75,0.1577265,402.14,-0.0169513765,-16.53813475,-0.130079502,1.97958346325,-0.827025,-0.1018525825,-0.5034825,-0.098115,0.3884747845,0.038325,97.72464278,48.88852,1.31977593375,-6.20224875,-6.42906225,-5.9264,-1.414119,-1.0240765,-0.4460885,-0.43071075,0.261045525,0.249824725,0.68894435,1.88138825,-3.1566165,0.6069804,230.911,275.1274,0.161469
4,23.25,0.11498325,402.325,-0.0292,-16.21127586,-0.0424,1.9409405,-0.759373225,-0.126506072,-0.4960635,-0.090101,0.32567325,0.03635,97.7094362525,49.49973,1.1399122205,-7.09,-6.883541,-6.17475,-1.8231525,-1.2914225,-0.62463715,-0.794764,0.22187995,0.2412535,0.685682325,1.8387265,-3.165679,0.585516,231.9446,273.8496,0.124471
4,23.75,0.09272975,402.54,-0.01831222575,-15.5783576125,-0.17826851375,1.865097,-0.8432625,-0.1470264365,-0.483175,-0.086132,0.3509625545,0.0415,97.69369244,51.09606,1.140382444,-7.625,-7.7157505,-6.42575,-2.31150125,-1.3187535,-0.88565085,-1.07056,0.22195,0.24073,0.66489575,1.85178775,-2.9789735,0.61777255,231.6297,272.8119,0.152435
5,0.25,0.182784,405.204683125,-0.04865,-25.131858,0.249764077,4.804858874,-1.019673075,-0.227920525,4.54435,2.2402385,0.43897950175,0.0469,97.6231385,46.782725,1.894615774,2.855,2.764199,2.65905,0.70712,0.93693405,1.9250165,2.244,2.2669725,0.37469225,0.754582975,1.69068125,-3.759729,0.919956775,266.084275,320.996775,0.310027
5,0.75,0.2628275,403.5627735,-0.10545225,-25.898787995,0.371115,4.640436,-0.865845,-0.228024922,3.59285,1.6651,0.4557,0.045,97.6223672225,47.142935,1.8084,2.4048565,2.4245,2.8696,0.364744425,0.6404175,1.38705225,1.9608,2.04150525,0.3573395,0.73271075,1.654982,-3.67334,0.99137725,264.462075,319.923775,0.312439
5,1.25,0.2734535,403.641604,-0.0478,-25.50628125,-0.0901,4.662124,-0.87281605,-0.1736109,2.887475,1.0067,0.3342484995,0.04345,97.61508986,49.79977,1.625275,1.9746055,2.267377,2.25795,0.35172,0.48874775,0.99452425,1.83824475,1.90252025,0.3637075,0.699683125,1.64297125,-3.6740085,0.912832,261.2573,319.645675,0.3017325
5,1.75,0.274488378,406.07048525,-0.065606493,-24.418304,-0.2542,4.638764,-0.925301,-0.30067,2.485775,0.50959,0.42820575,0.0479,97.611107805,53.3119425,1.566348618,1.82,1.3367075,1.86325,0.07433125,0.4304575,0.85578,1.305883,1.72045575,0.3663925,0.6926545,1.640378,-3.861634,1.05266875,260.058325,318.094225,0.2989345
5,2.25,0.284725,405.45371045,-0.0538270115,-24.743328,0.0535010855,4.746,-0.8560507,-0.297424075,2.1552,0.26310365,0.3534825,0.0467,97.6307675,54.448865,1.271977272,1.33,0.834462725,1.229575,-0.1199855,0.340937675,0.630030925,1.024375,1.629512,0.3573925,0.68743275,1.631128,-3.908681,0.91427,261.371325,317.32705,0.314282
5,2.75,0.26756875,407.1012893,-0.0579,-20.6675,0.0233,4.6974,-0.845891975,-0.2445129,1.900475,0.13478905,0.39129675,0.0442,97.605875,56.5811425,1.150084486,1.03,0.6801104,0.93986,-0.2779705,0.05825051,0.443935,0.98748,1.4294855,0.345688,0.6800214,1.6352865,-3.72502125,0.84905245,260.380925,316.105025,0.28628031075
5,3.25,0.2546225,406.4617918,-0.0334,-20.990155,-0.50004025,4.60005,-0.6689025,-0.234688881,1.4983,0.1005491,0.418771,0.04445,97.608058945,58.60716,1.15378888825,0.845,0.60571,0.6760675,-0.26567875,-0.0418878785,0.5286285,0.8446975,1.268285,0.338356,0.65595625,1.593391,-3.327285,0.8716627,259.570425,315.636525,0.271597
5,3.75,0.21507475,405.3199615,-0.04023618175,-21.0814778375,-0.1172525,4.7009018505,-0.680205,-0.21202,1.25495,0.06736775,0.3432497615,0.04545,97.6202759975,58.939785,1.018332735,0.28,0.447384175,0.4017825,-0.410139325,-0.00478105,0.352915,0.71451,1.15812,0.3215545,0.628764075,1.589043,-2.531187,1.09180375,262.45025,314.77925,0.2303290545
5,4.25,0.2578595,406.4195855,-0.06855,-17.6581025,-0.1605125,4.6732,-0.5869476,-0.1844297,0.9160325,0.053729,0.38465,0.0504,97.6388,60.4203975,1.1316,0.036372,0.22086,0.26707,-0.460128775,-0.17988,0.2681395,0.7318275,1.05995,0.31328315,0.605195025,1.56493675,-0.3775674,1.4441755,261.833275,314.175375,0.2064265
5,4.75,0.1727215,406.446036,-0.1101735,-15.04395087,0.12505,4.73785,-0.38142,-0.13181582425,0.702922,0.0506535,0.381111,0.0446,97.63511,59.57337,1.069685966,0.02,0.26804,0.2562975,-0.4404544,-0.0012585,0.3402975,0.68994,1.0160235,0.29659155,0.596502,1.53670125,4.6569125,2.67714125,261.6674,313.69715,0.20016
5,5.25,0.0714,403.591961475,-0.1420567495,-18.193179,0.6976545,4.779944,-0.098425375,-0.0593948,0.66177425,0.0160838,0.382691897,0.0595,97.6416,58.8818425,1.166625215,0.49,0.438667775,0.52666,-0.1033985,0.1045477,0.40308495,0.7238715,0.9976765,0.243215,0.561104125,1.4694155,17.303385,4.8330385,260.389625,314.744825,0.080335
5,5.75,-0.11207225,402.785491325,-0.14037483325,-12.644109835,3.0881268725,4.949933,0.079130925,-0.0246272,0.619971,-0.007658925,0.56842,0.0794,97.67026,56.181825,1.660995099,1.526301,1.1553,1.3867,0.284897875,0.273077425,0.470161075,0.84110875,1.083509,0.2004775,0.5097446,1.39764575,40.5147125,8.88446425,264.361275,316.9853,-0.25537
5,6.25,-0.30847725,401.44,-0.1277525,-11.193964,6.105372,5.096928,0.2322,-0.074825,0.619684,-0.0008880525,0.884012,0.109137,97.67478014,53.2591225,1.817795672,2.565,2.426775,2.06365,0.619565,0.471655,0.629015,0.840818,0.920185,0.1302895,0.43229075,1.337189,61.666555,12.84774,264.5308,319.848,-0.4619885
5,6.75,-0.51334775,400.537534075,-0.1067535,-6.37195,9.5296535385,5.065318,0.2882351,-0.110138125,0.55698925,0.041326,1.05535,0.116073,97.68015979,49.8920925,2.032753672,2.851685,3.0784785,2.8498,1.249235,0.9358535,0.81536475,0.869385,0.838345,0.103441,0.400072975,1.27796575,92.856915,17.9453625,266.8255,322.589625,-0.583961
5,7.25,-0.78808996425,400.59285295,-0.11329325,-0.156821,12.085,5.091278,0.432543,-0.13913925,0.56605775,0.04755,1.0919,0.12890125,97.68388,46.5144575,2.46118200975,3.82,3.75164725,3.2172,2.2337,1.534316,1.324457,1.176193,0.8210114,0.10188055,0.4017866,1.26953975,121.096025,23.462475,269.2467,326.86435,-0.8209593555
5,7.75,-1.008666153,400.076099275,-0.0668701325,5.419477,17.576,5.08385,0.5072125,-0.1285984225,0.549625,0.078135,1.268555,0.152693277,97.7010175,42.97641,3.086706051,4.460069,4.4626,3.92545,3.2238595,2.533976,1.9657,1.6553205,0.81071665,0.09108575,0.4238378,1.2740255,169.4025,30.6685925,271.945825,331.378575,-1.178485
5,8.25,-1.216378,399.552681,-0.083475,13.471,24.449797,5.052401553,0.555135,-0.18733905,0.57014625,0.1604775,1.271822,0.155958,97.71085,39.0007725,3.7459953315,5.08,5.1213615,4.4713,4.689742,4.0776,2.73477775,2.2862,0.9022109,0.088925,0.4200775,1.27669225,244.186,45.1116975,271.158125,336.903175,-1.40340025
5,8.75,-1.355,399.181896775,-0.0655,19.307184655,34.481957,4.94655,0.5290376,-0.28263,0.568942,0.26688275,1.27259768825,0.15672475,97.70807,36.0631275,4.5295389765,5.965,6.14867725,5.269225,6.1091125,5.416386,3.93985,3.11115,0.9955498,0.06745375,0.43086925,1.28189075,277.950675,51.4292575,274.582075,343.112225,-1.3967
5,9.25,-1.5852791655,399.0929992,-0.07355,27.7892145,41.42590975,4.70576,0.46551535,-0.2804575,0.601005,0.41570635,1.53293325,0.180234,97.7031225,33.45831,4.9316,6.6966185,7.032641,5.97735,7.113543,6.2142,4.53405,3.757348,1.05825,0.05588525,0.4282803,1.2708715,334.324625,58.5441625,279.437375,350.4332,-1.642062
5,9.75,-1.653698,399.551939025,-0.01925,35.21348625,53.22975,4.613761,0.5164282,-0.312465,0.61419925,0.8579745,1.4993964125,0.1899,97.6929425,31.479205,5.296152821,7.3284735,7.8834095,6.4205,8.2504275,7.3985,6.1032505,4.3953,1.2653745,0.0616073,0.437896125,1.288944,347.94385,59.69364,278.512075,357.6279,-1.698415129
5,10.25,-1.71118725,400.033492625,-0.0106,43.641,66.499944885,4.428844,0.37392395,-0.2345833,0.63970325,1.82123,1.568,0.195412956,97.71417,29.4193775,5.665638394,7.81,7.829275,6.8343,9.66635,8.457115,7.498,5.3056,1.5171675,0.082307,0.458703275,1.32281925,370.9075,65.7329525,280.314375,363.625025,-1.72499225
5,10.75,-1.8299,400.4404566,-0.0135,50.052075,82.3583275,4.471612102,0.391703275,-0.154484375,0.8855775,2.73340725,1.50015,0.199481995,97.7023125,28.4349225,5.8944,8.39626525,8.7220065,7.25055,10.6236575,9.6059,8.256375,6.708028,1.7181405,0.0876250625,0.4603463,1.31548725,472.18895,68.2939975,284.7012,367.1989,-1.83381325925
5,11.25,-1.85676275,400.19037395,-0.02795,55.52374064,89.687747,4.44427575,0.3747901,-0.201965131,1.3886225,3.8343,1.6310415,0.2116455,97.65943,26.58438,6.0921,8.933321,9.25437375,7.744425,11.595,10.90225,9.393675,8.04656025,1.8077,0.0970921825,0.47315055,1.3218865,473.21455,72.5083525,286.54115,369.8307,-1.8865525
5,11.75,-1.825133,399.93953715,-0.021066772,57.027148,100.8171250225,4.3878,0.38328,-0.2357078,1.83253175,4.85310125,1.542411,0.207791,97.669,25.5930375,6.507260812,9.5625,9.5313,8.175575,11.963,11.274,9.78672475,8.28617525,1.9739,0.0842405,0.470093175,1.32892,517.8057,74.8976725,289.64245,373.9004,-1.873125
5,12.25,-1.824558,399.99757735,-0.01425,57.2621665,105.41,4.393942,0.28935015,-0.223665,2.9231125,6.49156725,1.627175,0.20393575,97.603905,24.939155,6.929325,10.05799,9.79425,8.479775,13.337,12.33875,10.4995,8.56465,2.1343,0.07557625,0.46631345,1.30733825,495.298625,75.84085,293.8493,380.898125,-1.864495
5,12.75,-2.01205,399.858478275,-0.0089025,53.40672,110.70414655,4.4843255,0.311145,-0.2216235795,4.13522525,7.982783,1.5679801155,0.20795675,97.620345,24.0784675,7.246760817,10.3487925,10.332105,9.023825,13.246,12.9375,11.06495,8.6191,2.31813375,0.07803042,0.475847075,1.31970475,467.43325,69.7957825,296.7776,380.39135,-2.0292045
5,13.25,-2.066137385,399.937584,-0.028321797,47.498,108.65,4.3914715,0.1035487,-0.191621675,5.15279875,8.7413865,1.5281618245,0.2107943225,97.62425,23.5898425,7.759,11.1723025,10.7445,9.457825,12.84177,12.632,11.3911975,9.27634875,2.5471,0.0889725,0.50559075,1.34881775,435.200275,70.5278375,298.54735,380.851125,-1.985795
5,13.75,-1.96005627575,399.79,-0.02775,42.11609,106.272027175,4.44018806,0.1095408,-0.204,6.23246675,10.04661075,1.575862768,0.22286603525,97.622,22.91319,8.2643997085,11.35,11.149,9.6272,13.2165,12.97425,11.58058,9.40195,2.813875,0.100528575,0.52881075,1.376892,417.8329,63.9042225,300.9812,381.298675,-1.92954024875
5,14.25,-1.969016672,399.68780715,-0.03045,45.763,109.26328215,4.3309278425,0.1296517,-0.21802515275,7.70461325,11.849375,1.621356,0.21077830825,97.60686,22.860855,8.3459,11.47,11.86164,9.589925,13.40474,13.018,12.12025,9.6795,3.0307,0.096350315,0.535407475,1.387326,439.213625,65.841585,300.721125,384.536575,-1.990358242
5,14.75,-1.946004558,399.6975,-0.0247,49.617,108.154179925,4.262055174,0.10554865,-0.263018325,8.67826425,13.0506,1.614311767,0.220758,97.58549,21.95311,8.98191483,11.92,11.566,9.603625,13.820295,14.161,12.44029,10.60175,3.2361405,0.08300375,0.519167,1.36496475,429.00725,64.91649,297.154275,386.064225,-1.9667244375
