DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_3_1_1,TS_3_2_1,TS_4_1_1,TS_4_2_1
1,13.75,355.20095,72.6041,49.9143,196.8695,0.49835,0.4664,416.1,7.753,18.071,87.564975,18.9,36.005,3.17695,652.8054,147.3913,299.8894,439.9895,209.3187,1259,8.96655,6.984375,6.62175,7.930575,9.0957,11.38825,9.979825,7.508725,11.325,11.97,10.09,12.255
1,14.25,316.63735,57.973275,49.39025,183.093325,0.5236,0.468375,415.775,7.825375,18.28835,87.545675,19.03,35.71,3.23805,607.891125,139.2174,300.2634,436.95,199.1,1166.689975,9.403725,7.36415,6.6597,7.89775,9.05,11.38825,10.419725,7.80605,11.33,11.975,10.08,12.26
1,14.75,264.35,43.6381,44.1075,152.5758,0.4797,0.444625,415.6,7.7497,18.303525,87.54405,19.06,35.3978,3.208925,536.42595,126.9565,299.9716,431.2193,182.7,1033.794,9.745825,7.681025,6.701225,7.9107,9.08,11.38825,10.740575,8.12585,11.335,11.97,10.07,12.26
1,15.25,204.5,29.7486,36.3001,124.28925,0.5027,0.451725,415.825,7.822,18.28,87.540125,18.98,35.57,3.244,457.9151,111.5652,299.1175,424.3,162.12,886.15,9.96755,7.99595,6.744325,7.88895,9.0625,11.38825,11.009575,8.411775,11.34,11.975,10.07,12.26
1,15.75,137.3,20.11,30.6879,89.66325,0.435875,0.4408,415.785025,7.843875,18.04305,87.537975,18.8,36.38,3.00925,368.7,96.1739,301.373875,414.075,137.45,712.6,10.112375,8.20515,6.900025,7.8847,9.0625,11.38825,11.1228,8.6914,11.335,11.975,10.07,12.26
1,16.25,66.2228,11.467,23.6425,52.20315,0.4389,0.4182,416,7.9025,17.87,87.5441,18.5375,37.3551,2.962,267.838025,78.2225,297.3153,403.51245,106.44,517.575,10.086525,8.3667,7.019525,7.846275,9.080475,11.386225,11.1135,8.868875,11.33,11.97,10.06,12.2625
1,16.75,3.2833,5.901,17.44115,15.5807,0.4061,0.3789,416.1,7.962,17.3,87.5552,17.885,39.2631,2.7723,165.1826,56.4262,297.95,390.187,70.44,319.243,9.86895,8.550375,7.101675,7.834475,9.102975,11.386225,11.0283,8.996425,11.3225,11.9725,10.0525,12.26
1,17.25,-40.53805,-0.5698,10.90815,-3.6597,0.43825,0.3289,416.65,8.185375,16.18,87.5572,16.7175,41.53775,2.356,70.7668,28.945,296.47145,375.01775,30.88,139.71085,9.652425,8.692375,7.19905,7.8897,9.1425,11.3771,10.726,9.12495,11.31,11.965,10.05,12.25
1,17.75,-59.821275,-7.40275,5.7226,-6.2042,0.4235,0.2919,417.15,8.4289,14.7683,87.56,14.79,46.551525,2.1405,7.26525,2.092175,291.1,360.925,3.1542,21.3066,9.412675,8.760375,7.332125,7.906375,9.1725,11.376875,10.418375,9.2012,11.3025,11.96,10.035,12.2375
1,18.25,-61.918175,-8.296525,4.4512,-11.35105,0.5075,0.2604,417.2,8.3082,13.75,87.57,13.3375,51.836625,2.2156,0,0,288.683475,355.809425,0,0,9.071775,8.749775,7.428875,7.9293,9.225,11.376875,10.032625,9.25,11.295,11.9575,10.03,12.2375
1,18.75,-61.94475,-10.7643,5.0557,-13.208625,0.49995,0.25,416.5,8.3269,13.2207,87.5766,12.88,54.76,2.3216,0,1.01195,288.738325,353.7014,0,0,8.602975,8.758075,7.5731,7.951875,9.2725,11.376875,9.617075,9.266975,11.2875,11.95,10.04,12.2375
1,19.25,-59.98055,-15.075,5.022575,-12.8861,0.512525,0.2718,416.5,8.4313,12.8915,87.6,12.5575,55.512125,2.3984,0,1.287375,286.87045,350.725,0,0,8.227,8.6587,7.7081,7.999375,9.322125,11.369375,9.1805,9.202775,11.285,11.9575,10.0475,12.2375
1,19.75,-61.335675,-18.1375,4.973575,-14.72,0.51475,0.2629,416.725,8.35375,12.6892,87.6054,12.1975,57.301425,2.456,0,1.199775,283.49575,349.66485,0,0,7.85445,8.5604,7.7377,8.058625,9.354625,11.3663,8.81475,9.10405,11.275,11.9575,10.0475,12.24
1,20.25,-59.96495,-20.0788,5.079875,-14.0036,0.5286,0.2675,417.075,8.33675,12.4663,87.6076,12.055,59.115225,2.5193,0,1.343225,287.0503,349.28235,0,0,7.516225,8.421025,7.765575,8.147125,9.374375,11.3663,8.4683,9.016125,11.275,11.9575,10.05,12.24
1,20.75,-59.37055,-19.37645,4.841,-15.075,0.53585,0.2704,416.8,8.381,12.23,87.623,11.8325,59.247525,2.4764,0,1.25955,286.727575,348.083275,0,0,7.277475,8.267225,7.82735,8.17575,9.389375,11.369375,8.192175,8.8511,11.2675,11.955,10.0575,12.24
1,21.25,-57.730725,-19.7627,5.176,-14.99985,0.4892,0.302,416.2,8.248,12.21,87.6269,11.7975,60.105,2.5737,0,1.303275,286.825,348.266425,0,0,7.04105,8.074375,7.833125,8.20995,9.417125,11.369375,7.84105,8.73505,11.2675,11.955,10.07,12.2375
1,21.75,-56.825,-18.688925,5.128,-14.4825,0.51465,0.2994,416.375,8.172425,12.06,87.6342,11.55,61.1,2.5561,0,1.2609,285.2,346.93605,0,0,6.8645,7.925625,7.854875,8.232175,9.4225,11.369375,7.6302,8.5298,11.2675,11.955,10.08,12.23
1,22.25,-56.4461,-18.4995,4.946625,-14.13,0.47065,0.3224,416.15,8.131725,11.9688,87.64,11.385,60.4469,2.5454,0,1.1522,283.5761,345.4128,0,0,6.6714,7.756175,7.848925,8.2487,9.452125,11.369375,7.430575,8.3806,11.2675,11.955,10.08,12.23
1,22.75,-56.982,-18.535,4.4572,-13.0952,0.4906,0.30215,416,8.222,11.8171,87.6557,11.2725,59.865,2.525325,0,1.1339,283.2,344.8326,0,0,6.4198,7.6231,7.867825,8.242175,9.448875,11.38,7.210575,8.277775,11.27,11.95,10.09,12.23
1,23.25,-55.8949,-18.25,4.89025,-13.42,0.5044,0.3139,415.625,8.1783,11.56775,87.65,11.13,59.825,2.475925,0,1.153,284.2014,344.6601,0,0,6.2513,7.451525,7.8792,8.245375,9.451375,11.38,6.9784,8.1586,11.27,11.95,10.1,12.23
1,23.75,-55.0246,-17.6325,4.751125,-13.705,0.491975,0.310925,415.9574,8.124275,11.407475,87.6409,10.925,60.555425,2.530875,0,1.1226,280.96665,343.8526,0,0,6.152775,7.32085,7.873175,8.260375,9.458875,11.38,6.8514,8.0064,11.27,11.95,10.12,12.24
2,0.25,-61.97,-21.36,4.9071,-15.1621,0.47935,0.27535,417.05,7.605,12.4594,87.55,12.095,57.69195,2.591,0,0.93915,280.880275,346.5542,0,0,8.4035,9.8023,10.11,9.8975,10.1375,11.89,9.4775,10.59,11.53,11.89,11.03,12.05
2,0.75,-61.98215,-21.72525,5.4605,-15.000375,0.4936,0.246275,417,7.5668,12.29145,87.5456,11.875,57.76545,2.595925,0,0.9887,280.23115,346.6151,0,0,8.21,9.675075,10.122175,9.920675,10.15885,11.89,9.265625,10.42905,11.53,11.89,11.06,12.05
2,1.25,-61.36595,-21.1054,4.9323,-15.1927,0.5011,0.2534,416.8,7.606,12.14035,87.537925,11.815,58.3708,2.6731,0,0.90085,280.654,346.68455,0,0,7.98,9.5382,10.0675,9.9402,10.1529,11.88,9.0375,10.2562,11.5275,11.875,11.0775,12.035
2,1.75,-61.652375,-21.555225,5.4628,-15.935,0.493725,0.27285,417.075,7.655175,12.21335,87.52215,11.8375,58.529925,2.65345,0,1.018075,280,346.5889,0,0,7.8406,9.365,10.056675,9.94265,10.158225,11.8825,8.849375,10.10965,11.5375,11.875,11.0975,12.035
2,2.25,-61.081025,-20.1775,4.9275,-15.417475,0.4798,0.264875,417,7.65365,12.108025,87.5089,11.84,58.046325,2.646525,0,0.91305,279.4367,345.796325,0,0,7.655,9.2075,10.028625,9.97485,10.18165,11.8825,8.656875,9.95655,11.5475,11.8775,11.1275,12.035
2,2.75,-60.9375,-20.625,4.987025,-15.343175,0.492,0.2749,416.975,7.58265,12.0225,87.4941,11.685,59.6345,2.608375,0,0.794325,280.453975,344.492125,0,0,7.47,9.007625,9.977,9.974225,10.127425,11.885,8.515,9.807125,11.5575,11.8675,11.1475,12.0375
2,3.25,-60.280025,-20.34025,5.33215,-15.73395,0.47735,0.2605,417,7.5462,11.789475,87.486475,11.44,59.2587,2.5664,0,0.414975,280.66715,343.496725,0,0,7.365125,8.83925,9.90775,9.987675,10.145275,11.88,8.37,9.676375,11.5675,11.87,11.16,12.0375
2,3.75,-59.008875,-19.661575,4.81545,-14.1475,0.481175,0.27085,417,7.5312,11.718,87.4799,11.4025,58.729075,2.62565,0,0.861925,281.4,342.8895,0,0,7.296025,8.722375,9.86975,9.9779,10.194175,11.88,8.2448,9.548625,11.5775,11.87,11.1775,12.04
2,4.25,-58.0175,-19.7875,5.6284,-14.427975,0.468325,0.284325,416.8,7.46765,11.775375,87.470825,11.305,57.215,2.7092,0,0.64195,281.1,343.68715,0,0,7.209675,8.589875,9.862875,10.043125,10.209325,11.8875,8.114125,9.43655,11.5875,11.87,11.18,12.04
2,4.75,-58.085025,-18.923,5.80795,-15.2626,0.503425,0.289275,416.7,7.394225,11.716425,87.4739,11.34,57.416825,2.709925,0,0.55675,280.965775,344.06795,0,0,7.152325,8.473525,9.78435,10.025375,10.162375,11.8925,8.004125,9.2856,11.5875,11.88,11.1975,12.04
2,5.25,-60.60855,-19.2275,5.89,-15.00315,0.4555,0.30255,416.8,7.33895,11.688275,87.475375,11.5575,57.495,2.692775,0,0.703925,277.4015,342.55975,0,0,7.07865,8.3952,9.721125,10.051,10.172775,11.894525,7.914925,9.1685,11.5975,11.88,11.2,12.0425
2,5.75,-59.415,-18.825625,6.05985,-15.1199,0.474725,0.3088,416.8,7.359,11.7015,87.4839,11.49,57.18685,2.6756,0,0.718075,279.28215,341.457825,0,0,6.973775,8.308725,9.6795,10.0435,10.162375,11.894525,7.79065,9.055625,11.5975,11.8775,11.2,12.045
2,6.25,-59.597275,-18.725825,5.99925,-16.0565,0.4555,0.3391,416.6126,7.370725,11.5723,87.4885,11.4275,58.912275,2.735,0,0.557425,278.3353,341.47265,0,0,6.898225,8.165875,9.628925,10.005425,10.174025,11.8875,7.6871,8.926725,11.5975,11.8875,11.19,12.045
2,6.75,-59.0928,-18.885,6.39905,-14.3261,0.469375,0.331925,416.525,7.326575,11.60975,87.5019,11.465,57.68225,2.702225,0,0.77065,279.075475,341.298025,0,0.072325,6.77975,8.046875,9.563375,9.988625,10.1783,11.89,7.647675,8.8075,11.6075,11.8875,11.1775,12.0375
2,7.25,-49.35,-18.17525,6.732,-15.427,0.482225,0.34395,416.5,7.3849,11.768075,87.513375,11.5775,58.0925,2.62985,13.7464,4.687375,280.374,343.903925,6,39.295,6.655425,7.946625,9.500875,9.986125,10.17725,11.8875,7.530175,8.67525,11.61,11.895,11.1675,12.04
2,7.75,-25.485425,-13.945825,8.05115,-10.47635,0.3931,0.351775,416.475,7.395975,12.11545,87.535675,11.885,55.130375,2.6063,46.246225,12.241225,277.49685,347.72315,16.6747,107.96775,6.5935,7.8456,9.4415,9.9815,10.1935,11.895,7.4231,8.544,11.61,11.895,11.1725,12.0475
2,8.25,62.12745,-4.38015,16.8915,7.1793,0.319575,0.38085,416.45,7.61665,13.2603,87.5602,13.49,51.89965,2.41865,211.0435,55.18755,278.3226,361.82295,74.839575,415.864,6.5495,7.7578,9.374,9.973,10.1935,11.895,7.28,8.4356,11.61,11.905,11.1675,12.0475
2,8.75,142.9478,10.560125,30.46205,43.40295,0.1922,0.42585,416.85,7.8296,14.82,87.59375,15.645,47.484625,2.48635,335.1304,83.819575,284.657875,382.86165,123.325,654.595,6.5215,7.65,9.284,9.9231,10.1635,11.897025,7.3285,8.4192,11.6175,11.905,11.1575,12.0525
2,9.25,220.671725,25.354775,42.6904,83.9426,0.16095,0.4448,416.7,7.68405,15.813675,87.61,16.84,45.4793,2.629925,442.652125,101.6521,288.3979,399.2383,158.5,861.64,6.6591,7.61,9.1315,9.8234,10.0869,11.894525,7.4725,8.3116,11.6175,11.9125,11.1375,12.0525
2,9.75,297.130375,45.325975,50.65,122.8586,0.16135,0.450225,417.05,7.73955,16.535875,87.6245,17.54,43.759,2.97395,547.302675,120.605,290.75,412.9668,186.78,1062,7.01,7.6335,8.9665,9.7806,10.0377,11.897025,7.6785,8.3092,11.62,11.915,11.1275,12.0525
2,10.25,359.0717,62.148075,55.20085,163.4,0.12735,0.4792,416.9,7.5979,17.0935,87.626625,18.07,41.484925,2.892,638.9847,137.751925,292.52835,427.92025,211.4042,1235,7.40715,7.634875,8.861525,9.70235,9.984275,11.897025,8.184825,8.3728,11.63,11.915,11.11,12.055
2,10.75,410.486825,78.2149,60.565,197.83445,0.07162,0.4857,417.2,7.5417,17.6134,87.62835,18.4575,39.5615,3.1818,712.330275,151.0999,296.706025,438.4499,230.235,1375.985,7.910475,7.712375,8.757375,9.64765,9.939925,11.899525,8.8242,8.47765,11.6275,11.9225,11.0875,12.0475
2,11.25,453.8912,93.704375,63.3756,225.076,0.13265,0.4959,417.2,7.610625,18.09,87.62105,18.9375,38.68025,3.1754,775.538,162.65355,296.524925,450,246.4649,1489.645,8.541625,7.959375,8.719075,9.58765,9.918375,11.899525,9.646075,8.607275,11.6375,11.925,11.0775,12.0575
2,11.75,480.9456,103.129575,67.2539,245.1,0.0938275,0.484125,417.1,7.666,18.425475,87.609325,19.3275,37.03305,3.289925,816.5,171.213975,299.9,458.2727,255.89575,1560.3283,9.303025,8.1472,8.675,9.51995,9.90445,11.899525,10.31775,8.747325,11.6375,11.9325,11.0775,12.0575
2,12.25,496.418,104.682675,73.7127,257.10675,0.14435,0.50875,416.9,7.5275,18.931775,87.576775,19.675,35.65465,3.535725,838.19555,177.5613,303.0613,464.11445,260.87275,1604.8871,10.0675,8.3858,8.64715,9.50995,9.88845,11.902025,11.20375,8.98005,11.6375,11.935,11.07,12.0575
2,12.75,494.2241,99.48315,76.429475,258.732425,0.2365,0.49135,416.725,7.519475,19.16195,87.5454,20.03,34.5431,3.527675,844,179.2754,303.7,467.89745,261.475,1611.79,10.82865,8.72405,8.6252,9.48425,9.85295,11.902025,12.003,9.23375,11.6375,11.935,11.065,12.0575
2,13.25,479.47815,97.87,74.972,261.15,0.226325,0.5202,416.4551,7.3947,19.4903,87.51,20.415,33.5137,3.6975,831.345175,177.761325,305.216675,470.260725,257.79,1583.9,11.59255,9.0725,8.6141,9.44,9.84165,11.902025,12.86325,9.55855,11.6375,11.945,11.0525,12.06
2,13.75,451.81965,88.53505,70.74655,252.758175,0.24755,0.524025,416.35,7.179,19.71995,87.480825,20.54,32.15755,3.77725,798.68965,173.9,305.0813,469.584,252.9,1528.13,12.1941,9.43985,8.65675,9.4,9.8337,11.902025,13.5496,9.96735,11.64,11.945,11.035,12.0575
2,14.25,411.5651,73.677125,68.6183,237.25,0.222875,0.519625,416.1,7.1221,19.8662,87.464075,20.68,32.005,3.8501,747.2434,165.5652,306.51595,463.50835,238.4,1430.23,12.846025,9.88245,8.722625,9.4097,9.811825,11.902025,14.065,10.382825,11.6375,11.9525,11.0175,12.0675
2,14.75,359.4,57.195925,60.997,214.3,0.2548,0.518225,415.9,7.0643,19.97995,87.45,20.79,31.75,3.90485,679.9064,153.7628,305.2,459.2,219.9,1302.797,13.2985,10.25,8.76,9.404,9.7777,11.899525,14.415,10.6574,11.63,11.955,10.9975,12.0675
2,15.25,303.804275,40.208425,57.779125,183.0725,0.2908,0.5132,415.8,7.15,19.88,87.44,20.835,31.451875,3.978,601.088575,139,304.175,451.4817,198.795,1150.9115,13.568725,10.549075,8.882625,9.36165,9.766775,11.902025,14.7175,10.972025,11.63,11.955,10.9875,12.075
2,15.75,231.260825,28.06995,48.919,149.0215,0.313675,0.5015,415.7,7.05205,19.8732,87.4428,20.73,31.5391,3.9303,503.358425,121.075,304.25125,442.348,175.4,962.1175,13.7164,10.84285,8.9775,9.375725,9.769975,11.902025,14.7923,11.224625,11.63,11.955,10.97,12.0725
2,16.25,153.26005,17.815,39.910475,109.23865,0.3277,0.4921,415.825,7.0846,19.64,87.44,20.5,32.1699,3.8494,397.875,101.45865,303.9951,431.8286,147.3,756.895525,13.6823,11.1754,9.075,9.4141,9.786125,11.908175,14.7125,11.53065,11.6275,11.95,10.9575,12.075
2,16.75,71.581275,9.4811,31.53625,63.76,0.3694,0.4725,416.1,7.159175,19.259,87.44,20.21,32.52,3.743,283.36555,81.18585,300.115975,418.418825,114.96,538.70425,13.541325,11.478725,9.245125,9.46425,9.80675,11.908175,14.511725,11.816125,11.6275,11.95,10.95,12.08
2,17.25,-1.3011,1.40075,23.58905,20.3125,0.415225,0.4351,416.15,7.17525,18.6983,87.45,19.435,33.30455,3.4157,170.85,58.412025,298.61655,403.59405,76.08,328.4325,13.331775,11.62485,9.285,9.471975,9.819625,11.908175,14.216875,11.9325,11.62,11.95,10.9475,12.08
2,17.75,-51.111375,-5.52325,15.31,-6.541,0.471725,0.380825,416.3,7.34655,17.86625,87.4633,18.46,35.6828,2.973275,67.260725,28.95475,298.7888,386.472725,30.96,126.0053,13.012825,11.68805,9.42005,9.479475,9.837875,11.902025,13.9275,12.07,11.6175,11.955,10.9375,12.08
2,18.25,-68.949025,-11.505,7.3597,-7.602,0.575,0.31305,417,7.61585,16.325,87.47345,16.41,40.2408,2.39355,2.230225,0.735825,293.9866,368.5482,0.8994,16.41345,12.674475,11.7725,9.512425,9.51425,9.879825,11.902025,13.5175,12.1375,11.61,11.955,10.9375,12.09
2,18.75,-68.165975,-12.555,5.516325,-10.855,0.6122,0.268175,417.175,7.710025,15.337975,87.4899,15,44.5669,2.338925,0,0.060675,292.861525,361.07985,0,0,12.227275,11.73535,9.6627,9.55925,9.923375,11.91,12.988025,12.1752,11.61,11.9525,10.9375,12.0875
2,19.25,-68.231525,-15.805,5.851,-12.56035,0.5881,0.2447,417.075,7.767825,14.7641,87.50875,14.53,47.3706,2.46225,0,0.781325,291.1192,357.699675,0,0,11.619775,11.675,9.763125,9.65515,9.983,11.902025,12.47,12.134825,11.6075,11.9525,10.94,12.09
2,19.75,-66.1444,-20.235,6.5068,-12.7598,0.59025,0.2394,417.15,7.7756,14.36,87.5261,14.1,48.14,2.45925,0,0.882375,288.375,355.978,0,0,11.02,11.6225,9.866875,9.73175,10.036,11.902025,12.05905,12.07515,11.5975,11.9525,10.955,12.0875
2,20.25,-65.3244,-23.426,5.80425,-14.50475,0.5387,0.26095,417.3,7.836,14.01475,87.53965,13.78,50.1843,2.525,0,0.838225,288.15,354.85195,0,0,10.65505,11.456375,9.959375,9.7339,10.064375,11.902025,11.66375,11.9364,11.5975,11.95,10.9575,12.095
2,20.75,-63.62,-24.033225,5.77205,-15.35475,0.55285,0.24815,417.05,7.9043,13.899725,87.55,13.5,50.957675,2.616,0,1.2322,288.4,354.6,0,0,10.34705,11.266375,10.029375,9.813275,10.12295,11.9,11.236375,11.70905,11.59,11.96,10.97,12.12
