DOY2,HR2,USTAR,TA_1_1_1,WS,NEE,FC,SC,H,LE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA,CO2,VPD,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,FCH4,SH,SLE,SCH4,T_SONIC,CH4
1,6.75,0.0707,6.696,0.700622,-0.7035,-4.0232025,-6.28685825,-58.9051,-16.856,-32.0256,14.856,13.433575,63.729999998,101.07074056,354.40375,0,-95.2222,-4.7529483333,0.075426667,257.730833355,340.05866669,2.86,-0.552380625,-120.6331,-50.74122,-51.22668,-14.425,11.93335,1799.943
1,7.25,0.037,6.81175,0.741376,-1.717225,-6.59606625,-12.47134,-52.727875,-23.11315,-33.851,14.75875,13.40305,63.030375,101.1,350.19325,0,-88.8024,0,0.1645,257.368333355,338.608,3.8253295,-0.7431649,-85.51475,-30.59546,-18.81905,-29.4,11.6218,1824.2345
1,7.75,0.07975,6.9855,0.647128,-3.0868,-13.56566,-18.88273,-49.7234,-45.88192,-34.240625,14.681,13.3649,61.938125,101.069725,353.27175,0,-56.2694,8.75981333315,0.93585,259.045316655,340.55533331,4.1555,-0.7535154,-77.7,-44.69426,-6.057766,-66.8592411,11.9786,1793.76975
1,8.25,0.104975,8.199,0.499,-10.34265,-10.9041175,-14.87615,-34.7952,-11.727,-33.8596,14.5935,13.316875,58.117,101.101025,356.4305,0,-1.5298,35.5812999985,2.4137875,258.202916675,345.7365000225,4.7188,-0.909491,-71.96,-16.50837,-32.10695,-28.456503475,12.19865,1831.712
1,8.75,0.16801385,7.1775,0.5192355,-12.7016,-13.4378425,-11.74818,-20.25915,5.3299,-28.698125,14.5375,13.2477,53.5718,101.102775,354.373,0,29.8648,51.1896499985,4.6394,261.5953333,353.998,4.8925,-1.09393,-98.17925,-13.486084,-24.53685,-49.03,13.622575,1768.7665
1,9.25,0.20418,8.18665,0.501833696125,-15.92345,-19.596738971,-9.690644,-16.2876,5.10580000000001,-26.290375,14.52266667,12.918,47.8391,101.1106,355.12,0,58.96225,81.85059999825,10.26104,263.742499975,361.8523333425,5.4108,-1.3233095,-59.6951858,-35.797105,-21.574515,-88.408125,14.3865,1822.91875
1,9.75,0.2434,9.3398,0.420554425,-16.01,-20.2327011255,-8.280625,-1.70425,10.13955,-23.1328,13.98478333075,13.048125,42.14545,101.081125,352.4375,0.17875,59.48105,95.78677500175,11.0853525,268.686,369.6890000225,5.5461,-1.6616025,-66.855,-7.521035,-41.48482,-84.3392943,15.3319,1736.2395
1,10.25,0.2527,10.534425,0.757629,-21.633875,-22.138275,-7.8605,8.16565000000001,26.6694,-19.4115,13.357075,12.90175,36.886325,101.10725,351.064,0.29675,84.314025,122.0483666825,15.5015,273.5240833225,374.98175,5.492,-1.593596,-66.36,-18.049605,-43.1827925,-45.201133875,15.608875,1771.534
1,10.75,0.24205,10.861845,0.7006279,-19.07915,-24.842296714,-7.512525,20.3837,35.00905,-15.492,13.254475,12.763075,32.973775,101.0962,352.25775,0.806808,113.2735,141.9006583175,19.380666665,278.038,379.332,5.68928325,-1.443199,-53.498757675,-5.335662,-36.10672,-24.5532582,16.02285,1783.475
1,11.25,0.272,12.09016666825,0.89336705,-20.2908,-25.15808584,-3.20625475,6.5572805,47.04403,-12.30445,13.027125,12.6926,30.678575,101.0172,351.293,0.72,83.2809,192.711000015,23.42825,282.43933332,387.298,5.7919,-1.572231,-74.12,-8.84225875,-24.938712417,-23.665,17.41075,1783.409
1,11.75,0.3102,13.19,1.00354475,-19.7264,-25.711855,-3.72636775,1.24295,14.8915,-9.7686,12.6920416685,12.672475,27.96265,101.081125,351.058,1.247,79.6045,213.8821667,24.80360833475,287.669,389.982833355,5.7924,-1.71491725,-83.443205,-9.2059605,-24.554195,-17.5875,18.07375,1778.94
1,12.25,0.311016,13.8565,0.87063805,-21.3168,-25.6449617235,-2.120653,1.37135,19.2875,-5.988975,11.66325833,13.22495,28.26585,100.91675,350.8855,1.695,53.0163,186.55166665,23.13175,292.354666655,391.079166645,5.6614,-1.4583295,-108.806383425,-12.8385025,-16.3701325,-12,17.940075,1785.9485
1,12.75,0.304425,14.4605,1.053373,-20.398125,-26.505706216,-4.875931,-3.467175,1.83070000000001,-3.56135,10.601200002,12.6257,26.27459166825,100.92575,351.4715,1.865,101.5526,195.28333335,21.2172,292.4729166775,392.6518333,5.5422,-1.4842005,-76.538947875,-15.698055,-29.2949793345,-13.26,18.48215,1799.4105
1,13.25,0.3173962,14.861,0.82133225,-20.1692,-24.085937011,-2.8531,-10.6179,36.71818,-4.990325,10.22434375,12.33615,25.8889,100.9045,351.086,2.39175,106.08475,161.825,22.083575,293.93,392.7233333575,5.85425,-1.5082425,-63.995899475,-6.2746666425,-20.167425,-14.7625,19.85265,1795.853
1,13.75,0.26825,14.810666665,0.824160075,-18.8602,-24.12940952125,-1.570215,-9.284175,24.08255,-4.609875,10.5355,12.765275,24.95685,100.86515,351.3345,3.718684,66.6471,150.80125,18.3562499985,290.8145833225,394.7490833225,5.4464,-1.550249,-52.826125125,-11.065504915,-24.2095175,-13.9375,20.578,1795.65875
1,14.25,0.311325,15.184,0.830296526,-17.54785,-21.48543,-1.6487,2.0352,31.5777,-2.77205,10.4985333365,12.2845,21.54115,100.902,350.935,3.468816,105.0389,110.8544250175,21.69035,294.2966667,397.27375,5.769075,-1.400536,-49.9547708,-13.2272675,-26.811859396,-7.9041116,20.535625,1794.628
1,14.75,0.284284425,14.608,0.898602762,-17.389,-17.73309,-1.9564755,-1.91430275,8.690575,-6.236,10.65045833,12.857,23.3751,100.81456992,351.524,2.4315175,70.9035,101.874,11.149433335,296.15575,396.0681666775,5.21575,-1.230156,-43.460006,-17.930067071,-22.505451633,-12.96,20.3595,1790.316
1,15.25,0.243160525,14.5315,0.9347848,-14.534,-17.19015578,-2.31015,-6.808025,-3.90675,-8.906,10.807933331,13.382125,24.584075,100.9,351.285,2.51274,58.559975,91.464833335,7.753275,293.456,394.1663333,5.543075,-1.241053,-45.1,-16.23344672625,-15.29763,-11.185,20.56925,1787.956
1,15.75,0.1975635,14.646666665,0.728825,-13.65465,-15.747524624,-1.1534865,-26.647635,3.6624,-8.5089,11.283233333,12.670875,27.4065,100.84858968,351.792,1.5675,43.0326,62.776,6.567125,291.995,393.5676666775,6.0473,-1.23738175,-34.965,-16.140866258,-17.2288725,-9.4925,20.80835,1780.7485
1,16.25,0.1578,14.2945,0.8401411,-13.3018,-12.5235,-5.421,-38.98156,2.334525,-10.75605,11.69116666625,12.7972,29.1764,100.9,350.091,1.275,15.40755,55.421833335,5.6195333335,292.60500001,391.21866668,6.03525,-1.08942915,-23.388861025,-32.210785,-17.4267575,-9.775,20.8288,1773.6105
1,16.75,0.117841325,13.983333335,0.6774548146,-10.09815,-8.571,-5.6323,-47.467425,-1.53104505,-11.009,11.9591666695,12.910625,32.11115,100.830792375,348.13575,1.4055,1.49175,42.995,4.8348875,291.2955,388.496,6.88975,-1.14068025,-35.465,-15.936635,-21.7418,-19.55,20.8316,1781.94575
1,17.25,0.075322919625,13.452666665,0.484943496675,-4.8618,-4.5738,-4.3156,-48.628375,-17.93288,-12.379,12.723399998,13.40555,35.8398,100.89734392,349.811,1.30975,-117.303,0,2.50705,285.621666675,386.427499975,7.0862,-0.88441625,-16.3225,-34.524755,-21.1876,-32.36,19.92275,1746.36175
1,17.75,0.06244,12.812,0.48048475,-2.589375,-3.82475,-5.245209,-64.3032,-11.2288125,-15.20435,13.137,13.13135,41.8536,100.92901992,351.211,1.249,-109.566,0,1.286254166475,284.69075,383.3574166925,7.41285,-0.85443725,-28.865,-32.567195,-28.27432,-26.575,19.7979,1772.9795
1,18.25,0.0565,12.08183333,0.6487963704,-1.1345,-2.305375,-2.2463,-65.6653,-8.249375,-18.4321,13.62201666925,13.3969,45.988,100.9412203,351.64675,0.5,-107.122,-4.4708166665,0.1605,283.72975,377.6984167,7.674197,-0.69575905,-36.895,-23.49545,-41.25851,-26.36,19.139,1778.4125
1,18.75,0.0387569503,11.304,0.4830988386,-0.567725,-1.88721,-3.19625,-71.810975,-13.7390975,-22.7037,14.13902499925,13.3788,50.356266668,100.964055425,353.515,0.30625,-106.456,-5.24565,0.207175,281.645166685,374.235,7.29817625,-0.706041675,-58.85,-24.2214475,-38.512765,-37.445,18.493,1765.236
1,19.25,0.0473669435,10.602333335,0.58847445,-0.3476,-4.044039,-4.6347915715,-62.100625,-7.6659,-24.64855,14.53717499925,13.4512,51.2454,100.9956,354.919,0.23125,-101.4195,-5.0049666665,0.21364,279.51333334,371.656,7.27785,-0.7475813,-34.23,-41.11427,-49.39262,-26.21,18.0692,1820.965
1,19.75,0.0445,10.44117499825,0.45275955,-0.3008,-5.15719175,-2.827493,-67.402315,-9.00175,-24.16345,14.76430000075,13.5347,51.2915,101.0421386375,355.6475,0.048,-101.778,-5.14725,0.23554,277.32725,367.95675,7.44714,-0.79940775,-60.45,-15.226,-55.63495,-21.38,17.623275,1802.03
1,20.25,0.037,10.083825,0.48324785,-0.500975,-1.3673015,-4.834875,-67.2383075,-9.847764,-24.42285,14.90815000075,13.5867,55.4214,101.062132365,356.69125,0,-106.218,-5.1175833335,0.335725,274.8493333075,365.664,7.1467185,-0.69781575,-58.44,-31.365575,-26.1736375,-15.84,17.352075,1789.337
1,20.75,0.03764390915,9.83,0.53705454455,-0.35475,-2.081256,-4.6459985,-59.3548,-6.46136875,-25.7993,15.02612500075,13.6137,54.7005,101.045,356.1065,0,-105.78875,-5.0682833335,0.3436,273.27066666,363.176,7.3,-0.6118605,-36.395,-40.51804,-25.60866,-25.0969151,17.148825,1838.4455
1,21.25,0.0470525,9.59255,0.513825,-0.5922,-1.61607175,-3.6315,-61.556425,-9.52132475,-25.71495,15.07282500075,13.6241,53.41705,101.03875,357.6475,0,-104.326,-5.1382,0.320025,273.6234999925,362.03125,6.95717825,-0.566957375,-48.1828,-33.5792875,-44.9969375,-18.655,16.7235,1736.942
1,21.75,0.0366,9.339275,0.652847941025,-0.8983,-2.26438,-4.283281,-65.04196,-9.40255375,-27.5645,15.16219999925,13.6304,55.875,101.0069,358.7695,0,-103.90325,-5.2018166665,0.24156666685,271.275,361.0825,6.5377035,-0.67338325,-40.875,-35.79181,-39.7961,-27.775,16.5285,1807.475
1,22.25,0.04825,8.963025,0.626427148825,-0.0355,-2.30459,-5.21095,-60.04725,-16.73,-27.63,15.11438333075,13.6509,56.922175,101.035875,354.36575,0,-104.608,-5.2329833335,0.118438333475,270.895000025,359.3225,6.4621255,-0.7276204,-26.425,-10.75368,-42.5130775,-36.035,16.2413,1822.84
1,22.75,0.03435614665,8.6468,0.562524325,-0.571975,-4.4465595,-4.45385,-57.445,-11.484,-28.1511,15.10164999925,13.6663,55.877375,101.0504,357.6625,0,-106.103,-5.35675,0.1046000002,269.9987499925,358.05575,6.407746,-0.8467353,-31.68,-33.71616,-31.609925,-45.3955398,15.7974,1816.978
1,23.25,0.0473,8.35675,0.570450435,0.1694,-1.59575,-5.650105,-59.52212,-13.911,-28.63185,15.0957416685,13.6787,55.12175,101.00525,356.39875,0,-106.78775,-5.299583333,0.0370199998,268.4772500075,356.765,6.2027,-0.8625941,-44.206551825,-23.18702,-48.9438,-41.9325,15.43815,1778.3735
1,23.75,0.0527125,7.1237,0.467612875,-1.194,-4.7971445,-5.58290375,-59.5941875,-15.51454,-28.17855,15.3516,12.709175,57.6401,101.00475,357.8325,0,-106.742,0,0.002475,269.625,355.73,5.904625,-0.8623444,-45.1,-20.8748375,-40.7849125,-19.84,15.114475,1772.314
2,0.25,0.043,10.239425,0.65331725,-0.716,-1.419002,-7.14755,-52.434495,-15.7866,-32.39375,15.74929166625,15.658875,66.2473833335,101.0015,355.56875,0,-105.775,-4.619532499675,0.248125,267.17625,358.93625,8.446,-0.6226526,-76.585,-36.25903,-47.72445,-21.02,19.8512,1750.5155
2,0.75,0.043,10.1741,0.554334125,-0.403975,-0.54055,-8,-56.611595,-15.9783,-32.83075,15.726,15.635875,66.45924166425,101.00285,350.099,0,-105.163,-4.386542499675,0.2488999998,263.897,357.847,8.334225,-0.5932716,-48,-14.3482125,-16.95184,-20.28,19.5704,1753.7255
2,1.25,0.06175,9.727875,0.685952875,-1.5008,-4.7536565,-7.76889,-55.1481,-16.7656,-30.841,15.805125,15.64716666375,68.1822833315,100.979975,352.90225,0,-103.9395,-4.45006416635,0.2973733332,261.285,356.361,7.737207,-0.6669974,-57.7225,-18.474415,-33.8351,-14.0425,19.2438,1754.935
2,1.75,0.0539875,9.710875,0.639389,-0.794,-2.550058,-9.06425,-58.57585,-17.4558,-31.17225,15.73825,15.65779166375,68.37804166525,100.9779,350.17625,0,-103.4425,-4.34399416635,0.295395833125,259.86875,355.66625,8.072325,-0.606356,-81.895,-34.80166,-28.82558,-14.62175,19.011,1752.91225
2,2.25,0.04695,9.58715,0.700933,-2.0974,-2.0772,-8,-54.7461,-15.307,-31.300875,15.77875,15.69045833625,67.6362,100.9567,349.024,0,-104.6775,-4.30804166635,0.13025,258.37625,354.952,7.92055,-0.6454574,-66.4725,-16.6276875,-16.2517,-34.675,18.8492,1725.99325
2,2.75,0.05774,9.3672,0.629725,-0.984,-5.05141225,-8.1815,-58.846835,-17.975125,-32.386,15.76854166625,15.70833333625,68.676575,100.96645,344.5875,0,-105.096,-3.980509167,0.1178,259.6725,353.5122500025,7.61895,-0.7011954,-60.96,-23.08089,-24.54898,-26.875,18.1702,1815.7605
2,3.25,0.058995,9.15295,0.589992875,-1.3984,-2.1134,-4.8157,-61.817435,-21.1694,-31.3475,15.616625,15.73695833625,71.19864166825,100.9167,350.311,0,-104.49125,-4.090339167,0.189324999875,260.5909,352.78200003,7.86285,-0.6700572,-66.4,-15.2205375,-34.8305525,-23.135,18.7516,1804.365
2,3.75,0.05395,8.8233,0.66631775,-0.8338,-3.67534375,-8,-51.6646875,-17.7375,-31.186375,15.5285,15.74545833625,69.952,100.886,347.245,0,-105.3075,-4.240413333,0.129,260.751,351.603,7.37045,-0.5797352,-38.225,-24.101095,-31.8950325,-47.38,18.5648,1784.53125
2,4.25,0.05,8.57945,0.575358625,-1.30115,-5.5232,-8,-50.258825,-21.79,-31.4135,15.601,15.73933333625,68.3015,100.88,347.034,0,-106.276,-4.20342,0.19642333355,260.07625,350.6225,7.2556,-0.6420142,-49.1175,-9.34852375,-27.9571475,-35.38,18.5226,1785.12925
2,4.75,0.05994,8.6276,0.57627845,-1.7605,-2.9232,-8,-54.9712125,-26.559775,-31.413125,15.483125,15.6382500025,67.6545,100.86845,339.38,0,-106.58875,-4.533124999675,0.048387499875,258.153,350.18899997,7.2782,-0.6258324,-65.355,-31.1046,-44.18434,-27.595,18.4744,1797.158
2,5.25,0.0529625,8.6438,0.6367,-0.839975,-1.82621875,-8,-49.8737,-27.853,-32.30625,15.39175,15.65691666375,61.36905,100.9057,331.18875,0,-106.643,-4.18758583365,0.1188133332,257.9670833025,348.501,7.2455,-0.6342966,-43.28,-18.8347,-60.562255,-16.4725,18.4992,1815.924
2,5.75,0.0539,8.32925,0.6699509,-0.9239,-5.725125,-6.916975,-50.51263,-26.291275,-33.778,15.295625,15.66383333625,63.1927166645,100.90435,340.15175,0,-103.208,-4.62822916635,0.1977200002,258.208175,346.73575,6.51025,-0.6305216,-32.25,-39.48841,-26.10063,-33.38,18.4762,1828.13
2,6.25,0.0427,8.276925,0.6592936,-0.6043,-7.890725,-14.0100725,-51.5616,-22.34525,-33.501375,15.2875,15.66875,65.588875,100.9349,336.56,0,-104.436,-4.440960833,0.224855,260.58875,346.7854166625,5.72355,-0.7727896,-30.26,-38.866665,-30.97756,-28.35,18.4014,1840.96225
2,6.75,0.0615,8.011475,0.60966375,-1.873425,-6.9952345,-8,-51.761625,-26.8276,-33.358625,15.36,15.6829,66.0317,100.98405,345.698,0,-102.781,-3.397809167,0.1762666668,256.83333333,347.288,6.31475,-0.7134092,-46.03,-47.70691,-14.9192825,-48.075,18.4066,1852.685
2,7.25,0.072,8.1732,0.661942625,-3.845225,-4.5088965,-8,-43.75496,-31.3358,-33.852375,15.2018,15.635166667,67.29993333225,101.00605,345.404,0,-79.91125,2.31006666635,0.90792,258.54599997,346.759,6.276575,-0.6818332,-46.7,-29.7012875,-18.888905,-98.37875,18.8196,1822.345
2,7.75,0.0886,8.69865,0.73965425,-14.29345,-8.536025,-8.702578,-32.394425,-28.10995,-35.45875,14.909,15.63154166375,65.84775,101.0388,348.734,0,-30.145625,11.877975,2.6082875,255.3175,349.8275,6.2623,-0.771964,-73.4,-41.4138875,-13.4857475,-88.82,19.5248,1799.393
2,8.25,0.152,9.6497,0.607014125,-12.64925,-10.8824025,-11.24196,-27.7053,-51.09885,-33.093375,14.8695,15.55645833375,60.7888,101.0742,353.5595,0,15.4686,28.98385,3.9937,259.64,357.0195,7.13505,-0.9620308,-93.4394,-31.9571125,-14.78714,-93.7172,20.343,1797.66
2,8.75,0.18,10.559775,0.538649375,-16.8121,-14.62971,-10.016435,-13.8857,-9.5369,-27.859875,14.780125,15.4165,56.01225,101.0936,352.425,0,37.327,51.707525,5.957,261.42875,363.3225,6.71965,-0.9773232,-95.6695,-42.8593375,-54.06735,-76.325,21.3524,1786.99
2,9.25,0.1853,11.23333333,0.5809,-18.9469,-19.41333,-7.884575,-13.58175,10.9484,-23.012,14.69954166625,15.25554166625,49.88525,101.1,352.286,0,68.908375,79.87140000325,9.92667083325,267.6375,367.50125,6.7678,-1.178085,-114.983,-28.14998,-29.66634,-45.27,23.211,1786.62375
2,9.75,0.21775,12.45,0.69155,-20.319325,-21.03002,-9.94235,0.198875,28.042,-17.10775,14.10095833375,15.07125,47.2507,101.106,351.95375,0.4525,99.71155,118.7490500325,14.5956,272.46,374.204,6.6715,-1.349847,-130.345275,-24.283665,-41.042985,-26.1975,21.9594,1787.004
2,10.25,0.24735,13.437,0.7581578,-22.4778,-22.5024125,-6.172875,1.136375,46.968375,-12.658875,13.98916666625,14.98029166375,44.474,101.093425,349.80375,2.1275,134.028125,156.45425,14.409125,277.75625,379.4825,6.757,-1.205165,-134.7511,-7.576239,-37.7442,-17.1775,22.70345,1787.9285
2,10.75,0.2758,14.139,1.071442,-23.5093,-23.31991,-5.652125,-7.84532875,32.50644,-8.656625,13.467875,14.767875,40.019,101.07375,349.82775,2.532,101.6825,153.6885000325,14.1085,280.4083333375,386.18875,6.602082,-1.23875,-110.809,-17.14798,-25.42078,-20.115,23.6972,1789.17
2,11.25,0.28091255,14.492,1.09868,-21.798075,-22.13345,-5.4338355,-5.99585,19.976195,-6.47985,13.143499997,14.568499997,36.0113,101.034475,349.078,2.196,113.69025,136.72175,14.04835,284.06425,392.2035,7.7724915,-1.386894,-132.9029,-12.38324625,-29.0524475,-10.6675,23.9288,1794.8685
2,11.75,0.289625,15.135,1.13153325,-22.9525,-23.9941525,-5.4269405,-0.923000000000001,27.795375,-5.3635,12.69143333,14.444699997,34.8393,101.004025,349.06575,2.7125,101.28005,136.9223916675,15.56224166475,289.318,394.683,7.9651145,-1.3459425,-125.642175,-34.0077875,-32.7035825,-8.87025,24.148875,1794.26875
2,12.25,0.312575,15.987,1.063011,-21.620075,-30.92282,-4.8015,-4.22995974999999,53.7394,-6.61025,11.906875,14.4998749975,33.3361,100.94915,348.924,3.1775,101.391875,135.5230833325,14.82325000125,291.02625,398.3995833625,6.975425,-1.28510425,-138.437225,-18.005915,-28.6371,-9.037,24.062675,1799.1155
2,12.75,0.3341656,16.576,1.097225125,-20.6254,-25.23705,-6.4817,-36.1754325,36.862875,-3.653125,11.26466667,14.195125,29.783775,100.92,349.1615,3.79975,82.147625,148.45975,15.4894,290.9575,399.83625,7.7909,-1.37446,-115.104,-20.43611,-29.323395,-9.103,24.4002,1799.84
2,13.25,0.314875,16.925,1.172125,-22.4008,-23.18354,-5.0445,-8.2079,47.36224,-8.9941,11.12866667,14.2981,28.43750833325,100.89,348.864,3.8155,84.45555,127.1027499675,15.5618166685,292.275,399.99399997,6.7186265,-1.3687075,-110.76975,-18.9421,-28.0855875,-7.129,24.011875,1794.0625
2,13.75,0.34217825,17.313,1.4434,-20.264,-23.264,-2.846348,-0.666849999999993,38.2804,-2.796375,11.387199997,14.47325,27.69469166675,100.859775,349.892,4.3855,95.102375,137.11625,14.593625,293.9083333375,398.1166666375,8.3849,-1.35405375,-115.03125,-35.68226,-33.1975375,-8.87,24.39425,1795.5915
2,14.25,0.304,17.396,1.5314,-19.2077,-21.0340475,-8,6.46508575,34.901925,-6.4945,11.49606666975,14.44916666375,32.49715,100.83,349.92425,4.4245,105.83,153.1263583325,15.938125,294.04125,398.5404166625,8.3096,-1.273883,-94.475,-18.5368125,-25.34412,-5.93275,24.2111,1795.515
2,14.75,0.36535,17.134,1.413184,-18.0127,-21.20845,-2.377,-1.386274,43.881375,-8.1005,11.7216,14.61079166375,31.06985,100.8207,350.38375,3.9435,118.6675,158.8644999675,17.781,290.94375,397.885,8.186375,-1.17611,-77.3575,-20.6872875,-23.3368125,-6.23325,24.38825,1797.88375
2,15.25,0.307125,17.066,1.18459,-15.7575,-16.57655,-0.71515,-12.519555,31.7502,-6.093625,12.13754999975,14.71041666375,32.57575000025,100.797025,350.69375,4.39,83.34625,139.91775,14.88212500125,289.1675,397.9970833625,7.514375,-1.162798,-58.51,-13.3286,-59.414945,-5.8965,24.2314,1798.312
2,15.75,0.3415064,17.095,1.31565325,-13.870375,-14.101375,-3.380295,-22.315645,19.96141,-7.228125,12.330666667,14.74183333625,34.253825,100.7753,350.602,3.505,87.2656,116.9661,13.2198,284.821,394.874,8.24965,-1.089606,-40.0425,-19.163325,-27.376785,-7.0865,24.43075,1796.084
2,16.25,0.328535,16.37666667,1.1460485,-14.069375,-13.711,-1.861065,-22.6360325,13.9743175,-9.421625,12.5644,14.83354166375,35.1378,100.786,350.88625,3.66375,56.2238,91.7094,10.2926466645,281.766,393.0975,8.5495,-1.051095,-25.805,-37.93602,-19.103595,-9.8,24.402425,1797.94
2,16.75,0.258125,16.463,1.0218825,-9.92285,-9.994875,-2.25752625,-38.10408,11.1221,-11.138875,13.067399997,15.15925,40.407,100.82625,350.47375,2.505,21.4118,60.66219166675,7.29526833345,283.556,392.5225,9.276,-0.915001,-21.795,-20.1481,-24.0634475,-14.6,24.556,1801.43525
2,17.25,0.183041,16.046,0.9982863,-7.636,-7.55215,-5.12985,-40.6225275,-4.275975,-13.5395,13.17054167,15.537375,43.7926,100.8486,350.362,1.80925,-3.454,31.93532500325,4.29840833355,281.9675,389.948,9.353225,-0.74460105,-23.585,-20.649495,-25.56604,-12.465,24.570175,1793.7195
2,17.75,0.120834375,15.354,0.7227028,-5.8562,-5.929675,-5.685475,-55.352,-21.9602825,-16.92975,13.59783333625,15.72845833625,47.617400003,100.8447,350.47175,1.276,-123.14,0,1.9632,278.589,385.347333305,9.4775,-0.76209495,-34.4525,-38.60632,-18.695025,-14.4,24.46725,1787.7455
2,18.25,0.097496575,14.791,0.6888,-1.2203,-1.66743575,-1.4295,-57.44225,-14.81575,-19.714375,13.932,15.875,51.6542,100.8706,350.791,1.18225,-106.773,0,0.70935,277.259,381.9790833275,9.3834,-0.6454463,-41.48,-16.7474,-24.33722,-13.3485,24.10995,1776.316
