DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,RH,WS,SW_IN,LW_IN,PPFD_IN,PA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,VPD,SW_OUT,LW_OUT,T_CANOPY
2,18.75,0.1514785,0.022985,0.018625,0.0060545,-8.607774,-0.267504,1.873553,-0.069113,393.482212,4.526364,-5.3646835,76.152,2.3981125,0,244.24,0,98.435,-1.6597694175,-0.05925422,-0.105270095,-0.131419845,-0.1466166,-26.373,1.49644109,0.54278385,305.3839,1.017275
2,19.25,0.146506,0.051483,0.0438615,-0.0025875,-7.151319,-0.265883,1.148962,-0.0968355,393.6278425,4.3900505,-6.11145,77.3505,2.495495,0,242.28,0,98.46,-1.8720953215,-0.064737115,-0.0596065,-0.09348279,-0.111445825,-20.30708,1.3075512595,0.70934665,303.67125,0.07616691
2,19.75,0.15199,0.018736,0.0279575,-0.001793,-7.847901,-0.167355,1.0414315,-0.085604,394.184742,4.362715,-6.3231,78.309,2.4839975,0,245.9,0,98.453,-1.5698302005,-0.0797174755,-0.054762875,-0.08734628,-0.10641436,-21.294135,1.2735722395,0.6731761,301.99965,0.02985648
2,20.25,0.133939,-0.002206,0.010525,0.00165,-7.630333,-0.269952,0.5364265,-0.027158,393.723315,4.34967,-6.4175,79.5455,2.4064105,0,244.6067,0,98.4914,-1.200521542,-0.0782966535,-0.07936753,-0.108824885,-0.13075489,-20.234195,1.1805572765,0.6013741,301.43645,-0.3918034
2,20.75,0.129916,-0.0084,-0.0184955,0.0023635,-7.354528,-0.1607365,0.343486,-0.068371,393.987057,4.260365,-6.7475,80.3505,2.5874375,0,244.02,0,98.526,-1.529478718,-0.14591785,-0.0849312355,-0.093621024,-0.112770735,-20.68247,1.159891404,0.5106897,301.28595,-0.0550999
2,21.25,0.131764,0.01734,0.0271685,0.003121,-6.224759,-0.2008145,0.688958,-0.053364,395.405516,4.2003385,-7.0251,81.0675,2.4968435,0,242.79,5.6175e-05,98.535,-1.117191168,-0.27237075,-0.2010172,-0.1753874,-0.12199604,-22.461185,1.130676923,0.7008796,300.65365,0.1795271
2,21.75,0.142532,0.022058,0.028831,-0.001155,-6.431817,-0.180856,0.333578,-0.038438,393.9969395,4.16364,-7.390484,81.7645,2.483625,0,243.08,0,98.54,-1.4405313335,-0.2715368,-0.23496765,-0.20409535,-0.139541195,-23.361015,1.1448534805,0.6122663,299.7784,-0.1455996
2,22.25,0.143702,0.029446,0.015552,0.004132,-6.868115,-0.177229,0.854604,-0.072833,395.0412835,4.174406,-7.75855,81.22,2.5372772935,0,243.84,0,98.56,-1.489958217,-0.27322365,-0.2216029,-0.1895411,-0.131646595,-22.26115,1.075628887,0.6720719,299.379,-0.4226071
2,22.75,0.139059,0.0820855,0.0723245,0.0022495,-7.218819,-0.179392,0.763342,-0.0403745,394.074765,4.235652,-7.70965,82.07447,2.5128265,0,241.34,0,98.5555,-1.6754050585,-0.2467052,-0.24233865,-0.20792945,-0.13348591,-22.707745,1.002054127,0.6873826,298.64465,-0.7635568
2,23.25,0.131996,0.052466,0.0426865,-0.0027345,-7.565282,-0.143724,1.314073,-0.047849,394.344603,4.239101,-7.6601,82.96035,2.46425,0,239.59,0,98.564,-1.6967937625,-0.22789175,-0.2615308,-0.26414285,-0.15954605,-25.703315,0.983177932,0.58806565,298.1313,-0.8915429
2,23.75,0.127782,0.075538,0.040527,0.005846,-8.358796,-0.147381,1.9249125,-0.045674,394.227355,4.408737,-8.1835,83.00302,2.390673,0,238.45,0,98.568,-2.000393519,-0.2061392,-0.24101545,-0.26273855,-0.16890565,-29.75698,0.977464498,0.68621605,297.74695,-0.9168076
3,0.25,0.145347,0.428232,0.422243,-0.002542,-8.731808,-0.19964,1.5213595,-0.019868,402.0273385,5.906337,-1.1763805,82.95527,2.223625,0,269.995,0,98.32119,0.4878863885,2.0610985,2.308306,2.5971165,2.6754525,-23.45854,1.604817025,0.8220281,321.2066,1.6774775
3,0.75,0.135591,0.443859,0.424763,-0.0026095,-9.34101,-0.1782015,1.420678,-0.029533,401.4466685,6.0630645,-1.41265,84.38528,2.310875,0,271.045,0,98.295,0.602624587,2.0293585,2.323447,2.580057,2.619851,-18.291735,1.6550492315,0.8734595,319.7837,1.825493
3,1.25,0.145996,0.444742,0.443707,-0.0018985,-8.213108,-0.189996,2.005249,-0.0538755,401.4096765,5.835288,-1.59875,84.8035,2.228,0,270.415,0,98.2483,0.451918093,1.9967125,2.307233,2.541767,2.563544,-20.908025,1.635587192,0.8522082,319.73265,2.073666
3,1.75,0.1524095,0.322928,0.361223,-0.006188,-7.755364,-0.135385,1.1062575,-0.05347,401.491748,5.720527,-1.5120425,85.4125,2.326,0,274.6,0,98.2225,0.3173485375,1.958338,2.2568485,2.5144085,2.5001575,-19.749335,1.6006883975,0.86404585,320.1091,2.04441
3,2.25,0.154006,0.3467375,0.3674135,0.0036875,-8.162852,-0.162739,2.017622,-0.059866,400.8458645,5.695378,-1.604557,85.4195,2.336,0,274.325,0,98.214,0.0526251935,1.905105,2.20889,2.495495,2.479816,-15.957475,1.457919333,0.858233,319.82795,1.7268835
3,2.75,0.150392,0.3410685,0.329985,0.006821,-7.917809,-0.179855,1.26265,-0.0395745,400.611574,5.827522,-1.8120245,85.6705,2.341913,0,272.445,0,98.237,-0.063096844,1.809813,2.1578035,2.423271,2.461926,-18.06592,1.433985032,0.79235965,318.3953,1.6080315
3,3.25,0.159623,0.3760595,0.395539,-0.005794,-6.9506005,-0.1206595,2.387127,-0.01416,400.546564,5.701888,-1.9437675,86.02451,2.252,0,269.615,0,98.247,-0.317059504,1.7235365,2.1044095,2.3391925,2.446071,-20.36509,1.4162599245,0.6903462,317.6611,1.4461925
3,3.75,0.142638,0.370484,0.367481,0.0019435,-6.7526025,-0.156401,1.6586,-0.015867,400.841304,5.955817,-1.99425,86.286,2.369298,0,268.915,0,98.165487,-0.300884683,1.6407185,2.0713205,2.2661165,2.4156705,-20.055325,1.2392983305,0.6511694,317.05145,1.334424
3,4.25,0.145472,0.3726325,0.31897,0.008447,-7.262887,-0.207349,1.0717165,-0.04189,400.3088115,5.761437,-2.0063115,86.778,2.181593907,0,271.9,0,98.20711,-0.390127971,1.53147,2.0281085,2.1990855,2.382353,-17.03747,1.1959789895,0.71126165,317.8601,1.448064
3,4.75,0.15198,0.390085,0.33943,0.006255,-6.427877,-0.116964,2.524783,-0.03774,400.839103,5.99319,-2.1381,87.1705,2.100488,0,275.275,0,98.292,-0.6507524165,1.454006,1.981677,2.1363525,2.3389315,-17.24727,1.1708945755,0.57939775,318.6619,1.4571025
3,5.25,0.135597,0.410595,0.405979,0.006442,-5.862586,-0.114825,2.196727,-0.0367915,400.480772,6.015956,-2.22325,86.891,2.091875,0,269.18,0,98.2667,-0.852234917,1.3785485,1.909563,2.0943335,2.275735,-12.63523,1.183872994,0.79406015,318.177,1.3841575
3,5.75,0.156329,0.26476,0.263873,0.01309,-5.194631,-0.0755935,2.400885,0.016484,401.103862,5.869716,-2.30765,87.4835,2.139879,0,270.77,0.057869917,98.2583,-1.041613423,1.305453,1.819331,2.0429855,2.234523,-11.439465,1.195797094,0.7652649,317.416,1.4422735
3,6.25,0.15108,0.301024,0.302476,0.003444,-7.055185,0.035531,2.183237,0.005178,400.536301,5.81148,-2.4405565,87.6735,2.0305,2.4177,273.07,6.8045,98.219489,-0.9749122585,1.2679135,1.7742305,2.018736,2.21617,-11.217615,1.2804164115,1.1726735,317.08185,1.5297405
3,6.75,0.167715,0.312959,0.338613,0.004007,-4.794672,0.189709,4.682784,0.069913,401.144348,5.8364075,-2.325823,86.583725,2.158974,17.5345,271.77,32.236865305,98.232305,-0.9996731875,1.303613,1.729059,2.0147165,2.26679,-7.1218165,1.2954847995,2.7309205,317.70175,1.567615
3,7.25,0.183129,0.2560765,0.243531,0.003142,-1.931659,0.405119,8.092081,0.1086925,401.6218075,5.817562,-2.11765,85.90767,2.404,59.669,271.57,111.2800601,98.23972,-1.227099167,1.3133605,1.6420515,1.87945,2.2042395,7.5456845,1.237290617,7.4114545,320.42345,1.77598
3,7.75,0.198334,0.203787,0.189202,-0.0054435,2.445092,0.6224155,13.4200735,0.114812,402.359408,5.8749325,-1.684443,83.4865,2.597625,127.35,272.365,253.8034712,98.238,-1.3121861135,1.4029215,1.598876,1.8004845,1.9757085,27.014075,1.3129647615,12.43165,323.6593,3.1873615
3,8.25,0.216015,0.16472,0.181528,-0.012648,5.0056895,0.5301935,19.1518805,0.1338005,401.252824,5.965517,-1.26825,82.421295,2.67475,199.615,276.7886,426.30910305,98.22414,-1.24404696,1.4123995,1.59346,1.7299125,1.8462305,69.81912,1.48019046,21.539815,326.0146,3.441896
3,8.75,0.217192,0.197976,0.220066,-0.002684,11.351616,0.684608,22.622588,0.157622,401.050992,6.058743,-0.837515,80.373255,2.911961,276.735,277.37355,607.053734,98.2,-2.8299522415,1.799221,1.6284645,1.7570265,1.8640665,128.8227,1.712513707,35.075695,330.7011,4.0666815
3,9.25,0.227302,0.161208,0.158472,-0.010088,15.994561,0.628396,28.002883,0.129088,401.556924,6.175465,-0.49880185,78.00817,2.9248,362.69,279.93515,787.925,98.25209,-2.5273573665,2.706219,1.760479,1.7775425,1.8741745,145.97965,2.036408173,37.8414,336.31495,4.650215
3,9.75,0.237776,0.012464,0.0758525,-0.007139,17.8829505,0.559527,32.338896,0.135799,401.2579285,6.241004,0.04742,75.5025,3.144,432.525,284.845,930.95892035,98.263,-1.073720337,3.3075325,2.133973,1.918377,1.932771,150.57595,2.292111917,36.14398,339.90015,5.798784
3,10.25,0.24383,0.1443185,0.169173,-0.005372,20.540076,0.585185,31.853844,0.119761,401.08,6.3207645,0.43076,73.2325,3.1255945,495.67,284.57,1043.8,98.262,-1.345150404,3.3764055,2.601729,2.013421,1.965042,157.21555,2.4989717425,41.736665,345.40905,7.424429
3,10.75,0.251826,0.0342595,0.0478185,-0.005802,20.7793345,0.563877,38.705747,0.118864,400.243695,6.5095,0.9341257,72.0505,3.2864217065,549.085,288.41,1151.525522,98.273,-0.769350729,4.246703,3.210084,2.2750645,2.0841695,202.0927,2.4410075725,36.510865,350.25365,6.7812465
3,11.25,0.256485,0.140064,0.12479,-0.005428,23.767579,0.519824,41.454465,0.125291,400.105961,6.4102975,1.13725,71.3535,3.116,609.7335,287.64,1233.650036,98.264,0.520839292,5.38059,3.615596,2.874983,2.1909985,257.26935,2.522451614,54.24081,354.1656,9.893601
3,11.75,0.25161,0.165385,0.193896,-0.005094,25.468077,0.428676,36.5203755,0.0980015,399.975258,6.358188,1.3465165,69.534,3.154686023,606.915,287.745,1207.6245565,98.257,1.2678289505,7.098279,4.499399,3.621263,2.6373655,313.3125,2.9574732405,69.453575,358.88685,10.79714
3,12.25,0.253637,0.1029815,0.135284,-0.004074,20.7159585,0.431945,39.4625805,0.0909265,399.9990855,6.34301,1.83805,67.7585,3.230385,629.0753721,289.7116,1095.0515565,98.24171,6.6366120415,8.101857,5.3095625,3.9733775,3.0708345,304.0385,3.241502685,50.51043,360.43375,10.4322615
3,12.75,0.259227,0.178994,0.181292,0.001345,19.2971635,0.347612,44.047563,0.0610825,399.4961375,6.401147,2.06235,66.507,3.35325,628.425,292.66835,1210.25,98.235013,11.587761295,8.3005215,5.8424755,4.592863,3.5707835,266.0243,3.263790354,46.340585,359.5184,10.6727685
3,13.25,0.2545785,0.253821,0.258684,-0.00336,20.962066,0.341983,40.2850035,0.016141,399.447362,6.399312,2.22745,64.817,3.408536,591.995,292.525,1157.3804435,98.2,16.433419,8.441985,6.166796,5.1052095,3.8548225,264.12245,3.347732241,54.997925,359.28575,10.727057
3,13.75,0.252055,0.274503,0.240416,-0.003426,15.140975,0.2576375,40.881893,0.0065645,399.463997,6.3944065,2.55215,64.5125,3.336375,543.205,290.43865,1064.327996,98.2,15.99360292,8.7131995,6.527778,5.528763,4.0237265,254.54685,3.3125143845,57.61065,369.3729,10.02293
3,14.25,0.255815,0.376252,0.379353,-0.0043055,13.1927435,0.180117,35.925874,0.0472565,398.623296,6.4598235,2.6348,63.5265,3.30575,500.095,289.335,942.07,98.166378,17.947023795,8.7372365,6.960061,6.0139875,4.363264,225.7696,3.460759805,69.167765,366.2826,11.15951
3,14.75,0.258946,0.359554,0.367486,-0.001094,5.388928,0.157099,44.139544,0.0519185,398.836636,6.501845,2.645389,62.81866,3.2507070445,431.86,289.57275,843.83,98.168,20.14283242,8.76008,7.602736,6.58233,4.68572,188.5468,3.0559992585,52.141325,362.5213,10.94154
3,15.25,0.2578175,0.3232665,0.313141,0.0032355,4.566639,0.105078,44.5147625,-0.018861,398.771818,6.429955,2.7164,62.7345,3.3044729275,380.905,288.45,728.8614525,98.1583,20.912977025,8.717687,7.4173225,6.946549,4.9034445,169.0078,3.151629406,52.780015,360.77105,11.05623
3,15.75,0.260404,0.370026,0.379896,0.002603,1.843952,-0.025563,34.107531,0.012306,398.731625,6.409705,2.7915,63.1545,3.30125,293.655,287.43,531.345,98.1805,20.862552125,8.437558,7.3607475,7.2247175,5.2000315,121.5315,3.45480994,39.47047,358.6569,10.77586
3,16.25,0.245233,0.322536,0.347211,0.0036805,-1.849243,-0.0709255,34.027938,0.020927,399.1171675,6.387151,2.7286,62.448,3.237116,226.995,285.5,407.61626595,98.1810055,19.725578,8.257571,7.17818,7.2011175,5.553833,83.590955,3.6443402885,20.800785,356.3207,10.09962
3,16.75,0.234896,0.387703,0.365951,0.002183,-5.416885,-0.224087,30.444482,0.03875,399.125242,6.3189305,2.57005,63.0065,3.138111111,145.265,283.835,259.11875025,98.1727,18.65878719,7.93494,6.920264,7.0362405,5.7580365,42.24846,3.448085783,15.983,351.15405,8.549411
3,17.25,0.217843,0.505911,0.486999,0.003551,-8.759816,-0.290327,23.2220985,-0.00024,399.026798,6.288044,2.5095,65.05184,2.947625,86.279,284.23,145.6057875,98.146735,17.610274355,7.507953,6.6584985,6.833163,5.774375,13.14837,3.317776086,9.287249,345.77345,7.7120265
3,17.75,0.192783,0.50157,0.460091,0.008235,-12.1955875,-0.483885,15.590739,-0.038196,399.22778,6.392206,2.0909,66.164,2.809625,32.4185,279.045,56.62772327,98.14465,16.63922056,7.11634,6.399189,6.6232755,5.675501,-6.0093155,3.144850317,3.5997065,338.9051,6.5203775
3,18.25,0.1594545,0.349196,0.37034,0.009441,-13.302636,-0.546176,8.7979795,-0.010554,399.6855365,6.310715,1.72015,69.128,2.557875,5.7937,275.37675,13.614819225,98.1702,14.818988335,6.5505095,6.131831,6.407978,5.4236445,-26.265815,2.9542566195,1.421515,335.98715,5.0683505
3,18.75,0.149573,0.3188315,0.322608,0.009232,-11.938847,-0.442521,4.51984,-0.0341995,400.2774945,6.539349,1.2967,71.362,2.429375,0,271.59,0.162874663,98.200095,13.07622502,5.768053,5.7969675,5.9460645,5.091006,-38.917455,2.7631111115,0.9565902,333.1605,4.9155475
3,19.25,0.138075,0.3481995,0.336219,0.008495,-10.658529,-0.351878,3.179528,-0.058891,400.904708,6.622762,0.963305,74.3235,2.320864,0,269.9,0,98.2412005,10.6241848775,4.7283395,5.2327765,5.4721015,4.729905,-28.856265,2.5272284685,0.92254455,331.0489,5.191938
3,19.75,0.138224,0.327792,0.337534,0.011738,-10.1084315,-0.3435325,2.7752675,-0.052826,401.001635,6.39008,0.66802105,75.012975,2.2039076155,0,268.01,0,98.238735,6.6404639125,4.1062335,4.751141,4.956239,4.3457615,-27.15035,2.393504494,0.9630075,330.16675,4.682954
3,20.25,0.140388,0.372415,0.376982,0.002504,-9.504895,-0.293574,1.589352,-0.059073,402.469072,6.192156,0.421865,75.4868,2.240550461,0,268.9224,0,98.27194,4.7484711895,3.6069265,4.4157635,4.379551,3.9895115,-30.58468,2.3059867095,1.05531475,329.747,4.462322
3,20.75,0.146683,0.253336,0.263825,-0.0009265,-8.889531,-0.238559,2.090517,-0.084077,402.515472,6.0905515,0.29907,77.088,2.312555,0,270.59,0,98.295875,3.054044979,3.2112935,4.11555,3.9047835,3.7347965,-31.14125,2.1955152235,1.1119715,328.45835,3.803651
3,21.25,0.145899,0.218138,0.299104,-0.00218,-9.7913545,-0.1972845,1.791737,-0.0375725,402.781424,6.1583935,0.0781399,79.0995,2.388064,0,271.955,0,98.270185,2.367965973,2.9099645,3.702646,3.6844585,3.551986,-30.49896,2.122705292,1.00058485,326.9877,3.251754
3,21.75,0.14393,0.335692,0.346227,0.000329,-10.865494,-0.224242,1.616471,-0.010898,402.7849575,6.326619,-0.093985,79.295,2.406179703,0,268.6,0,98.308,2.001055234,2.691179,3.3756575,3.5614705,3.3758625,-29.56839,2.0089767185,0.858101,325.80335,3.621635
3,22.25,0.142301,0.4617,0.453205,0.0055345,-11.980474,-0.249683,1.906764,-0.0099485,402.2492705,6.210964,-0.1682572,80.37698,2.411652,0,273.425,0,98.299,1.4522647625,2.5191515,3.0931055,3.4196695,3.2209075,-32.35545,1.8934120145,0.9722843,325.89655,3.55118
3,22.75,0.136368,0.3875005,0.438845,-0.0025245,-10.7222235,-0.1525435,2.3400385,-0.021598,402.7129915,5.98777,-0.51361,81.42666,2.370801737,0,270.4299,0,98.266,0.884586875,2.3211525,2.8939605,3.332419,3.0917665,-26.377235,1.7824082715,0.8941748,326.0027,3.043805
3,23.25,0.1411785,0.3918085,0.437088,-0.004188,-10.4096125,-0.223074,1.852638,-0.002804,402.8624705,6.034248,-0.64563495,81.66,2.474883,0,270.41,0,98.277,0.4014419935,2.2406695,2.7353805,3.246961,2.968208,-22.70048,1.769577763,0.9182567,326.2891,3.136474
3,23.75,0.1318535,0.356219,0.379752,0.0030775,-10.163561,-0.18895,1.6222395,-0.0230675,401.077428,6.05248,-0.79405255,82.492,2.3798895,0,271.19,0,98.284125,0.167044843,2.2409995,2.563195,3.1114885,2.8729205,-26.132965,1.6331245675,1.0464235,325.8619,3.725024
4,0.25,0.175612,0.869661,0.886437,0.009828,-11.958448,-0.2696775,6.329461,-0.042151,403.329431,6.913163,5.0679111095,75.56599,2.453808842,0,300.07,0,97.961985,-5.5850340625,6.6831355,6.979306,7.255964,7.393775,-19.88523,2.24878304,1.186425,336.44295,1.7064805
4,0.75,0.167682,1.129669,1.0842585,0.0049405,-10.895346,-0.209822,5.961363,-0.022677,403.207541,6.87309,4.90095,77.0195,2.399638,0,300.86,0,97.9515,-6.4013579375,6.6607315,6.9304285,7.201014,7.3324745,-18.33912,2.2294811725,1.062641,336.7259,2.0007495
4,1.25,0.164468,0.898169,0.895365,0.0044425,-11.5887975,-0.187364,6.2762045,-0.002493,403.35896,6.723464,4.55825,77.406745,2.426,0,300.71,0,97.941,-7.1266437085,6.6257615,6.8809145,7.136992,7.2871405,-33.187945,2.162461958,0.9607494,336.982,1.9437655
4,1.75,0.167863,0.901019,0.929904,0.002718,-10.07104,-0.2515245,5.3135295,-0.062886,403.009675,6.7173255,4.3171,78.4955,2.374087,0,298.1824,0,97.941825,-7.3127478955,6.565253,6.8246335,7.079879,7.2035835,-39.92697,2.237378904,1.3306465,337.9609,1.714658
4,2.25,0.1794775,0.88412,0.9745645,-0.0014355,-11.569312,-0.215884,6.4168815,-0.003219,403.982235,6.641069,4.01945,78.924,2.473213,0,297.3161,0,97.927945,-7.183537458,6.524723,6.7906055,7.0477285,7.167085,-37.94471,2.085711964,0.49446905,337.66885,1.1101415
4,2.75,0.172232,0.874317,0.895833,0.002291,-10.51419,-0.2252405,5.905664,-0.0124655,403.829954,6.9195225,4.1271,79.2845,2.540875,0,298.6633,0,97.959,-7.598438479,6.4893985,6.7517015,7.0067225,7.127511,-39.723615,1.92018242,0.117437185,336.28105,0.6567054565
4,3.25,0.176707,0.944602,0.947814,0.006715,-10.131786,-0.20913,5.8101975,-0.004732,403.686715,6.88535,3.95965,80.539,2.415275,0,298.03,0,97.95051,-8.0609816875,6.4910795,6.7460175,7.0061485,7.1323625,-41.833405,1.9492065535,0.41262985,334.09315,0.057637
4,3.75,0.173058,0.85759,0.846561,0.01053,-10.4197865,-0.236829,5.814347,0.003569,403.691899,6.66281,3.56665,81.5365,2.410083,0,298.47,0,97.9436,-8.676167792,6.42699,6.6846425,6.9424865,7.0695115,-48.91054,1.9082452435,0.30882375,332.496,-0.15197235
4,4.25,0.166083,0.6663055,0.6697655,0.0105715,-8.150853,-0.106393,5.414669,-0.009787,403.695944,6.611267,3.237652,81.4105,2.453625,0,295.45,0,97.9338,-8.359254375,6.3540045,6.6056715,6.859783,6.993662,-50.091405,1.879382609,0,330.9214,-0.08173591
4,4.75,0.17565,0.902687,0.8503515,0.0078595,-8.804332,-0.043791,5.9002375,-0.0162965,404.368469,6.831539,3.00455,82.15766,2.523049066,0,296.79,0.002326421,97.953,-8.490717896,6.3306155,6.564914,6.8177345,6.944862,-46.85878,1.8853680315,0.2711776,328.9796,0.02502017
4,5.25,0.185608,0.737542,0.728985,0.0059475,-7.76977,-0.028314,6.947757,-3.05e-05,404.5144575,6.650488,2.95195,82.618,2.462,0.3828,298.13,1.662169911,97.957,-8.851373625,6.323637,6.55371,6.8059225,6.9211415,-42.03057,1.9391358555,0.71469305,327.73615,0.29013645
4,5.75,0.185285,0.661242,0.651081,-0.000435,-6.6307185,0.098141,8.859434,0.061532,404.712818,6.900795,2.90815,82.29173,2.4749785,9.1953,297.86,23.9175,97.976,-8.9226854165,6.289165,6.5308575,6.781235,6.8949655,-23.831215,1.912104329,3.7041695,327.84185,0.24205305
4,6.25,0.1926135,0.4065435,0.436547,-0.016041,-3.055011,0.335674,12.721421,0.138448,403.023116,7.009622,3.3454,81.1165,2.56075,42.704,301.6,108.185,97.9984,-8.5180248125,6.241228,6.481434,6.726985,6.8463465,-1.1458611,1.947648612,11.88817,332.14655,0.2361494
4,6.75,0.2177765,0.266092,0.264969,-0.024258,2.717358,0.565693,21.593187,0.11847,403.257548,6.957475,4.08965,80.29,2.822246,93.6725,302.92,230.44113255,97.9565,-9.899506894,6.192374,6.4128365,6.660951,6.7826555,41.129775,2.2283659885,29.24216,338.1666,1.3894545
4,7.25,0.2408585,-0.1996935,-0.081367,-0.028002,11.467482,0.6839215,32.655586,0.070357,402.349031,7.146276,4.6436925,77.836,3.014645,151.505,302.56,354.86830785,98.0412,-9.338992021,6.152912,6.3513495,6.595586,6.717335,79.87699,2.415446456,33.42952,344.37105,2.3147775
4,7.75,0.2636125,-0.449502,-0.3052115,-0.028436,27.679106,0.730185,39.601216,0.033071,401.584232,7.06922,5.30235,75.1935,3.347875,232.36,303.41,494.85939225,98.08325,-9.7879887705,6.143677,6.312514,6.547308,6.6610775,152.89675,2.4983346345,41.37981,346.566,4.629656
4,8.25,0.2702895,-0.716252,-0.8590055,-0.026569,39.787049,0.7387505,49.489475,0.073775,400.335311,7.161318,5.74645,72.163,3.3248125,315.4775,306.82,683.1018395,98.0945,-10.475267645,6.151407,6.2932295,6.518072,6.613601,204.9122,2.625613786,57.54697,353.3172,5.547632
4,8.75,0.2849785,-1.1069385,-1.087775,-0.023067,56.794623,0.71533,60.3781365,0.031746,399.77392,7.058923,6.3694315,70.384,3.48921,375.92,309.92,838.0931785,98.07452,-8.9598521875,6.844864,6.277083,6.4942775,6.571585,295.94075,2.8188952595,76.762375,357.5166,7.033921
4,9.25,0.293237,-1.152391,-1.1952065,-0.018367,69.3205045,0.682759,76.422486,0.076489,398.717882,7.42271,6.9001,67.1345,3.519,460.4424,311.21,1019.5,98.081,-5.213757375,8.0314965,6.515559,6.483486,6.5378475,299.09065,3.0596493345,87.168565,366.28195,8.918072
4,9.75,0.308514,-1.55291,-1.5935865,-0.0165105,71.590943,0.621051,87.267817,-0.023163,398.4991,7.341894,7.3501555,64.5745,3.7319375,533.7223,312.5,1151.25,98.074,-1.2526495515,8.926124,7.470305,6.776994,6.526035,393.9195,3.421697384,90.94532,374.2671,10.345184
4,10.25,0.314332,-1.675669,-1.714718,-0.010908,85.345269,0.579875,102.310573,-0.009525,398.350127,7.4066025,7.8550455,63.482,3.8503275,609.178,314.705,1183.4585,98.0655,-1.0369723205,9.904149,8.538598,7.4970495,6.6590205,374.0383,3.628181572,80.43256,379.39685,10.11944
4,10.75,0.319634,-1.752148,-1.7958345,-0.010269,89.3160565,0.482131,99.0922225,0.01937,398.03727,7.570684,8.328523,61.979,3.95525,617.615,315.48,1371.652911,98.059,2.291764917,10.871035,9.09599,8.2796695,6.704367,383.46565,3.8709214605,96.58493,386.62835,10.1722665
4,11.25,0.3187,-1.9088005,-1.876181,-0.0054815,102.893575,0.498661,101.166753,0.004402,397.9210565,7.5464825,8.6245895,60.834,3.941625,638.01,317.23115,1357.210443,98.034,7.544819396,11.83589,9.943136,9.367375,7.496299,392.8043,3.98299343,103.82375,384.1161,11.24665
4,11.75,0.31806,-1.947695,-1.9599255,-0.005446,97.539523,0.4488275,108.5631235,0.021062,397.358743,7.449259,9.01765,58.859,3.925625,642.671,317.675,1322.814938,98.027,13.298639665,12.302165,10.5341235,9.9779995,8.2944715,394.15945,4.2097940135,100.324505,390.94505,10.081625
4,12.25,0.327225,-1.6182435,-1.706716,-0.008065,103.559881,0.386312,114.1559425,-0.0458445,397.214702,7.690864,9.53215894,56.0135,3.95625,679.74965915,316.945,1360.270421,98.02,19.883067705,12.460315,10.7512105,10.3298655,8.9381795,443.59985,4.465731533,97.37981,394.71595,11.38468
4,12.75,0.32643,-1.638295,-1.867045,-0.0034815,97.651592,0.3900255,118.8204575,0.0916345,397.095758,7.242384,9.86596,53.0655,3.928018,649.785,318.03635,1312.0894355,97.996,24.865203335,12.743085,10.85325,10.498241,9.5376185,409.8142,4.5841427795,97.71653,385.3374,11.34381
4,13.25,0.331717,-1.679103,-1.599536,-0.0076775,98.206347,0.2927675,118.570299,-0.0052755,397.337361,7.468733,10.08565,52.148415,3.962518,651.065,317.37,1365.8154125,97.964,23.117372665,13.33149,11.351705,10.647322,9.821089,401.776,4.879374676,88.78637,385.166,10.53839
4,13.75,0.322675,-1.283576,-1.346299,-0.0005915,95.51708,0.240063,111.56133,-0.019343,397.0632455,7.2284955,10.3695,52.028,3.9214293835,604.65035,319.17,1307.3045305,97.959,23.8241639,14.346905,12.053,11.045105,10.156532,398.7464,5.3039503855,87.2368,386.361,10.83251
4,14.25,0.306996,-1.102728,-1.164328,-0.001592,81.248832,0.245959,109.064132,-0.062968,397.017708,7.1806,10.3695,51.9065,3.9227299955,557.51,319.48,1236.95,97.972,29.132438415,14.088435,12.462915,11.624875,10.4722845,377.3263,5.43756341,84.799195,388.5319,9.70446
4,14.75,0.305065,-1.141533,-1.1259875,7.4e-05,61.701414,0.123228,101.9101275,-0.00233,396.895119,7.093476,10.589,49.6045,3.9093125,485.4535,318.84,1004.59780395,97.958,31.10504729,14.03624,12.62673,12.04542,10.6029925,327.9574,5.6631743605,85.526415,388.0121,10.19752
4,15.25,0.299043,-0.87593,-0.873703,-0.001338,55.607612,0.057278,91.4400055,-0.075068,396.969077,6.948286,10.8665,48.3695,3.8751226355,449.01508215,318.495,888.115,97.959474,29.94455002,13.872415,12.60212,12.34633,10.5158865,281.54165,6.006212252,76.69723,387.3646,10.18429
4,15.75,0.2941715,-0.942006,-0.978169,-0.0015305,43.160226,0.005904,79.527531,-0.019936,396.991057,6.844784,11.188,48.998,3.8596875,338.9071,319.015,685.6192551,97.9502,28.77790667,13.969895,12.67195,12.381655,10.7775,190.1363,5.8644242015,68.778495,387.234,9.473595
4,16.25,0.285317,-0.403477,-0.3867275,0.0004445,20.285203,-0.048519,71.020131,-0.054687,396.930769,6.8895495,11.1605,49.622,3.81433,256.045,316.93885,543.4720205,97.948,26.61453021,13.761285,12.773435,12.46784,10.962825,142.40815,6.1431511085,49.347595,382.1141,9.332768
