DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,0.25,1.79222781777712,-18.0222897474059,0.0946099819964825,-0.0422433150213641,-4.80887657931459,-1.81325445602792,0.09109985496752,-146.408524128332,-3.24797360351914,0.523724043923415,1.49,1.3825,0.856,-14.95005,-18.3885,-17.3738775,-16.26512,-17.83903,64.905765,13.33625,0.2884975,-20.18125,-19.82475,-8.01875,0,-5.9,3,-2.06125,-0.956,139.4,227.475,197.575,264.1625,-0.12,-0.04,-0.31,-0.51,-0.23,-0.26125,-0.08,-0.23,-11.70325,-9.8425,-7.94225,-6.65775,-5.760375,-3.82465,-2.07,0.3834,-0.00602499999999999,-5.8978,-4.4645,-3.601125,-2.6367,-1.758725,-0.644675,-0.7187,0.59625,1.039025,-4.046875,-3.727,-3.116,-2.359,-1.8035,-0.250675,0.07575,0.7514,0.967875,-11.3196,-9.262,-7.22425,-5.70925,-4.26585,-0.6346,-0.7454,0.348,0.2716,-10.001,-8.10575,-5.72525,-4.4045,-3.721,-2.05175,-1.034125,0.4712,1.033625,-5.3356,-4.811375,-9.655,-109.748,0.719468026020846,0.94046270320778,1.04460421270186,0.988757223317853,1.31472357667444,1.05955166840744,1.4517921488838,1.21337602066059,1.44370547694303,413.173926249985,416.880786489824,412.633556793879,412.25411704836,416.864873604638,414.107450309367,417.234197443797,414.266959055277,1944.24878067975,1944.50547624607,1944.72077437873,1943.60976760178
1,0.75,1.75043133272317,-18.0614203683174,0.118657866481082,-0.0912840134988162,-6.91599419194899,-1.72439370902711,0.0842102658385391,-161.491738206848,-2.5969371999602,0.456105025966697,1.28,1.34325,0.71525,-15.0549375,-18.338875,-16.98663,-16.68762,-17.9658975,64.893185,11.98,0.258975,-21.51875,-20.19075,-8.1,0,-5.7875,3.2175,-2.0575,-0.61625,139.55,227.7,196.25,263.7375,-0.12,-0.04,-0.31,-0.51,-0.23,-0.27,-0.08,-0.23,-11.693125,-9.822,-7.994,-6.676375,-5.772375,-3.82635,-2.0768,0.383125,-0.00659999999999999,-6.02245,-4.53925,-3.6038,-2.63815,-1.7586,-0.6459,-0.7187,0.595575,1.039025,-4.04275,-3.7306,-3.1345,-2.359,-1.8043,-0.25125,0.075625,0.7522,0.9675,-11.574,-9.4544,-7.28125,-5.722625,-4.27695,-0.6363,-0.747,0.3476,0.271,-10.138125,-8.224125,-5.76275,-4.413,-3.719,-2.052125,-1.034875,0.4706,1.03325,-5.5435,-4.58675,-9.317325,-109.0625,0.683864997346921,0.986842735841592,1.11951678596878,1.06177959703995,1.53350137621765,1.10486397913481,1.45257525293977,1.25383643587454,1.42493293075537,412.997008422497,417.148378208881,414.342466329783,412.969396252296,416.91247587453,414.184158927215,417.468208269029,414.256519704826,1944.47358731661,1944.56951780132,1944.90653401108,1943.75125045339
1,1.25,1.71864353859915,-17.9544368044566,0.118802534543147,-0.278244591569564,-3.09634088830824,-0.612841877843209,0.0866226541757469,-139.305759346437,-3.60645922798,0.329320657513845,1.4425,1.74,0.979,-15.0857,-18.197125,-16.789835,-16.9890625,-17.5928225,64.88964075,11.79375,0.277735,-21.9755,-20.2145,-8.19375,0,-5.28375,3.09,-2.03125,-0.965,138.925,227.975,200.9625,263.2375,-0.12,-0.04375,-0.31,-0.51,-0.23,-0.26,-0.08,-0.23,-11.77525,-9.877125,-8.044625,-6.702125,-5.784625,-3.825375,-2.08,0.3826,-0.005375,-6.163575,-4.616225,-3.61485,-2.6498,-1.765375,-0.6462,-0.719025,0.59525,1.0383,-4.03325,-3.7264,-3.1245,-2.361,-1.805925,-0.2512,0.075875,0.7506,0.9682,-11.7802,-9.6488,-7.292,-5.74075,-4.30275,-0.63575,-0.748,0.347,0.2706,-10.207875,-8.292125,-5.78025,-4.419375,-3.717,-2.052375,-1.03525,0.470375,1.032625,-5.60365,-4.625275,-8.96375,-108.06875,0.710827890407228,0.862666138201576,1.00294921552814,0.967007401371989,1.27036955126167,1.01429682129665,1.30711166848809,1.14100253289932,1.39767043628354,412.826453792994,417.149099012087,413.793381939895,413.255784302218,416.984839248701,414.546327381088,417.270048992515,415.054889370126,1944.49255144774,1944.78685114949,1944.61327884345,1944.12530550646
1,1.75,1.26850718904839,-17.8719966288579,0.102357240132223,-0.10421012002258,-4.73367624751883,-1.70939837533973,0.089063276176294,-140.295890802522,-5.14085793972908,0.327322405246839,1.27275,1.3325,0.83,-16.60008,-18.2355,-16.693,-16.37382,-17.75925,64.909277,10.38375,0.24276,-22.246,-20.70525,-8.39625,0,-5.4,3.135,-1.9925,-1.19125,137.475,226.25,200.0375,262.725,-0.12,-0.04375,-0.31,-0.51,-0.23,-0.26,-0.08,-0.23,-11.846125,-9.94975,-8.09175,-6.72975,-5.798875,-3.828875,-2.0828,0.381275,-0.006375,-6.2863,-4.688,-3.621875,-2.6464,-1.7687,-0.6465,-0.719025,0.59525,1.038025,-4.027375,-3.722675,-3.1235,-2.3595,-1.808075,-0.2506,0.076,0.75165,0.9678,-11.9518,-9.7898,-7.235875,-5.75925,-4.31975,-0.638,-0.7496,0.347,0.2706,-10.2805,-8.368125,-5.773,-4.41825,-3.7155,-2.05275,-1.0364,0.4696,1.032625,-5.6063,-4.58955,-8.720875,-109.3875,0.720476928820279,0.873251702758477,1.14054740128518,0.945360081784687,1.3858409886838,1.02606625911784,1.31133405844091,1.19428858656677,1.40694718847181,412.825999205111,417.252193006692,414.110508529852,412.64513461033,417.240648842626,413.329906212207,417.378669216626,414.891552850196,1944.05860469559,1944.86253849395,1944.07560551617,1943.13301980327
1,2.25,1.14995096114305,-17.8367973811318,0.10256454009454,-0.16314199675605,-3.58748680013095,-1.91600743653459,0.0747943218699107,-137.567519952664,-3.31987824901922,0.325771718135014,1.1925,1.315,0.8605,-14.6294,-18.222125,-16.8361,-16.775495,-18.33559,64.951042,9.435,0.2803875,-22.08325,-21.35475,-8.68375,0,-5.8475,3.1175,-2.03,-1.17625,138.175,225.775,196.975,262.275,-0.12,-0.04,-0.31,-0.51725,-0.23,-0.26,-0.08,-0.23,-11.94475,-10.019,-8.135,-6.757375,-5.813125,-3.8325,-2.082625,0.38205,-0.00820000000000001,-6.3997,-4.7563,-3.646,-2.645275,-1.770675,-0.6468,-0.7188,0.595,1.03775,-4.022225,-3.718375,-3.1235,-2.3585,-1.8075,-0.2506,0.0756,0.7512,0.96655,-12.0694,-9.9078,-7.25425,-5.777625,-4.337375,-0.639,-0.751,0.3466,0.2702,-10.325875,-8.417,-5.79125,-4.416375,-3.7145,-2.053875,-1.036975,0.47,1.03225,-5.673725,-4.598,-8.6909,-108.43375,0.622152126123843,0.86949810898481,1.15876481238299,0.951669526085685,1.2741539440165,1.03737994960233,1.3700096917195,1.1420681718922,1.38164489888674,412.785688905024,417.292960103303,412.204434386683,411.6819008014,417.247454816146,413.65003458121,417.527831462825,413.736977729634,1951.19710961461,1950.79618160157,1950.76207843431,1950.13309441731
1,2.75,1.61316310745527,-17.8759941919867,0.0915057677645997,-0.0952575530384149,-5.84500056544282,-1.29420043960997,0.0630369732518323,-126.081943047878,-4.34442444368081,0.31575010195377,1.06,1.10525,0.86925,-16.104155,-18.180375,-17.2852,-17.22524,-18.27669,64.992529,9.625,0.254645,-22.1555,-20.825,-8.78,0,-5.93625,2.375,-2.21,-1.08,138.8125,225.6125,201.1625,262,-0.12,-0.04,-0.31725,-0.51,-0.22375,-0.26125,-0.08,-0.23,-11.91125,-10.07175,-8.17525,-6.785625,-5.827375,-3.8345,-2.08625,0.381125,-0.00820000000000001,-6.3928,-4.8234,-3.661325,-2.64585,-1.77395,-0.6468,-0.7188,0.5947,1.03775,-4.018075,-3.712925,-3.1155,-2.357,-1.809,-0.2506,0.0756,0.7521,0.966875,-12.1636,-10.0014,-7.278875,-5.7935,-4.34575,-0.63875,-0.752,0.346,0.2696,-10.38825,-8.489125,-5.83525,-4.414875,-3.7135,-2.054125,-1.0378,0.469625,1.031625,-5.69455,-4.77445,-8.69555,-108.05625,0.779873232998953,0.891153615005837,1.17210922985372,0.902463902997137,1.34373395365013,0.979767004277332,1.39287631771108,1.14663693240249,1.49499325945731,412.792148590021,417.485860048559,412.263357841495,411.772298437551,417.370416136196,413.805093528487,417.539040648496,414.222656663285,1943.27137366097,1943.28221259105,1943.37199423065,1942.74260990648
1,3.25,1.79608767171,-17.8948867419638,0.121794682991689,-0.122655925858776,-5.65594249756211,-1.97716521245127,0.0894051080070551,-113.317379641138,-2.95625146119298,0.396038005258416,0.9745,1.04575,0.93175,-15.239405,-18.205875,-17.18879,-16.83903,-18.39737,65.02491,10.30125,0.25764,-22.1725,-20.34275,-8.955,0,-6.0875,3,-2.14625,-0.875,139.7875,225.9,199.1375,261.85,-0.12,-0.04,-0.31,-0.51725,-0.23,-0.27,-0.08,-0.23,-11.900125,-10.164625,-8.213375,-6.812375,-5.839875,-3.8365,-2.088875,0.3833,-0.00920000000000001,-6.4337,-4.88,-3.6797,-2.6509,-1.7884,-0.6478,-0.7201,0.594,1.037,-4.012925,-3.71035,-3.1185,-2.356,-1.81,-0.251575,0.075,0.750125,0.9799,-12.214,-10.0962,-7.296,-5.809625,-4.3515,-0.639475,-0.7532,0.346,0.2696,-10.46525,-8.566625,-5.878875,-4.412375,-3.7125,-2.0545,-1.037625,0.469,1.03225,-5.568825,-4.7726,-8.739825,-108.54375,0.810989814402932,0.815122378526992,1.17362798640409,0.940420524978336,1.32707762951486,1.01869984400005,1.34498150676439,1.05416352369517,1.48662253548423,412.625467042783,417.062734404187,412.172505683538,411.898674933683,417.260719540675,413.950373794994,417.368874627899,413.884676500584,1941.79250063653,1943.30794774147,1943.0780402917,1941.84148696599
1,3.75,2.16101733086365,-17.7520877906735,0.112552060703502,-0.339974624427957,-5.57421357683569,-2.60424918802371,0.108073811613728,-149.619624819332,-4.70439264066219,0.433271064187849,1.319,1.35,1.058,-16.032345,-18.2365,-17.375525,-17.1297625,-18.812745,64.9758575,9.76125,0.263775,-22.302,-21.01275,-9.1175,0,-5.81125,2.825,-2.092,-0.9075,139.4875,228.975,199.325,261.65,-0.12375,-0.04,-0.31,-0.51,-0.23,-0.27,-0.08,-0.23,-11.9535,-10.2525,-8.24675,-6.83875,-5.85075,-3.8427,-2.09225,0.3954,-0.009375,-6.473,-4.9311,-3.68805,-2.65465,-1.79975,-0.6478,-0.7201,0.594,1.037,-4.010775,-3.7115,-3.123,-2.3565,-1.8105,-0.251625,0.07475,0.7559,0.9806,-12.0468,-10.0168,-7.309875,-5.84975,-4.37585,-0.641475,-0.7546,0.3456,0.269,-10.505375,-8.629375,-5.9245,-4.407125,-3.711,-2.056625,-1.039,0.469,1.031625,-5.7956,-4.569475,-8.81265,-108.92125,0.683632511858047,0.814822060153011,1.20621324496998,0.903193163982584,1.37833626820091,1.0532174705245,1.43813665688166,1.16297790260437,1.5438600704485,412.903120696601,417.197656496874,414.082940340724,413.38334936615,416.877189232426,414.996187588913,417.414295592175,414.694455946739,1943.40502045713,1942.46914126517,1943.41611280279,1942.82487684207
1,4.25,2.21713100921342,-17.3365289409624,0.108586991251668,-0.307242876707216,-5.66858776020101,-2.55537685639297,0.106512833835345,-152.905708628153,-2.71183418519392,0.404789558761002,1.481,1.69,1.2675,-16.30656,-17.976625,-17.19171,-17.2315,-18.21513,64.95254975,10.165,0.2442625,-21.25675,-20.413,-9.2075,0,-5.45875,3,-2.0275,-0.88875,136.075,228.825,204.075,261.4625,-0.12,-0.04,-0.31,-0.51,-0.23,-0.26,-0.08,-0.23,-11.98675,-10.328375,-8.27025,-6.85025,-5.861625,-3.8457,-2.094625,0.3943,-0.00975,-6.5105,-4.9758,-3.69415,-2.6558,-1.80185,-0.6477,-0.7201,0.594,1.03675,-4.0072,-3.7095,-3.1225,-2.358825,-1.813,-0.252,0.072375,0.743875,0.9796,-11.7684,-9.8362,-7.336,-5.86725,-4.3928,-0.6422,-0.7562,0.3456,0.2686,-10.564125,-8.679,-5.954375,-4.402375,-3.7105,-2.056875,-1.040375,0.468,1.03125,-5.85975,-4.576,-8.938625,-108.61875,0.623005142495394,0.705356972776548,1.39180988500656,0.761181778892445,1.49999127260192,0.906132033004623,1.45703406804538,1.18638063593377,1.49622032440135,412.854558327004,417.53976082464,411.884548449693,411.58297561853,417.707857340188,413.380186707974,417.977148109972,413.780810647004,1944.50223788589,1944.15274339541,1943.72225054938,1942.8776625721
1,4.75,2.46132318641106,-17.6381427469986,0.112472611639098,-0.095179243871052,-4.0973925839929,-1.6096848920392,0.0786966040816996,-149.951540898921,-3.12368891766118,0.353243229227081,1.12275,1.03675,0.96025,-16.9241575,-18.1185,-17.2547,-17.38635,-18.23349,64.94380575,10.90125,0.26252,-20.575,-19.514,-9.265,0,-5.18375,3.025,-1.98875,-0.73375,134.0625,228.4625,200.675,261.3,-0.12,-0.05,-0.31,-0.52,-0.23,-0.26,-0.08,-0.23375,-12.006375,-10.389875,-8.286,-6.85875,-5.871125,-3.845125,-2.096,0.3932,-0.010375,-6.5444,-5.022,-3.706225,-2.6651,-1.806425,-0.6483,-0.7205,0.594,1.036475,-4.002475,-3.704775,-3.1165,-2.357775,-1.8165,-0.252,0.0746,0.7547,0.9796,-11.7072,-9.762,-7.343125,-5.89525,-4.404625,-0.6432,-0.7568,0.3456,0.2686,-10.636,-8.71625,-5.979,-4.399625,-3.7105,-2.058125,-1.041375,0.45275,1.030625,-5.888625,-4.6495,-8.9883,-110.7425,0.648611681946381,0.715087245008779,1.16263495682949,0.804224920149577,1.35493256195981,0.861484103757181,1.42499174118754,1.04481327431206,1.5267840952645,412.595547716639,417.092870160798,411.842752981231,411.551783345767,417.290221551969,413.376788084329,417.44897108387,413.319557906252,1945.06546084846,1944.55570501621,1943.83733670188,1943.88083835559
