DOY2,HR2,PA,TA,RH,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2,H2O,FC,LE,H
3,18.75,97.049,-21.288575,44.995775,0.370373,-0.00532614,0.870158,0.027455725,-3.590005,-3.28978,-11.28325,-18.2118,-91.5364,394.99595,1.7362325,-0.94018,-5.1534,-32.5541075
3,19.25,97.008,-21.607525,48.2222,-0.0020478525,0,0.959836,0.025051275,-3.699065,-3.2727325,-10.824765,-38.082675,-90.141325,395.2000925,1.7273075,-0.090432825,-2.150515,-50.2952525
3,19.75,97.00925,-22.7774,53.3655,-0.00366068,-0.0204872,0.529255,0.01,-3.68715,-2.73703,-10.5719475,-22.42165,-51.54905,395.3427425,1.73859,-0.317540475,-5.54635,-42.2863475
3,20.25,96.947,-24.9319,58.240475,-0.00436154,-0.03199395,0.80917875,0.01,-3.53047,-3.10495,-11.0418775,-96.86985,-102.65715,395.6186475,1.775025,-0.12967,-4.349625,-58.32273
3,20.75,96.99575,-25.174375,57.47535,-0.002280775,-0.03379,0.609038,0.01,-3.65034,-2.39632,-11.2352025,-73.9325,-66.2539,395.7381,1.757955,-0.56535,-4.616705,-43.523405
3,21.25,97.04,-24.4538,53.307525,-0.0017313105,-0.00729844,1.53015,0.013354225,-3.64802,-2.87418,-11.593655,-65.52915,-61.62425,395.7961,1.80721,-0.2571292375,-4.634935,-46.07525
3,21.75,96.96925,-25.871175,59.232425,-0.00882973,-0.04984265,0.969515,0.01,-3.77298,-2.22285,-12.336,-62.985465,-84.5011,395.81055,1.6431,-0.60365675,-2.2181,-45.9407
3,22.25,96.9105,-26.483075,60.375375,-0.002559635,-0.0218087,0.4494705,0.021403,-3.554085,-3.15923,-13.471,-81.4443,-102.98205,395.957005,1.5964,-0.001268465,-2.148335,-44.32875
3,22.75,96.895,-27.54885,59.162575,-0.002514085,-0.0261666,1.078105,0.06415,-3.494375,-3.2789,-14.274,-75.084,-84.3948,396.0444525,1.5533,0.0728411,-2.416425,-46.6393
3,23.25,96.87175,-27.55285,60.811525,-0.00850742,-0.040261,0.591525,0.0283575,-3.642505,-3.28174,-14.4675,-105.2876,-97.1032,396.215855,1.5093,-0.2954665,-2.80919,-40.34955
3,23.75,96.876,-28.592175,60.4418,-0.00851622,-0.0452396,1.098687,0.01,-3.645245,-2.83184,-14.892075,-66.1274,-61.6194,396.3133,1.527695,-0.069087825,-1.747795,-39.15833
4,0.25,97.41375,-2.6426,40.66485,0.0039770075,-0.037942075,0.73463325,0.01,-1.652075,-1.8358375,-0.906067,-31.3374,-47.4798,381.37626,3.26726,-1.494785,-2.2446625,-52.52316
4,0.75,97.365,-2.795145,42.18005,0.0015059225,-0.041180525,0.64166025,0.01,-2.4026125,-2.6639225,-0.4260225,-31.551,-52.4612,381.267075,3.29858,-0.835114,-2.26394,-51.88332
4,1.25,97.31175,-3.929715,42.3518,0.00346944,-0.03839025,0.59865875,0.01,-2.3947,-2.48907,-0.66502,-31.0742,-54.8992,381.011715,3.25138,-2.89912,-3.10012,-53.7711
4,1.75,97.28725,-4.36326,45.49195,0.002820485,-0.049025025,0.468165,0.009850645,-2.4311875,-2.42918,-1.096785,-32.9756,-57.2375,381.00997,3.2844175,-1.032433,-2.8287875,-47.882015
4,2.25,97.389,-4.564195,50.55365,0.0014395765,-0.0391616,0.57834375,0.01,-2.97655,-3.359785,-1.614905,-31.6492,-59.681,380.6323775,3.2697575,-2.52945,-6.5010475,-47.245295
4,2.75,97.36,-4.67517,51.56335,0.00446816,-0.035366825,0.55914625,0.01,-2.8132875,-3.3825225,-1.84591,-29.208,-62.5599,381.03745,3.29466,-2.53549,-3.472425,-40.32055
4,3.25,97.308,-4.96559,51.212,0.0024693825,-0.045906875,0.47343475,0.01,-2.698375,-3.0251,-2.59863,-31.4418,-66.2822,382.897795,3.37778,-2.037125,-2.9281975,-39.564725
4,3.75,97.237,-5.457105,50.41745,0.00360958,-0.03924555,0.38720175,0.008561035,-2.3205,-2.987855,-2.660145,-32.4394,-67.9099,384.15595,3.2661425,-0.188934,-1.95435,-45.00746
4,4.25,97.176,-5.53818,53.27195,0.003517565,-0.035750225,0.37726625,0.01,-2.0509375,-2.3373275,-3.20518,-34.521,-69.8835,385.0456,3.29299,-0.369355,-4.9906275,-44.5519
4,4.75,97.04875,-5.45779,55.4213,0.00012424,0.020084,0.60071,0.01,-2.2129,-2.25911,-2.963675,-33.6388,-71.3746,385.06055,3.3873825,-1.560065,-2.964125,-44.6598525
4,5.25,97.14725,-5.249625,55.8631,0.01190685,0.59959,0.5663145,0.01,-0.59523875,-0.24614625,-2.82248,-32.9006,-65.1732,384.586555,3.47572,-0.90070625,-2.02325825,-41.62461
4,5.75,97.03525,-4.351015,55.74125,0.33528375,1.61611025,0.41723475,0.01,-0.46003875,-0.1828705,-2.169375,-29.3106,-53.7627,384.7729775,3.56787,-0.6145618,-3.79308,-32.187625
4,6.25,97.06375,-3.487165,55.4429,6.384045,2.28047,0.52531925,0.01,-0.47193375,-0.173257,-1.0599005,-22.412,-33.4348,385.8952,1.9919635,-0.527016,-6.53083,-17.36033
4,6.75,97.06125,-2.841825,53.17145,23.30885,4.78932,0.99796175,0.0255535,-0.48129,-0.17006325,0.607602,-24.0284,-21.144,384.23144,2.5665,0.18421925,0.05558375,-37.53745
4,7.25,97.03225,-1.899535,51.87785,40.41055,4.24869,1.20062575,0.01,-0.46898375,-0.18292725,1.58968,-18.6156,-41.5283,383.773205,1.269958,0.25920125,0.4530925,-32.4404375
4,7.75,96.938,-1.461805,44.5449,76.36335,3.8488375,0.8264355,0.01,-0.45787375,-0.198672,2.35777,-20.0542,-43.8496,387.94922,3.13691,-0.4709195,2.24073,-32.2859425
4,8.25,97.02675,-1.262928,38.52455,92.98875,9.278165,0.95096075,0.01,-0.489677,-0.18722675,3.079915,-10.77824,-66.3765,375.17917,3.73051,0.28611375,2.566987,-15.5895625
4,8.75,97.04025,-0.9252565,34.7069,98.417425,13.8788,1.01677675,0.01,-0.519111,-0.189733,3.47702,-9.22996,-58.1362,379.36621,3.68859,0.4082075,6.05087,-0.688757499999998
4,9.25,97.03275,-0.546092,29.3226,183.64675,14.46545,1.179694,0.01,-0.5273775,-0.187309,3.93025,-0.772919999999998,-60.2222,379.53411,3.51661,0.23984505,12.4454225,11.3546575
4,9.75,97.04175,-0.3503365,25.3751,220.42275,12.8679625,1.2843215,0.01,-0.5564045,-0.200302,4.528805,-8.5556,-57.8647,379.31626,3.39765,0.06226475,10.2686525,13.2439025
4,10.25,97.07275,-0.142822,22.231,305.735,11.8395,1.5311325,0.1295475,-0.5034105,-0.187703,4.97318,-43.6098,-58.1944,378.39567,3.27621,0.609457,11.7903575,7.860035
4,10.75,97.137,-0.0744789999999998,21.0736,220.717,6.655895,1.86808,0.105071425,-0.6046475,-0.187171,4.9079575,-45.0532,-90.9973,375.48875,3.11888,0.41313495,2.0036275,-8.50551
4,11.25,97.23225,0.2437235,19.26315,232.27425,7.21936,1.71723,0.08167085,-0.597953,-0.181761,5.0873225,-28.9364,-66.9221,373.91672,2.477633,0.100434775,2.287405,-8.6984775
4,11.75,97.2835,0.1932145,18.56735,115.5265,7.6747775,1.755045,0.136375,-0.62663575,-0.18001,5.3841825,-29.903,-100.0496,371.1758,2.340903,0.5664575,2.514317,2.87008
4,12.25,97.3345,0.2845073,17.27285,117.14425,12.539,1.249177,0.0846676,-0.531797,-0.16516475,5.4022,-25.5973,-87.30225,374.794385,2.5987125,0.5697875,2.88962,12.64079
4,12.75,97.329,0.480331275,16.278575,195.326,10.732,1.2494,0.01,-0.5150025,-0.15462,5.787365,-9.7781375,-116.084,375.511985,2.54267,0.1553015375,2.5266875,4.14943
4,13.25,97.33575,0.4327635,15.933525,231.13,12.744,1.521,0.01844645,-0.47775875,-0.16642,5.687075,-8.1823825,-78.2182,372.981225,2.3623625,-0.1198525,0.176359,8.9753575
4,13.75,97.34025,0.4532335,15.58445,190.479,11.074,1.6709,0.04095385,-0.4859225,-0.15995,5.63865,-7.2654275,-96.977425,371.23696,2.2397125,0.3122925,2.5379675,5.9758975
4,14.25,97.36475,0.45849125,15.299075,181.244,8.0035,1.5959,0.1375005,-0.468035,-0.15684,5.406145,-6.7054175,-71.020275,370.80221,2.136145,0.3286457,3.047788,-1.85149625
4,14.75,97.36225,0.388969925,15.4477,201.0795,10.188,1.4491,0.01,-0.41916625,-0.15363,5.245035,-10.2495525,-49.62875,369.98662,2.090875,0.2248809,2.449735,-13.19554
4,15.25,97.3735,0.534812725,15.963225,167.012,7.396,1.4004,0.08482865,-0.385545,-0.15744,4.971235,-9.520175,-47.6782,367.16894,2.0673775,0.328517,-5.714885,-2.73364
4,15.75,97.37475,0.335419,14.8458,170.081,7.550025,1.57542,0.1162965,-0.37613,-0.15881975,4.75727,-10.2271525,-75.6261,368.51925,2.0567325,0.09902575,2.376005,-9.65624
4,16.25,97.3545,-0.172154,15.505,112.232225,5.218,1.4148,0.10852155,-0.37029875,-0.16391,4.65254,-9.01857499999999,-80.93445,369.609725,2.209345,-0.205202975,-2.49102,-15.1956125
4,16.75,97.39025,-0.54703925,15.7221,74.94255,2.6421,1.1695,0.05930025,-0.38345625,-0.1658,4.75015,-30.712725,-67.025875,367.551185,2.25716,0.0740681,0.83291,-64.360525
4,17.25,97.38025,-0.9691205,15.847975,75.984425,1.7465,1.4453,0.065309,-0.39758375,-0.16501,4.67902,-20.859,-92.1681,364.493175,2.21527,-1.244905,-2.9122125,-52.28674
4,17.75,97.36025,-1.28836875,16.438275,46.34545,0.94128,0.71794,0.01,-0.40325,-0.16603,4.778395,-23.46815,-61.30195,361.77462,2.2626,-0.5586225,-2.876345,-61.613295
4,18.25,97.3535,-1.583011,17.766,31.3926,0.19946,0.52991,0.0099555625,-0.39475125,-0.18147,4.439865,-28.845475,-71.07105,370.08152,1.658675,-0.56939325,-4.7644175,-43.731075
4,18.75,97.3445,-1.8142375,20.0093,13.3653,-0.014462,0.82406,0.01,-0.38432125,-0.17888,3.54469,-34.749875,-69.8863,387.58592,1.2594875,-0.717046,-3.66609,-52.9957025
4,19.25,97.37225,-2.0331665,23.879625,1.9601825,-0.034527,0.58803,0.01,-0.41428125,-0.17581,2.34165,-37.33735,-67.412825,386.66384,3.21234,-0.2568375,-6.58859,-55.8911575
4,19.75,97.38225,-2.19008925,26.703825,0.02372055,-0.041657,0.70437,0.01,-0.41797,-0.21398,2.100025,-40.1899,-61.86025,385.1727275,3.3591925,-2.6078575,-7.6863875,-52.73227
4,20.25,97.3945,-2.31934325,26.72525,0.00414888,-0.043417,0.84599,0.00971057,-0.50318625,-0.20468,1.368295,-42.4144,-59.749725,383.4700375,3.38558,-1.492798,-5.8831875,-50.38288
4,20.75,97.42,-2.80259,28.8954,0.0026782175,-0.038264,0.78632,0.01,-0.49986375,-0.3521,0.281431,-38.94105,-56.6182,381.57816,3.418655,-4.73205,-4.1319375,-53.5154625
4,21.25,97.3945,-2.8275,31.7066,0.00266093,-0.046412,0.57271,0.01,-0.63623875,-0.86609,0.277677,-37.850275,-52.352575,381.670125,3.4751825,-1.3617475,-7.03165,-59.7047875
4,21.75,97.34225,-3.01768,32.465275,0.0021257,-0.050857,0.61201,0.01,-0.855605,-1.2253,-0.1388301,-33.9254,-40.687675,380.9537625,3.5138,-1.939825,-3.64825,-54.1772125
4,22.25,97.358,-3.29607,35.484675,0.002958235,-0.043095,0.44452,0.01,-0.5465325,-0.37381,-0.1386325,-32.269275,-41.355475,381.4284875,3.3416675,-1.012079,-5.1174625,-54.3336375
4,22.75,97.39675,-3.66498,36.846125,0.00313685,-0.047765,0.5588,0.01,-0.56614,-0.62946,0.0662655000000002,-35.1071,-41.08395,380.4165,3.32654,-0.92602,-2.86385,-50.444975
4,23.25,97.48,-3.7165925,38.592975,0.000901027135125,-0.048635,0.5712,0.01,-1.0308475,-1.4644,-0.2277595,-33.5112,-42.0259,379.9579375,3.2118475,-1.154725,-1.605185,-49.6699
4,23.75,97.488,-3.89925,40.9287,0.0029609425,-0.044223,0.5546,0.01,-1.11514125,-1.5879,-0.7742905,-31.907175,-45.36545,380.4341925,3.1914875,-1.68675,-5.4344775,-57.819375
5,0.25,97.15175,-0.49129775,50.33345,0.0001828515,-0.0410085,0.528999,0.01,2.86385,3.5427,1.1144225,-38.055,-31.1195,391.19372,5.57137,-4.5626375,-4.4698475,-45.066965
5,0.75,97.20925,-1.058131,51.72895,0.002277025,-0.035365,0.615702,0.00994843,2.7792,3.4869,0.4622205,-38.354,-32.8405,391.4610475,5.6922375,-1.1119375,-3.18055,-33.002275
5,1.25,97.25125,-1.3855075,54.147875,0.00140738,-0.053882,0.574142,0.01,2.69925,3.43035,0.054357675,-39.3425,-30.8755,393.083215,5.56726,-1.22419,-4.60274,-27.81546
5,1.75,97.30025,-1.7505025,51.249075,0.0020275625,-0.0496815,0.5443455,0.01,2.62275,3.37245,0.1110469,-39.5685,-30.6425,393.99454,5.440335,-0.639092,-4.9203625,-36.84038
5,2.25,97.32375,-2.0524575,54.993325,0.00245925,-0.041367,0.47411575,0.01,2.5531,3.31815,-0.2195055,-40.7995,-30.2095,394.695015,5.3087175,-1.086525,-3.298455,-47.1087775
5,2.75,97.31575,-2.4046975,58.853175,0.001661885,-0.040019,0.577134,0.01,2.4795,3.2531,-0.502707,-41.287,-31.301,394.5192125,5.2186,-0.634174,-5.095175,-35.3389
5,3.25,97.35925,-2.4735775,61.439425,0.004503825,-0.0277315,0.433202,0.01,2.42115,3.2009,-0.71200625,-41.932,-31.193,393.8201225,5.17429,-1.267978,-4.0058575,-25.60595
5,3.75,97.417,-2.39295,63.654175,0.004316495,0.016739,0.4426,0.00895337,2.36295,3.14505,-0.790306,-40.2475,-28.6325,393.7062525,5.1597475,-1.510114,-5.45204,-43.069935
5,4.25,97.38925,-2.6781775,61.1379,0.0243985,0.35635,0.387927,0.01,2.3097,3.09065,-0.20734875,-36.3465,-29.0885,393.73905,5.2170575,-0.915305,-4.002815,-30.51362
5,4.75,97.40375,-3.198065,64.947725,0.495766,0.784535,0.4600405,0.01,2.2589,3.03675,0.0236175000000001,-29.559,-26.135,394.2094975,5.2376575,-0.323743,-1.709475,-38.0981075
5,5.25,97.43025,-3.6001875,62.4194,2.637895,1.56975,0.8768875,0.01,2.2052,2.98215,1.405645,-23.1405,-20.625,394.6605575,5.2014625,0.34759,-0.798828,-19.26579
5,5.75,97.4135,-2.953255,63.489675,15.88869,2.9891,1.0789375,0.06230295,2.1637,2.93365,1.10895,-13.6245,-17.605,394.036995,5.27266,-0.0477052500000001,0.2489065,-41.222355
5,6.25,97.4025,-1.803445,61.211425,30.77725,4.1246,1.30325,0.0727444,2.1533,2.8925,2.225,-7.6723,-12.9605,393.64342,5.31851,0.351946,-3.52523,-14.52749
5,6.75,97.37225,-0.84790975,57.0628,58.35275,3.0301,1.3558475,0.0421315,2.187,2.84615,3.0732125,-5.63585,-7.7547,393.1809625,5.03794,-1.0834625,-5.28405,-6.560055
5,7.25,97.39225,0.15568575,52.5488,64.02585,3.45835,1.42085,0.01,2.28395,2.8133,2.53512,-6.4905,-7.7511,392.3817225,5.2774825,0.0677825,-0.7922445,-36.87237
5,7.75,97.3645,1.1842225,47.17235,56.4642,4.6052,1.1773,0.01,2.43005,2.78635,2.77344,-7.2395,-6.3151,390.5183075,4.89783,-0.85767,-0.892541000000001,-12.1961
5,8.25,97.288,1.6602325,41.7617,65.4293,10.445,1.52705,0.051724325,2.63385,2.7809,3.1512,-8.6208,-6.30255,389.284525,4.381535,-0.221622,-2.1345575,-3.82764
5,8.75,97.18925,2.0115425,39.168275,97.6068,11.983575,1.1543435,0.08378705,2.8807,2.7557525,3.26356,-8.44578,-5.9166675,388.72097,4.82947,-1.5957495,1.9546125,-5.8145875
5,9.25,97.12475,2.34265,35.324675,171.5675,18.148,1.44025,0.0653683,3.0513,2.8117,3.71558,-6.3563,-4.1048,388.3160625,4.66194,0.2614225,5.17851,4.7758225
5,9.75,97.0835,2.5797,31.092075,205.412,18.851,1.23335,0.103857,3.0839,2.86565,4.2939,-9.7433,-3.93385,384.571085,4.615275,-0.29873,3.3838,7.25485
5,10.25,97.04125,3.057985,27.49455,304.9155,19.8665,1.04831,0.077055,3.10885,2.92705,4.13334,-12.9352,-3.5105,383.963825,4.49525,-0.6095675,15.005,11.3612725
5,10.75,96.96825,3.4667775,25.67035,283.7795,21.6405,1.5156,0.016412175,3.1824,3.0082,3.85911,-9.71265,-5.466,382.9596,4.62745,-0.819165,10.5942825,13.922305
5,11.25,96.887,3.59257,25.0519,303.8725,19.5185,1.053125,0.065309,3.30045,3.1071,4.08003,-14.212,-3.5215,383.0798375,4.38998,-0.74722175,1.00602,8.05986
5,11.75,96.8215,3.5408525,24.375375,323.09625,13.906,1.303255,0.11706875,3.57805,3.2314,4.4713725,-12.3225,-5.84075,382.65387,4.4097875,-0.636939,7.06221,8.329615
5,12.25,96.82125,3.8502275,23.3109,373.924,14.4455,1.43315,0.0256856,4.02535,3.3169,4.848385,-5.7213,-7.9439,382.21051,4.38645,-0.3635625,9.82743,11.43585
5,12.75,96.8115,3.967825,22.4533,310.22,10.0785,1.27995,0.10004875,4.454,3.44015,5.243,-5.02955,-11.4995,382.82151,4.257825,-0.052819,11.6417,0.45069
5,13.25,96.75775,4.1409925,22.612475,243.877,6.55867,1.8606775,0.1858525,4.62995,3.5197175,5.6800475,-13.241825,-14.9648,381.193525,4.26511,-1.0228465,19.3329425,-13.5762875
5,13.75,96.68375,4.4054,21.201,190.68375,6.5977,1.9637,0.11128375,4.7457,3.63935,5.7675175,-16.9185,-10.74485,382.78135,4.18905,-1.1146125,9.00785,-15.471075
5,14.25,96.70025,4.9488275,21.28165,120.72425,4.0043225,1.6719575,0.0608835,4.814375,3.758205,5.8324575,-14.974,-19.182825,382.37715,4.176625,-0.19818625,7.6725875,-14.5238625
5,14.75,96.79425,5.211685,21.299375,107.665,4.338135,1.5751825,0.0341248,4.8388225,3.8182825,5.78542,-29.605,-8.065505,381.07175,4.106825,0.021272775,5.09745,-15.5130625
5,15.25,96.82725,5.12568,21.1074,92.101625,4.91645,1.5079575,0.01,4.862955,3.881375,5.912245,-12.30545,-7.20479,381.19376,3.9004,-0.223584,6.192725,-21.52228
5,15.75,96.8545,5.199735,22.00935,71.5515,4.682105,1.771625,0.01,4.8946475,3.93804,5.888345,-14.893,-8.7949225,381.28843,3.97313,-0.210578,2.540198,-22.767205
5,16.25,96.8545,5.11811,22.5177,80.50675,4.323035,2.1419,0.01,4.9395725,4.0044975,5.696405,-19.755,-12.1379,382.48763,4.19654,-0.3731016,3.92654,-24.2570875
5,16.75,96.8645,4.705915,22.68265,87.268875,2.894285,2.0619725,0.01,4.9865475,4.066425,5.534935,-21.465,-11.105125,382.673885,4.27421,0.17171575,1.80632,-31.8281
5,17.25,96.85125,4.37993,22.96435,76.80475,1.870705,1.8030225,0.01,5.0026775,4.1169875,5.310765,-24.671,-14.546125,382.455,4.4281275,-1.02979575,3.20248,-32.9650675
5,17.75,96.8335,4.168505,24.016,54.8325,1.2843575,1.434485,0.0264877,5.0058825,4.165885,5.13335,-33.4835,-21.5848,383.255825,4.338025,-0.3101785,1.41891525,-45.800825
5,18.25,96.8435,3.9622,23.50235,34.859,0.59738075,0.9797955,0.01,4.991555,4.2019675,4.91419,-63.0187,-31.030725,384.457905,4.421025,-0.0779364,-1.0870175,-52.350775
5,18.75,96.83225,3.89411,24.8389,22.838875,0.4010675,1.05395875,0.01,4.942635,4.22172,4.80463,-40.40485,-36.234125,385.255925,4.780575,-0.603573,-5.005455,-47.09455
5,19.25,96.85,3.715015,26.2054,10.317325,0.0185554,0.923075,0.01,4.86792,4.2523625,4.9986125,-39.381125,-40.9204,386.46978,4.8474575,-0.46877,-7.889995,-62.665495
5,19.75,96.91,3.3952,28.05565,4.006125,-0.0323162,0.962285,0.007752185,4.75732,4.2807625,4.78995,-39.57605,-42.781025,388.87335,4.6635625,-1.42313,-4.91327,-46.9864525
5,20.25,96.94675,2.88522,34.54785,0.49308875,-0.0435852,0.79503,0.01,4.6287425,4.2910375,4.4550675,-36.955825,-38.95635,390.43375,4.463225,-0.4101545,-5.88969,-41.636825
5,20.75,96.9935,2.373985,38.5777,0.020354625,-0.050671425,0.671305,0.009538705,4.5102875,4.3042425,4.3023675,-39.401075,-36.644575,390.6994,4.66731,-0.75884,-4.620535,-40.77661
5,21.25,97.067,1.995045,40.1431,0.0029499375,-0.043681075,0.765525,0.01,4.377725,4.29149,3.89714,-40.454225,-35.39365,390.8189125,4.76476,-3.86615,-2.46451,-43.32715
5,21.75,97.1115,1.6736,45.86565,0.004188125,-0.0416106,0.75565,0.01,4.24614,4.2590675,2.6367125,-41.453825,-36.713525,390.08124,4.75177,-1.10856,-9.82904,-60.46354
5,22.25,97.14175,1.32855,46.3668,0.0040717375,-0.043988275,0.677515,0.01,4.1245,4.2234225,2.11594,-41.4315,-36.71525,390.4804025,4.77337,-3.6854575,-5.025785,-42.94028
5,22.75,97.174,0.911279,44.6627,0.00157881,-0.0347865,0.803615,0.01,4.0012775,4.1872275,1.72795,-38.93,-37.783375,390.8191,4.8255,-2.24173,-6.7691875,-43.61366
5,23.25,97.139,0.53794155,45.78315,0.00232675,-0.044081725,0.40418,0.01,3.877875,4.128285,1.3597125,-37.742575,-31.429175,390.698855,5.4737,-2.015015,-2.96199,-52.05419
5,23.75,97.05925,0.538633,47.14435,0.00074775875,-0.0407625,0.54309,0.01,3.753915,4.0856575,1.17619625,-37.7337,-30.1396,390.954635,5.4645,-1.65692,-2.7138,-60.4222
6,0.25,96.7655,4.6100125,61.19375,0.0057078825,-0.04647745,0.3942835,0.01,9.0162825,8.8059725,5.69472,-41.822475,-44.328675,380.6875,6.7085,-1.604515,-3.8506825,-39.5052425
6,0.75,96.86225,4.5288325,60.576825,0.0052964375,-0.0479183,0.55635475,0.01,8.9009075,8.753,5.752205,-42.883925,-42.5472,380.4615775,6.691445,-0.53198,-5.0657875,-38.7524275
6,1.25,96.90775,4.514925,61.460075,0.0050325975,-0.05527655,0.52683475,0.01,8.7957325,8.7013025,5.614995,-42.012875,-43.176725,380.25748,6.606605,-2.2887225,-6.30858,-44.74047
6,1.75,96.9285,4.83929,63.718325,0.006663475,-0.0487203,0.4915925,0.01,8.69848,8.6502275,5.89811,-39.502575,-42.45525,380.287085,6.3309125,-0.685847,-7.36548,-46.53585
6,2.25,96.927,4.640645,65.121725,0.004448875,-0.050444175,0.47242475,0.01,8.5862375,8.600385,5.5657625,-37.89585,-41.214425,382.3944,6.14966,-2.60888,-8.13604,-39.085005
6,2.75,96.9745,4.456505,66.577825,0.0051428825,-0.0232044,0.464804,0.01,8.452605,8.5486525,5.5492575,-38.111025,-38.407375,384.96723,5.5937425,-1.2478785,-5.680485,-24.63272
6,3.25,96.99025,4.7687825,66.368275,0.00766113,-0.0078181075,0.488794,0.01,8.3144575,8.4977275,5.0235875,-37.3676,-37.97125,386.09048,5.24503,-2.031145,-1.6631775,-24.99258
6,3.75,97.0245,4.63118,68.9838,0.043130825,-0.00093273375,0.60488125,0.01,8.258335,8.4462325,5.0904,-37.116225,-37.22035,383.154625,5.3171225,-2.433005,-3.642965,-34.367675
6,4.25,96.9715,4.0244275,64.6822,0.5275895,0.027636925,0.34281925,0.01,8.172665,8.3737475,5.43999,-33.93735,-35.738625,382.8079925,5.3159075,-3.75193,-3.519105,-44.81537
6,4.75,96.9615,4.06697,72.49675,4.6777125,0.481233,0.34872975,0.01,8.1020375,8.32602,4.521535,-32.585325,-31.07775,382.85804,5.4288125,-1.38494,-3.5800325,-54.67693
6,5.25,96.9105,4.92062,72.525425,15.98095,2.0873125,0.416774,0.01,8.0294925,8.2798975,4.852715,-23.81685,-26.8776,382.6212125,5.444285,-3.1224,-3.092755,-50.9959625
6,5.75,96.95375,6.3119025,68.8364,32.351625,3.14427,0.485476,0.01,7.94492,8.24078,6.39401,-16.11025,-23.553225,380.827945,5.569815,-3.24716,-0.474717,-34.96693
6,6.25,96.987,7.0571575,65.886,41.723475,5.684245,0.56124,0.01476175,7.8766675,8.1894575,7.314865,-10.1981525,-17.322575,379.66129,6.48075,-5.372655,-2.628925,-32.2612
6,6.75,97.028,7.50322,63.5001,67.54035,6.0111925,0.85451825,0.01,7.8695925,8.158295,7.80506,-4.6792175,-17.8638325,379.384075,6.4855,-6.9976,-4.3465375,-6.85347
6,7.25,97.0145,8.130175,59.3032,86.2376,5.5739175,1.05247,0.01307965,7.9379675,8.10355,8.6205275,-3.0482025,-14.9484725,377.133395,6.5219,-5.5791,4.387325,-6.19804
6,7.75,96.97475,8.3330575,57.72845,79.756075,11.07105,1.054705,0.0298961,8.035335,8.06293,9.199875,0.4933845,-34.3154,377.22299,6.465535,-9.76203,-0.8576265,-0.39688
6,8.25,96.99475,8.461,53.660775,75.66045,11.8008,1.07318,0.01832315,8.1170875,8.03578,9.57326,1.379476,-23.73244,372.911475,6.5683375,-6.61652,5.059465,-5.115445
6,8.75,97.03025,8.6214275,49.855275,95.05845,11.277375,1.16434,0.07092,8.2271375,7.99372,9.692065,-0.10697925,-6.68814,372.005625,6.871615,-9.632055,10.4783225,-9.55741749999999
6,9.25,97.06225,8.76503,47.62655,100.70445,12.15545,1.271145,0.01,8.36764,7.9756075,10.04675,0.79926125,-2.9999675,371.4680525,6.9676875,-8.1958,8.049765,6.6350375
6,9.75,97.07125,8.872005,43.877625,72.395925,14.636425,1.366295,0.0590181,8.51136,7.9467025,9.950125,4.518035,-0.56217,370.902835,6.89587,-11.3540375,16.756925,1.90031
6,10.25,97.0935,9.0579025,40.135375,173.65425,17.763,1.4937825,0.01,8.6260625,7.965915,10.4278,6.147285,5.20352,369.50642,7.314125,-11.994095,32.297375,11.5590925
6,10.75,97.05225,9.19485,37.020325,41.373775,15.4098,1.5143,0.057253,8.775315,7.99248,9.852595,1.406212,6.96164,369.337175,6.951325,-10.78705,34.830795,17.464175
6,11.25,97.0235,9.18853,33.659475,142.81175,15.093025,1.478565,0.01,8.8953775,8.0135525,9.89881,-10.3385525,4.71756,368.3938725,6.9380725,-8.511725,37.12865,-0.786814999999998
6,11.75,96.95475,9.5165475,32.902025,165.7285,15.2496,1.78468,0.0118627,8.9974125,8.06568,9.77715,-4.96762,3.56724,368.46998,6.70594,-8.544615,24.4174475,8.7071915
6,12.25,96.9535,10.08236,31.855225,351.588,14.515625,1.4609725,0.0358817,9.08846,8.121455,10.1782,-8.844995,0.386241,369.0933175,6.6979175,-12.10175,32.4984575,0.509836
6,12.75,96.98125,10.552525,30.97695,318.4705,15.24345,1.588665,0.03777785,9.1779425,8.1960775,10.7508,-8.788895,-0.544102499999999,366.88216,6.59856,-12.04025,17.856785,-8.04828
6,13.25,96.96375,10.736325,29.42185,224.20675,12.779775,1.59642,0.05726665,9.304995,8.2636125,11.1191,-16.743425,-1.90102325,366.52658,6.64754,-10.3189,12.73211,-9.5393
6,13.75,96.97175,10.92485,28.519,223.07975,9.6166375,1.322135,0.01279055,9.6168075,8.31948,11.6623,-11.99507,-2.4724925,366.48644,6.98159,-9.1024,20.83275,-12.2293
6,14.25,96.9615,11.0209,28.40215,153.14975,4.360985,1.3563575,0.083042125,9.9328325,8.3811325,11.39345,-17.871775,-11.994425,365.2166,6.858575,-9.5574825,15.8417775,-16.4593325
6,14.75,96.898,10.598125,28.10645,149.0285,5.4361025,1.236325,0.01,10.208575,8.4473175,11.42045,-35.2869,-12.568775,365.3504325,6.93308,-9.0799,12.294,-17.49508
6,15.25,96.8345,10.0765225,27.245925,105.15625,4.8411,1.3276825,0.01,10.44615,8.5053075,11.57665,-19.5488,-19.207925,366.56822,6.9020875,-9.38626,11.258,-17.659145
