DOY2,HR2,LE,H,FC,USTAR,TA,WS,CO2,VPD,H2O,RH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,G
1,13.25,33.1245,112.9875,-0.80701,0.791633,-0.7656499875,3.77815,423.532,1.87482989510097,5.8307825,83.613795,295.385775,402.408075,58.47183,306.197344953202,315.89305415539,-3.5635
1,13.75,37.623,111.7015,-1.1416725,0.810835,0.7538334,4.0176,423.685,2.07607687092661,5.80143,83.180745,266.4633,362.9411,52.3596,305.994051545547,321.671626592841,-3.59425
1,14.25,30.2497,83.12345,-0.487254,0.81287625,-0.213625,3.9076175,425.396,2.1224928860542,5.68443,81.6669375,219.5286875,308.5543875,43.552085,302.49268157521,316.205312303135,-3.616875
1,14.75,22.9128,52.735825,-0.432396,0.71603025,0.5793,3.6952775,425.4005,2.10362860177963,5.547445,82.78875,157.9975,226.2218,31.97137,306.796134597515,319.532650702618,-3.643625
1,15.25,25.03645,33.0555,0.07601215,0.722398,-0.0383375,3.568455,426.2055,1.87164419428072,5.5693125,82.57221125,79.82818875,142.7561875,22.44064875,302.117375753502,314.220998246563,-3.662125
1,15.75,25.13545,10.5791425,-0.372818,0.755576,0.384,3.97052,427.08775,1.89774459139488,5.394055,85.06767,25.4921,57.46843,11.64685,302.882517554573,317.720906291702,-3.679125
1,16.25,22.3444,-11.38005,-0.014608425,0.7566395,-0.4635374875,3.671495,428.5625,1.50430134557886,5.55206,85.06804625,0.51340695,15.06767625,4.2720735,298.154491611327,313.142151080759,-3.688375
1,16.75,22.3348,-5.893365,0.17863825,0.7994385,-0.04535,3.484125,429.126,1.47105303580007,5.91335,86.04771,-4.215146,2.252769,2.156635,300.606760732672,315.454499981961,-3.698125
1,17.25,27.647825,-19.29515,0.47516175,0.781168,-1.09265,3.90669,429.241,1.29883425049292,5.6485425,86.7081,-4.19264,-0.4694860875,1.392735375,297.708873493889,309.381691595923,-3.701
1,17.75,20.78735,-8.764185,1.626485,0.7868145,-0.3923083,3.8612925,430.00125,1.31755834546499,5.45969,85.90619,-5.1101235,-0.45151905,1.409857,299.357367561999,312.230749267786,-3.70875
1,18.25,22.3607,-15.1952,0.41646925,0.71390525,-1.2501,3.840555,429.4225,1.22648302268893,5.55341,85.3036375,-4.5940935,-0.4928125875,1.29856575,294.513840603729,308.774970734167,-3.71225
1,18.75,36.1003,-18.2303,0.70028125,0.7957555,-0.6152,3.95911,429.091,1.15026201174307,5.851915,86.0585,-5.122728,-0.3963357,1.3228505,299.135290582325,311.427790295357,-3.40225
1,19.25,16.9096,-14.31765,0.43440175,0.858334,-1.3536625,4.02598,429.284,1.09994841590278,5.5495,87.426975,-2.355602125,-0.362127375,1.224118875,297.509810983294,308.838017069504,-3.543375
1,19.75,18.7178,-16.637,0.81099,0.9205795,-0.90914995,4.152025,429.1395,1.15748623121937,5.5818825,88.676395,-4.158855,-0.3794226,1.244436,303.458901003164,311.494452344938,-3.599
1,20.25,24.2829,-20.54175,1.06927,0.761737,-1.29175,3.93108,428.79025,0.987116127559864,5.7635325,88.0360375,-3.588461,-0.3847504625,1.27802225,298.052474951397,308.688506770476,-3.62275
1,20.75,20.650425,-10.9224,1.20586,0.83328075,-0.6646,4.0754975,428.885,1.09556396676593,5.97526,89.0616,-4.023013,-0.4434802,1.1666966,302.323349594872,311.632787758722,-3.641
1,21.25,16.1207,-12.12415,1.1091375,0.81329125,-1.238125,3.757495,429.568,1.06480268356842,5.98269,87.9601625,-2.07852275,-0.4371603625,1.2583525,297.824754376401,309.561479048895,-3.66025
1,21.75,22.84095,-15.88395,1.06259,0.8388265,-0.64055,4.019875,429.07325,1.0388248578286,5.889115,88.46201,-4.124428,-0.3767348,1.238147,301.810382947309,309.738007840353,-3.67775
1,22.25,20.89605,-10.166605,1.329005,0.85616075,-1.5067,3.6480725,428.831,1.00236906347455,5.96219,87.0621,-3.741931,-0.2958761375,1.27834475,295.553703588256,308.290849669609,-3.68225
1,22.75,24.19695,-26.779025,0.59164,0.819415,-1.15064995,3.79616,428.6165,0.99728278885043,6.1783075,88.08218,-2.9166997,-0.2665822,1.402033,301.588033457303,310.095760833199,-3.68575
1,23.25,23.1964,-23.2288,0.926912,0.772748,-1.2056,4.03327,428.1315,1.03090811981556,6.2174,87.41867125,-2.073213125,-0.4227797125,1.1916355,297.668674747311,307.72606549921,-3.70025
1,23.75,24.6907,-18.7634,1.4327175,0.842367,-1.063892,3.90031,428.2905,1.04861463028158,5.96378,88.5805,-3.945381,-0.2099129,1.2411645,300.76394909481,310.753428878107,-3.7005
2,0.25,11.943325,-19.520925,1.05502,0.61848225,-1.1206875,3.7325375,430.792,1.19497207938868,5.8338225,86.72563375,-4.0107675,-0.4066539375,1.484257,298.927032130512,310.091031206302,-3.2545
2,0.75,12.751725,-33.3456,1.4003425,0.662982,-0.496864575,3.92096,430.66975,1.2661358687192,5.848575,86.16524625,-3.387351625,-0.295880725,1.606513,302.178926690274,312.886743652854,-2.93775
2,1.25,31.65145,-38.776175,1.57357,0.63683675,-1.2034,3.5028425,430.6385,1.16783513158002,5.892555,88.031525,-3.45111975,-0.30255885,1.609092125,298.730683958602,308.544600499114,-3.10575
2,1.75,16.477225,-24.96555,1.8567,0.5475485,-0.80088745,3.41355,430.39,1.23642415995912,5.81981,87.69815,-2.888547375,-0.278948125,1.52811325,302.398453898921,313.032037455569,-3.13675
2,2.25,19.7449,-32.72305,1.10621125,0.6153055,-1.517375,3.595575,430.291,1.15165848199748,5.91967,88.902375,-3.50415525,-0.4081199,1.477142875,299.090511639816,308.353198452223,-3.16375
2,2.75,10.801375,-33.947475,1.09829,0.6789815,-0.8518624625,3.6413,430.514,1.15581590251311,6.14798,89.19396,-3.41574975,-0.22549371,1.55741125,301.553433027891,311.993374688825,-3.1805
2,3.25,23.2475,-17.8872,1.08804,0.639395,-1.628925,3.6435575,429.99625,1.08837334406488,5.96409,88.93398625,-3.438412875,-0.32431025,1.544570875,300.689471825036,306.306544293428,-3.2025
2,3.75,20.565475,-21.101625,1.26755,0.711474,-0.8435999875,3.93089,429.886,1.07864844199948,5.7564,90.195595,-3.5934745,-0.403381425,1.56985075,301.702542621722,312.163666419145,-3.216125
2,4.25,23.5312,-15.43355,1.50051,0.811383,-1.7851125,3.71856,430.4305,1.08181881504573,5.71505,88.37872125,-3.85900125,-0.601652,1.613794875,294.564496926964,306.725955444088,-3.2225
2,4.75,27.9455,-23.0779,1.139193,0.734856,-1.370777,3.45378,429.933,1.13127774168492,5.48806,91.54441125,-2.384301125,-0.316699075,1.504889125,299.624798415316,309.425456966762,-3.2375
2,5.25,19.3583,-25.4803,0.8847825,0.69465,-2.043225,3.530165,430.673,1.03676506162501,5.42881,90.0054,-3.335163625,-0.3539146875,1.58961525,297.913130129318,305.847704866382,-3.244
2,5.75,18.83175,-26.1864,1.045845,0.665504,-1.609175,3.5766,429.98325,1.1094590649341,5.50848,92.2534125,-2.049952875,-0.3254473,1.456204875,301.016815774477,307.844919493981,-3.2505
2,6.25,18.43095,-23.6285,1.56311,0.673571,-2.180175,3.59487,429.36625,1.01146253987126,5.59978,90.10208375,-2.917280125,-0.26048669375,1.504571625,299.11181893166,305.230024972493,-3.249
2,6.75,25.1831,-31.05795,1.026173,0.65359875,-1.744825,3.4522975,428.652,1.07304582288689,5.799135,92.06355,-0.6891132625,5.602723125,3.0728155,300.347304624114,307.452993357833,-2.93275
2,7.25,23.963125,-23.859275,1.566765,0.715117,-2.1138125,3.55611,427.6835,1.10518346484324,5.46735,87.4330875,13.12332125,52.30616875,13.97683625,298.867393219546,305.308176240635,-3.111375
2,7.75,22.9453,29.5924,0.23594175,0.75403475,-1.35665,3.613855,425.95,1.25062571012862,5.69967,89.27677375,60.739905,116.0275,26.73593375,300.860683751584,308.090525939247,-3.138875
2,8.25,31.530775,44.6701,0.943758,0.743681,-1.5938125,3.422065,423.932,1.33080349044782,5.70019,88.967495,141.9586625,226.9612125,43.8247175,298.783957104734,307.754576186872,-3.15075
2,8.75,27.6079,110.9025,0.0698786,0.7912345,-1.201425,3.2404475,422.8635,1.55398723262775,5.684015,89.66337125,187.8785375,282.3104875,54.08904875,301.085123794316,311.154036400849,-3.16975
2,9.25,31.8384,128.36775,-0.111121,0.81408475,-1.2636125,3.3620375,425.3925,1.67200986909728,5.50978,88.97625,259.5670625,368.13375,68.5593525,302.008468221292,311.180131881255,-3.196375
2,9.75,34.479975,158.9815,0.9296085,0.80096425,-0.504675,3.3087325,423.895,1.94815161184169,5.7351875,89.107925,306.2171,427.119075,75.81726375,305.389358737326,314.681359641121,-3.207375
2,10.25,45.4636,187.67975,0.3136425775,0.844686,-0.8250875,3.75842,422.2,1.84709371620634,5.8936,89.92335,348.227075,467.8245125,91.10191625,304.948908380479,315.35259642728,-3.2215
2,10.75,43.17725,207.6555,0.189588225,0.815197,-0.148025,3.51633,421.8845,2.12952186927708,5.826995,85.9402825,384.0331625,533.7288875,104.9916625,306.006111559023,318.99925316671,-3.216
2,11.25,31.9467,200.071,-0.2886875,0.902946,-0.3195,4.04825,422.02175,2.1267305548659,5.786405,83.17469,405.5028,553.8937,109.90675,307.290737992218,316.469601151356,-3.2355
2,11.75,51.31545,219.599,-1.28699,0.835618,0.7632499875,3.84469,422.401,2.43333972242962,5.6084875,84.7801975,451.017475,599.8664,105.5431875,309.17333981979,325.066175799599,-3.230125
2,12.25,58.28775,225.55225,-0.534744,0.8544445,0.29755,3.722275,422.201,2.36819349800533,5.7160325,84.885845,472.3867,621.50155,107.74395,309.015238325718,320.086817329476,-3.23825
2,12.75,38.8188,225.107,-0.82406,0.885855,1.6242,3.8992675,424.726,2.67159555405947,6.16631,84.6615,447.73855,595.91085,98.685795,312.636634352036,326.623199256724,-2.8475
2,13.25,41.4702,207.4505,-0.9787525,0.820653,0.61115,4.05543,423.032,2.67281623620394,6.388125,81.5847,431.0925,558.04775,93.259485,309.986982560511,320.13694730049,-3.113
2,13.75,44.1352,194.9995,-0.8689345,0.87807025,1.98475,4.11228,421.41475,3.14470195449156,6.18326,80.53335,396.1574,518.53095,80.64794,311.850771346651,327.317557846744,-3.13375
2,14.25,30.6353,169.46,-0.863457,0.827911,0.90769995,3.75859,420.95975,2.84258027949747,5.95563,77.82775,342.2665,460.57785,70.86183,311.121292587888,321.44854617471,-3.164
2,14.75,29.8089,120.06925,-0.40974975,0.815706,2.47305,3.71258,422.549,3.04941671908852,6.0504625,79.71058625,285.895775,395.2403375,59.93050625,313.767679370934,327.874624027787,-3.17725
2,15.25,23.373525,90.091125,-0.78177775,0.817378,1.17555,4.0696575,423.449,2.93204043904046,6.1420175,79.15325,212.0044,300.1951,44.880145,310.427956021203,321.005083182523,-3.215
2,15.75,23.181125,41.846175,-0.952631,0.729997,1.95285,3.99388,424.3545,3.0350540499226,6.335745,78.7926725,154.698075,240.342625,35.8157025,312.765400783852,325.229077228788,-3.21875
2,16.25,25.966725,14.4316,-0.5506955,0.77854925,0.9349999,3.5044875,425.30925,2.82682905487497,5.900775,83.55295,69.932035,140.42755,22.809865,307.706684969975,319.503462096127,-3.2275
2,16.75,16.4812,-10.16685,-0.2276755,0.670795,1.3757,3.324555,426.7455,2.84141081329449,6.55493,82.592225,13.8148255,51.5699025,10.23830825,307.831096810143,320.747498798366,-3.234625
2,17.25,18.838425,-13.55695,-0.04236365,0.6056425,0.3614,2.9576575,427.979,2.32214444223795,6.4990075,82.54485,-3.713435,3.902872,2.873243,304.16711702596,316.427088654616,-3.24975
2,17.75,19.63845,-14.202275,0.5021375,0.553889,1.011149975,3.28478,428.1245,2.43614968131389,6.309425,81.2587225,-6.232195,-0.28308555,2.03510775,304.954672462975,318.992760825103,-3.261375
2,18.25,18.077975,-23.0443,0.635286,0.57893625,0.1308,3.356795,428.594,2.15654842480034,6.22475,82.4372,-4.922023,-0.55063985,1.9293315,300.76706595449,315.463049384819,-3.2525
2,18.75,13.887575,-20.33315,0.639638,0.552044,0.971208475,3.391935,428.82075,2.10316051618172,6.37008,81.67506,-6.936704,-0.713394325,1.92483075,304.531409583007,317.809537901411,-2.9125
2,19.25,16.2842,-22.89025,0.4184,0.5856695,-0.1747,3.405185,429.203,1.85110461759842,6.19646,81.647845,-4.913736,-0.549099,2.0160295,299.22258888596,314.346559235529,-3.0905
2,19.75,16.3246,-27.3145,0.6755405,0.561162,0.33425,3.539995,428.92875,1.91986322455499,6.234605,82.0521225,-5.8243125,-0.684429625,1.81032175,302.487298164396,316.366313124114,-3.1355
2,20.25,13.037,-23.0563,1.045111,0.6377805,-0.2411,3.5692,429.14625,1.57701071398987,6.0946975,84.2397,-4.013351,-0.50518695,1.653525,300.443504766831,314.126836394042,-3.157
2,20.75,16.333925,-23.1275,0.944985,0.671667,0.1513,3.83648,428.48175,1.59802973315239,6.1172075,85.020005,-6.56594725,-0.621315825,1.655469,303.144786701343,315.158729615034,-3.1825
2,21.25,15.3902,-29.59045,1.09421,0.651268,-0.512,3.86834,429.416,1.45144744711944,6.197725,85.36945,-4.8745405,-0.5565425,1.454841,302.431024030991,312.973465752164,-3.2045
2,21.75,19.5361,-30.33955,1.52441,0.6889605,0.0286,4.01205,429.765,1.55373569988231,6.28231,85.25547,-5.856893,-0.605803775,1.35070075,303.501865859532,314.488084229975,-3.214
2,22.25,17.859925,-21.5327,1.4056425,0.633316,-0.562175,4.00938,428.867,1.32180480502675,6.66359,86.9629575,-4.7234995,-0.545682575,1.350602875,302.61998132987,313.285602632161,-3.230625
2,22.75,11.717325,-26.118,1.4577575,0.665722,0.04517499675,3.81247,429.3615,1.3831285421447,6.40482,86.79653,-4.50630175,-0.548566875,1.4262445,303.358365988022,315.366301234432,-3.2415
2,23.25,22.4587,-21.0189,1.42947,0.563348,-0.75925,3.45787,430.2095,1.26163508264158,6.04353,86.85254875,-4.775796625,-0.5110822875,1.53249475,300.767803838377,312.991368523259,-3.25425
2,23.75,13.566075,-13.85795,1.68118,0.64201275,0.1074,3.38521,430.488,1.29174203978867,5.8782225,87.361925,-4.1885225,-0.406306325,1.592335,302.745186779382,314.828030581898,-3.258
3,0.25,18.71755,-26.815225,0.870795,0.73718275,0.97419995,3.723065,425.0675,2.22238063575462,5.9486475,81.71489625,-8.82710525,-0.8085646875,1.714164375,309.112982550048,317.935264567192,-3.084
3,0.75,19.149225,-23.7565,1.03524,0.6550165,0.3846,3.61719,425.3495,1.87668588153561,5.98206,82.61492125,-7.768447125,-0.6698727625,1.6381715,309.278152561986,317.186697049925,-2.6095
3,1.25,17.76035,-27.5583,1.361295,0.717988,0.6640125,3.76579,425.491,1.98221512219741,5.97303,83.8535325,-7.92709575,-0.591677875,1.71366125,308.150339775908,317.850898865595,-2.877625
3,1.75,21.200525,-35.225075,1.47075,0.74514975,0.371774975,3.8907425,425.893,1.7647765424372,5.8494125,84.132325,-8.494813375,-0.731163275,1.6355125,304.857479924926,317.136982351351,-2.97025
3,2.25,23.005275,-31.408825,1.00379,0.738145,0.5409,3.825495,425.4405,1.93336525682874,5.891685,86.01395,-8.228618875,-0.6344953625,1.65951825,304.810661224262,317.925021538286,-3.0045
3,2.75,27.61565,-26.85755,0.7245445,0.7647795,0.149525,3.9066375,425.1355,1.76920938625266,5.913945,86.7997875,-8.157250875,-0.658335775,1.6168505,304.784513329036,315.95342068513,-3.025375
3,3.25,19.8207,-27.6268,1.292855,0.757384,0.2349375,4.0154525,424.57625,1.68247978863162,5.9128575,86.41948625,-8.802635375,-0.601926525,1.60712925,304.73351443593,315.859183223616,-3.037625
3,3.75,21.4716,-28.77025,1.07047025,0.78688625,-0.14395,4.1679175,424.222,1.61547249810452,5.9844025,85.93319875,-8.958606125,-0.81348315,1.44135125,304.970767562029,314.853738406062,-3.04325
3,4.25,14.68765,-28.008525,1.20567,0.74868075,-0.110475,3.827015,424.693,1.64351383918687,5.8271,86.1622875,-7.795692,-0.6536926,1.65197025,303.572563728095,314.501260538026,-3.053625
3,4.75,19.589425,-40.4061,1.1294375,0.81749125,-0.66000415,4.0574825,424.23175,1.62324706446283,6.0124575,84.47524,-8.00007425,-0.7375304625,1.612957125,303.856777717297,313.247712953427,-3.062625
3,5.25,23.09365,-30.363925,1.07984,0.84226025,-0.084575,4.33056,423.062,1.58135339732443,5.8414825,86.60639625,-6.449395625,-0.7287419625,1.581057875,301.151181492047,314.806559660639,-3.06225
3,5.75,18.88255,-27.8405,0.865612,0.736414,-0.8481124875,4.016065,422.8365,1.56902779054534,5.751945,86.75317,-5.92086425,1.32207765,2.208745,303.143607285776,314.073766865093,-3.068
3,6.25,22.86595,-17.071025,0.9603845,0.7418125,-0.18064998375,3.744255,422.2915,1.60715681079204,5.709525,86.3946625,1.4235025,32.7100725,9.14350175,301.520223678384,314.922624013217,-3.065
3,6.75,18.47085,-12.988925,1.41913,0.80294325,-0.19645,3.66064,421.564,1.73575922467914,5.68786,83.67615,30.09787375,87.27062625,22.38459,302.835146844349,313.575888876952,-2.607375
3,7.25,26.8125,29.9573,0.35505575,0.823952,0.2143875,3.92464,417.358,1.98588785745732,5.8146775,83.72218625,111.0789,190.0632125,40.81014125,303.004836659108,317.605683577056,-2.879125
3,7.75,27.15225,94.395675,-0.520207,0.832081,0.5857874625,3.97443,418.342,2.19037149957727,5.5512,78.98535,170.9244125,263.629025,53.5181025,303.721853472549,318.834034645102,-2.968875
3,8.25,29.5366,118.467,-0.362696,0.858726,1.1310125,3.98265,418.2555,2.49790167400908,5.52333,79.5247,254.0437375,360.3532,69.3592425,306.232805345683,321.463432058167,-2.982125
3,8.75,36.97905,143.638,-0.202526,0.87451975,1.1439375,4.1726725,417.338,2.56447571450121,5.52359,80.02342375,339.42815,476.807275,85.91176375,306.916850451087,323.784022806333,-3.01225
3,9.25,32.713,176.4845,-0.687063,0.85166475,1.8156875,4.043225,417.3435,2.92313274837479,5.675055,81.8191375,432.889625,592.62135,104.32752625,307.884786047839,327.359033806504,-3.029375
3,9.75,43.18515,230.203,-1.544685,0.937557,1.717625,4.30415,416.736,2.79726310366169,5.710145,78.9341775,448.0951875,615.7794125,114.9234,307.411391664695,327.582545080049,-3.0395
3,10.25,40.44715,244.923,-1.13549,0.943881,2.52995,4.701915,417.418,3.36799129559747,5.569345,77.16332,534.622825,714.28625,128.305575,310.522124200236,332.461733444591,-3.05575
3,10.75,43.1733,277.3345,-1.3015,0.96435975,2.469375,4.55921,417.546,3.26944356748567,5.59717,75.94025,560.4546,743.467525,135.890575,310.637977299274,332.498799384286,-3.07675
3,11.25,43.1107,273.202,-1.2697475,0.98825625,3.2034,4.5339575,416.16825,3.62279295026425,5.4904975,75.80235,592.0054,784.8348,137.1693,308.603215930943,337.124776991948,-3.07675
3,11.75,45.37245,287.888,-1.14579,0.958238,3.323925,4.59625,415.984,3.73704056604167,5.53274,75.2626225,591.1639,790.82595,136.273425,310.932124420333,335.913204179644,-3.0785
3,12.25,43.59505,312.64625,-1.44292,0.952923,3.7671,4.883365,417.39325,4.19913382154978,5.42667,74.02355,615.9839,808.73425,135.25885,311.689183369782,341.434157182706,-3.068625
3,12.75,45.62145,275.829,-1.17297,0.93616075,3.835225,4.07262,418.61275,4.18854751412564,5.56956,74.14515,601.4685,791.49705,128.782875,312.148050504741,339.028150830837,-2.50525
3,13.25,44.9688,279.5095,-1.54565,1.006655,4.61515,4.19084,418.4755,4.38531987500677,5.6979875,74.540745,582.7347,754.795,121.14115,313.949090266783,343.184804353602,-2.875375
3,13.75,44.070175,271.012,-1.40323,1.0007275,4.474,4.46312,418.6715,4.40340893921204,5.736885,72.19677,545.144575,715.64085,114.581175,313.982219569605,341.247900738289,-2.956
3,14.25,35.47125,235.8005,-1.036985,0.948536,5.1809,4.41203,418.187,4.68148265273658,5.58048,71.983695,477.46175,630.31395,98.258405,316.370581405264,345.699753966136,-2.981875
3,14.75,33.282075,217.13,-0.681082,1.00794,4.8542665,4.53248,417.916,4.56099469781801,5.72636,73.9948225,433.7902,574.78845,89.07041,312.239466828955,341.338098516113,-3.019625
3,15.25,40.425525,192.6915,-0.273843,0.956383,5.63645,4.25158,418.71975,4.62607235868947,5.88805,71.4179,358.5094,483.7736,73.449615,316.249118356902,342.306777084093,-3.03975
3,15.75,30.881675,149.92925,-0.879127,0.878929,4.4790665,4.17195,419.156,4.42123117118497,5.68984,71.705695,292.787575,409.86425,62.576105,313.234752993719,339.897044931949,-3.050625
3,16.25,31.263,93.767625,-0.797965,0.882615,5.37205,4.25235,418.957,4.56942562629703,6.0203,67.4624,187.5291,284.15405,43.30411,313.87850680331,340.347154925601,-3.06175
3,16.75,21.8986,40.4485,-0.730172,0.8232375,4.1872955,3.870755,419.104,4.51424594903906,6.18215,70.0674975,95.8180625,175.574625,28.7794975,311.953350613933,336.569166598168,-3.08
3,17.25,22.84735,-2.91121375,0.055308575,0.80296575,4.5097,4.0756825,419.89725,4.42718594744965,6.0673875,70.2371,22.32009,75.032585,13.059585,312.387726652241,336.524103748788,-3.07125
3,17.75,14.9534,-18.6524,0.27946275,0.8457575,3.311825,4.02041,421.9415,3.94664544972486,5.962915,74.4627225,-4.62333925,12.3227325,4.118354,308.734040737593,330.534730129952,-3.08125
3,18.25,16.61025,-25.078275,0.048697375,0.8113235,3.06345,4.06534,421.8665,3.88523017913869,5.96721,73.452495,-10.26527,-0.6652222,2.2194475,309.023490561309,328.385899639634,-3.079
3,18.75,17.36,-25.1494,0.561176,0.7992875,1.92725,4.02187,421.8015,3.28568354714632,5.967535,76.3330225,-11.524875,-0.988595075,1.89063575,307.820414505566,323.614827627184,-2.602375
3,19.25,21.4673,-25.75875,0.6201555,0.7884125,2.1357,3.869435,421.51825,3.08720932420875,5.95054,76.90395,-12.05215,-0.8548414,1.8029495,308.67723829282,325.158946306974,-2.884
3,19.75,22.0936,-25.34245,0.5539365,0.87391475,1.30345,3.836535,421.686,2.77383878886182,6.02918,77.885445,-11.3978175,-0.8917815,1.92392425,306.726636466748,320.201611269986,-2.968875
3,20.25,19.948575,-23.79015,0.6506875,0.765528,2.14425,3.77647,421.4025,2.63502259595662,6.06806,78.161995,-9.988618,-0.8533646,1.8808985,310.438366770327,323.150271070295,-2.999875
3,20.75,18.5869,-25.0456,0.621197,0.75172375,1.162775,3.80267,422.3825,2.49422339644869,6.029685,79.565175,-10.214803,-0.858374,1.85460775,305.729926550315,320.3577183026,-3.0085
