DOY2,HR2,FC_1_1_1,SC_1_1_1,USTAR_1_1_1,LE_1_1_1,H_1_1_1,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,WS_1_2_1,WS_1_3_1,WS_2_1_1,PA_1_1_1,NEE_1_1_1
1,0.5,-0.03,0,0.093,-1,-18.775,392.65,392.3975,394.18,394.88,-10.69,-11.15,-11.64,-11.97,72.6,75.7,76.7,81.9,-3.21,-2.35,-1.92,-1.45,-3.03,-2.4725,-1.94,-1.58,-0.785,-0.73,-0.19,0.49,0,0,-55.275,214.7,257.3,1.98,1.62,1.5125,97.05,0
1,1.5,-0.03,0,0.098,-1.05,-20.2,392.1675,392.885,393.93,395.02,-10.96,-11.465,-11.79,-11.9875,73.1,75.9,76.9,81.5,-3.4,-2.43,-2.05,-1.48,-3.11,-2.5675,-1.975,-1.6275,-0.7925,-0.72,-0.19,0.49,0,0,-54.55,215.8,256.8,1.9875,1.6,1.57,97.0275,-0.02
1,2.5,-0.01,0,0.0955,-0.7,-19.1,392.55,393.0425,393.59,394.535,-11.12,-11.595,-12.07,-12.1875,73.8,75.6,77.1,82,-3.42,-2.53,-2.09,-1.51,-3.17,-2.6125,-2,-1.6525,-0.79,-0.72,-0.19,0.48,0,0,-54.375,215.9,256.3,2.02,1.59,1.5525,97.02,0
1,3.5,-0.03,0,0.1005,-0.725,-21.025,392.575,393.1,393.735,394.975,-11.45,-11.7775,-12.21,-12.41,74.2,76.5,77.4,82.4,-3.39,-2.57,-2.14,-1.54,-3.29,-2.6875,-2.09,-1.6625,-0.78,-0.72,-0.19,0.48,0,0,-54.8,215.8,256,2.0575,1.63,1.57,97.0175,-0.1
1,4.5,-0.09,0,0.103,-0.9,-18.525,392.58,393.21,393.68,394.58,-11.48,-11.8225,-12.17,-12.66,75.5,77.2,78.3,82.7,-3.44,-2.6,-2.17,-1.6,-3.35,-2.7425,-2.12,-1.705,-0.77,-0.73,-0.19,0.48,0,0,-54.5,215.4,254.7,2.0725,1.67,1.62,96.9875,-0.1
1,5.5,-0.02,0,0.097,-0.8,-19.4,392.355,392.77,393.69,394.48,-11.53,-12.12,-12.23,-12.68,75.4,77.4,78.1,83,-3.46,-2.65,-2.21,-1.63,-3.42,-2.7625,-2.19,-1.75,-0.7825,-0.74,-0.19,0.48,0,0,-53.2,216.1,254.1,2.02,1.63,1.6025,96.99,-0.1
1,6.5,-0.01,0,0.107,-0.7,-19.9,393.0525,393.475,393.8725,394.68,-11.66,-12.1,-12.36,-12.96,75.5,77.1,78.2,82.4,-3.49,-2.69,-2.23,-1.64,-3.47,-2.8075,-2.26,-1.82,-0.8125,-0.77,-0.19,0.48,0,0,-53.375,215.7,253.3,2.02,1.6125,1.5925,96.99,0
1,7.5,-0.04,0,0.103,-0.775,-20.5,393.47,393.42,393.84,394.6,-11.66,-12.27,-12.52,-12.89,75.4,77,78.2,82.8,-3.63,-2.74,-2.26,-1.63,-3.55,-2.94,-2.35,-1.84,-0.84,-0.78,-0.19,0.48,1,0.9,-50.375,216.3,253.9,1.995,1.61,1.57,97.0275,-0.0025
1,8.5,0.0325,-0.1,0.123,0.75,-12.45,392.87,393.1075,393.275,393.5,-11.45,-11.7875,-11.92,-11.57,74.2,75.9,76.2,81.5,-3.61,-2.72,-2.25,-1.68,-3.54,-3.01,-2.395,-1.885,-0.8475,-0.77,-0.1925,0.48,32.8,14,-14.625,214.3,259.7,2,1.695,1.68,97.06,0
1,9.5,0.01,-0.2,0.16,4.3,-2.45,392.16,392.36,392.28,392.65,-10.23,-10.26,-9.8225,-9.2075,69.1,70.9,71.3,76.3,-3.25,-2.69,-2.23,-1.67,-3.17,-2.875,-2.395,-1.915,-0.845,-0.79,-0.2,0.5,109.6,36.775,25,213.1,269.6,2.5025,2.24,2.24,97.08,-0.1
