DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CH4_1_1_1,CH4_1_3_1,CH4_1_4_1,CH4_1_5_1
1,0.25,0.83318211386222,-12.8054132225286,0.106348098746274,-0.489258280556537,-0.35712950490914,-1.18250593787545,-16.6312324027739,-8.00916964008782,0.115770143882306,-155.548920777318,-17.4738124818431,0.368269116200984,0.97,0.4545,0.20625,0.29,-11.43829,-12.326875,-12.57605,-13.9430825,-16.40426,-18.67826,71.51849025,10.38975,0.3166,-15.404,-14.9775,-15.1095,-11.744,0.0725,-6.39125,0.4725,-0.33275,164.0225,250.1275,238.8425,249.0525,0.08,-0.57275,-0.33275,0.11,-0.11,0.14,-0.32275,-0.33,-0.1,-4.49465,-3.82025,-2.3919,-2.09,-1.231375,-0.67685,-0.229675,-1.8248,-1.613825,-1.07605,-0.732225,-0.28765,0.47,0.81645,1.759375,2.2668,-3.83065,-3.1609,-2.258075,-1.851175,-1.374525,-1.070175,-0.289125,0.010775,0.877075,-3.879225,-3.1982,-1.8273,-1.8285,-0.56585,-0.2973,0.1497,0.615775,-5.174575,-4.320725,-3.41645,-2.183425,-1.6042,-1.013125,-0.46935,-0.0547,-5.0242,-7.872,-4.84985,-118.25675,0.310358310043687,0.579534846543891,0.620238370853155,0.656561177026025,0.847867218105714,1.08887486679496,403.830609443118,399.795909601648,410.314695539403,399.789182179722,410.183076602377,400.375766889037,410.876906168445,400.263973595875,412.018547320907,401.091445499262,411.585298006174,1938.32300202648,1936.86282107652,1936.57298857606,1935.66052461058
1,0.75,1.04254436518374,-12.9108791871625,0.10097728557908,-0.454315238189269,-0.576207827144511,-0.0934856582262718,-7.5173887751061,-6.63379243386821,0.10715355571423,-166.242686723344,-19.5990694458397,0.343795512139597,0.9,0.42725,0.21875,0.29,-11.715435,-12.662175,-12.549775,-14.7887475,-16.4681225,-18.9610375,71.56126375,11.17575,0.3145875,-15.84975,-15.31875,-15.36375,-11.78575,0,-6.153,0.4725,-0.15025,163.0625,248.5075,235.665,247.3525,0.0725,-0.58,-0.33,0.12,-0.11,0.14,-0.32,-0.33,-0.1,-4.527275,-3.85935,-2.4102,-2.0843,-1.236275,-0.6745,-0.231675,-1.84135,-1.617975,-1.080225,-0.7314,-0.28765,0.470125,0.81645,1.75865,2.271,-3.8793,-3.20615,-2.2584,-1.854075,-1.377675,-1.0661,-0.2912,0.00877500000000001,0.87635,-3.87355,-3.153225,-1.8229,-1.82885,-0.561975,-0.3004,0.14365,0.614775,-5.212675,-4.381575,-3.39645,-2.174125,-1.5999,-1.0112,-0.4681,-0.0560999999999999,-5.2002,-7.839675,-4.877475,-120.6545,0.32340810886095,0.626662444793268,0.65538582790169,0.733226878654424,0.832055288844645,1.01500985365349,403.909343044625,400.087181112738,409.45108500758,400.347405532528,410.364630594253,400.357392926605,411.014164799992,400.640480511858,411.132730153738,401.129080101491,410.751533429789,1936.76919570413,1936.34429309651,1937.44178143086,1937.29103276537
1,1.25,1.01278786764125,-13.223219043452,0.0908259331337486,-0.148281526292194,-0.393859793454341,-1.1842518888854,-8.17925977274777,-5.42477788678015,0.100557401623376,-168.829409529167,-16.8321418817958,0.395814587564617,0.92125,0.44625,0.27625,0.33525,-11.5941675,-12.9403,-13.0989125,-16.1443575,-16.56785,-19.4340575,71.54127025,11.32225,0.300775,-15.86,-15.44125,-15.4585,-11.5645,0,-6.0465,0.3725,-0.00275,162.675,248.985,237.205,246.7375,0.08,-0.58,-0.33,0.11,-0.11,0.14,-0.33,-0.33275,-0.1,-4.601425,-3.8931,-2.428775,-2.075475,-1.241175,-0.67215,-0.233,-1.857725,-1.622025,-1.0844,-0.7319,-0.286925,0.4723,0.81545,1.758375,2.2772,-3.926225,-3.2374,-2.258725,-1.855475,-1.380375,-1.0614,-0.294,0.00710000000000001,0.875375,-3.932975,-3.1368,-1.81465,-1.828925,-0.568175,-0.3027,0.142,0.61615,-5.276525,-4.453025,-3.371575,-2.172525,-1.597225,-1.013625,-0.4674,-0.05775,-5.3819,-8.614,-5.079075,-120.66625,0.332597022413203,0.613198383975457,0.701249946509883,0.726808189257442,0.790567450238063,1.00141658641245,404.031589050558,400.185844985546,410.451202166386,400.56241964453,411.212044312567,400.301617110771,411.05936582378,400.424593244908,411.051615331546,400.377068868607,411.135226242056,1938.0376627222,1938.29547273747,1937.44681863092,1936.66573180295
1,1.75,1.16715512674092,-12.8077976267233,0.0965657110521407,-0.436985001569836,-0.326058084932962,-2.5665729323722,-29.040650634188,-8.0540564772702,0.108575925572806,-152.338875416368,-20.5079495414109,0.355643966725659,0.9515,0.50725,0.24625,0.29675,-11.52533,-12.699625,-13.1617875,-16.703445,-16.886325,-19.54822,71.5349515,11.5035,0.347925,-16.12775,-15.65125,-15.78025,-12.143,0,-5.93225,0.5,-0.241,161.4625,248.44,234.7425,245.06,0.0725,-0.58,-0.34,0.11625,-0.11,0.14,-0.33,-0.33,-0.10275,-4.681575,-3.92775,-2.4488,-2.0661,-1.2486,-0.6698,-0.2347,-1.87025,-1.62365,-1.0893,-0.7314,-0.286925,0.475675,0.814725,1.757375,2.277175,-3.96925,-3.269575,-2.2596,-1.8562,-1.382075,-1.0588,-0.296075,0.0057,0.8747,-3.9904,-3.133425,-1.8095,-1.83,-0.567575,-0.3036,0.14,0.6145,-5.3573,-4.510625,-3.34765,-2.170925,-1.59455,-1.01605,-0.4655,-0.059,-5.5148,-8.007975,-5.2247,-120.568,0.339900597663047,0.574799192066737,0.70045854226721,0.752817284653721,0.84879589758736,0.972305734780798,403.914341946274,400.528786324856,409.399870455702,400.319012466405,409.087168831849,400.565430551032,410.610399549415,400.463685773783,410.999032454928,401.10234477631,410.710820427604,1940.19527710628,1938.21668372441,1938.11072208705,1939.16731943523
1,2.25,0.925855848758059,-12.755968758443,0.125477549579494,-0.715416383565706,-0.397888772622615,-0.817503705681631,-15.6574688926228,-6.44485125039973,0.096265960385468,-157.337190822748,-18.8991690148018,0.380022049369514,0.96125,0.45,0.21625,0.291,-11.6914125,-12.545425,-14.05515,-17.0659425,-16.74539,-19.59613,71.54999925,12.56625,0.30425,-16.14975,-15.7725,-15.8675,-12.01725,0,-5.706,0.3725,-0.12375,159.8675,249.0175,234.25,244.3625,0.08,-0.58,-0.34,0.11625,-0.11275,0.13375,-0.33,-0.33,-0.1,-4.75995,-3.9768,-2.4691,-2.057,-1.2544,-0.66745,-0.237,-1.878575,-1.62015,-1.093475,-0.731075,-0.28765,0.475675,0.81445,1.75665,2.273,-4.005825,-3.301575,-2.2602,-1.8572,-1.387675,-1.0582,-0.298425,0.003975,0.8751,-4.046925,-3.127875,-1.813325,-1.82765,-0.566975,-0.305,0.1423,0.6132,-5.430375,-4.543825,-3.330575,-2.170325,-1.592875,-1.019475,-0.4666,-0.0521499999999999,-5.19455,-7.4923,-5.214875,-118.384,0.368592421448163,0.621957059035934,0.748708877596457,0.804770824427263,0.926491620909871,0.941686290357631,404.158533680001,400.083578839342,410.432852458388,400.42603914384,410.691523019357,400.162073505353,411.844262065266,400.606529486718,410.802623894155,400.816576740561,410.976865338783,1937.37066550854,1940.41552785865,1939.2944385953,1936.81183624623
1,2.75,0.891103444827156,-12.8027409003553,0.132444556798407,-0.647097815595252,-0.378643774490548,-0.785655567217415,-22.0587910336617,-6.67607811690261,0.118393159059421,-162.214128335772,-22.1636832456754,0.399572946026892,0.87,0.45,0.21,0.28,-11.86225,-12.558,-14.59975,-16.44421,-16.76804,-19.974,71.54543,11.605,0.349625,-16.286,-15.846,-15.941,-11.571,0,-5.7945,0.5,-0.357,158.46,248.31,235.48,244,0.08,-0.57,-0.333,0.11,-0.12,0.14,-0.323,-0.33,-0.10275,-4.8106,-4.0157,-2.4925,-2.0484,-1.261475,-0.6662,-0.239,-1.8831,-1.63,-1.0985,-0.7321,-0.2885,0.4685,0.8137,1.7548,2.2734,-4.0513,-3.3394,-2.2699,-1.858325,-1.3911,-1.062375,-0.3013,0.0018,0.8744,-4.107,-3.1586,-1.8251,-1.8256,-0.5616,-0.309,0.13635,0.6108,-5.5039,-4.582,-3.317425,-2.1856,-1.5971,-1.0275,-0.469925,-0.0514999999999999,-5.19895,-8.5797,-5.493375,-120.26175,0.299650454977937,0.595634168676871,0.664774491354959,0.736139485593622,0.892013858101725,1.01966069193844,403.94689284149,399.787714255139,410.728547055849,400.226239824067,410.77792203805,400.129037941176,411.194767197411,400.503397549724,411.893558986676,400.44896529497,411.507717907462,1941.37791992141,1936.07597247014,1936.50684428416,1935.05186788911
1,3.25,0.781134760620794,-12.8445500791219,0.103885608275493,-0.532211891604565,-0.264721765632557,-0.284656552433442,-11.4208552584557,-7.2351351299951,0.110222282499307,-152.369147841057,-22.8759650608786,0.351461834218483,0.73,0.47,0.20625,0.29525,-11.7135125,-12.467875,-14.306795,-15.39884,-16.4677925,-19.650065,71.514756,10.89,0.346415,-16.23,-15.9075,-15.993,-11.5145,0.1,-5.853,0.6,-0.24375,159.3875,248.245,235.99,244.2525,0.08,-0.57275,-0.33,0.11,-0.12,0.14,-0.33,-0.33,-0.11,-4.7981,-4.049575,-2.511975,-2.0389,-1.264225,-0.66275,-0.241,-1.881425,-1.6388,-1.10255,-0.732975,-0.288375,0.46815,0.812725,1.755375,2.27635,-4.048675,-3.3599,-2.2707,-1.8578,-1.3948,-1.065,-0.30185,0.000425000000000008,0.874,-4.155175,-3.173325,-1.8303,-1.823225,-0.561875,-0.3104,0.1383,0.612325,-5.52415,-4.6121,-3.3062,-2.169325,-1.591975,-1.02605,-0.4616,-0.044225,-4.3771,-7.9068,-5.475475,-119.362,0.267630837545449,0.664193245121006,0.703518702464271,0.739791835814989,0.858743143073548,0.951221661290821,404.019697584812,400.247325615042,409.363190150659,400.324025832172,410.39578641364,400.141257795395,410.815957842459,400.518774772862,411.071936605155,400.856717164309,410.437930311718,1937.44952246588,1936.6450145786,1940.97417754687,1938.16916288969
1,3.75,0.843318252063144,-12.1859862119355,0.112924188694201,-0.673079079416617,-0.276478180258526,-0.478178554697239,-14.6446241637676,-9.94458710520858,0.0966223953437886,-160.623691497224,-27.0108335627065,0.332907104099965,0.89,0.47725,0.25875,0.271,-11.7948675,-12.40955,-13.37967,-15.12464,-16.303915,-19.1951225,71.523832,12.08625,0.339405,-16.13875,-16.0875,-15.73275,-11.56175,0.1,-6.20475,0.445,-0.14925,157.415,248.3625,235.6,245.66,0.08,-0.57275,-0.33,0.12,-0.11,0.14,-0.33,-0.33,-0.10275,-4.76835,-4.07795,-2.530825,-2.0302,-1.270575,-0.661125,-0.243,-1.87865,-1.64715,-1.10655,-0.734625,-0.28655,0.4697,0.812,1.754375,2.29225,-4.050875,-3.383,-2.2712,-1.8559,-1.398775,-1.06905,-0.30465,-0.00157499999999999,0.8737,-4.208125,-3.190275,-1.8392,-1.820425,-0.56215,-0.31145,0.13545,0.6106,-5.570075,-4.64805,-3.288175,-2.169275,-1.592025,-1.029475,-0.4634,-0.0444,-5.1468,-7.464375,-5.381075,-119.75275,0.289279402738989,0.615504051700925,0.684206936063097,0.725288814880517,0.979077101963035,0.975322483609876,403.944376610001,399.920661865659,410.790204601991,400.131955543379,411.093288742959,400.316653660848,410.971179238099,400.418492696144,411.501462146984,400.58969312853,411.485910212824,1939.4889618815,1941.19247198566,1936.50716701525,1935.67858721343
1,4.25,1.0404280764633,-12.410870038589,0.0922467863724211,-0.297149809886317,-0.481962397580603,-1.18123283647672,-16.4285360221635,-5.90268139485431,0.113774816813566,-179.263797491363,-18.0969560411374,0.369120680137002,0.87,0.46175,0.22875,0.23,-11.8128875,-12.070575,-14.022745,-14.356515,-16.21814,-19.2562175,71.51197125,11.36075,0.34011,-16.0565,-16.065,-15.73925,-11.4175,0.0725,-6.201,0.5,-0.14225,157.4475,246.0125,237.54,245.1525,0.0725,-0.56,-0.34,0.11,-0.11275,0.14,-0.33,-0.33,-0.11,-4.7701,-4.098775,-2.549125,-2.0213,-1.2777,-0.65905,-0.2445,-1.87995,-1.652025,-1.1101,-0.736275,-0.288375,0.468325,0.811725,1.75365,2.2737,-4.044275,-3.4038,-2.2727,-1.8543,-1.4032,-1.072,-0.3077,-0.0023,0.87435,-4.255525,-3.20815,-1.847375,-1.81835,-0.562425,-0.3142,0.136575,0.6057,-5.605275,-4.684425,-3.274975,-2.168675,-1.593525,-1.033625,-0.459425,-0.0472,-5.5974,-7.5682,-5.6563,-119.7075,0.259088927090357,0.653330746027367,0.711863338108964,0.784907393438594,0.869536798561395,1.03765463083807,404.063374500913,400.184786734576,409.610615682388,400.230042899189,410.476677988565,400.283919818876,410.599564661989,400.310866563708,410.869441291904,400.642877193511,410.84801144863,1942.72566502836,1940.72817372508,1940.36796669728,1940.00112602504
1,4.75,1.11864491181208,-12.7597709960871,0.103729531556816,-0.565941875241594,-0.436854895910706,-0.695923467838502,-7.53855457304771,-9.49255009619727,0.09140484419416,-186.511260324451,-30.2826228938812,0.359541151686888,0.97075,0.4645,0.2225,0.26575,-12.0769275,-12.2512,-13.64467,-14.7051425,-16.0576625,-19.5896075,71.5153035,10.939,0.3522725,-16.06425,-15.79625,-15.7195,-11.47475,0,-6.53925,0.5,-0.425,159.0625,246.92,237.295,246.2375,0.08,-0.5655,-0.33275,0.11,-0.11,0.14,-0.33,-0.33,-0.11,-4.77675,-4.1157,-2.56075,-2.0117,-1.2842,-0.657425,-0.2465,-1.892575,-1.654825,-1.112925,-0.733925,-0.288375,0.4672,0.811,1.75265,2.272975,-4.0284,-3.425875,-2.26585,-1.8604,-1.406375,-1.0762,-0.3088,-0.0043,0.874025,-4.292275,-3.229275,-1.856275,-1.81445,-0.5627,-0.315425,0.1382,0.60535,-5.630125,-4.71825,-3.286625,-2.169075,-1.5943,-1.03705,-0.4611,-0.0513,-5.595875,-8.40845,-5.800525,-119.78075,0.246155598976705,0.586337205311875,0.618558994747032,0.696694618695581,0.814249260092667,1.01029075986556,404.028297324642,399.912955111823,410.19302033565,400.190297083917,410.462935594417,399.950544177437,411.512786160728,399.875781713147,410.707379035338,400.454420167348,410.642608828604,1945.99573407912,1945.69018910557,1943.63558095792,1943.6852038902
