DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2
1,7.25,1.820433494875,27.894625,30.8041149999999,0.396325,-0.67825,-0.8111,91.9625,0.4914985507,93,0.91,6.718375,0.51076925,0.510745349999999,-0.782,8.28,-0.646925000000001,-0.390600000000001,0.3272,-0.784300000000001,-0.254600000000001,-0.55205,421
1,7.75,2.88279826319999,25.539005,31.3341625,0.499149999999995,-0.626450000000001,-0.780850000000001,91.61,0.46249425175,92.9,0.845,6.803925,0.569936475,0.4834169,-0.729725,8.5,-0.648625,-0.391125,0.3135,-0.8225,-0.254,-0.54775,421.18
1,8.25,3.04824189375,20.749311176,32.656675,0.451649999999999,-1.09275,-0.8063,91.24,0.452265133774999,92.9,0.817625,7.07265,0.534428,0.482345,-0.760275000000001,8.62,-0.650350000000001,-0.392925000000001,0.3246,-0.814300000000001,-0.255300000000001,-0.544300000000001,420.965
1,8.75,2.1287280645,23.546797985,40.6674949999999,0.367925000000001,-1.1396,-0.8368,91.095,0.4060864379,92.9,0.90325,4.603825,0.46743225,0.4720065,-0.739075000000001,8.12,-0.652625000000001,-0.394450000000001,0.3248,-0.795450000000001,-0.256000000000001,-0.540050000000001,421.3775
1,9.25,2.69769187185,29.0929500000001,20.9855885982499,0.362425,-0.906450000000002,-0.85,90.485,0.462876725,92.9,0.65075,7.05605000000001,0.67741625,0.6285813,-0.744600000000001,7.797,-0.652625000000001,-0.394350000000001,0.321599999999999,-0.837100000000001,-0.257700000000001,-0.534600000000001,422.2725
1,9.75,1.5868537267,18.66725,34.2434840325,1.0002,-0.937850000000001,-0.885625,91.0825,0.4091767868,92.9,1.69915,7.54590000000001,3.81349699999998,2.02955674999999,-0.77115,7.917,-0.649375000000001,-0.3923,0.31225,-0.835450000000001,-0.257550000000001,-0.53705,423.4425
1,10.25,1.925116043725,21.701104879,48.95876,4.1226,-1.161825,-0.864200000000001,90.43,0.4774857178,92.83,4.03129999999999,7.5151,11.861915,7.8448625,-0.753025000000001,8.3945,-0.6464,-0.39085,0.32155,-0.834400000000001,-0.258400000000001,-0.5332,424.43
1,10.75,2.791691488,18.75789287525,43.4458247472497,9.35324999999999,-1.3348,-0.8461,92.08,0.44142632435,92.93,8.41844999999998,4.612375,23.99071,18.450805,-0.798675,8.5775,-0.642725,-0.38985,0.313475,-0.832575,-0.2601,-0.524375,423.55
1,11.25,1.964060418875,25.8409479185,40.9421765469998,20.7789999999999,-1.50335,-0.8418,91.49,0.500553079275,93,14.65,4.66625,42.178775,30.7438325,-0.843525,9.06999999999999,-0.6396875,-0.3915875,0.321775,-0.83035,-0.2604,-0.517175,423.725
1,11.75,1.681821786275,26.03090027,16.9528375,37.526,-1.390975,-0.85685,90.26,0.3765366632,93,25.713,9.49875,59.8008599999999,51.57075,-0.818050000000001,9.00199999999999,-0.63735,-0.3926375,0.325825,-0.82505,-0.2607,-0.513750000000001,428.5075
1,12.25,1.665021442025,22.32845,31.1177193845,52.8945,-1.410375,-0.897700000000001,91.025,0.502143,93,36.5229999999999,7.466,72.79501,72.7262799999999,-0.835400000000001,9.36975,-0.63635,-0.39285,0.32335,-0.81895,-0.262,-0.509100000000002,421.125
1,12.75,3.25386851164999,19.3981399999998,33.1013033095,65.589,-1.24175000000001,-0.872000000000001,89.7875,0.3771903,93,42.418,3.2453,75.76816,86.103825,-0.786175,8.85325,-0.6349125,-0.3906875,0.323,-0.8156,-0.2608,-0.508399999999999,423.05
1,13.25,2.10764920709999,27.98454263875,43.1167225,62.9975,-1.30895000000001,-0.875,90.9824999999999,0.4575009513,93.0325,53.0080000000001,5.78619999999999,81.7993,89.15075,-0.769725,8.637,-0.6348375,-0.390762500000001,0.31785,-0.811950000000001,-0.258575,-0.507725000000001,437.745
1,13.75,1.649308894575,34.666,35.47987,62.686,-1.358675,-0.8296,91.085,0.40478585,93.1,48.9480000000001,4.379275,71.9298525,87.8458999999999,-0.721575,8.57199999999999,-0.6335125,-0.388762500000001,0.3181,-0.808625000000001,-0.2558,-0.506400000000002,424.6675
1,14.25,2.1039792247,27.39844,24.143302184,48.51,-0.978975000000001,-0.8436,90.195,0.402743,93.1,38.546,5.54995000000001,60.93914,74.02355,-0.8243,8.575,-0.632825,-0.387212500000001,0.3261,-0.804750000000001,-0.254575,-0.503625000000001,424.6
1,14.75,2.38689931045,20.36105,11.8653408275,32.9375,-1.216825,-0.793800000000001,89.9875,0.3824604,93.12,24.536,6.425875,46.75475,51.9475,-0.805725,8.68399999999999,-0.6315,-0.385800000000001,0.325,-0.802425000000001,-0.252025,-0.502625000000001,424.725
1,15.25,1.83441098235,25.18363373625,31.797375,11.654,-1.12635,-0.626850000000001,89.125,0.39633525,93.12,12.46625,10.41425,32.3577,32.3222,-0.652,7.94255,-0.6306,-0.38345,0.3194,-0.767,-0.25,-0.497399999999999,423.225
1,15.75,1.916795940425,24.31427311575,20.82205,5.54875,-1.4899,-0.62105,89.695,0.409063949999999,93.2,5.856375,8.67375,18.4398,19.4787,-0.609200000000003,7.59175,-0.629400000000001,-0.381175000000001,0.31985,-0.755700000000001,-0.2475,-0.502950000000002,423.09
1,16.25,2.028427584975,25.262785,23.4210375,2.1689,-1.07035000000001,-0.538950000000001,89.085,0.39103326865,93.2,3.022875,9.55850000000003,7.40557999999998,11.2968,-0.473525000000001,8.0775,-0.628225000000001,-0.379850000000001,0.32235,-0.78765,-0.24565,-0.509450000000002,424.33
1,16.75,2.79524999999999,17.3827,29.2920743005,1.2169,-0.967200000000006,-0.48885,90.18,0.3722385,93.2,1.49075,7.4627,2.792765,5.50327,-0.378600000000001,8.3095,-0.627175000000001,-0.378525000000001,0.3242,-0.787450000000001,-0.24635,-0.516050000000001,440.1
1,17.25,2.932246445,24.501525,21.42913,0.6303,-0.970100000000007,-0.371050000000001,89.585,0.458163526599998,93.2,1.075375,9.37050000000001,2.067355,2.5398,-0.275550000000001,8.23065,-0.628575000000001,-0.376900000000001,0.3247,-0.784300000000001,-0.24675,-0.52265,424.1375
1,17.75,2.56594960529999,22.45478261725,26.421722903,0.444150000000002,-1.61055,-0.379200000000001,89.385,0.36225225,93.2,0.947125,2.937,2.01255,2.07461,-0.271625,8.64,-0.6345,-0.373475000000001,0.33185,-0.786450000000001,-0.24745,-0.5235,424.38
1,18.25,3.46292075349999,27.7159724999999,18.5410166604999,0.457875,-1.7102,-0.4261,89.17,0.4979991285,93.2,0.91,7.279,1.993575,1.97812925,-0.332675,9.14675,-0.64205,-0.371775,0.322775,-0.788100000000001,-0.247175,-0.518375,435.68
1,18.75,2.078721950475,32.6039075,13.86590668,0.68,-1.6737,-0.395,89.05,0.419872,93.2,0.926675000000001,11.433,1.9861625,1.959338,-0.31495,8.79099999999999,-0.647925000000001,-0.3705,0.32585,-0.785950000000002,-0.24715,-0.510800000000001,427.865
1,19.25,2.08980600005,31.16705,29.347029647,0.481449999999998,-1.58360000000001,-0.422,89.29,0.475733633124999,93.2,0.958775,4.49362499999999,1.9856775,1.9663695,-0.320325,8.61,-0.641,-0.373,0.3132,-0.781600000000001,-0.2445,-0.500800000000001,439.83
1,19.75,2.42685354835,28.9655789489999,39.7988726912499,0.41295,-1.4779,-0.448,89.39,0.4272632111,93.2,0.937775,5.266525,1.9752625,1.96175525,-0.344150000000001,8.93,-0.6363,-0.3737,0.3098,-0.8125,-0.2428,-0.493500000000001,431
1,20.25,1.809976592125,28.91648,27.4733,0.770375,-1.533125,-0.4931,87.9875,0.4797048342,93.2,1.0628,4.20479999999999,1.9743225,1.971998,-0.358175000000001,8.71,-0.6322,-0.372925,0.315,-0.805100000000001,-0.241,-0.491500000000001,431.1375
1,20.75,1.96820230125,17.33621494575,32.25408,0.571549999999997,-1.4035,-0.528050000000001,89.3875,0.38346585,93.2,0.7791,4.59934999999999,1.98995,1.97290025,-0.380725000000002,8.159,-0.628875,-0.37375,0.325875,-0.78,-0.238625,-0.492125,429.475
1,21.25,1.51446232475,19.89062661,20.23916849,0.292675,-1.40110000000001,-0.623900000000001,89.47,0.465409749999999,93.2,0.821,4.70780000000001,0.538525125,0.4931451,-0.469975000000001,8.3425,-0.626775000000001,-0.373725000000001,0.3205,-0.772875,-0.237,-0.534,432.985
1,21.75,2.1708001128,18.351,17.3038375,0.3558,-1.6311,-0.6358,89.61,0.4042825,93.2,0.722,4.037825,0.4647752,0.5023309,-0.458400000000001,8.049225,-0.626775000000001,-0.372425000000001,0.3287,-0.77675,-0.234400000000001,-0.534200000000002,424.695
1,22.25,1.5894259341,31.58694,17.178925,0.217625,-1.488,-0.7101,90.15,0.481726071625,93.14,0.7033,2.623275,0.480441,0.488888975,-0.5855,7.99825,-0.626950000000001,-0.363475,0.32955,-0.7829,-0.23115,-0.533000000000002,422.96
1,22.75,2.736419806875,27.433225,37.30206421,0.34495,-1.889625,-0.747775000000002,90.0875,0.414128240125,93.14,0.703999999999999,4.93719999999999,0.499458375,0.49287345,-0.7055,8.61049999999999,-0.6265625,-0.358625,0.311875,-0.786125,-0.231,-0.530625,422.3725
1,23.25,1.80878528665,22.767743825,15.777395,0.3064,-1.6084,-0.7255,91.03,0.402221715075,93.1425,0.724175,5.11804999999998,0.599410625,0.48640175,-0.7297,8.7,-0.62725,-0.354875,0.31825,-0.79025,-0.230125,-0.53,421.51
1,23.75,2.5921436165,21.84078208575,16.03435,0.4359,-0.99725,-0.839850000000003,90.4875,0.399766870475,93.14,0.7543,6.24320000000001,0.4606179,0.48153485,-0.8285,8.25049999999999,-0.627400000000001,-0.359300000000001,0.326,-0.792400000000001,-0.23,-0.527300000000001,423.62
2,0.25,1.71505499565,16.2793099999999,16.673085,0.4638,-1.76015,-2.7389,92.485,0.508359976174999,92.2275,0.9061,4.88609999999998,0.86182725,1.1137905,-3.12535,9.74,-0.620937500000001,-0.546075000000001,0.351,-0.53965,-0.525349999999999,-0.54915,460.365
2,0.75,2.301092823375,14.3494375,26.7197749999999,0.3225,-2.40845,-2.78075,92.385,0.47328925,92.2325,0.84745,3.5222,0.5550322,0.515416625,-3.06175,9.155,-0.595675000000003,-0.5087375,0.355,-0.5496,-0.54295,-0.521,486.1925
2,1.25,2.853673420225,19.0652949459999,20.4719661105,0.3548,-2.30665,-2.78435,92.365,0.40661805,92.165,0.86285,3.1789,0.512174,0.5299223,-3.04555,9.515,-0.649787500000004,-0.5199625,0.3522,-0.611749999999999,-0.669449999999999,-0.531,456.84
2,1.75,1.7363260565,15.219184446,25.930225,0.2788,-2.3408,-2.71355,92.285,0.4129612313,92.165,0.751750000000001,3.48325,0.5581315,0.467020275,-2.9982,9.555,-0.706787500000001,-0.577700000000001,0.35355,-0.60015,-0.732199999999997,-0.5648,428.01
2,2.25,3.688360502525,20.15425,31.052769211,0.341875,-2.28475,-2.7569,92.01,0.462227251999999,92.165,0.79435,4.19247499999999,0.53443325,0.5843536,-3.1469,8.75,-0.715537500000001,-0.576975000000001,0.35265,-0.605,-0.744999999999997,-0.5725,424.48
2,2.75,2.762024539075,16.04285,21.9409122494999,0.3285,-2.2865,-2.8182,92.655,0.4285567592,92.16,0.74655,2.86159999999999,0.5343125,0.499725824999998,-3.33715,9.44,-0.7209875,-0.578650000000001,0.35455,-0.6192,-0.730649999999997,-0.58,429.375
2,3.25,1.6439569365,24.2094,13.24971,0.3031,-2.283,-2.7887,92.805,0.45368967615,92.165,0.895750000000001,6.02304999999999,0.5789092,0.554185975,-3.13975,9,-0.752437500000001,-0.5859375,0.35255,-0.62995,-0.750599999999997,-0.57885,430.625
2,3.75,5.198439002,25.35795,27.4885749999999,0.311599999999999,-2.51815,-2.8254,91.92,0.4192035,92.16,0.91665,4.795,0.554350599999999,0.572121024999999,-3.1709,8.725,-0.73685,-0.587887500000001,0.352,-0.647,-0.737499999999998,-0.58195,429.925
2,4.25,2.794624165525,19.1069325,14.20092,0.257375,-2.13135,-2.744,91.8,0.4347675,92.1275,1.00615,3.8115,0.531639074999999,0.513848549999998,-3.18515,8.85,-0.757225,-0.5800625,0.354,-0.64095,-0.713199999999999,-0.59615,449.015
2,4.75,2.453869707,16.623875,28.905019495,0.3322,-2.3665,-2.80355,91.8,0.411444416075,92.1275,0.7621,3.44499999999998,0.48609275,0.493762799999997,-3.0974,9.56,-0.796375000000001,-0.574762500000001,0.3522,-0.678899999999999,-0.721449999999999,-0.6049,488.35
2,5.25,1.56525,20.1881875,15.368859506,0.1718,-2.08525,-2.8086,92.81,0.39546675,92.055,0.7591,1.88269999999999,0.567758,0.525215074999998,-3.21205,9.78,-0.790775000000001,-0.566525,0.35065,-0.656899999999999,-0.7019,-0.63375,503.375
2,5.75,1.079341689,19.987375,33.63393,0.2628,-2.1351,-2.78305,93.6575,0.4349708,92.03,0.87575,4.355125,0.52329725,0.458889099999999,-3.19985,9.29924999999999,-0.795825000000001,-0.596137500000001,0.35055,-0.665699999999999,-0.706199999999999,-0.6399,472.8375
2,6.25,1.87239121815,19.7342,11.8007,0.313699999999997,-2.4382,-2.82,93.5725,0.43462924035,92.025,0.7854,4.631,0.5535621,0.480333449999999,-3.3012,9.36499999999999,-0.7910875,-0.617550000000001,0.35165,-0.698799999999998,-0.764799999999999,-0.6404,433.32
2,6.75,1.779946029325,22.6761550000001,27.1746299999997,0.308599999999999,-2.21955,-2.79255,93.8525,0.44671375,92.025,0.65105,4.13725,0.5491804,0.536058049999999,-3.28085,9.28724999999999,-0.7858375,-0.628237500000002,0.352,-0.713099999999998,-0.77735,-0.63675,440.065
2,7.25,1.74530338972499,13.3742,24.23381,0.3239,-2.35444999999999,-2.83915,92.555,0.4623475,92.025,0.74265,3.56222499999999,0.6378329,0.558203525,-3.29845,9.375,-0.7898125,-0.590662500000001,0.35365,-0.723549999999997,-0.78845,-0.64135,437.025
2,7.75,2.12016888805,18.064,16.1831850000001,0.702625,-2.1217,-2.84335,92.455,0.4122598882,92.025,1.34955,4.2514,1.783596,2.15975249999999,-3.37825,9.235,-0.798025,-0.596025000000001,0.35255,-0.720249999999997,-0.753149999999999,-0.64795,424.235
2,8.25,1.64461084345,18.56875,26.58580172,4.005125,-1.36785,-2.7674,91.255,0.44671126045,92.025,5.17035,8.9765,11.2315875,12.3072575,-3.2858,8.965,-0.776875,-0.617487500000001,0.35165,-0.749699999999998,-0.774449999999999,-0.6466,431.96
2,8.75,2.5161181003,22.5736,22.2685,14.80375,-1.60865,-2.75565,91.005,0.4383783024,92.1,13.9585,6.90114999999999,36.21913,36.0438174999999,-3.22535,8.955,-0.7739625,-0.641937500000002,0.352,-0.85195,-0.779849999999999,-0.6419,423.5
2,9.25,2.45895211875,20.96475,20.3133,45.018,-2.225,-2.73625,89.855,0.413670323575,92.1,35.8695,5.94455,78.9775,84.9803,-3.112,8.915,-0.771575000000001,-0.642300000000002,0.35165,-0.874549999999999,-0.8054,-0.61855,424.2525
2,9.75,2.494425557225,18.9793775,19.6331,91.56,-2.03585,-2.7685,89.575,0.445978297125,92.1,69.9065,4.09802499999996,156.44025,157.625475,-3.0872,9.355,-0.792425,-0.645475,0.3521,-0.873449999999999,-0.8339,-0.62865,424.05
2,10.25,2.08964921875,25.01012,15.313404986,128.43,-1.7183,-2.80795,90.2,0.433734,92.13,97.38,9.21224999999998,235.077225,224.4656,-3.01285,9.095,-0.7889375,-0.659075,0.35165,-0.876799999999999,-0.8394,-0.6231,423.8
2,10.75,1.7612085417,22.76926,30.134035,160.86,-1.88895,-2.85335,90.21,0.4310525,92.13,122.385,12.6485,301.3715,293.553175,-3.09075,9.255,-0.786925000000001,-0.6419875,0.3502,-0.879049999999999,-0.85325,-0.62395,424.435
2,11.25,1.474703451975,21.9578,27.11989,189.45,-2.072325,-2.881275,90.41,0.421653225,92.135,147.6525,8.97675,356.25205,348.90025,-3.2143,9.395,-0.783825,-0.6003,0.34905,-0.822150000000001,-0.857425,-0.622000000000001,466.0125
2,11.75,1.634480626625,25.948305,17.9216124999999,217.74,-1.64005,-2.962575,90.7275,0.47336775,92.2,169.475,11.71875,398.33425,412.410875,-3.374175,9.09,-0.782,-0.5905,0.348,-0.7525,-0.8715,-0.622,451.7
2,12.25,1.4434195,21.5033999999999,17.2770100000001,231.8825,-1.3641,-2.9585,90.09,0.4396698736,92.2,182.71,15.7185,431.57975,442.867,-3.44705,8.659,-0.788975000000002,-0.576450000000001,0.349475,-0.756400000000006,-0.864925000000001,-0.619100000000002,424.7
2,12.75,1.173132748125,21.34875,22.04849873375,243.2325,-1.15835,-2.9065,90.095,0.4294935,92.2,195.555,13.31,452.0243,464.0249,-3.41515,8.768,-0.785449999999998,-0.580537499999999,0.34885,-0.760100000000006,-0.865975000000001,-0.601875,424.3725
2,13.25,1.1705659164,20.78369,20.9727275,244.3325,-1.206375,-2.892725,89.4125,0.463259424,92.2,195.545,11.684,438.81405,465.6923,-3.347375,9.63000000000001,-0.780775000000002,-0.586650000000001,0.3479,-0.771050000000002,-0.891,-0.5856,423.36
2,13.75,1.487570554575,18.1650581605,17.66895,239.725,-0.773950000000003,-2.903775,89.4475,0.4176614759,92.2,192.8875,10.85075,446.955,462.675625,-3.430825,9.1315,-0.782987499999998,-0.585937499999999,0.346,-0.779900000000002,-0.88135,-0.5835,423.185
2,14.25,1.42913343125,18.49971,17.194635,232.6,-0.950200000000003,-2.91195,89.65,0.41743685915,92.2,189.51,7.9319,427.611,455.2965,-3.5462,8.96225,-0.7431875,-0.5899125,0.35,-0.785450000000001,-0.89345,-0.5872,463.96
2,14.75,1.85290675,22.04381,21.130741726,214.75,-1.01465,-2.915525,89.4425,0.399784375,92.2,178.9175,10.94,408.5305,429.8368,-3.478375,9.532,-0.75805,-0.596100000000001,0.348,-0.669099999999998,-0.907049999999999,-0.592775,455.564999999999
2,15.25,1.211106876675,18.2594,33.4141130875,211.295,-0.7055,-2.775,90.1,0.426561675,92.2,163.5,8.40199999999997,393.12,403.217,-3.247,9.19599999999999,-0.73885,-0.6019,0.349,-0.73345,-0.851000000000001,-0.540350000000001,425.15
2,15.75,1.849752085175,24.45205,27.59575878325,165.27,-0.9665,-2.6425,90.45,0.4596189,92.2175,140,11.974,313.84975,314.59875,-3.1245,9.212,-0.700400000000001,-0.523875000000002,0.3495,-0.67,-0.823,-0.517,422.94
2,16.25,2.8827490592,27.878895,37.37017100025,122.4,-1.16545,-2.520775,91.4375,0.43355025,92.2175,116.9325,7.037925,242.636574999999,240.394,-2.968525,9.34,-0.695050000000001,-0.523525000000002,0.349,-0.648725000000004,-0.823025000000001,-0.505775000000002,477.59
2,16.75,2.408518201375,27.656075,33.70045546,86.9875,-1.23405000000001,-2.545725,91.6475,0.372552,92.3,81.1174999999999,6.88459999999997,157.8045,163.702,-2.8296,8.4735,-0.691950000000001,-0.524400000000001,0.348475,-0.636150000000004,-0.824825,-0.498675000000002,469.29
2,17.25,1.801643293575,21.66087,31.5788473295,53.1385,-1.4505,-2.4705,91.7,0.37976275,92.3,46.235,7.84094999999999,99.0916499999999,97.6088375,-2.743,8.805,-0.693125000000001,-0.525125000000001,0.351,-0.5435,-0.83,-0.491,464.35
2,17.75,1.95172325,20.5176,31.2189799999999,25.7489999999999,-1.834975,-2.38055,91.225,0.434335,92.3,17.0485,6.224625,50.10675,42.9114999999996,-2.65280000000001,8.469,-0.695662500000001,-0.524437500000003,0.353525,-0.544125,-0.805450000000001,-0.490425000000001,452.45
2,18.25,1.6465873,16.723545,29.4749600000001,5.82999999999995,-2.2019,-2.388975,92.3,0.378523691,92.3,4.95727499999999,2.744,19.131,14.7399999999999,-2.5855,9.185,-0.682987500000001,-0.526062500000003,0.35205,-0.543875000000001,-0.734825000000004,-0.487900000000001,444.73
2,18.75,1.78333212445,16.23534,27.83692,0.970999999999991,-2.3325,-2.37525,92.425,0.3994539125,92.3,1.68925,6.8401,4.36999999999999,3.684825,-2.729125,8.93525,-0.595525,-0.5326,0.35225,-0.543875,-0.620625,-0.47925,457.5375
2,19.25,2.13644557694999,15.3697075,30.38855,0.6504,-2.1112,-2.3132,92.26,0.40591,92.3,1.0336,7.20574999999994,2.11148,2.134668,-2.6704,8.9265,-0.556674999999999,-0.51705,0.3526,-0.544200000000001,-0.595800000000013,-0.4604,515.245
2,19.75,2.8143174664,13.3089,22.7519535759999,0.590225,-1.9912,-2.39615,91.655,0.398663971375,92.32,1.03375,5.86292499999999,2.00382,2.0753465,-2.8286,9.06,-0.52105,-0.506349999999999,0.352575,-0.541825000000001,-0.628350000000004,-0.451775,457.695
2,20.25,2.189716087,16.2770925,18.711779981,0.626499999999998,-1.32577500000001,-2.342475,91.91,0.4238319,92.3175,0.966899999999998,5.48264999999999,1.9801,1.940653,-2.958975,8.44,-0.498837500000001,-0.493687500000001,0.35255,-0.545299999999999,-0.625699999999996,-0.4608,441.97
2,20.75,1.5864859381,13.58042,27.4498369144999,0.675100000000001,-1.82145,-2.381925,92.3675,0.41747333,92.3225,1.08125,4.90399999999999,1.9738,1.9345285,-2.94355,8.17224999999999,-0.4895,-0.471,0.351525,-0.547250000000002,-0.640150000000008,-0.45875,456.6425
2,21.25,2.05390301549999,16.95325,18.2148875,0.41555,-1.85805,-2.5209,93.2525,0.3997702932,92.3175,0.702625,6.126325,0.561555949999999,0.6218237,-3.047,8.40425,-0.5165,-0.455,0.351,-0.547625000000002,-0.650750000000007,-0.509125,432.4875
2,21.75,2.32794547054999,15.19303,30.4255,0.396800000000001,-1.7363,-2.59975,92.61,0.42851880975,92.32,0.783049999999999,7.07469999999998,0.519495275,0.532834749999999,-2.9812,8.486,-0.5495,-0.46,0.353525,-0.596850000000002,-0.679875000000008,-0.55675,437.8475
2,22.25,2.4753375,18.45198,43.27886241,0.299,-1.88705,-2.6577,91.9,0.448393,92.25,0.6781,4.9946,0.540904624999999,0.465732975,-2.98085,9.38199999999999,-0.566,-0.4635,0.353,-0.594049999999999,-0.699949999999997,-0.5443,446.105
2,22.75,2.780208124,15.4261,11.92525,0.4082,-2.1862,-2.7388,92.1,0.462409420825,92.2225,0.639200000000001,5.89449999999999,0.49621435,0.4845141,-3.20415,9.00999999999997,-0.5825,-0.4775,0.353,-0.594399999999999,-0.696149999999996,-0.5323,463.82
2,23.25,1.723164462,19.8216,23.249717411,0.453600000000001,-2.47525,-2.75925,93.2,0.502355875,92.225,0.71085,5.13582499999997,0.494099375,0.55602225,-3.25505,9.56,-0.5825,-0.4935,0.3541,-0.594299999999999,-0.701749999999996,-0.525299999999999,460.3
2,23.75,1.387025111,19.714775,25.3782,0.257474999999999,-2.18895,-2.785325,92.9575,0.3915806077,92.2225,0.694399999999999,5.06532500000002,0.5195605,0.56890515,-3.292225,9.53374999999998,-0.5715,-0.5205,0.354575,-0.595650000000002,-0.708675000000007,-0.527400000000001,467.81
3,0.25,2.0545227144,14.9437,21.7708225,0.358,-3.37675,-3.802,91.08,0.3403232,91.9275,1.1488,7.71029999999999,0.786023875,1.08688925,-4.3742,7.65015,0.9894,0.67005,0.918149999999998,1.55735,1.1749,0.39355,425.275
3,0.75,2.58661944377499,13.767335,83.3464124999996,0.305824999999999,-3.5118,-3.922,91.525,0.3004001,91.9,0.845,5.151725,0.308874199999999,0.457753925,-4.42155,7.0669,1.1923,0.733999999999999,0.950749999999998,1.5267,1.24345,0.42045,425.5875
