DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,WS,USTAR,T_SONIC,TA,PA,RH,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,G_1_1_1,G_2_1_1,T_CANOPY_1_1_1
3,22.75,-0.354347025,-55.6543475,-6.9876355,-10.39608,-1.9336595,-0.73924445,-1.43136,0.1728859,0.0326625,-7.26523975,-7.43828875,97.06771,31.838485,376.412825,1.8244695,0.14728945,0.16775805,0.041595,0.0403025,-7.43828875,31.838485,-10.3690975,-5.1855205,0.014982,276.357525,278.9767,-0.0433575,0.443301775,-20.55176,-26.7710175,-10.447
3,23.25,-0.330474375,-74.5148175,-7.3430575,-2.745628,-2.3448995,-1.8919975,-1.7212795,0.331228525,0.0312875,-7.49863275,-7.68288575,97.07974,31.858375,376.492825,1.71484375,0.16052965,0.144260675,0.0374925,0.04823,-7.68288575,31.858375,-10.666515,-5.07874275,-0.1394814,275.066225,277.452575,-0.039575,0.385695575,-20.459625,-26.963285,-10.17375
3,23.75,-0.375209575,-64.09898,-16.6697,-17.036885,-3.55293725,-1.347502,-4.78951825,0.19440515,0.0427175,-7.994617,-8.34632775,97.0968375,33.9652875,375.9482,1.817618,0.168820325,0.168468925,0.0413725,0.056855,-8.34632775,33.9652875,-10.64929,-5.33535625,-0.124852675,274.108325,275.507925,-0.05282,0.317327375,-20.419535,-27.8031,-10.35775
4,0.25,-0.4734863,-66.5183925,-20.00814,-21.15139,-3.3140425,-1.6966285,-6.700837,0.211862425,0.04744,-2.683135,-2.076366,96.578175,37.090955,359.2823,3.0496685,0.140193425,0.167940925,0.0436275,0.0569375,-2.033482,37.102285,-9.1939915,-4.7319995,-0.1068461,293.8908,296.1369,-0.014415,1.780449,-23.0465175,-26.34401,-5.6624
4,0.75,-0.3780862,-73.6626375,-14.94320525,-19.27511,-3.39861525,-1.926047,-3.6014465,0.2526451,0.0411475,-3.02986225,-2.2253735,96.570465,37.490995,359.7182,2.9691465,0.13946565,0.146064525,0.0392075,0.0604375,-2.1759345,37.522965,-9.383733,-4.56592225,-0.08422,291.175525,294.1582,-0.01290275,1.69583325,-23.1089225,-26.59855,-5.810475
4,1.25,-0.278730575,-66.95941,-39.6728425,-12.9218475,-3.9062975,-1.65139,-2.5969735,0.1240131,0.043505,-3.24252825,-2.63306,96.55866,37.3271525,357.710025,2.93907475,0.115395375,0.14660865,0.03818,0.072035,-2.62378,37.3385675,-9.42037275,-4.56097075,-0.03268325,288.914875,292.07985,-0.015485,1.588016,-23.1523475,-26.7851825,-6.265325
4,1.75,-0.356797625,-55.93764,-26.22086,-17.117681,-2.24677275,-2.02294125,-2.93298125,0.181614325,0.04502,-2.9245525,-2.781035,96.662535,37.14197,360.5805,3.03042125,0.1373783,0.1519418,0.0343125,0.06294,-2.752865,37.19819,-9.367269,-4.47256,0.0484,286.56155,289.540775,-0.006532,1.47538225,-23.2258625,-26.9658425,-6.3205
4,2.25,-0.337604,-48.775915,-43.93654,-46.4833675,-3.2397825,-2.5845475,-0.66258645,0.191316,0.0369725,-3.287629,-3.1598195,96.648175,38.95068,357.56245,3.079685,0.15566025,0.1696569,0.0403725,0.05639,-3.1246965,38.99216,-9.298062,-4.412774,-0.125166875,286.9645,290.1863,-0.00779225,1.37030725,-23.843715,-27.0892125,-6.3368
4,2.75,-0.32322295,-52.26875,-19.304075,-8.161868,-3.507051,-1.97730625,-1.05491625,0.2810321,0.03381,-3.385131,-3.5613805,96.635635,39.682805,358.7554,3.1134125,0.13804465,0.1475985,0.036775,0.05312,-3.47764075,39.7113575,-9.344821,-4.49282725,-0.066795,285.8845,289.174025,-0.01535675,1.28016075,-24.5563,-27.2109325,-6.71755
4,3.25,-0.322919625,-52.78845,-12.611904,-13.8021475,-2.13044125,-2.843094,-1.09414375,0.17896825,0.0396375,-3.5841225,-3.78858,96.61095,39.2557125,356.5521,3.149816,0.139542,0.16863975,0.0376375,0.05455,-3.6555,39.2921225,-9.12607025,-4.26216625,0.0770475,285.96745,289.1746,-0.00969925,1.21169825,-24.8482875,-27.4172625,-6.63235
4,3.75,-0.41944135,-36.764905,-26.35863,-23.11343,-3.170165,-1.83943625,-1.893287,0.22028035,0.047775,-4.10442,-4.3004485,96.5997,40.647405,357.5149,3.132666,0.16505345,0.15812595,0.03879,0.05608,-4.22979775,40.6731075,-9.408546,-4.42305375,-0.18370705,285.114475,288.427,-0.0126925,1.135445,-25.0099025,-27.665605,-7.268825
4,4.25,-0.340284,-91.53925,-24.86447,-27.43035,-3.1857595,-2.669783,-1.939298,0.14283515,0.040285,-5.0750695,-5.271198,96.541715,40.4476,359.2185,2.972187,0.14014095,0.13905565,0.03951,0.05846,-5.137482,40.52815,-9.20220375,-4.62627425,-0.15191735,282.93025,286.09885,-0.02605,1.060808075,-25.0721225,-27.82079,-7.409375
4,4.75,-0.31782255,-37.57683,-2.88704325,-4.386503,-2.5419065,-2.03334925,-1.0328323,0.1709979,0.037475,-5.165062,-5.3507795,96.542855,39.606955,357.9834,2.9702825,0.1418078,0.14559635,0.037295,0.06497,-5.23516925,39.6510325,-9.432947,-4.27818425,-0.03264,285.464375,287.46305,-0.00996225,0.986649375,-24.99245,-27.9371,-6.253775
4,5.25,-0.3025655,-44.62864,-20.04927,-20.5209875,-3.8177315,-2.186044,-1.395003,0.1205529,0.03106,-5.289221,-5.618896,96.548925,39.106365,358.951125,2.758388,0.13157255,0.1484377,0.03442,0.050585,-5.526379,39.3168975,-9.3678005,-4.46853775,-0.0245625,284.31775,287.23305,0.01302,0.93302525,-24.79198,-27.888735,-6.9883
4,5.75,-0.27111745,-58.186015,-32.889065,-11.1546725,-2.1773825,-1.898716,-2.63486375,0.14124775,0.029275,-5.5039055,-5.8151585,96.54681,40.41938,358.819125,2.8097365,0.14213975,0.1504557,0.032895,0.05096,-5.72329775,40.92917,-4.84814825,-1.4603,0.317339875,282.920175,285.9878,0.39945585,0.8813266,-24.5967425,-27.8425375,-7.221625
4,6.25,-0.30127615,-49.77506,-26.21378,-23.68533,-2.2876805,-2.929431,-1.758811,0.15175335,0.04337,-5.320352,-5.6371665,96.550525,42.729575,358.2024,2.878393,0.1433234,0.15466785,0.039235,0.04544,-5.56907475,43.0584125,-3.1924985,1.1964685,0.869761225,283.528075,286.828825,4.28181625,0.8442582,-24.1048525,-27.903905,-6.007725
4,6.75,-0.3117199,-40.43021,-7.561534,-17.27454,-1.5852251,-2.498842,-3.846841,0.1227826,0.05333,-4.671424,-4.8509015,96.512405,41.30065,358.9454,2.923566,0.1204568,0.1555252,0.063865,0.0409,-4.82988725,41.639725,1.74539925,5.971555,2.00863925,289.46445,292.21825,11.20736,0.85158795,-23.2278025,-27.5514275,-4.50685
4,7.25,-0.3081541,-52.959005,-12.85691125,-8.47667875,-0.77638905,-2.02653125,-2.801954,0.19457535,0.05829,-4.2842885,-4.2547095,96.458855,42.64802,359.251125,2.9934,0.20406715,0.1708179,0.089225,0.054005,-4.18715925,42.95423,9.0415085,15.31057,3.63263725,294.596075,298.288075,23.82413,0.864435475,-21.51242,-26.3838125,-3.146675
4,7.75,-0.4764424,-55.552845,-38.019817125,-11.94755,-0.95237355,-3.011622,-1.959495,0.28852945,0.06801,-3.571807,-3.3893145,96.453065,44.906315,359.067125,2.8322075,0.3063066,0.29616285,0.09911755,0.07359,-3.29112675,43.1092225,15.24338,27.3859,4.55454275,300.203375,303.670275,43.5354025,0.886317775,-20.6528975,-24.11571,-1.9484
4,8.25,-0.53476045,-44.77383,-28.076575,-56.33075,-0.9404862,-3.38931375,-2.237925,0.51416695,0.06818,-2.724774,-2.4076167,96.467875,39.686985,359.682125,2.78515625,0.3275132,0.2596818,0.1249457,0.08479,-2.27690505,37.0766025,21.398415,31.2912625,5.34258875,306.660825,310.7165,55.5856925,0.9122672,-19.1415825,-21.8960925,-0.724225
4,8.75,-0.48835885,-33.0422,-13.230153,-20.8046625,-0.73492525,-2.27876875,-3.05076375,0.230176025,0.084425,-2.35038275,-1.89270445,96.4761125,32.15998,359.07715,2.66712,0.36308275,0.380730825,0.14876905,0.089025,-1.80591715,32.27166,45.3858475,62.48714,9.26660825,308.925,312.975325,101.1744925,0.95334375,-18.323675,-20.492345,0.325075
4,9.25,-0.46211865,-10.32601975,9.510053,-27.87094,-1.20093035,-3.482852,-4.0972765,0.400527775,0.0937875,-1.6873265,-1.173208925,96.4410425,29.403515,360.0705,2.727625,0.416490225,0.37740625,0.14973785,0.088507025,-1.084551475,29.453605,44.9463575,57.1425725,8.2880615,314.025625,317.262625,104.7025,1.0899405,-16.094575,-16.5113425,0.59575
4,9.75,-0.5702083,-7.201241,5.0494835,-23.533925,-1.020550875,-3.4039245,-2.2749405,0.291598175,0.090015,-1.0175146,-0.390682975,96.4725325,28.7783475,360.15335,2.855122,0.40092965,0.364541675,0.12588715,0.092028,-0.363865825,28.8115325,59.00172,74.175425,13.723895,316.2416,318.805275,122.000275,1.3891915,-13.0840625,-14.0082725,1.0159
4,10.25,-0.495940475,-1.20120375,6.7823,-23.23884,-0.371579425,-1.9025715,-1.5382285,0.496803225,0.1292339,-0.7333221,0.0772846750000001,96.48997,27.82409,360.1996,2.888014,0.452800975,0.53399885,0.179346675,0.1125714,0.096811725,27.83143,80.98313,101.7279275,17.252115,316.95105,318.754325,167.080325,2.51850675,-12.2717375,-13.4670475,1.68855
4,10.75,-0.553326675,-1.237983325,7.7626035,-23.247435,-0.6420744,-2.160573,-1.8138635,0.599577225,0.148587,-0.23342915,0.737849575,96.5042475,25.9127025,360.5798,2.887431,0.515608,0.486106275,0.227633975,0.107421375,0.747222025,25.9532175,76.3331125,93.982545,15.3787025,318.263075,321.8847,162.257075,3.461738,-11.51555275,-10.22258825,2.7454
4,11.25,-0.5600135,-5.630721,11.563485,-24.9806875,-1.11653105,-3.7490555,-0.27833695,0.5433365,0.136082975,0.1590007,1.23086075,96.475385,24.9324475,360.41175,2.8016435,0.5285181,0.6372134,0.2314703,0.1402633,1.23525525,24.9916325,75.7990275,90.0665325,19.99589,321.897125,323.0007,166.710875,4.1982045,-8.06469925,-10.075567,2.936125
4,11.75,-0.56410405,-10.4045665,10.202415,-30.887275,-1.0150015,-3.5591295,-0.3249777,0.5360324,0.13961415,0.4954138,1.1137385,96.436645,24.3682275,360.8142,2.732197,0.579837325,0.59024085,0.2443785,0.0964881,1.1317095,24.3876925,65.540275,88.7075575,13.3031525,320.6769,324.2316,145.488775,4.31520425,-6.92456325,-9.870581,3.6674
4,12.25,-0.54974675,-0.155795749999999,20.688815,-27.781525,-1.87202975,-3.862751,-0.76823675,0.3779763,0.140498525,0.99179875,1.580976,96.3959525,22.97275,361.67345,2.7300855,0.658733875,0.54720115,0.232418275,0.119598875,1.582292,23.03065,70.5483425,89.5120075,18.587725,323.273675,325.821675,165.27255,4.74310525,-6.7917015,-7.16004525,3.75335
4,12.75,-0.5565344,-7.525912,24.5194975,-20.68898,-1.42885675,-2.951331,-0.2207253,0.1652019,0.172574075,1.211445,2.183424,96.3436625,21.4485925,362.0358,2.81895575,0.64450145,0.5544545,0.259662425,0.112678275,2.188888,21.4776475,81.693025,103.335075,18.6599575,325.13435,327.61885,172.4316,5.3593285,-6.9440675,-7.426829,3.48345
4,13.25,-0.65854455,-23.03465,28.76468,-28.0724625,-3.03171775,-3.170431,-0.88907415,0.42883015,0.193044575,1.607767,2.38648675,96.3130875,20.3858225,361.28835,2.844416,0.703955025,0.6818844,0.235569725,0.10504045,2.39317725,20.4582575,73.0482375,87.9057425,13.122995,325.294125,327.4648,156.00325,5.40346275,-5.678805,-9.7604295,3.354925
4,13.75,-0.7563048,-15.815855,-3.12578824999999,-20.63056,-2.08427125,-2.66546225,-3.514298,0.637203025,0.171388625,1.834068,2.63178575,96.2734925,19.813975,360.914125,2.792211,0.615129925,0.577058,0.228327275,0.124524175,2.63293025,19.892625,96.1793775,122.562525,20.2820775,326.073975,328.171875,189.503375,5.58566675,-4.1034,-7.111647,3.43795
4,14.25,-0.619371275,-14.64310975,19.6183625,-22.157305,-2.14856,-2.598674,-1.081102125,0.950189575,0.183821925,1.9484825,2.34791225,96.233455,18.7858325,360.15255,2.80901425,0.5901294,0.57932235,0.220145675,0.140377575,2.37055575,18.8475275,83.741675,99.43381,16.1144325,326.864425,329.681925,162.6603,5.5181055,-4.31614375,-7.05273675,4.391775
4,14.75,-0.6340336,-11.91606,14.22816,-20.55702,-1.7035505,-3.38760125,-0.181383725,0.750969,0.1765592,2.194714,2.574734,96.19706,19.49562,360.1166,2.90765,0.6263386,0.6232136,0.219197,0.0868858,2.576617,19.4999225,69.9088125,89.517625,15.66946,327.347675,328.783925,164.98755,6.021988,-3.75475325,-5.68343075,4.347675
4,15.25,-0.6444094,-11.59874,26.1409,-20.03034,-1.731904,-3.420054,-0.2455632,0.6248084,0.1363216,1.904984,2.47837,96.17066,18.47198,362.9466,2.905904,0.6138364,0.5252486,0.2079536,0.094682,2.47959125,18.49674,69.7549725,81.9691625,12.6242825,324.717525,327.0002,134.96445,5.96489475,-1.80910425,-3.2835145,3.5638
4,15.75,-0.4963512,-35.30494,6.94806,-17.854,-2.677764,-2.63906875,-0.137094,0.4980978,0.1356562,1.903432,2.386984,96.14566,18.02928,362.7494,2.92380375,0.5430828,0.4050626,0.2015382,0.08248,2.39200825,18.08209,44.72352,52.5755775,9.4082345,323.550525,324.710225,92.903935,5.830417,-3.706886,-3.83158075,2.98365
4,16.25,-0.4618536,-35.70714,-10.60390775,-15.9005775,-2.965154,-2.9728585,-3.4642543,0.55574,0.07482,1.735184,2.0991,96.18208,17.6839,358.98825,3.0227505,0.5180778,0.3815706,0.171822,0.07966,2.10405,17.713225,37.8170325,46.1819,8.70366675,319.782375,321.2702,85.6009375,5.540691,-4.6143605,-5.11615475,2.06785
4,16.75,-0.510774,-55.69758,3.34475725,-10.2242505,-2.037878,-3.46847,-1.504335,0.6533654,0.1001748,1.911196,2.290738,96.2469,17.76234,359.41835,3.14797375,0.4815894,0.4087176,0.1594664,0.06932,2.2925665,17.77287,26.8164175,34.6176625,7.016174,321.2865,322.51165,64.7089175,5.3319595,-6.3275205,-7.049647,2.05515
4,17.25,-0.4947482,-53.24378,12.4514975,-8.42184025,-2.514652,-2.1467155,-0.7473096,0.7009474,0.1356336,1.532448,1.579064,96.30618,17.35176,360.233025,3.0402695,0.4144694,0.383262,0.1477226,0.0787,1.58783825,17.3665175,19.4562675,25.9109375,5.34679275,319.31275,320.88685,44.6135875,5.05163425,-8.34082625,-8.7420975,1.595575
4,17.75,-0.4996304,-79.8373925,-24.2809,-8.18375875,-4.61683,-1.909067,-0.2322245,0.3649024,0.113102,1.558224,1.274352,96.33136,17.6195,362.2109,2.92517475,0.4420222,0.3386992,0.1285414,0.06682,1.29697475,17.62615,8.509881,12.2643625,2.72846075,318.172375,319.924175,22.2296825,4.74593675,-9.61057925,-10.20472475,0.786675
4,18.25,-0.3872084,-57.17774,-15.1008,-16.787725,-6.445384,-2.972408,-2.22262175,0.4936764,0.05726,1.01627,0.8276256,96.34988,18.13448,358.831775,2.876106,0.2687948,0.2935424,0.07742,0.06308,0.84776855,18.1732775,1.1063635,3.8355355,1.05564675,315.662475,317.632575,9.2484105,4.50232575,-10.954094,-12.3385025,-0.8438
4,18.75,-0.4266622,-67.29636,-67.34024,-22.9413825,-4.22864,-1.649802,-0.8676996,0.3458688,0.03382,0.4756962,0.578568,96.38946,19.17784,360.8336,2.94745,0.2108226,0.2308736,0.0607,0.06388,0.59619275,19.2431075,-6.41481675,-1.85144225,0.0546675,311.55585,314.477425,1.2838955,4.26604575,-13.6843925,-15.62705,-2.174425
4,19.25,-0.41615,-54.7465,-52.89056,-7.128805,-5.081232,-3.33148,-0.734613975,0.530878,0.04464,0.0993300000000001,0.3613554,96.44634,20.09196,358.662525,2.85921,0.1995124,0.1994342,0.05812,0.07876,0.3647072,20.1311425,-10.15819,-5.521342,0.037433325,308.55335,311.693375,0.00685875,3.81844475,-16.709105,-18.7228975,-3.315525
4,19.75,-0.3786672,-57.3595,-24.78798,-2.60661375,-4.642762,-2.456782,-1.03283825,0.3414372,0.0451,-0.0979363999999999,0.2661848,96.50216,21.42182,359.4715,2.90814275,0.172681,0.1473142,0.05478,0.07236,0.282754275,21.5069725,-10.40897,-5.4565455,-0.121607075,307.034675,310.575025,-0.041895,3.31279025,-18.286475,-20.7398925,-3.6935
4,20.25,-0.4028852,-60.68688,-36.64779,-8.98918175,-6.072418,-2.8550525,-1.4149746,0.1912142,0.0467,-0.2878184,0.1198134,96.56548,24.63736,359.926875,2.9015755,0.1480242,0.1540496,0.04744,0.06566,0.129652575,24.6891925,-10.2200825,-5.305568,-0.0169875,304.920575,308.4361,-0.0508375,3.029509,-19.257865,-21.7947775,-4.0912
4,20.75,-0.2968054,-64.5726,-13.4296865,-5.45743125,-5.957088,-2.760862,-4.1639275,0.3215208,0.02664,-0.5592812,-0.320686,96.6146,26.08148,359.18125,2.797104,0.1412004,0.1512652,0.04212,0.05996,-0.32026075,26.129715,-10.2800175,-5.836367,-0.122940625,302.7646,306.213875,-0.0283875,2.8123255,-20.434125,-23.1081325,-4.45945
4,21.25,-0.3519884,-56.29476,-11.3860555,-10.3437025,-3.744536,-2.61154325,-1.48978375,0.2563548,0.03402,-0.728468,-0.780303,96.62772,27.61132,356.15335,2.807311,0.1335626,0.1396726,0.04038,0.08436,-0.768449125,27.7052225,-10.1677425,-5.08381625,-0.00509999999999999,300.968,304.2885,-0.030025,2.6343205,-21.2224375,-23.8893,-4.659525
4,21.75,-0.3421022,-66.42922,-40.03062,-17.88977375,-3.108644,-2.939568,-1.406275,0.2391884,0.03386,-0.9645574,-0.9415626,96.631,27.30276,358.8535,2.87229,0.15166,0.1290858,0.03462,0.0753,-0.929381675,27.4215925,-10.161865,-5.0596445,0.0340525,299.75605,302.887075,-0.017945,2.48062775,-21.0860925,-24.33185,-5.431125
4,22.25,-0.3681726,-63.71084,-18.87824,-16.835712,-3.649888,-2.068742,-2.85903,0.2922216,0.04974,-1.443406,-1.3975868,96.63214,27.51514,359.254725,3.033274,0.148031,0.1358222,0.03886,0.06518,-1.38389765,27.6333575,-10.1169175,-4.78762175,-0.027082475,297.3987,300.292925,-0.01943,2.32361875,-21.1353075,-24.6024775,-5.9242
4,22.75,-0.4628286,-52.91468,-14.720628,-10.1556455,-3.451618,-1.623684,-2.2076485,0.2699846,0.04486,-1.967384,-2.0521082,96.62328,30.28004,359.0096,3.013224,0.1534478,0.1763746,0.03746,0.07138,-2.018980475,30.38157,-9.94598875,-4.8734395,0.11911325,294.883625,298.03135,-0.0142325,2.169606,-21.240835,-25.00868,-6.139825
4,23.25,-0.398157,-59.78308,-29.60288,-15.853865,-2.581008,-2.091052,-6.508098,0.15683,0.04792,-2.105546,-2.218826,96.61256,32.52944,359.731025,2.939968,0.179786,0.1565972,0.04072,0.07008,-2.19297675,32.61247,-9.85611,-4.72366825,0.0177256,293.0901,295.92125,-0.01127,2.02904825,-21.5481775,-25.5968175,-6.53005
4,23.75,-0.3344284,-59.17004,-14.49632,-23.259455,-2.949248,-1.831288,-2.07202925,0.1990642,0.04664,-2.527732,-2.157112,96.60128,36.02294,359.60875,2.949844,0.148743,0.153913,0.04396,0.0706,-2.13935725,36.0361075,-9.64685525,-4.7030355,-0.2070269,295.0639,297.2422,-0.00915775,1.89554175,-22.3322675,-26.12675,-5.824875
5,0.25,-0.12222775,-34.1729175,-69.16336,-26.430425,-2.66645925,-3.933388,-3.0510625,0.15948325,0.043615,5.7751325,5.62877375,96.71567,48.975855,392.417125,4.771816,0.1293339,0.14051805,0.0419625,0.0431925,5.62877375,48.975855,-9.10706575,-4.090592,0.180488575,330.2356,332.443325,-0.00120235,8.93519625,-19.448685,-19.780695,1.444725
5,0.75,-0.152954425,-42.6111625,-59.8082925,-33.5121,-3.5827995,-3.26401975,-2.343975,0.142139375,0.032105,5.46434525,5.017034,96.7089975,54.192935,392.145125,4.86362075,0.167917625,0.1443416,0.039615,0.0489875,5.017034,54.192935,-8.40603825,-3.91923025,-0.016444,329.0403,331.5404,-0.00377525,8.894045,-19.7821525,-20.726765,1.014825
5,1.25,-0.13413035,-40.82067,-41.0984425,-25.6608625,-3.35945425,-2.80209225,-3.131716,0.138883525,0.0452925,5.000924,4.701062,96.72134,54.5617575,392.0995,4.984132,0.15464975,0.148923925,0.0394825,0.039225,4.701062,54.5617575,-8.38387875,-4.21211625,0.09667705,327.791325,329.933675,-0.00658425,8.8288485,-20.179935,-21.4822,0.965125
5,1.75,-0.15078305,-41.1797025,-28.7875375,-33.8492275,-2.29886325,-1.766557,-4.78345875,0.162436425,0.0354375,4.766888,4.39163525,96.7354575,52.019175,393.83745,4.9435595,0.15840465,0.164701625,0.0421525,0.0375825,4.39163525,52.019175,-8.74794175,-3.78920275,0.211940675,326.663125,328.407075,-0.0034695,8.699486,-21.0709,-21.910055,1.2322
5,2.25,-0.144806725,-51.2486125,-49.48302,-18.775575,-4.3558925,-3.573226,-2.58600175,0.16535795,0.049075,4.86728925,4.4168685,96.758865,53.1087425,393.6508,5.045962,0.157646425,0.203147375,0.0425475,0.046545,4.4168685,53.1087425,-8.2121405,-3.689601,-0.012261,328.128525,329.324625,-0.00605975,8.5368015,-21.4947525,-21.804625,1.29855
5,2.75,-0.16134405,-54.1627525,-24.49137,-26.8153375,-5.0842905,-7.24620375,-3.946897,0.1673905,0.0468975,4.41710025,3.94344125,96.78037,53.7688825,385.3404,5.5412695,0.149313325,0.1453988,0.040845,0.0404575,3.94344125,53.7688825,-8.15335875,-4.07411125,0.149549675,326.103675,328.992575,-0.007566,8.403566,-20.3558525,-22.221025,0.569
5,3.25,-0.1698272,-48.6031925,-71.2906875,-37.51716,-2.11016325,-2.611854,-1.976245,0.12957655,0.0453,4.30984025,3.927626,96.79999,54.553255,393.9393,5.26119025,0.143134825,0.201527575,0.04237,0.04399,3.927626,54.553255,-8.05633925,-3.90719,0.093975625,328.263425,329.1278,0.00105345,8.30041025,-20.6862775,-22.1293875,1.12135
5,3.75,-0.154624275,-47.4898075,-85.95404,-20.592905,-3.24094275,-2.407768,-2.35328,0.09456805,0.038595,4.014856,3.68762125,96.7670075,53.764945,387.5985,5.09831,0.147541875,0.1509346,0.037965,0.0371925,3.68762125,53.764945,-8.399531,-3.682922,0.0659475,327.2149,328.16895,-0.0027767,8.18581775,-20.5554575,-21.4622975,0.792225
5,4.25,-0.185346125,-36.6226475,-29.16154,-35.4956925,-4.112692,-3.16832,-2.503409,0.0946625,0.0434775,3.75932025,3.43279825,96.8013725,52.83988,390.53835,5.091674,0.14443005,0.147494375,0.03532,0.03168,3.43279825,52.83988,-8.3022875,-3.9792305,-0.104818075,324.9438,326.664275,0.0002583,8.1575015,-21.219075,-21.8659075,0.263625
5,4.75,-0.205074225,-82.577055,-51.5048425,-38.220905,-2.354628,-3.272933,-1.488295,0.1346154,0.0408675,3.607348,3.19697875,96.8267525,53.474285,392.472825,5.000042,0.111548225,0.137065,0.0363475,0.0367025,3.19697875,53.474285,-7.50804925,-2.71295625,0.086174475,322.58205,324.47375,0.163634625,8.08649725,-21.4715625,-22.5011275,0.10285
5,5.25,-0.232134775,-54.8300175,-49.29276,-34.132265,-1.59911625,-2.86301,-3.087012,0.143186275,0.045015,3.71481125,3.18294525,96.8707125,55.832035,391.750125,5.02125,0.131629475,0.1792814,0.038575,0.0423,3.18294525,55.832035,-0.788621475,0.45075745,0.496928075,321.848375,324.810925,1.645914,8.0087695,-21.599635,-22.817085,0.429925
5,5.75,-0.1499319,-66.426665,-72.74026,-38.6768625,-1.1997595,-2.606122,-3.5398425,0.12192215,0.0466975,4.2886885,3.9483775,96.9186725,59.40874,392.36025,5.57289,0.1192963,0.168094375,0.041675,0.0455325,3.9483775,59.40874,1.29582425,3.790612,1.25491225,328.43285,331.3972,6.57444275,7.914613,-20.846595,-22.61891,1.572425
5,6.25,-0.166624825,-38.2722925,-22.02798,-15.62263,-0.442025675,-2.545347,-4.38925125,0.09619585,0.0377525,4.8551375,4.56600575,96.95693,57.5818175,392.503225,5.6042025,0.1461904,0.1528512,0.0611975,0.0552875,4.56600575,57.5818175,7.15287125,10.93061,2.5358115,333.438175,335.866,20.956025,7.950015,-19.64195,-21.64798,4.0107
5,6.75,-0.1646726,-24.0232625,-115.17485,-48.7312375,-1.02554285,-2.56377025,-3.44369075,0.21233365,0.033995,5.4434015,4.9920365,96.9897625,50.4746525,388.0535,5.6092985,0.174077575,0.169334275,0.0694875,0.0778925,4.9920365,50.4746525,9.30782225,14.0139375,3.70170325,337.066375,337.648425,25.6470925,8.13670225,-16.6257175,-18.6534425,4.94515
5,7.25,-0.2266483,-33.48773,-1.497215,-51.24632,-0.505524525,-2.80747275,-3.59444975,0.20985685,0.0671775,6.132453,5.875556,96.9673,46.574545,391.3283,5.74072,0.2104092,0.2286219,0.1082743,0.076405,5.875556,46.574545,17.055365,23.7431175,5.6691495,339.707125,340.552425,46.4028175,8.32641825,-15.0874125,-16.40774,5.79925
5,7.75,-0.223311175,-30.4664325,-32.2732275,-23.7095475,-1.44851875,-3.8384855,-3.898735,0.1855568,0.067035,6.67829975,6.355568,96.923415,43.17338,390.6651,5.6203365,0.265453,0.291532525,0.117971625,0.0902675,6.355568,43.17338,22.156515,26.51944,4.22338425,342.108825,342.768225,54.6802275,8.521216,-12.05743,-14.51143,6.58555
5,8.25,-0.3065567,-8.19013725,5.833568,-25.6477,-0.8281108,-6.727458,-1.39328,0.2701248,0.0761475,7.10093625,7.083163,96.8657375,40.1919825,383.0938,5.322092,0.3057957,0.285155575,0.135702175,0.0904225,7.083163,40.1919825,40.5726175,51.024575,9.98329975,349.711775,350.8357,94.310575,8.8538275,-10.80797775,-12.2770225,7.9332
5,8.75,-0.286454575,-8.262483,1.957506,-32.5161125,-1.3882845,-5.834052,-3.03523,0.265015775,0.07742,8.15093525,8.12319725,96.771475,39.2747975,388.159875,5.535396,0.331758425,0.34345835,0.142943475,0.0948475,8.12319725,39.2747975,29.10986,35.4241675,6.62619425,351.862325,352.259375,68.700565,9.96753325,-6.93913,-8.3979825,7.966025
5,9.25,-0.3620901,-19.003995,-5.394956,-29.7359,-1.2453709,-3.513744,-6.1001245,0.426042525,0.099860375,8.67667575,8.52010225,96.740735,36.34796,378.847325,5.689204,0.317015125,0.323430175,0.155445375,0.0847475,8.52010225,36.34796,49.2977025,62.036085,11.568105,353.22685,353.665675,100.761325,10.3404525,-5.9986505,-6.88705425,8.22675
5,9.75,-0.388597425,-13.1251575,-5.09641999999999,-35.429815,-1.46400725,-3.885548,-1.65772,0.42010435,0.10265775,8.98894425,8.65366925,96.7189425,34.0099025,382.0901,5.843134,0.36732815,0.36314095,0.164595975,0.11489825,8.65366925,34.0099025,65.870635,81.3462675,15.4252575,353.65165,354.12215,142.77675,10.501245,-5.87964975,-7.06579625,8.80775
5,10.25,-0.437259675,-18.966565,-1.66718699999999,-36.925985,-0.436348125,-5.56580475,-14.882625,0.240036775,0.113720625,9.11981425,8.73930125,96.6860175,33.9425925,376.7836,5.7181295,0.416443225,0.46247635,0.18238405,0.131146325,8.73930125,33.9425925,70.759205,86.32626,13.6840175,355.150325,356.0841,162.96055,10.656325,-4.3365375,-6.0302125,9.1145
