DOY2,HR2,FC,H,LE,USTAR,WS,NETRAD,PPFD_IN,SW_IN,TA,RH,VPD,PA,G,TS_1_1_1,TS_1_2_1
2,9.75,0.817025,309.45125,56.5135,0.9,4.5095,339.2,928.275,473.92,9.79575,100,4.23,91.527775,8.59605,2.074425,1.053925
2,10.25,2.98565,241.16,47.26825,1.007375,4.782025,390.0725,1061,534.8725,10.20275,100,4.82975,91.555,11.175475,2.1389,1.0252
2,10.75,3.3257,361.892,74.27025,1.02895,4.862225,436.53,1184.675,565.8825,10.35125,100,6.03725,91.628225,12.973875,2.321425,1.3448
2,11.25,4.356525,248.1465,31.46975,0.991,5.201375,490.36,1326.825,678.84,10.6895,100,6.88625,91.601,17.92955,2.31285,1.4312
2,11.75,6.99465,274.83125,57.77,1.04125,5.22625,503.7025,1329.6,652.2175,12.1155,100,8.264,91.527775,15.7612,2.101025,1.214625
2,12.25,6.9577,175.5175,46.252,1.0136,4.855825,488.4475,1314.625,664.3,12.30875,100,8.352,91.5,16.37255,2.442325,1.5111
2,12.75,3.86855,107.43,33.498,1.085,5.194675,474.3175,1255.475,627.26,12.884,100,8.52225,91.5,15.198075,2.631925,1.76275
2,13.25,6.25935,83.175,33.912,1.106175,5.342925,466.45,1249.45,680.31,13.02875,100,9.69375,91.4275,17.23475,2.5449,1.672825
2,13.75,4.81,46.44,9.394,0.99455,5.314075,446.165,1227.375,630.97,14.15625,100,10.459,91.4,15.047925,2.643,1.78615
2,14.25,6.153,9.9575,7.758,1.10725,5.32745,436.1025,1172.05,644.29,14.09375,100,10.828,91.4,15.9177,2.71375,1.86125
2,14.75,7.99905,6.49,10.638,1.0506,4.96775,336.2975,1008.95,568.2975,14.4735,100,11.312,91.4,12.660575,2.64785,1.801975
2,15.25,4.96725,61.6475,5.308,0.9526,4.937825,313.1875,881.775,528.155,14.5215,100,11.556,91.4,12.010325,2.707925,1.859875
2,15.75,4.964,2.2725,7.51,0.8864,4.734125,218.6375,625.2525,307.79,14.35575,100,11.444,91.4,3.533575,2.905025,2.06395
2,16.25,3.059925,1.935,32.488,0.97775,4.5778,127.5475,463.4125,218.0625,13.642,100,11.04,91.4,0.589249999999998,3.085025,2.24595
2,16.75,1.89285,2.5225,13.314,1.040875,4.2326,70.41525,286.15,166.905,13.002,100,10.07,91.4,-1.0226,3.120925,2.28755
2,17.25,1.46045,6.5725,25.152,0.839625,4.261575,9.41775000000001,118.0325,70.2145,11.838,100,8.322,91.4,-1.93405,3.13675,2.29705
2,17.75,0.975,3.6575,16.46,0.72475,4.889175,-0.42450000000001,18.69575,8.09474999999999,11.94925,100,6.696,91.4,-1.87965,3.18095,2.34985
2,18.25,2.8375375,1.96,22.77,0.848,4.709875,-0.32975,0,0,11.142,100,5.31,91.4275,-1.9325,2.9504,2.122475
2,18.75,4.700075,12.2325,21.568,0.669875,4.476,-0.5695,0,0,9.73575,100,4.6625,91.5,-1.964675,2.6564,1.824575
2,19.25,2.7036,0.47,15.124,0.71725,4.88755,-0.476625,0,0,9.17525,100,3.977,91.5,-1.9951,2.605025,1.762625
2,19.75,3.344525,15.7675,15.486,0.646,4.57905,-0.809375,0,0,8.44825,100,3.6275,91.5,-2.007825,2.46205,1.59975
2,20.25,3.1736125,2.1925,12.7,0.74675,4.498125,-0.12625,0,0,7.90375,100,3.363,91.5,-2.0131,2.384725,1.530375
2,20.75,3.0027,8.47425,13.526,0.7118,4.379,0.119125,0,0,7.61350000000001,100,3.07,91.5,-2.035,2.3492,1.497475
2,21.25,4.124775,14.50675,21.63,0.723,4.409325,-0.201799999999999,0,0,7.29800000000001,100,2.826,91.5,-2.031075,2.3485,1.483
2,21.75,3.6214,15.0975,20.142,0.66825,4.28435,-0.0681999999999988,0,0,7.24625000000001,100,2.6775,91.5,-2.023,2.26505,1.38855
2,22.25,5.2938125,2.96325,16.126,0.938875,4.3032,-0.0299999999999973,0,0,7.15750000000001,100,2.8755,91.5,-2.01485,2.29655,1.42595
2,22.75,6.966225,3.925,13.76,0.7144,4.48275,0.0934000000000007,0,0,7.30317500000001,100,2.81575,91.5,-2.010675,2.29465,1.41335
2,23.25,2.002,34.755,22.242,0.941399999999999,4.284525,0.00520000000000007,0,0,7.30530000000001,100,2.58,91.5,-2.007325,2.299275,1.42405
2,23.75,7.2118,13.5,18.252,0.593375,3.97585,0.45895,0,0,7.44099999999999,100,3.11125,91.5,-2.0066,2.28985,1.3995
3,0.25,4.222025,5.18,1.7855,0.8354,4.06385,-1.129725,0,0,9.17325,100,4.57024999999999,91.601,-1.71135,4.3477,3.933525
3,0.75,8.971,5.7225,2.81625,0.780925,4.3304,-1.9237,0,0,9.17475,100,4.8485,91.628225,-2.053725,4.091175,3.9245
3,1.25,10.215725,16.6975,5.534,0.718175,4.31475,-1.384175,0,0,9.24575,100,4.826,91.628225,-2.4632,3.875075,3.66945
3,1.75,5.6338,17.225,3.52,0.8576,4.3603,-0.901474999999997,0,0,8.729,100,4.96449999999998,91.628225,-2.79785,3.7251,3.581125
3,2.25,2.29605,44.2975,2.702,0.70725,4.185025,-0.587449999999997,0,0,8.674,100,5.25949999999999,91.628225,-2.9397,3.613325,3.469675
3,2.75,4.93425,73.9225,8.076,0.7599,4.463975,-0.7694,0,0,8.4525,100,4.59225,91.628225,-2.597,3.5029,3.444575
3,3.25,7.339,30.83,23.572,0.871225,4.35,-0.890924999999999,0,0,8.13325,100,4.92299999999999,91.628225,-2.3487,3.4379,3.563875
3,3.75,9.6638,61.181,10.819,0.78225,3.6896,-0.678649999999998,0,0,8.00375,100,4.44349999999999,91.656,-2.14585,3.5077,3.507825
3,4.25,4.83825,14.48375,28.3585,0.530825,4.2813,-0.78555,0,0,7.9585,100,4.26425,91.582775,-1.9148,3.81145,3.4141
3,4.75,7.96105,10.036,43.133,0.5283,4.054425,-1.018325,0,0,7.84,100,4.184,91.656,-1.665675,3.96655,3.3837
3,5.25,8.5057,109.701,53.26,0.7032,4.446325,-1.08845,0,0,7.62875,100,3.9025,91.656,-1.494775,3.950325,3.3535
3,5.75,4.8375,145.464,65.41875,0.866999999999999,4.231425,-1.197575,5.011975,2.7569,7.2415,100,4.01449999999999,91.656,-1.370525,3.9324,3.2713
3,6.25,3.7695,215.4675,77.82125,0.7284,3.567925,2.649775,46.9895,28.79925,6.995,100,3.94625,91.656,-1.1295,4.035125,3.15995
3,6.75,4.5208,253.4115,79.168,0.5895,3.722375,23.257,125.515,75.79,6.9195,100,3.59499999999999,91.755,-0.804050000000002,4.205,3.053
3,7.25,5.56622499999999,280.15,90.8175,0.6485,3.614125,61.8965,200.875,88.31,6.9515,100,3.81,91.755,-0.455475000000001,4.424,2.9153
3,7.75,6.4195,311.476,186.33375,0.7843,4.191875,97.0925,328.745,180.05,7.12775,100,3.882,91.755,0.299275,4.6012,2.568775
3,8.25,3.587525,350.362,132.10875,0.80055,4.118225,295.95,771.3,406.7575,7.505,100,4.0555,91.828225,1.35235,4.84145,2.424125
3,8.75,3.86025,307.496,185.895,0.742325,4.524575,347.7725,931.675,494.72,8.27575,100,4.993,91.828225,5.410575,5.0911,2.422125
3,9.25,4.390625,399.47625,133.498,0.891575,4.306075,402.455,1119.4,593.6025,9.796,100,6.19,91.855725,6.8596,5.4809,2.211
3,9.75,3.22640000000001,371.02,93.22375,0.9441,4.93895,473.1725,1283.925,659.9975,10.412,100,7.67024999999999,91.755,7.51395,5.61015,2.1337
3,10.25,2.57839999999999,336.34,113.70875,0.996525,4.7603,522.85325,1401.275,719.5,12.041,100,8.588,91.855725,9.833275,7.215775,2.248725
3,10.75,1.743975,292.64,91.126,1.03825,5.112425,566.82,1518.3,784.575,13.2825,100,9.352,91.828225,15.276575,8.473325,2.550575
3,11.25,2.29939999999999,305.65375,79.349,1.0233,5.337575,609.4375,1595.375,813.275,14.64025,100,11.592,91.828225,21.9234,12.2705,2.5329
3,11.75,2.543375,234.77875,90.93375,1.1894,5.304425,637.36,1719.65,834.95,15.378,99.455,12.2475,91.828225,28.746225,14.606375,2.533775
3,12.25,5.00629999999999,219.9015,90.98625,1.1188,5.49455,653.5975,1691.125,833.75,16.00925,95.4075,12.881,91.828225,33.475175,13.44925,2.5107
3,12.75,4.95575,185.4705,52.616,1.110075,5.214025,623.225,1678.05,833.275,16.362,95.4825,13.60775,91.755,34.3628,14.52775,2.553825
3,13.25,4.177725,145.74,65.83925,1.109675,5.17905,597.255,1632.275,832.05,17.26475,93.97,13.6925,91.828225,32.38515,14.17475,2.6098
3,13.75,5.93602499999998,68.872,48.99,1.079875,4.701925,569.135,1539.025,764.2,17.9915,93.0375,14.369,91.727775,28.253125,15.4995,2.811875
3,14.25,3.95275,58.01,40.7825,1.03035,5.103025,537.6225,1443.1,729.275,17.717,95.455,14.774,91.727775,24.536125,14.771,2.97105
3,14.75,1.88509999999999,9.39,23.672,0.97,4.714225,515.6975,1357,657.24,17.70125,94.31,15.11325,91.727775,21.719975,14.383125,3.04385
3,15.25,2.579125,9.6475,10.918,0.9828,5.0514,448.895,1157.5,593.2375,17.4025,93.725,14.5425,91.727775,23.74005,13.779625,3.1674
3,15.75,0.471800000000002,15.5595,26.784,0.9096,4.654975,373.0475,1040.875,507.255,17.94375,96.32,14.6045,91.727775,21.5048,14.04275,3.204975
3,16.25,0.998899999999999,11.835,11.921,0.9843,4.683525,288.34,791.45,377.705,17.4105,96.2375,14.26425,91.727775,18.6832,14.175625,3.52215
3,16.75,2.1078,0.42,1.33,0.95495,4.5368,176.0875,555.2925,273.28,16.68475,93.475,13.95925,91.727775,14.7044,13.2245,3.790725
3,17.25,2.919475,2.5275,8.33975,0.821375,3.993075,112.7625,367.7225,196.645,15.75125,98.5275,12.982,91.727775,11.65245,12.602875,3.94305
3,17.75,0.561399999999997,3.98,4.4795,0.84075,4.583175,22.4225,174.965,92.4625,15.3055,99.355,11.93575,91.727775,9.33115,11.908875,4.048375
3,18.25,1.69285,3.62,2.0055,0.804875,3.882375,-2.2773,35.26975,17.39225,13.7965,99.6375,9.78125,91.755,7.0066,11.118875,4.21505
3,18.75,5.251,8.4075,1.91725,0.747625,3.685975,-2.6463,2.31105,1.0786,12.323,100,8.53275,91.755,4.5628,10.289875,4.5011
3,19.25,3.6531,36.075,6.965,0.723,3.808975,-2.94064999999999,0,0,11.52025,100,8.0855,91.755,2.402225,9.4425,4.487075
3,19.75,3.815525,3.68,1.659,0.76125,3.55995,-1.8866,0,0,10.8935,100,7.67074999999999,91.755,0.73045,8.64275,4.61705
3,20.25,4.17705,1.99,1.3195,0.69295,3.627825,-2.870175,0,0,10.626,100,7.33824999999999,91.755,-0.15375,7.883375,4.582075
3,20.75,3.129,9.4225,1.3145,0.5444,3.6691,-2.5447,0,0,10.455,100,6.515,91.755,-0.3112,7.239925,4.534775
3,21.25,2.74805,4.76,3.07225,0.65565,3.364375,-2.75225,0,0,10.1705,100,6.105,91.7825,-0.533050000000001,6.654625,4.4579
3,21.75,2.6998,9.7825,3.083,0.7565,3.926375,-4.367675,0,0,9.8055,100,5.885,91.7825,-0.725425000000001,6.128025,4.255375
3,22.25,3.246,3.1575,1.53875,0.6775,3.7684,-4.148675,0,0,10.1,100,5.635,91.710725,-0.955625000000002,5.6353,4.1245
3,22.75,6.1646,6.68,6.181,0.693125,4.0368,-2.82252499999999,0,0,9.90725,100,5.24025,91.710725,-1.09015,5.1761,3.98065
3,23.25,3.5302,6.4525,8.0535,0.674,4.447575,-2.71387499999999,0,0,9.53725,100,4.675,91.710725,-1.25425,4.88195,4.033075
3,23.75,5.7517,11.704,44.2085,0.671,4.139325,-2.38282499999999,0,0,9.31400000000001,100,4.43,91.710725,-1.45975,4.653725,4.001675
4,0.25,2.19765,15.093,32.27,0.6982,4.18555,-5.109425,0,0,12.3695,99.855,6.6175,91.9275,-0.290500000000001,10.043,8.7201
4,0.75,6.169825,7.53,17.217,0.5738,3.4435,-6.548625,0,0,12.295,100,5.56600000000001,91.9275,-0.558875000000001,9.917875,8.63175
4,1.25,9.60859999999999,7.028,28.693,0.653375,4.067725,-6.124675,0,0,12.09025,100,5.05000000000002,91.9275,-0.948825000000001,9.782875,8.567675
4,1.75,5.190125,12.708,42.397,0.7084,3.646,-5.98455,0,0,11.744,100,5.33600000000001,91.855725,-1.345325,9.622875,8.49855
4,2.25,7.4925,5.469,33.913,0.591,3.365825,-4.8754,0,0,11.59225,100,4.86000000000002,91.855725,-1.4546,9.511375,8.4457
4,2.75,3.3022,19.332,25.025,0.491,3.201825,-5,0,0,11.1065,100,4.76000000000002,91.855725,-1.629025,9.38575,8.397025
4,3.25,3.58785,20.929,30.97125,0.696599999999999,3.355875,-5.071775,0,0,10.53675,100,5.9645,91.8835,-1.77285,9.258375,8.315075
4,3.75,6.731625,28.86,59.205,0.596075,3.701075,-3.796,0,0,9.92225,100,3.595,91.8835,-1.80465,9.1165,8.261075
4,4.25,4.464,55.019,60.364,0.551975,3.57095,-4.69495,0,0,10.061,100,3.644,91.810275,-1.843325,8.80375,8.21915
4,4.75,4.07104999999999,113.07775,92.9245,0.5602,3.5633,-4.68032499999999,2.18835,1.52445,10.08375,100,3.814,91.7825,-1.96395,8.484625,8.094425
4,5.25,5.36617499999999,158.84375,114.754,0.6037,3.62195,-2.358725,26.68225,17.0375,9.7635,100,3.7085,91.810275,-2.16465,8.24975,7.962025
4,5.75,6.306375,217.28825,149.14725,0.54785,3.54025,9.4665,84.51,42.9925,9.4055,100,3.99399999999999,91.810275,-2.291575,8.24425,7.8411
4,6.25,3.995775,286.72875,186.50325,0.513975,3.605025,42.1065,167.4325,92.975,9.33675,100,4.18199999999999,91.810275,-2.129175,8.25825,7.79015
4,6.75,2.5416,350.143,168.2215,0.5693,3.43955,71.6875,245.9275,133.625,9.77075,100,4.40350000000001,91.810275,-1.228625,8.28325,7.712525
4,7.25,3.0626,450.483,202.715,0.614,3.57785,163.0825,528.9725,296.4325,10.55675,100,4.35375000000001,91.810275,-0.293650000000001,8.5015,7.624475
4,7.75,4.152,402.31725,238.83875,0.682325,4.06375,281.1025,782.3,382.975,11.2655,100,5.04099999999998,91.810275,0.994374999999998,8.962375,7.5324
4,8.25,3.81302499999999,423.6155,239.9455,0.865,4.26355,359.895,919.4,548.54,11.96675,99.7825,5.88125,91.8375,3.083625,9.3675,7.47455
4,8.75,3.8758,410.94575,176.2135,0.8473,4.199025,437.16,1254.425,632.7325,13.751,98.4,7.98175,91.8375,8.369525,11.21125,7.412525
4,9.25,4.5726,372.57425,198.34275,1.0093,4.203,525.3925,1397.55,707.9225,15.77225,96.3025,10.061,91.910725,12.454075,12.221125,7.356525
4,9.75,4.53839999999999,426.749,220.218,1.007925,4.782375,578.2925,1490.925,778.375,17.1595,94.61,11.76275,91.910725,15.266425,12.749125,7.31575
4,10.25,0.974224999999999,393.251,205.99125,1.035025,5.0126,662.65,1643.475,865.925,18.60875,92.2825,13.591,91.910725,19.32495,13.3075,7.22175
4,10.75,2.01589999999999,360.9945,202.15675,1.139,5.352275,697.055,1744.2,899.9,20.03225,91.31,15.77875,91.810275,23.08495,15.257875,7.179425
4,11.25,3.22447499999998,390.441,171.517,1.202,5.36875,734.375,1819,959.475,21.52525,88.7925,17.97175,91.810275,32.560425,18.516875,7.1842
4,11.75,1.398,350.041,180.473,1.19155,5.59385,756.55,1882.375,941.825,22.717,87.62,20.573,91.810275,40.289625,19.8915,7.25965
4,12.25,3.81937499999999,298.44225,135.85525,1.1603,5.285075,739.4,1848.1,920.625,23.2965,87.4025,21.3975,91.7825,43.952325,18.78425,7.40635
4,12.75,1.73725,268.79625,191.969,1.19015,5.280125,719.825,1828.9,928.275,23.40525,86.4275,23.6495,91.710725,44.654,19.251,7.46335
4,13.25,-0.577725,236.09075,150.35075,1.191,5.198975,713.975,1780.925,887.75,24.035,85.1275,24.385,91.710725,39.292375,20.8515,7.504
4,13.75,2.54515,191.401,89.4307499999999,1.1485,5.155325,706,1713,850.5,24.2095,83.965,24.39125,91.6375,35.253925,21.755875,7.570975
4,14.25,3.037025,96.1914999999999,85.479,1.077325,5.10305,655.1825,1625.65,834.725,24.5155,85.9,23.5695,91.61,33.059175,21.94625,7.62965
4,14.75,4.5935,56.9495,65.41725,1.0974,5.516925,595.66,1518.5,728.075,24.2555,85.7225,23.69475,91.61,38.2867,21.462375,7.648775
4,15.25,-0.318375,21.99875,49.345,1.100625,5.264375,518.08,1366.825,670.175,24.363,88.5575,23.73725,91.5375,33.847625,20.992125,7.92335
4,15.75,2.44170000000001,23.3425,94.0569999999999,1.013425,5.18105,440.08,1174.075,554.455,24.00675,88.8425,23.258,91.5375,25.453125,20.734875,8.329425
4,16.25,3.777225,24.7155,78.633,1.07155,5.248075,371.3875,984.1,480.585,23.6485,88.145,22.95,91.5375,20.27825,19.744,8.873725
4,16.75,4.86797499999999,22.80975,41.6997499999999,1.0871,4.978475,296.435,802.725,394.625,23.84925,91.155,22.334,91.5375,17.086875,18.81325,9.204
4,17.25,0.843999999999999,24.54225,51.1187499999999,0.98995,4.6571,210.7575,564.43,287.7225,23.291,90.1825,21.51025,91.5375,14.739575,18.053375,9.317275
4,17.75,0.202874999999998,30.61475,39.33575,0.940825,4.814475,125.5625,376.2375,192.04,22.81125,90.455,20.59275,91.510275,11.958125,17.279625,9.196975
4,18.25,1.907,13.165,23.697,0.975075,4.695875,37.499,180.3575,73.0575,21.14475,91.965,16.97425,91.4385,9.375075,16.36325,9.2413
4,18.75,1.6696,13.972,21.04,0.8504,4.27925,-5.82379999999999,52.92825,15.9835,19.48725,92.515,15.647,91.4385,6.826775,15.398875,9.319975
4,19.25,3.0666,10.16275,13.524,0.82665,4.76875,-11.16775,5.194225,1.11535,18.639,93.7775,14.264,91.465725,4.493425,14.43125,9.417225
