DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,TA_2_1_1,RH_1_1_1,RH_2_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_2,SW_IN_1_1_2,PPFD_IN_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_1_2,TS_1_2_2,TS_1_3_2,NETRAD_1_1_1,TAU_1_2_1,H_1_2_1,LE_1_2_1,FC_1_2_1,WS_1_2_1,USTAR_1_2_1,T_SONIC_1_2_1,TA_1_2_1,PA_1_2_1,RH_1_2_1,CO2_1_2_1,H2O_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,TAU_1_3_1,H_1_3_1,LE_1_3_1,FC_1_3_1,WS_1_3_1,USTAR_1_3_1,T_SONIC_1_3_1,TA_1_3_1,PA_1_3_1,RH_1_3_1,CO2_1_3_1,H2O_1_3_1,U_SIGMA_1_3_1,V_SIGMA_1_3_1,W_SIGMA_1_3_1,T_SONIC_SIGMA_1_3_1,PPFD_OUT_1_1_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_1_2,TS_3_2_1,TS_3_2_2,TS_3_3_1,TS_3_3_2,SW_DIF_1_1_1,T_CANOPY_1_1_1
1,0.25,-0.50130935,-69.3145275,-8.0277645,-0.96219915,0.779095,0.0320873175,-6.897675,373.0374,2.389172,0.174066675,0.158197775,0.0330368075,0.057001515,96.4,-11.6280125,-11.85,41.094,39.6325,-4.5439595,182.43075,-0.06504003,250.896975,-70.2,-0.0659,-0.2755867,-45.6095,-43.62875,-54.762,-46.9845,0.823475,-0.3276,-2.219,0.912625,-0.1288,-1.395425,-87.48913,-0.5302104,-69.1783125,-8.12093775,-1.044214725,1.222725,0.0287172,-3.3752565,1.86588375,96.16618,27.699285,366.4326,3.4070015,0.171185,0.152426,0.03375475,0.0628627175,-0.5230794,-65.5618575,-8.326831,-2.7880745,1.37266,0.04052766,-4.618315,0.98635115,95.353675,27.148375,351.98425,3.7645575,0.1600878,0.1616656,0.03446608,0.0592784025,-0.8252,0.62867,2.41620975,2.83762225,4.486238,6.21894,8.02719275,3.69841975,3.72683475,2.5679425,2.55795,1.07837475,-0.0792608525,0.61440245,-14.0990525
1,0.75,-0.49909325,-66.694,-7.770605,-1.29898425,0.8141574,0.0303805525,-7.20920525,373.05695,2.24815625,0.1775325,0.1576272,0.03238132,0.06659881,96.35865,-11.89,-11.985,41.783,40.10875,-4.4558855,182.258475,-0.0327,250.1105,-69.53,-0.05095,-0.2816,-47.36525,-45.9364,-56.3276275,-48.165,0.81515,-0.32515,-2.346525,0.9273,-0.12205,-1.44435,-87.52259,-0.53796015,-71.968525,-6.567429,-1.086096,1.4534635,0.0337057025,-3.481438,1.113103,96.10219,27.60648,363.329225,3.421715,0.169005425,0.148535125,0.0319058525,0.064371435,-0.592868725,-72.0094,-9.20650875,-2.06894625,1.6277375,0.037496925,-5.164798,0.6213965,95.2002175,27.070225,351.494125,3.7446525,0.17106805,0.1552639,0.03135888,0.06101194,-1.0735,0.6235005,2.40680975,2.84254525,4.483307,6.225645,8.02139,3.70808025,3.730225,2.571832,2.5588735,0.96938,-0.1835883525,0.702781025,-14.292275
1,1.25,-0.5710539,-65.828005,-8.5550105,-0.89218375,0.790339,0.0348264075,-8.2838625,373.6601,2.23867875,0.183984625,0.16063875,0.0335683875,0.0645416475,96.3,-12.665,-12.575,42.292925,40.595,-4.4226695,182.6155,-0.0653,249.568,-69.195,-0.04895,-0.25699,-46.2855,-45.213165,-56.307,-47.906,0.8041,-0.343,-2.46825,0.924675,-0.126025,-1.48635,-86.71724,-0.52034525,-61.77812,-7.464636,-1.623825,1.44879375,0.0349440775,-3.67234275,0.6032507,96.070835,28.93143,365.35285,3.51243225,0.18265415,0.1580415,0.0359932,0.0547424575,-0.62235935,-64.30107,-10.82859,-1.77141175,1.968988,0.0379459,-5.413075,0.5933946,95.33836,29.734445,352.12395,3.840482,0.173617575,0.14759085,0.030956745,0.050002675,-0.825,0.627537,2.4028805,2.83677775,4.487018,6.23099,8.0203875,3.7173415,3.732027,2.5649565,2.5640395,0.86286,-0.27814,0.58322495,-14.5548275
1,1.75,-0.515406375,-62.4766075,-9.1136755,-1.168588,0.763984425,0.0340285725,-8.41091825,373.2909,2.2313925,0.1958008,0.16598295,0.0316222225,0.05559979,96.330355,-12.527,-12.73,42.9607625,41.3885,-4.5396195,180.16625,-0.03690667,248.539775,-67.98,-0.0559,-0.2532236,-48.5222975,-45.5981025,-57.3152525,-49.84,0.793975,-0.34545,-2.513675,0.919975,-0.1444,-1.607725,-86.918555,-0.553889675,-61.73468,-7.151905,-1.2567525,1.435648,0.040195995,-3.6438705,0.3998952,96.0209,30.0009675,366.611,3.5861765,0.18351045,0.18162155,0.036485545,0.051689295,-0.6587401,-65.84782,-8.7950955,-1.241615,1.964822,0.04607464,-5.248832,0.506438275,95.315975,31.520075,353.5294,3.812526,0.1846848,0.1652676,0.03389608,0.05518895,-0.96875,0.627401025,2.3992825,2.8328995,4.48780725,6.2401675,8.02009975,3.7322625,3.7370675,2.5404225,2.5531185,0.7738825,-0.342091475,0.51874495,-14.895475
1,2.25,-0.518097525,-62.82325,-9.781771,-1.21028,0.83992885,0.0365361875,-8.237895,370.924,2.270504,0.193355775,0.181969725,0.031034815,0.0576744,96.35165,-12.7980125,-12.95,43.444345,41.474,-4.495629,181.73875,-0.0335,247.925725,-68.965,-0.03795,-0.2628,-45.1960525,-45.1222725,-57.82125,-49.8595,0.787075,-0.3502,-2.6421,0.93105,-0.162125,-1.711625,-86.14965,-0.4821375,-64.258085,-7.422779,-1.495815,1.192254,0.0407716075,-4.008615,0.881904675,95.9999,30.442325,366.347375,3.46562825,0.192573375,0.16836395,0.0364473225,0.05668255,-0.59941535,-63.96492,-11.63154,-2.79945025,1.8448825,0.037351125,-5.67178075,0.3478723,95.3318375,30.662055,352.234,3.82342125,0.172262875,0.1501055,0.029595525,0.0552318825,-1.08933,0.627979025,2.3922345,2.83287275,4.494392,6.24492,8.0152005,3.739833,3.74024,2.51655525,2.5564435,0.691845,-0.410879025,0.764823475,-14.75093
1,2.75,-0.485387,-64.67345,-10.5199375,-1.27948125,0.7725136,0.03230669,-8.39592,373.4459,2.35849,0.2050797,0.177578,0.03064546,0.05592175,96.333755,-12.85425,-12.885,43.65499,41.3865,-4.43385,179.90225,-0.0125,246.39025,-67.61,-0.0407,-0.251823,-47.20428,-45.381,-57.9475,-50.2395,0.7892,-0.373775,-2.7706,0.927775,-0.180175,-1.7716,-85.454565,-0.593378875,-63.72535,-6.465247,-0.9320517,1.4517325,0.0409898,-4.3106595,0.841884,95.9806725,30.7284125,362.350625,3.54446525,0.197013,0.1640915,0.0385055,0.06190738,-0.57258795,-67.2513125,-11.45849275,-2.44354475,1.88739,0.0425934375,-6.192984,-0.54061605,95.32375,31.65366,352.5563,3.7692385,0.192474125,0.16670775,0.0323292125,0.05583617,-0.900875,0.624853525,2.3891475,2.83250275,4.50118475,6.24802,8.01512975,3.74431225,3.74039025,2.5056855,2.553905,0.619110975,-0.451283975,0.685359025,-15.126675
1,3.25,-0.49433395,-61.123795,-10.40575,-0.8500117,0.751523475,0.03340177,-8.2162125,373.0604,2.101924,0.1943871,0.189024025,0.031142225,0.053702775,96.3238,-12.9791125,-13,43.5247,41.925,-4.5029545,178.9995,-0.02766,246.94325,-68.6225,-0.031,-0.2569,-45.70668,-45.9555,-58.00625,-50.95625,0.772375,-0.41625,-2.8821,0.92405,-0.195025,-1.877,-86.30582,-0.5278168,-60.03725,-7.92582,-1.25045755,1.354227,0.0405216875,-4.8052885,0.3646159,95.952175,31.113025,362.0726,3.430125,0.177653925,0.169351775,0.03371453,0.05402624,-0.6651943,-62.957115,-10.770566,-2.91062275,1.97539125,0.04031432,-6.60127675,-0.26285475,95.2956625,30.88094,353.7993,3.8907825,0.16461535,0.16177765,0.03133985,0.0512750325,-0.860875,0.603538,2.37909225,2.829405,4.50336725,6.249965,8.0130625,3.75023725,3.7442545,2.48789275,2.551285,0.55733745,-0.49818505,0.729973525,-14.913675
1,3.75,-0.4963253,-65.15999,-7.3385885,-1.243544,0.84174105,0.0379063225,-8.375214,373.790475,2.125329,0.196324575,0.18599125,0.033487585,0.062210135,96.302805,-13.220125,-13.27,44.8495,42.79,-4.4435545,180.477225,-0.03374003,246.99175,-66.92,-0.042975,-0.2564497,-48.41375,-47.878,-58.7925,-50.6935,0.76235,-0.435475,-2.98665,0.923775,-0.1976,-1.951925,-85.357805,-0.547272,-64.851175,-7.047806,-1.12216,1.250819,0.036685165,-4.799977,0.0941282649999998,96.0023,30.19248,362.869,3.376494,0.181579775,0.183091425,0.033828675,0.0591453,-0.5895766,-73.7663575,-6.053568,-2.15981475,2.09968625,0.03928024,-6.831064,-0.6803383,95.251645,31.0908625,353.8355,3.6416675,0.17101835,0.18352625,0.037707125,0.05042735,-0.825275,0.6168525,2.3772475,2.8257375,4.50621525,6.2507125,8.0155525,3.75276225,3.74121725,2.470495,2.55031,0.49878745,-0.542146275,0.657059025,-15.3064225
1,4.25,-0.503978375,-62.75466,-7.28941125,-1.000768925,0.75966195,0.0391962325,-8.480186,374.8723,2.107249,0.213658725,0.17192515,0.03584657,0.060263075,96.301495,-13.2624,-13.53,45.937105,46.344,-4.5078995,180.7355,-0.00917,245.20875,-67.985,-0.030825,-0.2773533,-47.9954375,-48.0335,-59.107,-50.6955,0.739825,-0.44765,-3.08755,0.926025,-0.20535,-2.063275,-84.860645,-0.5206927,-62.2084325,-7.714466,-1.40226475,1.46235875,0.041367825,-5.4848705,0.5972995,95.926275,30.279655,361.975125,3.35753625,0.198074225,0.16849305,0.037200575,0.055527605,-0.6375449,-66.45854,-5.0094575,-2.160586,1.755249,0.040920775,-6.93400275,-1.4778925,95.24707,30.6770375,353.3235,3.712398,0.17970235,0.1926855,0.03689258,0.05157749,-0.817,0.60740005,2.377062,2.82618975,4.508542,6.2545225,8.005547,3.75537975,3.74053275,2.46138,2.54998,0.4327975,-0.574146725,0.61519005,-15.9459975
1,4.75,-0.5084988,-65.45646,-6.650335,-1.37734,0.888328,0.0399600625,-8.74021875,373.492,2.1526565,0.199926325,0.20181205,0.0386777975,0.058178105,96.31385,-13.2417,-13.66,46.13161,46.53,-4.4383695,180.4895,-0.021,245.32525,-67.92,-0.026825,-0.253283,-48.80625,-47.80875,-59.2595,-51.297,0.70505,-0.439575,-3.1896,0.923125,-0.231475,-2.237325,-85.62037,-0.4901828,-58.54083,-6.427089,-1.51181875,1.659408,0.04614274,-6.01309625,0.454274375,95.9882425,30.7859875,363.768,3.2672975,0.19652625,0.1841725,0.038925735,0.0574848625,-0.60932025,-58.2538175,-7.251221,-3.065166,1.9049135,0.04128534,-7.52894625,-1.265702975,95.2448925,31.2581475,353.7008,3.65776375,0.1915642,0.1792764,0.03875012,0.05181828,-0.81325,0.608532,2.37215975,2.8254705,4.5102755,6.2580075,8.00249025,3.75649775,3.74164,2.447658,2.550455,0.3799758475,-0.67856525,0.676688975,-15.1806
