DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS_1_1_1,NEE
1,0.25,2040.04458618164,599.004028320313,3.94821190834045,31.1297584295272,4.44121980667114,1.44339254498482,0.81724700331688,105.257917404175,5.60465178489685,11.1831101417542,0.542323648929595,95.6235000610351,92.6538272857666,-4.01388254165649,1.22941364347935,292.996603393555,296.248662567139,0.348661775141954,9.1092788696289,5.88891649246216,1.20157625079155,0.254730250686407,1.38799801468849,0.594368308782577,1.14335487782955,0.660774923861027,6.487138402462,3.65238910913468
1,0.75,2058.60767822266,612.818969726563,18.3942922115326,42.7178492546081,4.58247995376587,2.98691145777701,2.13406655192375,162.288400650025,18.9997097015381,2.86413495540619,0.869803619384768,95.6278039932251,93.2818626403809,-3.53780221939087,0.540278282761574,294.647506713867,293.639555358886,0.554747581481934,9.02890253067017,5.95164120197296,1.2680797636509,0.0783091615885497,1.52290799617767,0.573980796337128,1.06835198402405,0.660458719730377,7.13694970607757,17.5712120056152
1,1.25,2054.39645996094,622.335998535156,6.73159241676328,40.2355330944062,4.55245018005371,1.41300499439239,1.52298000454902,162.69259853363,10.4368797302246,4.66461997032166,1.54406003952027,95.6012926101684,92.1959344863891,-3.09207849502564,0.565883606672287,299.239799499512,295.179351806641,0.20059633553028,9.02102372646332,5.89566024541855,2.66354602575302,0.0401904266327619,1.45187675952912,0.539369374513626,1.25062005221844,0.745104812085629,6.80375037193298,5.48665101528166
1,1.75,2057.64600830079,628.27099609375,2.09190878868103,127.86437189579,4.23696994781494,1.19151420593262,1.27947406768799,23.865333342552,7.50958576202392,3.18337037563324,0.852623268961906,95.5750196456909,92.630442237854,-3.51230630874634,0.552418166399002,301.589508056641,292.446298217773,1.5005767583847,9.02875661849975,6.04573452472687,1.63502199649811,0.0253815817821292,1.61317659020424,0.66680098325014,1.17909744381905,0.701123340427875,6.98281035423278,3.14196350574494
1,2.25,2062.47089233398,636.002990722656,7.55648837089539,91.8870012164113,4.10111999511719,0.913132709264756,1.24059407413006,160.375997924805,10.1564884185791,2.80855853557586,5.57703982591636,95.5722465515137,92.7090955734253,-3.98867502212525,0.642390203475952,296.866024017334,292.276847839356,0.657228037714957,9.10842490196228,6.33300657272339,2.22905132174492,0.0501317744143292,1.5092013835907,0.668033307790755,1.22848715782166,0.726008880138397,6.9596875667572,8.24021415710449
1,2.75,2138.55000000001,642.493821716308,2.5404655456543,8.58131346702574,4.15684090852737,2.46394000649452,0.778374065458774,54.2151491165162,3.73726022839546,6.35161499977112,23.3829292267559,95.547474861145,92.6219776153564,-4.04444437026978,0.697105017304419,290.518603515625,293.436050415039,1.11820028200746,8.79273567199707,5.8873251914978,2.07287142872811,0.0505746080074441,1.3237468123436,0.542871458828449,1.01661380082369,0.664490559697151,6.6738199710846,4.12827897071837
1,3.25,2067.72402954102,643.672425842286,2.66370379328727,101.007363033294,4.1488471865654,6.91207100749012,1.00304811447859,415.763806152344,11.4781038284302,9.26441688537597,1.19777497649193,95.544068145752,92.6781185150146,-3.95267801284791,0.961732202768326,298.055336761475,295.859754943848,0.164174699783327,8.79270718097687,5.62503927946091,2.46402592658997,0.103731123358012,1.3086273431778,0.666652727127075,1.05601493120194,0.642954039573669,6.17395479679107,8.63346607685085
1,3.75,2057.21353149414,603.247143554687,23.0515556186437,75.861873626709,4.28753014802932,2.38088047504424,0.741542291641235,242.160122299194,4.77744556069374,1.577917522192,1.0352824062109,95.5482084274292,93.1013319015503,-3.81252069473267,0.747837945818901,296.246742248535,296.267375183105,-2.79559289216995,9.10819101333618,6.44032406806945,2.79739147424698,0.101631132420151,1.27413188815117,0.615649893879891,1.15461507439613,0.611037892103195,6.84082726240158,13.2394210815431
1,4.25,2047.07312011719,615.674029541016,3.85428380966187,11.1416477680206,4.25765531063079,3.47380790710451,0.983436655998228,63.267252683639,3.45769391655922,1.85843203067779,9.33985875546933,95.5591472625733,93.4552537918091,-4.0596817970276,0.623612347245216,298.407249450684,294.611546325683,-0.967023408412934,9.02921986579895,6.74935436248779,2.79851603507995,0.123523363471033,1.25904909968376,0.56300039589405,1.02640238255263,0.725412449240685,6.92100867033004,8.35169115066528
1,4.75,2017.85401611328,620.907827758789,1.19365727305412,5.43025186061859,4.21450214385986,1.17714011967182,0.934704327583313,411.414771270752,4.86019401550293,2.81600797176361,0.810377831757066,95.5862962722779,95.0301488876343,-4.4257950782776,0.577870693802834,293.992492675781,294.049798583984,-1.16060697138309,9.02927112579346,6.489799618721,1.47325501441956,0.079653192544357,1.38760763704777,0.631106501817703,1.12918849885464,0.913078010082244,6.95159137248993,2.3449096083641
