DOY2,HR2,USTAR,H,LE,NEE,FC,SC,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,SW_IN_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN,PPFD_OUT,T_CANOPY_1_1_1,T_CANOPY_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1
1,0.25,0.117703441,-42.1296250225,-0.792140362,0.1557965525,0.0192823935,-0.011378816,0.3489415,0.30644825,0.135261,0.1776065,374.170641775,1.2267815,-22.687,-23.38,59.28,63.74325,93.97493,-5.1988,-5.3301,0,0,0,0,197.8484956,220.2832213,-48.5964587875,-39.9415067575,0,0,-22.20890173,-24.20122735,-3.42419675,-1.41035275,-1.0738,-0.1891525,0.2085668
1,0.75,0.1191061035,-40.3568548825,-0.7000812745,0.159859326,-0.00451128275,-0.01660677175,0.34073075,0.30320625,0.1378315,0.1750535,374.590438675,1.238779,-22.8215,-23.2675,59.0075,63.41925,94.00682,-5.1671,-5.316366,0,0,0,0,196.27318855,219.786630325,-48.9178053775,-38.1905438225,0,0,-21.85179191,-24.56393922,-3.44023975,-1.4165765,-1.0489445,-0.199867,0.21280685
1,1.25,0.126329986,-38.156156145,-0.558612013,0.185161205,0.0021745685,-0.0230101355,0.353452,0.316898,0.143537,0.1704605,374.695155825,1.251097,-22.94,-23.39,58.82025,63.338,93.998168,-5.1671,-5.314077,0,0,0,0,195.278868575,218.585633475,-48.799750525,-39.937232455,0,0,-21.8933815,-25.15560345,-3.4481,-1.4096765,-0.9945249,-0.20589,0.2586
1,1.75,0.1181807925,-40.4322917625,-0.84119494725,0.208030561,-0.03372492975,-0.013727397,0.349016,0.3241075,0.1376655,0.1623905,374.175138,1.2880745,-22.94025,-23.20825,58.77975,63.49475,94.0295,-5.17193425,-5.412504,0,0,0,0,194.365483325,217.99221505,-46.524406525,-38.3915194425,0,0,-21.95979769,-24.92992402,-3.4569005,-1.40901775,-0.9700683,-0.2007919,0.24658
1,2.25,0.116433743,-40.693078855,-0.592558548,0.167210316,-0.016403696,-0.01270636225,0.353722,0.329655,0.132856,0.173317,374.3133619,1.243461,-22.936,-23.3635,58.48225,62.9025,94.035008,-5.15972975,-5.33230725,0,0,0,0,195.166057875,219.990030225,-45.631650025,-37.717803875,0,0,-22.39364162,-25.0806765025,-3.44178025,-1.409863,-1.0394925,-0.2112275,0.214528575
1,2.75,0.1128807275,-37.00907179,-0.3557480695,0.1626871435,0.014412338,-0.01407138,0.328366,0.3238375,0.1349395,0.1723225,374.5514197,1.249929,-22.8575,-23.265,59.22,63.3975,94.028936,-5.1671,-5.31890025,0,0,0,0,194.685986275,218.466635625,-47.202269425,-37.73566289,0,0,-22.24589595,-24.99918177,-3.44355,-1.42194175,-1.0417,-0.206015,0.24711
1,3.25,0.117990467,-39.37575523,-0.4075869855,0.1662370915,0.00248425475,-0.013032814,0.354849,0.31472,0.14915,0.177492,374.543792375,1.248591,-22.92925,-23.4885,59.06025,63.88,94.023722,-5.143325,-5.30680125,0,0,0,0,193.883045775,218.67701065,-46.965254425,-38.8331879375,0,0,-22.5155491325,-25.4396844,-3.44575,-1.41772575,-0.9921932,-0.1875,0.2262275
1,3.75,0.121414396,-35.033559615,-0.557732819,0.1487162075,0.032953884,-0.018056583,0.373475,0.3336495,0.147756,0.189401,374.4920729,1.311401,-22.849,-23.3725,59.314,63.9425,93.997022,-5.1671,-5.283993,0,0,0,0,192.10793245,219.094967475,-49.250869075,-37.2077609575,0,0,-22.66495665,-25.8814436,-3.4721185,-1.414226,-1.02763975,-0.2158775,0.220319975
1,4.25,0.118362507,-38.978464335,-0.5238361355,0.1748727985,0.0191757745,-0.0180651435,0.353927,0.31691375,0.14118725,0.17761675,374.51134975,1.3256355,-22.9975,-23.39025,59.355,63.989,93.982034,-5.1671,-5.274183,0,0,0,0,191.6424851,218.751114525,-52.512867745,-36.070598145,0,0,-21.937875725,-24.5523816475,-3.488772,-1.415408,-0.983632225,-0.23769,0.24152
1,4.75,0.10681037,-36.67413891,-0.523134499,0.166857925,0.018367407,-0.015972944,0.348962,0.321906,0.124243,0.181356,374.35019785,1.260192,-22.845,-23.3175,59.3225,63.8595,93.981176,-5.14039275,-5.2576695,0,0,0,0,190.7784978,218.927058175,-49.856079315,-36.318808525,0,0,-22.299017345,-24.221464055,-3.46000225,-1.4137435,-0.9933952,-0.2421,0.23909
1,5.25,0.111951252,-39.6129387375,-0.438714381,0.1891606465,0.01483762775,-0.0177387085,0.33989,0.334389,0.129347,0.184507,374.78006785,1.272143,-22.8825,-23.385,59.2375,63.919,93.990482,-5.13690575,-5.22979275,0,0,0,0,190.5067793,218.65949935,-48.135318475,-37.65509923,0,0,-22.77044798,-25.573056695,-3.4766795,-1.43128425,-1.0195,-0.241045,0.2306825
1,5.75,0.11323992225,-38.30085878,-0.30602195825,0.1678201655,0.02408052075,-0.0210696385,0.3542455,0.3262155,0.13906175,0.185903,374.490520725,1.25767525,-23.1525,-23.60275,59.105,64.256,94.000568,-5.13072425,-5.2037145,0,0,0,0,190.90289495,217.3008671,-47.0280634,-38.9706398775,0,0,-22.12291908,-26.324064875,-3.474378,-1.4506095,-1.05178625,-0.23568,0.2236275
1,6.25,0.12929191425,-36.59798379,-0.411696693,0.196271829,0.0428879805,-0.01594687475,0.36356675,0.35247775,0.149546,0.1988405,374.3086909,1.29260525,-23.01925,-23.9015,58.8625,64.30725,93.991778,-5.11693475,-5.204859,0,0,0,0,189.012073225,216.53789365,-46.99399957,-37.965084745,0,0,-22.2388511525,-25.72901812,-3.4701,-1.45219525,-0.996636,-0.246105,0.2318975
1,6.75,0.12219849,-36.97453489,-0.5060787965,0.1925935735,0.018877399,-0.01404819775,0.363677,0.333558,0.154772,0.180032,374.9441365,1.436407,-22.92175,-23.75175,58.79,64.3945,93.97691,-5.1037,-5.178699,0,0,0,0,187.782210375,216.892011575,-46.4141058625,-37.0610127275,0,0,-21.479703755,-25.747326125,-3.4804,-1.437754,-0.99200895,-0.25084,0.20648
1,7.25,0.126105058,-38.16301483,-0.276082968,0.17694448,0.004913147,-0.01628475275,0.3685365,0.327438,0.1460885,0.1880905,374.5730338,1.40521,-23.0395,-23.6295,58.9,63.90575,93.937556,-5.10409625,-5.171832,0,0,0,0,188.364839125,216.39800465,-48.49360615,-36.9892842075,0,0,-21.82982659,-25.54475453,-3.49073825,-1.43062225,-0.986104975,-0.24587,0.23888
1,7.75,0.11560916125,-36.58678031,-0.46258027275,0.189721336,-0.034444181,-0.014108484,0.368616,0.33854025,0.14618725,0.17995325,374.4023906,1.27376625,-23.01025,-23.57275,58.959,63.59125,93.927368,-5.111625,-5.1993,0,0,0,0,192.658544525,215.951414875,-49.316505755,-37.53739272,0,0,-21.77898844,-25.167051435,-3.492818,-1.4385555,-1.0428,-0.2726425,0.2031533
1,8.25,0.114556852,-41.8222224175,-0.24990741275,0.1833668945,-0.0342667505,-0.0131410645,0.3594945,0.3284785,0.1389175,0.1859875,374.4982037,1.2051205,-22.945,-23.68775,59.08375,63.877,93.932336,-5.1038585,-5.2647,0,0,0,0,192.8511891,216.9759168,-48.42992549,-36.82741808,0,0,-21.7049205225,-25.10970193,-3.492772,-1.439834,-0.97987625,-0.237925,0.207915
1,8.75,0.115566363,-36.7561392,-0.32398211375,0.225019359,0.01729803375,-0.01362717075,0.351595,0.31485,0.131129,0.17595225,374.726729575,1.212811,-22.97925,-23.4525,58.898,63.3905,93.931298,-5.1037,-5.279742,0,0,0,0,193.36119475,217.852839275,-46.46422253,-35.28799067,0,0,-21.009869945,-25.273451195,-3.496132,-1.43395575,-0.97930565,-0.2455425,0.220065
1,9.25,0.11262760125,-35.74303555,-0.28676445825,0.1755029105,-0.04191564225,-0.01321567075,0.3522725,0.32554175,0.13400525,0.18440575,374.2783619,1.209247,-23.16,-23.614,59.2225,63.61675,93.907016,-5.111625,-5.232,0,0,0,0,191.6124198,217.381724075,-46.294439735,-35.868605645,0,0,-21.26566474,-25.454529515,-3.4654345,-1.428188,-0.974745375,-0.23652,0.2291425
1,9.75,0.113478052,-37.17837342,-0.3674470945,0.2257857095,-0.00293147475,-0.013314507,0.343558,0.323039,0.135202,0.190961,374.2597752,1.284727,-23.131,-23.81775,58.8955,63.475,93.892136,-5.111625,-5.232,0,0,0,0,190.2853347,216.0441034,-45.275337475,-36.9194222775,0,0,-21.17617052,-26.1759351225,-3.467511,-1.4343195,-0.98651335,-0.2236032,0.206655
1,10.25,0.129740636,-37.035785045,-0.5768040065,0.2063722505,0.01046224,-0.01720494,0.355104,0.335076,0.141378,0.194518,374.3415119,1.245898,-23.1865,-23.49175,58.69625,62.73375,93.897314,-5.1354,-5.262084,0,0.17013535875,0,0.1497569885,190.3987038,218.111474,-47.945706475,-36.919567925,1.6601794375,0.349,-21.683265895,-25.591335475,-3.518582,-1.4417,-0.9830411,-0.21996,0.230265
1,10.75,0.12589749275,-33.060167325,-0.499083579,0.1999313805,-0.064946198,-0.01215348675,0.3540625,0.327968,0.14478225,0.1913815,373.755495875,1.2724035,-23.29075,-23.61175,58.5085,62.5475,93.878942,-5.111625,-5.260449,1.7223346735,1.8835935,0.67672620725,1.720915251,189.184032625,217.805087125,-43.298632375,-35.00405687,7.035042869,4.7475,-21.4278323725,-24.5747589125,-3.458265,-1.42709825,-0.98908,-0.21819995,0.22188
1,11.25,0.12472481525,-34.21155642,-0.42254222975,0.2165648855,-0.05993720875,-0.01038531325,0.36102375,0.326276,0.14564575,0.16538525,373.3834061,1.331521,-23.2075,-23.5935,57.80725,62.44425,93.862676,-5.0930805,-5.252274,5.08976109225,4.4962022385,3.861521169,4.60799112,189.114130425,217.445052925,-39.6619927375,-31.840573805,15.525116665,11.69,-22.31257948,-25.88604617,-3.46873925,-1.4293605,-0.9801061,-0.21266875,0.22199
1,11.75,0.121072524,-30.19570904,-0.4907421975,0.196802822,-0.073103923,-0.00619299475,0.36122275,0.3172995,0.139947,0.17047425,373.5049953,1.2852615,-23.04275,-23.44425,57.90075,62.155,93.858422,-5.085631,-5.245734,9.96262798725,7.9286145,9.23665675325,8.06652509675,188.86101755,217.68659535,-36.8302787675,-26.2936056025,25.23765648,18.746,-22.4651156075,-24.962368495,-3.4675735,-1.43864725,-1.0039,-0.1837865,0.199037125
1,12.25,0.1257482785,-28.5707678575,-0.441341264,0.2109113115,-0.0187885155,-0.01170903825,0.359107,0.3174315,0.145405,0.168116,374.091613675,1.336555,-22.9765,-23.525,57.4275,61.6195,93.870824,-5.07651725,-5.233308,12.2468500475,10.6542820675,14.6898897825,10.8776718175,190.3186147,217.26286385,-34.340255425,-21.50065337,33.19455178,24.49852055,-22.244450865,-24.71526885,-3.47434175,-1.4319205,-1.00709885,-0.2156679,0.2199825
1,12.75,0.125524419,-31.358205025,-0.279952369,0.216808408,-0.0407090405,-0.0164728195,0.371241,0.328232,0.146996,0.173568,373.60201265,1.282248,-22.72275,-23.1145,57.0525,60.9955,93.881936,-5.04354925,-5.24181,14.19590444,11.9095405625,17.0366550025,12.1890695,190.807178575,219.43254265,-37.671508225,-20.5384224875,39.67339782,28.97447,-21.845469655,-24.384029805,-3.464737,-1.44507275,-1.014442575,-0.21354,0.223005
1,13.25,0.121383762,-31.45259004,-0.406659597,0.22042001,0.019304682,-0.01755843,0.332718,0.3117295,0.1369525,0.166503,373.71730265,1.221419,-22.59,-23.01575,57.418,61.4335,93.888176,-5.0198535,-5.228076,12.9223701575,11.30501925,14.9759989525,11.71618919,190.143072725,220.17461865,-39.07779025,-20.9694668575,37.0345753075,26.42937,-21.5259031775,-23.76922852,-3.4737835,-1.4562805,-1.034,-0.20699,0.240975
1,13.75,0.11738746325,-31.68540117,-0.4336710495,0.20388731275,-0.0129433355,-0.0126354545,0.3497985,0.31641125,0.13787425,0.17145975,374.147578475,1.2533835,-22.6625,-23.095,57.1775,61.4245,93.885008,-4.9906895,-5.223498,10.494557835,9.66090174075,11.918906575,9.8857779925,190.7895811,219.326946475,-39.596458075,-24.330412105,32.01671613,22.946,-21.5870809275,-23.749196375,-3.47295525,-1.4611915,-0.994225375,-0.19056,0.23781
1,14.25,0.12029612,-34.0271100875,-0.329953833,0.194475416,-0.017087541,-0.020006543,0.347071,0.3223,0.1472675,0.1685335,374.2736403,1.311062,-22.7725,-23.07025,57.3975,61.44375,93.8954,-5.011136,-5.212707,7.11808873725,6.97728535575,7.837694192,7.73470598475,190.467586075,218.3920611,-43.7461957,-29.3720875375,24.86387395,18.4158,-20.82771676,-23.813807715,-3.451889,-1.46866125,-0.99735125,-0.200575,0.21635
1,14.75,0.12016029575,-35.732651835,-0.184154268,0.1574961165,-0.0009631815,-0.0206117605,0.354322,0.324665,0.141136,0.159242,374.3890758,1.3140375,-22.58,-23.03,57.13825,61.385,93.905336,-5.02817475,-5.201916,4.017218599,4.61208863525,3.480529741,4.546177413,190.009890925,217.62179915,-48.2589613,-33.507089055,15.1529972,11.203,-21.24031573,-23.921244885,-3.472024,-1.45437475,-0.99218,-0.1877306,0.22856
1,15.25,0.133912772,-36.61049487,-0.4269376085,0.162177884,-0.03094436475,-0.0205928765,0.372394,0.338246,0.144958,0.170075,373.8400864,1.412157,-22.45625,-23.0775,57.4975,61.64375,93.931904,-5.04101325,-5.232,1.41552901,1.618050237,0.56163173525,1.8174332045,189.28084805,217.34913425,-49.66434898,-37.0047903875,6.156437395,4.73617999975,-21.2024494225,-24.33031853,-3.42036,-1.4663375,-0.9803969,-0.211345,0.22858
1,15.75,0.113311541,-38.1113038375,-0.3164544845,0.18137255,-0.0321125285,-0.0180415115,0.350656,0.328495,0.139521,0.18304,374.0772062,1.343244,-22.53175,-23.3225,56.69325,61.42,93.932324,-5.02896725,-5.232,0,0,0,0.21408326275,189.53473455,218.0148848,-51.2940828525,-38.187550115,1.31659828,0.986,-21.133236995,-24.7656122175,-3.41576775,-1.4562965,-1.040325,-0.21746,0.214735
1,16.25,0.12729783175,-39.06271534,-0.44915863525,0.177738086,-0.03003819,-0.0127812845,0.35973,0.31934025,0.14915125,0.183517,374.003265,1.30221075,-22.49125,-22.8725,57.555,61.878,93.963134,-5.0403,-5.247369,0,0,0,0,190.229068275,218.67722515,-51.31092445,-38.4878859325,0,0,-20.573919925,-24.38448276,-3.3986,-1.45422525,-1.0103,-0.20653,0.22581
1,16.75,0.12643986675,-42.68341824,-0.72155682175,0.1979864015,-0.0220334995,-0.013477873,0.37418575,0.3307635,0.14517,0.19737825,374.2255457,1.34270475,-22.5805,-23.207,57.77,62.135,93.94742,-5.046006,-5.2647,0,0,0,0,188.8771078,217.89632545,-51.677112625,-39.17254432,0,0,-20.8856529175,-24.415780245,-3.3895,-1.4624745,-0.974702025,-0.20802,0.23914
1,17.25,0.12851683975,-42.605851455,-0.964580363,0.1865839645,-0.00072909075,-0.01375191825,0.37903625,0.3280605,0.154316,0.173436,374.0360743,1.4179705,-22.48975,-23.215,57.553,62.1165,93.964994,-5.030156,-5.2647,0,0,0,0,190.00195515,219.071648325,-51.9623456425,-39.2756894225,0,0,-20.99565029,-24.24412624,-3.42726875,-1.453174,-0.988481675,-0.220765,0.2052875
1,17.75,0.1347386605,-43.78243177,-0.852681139,0.16780536375,-0.043193794,-0.013787262,0.3756675,0.3415515,0.153775,0.182517,373.929348225,1.3936185,-22.51675,-23.2025,57.00375,62.00275,93.969158,-5.0141475,-5.289225,0,0,0,0,190.548019175,219.637333,-52.2690559825,-39.40770231,0,0,-20.960216765,-23.6895602,-3.424812,-1.419463,-1.03285485,-0.22811,0.207005
1,18.25,0.1212921785,-39.9937865875,-0.5700699125,0.18493809625,-0.036682001,-0.015645819,0.37718725,0.33596975,0.147292,0.16631225,374.43735845,1.321632,-22.52025,-23.42575,57.54725,62.6325,93.952484,-5.019695,-5.289879,0,0,0,0,189.6319947,218.708285875,-51.865453545,-39.55555415,0,0,-20.88530099,-23.9452440125,-3.424726,-1.426767,-0.980799425,-0.2226675,0.206705
1,18.75,0.12197363275,-41.1089521875,-0.521662536,0.168401711,-0.029171968,-0.0106767035,0.359302,0.32751525,0.14583925,0.1791675,374.66470605,1.33791425,-22.62625,-23.065,57.633,61.8975,93.931448,-5.00582625,-5.300997,0,0,0,0,189.719023175,219.909855425,-50.793836725,-39.25027885,0,0,-20.5904046225,-23.4771917025,-3.42089575,-1.4152035,-0.9920741,-0.207185,0.21765195
1,19.25,0.12202149,-36.7223676075,-0.625914158,0.146415926,-0.0012292035,-0.01817777125,0.356794,0.334111,0.145653,0.175924,374.2982274,1.292705,-22.6675,-23.27225,56.80925,62.455,93.929702,-5.04798725,-5.328138,0,0,0,0,189.59179985,219.5551402,-48.813181375,-38.788384225,0,0,-20.98910405,-23.544235825,-3.4080675,-1.41387375,-1.04255,-0.19517135,0.2491125
1,19.75,0.120890279,-38.45685899,-0.5141047865,0.185453526,-0.00105986375,-0.016084487,0.357426,0.330876,0.13944,0.184804,373.916539175,1.354698,-22.72475,-23.503,57.36075,62.135,93.93074,-5.0591615,-5.3628,0,0,0,0,188.720101225,217.577395325,-51.3236071375,-39.55426188,0,0,-20.8537572225,-23.26514465,-3.41367,-1.42368625,-0.99256515,-0.19648225,0.23988
1,20.25,0.131333973,-41.644792205,-0.8186034,0.1523477045,-0.0059665445,-0.01379641775,0.374818,0.323386,0.14571,0.164451,374.21013905,1.377158,-22.80825,-23.37225,58.25125,62.75575,93.954548,-5.097043,-5.3628,0,0,0,0,189.901666875,215.612871625,-50.060670325,-40.122834285,0,0,-20.898583815,-23.088573935,-3.40838975,-1.43434425,-1.0071,-0.185749325,0.21825
1,20.75,0.12835806,-40.688536335,-0.77927711825,0.15882078175,-0.0178211325,-0.014848173,0.36054275,0.32499525,0.1518645,0.1756125,374.2594441,1.3768875,-22.707,-23.479,58.4135,63.022,93.943364,-5.130962,-5.347431,0,0,0,0,189.2952237,216.2008996,-51.787830505,-38.982438225,0,0,-20.625036125,-23.80324372,-3.431444,-1.415415,-1.07365,-0.20441,0.1952425
