DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.515348338608129,0.291398443346442,0.570357645537529,3.1583438018762,0.849510463114635,0.564446432283798,-2.81449560460174,1.12076382701287,1.02829554590962,422.990077916528,4.1565748798601,427.237734412491,5.21038258427269,423.947122866666,427.364447531559,5.22398653107336,424.446717081761,426.673378425161,5.08292087269128,425.49411328358,427.323704707295,5.26649022315215,424.363177298293,431.301002537602,4.69347654167171,425.424991348874,431.982998842712,5.13193296858071,428.872955576677,3.77125864232374,-4.51993655361015,0.163926494997186,2.69,2.29,1.22,0.915,0.585,-4.28205,-4.902,-4.537275,-4.2969,-4.9859,-4.978425,-5.613675,96.71132,89.96,0.752,-2.5475,-3.32,-2.855,-3.06,-1.97,1,-0.785,2.6,0.195,282.65,295.25,300.7,304.1,0.1,0.205,0.31,0.2,0.27,-0.02,0.0675,0.15,0.36,-0.05,0.865,1.032,1.479,2.12875,2.276,2.658,3.0925,4.1125,5.0835,0.298,0.6765,1.06,1.5465,2.114,2.6055,3.4015,3.9915,5.192,0.0465,0.417,0.695,1.189,1.78925,1.8405,2.442,3.381,4.386,0.223,0.199,0.7865,1.34,2.055,1.9255,3.283,4.0085,5.1325,0.46,0.546,1.1685,0.896,1.34875,2.241,3.075,4.1485,4.919,-4.333,-3.421,-3.0755,-9.115
1,0.75,0.47970735629419,0.32572461659066,0.574378362729076,1.19915798338967,1.10271376769315,0.584416999849314,-2.38432220980278,0.16074924477171,0.953912174291952,422.859986021523,4.01657576347418,426.787269521446,5.14890969450531,423.86124125574,426.964047075931,5.12491418514611,424.219868801917,427.234719139228,5.04163448503608,425.423142736737,427.494791995251,5.12845822000625,424.389517716783,430.887067479566,4.63647149517626,424.810781475609,431.546657842282,4.70760583014509,429.326377121458,3.74779963476072,-4.66965684450359,0.154612332952832,2.6675,2.37,1.17,0.905,0.6,-4.5232,-4.8265,-4.57725,-4.4109,-4.9752,-5.0145,-5.558875,96.698815,89.68,0.7124,-2.65,-3.32,-2.895,-3.065,-2.09,1,-0.76,2.6,0.175,283.5,294.75,300.2,303.9,0.1,0.2,0.31,0.2,0.27,-0.02,0.06,0.15,0.36,-0.06,0.859,1.032,1.478,2.1225,2.276,2.658,3.092,4.1115,5.0825,0.298,0.678,1.0545,1.5445,2.1135,2.605,3.401,3.991,5.191,0.047,0.418,0.696,1.1865,1.75,1.835,2.4415,3.38,4.385,0.2235,0.199,0.7815,1.338,2.0545,1.924,3.282,4.008,5.1315,0.459,0.5445,1.167,0.8955,1.34875,2.2405,3.075,4.15375,4.918,-4.3295,-3.667,-3.15475,-9.62
1,1.25,0.419646406306397,0.224263281838792,0.482538755088787,2.28576310721279,1.20298335034782,0.584292167755273,-2.96651965260607,3.17388687870308,0.975705787255686,423.063162535163,4.0306269190605,427.532251440865,5.32775999741443,423.997436262738,427.572968820767,5.27436279089653,424.055900452415,427.332294822566,5.12032243633456,425.216261786885,428.556767829701,5.1432574073842,424.757223280109,431.515565707197,4.62792679200705,425.401509597093,432.972296573394,5.17033698146465,429.00187587301,3.57475068238164,-4.84401720319285,0.148897163162896,2.69,2.21,1.12,0.91,0.56,-4.679675,-5.133,-4.819375,-4.38755,-4.9756,-4.9431,-5.3511,96.73076,89.48,0.70175,-2.72,-3.16,-3.015,-3.025,-2.2,0.9,-0.7175,2.6,0.165,283.95,295.05,299.7,303.15,0.1,0.2075,0.3,0.2,0.26,-0.02,0.0675,0.15,0.36,-0.06,0.856,1.0315,1.478,2.113,2.275,2.657,3.091,4.1105,5.0805,0.299,0.68,1.05,1.543,2.1125,2.6055,3.4,3.99,5.19,0.0475,0.4185,0.6965,1.1845,1.7495,1.834,2.4405,3.379,4.3745,0.224,0.1995,0.776,1.336,2.0545,1.923,3.2815,4.007,5.1305,0.4575,0.5435,1.1655,0.895,1.349,2.24,3.075,4.15225,4.9175,-4.336,-3.669,-3.1335,-8.3175
1,1.75,0.425668589147929,0.180016487923111,0.523298780603803,1.42726837909707,1.2776304757465,0.602566235404855,-3.02328667303685,1.19475407137939,0.994881548780542,422.928005869428,4.00410692012289,427.138251895833,5.21454298096432,424.179042794742,427.163212506606,5.23169359687418,424.889748009403,427.57820831331,5.07512863922453,426.028589332,428.117718299884,5.0287773418255,425.241120860908,430.759594175194,4.54091705277113,424.287728627565,432.371336338458,4.89888407548715,428.917517931624,3.55381844723074,-4.79264221938612,0.151736070590211,2.73,2.18,1.15,0.915,0.55,-4.68005,-5.1375,-4.936325,-4.6538,-4.9638,-4.82645,-5.2983,96.757625,90.08,0.669625,-2.6925,-3.3,-2.91,-3.085,-2.21,0.9,-0.725,2.55,0.185,284.15,294.85,299.7,303.05,0.1,0.21,0.31,0.2,0.27,-0.02,0.06,0.15,0.36,-0.06,0.857,1.031,1.477,2.1185,2.275,2.657,3.0905,4.11,5.0795,0.2995,0.681,1.0445,1.5415,2.112,2.605,3.399,3.989,5.1885,0.048,0.419,0.697,1.1815,1.749,1.8335,2.4395,3.378,4.374,0.2245,0.2,0.771,1.3335,2.054,1.922,3.2805,4.006,5.1295,0.455,0.5425,1.1635,0.8445,1.34825,2.2395,3.075,4.15125,4.9165,-4.3765,-3.6705,-3.3,-8.225
1,2.25,0.486573324854239,0.197565067204961,0.650510352719081,1.8627218357525,1.56131288242455,0.608050170031007,-2.42863113165829,1.44115919459753,0.976396321506887,422.71181286898,3.97846731421033,426.792010844275,5.23369430701587,424.265997378865,427.748976886824,5.19781250232345,424.363412214704,427.654288447723,5.03860600257375,425.928582232712,428.280839972956,5.02174112623209,425.573940169842,429.753244656071,4.35960908210295,425.555586724736,431.148326327837,4.89645212612807,429.314025889423,3.60252403469511,-4.72295891049399,0.145714214632061,2.675,2.18,1.14,0.93,0.5925,-4.85475,-5.04225,-4.9602,-4.609675,-5.001225,-4.8073,-5.47015,96.76308,90.2625,0.6535,-2.79,-3.3075,-3.165,-2.995,-2.225,1.1,-0.8175,2.7,0.1825,283.35,294.6,299,303,0.1075,0.34,0.31,0.1975,0.26,-0.01,0.06,0.15,0.36,-0.075,0.854,0.89375,1.32775,2.1185,2.2265,2.6465,3.085,4.1025,5.07725,0.17625,0.50125,0.8765,1.4295,2.10575,2.604,3.393,3.987,5.18375,0.039,0.314,0.53875,1.179,1.70975,1.827,2.4385,3.374,4.373,0.12375,0.043,0.57975,1.208,2.0165,1.9205,3.27825,4.00325,5.125,0.342,0.3685,1.016,0.793,1.34825,2.1995,3.0735,4.147,4.91725,-4.318,-3.513,-3.12,-8.2775
1,2.75,0.467926174366872,0.319125393818868,0.613759681322424,1.20166566702928,0.666249354917878,0.642443277359689,-3.69569887268954,0.993244353515946,1.01714941921479,422.937542815586,4.08105885239888,427.170262170743,5.19133873740341,424.031507311358,427.919335705941,5.17557616831113,424.753984364947,427.915071063926,4.99969609966877,425.96509994954,428.757588940598,4.80843086751972,425.049670966845,429.880296696984,4.53498222863199,424.091864790323,431.529395305091,4.81197694235936,429.071721222844,3.72976159205341,-4.65591974095642,0.148756923660144,2.87,2.3825,1.255,0.98,0.675,-4.91905,-5.026,-4.94185,-4.8551,-4.981875,-4.8898,-5.720225,96.785735,90.65,0.6309,-2.87,-3.2625,-3.2,-2.885,-2.2825,0.9,-0.78,2.7,0.17,283.025,294.3,298.45,302.3,0.1,0.3425,0.31,0.1975,0.27,-0.0175,0.07,0.15,0.37,-0.0775,0.85325,0.894,1.32875,2.113,2.227,2.64575,3.0885,4.108,5.076,0.17675,0.50375,0.871,1.42725,2.105,2.606,3.39275,3.986,5.18275,0.0375,0.31425,0.53925,1.1775,1.709,1.82625,2.438,3.373,4.3725,0.12375,0.0445,0.58,1.205,2.01575,1.91925,3.27725,4.00225,5.124,0.339,0.36825,1.013,0.79225,1.34825,2.1995,3.0735,4.146,4.9085,-4.313,-3.571,-3.042,-7.71
1,3.25,0.499637177574105,0.383984518978767,0.625728333642554,0.853141955466727,0.575692869094313,0.597147188523473,-3.00929256692812,-0.435102181330837,1.05492904262393,423.487878912775,3.9974284340027,428.338204951023,5.21361089691298,424.660064687633,428.532753587688,5.21273421491338,425.200941918333,428.583501509903,5.01378586127587,425.837678550521,428.981523804449,4.9167267351347,424.919588772688,430.095117363335,4.47376119542551,424.894286444444,432.828899541673,4.7807518579459,429.855982969581,3.58487459513443,-4.83159503464331,0.144222292874364,2.52,2.1825,1.1925,0.9825,0.6425,-4.951925,-4.89975,-5.0533,-4.648,-4.8452,-4.8523,-5.65535,96.7871125,90.835,0.6129,-2.795,-3.195,-3.1175,-2.9525,-2.2575,0.925,-0.7175,2.6,0.16,283.9,294.375,298.15,302.05,0.11,0.34,0.31,0.2,0.27,-0.0175,0.07,0.1525,0.3625,-0.07,0.85275,0.8935,1.328,2.113,2.227,2.64525,3.08325,4.101,5.07425,0.17625,0.50575,0.86625,1.425,2.10425,2.604,3.39175,3.985,5.18175,0.037,0.31475,0.54,1.1755,1.7085,1.82525,2.4375,3.372,4.372,0.125,0.04525,0.581,1.20275,2.015,1.919,3.2765,4.00125,5.12375,0.33525,0.3665,1.011,0.79,1.34825,2.19875,3.07325,4.144,4.91525,-4.314,-3.711,-3.0875,-8.275
1,3.75,0.427508565324171,0.303749671869411,0.425503100432773,2.68200678595936,1.44890226084319,0.590876996380754,-3.14491969023676,0.268777319051222,0.985699717390596,423.870244383004,3.96151433530099,427.670222736927,5.09830154656405,424.559284092784,427.799812080273,5.04975326378919,424.309297284022,427.949641477806,4.8392242293902,426.509031836653,429.018556024324,4.73400787461835,425.58910205,430.782621002078,4.38870044119023,426.206648534202,432.628747072721,4.59101030637827,430.960063594249,3.72800847514615,-4.84692625185261,0.160465600144883,2.78,2.285,1.19,1.0125,0.545,-5.0146,-5.061,-5.033575,-4.5892,-4.89375,-4.8469,-5.59515,96.77365,90.655,0.586325,-2.7475,-3.2375,-3.1425,-3.0975,-2.285,1.1,-0.68,2.7,0.1725,283.525,293.475,297.8,301.925,0.11,0.3325,0.31,0.2,0.2625,-0.0175,0.0675,0.15,0.36,-0.07,0.85375,0.89325,1.32825,2.11775,2.226,2.64675,3.0825,4.1,5.07325,0.17675,0.50725,0.861,1.5355,2.10325,2.605,3.39075,3.98475,5.18,0.0395,0.31575,0.54,1.174,1.7075,1.82425,2.4365,3.371,4.366,0.125,0.046,0.581,1.19975,2.01425,1.918,3.2755,4.00025,5.122,0.33325,0.3655,1.00825,0.7885,1.34825,2.2375,3.07325,4.143,4.91325,-4.344,-3.7035,-3.15975,-7.01
1,4.25,0.403253030103412,0.295618187678885,0.513398140308906,0.717031430558217,0.792675782615599,0.568947593415837,-3.24366124869234,0.911642414861398,1.0053160532724,424.049814658312,3.97699325643422,427.662874347089,5.06115294040784,425.122521391304,428.078693988098,4.85546542491711,425.801200155698,427.244862638905,4.75474468635216,425.918569996794,429.049834469977,4.7035421256657,425.803857121229,432.396649259665,4.17277723722492,426.061324814201,435.230787029536,4.51922407279976,428.581246775641,3.36659620239738,-4.83425365318776,0.148823219557797,2.6225,2.07,1.0975,0.9325,0.58,-4.956925,-5.15125,-5.0269,-4.6075,-4.9185,-4.9404,-5.9181,96.769475,91.555,0.574775,-2.74,-3.305,-3.0725,-3.075,-2.295,1.1,-0.78,2.8,0.14,283.125,293.825,297.475,302.05,0.11,0.3375,0.31,0.1975,0.2625,-0.02,0.06,0.15,0.36,-0.0675,0.85475,0.89275,1.3275,2.1175,2.275,2.6465,3.081,4.099,5.072,0.17625,0.5095,0.85625,1.64825,2.1025,2.607,3.38975,3.9835,5.179,0.041,0.316,0.54075,1.1725,1.70675,1.8235,2.4355,3.37025,4.365,0.1255,0.04675,0.582,1.19675,2.01275,1.91625,3.27475,3.9995,5.121,0.334,0.36375,1.0055,0.839,1.34825,2.2375,3.07325,4.142,4.9125,-4.324,-3.46,-3.05275,-7.53
1,4.75,0.456430404277755,0.226142440625786,0.429518970011488,1.4864557407097,1.1909460451019,0.608717631325168,-3.18894972512892,2.99590126943558,1.03519876614017,423.741877364262,3.93053588750181,426.579104292389,5.00185030531743,424.829158819065,426.86272723337,4.95654815428134,425.174221982423,426.736277600688,4.83957692258781,426.540028626299,427.991890129019,4.73922996672921,426.186822809211,431.549277826566,4.23833492145785,426.305165921278,432.934526367349,4.57668700022981,431.383453635537,3.64034536616139,-4.82809574111872,0.15511244462411,2.67,2.16,1.16,0.95,0.58,-4.8556,-4.94625,-4.8896,-4.58155,-4.81885,-4.887,-5.9354,96.7422825,92.0475,0.57695,-2.77,-3.34,-3.0025,-2.995,-2.2425,0.925,-0.745,2.6,0.16,284.425,293.7,297.125,302.225,0.1,0.3375,0.31,0.2,0.27,-0.02,0.07,0.15,0.36,-0.0775,0.85575,0.893,1.32775,2.113,2.275,2.6465,3.08,4.098,5.071,0.17525,0.512,0.8545,1.6475,2.1085,2.603,3.38875,3.9825,5.178,0.04325,0.31625,0.5405,1.1705,1.707,1.8225,2.4345,3.3725,4.36425,0.1265,0.04825,0.583,1.19375,2.01175,1.91525,3.2745,4.0015,5.12,0.33325,0.362,1.00275,0.78475,1.3485,2.237,3.07325,4.14025,4.91225,-4.33475,-3.648,-3.208,-7.115
