DOY2,HR2,USTAR,TA_1_3_1,WS,NEE,FC,SC,H,LE,G_1_1_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,H2O
3,2.75,0.6124,23.03825,4.13275,5.263,20.5063,2.58685,10.021325,99.987,1.03235,100,102.685,659.723774999999,8.32475,-2.29225,0.588650000000001,0.962525,25.093875
3,3.25,0.62225,23.11975,4.0495,5.06,46.1686,2.9524,7.421725,47.08,1.0493,100,102.67,752.851375,8.70775,-2.5286,0.551375,0.859149999999999,24.57125
3,3.75,0.61925,22.97025,4.04875,5.61,24.3757,3.9262,4.83519999999998,118.32695,1.4194,100,102.67,764.2004,8.589,-2.3357,0.638575,0.898075,24.960875
3,4.25,0.612775,22.645,4.13175,6.1795,19.76,8.88310000000002,12.9088,50.3770749999997,1.0786,100,102.67,798.226599999999,8.64925,-1.76935,0.639,1.00605,24.9859
3,4.75,0.612475,22.4925,4.02175,5.786675,17.30045,7.7923,26.01555,43.91715,1.1263,100,102.67,855.99575,8.46225,-1.9515,0.639,0.959325,24.9967
3,5.25,0.629875,22.38175,4.3748,5.577,36.2656499999998,3.77555,15.12425,50.7782249999999,1.5556,100,102.685,716.8606,7.744,-2.42235,0.699949999999999,0.8893,25.7094
3,5.75,0.6016,22.51625,4.085375,5.67067499999999,19.295,5.2634,19.308775,181.373999999998,1.91514999999999,100,102.685,721.2712,7.322,-2.95025,4.65635,0.937624999999999,26.620375
3,6.25,0.60365,22.612,3.950775,5.3415,25.53635,5.6866,34.843425,83.761,1.83575,100,102.685,791.151475,7.24125,8.14449999999998,70.3174999999999,11.698,27.865
3,6.75,0.577849999999999,22.83625,3.88512499999999,5.824125,32.5705,10.53315,12.11765,115.888425,2.099125,100,102.6875,810.13575,7.4055,49.20625,235.977825,81.0149999999999,27.84415
3,7.25,0.63625,23.982875,4.168025,4.1146,25.365175,5.3403,31.9782999999999,48.72205,2.8078,99.5275,102.79,764.462099999999,8.4985,120.45,413.2233,185.565,32.655475
3,7.75,0.7144,24.91,4.9059,3.04925,20.5099,1.3663,111.7864,72.76,10.2175,99.71,102.7925,685.4821,10.57875,200.78,624.595,294.875,32.6695
3,8.25,0.7024,26.19575,4.8214,0.742099999999997,4.60929999999998,0.0248499999999987,133.3365,133.2997,18.2115,96.915,102.8,478.3938,12.6475,288.955,881.88525,404.1425,31.76825
3,8.75,0.708875,27.22825,4.8055,-0.178950000000002,-0.278225000000004,0.174199999999999,174.59175,163.717475,23.7104999999999,94.965,102.8,418.412,15.63,376.0125,1121.025,507.2025,26.568025
3,9.25,0.715724999999999,28.1275,4.9931,-1.15925,-1.13332500000005,0.154,224.892875,184.26035,35.00025,94.03,102.8025,402.19475,17.22,449.8,1340.271,615.43,25.7434
3,9.75,0.755,28.85225,5.331,-2.181475,-2.4539,0.36875,277.82075,215.5962,49.81725,92.07,102.8975,397.1395,18.86,516.055,1537.643025,701.5025,25.9458
3,10.25,0.7945,29.4795,5.39845,-2.5568,-0.878625,0.311074999999998,329.152,233.773125,67.45,90.53,102.9,402.6885,21.33,574.6,1684.85,765.975,26.607625
3,10.75,0.824,30.52725,5.5114,-2.96575000000001,-4.533,0.2875,352.84515,276.31755,85.0850000000001,88.56,102.905,409.3555,24.23,628.7075,1825.001825,828.3,25.800875
3,11.25,0.7982,30.385,5.559575,-4.159375,-4.03,0.145599999999984,381.650775,258.72195,90.525,88.2899999999999,102.9,408.0125,26.25,665.645,1922.95735,882.525,25.6329
3,11.75,0.8142,31.498,5.6574,-3.787375,-1.794,0.239999999999998,397.0727,276.6704,91,91.97,102.9,405.745,27.98,691.34,1980.9883,912.325,25.51255
3,12.25,0.82155,31.3116,5.5695,-2.690275,-3.94155,0.113,425.8705,286.841,89.2549999999999,91.48,102.805,402.67,25.66,702,2000.13435,924.325,25.5666
3,12.75,0.86535,31.596,5.7986,-3.795725,-4.1968,0.0996500000000001,424.23765,313.46315,85.335,87.04,102.8,397.755,29.11,698.625,1984.13625,908.1,25.702875
3,13.25,0.84625,32.41625,5.95725,-2.461075,-2.440025,0.115425,430.07105,304.5422,83.115,87.9899999999999,102.8,399.0675,27.9199999999999,685.57,1934.315025,896.775,25.6238
3,13.75,0.8314,32.28875,5.5589,-2.920375,-1.13025000000001,0.342975,419.72775,296.341125,78.07,91.87,102.71,399.5596,27.96,653.3225,1849.4,860.775,25.325975
3,14.25,0.8304,32.129375,5.695,-2.98125,2.703,0.252249999999972,393.6598,293.776,68.5664999999999,91.88,102.705,398.486,26.92,612.04,1748.75,809.775,24.573
3,14.75,0.832875,31.9234,6.1727,-3.111575,-1.7929,0.087,349.9725,272.8331,50.432,92.4,102.7,399.3385,27.9,560.1,1599.025,748.65,25.0592
3,15.25,0.823,31.67605,5.4974,-0.770950000000002,-0.985249999999995,1.16455,294.965525,231.397925,34.3855,92.46,102.695,402.294,27.63,485.12,1424.95,658.125,24.292825
3,15.75,0.77015,31.13175,5.159975,-0.3308,2.20374999999999,0.17075,249.946975,202.078,19.5395,92.41,102.695,399.2315,25.29975,410.275,1237.8,577.1975,24.2452
3,16.25,0.75095,30.16275,4.968775,0.4661,-0.0808000000000006,0.782424999999997,182.52095,159.42075,14.9905,93.185,102.6925,402.574,22.7525,319.0025,987.925,467.825,24.21075
3,16.75,0.73435,29.225,4.92975,1.4665,0.901550000000001,0.0979,133.728,123.21775,12.35425,93.72,102.6925,401.11275,20.97275,233.3225,762.8,358.3125,23.892
3,17.25,0.701,28.534125,4.83125,2.7005,1.495,0.119,81.566,89.16645,10.5855,94.055,102.6925,396.025,19.59575,141.7775,525.657575,257.93,23.892025
3,17.75,0.66,27.5156,4.47795,3.413725,2.340525,0.930474999999996,38.171,66.2386999999999,8.442,94.5,102.69,402.769,18.43575,58.359,262.36,136.145,24.0704
3,18.25,0.63455,26.52,4.147775,4.65325,4.29565,1.73982499999999,26.991,32.479475,7.282,94.6,102.69,410.025,16.24525,0.59100000000002,72.8,40.299,24.9668
3,18.75,0.602799999999998,25.74675,4.0448,5.6329,5.228175,0.873774999999999,7.12875,37.3978,6.3406,94.8,102.69,405.6437,14.023,-6.3783,5.92675000000001,1.827025,24.237
3,19.25,0.603,25.39575,4.1601,5.8216,4.642375,1.2108,11.94795,21.2997,5.4575,95.02,102.6875,406.9876,12.158,-7.02625,0.466824999999999,0.6937,24.84
3,19.75,0.593,25.0665,3.9335,5.2758,10.408725,2.48875,14.88,24.5004,4.632375,95.2475,102.7875,416.7527,11.99075,-5.260875,0.426,0.691775,23.763
