DOY2,HR2,CO2,FC,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH_1_1_1,RH_1_2_1,TA_1_1_1,TA_1_2_1,TAU,T_SONIC,USTAR,WS,VPD,U_SIGMA,V_SIGMA,W_SIGMA,G_1_1_1,G_2_1_1,G_3_1_1,SW_IN,SW_OUT,TS_1_1_1,TS_2_1_1,TS_1_2_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,NEE,SC,SH,SLE,T_SONIC_SIGMA
1,0.25,386.302325,-5.5528505,-61.99178,1.0078346,-17.17667,231.5854,291.950755,-82.8881003333333,102.238385833334,3.6234456896552e-06,0.00073679894825,46.8678796,51.7583363583334,-2.67308233333333,-5.88237722583334,-0.4195752,-0.847552689999972,0.01474,0.090520575,0,0.0897604998707807,0.114253422392067,0.0121055461011542,-43.3277887166667,-29.8126870333333,-36.08005785,0,0,8.67068031333333,7.11815250333333,7.13070134,6.85833333333333,10,11.39,1.91682519166667,5.7912954,8.66981524166666,9.39460696666667,9.88001640833334,10.4847853333333,11.0549665833333,11.5493230833334,12.5570965,0.1716542696,-3.96076,-3.02256725,-4.324108,0.003414
1,0.75,391.8152,-12.750116659425,-67.898645,1.02846115,-24.96446,230.476960333333,291.717755666667,-81.18635425,102.214549166667,0.000182805533333333,0.000572241110237333,45.4105407666667,50.7993256833333,-2.8783826275,-5.58121962333334,-0.362981325,-1.03734063499996,0.016565,0.0575725,0,0.10406052360988,0.120436469122216,0.0141609885197253,-44.0811903833334,-30.116709375,-36.7687468166666,0,0,8.66020629,7.02968566666667,7.05536558333333,6.69166666666667,9.94833333333334,11.4625,1.7613003525,5.62166530833333,8.58980176666667,9.35005436666667,9.84243790833334,10.47281425,11.0462138333334,11.56022225,12.55920025,0.959056658975,-2.3073635,-2.74399975,-3.1300575,0.004375
1,1.25,390.746575,-10.64548125,-61.3162275,0.95760935,-16.6902525,229.291059666667,291.520098583333,-80.5896169166666,102.203390833334,0.000353760402014333,0.0003283376825,46.31826385,51.338715475,-3.03943378166667,-5.92855072916667,-0.355443775,-1.25507535249997,0.02001,0.085865,0,0.0920489289127443,0.109710866826674,0.0139774338953666,-44.1924950166667,-30.2872469333333,-37.493186275,0,0,8.63696628333334,6.94287858333333,6.97530789666667,6.51,9.9,11.4625,1.60775281166666,5.46102889166666,8.49309694166667,9.2950645,9.80031855,10.45682075,11.04691625,11.5752409166666,12.55920025,0.678842375,-6.2334155,-3.691688,-4.13135,0.002612
1,1.75,388.5943,-8.70021925,-57.3943875,0.9107815,-15.810745,227.662634166667,291.271892833333,-82.47815775,102.06686,7.60328291666666e-05,9.35233138910834e-05,45.6502956916666,49.4401152583334,-3.20818384583333,-6.03414550166667,-0.36153385,-1.58764999999996,0.0204175,0.105890225,0,0.0798528140948041,0.118704615815884,0.0121469606427388,-44.3062823833333,-30.5249326666667,-37.84372105,0,0,8.61268282666667,6.86485391666667,6.90137633333333,6.3675,9.88166666666667,11.4383333333334,1.47852303416666,5.31057596666667,8.36050426666666,9.25384881666667,9.762799775,10.4354743333334,11.0415174166666,11.58275025,12.55920025,0.472467125,-3.51445725,-4.58863125,-4.3538925,0.00313825
1,2.25,389.812,-8.43399025,-57.342585,0.84532515,-55.062955,227.605327333333,290.5767735,-81.23891825,102.196105833333,0.000191630261485834,0.000474060768994667,47.0492927583334,50.9851907416666,-3.38633055416667,-6.28514474583333,-0.386746825,-1.79542499999997,0.0185,0.073275,0,0.107620234737837,0.102734244603927,0.0151746905619559,-44.6410667083333,-30.6982037583333,-38.1514623583333,0,0,8.58467215666667,6.79884337,6.82836758,6.21,9.8725,11.39,1.37756862166667,5.18063901666666,8.24745729166666,9.20421774166667,9.72982715,10.4195001666666,11.03071975,11.59907725,12.54807875,0.276104551375,-2.4350235,-3.906882,-4.75098975,0.00211475
1,2.75,389.70075,-2.942623484,-65.74308,0.77761,-18.555455,226.842445416667,291.044812833333,-82.5430708333333,102.167500833333,0.0004275849675,0.00023101802826,49.0510772333334,52.559233125,-3.57563096333334,-6.16084197416667,-0.4440998,-1.89009999999997,0.01753,0.09363,0,0.0806645507007756,0.101143209263811,0.0140169000600314,-44.3400458666666,-30.82807045,-38.5322782333333,0,0,8.55833645666667,6.73895589333333,6.76280316666667,6.10083333333334,9.845,11.39,1.258554715,5.05277573333334,8.127588525,9.165048525,9.70537339166667,10.39287575,11.0239829166667,11.6045365,12.542518,0.01305105,-2.65732,-4.28867425,-6.845922,0.00321
1,3.25,389.4325,-8.82713306175,-69.5091,0.809696675,-16.2777775,225.497660916667,289.78931325,-83.4728091666667,102.110967011494,0.000266692333333333,0.000769478057627834,50.721815925,54.3431388916666,-3.81306825416666,-6.49748776583334,-0.3846578,-2.07069999999998,0.02045,0.1173359,0,0.10358547756576,0.119832608938087,0.0132130369889067,-44.6098886833333,-30.9838679833333,-38.96596915,0,0,8.52713765,6.69058177,6.69308045333333,5.97666666666666,9.83583333333333,11.39,1.12856668916666,4.926918075,8.00987191666666,9.13112724166667,9.67898268333334,10.3715849166666,11.0152229166666,11.615455,12.542518,0.9022546032,-5.90576802125,-3.485527,-22.873235,0.00158
1,3.75,390.733,-4.676464,-78.326,0.86509755,-14.5591,225.073837333333,289.688834083333,-83.0827507500001,101.948804166667,6.99381497443333e-05,0.00095134287597225,51.665178175,55.8867622583333,-3.93673278916667,-6.24689585583334,-0.3968227,-2.00669999999999,0.02041,0.11715635,0,0.10922433825276,0.116044793112643,0.0143598620091411,-45.2317857,-31.0621009333333,-39.2595157583333,0,0,8.42049324666667,6.5023215,6.63026441666667,5.82833333333334,9.79333333333334,11.39,1.0069167375,4.80130223333334,7.90448570833333,9.09205053333334,9.655863175,10.34499675,11.00443975,11.6209118333334,12.542518,0.5829065177,-2.228985,-4.05702,-14.03009,0.003475
1,4.25,391.0795,-6.0300725,-67.10824,0.893416525,-19.6196225,224.979852333333,288.638683333333,-84.5850395,102.106481666667,0.000185210606666667,0.000523504173333334,52.3239606666667,55.63575155,-4.03068699916667,-6.58574289416667,-0.3722870642,-2.09209999999999,0.01824,0.083523475,0,0.102932678393849,0.119817092711908,0.0129380414682515,-45.873737025,-31.0941282083333,-39.4759916166667,0,0,8.42268616333333,6.63292118333333,6.59605785333333,5.72833333333334,9.72666666666667,11.39,0.898831754166664,4.68440739166667,7.79421580833333,9.07057734166667,9.629485925,10.31639375,10.988265,11.6318255,12.5467255,1.041810375,-1.45571125,-4.016392,-5.477249,0.004031
1,4.75,392.070175,-7.788803,-58.7532,0.913898775,-17.21882,224.445430333333,288.316204,-85.0331497500001,102.133509166667,0.000148367326084667,0.000392897214166667,49.517311575,55.1164266916666,-4.22142320333334,-6.57529336500001,-0.3828347949,-2.23079999999996,0.0213,0.108807788975,0,0.11438247238569,0.133095008059293,0.0116619037896906,-45.8614252,-31.1279070666667,-39.5300309333333,0,0,8.37637758333333,6.59102433333333,6.56916473,5.62833333333334,9.7175,11.39,0.793771221666669,4.57923775833333,7.69112175833333,9.04718795,9.610365275,10.2805124166666,10.972141,11.6523299166667,12.54882925,0.988961641,-4.458885,-3.763443,-9.733233,0.005081
