DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_1_1,RH_1_1_1,WS_1_1_1,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
1,9.25,146.26025,-12.505175,12.6361,38.4292,-0.17693725,0.089704625,380.7475,5.2020225,2.42604,87.7542,3.096325,43.08365,0.340987,346.8895,50.52155,-0.740875,0.64325,3.47025,4.44275,6.8145,8.94
1,9.75,204.51325,-4.49969,15.1041,88.231825,-0.0528554,0.112109,380.3255,5.3578975,5.22885,87.76295,6.1612675,36.38465,0.38153375,586.802,61.0055,-0.198875,0.752375,3.42175,4.3745,6.8095,8.9375
1,10.25,262.386,4.6462825,19.55855,112.16725,0.1524165,0.124388,380.187,5.338065,7.3101,87.7566,7.7152,32.3304,0.480305,658.8985,75.8905,0.24675,0.818625,3.402625,4.349,6.792,8.93
1,10.75,291.5835,15.22585,16.7156,127.6835,0.305396,0.114672,379.57975,5.00205,8.7120825,87.743375,9.1216525,27.5375,0.51282,789.9075,82.38775,0.56475,1.023875,3.384375,4.288,6.764,8.93
1,11.25,279.49475,32.34105,17.67085,131.29175,0.4203655,0.152423,379.1025,4.93085,9.526,87.716475,10.0124925,24.564025,0.6541745,825.204,85.55475,1.5225,1.282625,3.35,4.29525,6.6855,8.93
1,11.75,333.56925,52.02695,15.2994,167.5485,0.407754,0.1737795,378.572,4.899685,10.237,87.691475,10.7299,21.660325,0.72460075,922.86225,89.83815,2.8455,1.72,3.359875,4.27725,6.681,8.92
1,12.25,353.22475,63.078775,17.2996,161.984,0.464606,0.1515635,378.427,4.486345,11.0498,87.635475,11.582125,20.1867,0.6912495,991.93125,88.1908,4.47025,2.129125,3.325,4.23025,6.72575,8.92
1,12.75,345.20525,67.83985,17.003025,166.4105,0.4423665,0.171853,378.241,4.45011,11.364225,87.57815,12.320775,18.551975,0.737058,1038.1,90.858075,5.995625,2.76825,3.35,4.20825,6.7095,8.92
1,13.25,324.48475,64.826475,14.839075,149.33475,0.46914,0.181289,378.054,4.383845,12.077825,87.529425,12.938725,17.3912,0.8383205,948.851,86.635975,6.7055,3.5285,3.46975,4.195,6.71175,8.92
1,13.75,262.32175,54.160075,12.5338,123.502,0.435091,0.1892785,378.00675,4.47618,12.1186,87.49765,12.7651,17.084225,0.9228255,831.5395,79.2838,7.01,4.286625,3.585125,4.192,6.67475,8.9175
1,14.25,214.324,39.4141,9.973035,105.8595,0.490997,0.172777,377.92,4.43314,12.41585,87.477,13.238675,16.608175,0.845229,697.52525,69.694975,6.698375,4.784375,3.677375,4.20475,6.69575,8.92
1,14.75,172.54675,32.9036,9.64808,84.16045,0.44827375,0.18897275,377.8305,4.30759,12.803575,87.436825,13.17275,16.4476,0.8766205,621.6875,59.8644,6.765625,5.051375,3.781,4.249,6.65125,8.92
1,15.25,146.661,22.977675,7.1578425,64.33205,0.481023,0.186212,377.615,4.20509,12.3092,87.451625,12.696175,15.481975,0.95634725,528.00175,46.505475,6.792625,5.2225,3.90775,4.34225,6.669,8.9175
1,15.75,93.50875,15.3481,5.6705,39.8408,0.380948,0.1819065,377.7505,3.999255,12.139975,87.456675,12.966875,15.66345,1.0910075,395.41425,40.6709,6.74125,5.361,4.016125,4.46425,6.6325,8.91
1,16.25,58.511625,4.657295,3.888645,7.2323575,0.3621675,0.1668265,377.9715,4.07962,12.047575,87.464175,12.84315,16.58005,1.02475,306.6095,30.51815,6.75625,5.52575,4.156625,4.61825,6.628,8.9175
1,16.75,3.45824,-3.6996125,1.0505905,-11.5703,0.26589,0.16532475,378.0625,4.120865,11.56965,87.484925,12.160625,17.690475,1.0272925,154.23475,15.888425,6.586875,5.592,4.2695,4.65325,6.63225,8.91
1,17.25,-41.166375,-15.846925,-0.104659,-31.400475,0.16326725,0.110401,378.3575,4.23204,10.934375,87.4901,10.9076,19.1378,0.882123,58.08645,6.14617,6.304625,5.644375,4.3735,4.763,6.6285,8.91
1,17.75,-59.585225,-30.33705,-2.0147,-33.11715,-0.027230875,0.071659825,378.70675,4.4505475,9.3981575,87.4984,9.503255,22.095825,0.66548,0,0.4272445,5.819375,5.57475,4.442625,4.91575,6.62875,8.91
1,18.25,-56.820425,-43.713625,-1.498765,-33.005525,0.0511453,0.061370325,379.222,4.719,7.550225,87.5233,7.7783875,26.39265,0.35966725,0,-0.121976,5.03525,5.38725,4.49225,5.01925,6.646,8.92
1,18.75,-54.7452,-48.256475,-1.55103,-33.66015,0.02656065,0.060571125,379.48175,5.0982225,5.9476525,87.5417,5.9486625,30.43265,0.32624975,0,-0.126717,4.35525,5.120625,4.5065,5.0555,6.6355,8.9275
1,19.25,-50.9624,-49.64085,-1.88166,-24.5085,-0.04525075,0.06320255,380.012,5.34411,4.45816,87.576025,4.4668075,34.25805,0.33186675,0,-0.13722525,3.64725,4.79975,4.58375,5.18225,6.61975,8.93
1,19.75,-48.692675,-48.81525,-1.08138,-21.54235,0.029032425,0.05237935,380.19975,5.36404,3.0524725,87.5908,2.972265,37.961025,0.242698,0,-0.14213575,2.993,4.480625,4.635875,5.15975,6.6215,8.93
1,20.25,-46.3393,-49.124825,-1.82772,-16.8578,-0.27133675,0.0532216,380.9635,5.50691,1.770665,87.6066,1.5248675,44.172375,0.25458525,0,-0.13889825,2.45775,4.150125,4.653375,5.28025,6.614,8.93
1,20.75,-46.672475,-47.321625,-1.89288,-17.02515,-0.1317595,0.04725725,381.271,5.50701,0.002453375,87.63215,0.025080825,47.49935,0.242314,0,-0.14035475,2.016125,3.86225,4.629625,5.323,6.615,8.93
1,21.25,-46.728875,-46.1311,-1.49693,-12.653525,0.02270905,0.04809625,382.3795,5.46252,-0.531194,87.65165,-0.46362175,50.421325,0.232585,0,-0.13460875,1.70075,3.540375,4.64975,5.371,6.6145,8.9375
1,21.75,-43.799525,-45.76025,-1.3486,-12.5939,-0.12364325,0.044251,381.49525,5.383145,-1.339925,87.6587,-1.371915,54.273875,0.2309375,0,-0.14111075,1.457125,3.347375,4.583,5.34775,6.63675,8.93
1,22.25,-41.441225,-44.777025,-1.610195,-11.952525,-0.26954475,0.04542315,382.03325,5.1921275,-1.67246,87.68475,-1.68318,56.06305,0.241522,0,-0.13072275,1.18125,3.0735,4.581875,5.36025,6.654,8.93
1,22.75,-39.89195,-43.444725,-1.52874,-10.15017,-0.1513545,0.04185505,381.2395,5.1830675,-2.554535,87.7011,-2.4861225,57.926825,0.2224955,0,-0.1309655,1.00675,2.86,4.565375,5.4015,6.7025,8.9075
1,23.25,-37.952675,-42.626025,-1.25079,-8.92877,-0.0979775,0.044294675,381.4255,5.07525,-2.90795,87.68645,-3.097195,59.596025,0.2227495,0,-0.122486,0.833875,2.69425,4.536375,5.385,6.71425,8.9375
1,23.75,-37.54515,-41.964025,-1.2455325,-9.16227,-0.355734,0.040064825,381.1995,5.0780975,-3.320895,87.66835,-3.58147,60.683525,0.206558,0,-0.11971275,0.65575,2.53725,4.50225,5.3605,6.7105,8.93
2,0.25,-46.17455,-42.54675,-1.24575,-13.713,-0.013241775,0.0474191,383.334,4.7487,-1.9794275,87.51095,-2.1307,59.0929,0.230338,0,-0.12373025,2.051875,3.86225,5.696125,6.52075,7.4675,9.2025
2,0.75,-44.7347,-42.76875,-0.97992,-13.301125,-0.279201,0.045935175,383.2025,4.814175,-2.145115,87.5066,-2.43473,61.03415,0.25874775,0,-0.1274905,1.816,3.649,5.683625,6.49525,7.485,9.135
2,1.25,-45.43755,-44.51205,-1.333245,-13.5138,-0.136583,0.0453207,382.86925,4.78908,-2.86073,87.5057,-2.954065,61.7946,0.23704825,0,-0.13087925,1.565875,3.492875,5.584,6.45475,7.5075,9.135
2,1.75,-43.9031,-43.36465,-1.467645,-14.58825,-0.0200320275,0.043521075,382.8275,4.6767025,-3.154365,87.483375,-3.466375,61.6433,0.2258665,0,-0.1259645,1.346125,3.3355,5.51975,6.3995,7.5275,9.2025
2,2.25,-42.80435,-43.44125,-1.465165,-20.781225,-0.254264,0.045506525,382.1665,4.7936275,-3.821525,87.4732,-4.14303,61.35155,0.221959,0,-0.1255105,1.135375,3.138875,5.417,6.323,7.5425,9.135
2,2.75,-42.3544,-43.22115,-1.478905,-17.622675,-0.09456,0.0407591,383.224,4.620585,-3.80015,87.4486,-4.423065,62.8367,0.1934225,0,-0.124173,0.897375,2.95775,5.33225,6.26,7.5325,9.135
2,3.25,-41.58445,-42.7909,-1.014922,-12.9672,-0.161924,0.04062565,381.985,4.6529875,-4.34319,87.44485,-4.750645,63.15475,0.248452,0,-0.13010675,0.685125,2.792625,5.267625,6.214,7.565,9.1375
2,3.75,-39.21345,-41.91185,-1.30352,-16.0806,-0.351327,0.038271025,381.1855,4.4843,-4.62087,87.43105,-5.04226,62.5088,0.206025,0,-0.129072,0.530375,2.6495,5.17175,6.1755,7.6075,9.13
2,4.25,-38.67515,-40.2951,-1.279485,-14.07085,-0.073145825,0.041943475,381.133,4.4647,-4.947235,87.4155,-5.246145,64.45325,0.192994,0,-0.12362875,0.390875,2.5165,5.10975,6.1525,7.61,9.13
2,4.75,-40.5392,-40.09125,-1.3140275,-17.1108,-0.09898155,0.0438935,380.963,4.423555,-5.32526,87.42445,-5.560185,65.61765,0.2336135,0,-0.13521275,0.203,2.370375,5.0395,6.10375,7.63,9.13
2,5.25,-40.32,-39.9183,-1.12966,-16.3024,-0.0714124,0.04273005,382.511,4.410545,-5.4615625,87.461725,-5.845035,67.7189,0.20413775,0,-0.123389,-0.016,2.207875,4.932625,6.0495,7.61,9.13
2,5.75,-38.4539,-39.8539,-1.10933,-12.4761,-0.0786421,0.0415478,382.077,4.4808725,-5.6676125,87.4835,-6.00612,65.7497,0.239523,0,-0.12657525,-0.07875,2.079875,4.87625,6.02825,7.645,9.13
2,6.25,-35.7391,-40.6928,-1.166455,-20.3224,-0.03822355,0.04428165,382.1065,4.47618,-5.6964325,87.497425,-6.097645,70.68605,0.2360985,0,-0.11621575,-0.19625,1.931125,4.80825,5.9475,7.64,9.135
2,6.75,-34.0297,-40.54085,-0.6334085,-12.0287,-0.121822,0.040762875,381.656,4.4482825,-6.0768625,87.49785,-6.59383,69.4478,0.25160425,0,-0.063048175,-0.30875,1.8205,4.72325,5.888,7.6475,9.1375
2,7.25,-22.9892,-39.4483,-0.98883125,-15.19675,-0.11360725,0.037928,381.844,4.40431,-6.19233,87.534225,-6.47489,69.66395,0.231314,19.84965,1.5775375,-0.45725,1.707875,4.666,5.80275,7.67,9.1375
2,7.75,6.52865,-30.66255,1.544755,-9.4485175,-0.17033225,0.046572,382.501,4.798965,-4.356655,87.5441,-4.564545,64.57055,0.197468,115.3265,12.807675,-0.639875,1.617,4.59625,5.73475,7.6375,9.14
2,8.25,57.4502,-21.47525,8.99809,9.13511,-0.3579885,0.0749869,382.063,5.09494,-0.37275575,87.5659,-0.452386,53.87885,0.3276895,229.0905,25.81945,-0.412625,1.529125,4.53525,5.684,7.625,9.1375
2,8.75,113.26475,-16.90675,13.77035,35.0251,-0.26869,0.105133,381.695,5.240985,2.749255,87.5777,2.8552675,44.45165,0.43825075,327.92125,41.06325,0.083375,1.490125,4.46125,5.5945,7.595,9.13
2,9.25,179.4225,-8.735915,17.5457,63.549975,-0.0424596,0.110617,381.3985,5.266435,5.362385,87.5781,5.7836425,35.9701,0.4755595,439.85,53.98255,0.4735,1.53675,4.372875,5.5295,7.575,9.205
2,9.75,249.82175,0.9858565,19.67015,103.08,0.039656675,0.128814,381.114,5.12654,7.664555,87.5709,8.2024875,30.004125,0.5219945,646.06425,67.350675,2.086,1.663,4.309625,5.45875,7.575,9.13
2,10.25,317.46225,19.20845,20.517,154.8405,0.12681025,0.132627,380.80125,4.90073,8.98727,87.54235,9.691425,24.98505,0.579966,919.0975,77.633925,3.4645,2.25875,4.31225,5.42,7.565,9.125
2,10.75,355.19,31.4045,21.710925,161.619,0.260598,0.15897,380.56925,4.4939025,10.3269,87.5128,10.843,22.1248,0.650679,1030.465,82.0975,4.9585,2.892,4.24975,5.3545,7.535,9.12
2,11.25,377.97,48.6899,22.43505,203.70575,0.342441,0.162194,380.2675,4.24975,11.0256,87.5104,11.42845,20.16515,0.800991,1102.71,92.6432,5.975,3.394625,4.191,5.2965,7.51,9.1875
2,11.75,368.009,69.4386,22.658325,196.23525,0.34601675,0.1773,379.97725,3.98438,11.5706,87.4686,12.2454,17.82905,0.875028,1064.965,91.409425,7.403125,4.035625,4.25075,5.33375,7.535,9.12
2,12.25,365.539,76.0933,20.8022,207.2925,0.423425,0.192694,379.786,3.82159,12.2154,87.4182,12.8273,16.5497,0.914357,1077.035,92.01205,8.440875,4.878,4.31025,5.27375,7.485,9.12
2,12.75,391.726,88.79935,20.539825,221.0845,0.428161,0.214026,379.8105,3.74414,12.7377,87.3789,13.2141,15.40275,1.09028,1202.185,92.994175,9.196375,5.557375,4.36325,5.31525,7.485,9.12
2,13.25,328.0055,74.77725,18.115,166.477,0.4084455,0.21051375,379.70625,3.5428775,12.8814,87.32625,13.5859,14.25095,1.1858725,998.297,86.5419,9.650125,6.1155,4.47825,5.3535,7.48,9.12
2,13.75,294.9805,58.4825,19.277425,170.2625,0.4446495,0.2246595,379.8805,3.43694,13.181725,87.2868,13.93105,13.485525,1.21284,930.28375,79.44305,10.215375,6.6545,4.686375,5.40775,7.45,9.12
2,14.25,281.09325,47.09035,16.6432,156.736,0.4644505,0.23896575,379.54,3.40092,13.865725,87.2608,14.2867,12.67885,1.2920075,878.88175,71.820925,10.096625,7.00675,4.78475,5.39675,7.43,9.12
2,14.75,213.895,38.8241,14.8474,121.5015,0.512616,0.213355,379.505,3.3304,13.649825,87.257625,14.286225,11.8795,1.22467,716.329,64.078125,9.698625,7.380125,4.904,5.43775,7.425,9.12
2,15.25,185.15525,29.333475,12.4962,95.7924,0.47729825,0.2359675,379.457,3.27539,13.576375,87.238825,14.017825,11.5887,1.38103,627.05275,53.69275,9.14575,7.554625,5.048625,5.5615,7.4175,9.21
2,15.75,142.733,20.040475,11.3645,76.665275,0.47107925,0.224462,379.638,3.20357,13.275125,87.2442,14.0415,11.612375,1.62167,525.135,47.603975,8.8755,7.573625,5.164625,5.77325,7.415,9.1875
2,16.25,107.45365,8.2505775,7.76357,44.7913,0.426926,0.2279695,379.7795,3.221095,13.173925,87.2453,13.77255,12.16675,1.5737225,414.2165,37.178675,8.588,7.539125,5.326875,5.87275,7.3875,9.1875
2,16.75,38.992375,-4.62241,5.2023,14.2934,0.35327025,0.22526475,379.7965,3.292295,12.67565,87.2628,13.24605,12.26775,1.4619125,252.2955,26.254875,8.421,7.462125,5.520625,6.0275,7.3725,9.1875
2,17.25,0.3915843,-13.343525,3.13544,-12.60455,0.3279585,0.171667,379.853,3.28858,12.007525,87.274975,12.743175,12.452675,1.4774425,162.07025,16.08055,8.2305,7.373875,5.6895,6.13275,7.3675,9.18
2,17.75,-50.9615,-22.424925,0.4880455,-37.9796,0.213871,0.1664945,380.04325,3.3465825,11.025375,87.298725,11.351975,13.664475,1.34432,40.370025,3.5647825,7.7595,7.254125,5.815375,6.293,7.365,9.21
2,18.25,-68.770575,-33.567375,-1.02356,-45.60485,0.07118975,0.09173795,379.928,3.61746,9.881555,87.3178,9.95241,16.59555,1.0305025,0,0.1580445,7.2115,7.094375,5.872625,6.3835,7.3775,9.12
2,18.75,-64.499125,-44.85285,-0.933838,-39.774775,0.035496825,0.067009275,380.244,4.04088,8.5853225,87.34865,8.38225,21.581275,0.43740775,0,-0.12284925,6.588125,6.914625,5.904375,6.48125,7.3625,9.12
2,19.25,-58.00865,-49.465325,-0.575987,-31.8974,-0.01947455,0.061348025,380.38025,4.31623,7.56839,87.3728,7.4969675,24.889825,0.4162725,0,-0.126487,6.03225,6.69425,5.9415,6.5715,7.385,9.1275
2,19.75,-55.230875,-51.033125,-1.160055,-34.74355,-0.0126872825,0.05960895,380.328,4.5052775,6.2368325,87.406075,6.302675,27.55145,0.4246725,0,-0.12269975,5.547875,6.417,5.9735,6.71525,7.3825,9.195
2,20.25,-53.52295,-51.957625,-1.822995,-28.58755,0.01253744,0.057827,380.9455,4.7014175,4.3399125,87.423675,4.389915,31.440625,0.34977475,0,-0.1385645,5.056125,6.039125,5.99925,6.794,7.39,9.1975
2,20.75,-52.6186,-49.74975,-1.10772,-27.079675,-0.091270425,0.0595497,381.437,4.58337,3.52601,87.447575,3.451705,35.529525,0.308076,0,-0.149755,4.469625,5.75525,6.006875,6.85725,7.4075,9.1975
2,21.25,-50.621875,-48.16995,-1.1215675,-21.27965,-0.1395415,0.0534238,381.617,4.74173,2.57478,87.4698,2.435925,40.48585,0.30642,0,-0.1354365,4.038875,5.55175,6.015375,6.92075,7.4175,9.2125
2,21.75,-50.2543,-46.649675,-0.765438,-23.65345,-0.10286525,0.05448645,382.005,4.89986,1.26245,87.4793,1.33116,43.454,0.29799,0,-0.140911,3.673375,5.17875,6.019625,6.9395,7.4375,9.24
2,22.25,-49.2362,-45.696725,-0.888405,-19.1799,-0.080094775,0.048366325,382.027,4.6866675,0.458981,87.5039,0.548392,45.780475,0.275663,0,-0.13475825,3.267375,4.894,5.993125,6.92825,7.3975,9.215
2,22.75,-47.49935,-46.330425,-0.8310975,-18.086925,-0.048193025,0.04814415,381.80325,4.6463675,-0.547983,87.5113,-0.48479825,49.958625,0.2898,0,-0.127703,3.04625,4.6095,5.951125,6.9335,7.45,9.24
2,23.25,-46.5933,-45.620925,-1.4768475,-18.90725,-0.2045165,0.0455487,382.05475,4.7195225,-1.10181,87.5015,-1.2220975,52.670625,0.245417,0,-0.1351135,2.630625,4.340125,5.922625,6.922,7.455,9.215
2,23.75,-46.387125,-45.2428,-1.82093,-13.257,-0.076629,0.0489662,383.0395,4.755215,-1.27545,87.519725,-1.42927,56.1334,0.209951,0,-0.13091275,2.349875,4.111125,5.909875,6.9185,7.4675,9.2225
3,0.25,-46.7944,-51.3633,-1.34952,-20.692775,-0.1655235,0.0477872,380.991,5.63523,1.3948825,87.4886,1.2511,43.3404,0.22658925,0,-0.12329675,6.554125,9.4975,11.425,12.7725,12.1425,12.1875
3,0.75,-46.0356,-51.9142,-2.5593225,-21.7932,-0.104996,0.0517409,380.8575,5.606325,0.719459,87.501175,0.67829,45.2662,0.204499,0,-0.13620475,6.170375,9.21625,11.32125,12.73,12.1375,12.19
3,1.25,-44.8564,-52.7011,-0.631608,-23.798575,-0.1347215,0.05301815,381.022,5.678975,0.165882,87.503,0.064338,47.5635,0.216992,0,-0.12782775,6.021875,8.96625,11.23875,12.645,12.13,12.19
3,1.75,-44.6307,-52.7459,-1.04017,-20.3264,-0.098582975,0.0502687,381.2425,5.6503225,-0.294627,87.50765,-0.42991,48.9227,0.225173,0,-0.13296425,5.677,8.66625,11.09625,12.5575,12.17,12.19
3,2.25,-43.7031,-51.8835,-1.1508225,-16.2828,-0.036937,0.04665545,381.1075,5.71691,-0.96968,87.49475,-1.02539,52.3674,0.248021,0,-0.134605,5.362625,8.40625,11.02875,12.49,12.2,12.19
3,2.75,-43.6588,-52.1424,-0.928415,-13.393775,-0.008250505,0.0451874,381.052,5.44565,-1.1013,87.4799,-1.27653,53.8275,0.198194,0,-0.1241645,5.152,8.0925,10.84,12.39,12.2475,12.19
3,3.25,-43.0922,-50.4389,-1.54548,-12.3775,0.0105549,0.0442574,380.809,5.552115,-1.5397,87.4631,-1.68146,55.7802,0.178851,0,-0.12311475,4.860875,7.846,10.6975,12.29,12.2175,12.19
3,3.75,-42.5101,-50.0752,-0.9246935,-14.1267,-0.030902975,0.04865435,381.1815,5.444865,-1.71743,87.44455,-2.06898,55.7625,0.242305,0,-0.12973375,4.631125,7.49475,10.535,12.235,12.275,12.19
3,4.25,-42.6157,-49.7416,-1.2804025,-15.1462,-0.080723,0.0435093,381.3565,5.5292825,-2.24557,87.452225,-2.408,57.0595,0.188856,0,-0.12448225,4.428875,7.21775,10.36875,12.2575,12.22,12.19
3,4.75,-41.9207,-49.5826,-1.3452475,-13.886025,-0.137295,0.042717,380.9915,5.60851,-2.61519,87.470975,-2.85152,57.7756,0.204752,0,-0.13921375,4.15325,6.99875,10.25625,12.1275,12.3375,12.19
3,5.25,-41.9236,-49.4093,-0.99924575,-11.2417,-0.0392468,0.04565845,380.763,5.66492,-2.84339,87.48715,-3.17256,58.5942,0.215173,0,-0.13321775,3.911125,6.801,10.18,12.085,12.29,12.19
3,5.75,-41.8987,-48.9559,-1.4633,-10.9545,-0.1725185,0.04234945,380.772,5.583985,-2.85412,87.4992,-3.32259,59.295,0.187891,0,-0.1235045,3.662625,6.570375,10.06625,12.015,12.3375,12.19
3,6.25,-39.4771,-48.5155,-1.990205,-15.709275,-0.272357,0.0423175,380.7225,5.51488,-3.08993,87.5064,-3.43674,59.1313,0.218885,0,-0.047705975,3.384,6.389875,9.92375,11.87,12.3575,12.19
3,6.75,-27.0168,-45.7759,-0.592667,-10.6803,0.063526925,0.038199975,381.3765,5.6071125,-3.00097,87.51355,-3.3504,59.7716,0.209437,21.5676,2.2204575,3.200625,6.2115,9.78375,11.7725,12.335,12.25
3,7.25,4.64317,-35.9486,1.27049,-3.3746025,-0.1543215,0.0418253,380.714,5.66657,-1.066056,87.52255,-1.24238,52.712,0.1752635,142.934,16.6319,3.2395,6.019,9.64625,11.6775,12.3525,12.19
3,7.75,63.0183,-20.4655,8.85137,9.4332325,-0.157572,0.08687285,380.16875,5.963675,3.4247,87.53785,3.18342,41.9276,0.366993,319.906,33.592675,3.66325,5.90075,9.50625,11.5625,12.33,12.19
3,8.25,132.477,-5.09656,15.8329,47.2203,-0.2028965,0.130952,380.0085,5.897505,6.66707,87.5446,6.81718,33.096,0.6701055,534.459,51.744575,4.82575,5.990125,9.39125,11.4475,12.2675,12.19
3,8.75,209.328,7.65309,20.9193,91.987875,-0.0401945,0.145579,379.399,5.71466,9.167715,87.560375,9.4488,27.3481,0.655493,642.59,66.16845,6.286875,6.2655,9.26,11.3225,12.295,12.1875
3,9.25,301.026,19.6969,22.08115,143.50075,0.0503195,0.1437125,378.793,5.57533,10.54325,87.5589,11.0974,23.0997,0.644063,770.255,86.65695,8.227875,6.834625,9.23375,11.1975,12.2625,12.24
3,9.75,371.702,38.8252,24.68735,179.31,0.032296375,0.156185,378.09825,5.204715,11.73225,87.5513,12.2926,20.0578,0.684414,1027.6,105.3515,10.02375,7.557125,9.135,11.085,12.2275,12.26
3,10.25,431.8465,61.063675,26.1077,219.4045,0.06824685,0.16578275,377.696,4.80471,12.628175,87.543525,12.822975,17.774925,0.66744525,1227.495,114.6715,11.901375,8.4315,9.13,11.01,12.2175,12.26
3,10.75,466.611,76.20845,27.3834,250.38825,0.15702825,0.189734,377.489,4.67268,13.420525,87.51175,13.734225,15.560075,0.89364025,1347.8025,126.0045,13.5475,9.43125,9.17625,10.95,12.1675,12.26
3,11.25,519.591,89.9158,27.68585,278.85925,0.2223675,0.2015005,377.32775,4.417095,13.894525,87.496925,14.5989,13.823925,1.1126875,1449.5175,140.5355,14.8625,10.40875,9.285,10.905,12.1575,12.26
