DOY2,HR2,USTAR,TA,WS,FC,H,LE,TS_1,RH,PA,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,TS_1_1_1,TS_2_1_1,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2,TS_2
1,5.25,0.1127569795,-18.025,1.702,0.09,-10.771977385,0.06701,-4.1355,70.665,89.3,-24.3,0,0,0.484371,0,-4.106,-2.989,-8.1885,-7.064,-5.6575,-7.832,-6.235,-6.8275,389.05,-3.2975
1,5.75,0.107961881,-17.75,1.779,0.08774701,-11.29137408,0.106578578,-4.0875,71.01,89.3,-23.62,0,0,0.494656,0,-4.1535,-2.984,-8.168,-7.05625,-5.667,-7.885,-6.258,-6.8755,389.1,-3.318
1,6.25,0.11463306,-18.005,1.809,0.0739,-11.22545,0.1653862205,-4.055,70.965,89.4,-23.79,0,0,0.469121,0,-4.1545,-2.9985,-8.211,-7.0495,-5.6615,-7.922,-6.23075,-6.88275,388.7,-3.2675
1,6.75,0.10862631,-18.12,1.6035,0.0968,-8.1636,0.05645,-4.134,71.14,89.4,-25.15,0,0,0.505314,0,-4.214,-3.0505,-8.19775,-7.03675,-5.65,-7.9405,-6.2165,-6.82875,388.85,-3.271
1,7.25,0.115978758,-18.01,1.491,0.08,-9.2091,0.07595,-4.156,70.58,89.3,-23.95,0,0,0.478298,0,-4.247,-3.067,-8.229,-6.956,-5.633,-7.982,-6.182,-6.844,388.6,-3.2665
1,7.75,0.11484,-18.28,1.6865,0.0841,-8.7009,0.023255,-4.129,70.565,89.3,-24.53,0,0,0.484944,0,-4.226,-3.0885,-8.275,-6.99675,-5.61,-7.9085,-6.14375,-6.7825,389.15,-3.286
1,8.25,0.1018187745,-18.02,1.656,0.09525,-11.32705,0.042,-4.067,70.68,89.35,-24.62,0,0,0.467165,0,-4.267,-3.13,-8.29,-6.9925,-5.635,-7.884,-6.177,-6.7595,389.5,-3.2475
1,8.75,0.110744211,-18.26,1.627,0.098,-9.4113104965,0.01114,-4.086,70.46,89.3,-25.975,0,0,0.4664675,0,-4.228,-3.128,-8.32,-6.993,-5.651,-7.83,-6.16,-6.763,389,-3.2375
1,9.25,0.1024213995,-18.27,1.68,0.0906,-7.44474,0.001365,-4.07,70.61,89.3,-25.61,0,0,0.492864,0,-4.248,-3.115,-8.37,-6.996,-5.656,-7.985,-6.186,-6.778,389.1,-3.194
1,9.75,0.106579248,-18.305,1.6255,0.08,-9.89215,0.01765,-4.118,70.705,89.4,-26.05,0,0,0.614749,0.034,-4.2415,-3.1125,-8.34,-7.01075,-5.663,-7.908,-6.1985,-6.78625,388.9,-3.238
1,10.25,0.115225,-18.115,1.6715,0.0669,-13.254,0.014,-4.1395,70.63,89.4,-26.58,0.0148212,0,0.99332,0.1705,-4.2555,-3.116,-8.34425,-6.995,-5.653,-7.835,-6.1985,-6.7735,388.7,-3.2245
1,10.75,0.108084283,-18.32,1.558,0.09,-10.146,0.116613559,-4.167,70.24,89.4,-28.24,0.51785,0,2.002095,0.712,-4.276,-3.132,-8.32,-7.018,-5.618,-7.761,-6.219,-6.74,389.1,-3.2675
1,11.25,0.114417763,-18.27,1.516,0.0818,-10.4394,0.0339,-4.1885,70.29,89.4,-27.48,3.1556,0.8685,4.85336,1.976,-4.273,-3.097,-8.31,-7.014,-5.619,-7.81,-6.205,-6.7775,389.1,-3.276
1,11.75,0.10366813,-18.26,1.426,0.07,-10.624787205,0.0417,-4.2275,70.31,89.4,-24.87,7.639775,2.67,9.15491,3.727,-4.238,-3.088,-8.27,-7.029,-5.628,-7.795,-6.2265,-6.7745,388.95,-3.301
1,12.25,0.1044587285,-17.99,1.496,0.0734,-9.996745,0.085035,-4.158,70.53,89.4,-25.93,12.0076,4.665,13.95885,5.434,-4.27,-3.125,-8.26,-7.115,-5.63,-7.857,-6.245,-6.7735,389.4,-3.2565
1,12.75,0.11108,-18.13,1.642,0.07605,-8.38476,0.0985,-4.1845,70.58,89.4,-26.08,15.2515,5.96,17.1929,6.967,-4.271,-3.119,-8.294,-7.154,-5.612,-7.928,-6.2505,-6.797,390.3,-3.2425
1,13.25,0.1009985,-18.43,1.5985,0.0894,-9.9914279,0.022795,-4.0785,70.84,89.4,-28.21,16.85,6.4935,18.03255,7.187,-4.241,-3.1315,-8.30425,-7.111,-5.591,-7.9335,-6.274,-6.8285,389.5,-3.194
1,13.75,0.10383,-18.27,1.5845,0.0755,-7.88503,0.037015,-4.1035,70.945,89.4,-28.04,15.28065,5.909,16.3553,6.631,-4.2355,-3.141,-8.195,-7.1625,-5.6255,-7.9625,-6.24425,-6.85125,389.3,-3.1955
1,14.25,0.117875568,-18.23,1.708,0.07,-7.954865,0.016155,-4.1715,70.885,89.4,-28.69,11.188,4.053,12.47915,4.9555,-4.2295,-3.1335,-8.155,-7.156,-5.608,-7.9805,-6.20175,-6.7795,389.35,-3.2145
1,14.75,0.11501,-18.27,1.771,0.085034077,-9.924276331,0.0984934995,-4.224,70.51,89.4,-28.25,6.39691,2.079,7.93005,3.138,-4.228,-3.132,-8.09,-7.105,-5.578,-8,-6.123,-6.745,389.1,-3.218
1,15.25,0.117449689,-18.27,1.806,0.0984817185,-9.664336112,0.0235,-4.1595,70.72,89.4,-28.405,2.01129,0.3275,3.84836,1.397,-4.251,-3.122,-8.06,-7.09,-5.6,-8.03,-6.123,-6.775,389.45,-3.173
1,15.75,0.109401,-18.415,1.777,0.086334593,-8.98198,-0.00727,-4.201,70.85,89.3,-28.81,0.286976,0,1.75071,0.4575,-4.2365,-3.092,-8.04,-7.11,-5.597,-8.0145,-6.063,-6.73925,389,-3.233
1,16.25,0.114482598,-18.62,1.701,0.07,-10.012,0.05795,-4.185,70.615,89.4,-28.645,0,0,1.009485,0.0795,-4.26,-3.0685,-8.085,-7.17775,-5.5995,-8.06,-6.1695,-6.76225,389,-3.2055
1,16.75,0.105325481,-18.925,1.6365,0.066,-9.694375,0.04447,-4.241,70.225,89.3,-26.21,0,0,0.67924,0,-4.2495,-3.0865,-8.045,-7.11425,-5.5975,-7.99,-6.109,-6.73175,389,-3.262
1,17.25,0.1154,-18.765,1.6785,0.0593642625,-11.2778,0.00756,-4.2075,71.045,89.3,-27.35,0,0,0.610495,0,-4.2745,-3.0995,-8.06,-7.19525,-5.5865,-7.9055,-6.1275,-6.74925,389.1,-3.215
1,17.75,0.116390562,-18.37,1.6455,0.06,-8.23105,0.011905,-4.251,70.835,89.3,-28.365,0,0,0.567778,0,-4.299,-3.096,-8.055,-7.21275,-5.583,-7.841,-6.1575,-6.75425,390.35,-3.2575
1,18.25,0.11191858,-18.335,2.0105,0.07,-12.67435,-0.0589,-4.27,70.595,89.3,-29.87,0,0,0.542144,0,-4.3095,-3.1295,-8.045,-7.224,-5.582,-7.8225,-6.162,-6.7805,391,-3.2885
1,18.75,0.1028872825,-18.44,1.966,0.0575,-9.6428,0.02275,-4.272,70.625,89.3,-30.095,0,0,0.537928,0,-4.285,-3.111,-8.028,-7.2685,-5.581,-7.887,-6.1515,-6.7625,392.7,-3.2945
1,19.25,0.112131876,-18.32,1.85,0.0687,-9.658337107,0.01254,-4.265,69.99,89.35,-30.1,0,0,0.543899,0,-4.288,-3.132,-8.09,-7.346,-5.584,-8.05,-6.139,-6.8075,391.5,-3.2895
1,19.75,0.104425434,-18.2,1.899,0.0937,-12.5327,0.1023375,-4.319,70.62,89.4,-31,0,0,0.5718655,0,-4.269,-3.114,-8.18,-7.413,-5.574,-8.1,-6.132,-6.806,389.2,-3.28
1,20.25,0.10907,-18.39,1.899,0.052720918,-9.82358,0.00185,-4.2795,70.87,89.35,-30.11,0,0,0.5740685,0,-4.282,-3.082,-8.21,-7.4175,-5.556,-8.03,-6.106,-6.838,389.1,-3.2795
1,20.75,0.1054447785,-18.3,1.738,0.05615,-11.172899395,-0.02278,-4.347,71.12,89.4,-28.73,0,0,0.568248,0,-4.316,-3.111,-8.255,-7.38475,-5.5715,-8.065,-6.108,-6.869,392.6,-3.2995
1,21.25,0.111498995,-18.42,1.848,0.08,-9.9757,-0.0232,-4.3615,70.64,89.4,-29.6,0,0,0.4909655,0,-4.313,-3.074,-7.907,-7.301,-5.521,-7.904,-6.037,-6.8685,392.9,-3.306
1,21.75,0.117682809,-18.54,1.693,0.09,-10.217,0.03038,-4.346,70.79,89.4,-30.72,0,0,0.4548045,0,-4.278,-3.055,-7.931,-7.297,-5.525,-7.909,-5.9785,-6.877,392.95,-3.307
1,22.25,0.1131194255,-18.45,1.661,0.0687,-8.321081803,0.02841,-4.332,70.78,89.4,-29.385,0,0,0.5020165,0,-4.178,-3.02,-7.97,-7.3025,-5.505,-7.895,-6.038,-6.8855,392.75,-3.273
1,22.75,0.10822001,-18.65,1.807,0.05635,-6.51471228,0.04111,-4.383,70.83,89.4,-30.365,0,0,0.4892935,0,-4.161,-3.013,-7.988,-7.2845,-5.514,-7.952,-6.057,-6.8405,391.9,-3.408
1,23.25,0.112993686,-18.21,1.87,0.06695,-8.12703,0.118956,-4.27,70.57,89.4,-29.68,0,0,0.5000255,0,-4.099,-2.981,-8.01,-7.257,-5.536,-8.02,-6.042,-6.849,389.2,-3.4105
1,23.75,0.1130000865,-18.32,1.79,0.062397385,-8.1748,0.0912,-4.3055,70.03,89.4,-28.38,0,0,0.484737,0,-4.056,-2.987,-8.01,-7.274,-5.55,-7.958,-6.046,-6.8565,389.4,-3.4145
2,0.25,0.1007405565,-16.39,1.927,0.0523,-6.1784,-0.00092,-7.805,71.39,89.5,-29.11,0,0,0.4232425,0,-4.801,-3.385,-7.161,-6.036,-4.693,-7.0625,-5.03975,-5.8595,392.6,-6.397
2,0.75,0.10702944,-16.53,2.003,0.0674,-6.286430967,-0.0403,-7.7495,71.115,89.5,-29.98,0,0,0.4764145,0,-4.754,-3.404,-7.0695,-6.007,-4.68,-7.028,-5.02725,-5.833,391.8,-6.3605
2,1.25,0.1093596435,-16.56,1.999,0.0525,-8.79414,-0.00688,-7.7755,71.425,89.5,-29.545,0,0,0.4857665,0,-4.734,-3.405,-7.2015,-6.1265,-4.714,-7.1745,-5.14125,-5.911,390.65,-6.3135
2,1.75,0.106938,-16.39,1.9755,0.0683,-6.414882387,-0.0038,-7.8075,71.36,89.5,-28.84,0,0,0.4667245,0,-4.706,-3.4,-7.215,-6.2085,-4.735,-7.236,-5.1545,-6.0025,389.5,-6.329
2,2.25,0.105315065,-16.355,2.008,0.06,-6.6767,-0.002455,-7.743,71.34,89.5,-28.97,0,0,0.4659565,0,-4.717,-3.402,-7.211,-6.2095,-4.733,-7.292,-5.147,-6.0585,394.8,-6.2655
2,2.75,0.09861,-16.13,2.0585,0.0539,-7.19171,-0.020998228,-7.784,71.165,89.5,-28.895,0,0,0.453543,0,-4.7,-3.357,-7.206,-6.241,-4.7385,-7.3625,-5.1235,-6.046,389.8,-6.299
2,3.25,0.096765602,-16.285,1.9405,0.05,-6.19382,-0.042,-7.7935,71.365,89.5,-29.525,0,0,0.465705,0,-4.693,-3.364,-7.195,-6.256,-4.726,-7.403,-5.131,-6.0295,390.6,-6.3235
2,3.75,0.096555,-16.075,2.1765,0.04475,-8.08855,-0.0215,-7.8215,71.77,89.5,-30.32,0,0,0.4730575,0,-4.678,-3.376,-7.1845,-6.2575,-4.723,-7.357,-5.16,-6.0005,391.75,-6.321
2,4.25,0.10195,-16.265,2.0465,0.04005,-7.4381,-0.032445,-7.7965,71.365,89.5,-29.25,0,0,0.5021015,0,-4.725,-3.358,-7.26875,-6.21375,-4.75,-7.3385,-5.235,-5.887,389.25,-6.3035
2,4.75,0.102222381,-16.125,2.1305,0.0504,-8.61518,0.00108,-7.8685,71.525,89.4,-29.205,0,0,0.524864,0,-4.749,-3.387,-7.28975,-6.2215,-4.752,-7.3225,-5.2325,-5.896,389.55,-6.395
2,5.25,0.10061,-15.895,2.162,0.0537,-6.94949,0.00101,-7.884,71.57,89.45,-28.465,0,0,0.5292065,0,-4.824,-3.409,-7.3165,-6.25,-4.7575,-7.323,-5.222,-5.808,391.4,-6.362
2,5.75,0.102424647,-16.31,2.1425,0.04005,-7.55908,0.0767210915,-7.885,71.235,89.5,-26.51,0,0,0.523349,0,-4.884,-3.448,-7.3435,-6.2875,-4.7485,-7.3045,-5.2235,-5.812,395.1,-6.3585
2,6.25,0.10226,-16.14,2.058,0.0717,-9.371485,0.01755,-7.8045,71.025,89.5,-27.85,0,0,0.5528045,0,-4.916,-3.482,-7.364,-6.30475,-4.736,-7.3115,-5.2075,-5.845,395.5,-6.285
2,6.75,0.09605,-15.895,2.117,0.0553,-8.3746454045,-0.0255,-7.894,70.98,89.45,-29.785,0,0,0.532208,0,-4.896,-3.472,-7.3635,-6.28825,-4.7275,-7.315,-5.204,-5.851,395.5,-6.3945
2,7.25,0.103354,-16.05,2.078,0.05845,-8.274813414,0.0174,-7.869,71.015,89.4,-30.11,0,0,0.5446885,0,-4.871,-3.489,-7.361,-6.335,-4.702,-7.2805,-5.222,-5.867,395.7,-6.3675
2,7.75,0.09724,-16.5,2.1285,0.06,-8.4495578805,-0.03235,-7.929,70.9,89.4,-30.8,0,0,0.6069535,0,-4.874,-3.474,-7.3725,-6.348,-4.7265,-7.2385,-5.22575,-5.8565,395.55,-6.4245
2,8.25,0.092171557,-16.595,2.033,0.0584,-8.21045,0.00274,-7.926,71.685,89.45,-30.715,0,0,0.839612,0.1155,-4.932,-3.483,-7.3975,-6.3745,-4.706,-7.311,-5.293,-5.8845,395.4,-6.418
2,8.75,0.09765,-16.85,2.06,0.0746,-6.878385428,-0.022315,-7.9035,71,89.5,-28.88,0.363101,0,1.670105,0.556,-4.934,-3.532,-7.4055,-6.31325,-4.6975,-7.31,-5.3245,-5.903,390.95,-6.3905
2,9.25,0.09455,-16.42,2.129,0.0618584325,-8.039195,-0.0464,-7.9005,71.065,89.5,-29.19,4.7535,1.556,6.46332,2.581,-4.958,-3.516,-7.3995,-6.30325,-4.6815,-7.291,-5.31425,-5.929,393.6,-6.3895
2,9.75,0.105642084,-16.365,2.093,0.0723,-8.8133947175,-0.01445,-8.0015,70.69,89.5,-28.11,18.896,8.11,20.13495,8.57,-4.943,-3.538,-7.3915,-6.3295,-4.681,-7.298,-5.31275,-5.9555,392.9,-6.482
2,10.25,0.112413535,-16.5,2.2185,0.08,-10.808,0.1261,-7.993,70.93,89.5,-23.61,43.66955,24.04,44.20395,20.285,-5.002,-3.545,-7.395,-6.36275,-4.7005,-7.2075,-5.316,-6.0335,392.45,-6.4715
2,10.75,0.10694,-16.54,2.1715,0.0668,-9.7957,0.05924,-8.085,70.965,89.4,-21.27,77.34255,46.3,74.5786,37.43,-5.026,-3.512,-7.402,-6.3575,-4.715,-7.221,-5.3055,-6.0075,394.4,-6.5615
2,11.25,0.100432,-16.47,2.111,0.0706,-9.24866,0.073805,-8.018,70.9,89.45,-18.79,120.119,66.51,104.549,51.72,-5.0145,-3.533,-7.415,-6.4105,-4.721,-7.251,-5.301,-6.02325,395.2,-6.4865
2,11.75,0.101890208,-16.16,2.117,0.06,-7.9941,0.103418,-7.8955,70.1,89.45,-16.86,151.3605,85.05,138.715,66.53,-5.007,-3.5445,-7.46,-6.444,-4.721,-7.193,-5.291,-6.01775,392.15,-6.356
2,12.25,0.107797661,-15.83,2.171,0.07245,-5.74497,0.120359,-7.7715,70.14,89.4,-16.77,182.7405,97,163.403,77.16,-4.976,-3.5095,-7.4355,-6.456,-4.738,-7.184,-5.2995,-6.0065,392.45,-6.255
2,12.75,0.10515,-15.605,2.0855,0.0839,-8.13198,0.14667,-7.774,70.35,89.5,-18.015,187.834,104.2,180.81,83.85,-4.959,-3.528,-7.453,-6.442,-4.7375,-7.197,-5.276,-5.945,392.9,-6.32
2,13.25,0.107870081,-15.26,2.0285,0.0782,-7.39734,0.14987,-7.7865,70.67,89.4,-18.85,196.552,105.15,188.795,85.65,-4.869,-3.4845,-7.5355,-6.4065,-4.742,-7.294,-5.266,-5.9735,392.9,-6.315
2,13.75,0.102826643,-15.02,2.044,0.0574,-5.73254,0.0466,-7.7745,70.3,89.4,-20.32,189.3545,102.7,172.579,80.1,-4.82,-3.44,-7.522,-6.386,-4.744,-7.338,-5.236,-6.023,392.8,-6.299
2,14.25,0.10394,-15.285,1.908,0.05,-7.714923442,0.091,-7.744,69.625,89.4,-20.59,173.434,94.3,163.051,75.31,-4.7935,-3.4205,-7.5425,-6.359,-4.7415,-7.3135,-5.215,-6.01075,392.6,-6.2315
2,14.75,0.110474946,-15.865,1.742,0.0558,-5.17884,0.1579595,-7.7315,69.64,89.4,-21.08,148.6395,80.7,140.838,65.585,-4.816,-3.404,-7.5465,-6.3615,-4.7625,-7.264,-5.193,-5.997,392.2,-6.221
2,15.25,0.102802748,-16.255,2.0505,0.062672447,-6.52044,0.0332,-7.6525,69.855,89.4,-22.73,122.368,65.26,108.162,50.315,-4.769,-3.415,-7.5675,-6.31975,-4.8215,-7.2615,-5.18075,-5.996,391.8,-6.143
2,15.75,0.102101,-16.335,2.143,0.04,-5.3863,0.0629,-7.609,69.795,89.4,-24.63,90.2697,46.18,81.4075,36.73,-4.725,-3.407,-7.5515,-6.31275,-4.8275,-7.2015,-5.185,-6.012,391.5,-6.106
2,16.25,0.10324403,-16.57,1.964,0.05965,-5.5441151135,0.16145,-7.64,69.97,89.4,-26.93,52.9115,25.86,49.3613,22.135,-4.694,-3.373,-7.5575,-6.294,-4.8185,-7.192,-5.1855,-6.051,390.8,-6.1435
2,16.75,0.10486,-16.54,1.963,0.06,-6.420647544,0.0219,-7.7005,70.17,89.4,-29.7,23.7534,11.64,21.4586,8.275,-4.731,-3.393,-7.562,-6.22175,-4.84,-7.2485,-5.196,-5.9895,390.4,-6.1825
2,17.25,0.1042165,-16.735,2.105,0.0498,-5.8474454165,0.0629,-7.73,70.46,89.4,-30.89,5.98536,1.801,6.50024,2.014,-4.76,-3.34,-7.534,-6.16225,-4.8135,-7.2735,-5.20675,-5.985,392.6,-6.216
2,17.75,0.0969,-16.635,2.0435,0.0558,-4.92343,0.0477,-7.9415,71.05,89.4,-30.905,0.4553555,0,1.73794,0.3995,-4.781,-3.38,-7.4915,-6.132,-4.8305,-7.3095,-5.21525,-6.0525,395.9,-6.4145
2,18.25,0.09793,-16.915,2.1755,0.0458,-5.396013286,-0.0015,-7.888,71.23,89.5,-29.77,0,0,0.918346,0.013,-4.819,-3.407,-7.4615,-6.10075,-4.836,-7.3745,-5.22525,-6.012,396.3,-6.3375
2,18.75,0.094115,-17.01,2.1515,0.0598,-5.44847,0.0053,-7.8165,71.51,89.5,-30.175,0,0,0.652201,0,-4.857,-3.448,-7.41025,-6.1145,-4.843,-7.388,-5.233,-6.063,395.6,-6.41
2,19.25,0.1116295185,-17.125,1.998,0.0414,-6.6277,-0.005775,-7.815,71.77,89.5,-30.06,0,0,0.620433,0,-4.843,-3.405,-7.38825,-6.18975,-4.835,-7.353,-5.262,-6.004,395.75,-6.419
2,19.75,0.10014,-17.005,1.9405,0.05,-7.6577364905,-0.04394,-7.8145,72.025,89.5,-30.33,0,0,0.598777,0,-4.887,-3.396,-7.36775,-6.1785,-4.8415,-7.3435,-5.255,-5.9925,396.1,-6.421
2,20.25,0.096385,-16.625,1.9065,0.0515,-8.5529127385,-0.0118,-7.8475,71.935,89.5,-30.48,0,0,0.592876,0,-4.996,-3.385,-7.382,-6.174,-4.8355,-7.3485,-5.2765,-6.009,397,-6.4505
2,20.75,0.092325,-16.985,1.8825,0.04525,-6.7712,-0.04085,-7.8505,71.89,89.5,-31.01,0,0,0.614155,0,-4.964,-3.415,-7.369,-6.199,-4.8685,-7.382,-5.21675,-5.949,395.2,-6.458
2,21.25,0.09326,-16.605,1.8335,0.06,-7.764774311,-0.05178,-7.744,71.95,89.5,-29.635,0,0,0.49036,0,-4.943,-3.406,-7.23175,-6.16975,-4.82,-7.26,-5.17075,-6.024,396.35,-6.3575
2,21.75,0.09045,-16.745,1.809,0.0523,-6.75092,0.0802,-7.818,71.4,89.5,-28.635,0,0,0.493375,0,-4.881,-3.368,-7.1745,-6.1225,-4.825,-7.2355,-5.0995,-5.998,397.2,-6.4285
2,22.25,0.102225972,-16.85,1.8795,0.05305,-6.954055,-0.0485,-7.8015,71.53,89.5,-29.3,0,0,0.471795,0,-4.867,-3.346,-7.1975,-6.105,-4.814,-7.2075,-5.0975,-5.954,396,-6.413
2,22.75,0.09545,-16.9,1.8135,0.06095,-6.46931,-0.057,-7.831,71.9,89.5,-29.355,0,0,0.475534,0,-4.791,-3.373,-7.1745,-6.10175,-4.806,-7.213,-5.0925,-5.91,395.8,-6.449
2,23.25,0.10137,-16.52,1.811,0.07,-6.4984419795,-0.0846,-7.8565,71.47,89.5,-29.32,0,0,0.4923135,0,-4.7795,-3.3695,-7.1555,-6.099,-4.787,-7.2,-5.059,-5.89325,395.9,-6.477
2,23.75,0.09881,-16.17,1.8695,0.04985,-6.094086544,0.01129,-7.8565,71.645,89.5,-28.985,0,0,0.487443,0,-4.77,-3.361,-7.1445,-6.131,-4.796,-7.234,-5.04325,-5.9025,396.55,-6.492
3,0.25,0.067787532,-15.8,1.9225,0.0192,-2.40683,-0.03014,-8.365,69.625,89.6,-30.6,0,0,0.5304295,0,-4.8255,-3.5485,-5.3615,-4.4385,-4.333,-5.273,-4.12675,-4.793,398.55,-7.149
3,0.75,0.075095,-15.585,1.8435,0.0324,-3.547842479,-0.0265,-8.345,69.1,89.6,-30.18,0,0,0.6209015,0,-4.8085,-3.5145,-5.28675,-4.36,-4.293,-5.1915,-4.09075,-4.7345,398.8,-7.1165
3,1.25,0.07535,-15.675,1.7,0.02805,-3.166820145,-0.014295,-8.385,69.32,89.6,-26.61,0,0,0.5893695,0,-4.859,-3.498,-5.44525,-4.5385,-4.417,-5.373,-4.29375,-4.865,398.85,-7.1735
3,1.75,0.08038,-15.725,1.7495,0.0274,-3.8676639125,-0.0692,-8.39,69.69,89.6,-27.56,0,0,0.635943,0,-4.829,-3.5315,-5.52325,-4.60225,-4.4545,-5.4445,-4.30075,-4.91275,398.95,-7.192
3,2.25,0.072745,-15.87,1.852,0.02925,-3.02732,-0.01729,-8.335,69.735,89.6,-28.36,0,0,0.6226115,0,-4.8195,-3.513,-5.5815,-4.6375,-4.4695,-5.4865,-4.311,-4.931,399,-7.17
3,2.75,0.0794,-15.64,1.924,0.029,-3.647556218,0.009535,-8.305,70,89.55,-28.515,0,0,0.581691,0,-4.791,-3.491,-5.576,-4.652,-4.487,-5.518,-4.3355,-4.9395,399.05,-7.1405
3,3.25,0.0733,-15.31,1.867,0.0255,-2.40241,-0.037695,-8.345,70.31,89.6,-27.085,0,0,0.601266,0,-4.808,-3.542,-5.596,-4.67,-4.501,-5.504,-4.353,-4.9515,399.15,-7.075
3,3.75,0.08225,-15.16,1.987,0.0282,-3.5353701925,-0.00164,-8.385,70.13,89.6,-28.74,0,0,0.608241,0,-4.822,-3.523,-5.533,-4.676,-4.495,-5.527,-4.248,-4.934,399.55,-7.1075
3,4.25,0.07489,-15.44,1.864,0.0273,-3.1479,-0.0022159,-8.375,69.52,89.6,-28.15,0,0,0.609541,0,-4.81,-3.534,-5.704,-4.75,-4.518,-5.52,-4.166,-4.8495,399.55,-7.163
3,4.75,0.08285,-15.73,1.701,0.0281,-3.649,-0.0113,-8.435,69.56,89.5,-26.58,0,0,0.612032,0,-4.888,-3.523,-5.712,-4.753,-4.51,-5.486,-4.182,-4.8335,399.25,-7.1975
3,5.25,0.07065,-15.52,1.819,0.0213,-3.127664016,-0.01787,-8.42,70.73,89.5,-27.43,0,0,0.639766,0,-4.938,-3.605,-5.716,-4.817,-4.504,-5.495,-4.174,-4.817,399.45,-7.191
3,5.75,0.0741,-15.27,1.673,0.03,-3.712570537,-0.002825,-8.46,71.07,89.5,-26.33,0,0,0.72461,0,-4.992,-3.676,-5.72,-4.769,-4.517,-5.493,-4.183,-4.8325,399.55,-7.201
3,6.25,0.0705,-15.46,1.708,0.0252,-2.280440557,-0.0268,-8.445,70.93,89.5,-26.29,0.115207,0,1.15989,0.155,-5.063,-3.709,-5.697,-4.773,-4.526,-5.479,-4.175,-4.8325,399.6,-7.1565
3,6.75,0.075,-15.57,1.718,0.02475,-3.05643,-0.03534,-8.425,71.19,89.5,-27.16,1.23547,0,2.26261,0.844,-5.083,-3.695,-5.685,-4.8185,-4.529,-5.488,-4.193,-4.828,399.4,-7.1735
3,7.25,0.066,-15.72,1.662,0.01,-2.665645,-0.00702,-8.33,71.29,89.5,-27.255,12.666,4.869,11.4115,4.929,-5.131,-3.745,-5.67,-4.793,-4.532,-5.556,-4.18,-4.8365,399.7,-7.1385
3,7.75,0.0734,-15.59,1.748,0.0206,-3.21588,-0.029747272,-8.385,71.62,89.5,-26.14,42.42345,22.01,37.6974,16.2,-5.231,-3.849,-5.6875,-4.798,-4.529,-5.555,-4.194,-4.835,399.3,-7.175
