DOY2,HR2,LE,H,G,FC,CO2,H2O,T_SONIC,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,VPD_1_1_1,VPD_1_2_1,VPD_1_3_1,VPD_1_4_1,VPD_1_5_1,USTAR,WS,PA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,T_BOLE_1_2_1,T_BOLE_1_1_1,T_BOLE_2_2_1,T_BOLE_2_1_1
1,0.25,85.7010499999998,13.009,-1.25882,2.34590241415,428.47451963,12.37735,9.278725,9.50505,9.3625,9.09775,8.571,7.8892,98.4225,94.85,96.645,96.6125,99.225,10.9551968925,10.921375,10.8252,10.6220922045,9.4683675,1.56971865,11.130497288,74.9504805,0.315067500000001,5.80614,317.8155,348.8595,0.16979425,0.0807499999999999,1.96325,4.77885,5.263775,5.6066,5.903575,6.02154999999999,6.648375,7.356075,5.591625,5.98135,6.3073,6.76094999999999,7.08519999999999,7.43377499999999,8.2845,8.042275,8.62775,9.00575,9.36725,9.32725,9.04125,9.326,10.5455,10.03725,9.056,8.67025
1,0.75,80.1566115929998,12.571805705,-1.4997175,2.57999038765,428.08613915,11.393,9.227865,9.5732,9.587,9.141,8.459,7.795,97.69,95.78,96.95,95.95,98.83,10.9304,11.0749,11.016928915,10.668073123,9.55712418275,1.446923,10.886025,74.94,0.18234,5.949,316.1785,348.56425,-0.00603434499999973,0.07145,1.96325,4.7678,5.21465,5.517825,5.857975,6.00117499999999,6.64475,7.34365,5.552575,5.898825,6.176325,6.67742499999999,7.03914999999999,7.42299999999999,8.27875,7.860575,8.455,8.84575,9.2345,9.29575,9.04125,9.32025,10.421,9.90725,8.993,8.613
1,1.25,92.267840432,15.0142,-1.5487775,1.956504354225,428.218993625,10.707484762,9.141938,9.4431375,9.4035,9.19275,8.698,8.02,98.1575,93.6675,96.7875,96.6,99.0575,11.15721774925,11.128275,10.855787896,10.542846966,9.7072392092,1.4336657,10.94736981875,74.9393,0.249659999999999,5.860825,316.5795,348.272,0.2344,0.07,1.96325,4.7336,5.1374,5.437,5.82099999999999,5.99699999999998,6.6396,7.3444,5.4898,5.82299999999999,6.09199999999999,6.61359999999998,7.01259999999997,7.43419999999997,8.276,7.75879999999999,8.29199999999999,8.698,9.112,9.256,9.05399999999999,9.318,10.304,9.812,8.916,8.566
1,1.75,67.376099015,5.691865,-1.4505,2.2370146426,428.366969125,10.470310352,8.9632655,9.44015,9.2435,9.00425,8.656,8.295,98.76,91.475,96.97,97.81,97.99,11.102344447,11.2046,11.0165,10.77818637875,9.799055,1.4613185,10.623487655,74.9404,0.258719999999999,5.947405,314.3665,348.208,0.279242,0.0717500000000001,1.96325,4.6964,5.0762,5.354,5.77539999999999,5.97439999999998,6.6364,7.3344,5.4006,5.73739999999999,6.0038,6.54099999999998,6.96259999999997,7.42619999999997,8.27,7.6488,8.13639999999999,8.554,8.982,9.226,9.05399999999999,9.316,10.182,9.728,8.852,8.506
1,2.25,93.003207885,12.90264290725,-1.4403,2.026042053925,428.2268333,10.0895,9.1127425,9.6695,9.508,9.29375,8.674,8.17875,97.7675,90.1725,97.31,97.51,98.9,11.191575,11.3208,11.08072386125,10.7842,9.860785,1.53955,10.151825,74.9345,0.143639999999999,6.2387275,315.108,347.62,0.102555999999997,0.0681,1.96325,4.627625,5.017375,5.285625,5.75075,5.978,6.6405,7.337125,5.36925,5.651875,5.927,6.494375,6.934875,7.44525,8.28125,7.53,8.003,8.415,8.87625,9.19875,9.075,9.3275,10.075,9.64625,8.78125,8.455
1,2.75,95.8903999999996,18.345770416,-1.11394,2.00298116505,428.47554602,9.96267999999998,9.50387,9.6993,9.843,9.46525,8.916,8.09125,97.845,84.57,97.2925,97.6,98.5575,11.208725,11.437,11.256,11.036225,9.81145,1.4556475,10.647380379,74.934875,0.11109,6.23155,315.2425,349.018,0.0712987999999995,0.37425,1.96325,4.55625,4.9575,5.2075,5.7105,5.9565,6.6385,7.333875,5.351125,5.501625,5.851125,6.41275,6.894875,7.43575,8.285,7.389875,7.849625,8.27875,8.775,9.165,9.075,9.33375,9.9575,9.55625,8.71875,8.3775
1,3.25,96.42045665075,12.821617747,-1.065656,2.124063514975,428.46885572,10.767,9.229825,9.77565,9.655,9.415,8.692,8.49125,97.54,91.155,97.1975,98.005,97.53,11.2508,11.29765,11.200432901,10.8914,9.791415,1.45573875,10.869,74.929,0.195449999999999,6.101175,314.53575,349.132,0.231193999999995,0.345249999999991,1.96325,4.4755,4.922875,5.156,5.650625,5.933,6.63325,7.334875,5.298875,5.352625,5.793375,6.343375,6.857875,7.425375,8.29125,7.226375,7.71275,8.14625,8.68625,9.1275,9.075,9.33375,9.85,9.4225,8.65625,8.29125
1,3.75,83.7551433519999,10.0002250000001,-1.18214,2.141334128075,428.39421208,10.189375,8.77928,9.444,9.55399999999999,9.3585,8.53,8.37125,97.5125,88.5,97.26,97.6075,97.0875,11.2915,11.3382,11.10295,10.896525,9.5691825,1.4108425,10.77936297525,74.9123895,0.12642,6.451955,314.924,349.9625,0.1039425,0.296549999999996,1.96325,4.409125,4.836125,5.11625,5.596125,5.907375,6.627,7.33875,5.21775,5.303,5.645625,6.2665,6.813875,7.412625,8.2975,7.052875,7.579375,8.02625,8.605,9.09375,9.065,9.34,9.7425,9.3225,8.61875,8.2175
1,4.25,104.62190024,8.5825883176,-1.42778,2.44725,428.59199705,10.2434,8.88363,9.4398,9.45924999999998,9.233,8.686,8.11375,96.65,88.16,97.91,97.715,98.175,11.1766,11.162,11.125125,10.6731,9.7022125,1.51298935,11.38507892725,74.89613575,0.16104,5.934875,315.14,348.44375,0.11120625,0.165324999999997,1.96325,4.336875,4.7735,5.08175,5.546375,5.883375,6.62025,7.33875,5.08775,5.245875,5.576625,6.143125,6.763875,7.40375,8.29375,6.90425,7.461,7.9365,8.5275,9.05625,9.055,9.34,9.66125,9.235,8.575,8.17625
1,4.75,89.5456690329999,7.51750854899999,-1.33984,1.699549673,428.705427625,10.11955,8.950925,9.5181,9.50125,9.175,8.712,8.0775,96.7825,89.9925,97.06,95.59,97.6,11.02435,10.9308,10.983475,10.56355,9.68275,1.407975,12.208320435,74.882941,0.0914,6.01251,314.26,348.112,0.0186153599999994,0.057375,1.96325,4.2125,4.765125,5.052125,5.50275,5.85875,6.615125,7.342875,5.059875,5.184125,5.51175,5.998875,6.695,7.39525,8.29125,6.829625,7.35275,7.86,8.46,9.01875,9.05125,9.34,9.595,9.13875,8.5425,8.15625
