DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,G,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,TS_1_1_1,TS_1_2_1,TAU,U_SIGMA,USTAR,W_SIGMA,WS
1,0.25,386.705566075,0.311970227,4.202641278,0.00084403475,0.09133143125,-0.648513477,-26.1425,-38.64354422,-1.003047779,99,43.0367314625,5.857612856,0.1243654455,4.4736771745,2.7697574575,5.55775,6.198,-0.22187194625,0.3811900745,0.11497852125,0.135018294,2.0535
1,0.75,387.1473692,0.329018237,4.27040004625,0.0009973835,0.10531694,-0.5560847815,-26.51,-38.26793912,1.161335338,99,44.3339613875,5.533969146,0.123356147,4.03377571625,2.6833483625,5.48425,6.10775,-0.238680377,0.386129219,0.117933207,0.12517728,2.00175
1,1.25,386.958351375,0.255065647,4.3222802995,0.00073916775,0.060938799,-0.47008365,-26.86,-38.523746225,0.59795347175,99,44.8482466,5.5619369095,0.11730642625,3.635329526,2.60374707,5.468,6.027,-0.23419759375,0.37397240325,0.101236465,0.12753224175,1.97
1,1.75,387.85104655,0.289592757,4.344754629,0.00082739,0.02587904575,-0.624996037,-26.89,-37.83644346,-0.410134601,99,45.95013937,5.3116768485,0.111714668,3.39227781275,2.54028951,5.352,5.987,-0.198160217,0.365452557,0.11238962275,0.13955990425,1.901
1,2.25,389.08300905,0.26933165025,4.14541337725,0.0006275065,0.08521532625,-0.5750031585,-27.03,-33.6390308025,-0.23377019875,99,47.03842927,5.030956793,0.111544217,3.22695661525,2.5036652625,5.2145,5.7225,-0.196844697,0.371157781,0.104175694,0.1286610155,1.8375
1,2.75,389.3643567,0.275591937,4.43287281625,0.0007444085,0.070551984,-0.70737148375,-27.31,-33.778152735,1.002857803,99,47.83043421,4.7990938555,0.11395476325,2.993350445,2.49326895,5.044,5.569,-0.217060856,0.36064393375,0.0925112025,0.11728097375,1.913
1,3.25,389.3435102,0.291570632,4.0648784055,0.000649458,0.067354497,-0.529961243,-27.3125,-32.49090169,1.13190422975,99,48.90452691,4.422586642,0.117368635,2.928649641,2.47934181,4.9735,5.504,-0.1985297095,0.357501421,0.1102486265,0.113641603,1.96225
1,3.75,390.072807925,0.2856867325,4.222549327,0.000656572,0.0571687885,-0.57939905975,-27.4175,-32.45600847,0.839878278,99,50.19494186,4.118536484,0.120672558,2.684038617,2.428390995,4.94225,5.38525,-0.1937867,0.3525292355,0.09607714975,0.1197809835,1.98975
1,4.25,389.7934009,0.28193110575,4.048495566,0.000561933,0.055968499,-0.6815965515,-27.29,-34.68245897,1.96840741625,99,51.02278906,3.63623692475,0.121444714,2.5576135545,2.32645831,4.71,5.229,-0.19160175225,0.3759926295,0.09146091,0.123632892,2.01
1,4.75,389.5080547,0.290837031,4.2862804525,0.000679003,0.0648078645,-0.5853085295,-27.0225,-33.8131595025,0.9917583395,99,52.028570845,3.430559406,0.125527919,2.05661055575,2.3159973975,4.67625,5.147,-0.18975159525,0.3399579965,0.09315281525,0.1184459475,1.94275
