DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_9_1,TS_3_1_1,TS_3_3_1,TS_3_4_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_4_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,-0.0235167470494287,-0.0665432157432835,-0.129451782014419,-1.4256765422512,-0.284733151295339,0.0596718783681797,-17.0032167602579,-4.23863829970807,0.314641762719241,406.187118461037,2.28980891974104,410.719887108689,1.86661892377087,411.134416603113,410.799379406281,1.80939780892564,410.506992977273,410.682002160362,1.71953252311498,409.576888593443,409.658620633993,1.87408263770204,408.156069552347,1.01779334485558,-4.67671381239294,0.239670097883759,0.85,0.62,0.185,-3.899875,-5.0225,-5.3706,-6.5091,-8.08675,86.6646125,45.3375,1.336325,-7.3075,-5.7225,-5.7125,1.1,-3.735,2.8,0.0475,217.175,281.475,216.475,279.65,-0.03,-0.6475,-0.03,-0.0175,-0.0775,-0.24,-0.1825,-0.5,-2.78975,-0.5815,4.03575,6.15625,8.16875,13.2135,13.10975,-1.90625,0.66175,14.53075,-0.856,5.055,6.378,10.52125,16.54,-1.6295,0.37725,4.423,5.9495,9.60825,14.53875,-0.98575,0.39225,6.676,-46.0745,-31.895,-27.836,-69.28
1,5.75,-0.0172709588180094,-0.0239933453066918,-0.0481039940731594,-0.614205475841487,-0.673125652956034,0.057433168534503,-12.576148386243,-3.36745792366491,0.295762495331709,405.773314588357,2.28836891273346,410.87842298438,1.86219772930217,410.997776984792,410.847307667414,1.77646850599225,410.04465689097,410.201527007177,1.73028431594263,409.774605331441,409.035477268999,1.65941929308026,407.609046409449,1.25952388344038,-4.64249996733977,0.255253719212767,0.87,0.585,0.195,-3.81875,-4.841,-5.5342,-6.684,-8.33705,86.702945,44.905,1.2791,-7.47,-5.86,-5.8575,1.15,-3.73,2.825,-0.055,217.05,279.95,216.625,278.45,-0.0325,-0.645,-0.0075,-0.00749999999999998,-0.0675,-0.24,-0.1825,-0.5,-3.001,-0.76575,3.876,6.045,8.1675,13.21125,13.115,-2.0885,0.4835,14.52875,-1.07375,4.89225,6.26275,10.5195,16.538,-1.8275,0.21525,4.24175,5.83525,9.608,14.5365,-1.156,0.24725,6.606,-46.235,-32.034,-28.2925,-67.86
1,6.25,-0.0652752469305675,-0.0706443819651511,-0.0992040567196379,-0.708085041599876,-0.527364666081745,0.0614797291103384,-8.57547292715293,-4.03766562458206,0.325048373496738,405.938886650205,2.32685489641201,410.942520131255,1.89825039921695,411.136335436482,410.368558148019,1.8406856300743,410.226689497945,410.358472852784,1.7586190406267,410.226718873653,408.152285792328,1.55543396239352,408.103718066176,1.08324936894954,-5.05191226368502,0.232028315433496,0.81,0.58,0.195,-4.403,-5.34975,-5.848,-7.0191,-8.1595,86.7516225,45.43,1.1433,-7.655,-5.95,-5.9725,1.175,-3.575,2.825,0.15,215.975,279.85,216.175,278.35,-0.0325,-0.6575,-0.02,0.0025,-0.0675,-0.2325,-0.18,-0.5,-3.18575,-0.954,3.67125,5.9385,8.16575,13.209,13.104,-2.28125,0.275,14.5275,-1.31225,4.69,6.14475,10.519,16.53675,-2.00325,0.1275,4.0635,5.7345,9.60575,14.534,-1.307,0.0785,6.5315,-45.224,-31.657,-27.94025,-69.495
1,6.75,-0.0945526316113525,-0.0417826023264263,-0.082525931001551,-0.865981142148565,-0.428324674200855,0.0585714171868397,-14.9064372842702,-4.3602030512903,0.304186657770861,406.097807128969,2.30295433320739,411.17350895646,1.79297785970166,410.663463158198,411.037354190561,1.70736510171398,410.228320033416,410.953177500853,1.60956755206756,409.667793845514,409.205266739372,1.49588643894825,408.528942251621,1.08397620002128,-4.85266287850189,0.23973617820715,0.84,0.605,0.19,-4.4367,-5.0395,-5.7747,-6.6897,-8.19175,86.783785,47.625,1.1491,-7.55,-5.9675,-5.9475,1.6,-3.14,3.475,0.13,215.025,280.025,215.575,277.55,0.46,0.2225,0.485,0.4325,0.0175,0.1175,0.3,-0.125,-3.39475,-1.1025,3.47075,5.84975,8.16175,13.20775,13.103,-2.46425,0.0865,14.52575,-1.5395,4.4835,6.02625,10.519,16.5355,-2.2185,0.05875,3.89825,5.63225,9.60375,14.532,-1.49675,-0.0855,6.45875,-44.83825,-31.8915,-28.467,-68.27
1,7.25,-0.0284293051780094,-0.106357787840684,-0.0746023973975199,-0.66066037325521,-0.404506457312416,0.0573872647878325,-12.058356067911,-2.63880945255431,0.326271112196189,406.022431738853,2.40197783732296,411.196067024795,1.79557503267291,410.445130479526,410.92286214151,1.7293855335825,409.791706717647,410.543194898975,1.62594602752107,409.192159460852,409.433544186454,1.57899180431223,408.7740491095,1.02563037813077,-5.07135224332069,0.248919166631347,0.85,0.595,0.19,-4.5823,-5.375,-5.6542,-7.0307,-7.8743,86.81733,47.5925,1.0847,-7.4525,-5.855,-5.825,8.35,8.81,11.7,3.305,214.175,280.575,215.175,280.075,23.44,23.0425,23.4275,20.5075,4.3125,13.175,18.1825,13.585,-3.54825,-1.26025,3.311,5.771,8.15425,13.2065,13.105,-2.65625,-0.07225,14.524,-1.677,4.284,5.90925,10.5195,16.5335,-2.42,-0.0525,3.73225,5.53125,9.6005,14.52975,-1.6845,-0.17625,6.40225,-44.846,-31.8255,-28.38,-60.69
1,7.75,-0.139382153556271,-0.0292839286172107,-0.0825285262118448,-1.26436183495173,0.272601083382555,0.0784407082380544,-11.8375539420156,5.20698276658282,0.314926301995444,405.915853778189,2.30540627380794,410.981005190616,1.80413536868692,410.618620146104,410.724363149314,1.71543303610749,410.020104377049,410.494979354668,1.65187367249345,409.705212738844,409.59286250419,1.86545876124709,408.769839892508,0.906447793233529,-4.83840795567439,0.286764288812383,0.69,0.495,0.22,-4.5398,-5.04425,-5.3102,-5.7317,-5.71005,86.854395,45.9625,1.0579,-6.0325,-4.78,-4.525,24.875,57.19,56.2,15.635,214.95,290.4,215.475,291.15,120.1375,113.39,120.805,108.8725,22.4175,55.7075,94.96,69.2,-3.4895,-1.28425,3.168,5.69,8.14775,13.2045,13.113,-2.714,-0.21525,14.522,-1.412,4.13325,5.81425,10.5185,16.53175,-2.42775,-0.18675,3.54425,5.43025,9.595,14.52875,-1.60325,-0.18775,6.34825,-42.895,-31.9315,-27.96825,-18.33
1,8.25,-0.191252517357717,0.0241771363000062,-0.0854425876738853,1.21563798871329,0.346318580565913,0.111497402059617,12.8219565072196,6.94944174934935,0.343839000597724,406.218174426711,2.55933577214863,411.465964563466,1.93205079075502,410.965287016031,411.57139465634,1.8785191168961,410.933978887491,411.455469479587,1.87744717603552,410.859306447509,409.617960884322,1.92386798717126,410.220992817459,0.824006346179634,-2.73257131467821,0.369441413118964,0.74,0.635,0.295,-2.4686,-2.72125,-2.6338,-2.2995,-2.42545,86.8809025,42.74,1.5379,-2.9125,-2.635,-1.4975,34.525,144.025,137.275,35.665,217.25,305.8,218.075,307.975,285.735,288.9525,296.225,264.625,54.2175,131.4025,227.4275,178.12,-2.94975,-1.105,3.066,5.61275,8.1405,13.20275,13.0955,-2.46375,-0.20275,14.521,-0.05475,4.06175,5.7115,10.51775,16.53,-1.87075,-0.09875,3.431,5.349,9.587,14.52675,-1.0835,-0.127,6.2995,-34.715,-29.9885,-26.024,32.15
1,8.75,-0.248954016377447,0.0322615967802753,-0.270142073162806,3.20982383081977,0.129446675450167,0.131801322136868,37.637976217394,6.39039781716109,0.399353691614417,406.829037464157,2.56338759229682,411.532449066494,2.06858342430142,411.391155696691,411.592416347243,2.08568737204577,411.502100638452,411.422689175928,2.10160665259377,411.725016339089,410.165423658644,2.0690642957582,410.834851762129,1.28769706353787,-0.329259726676952,0.395081663646579,1.1225,0.935,0.51,0.153775,0.145,0.0753,0.494275,0.530075,86.923695,38.815,2.35865,0.58,-0.03,2.405,39.6,225.3825,213.5,49.615,220.15,323.75,224.05,330.4,465.75,457.29,466.93,435.455,77.54,230.215,385.65,322.36,-1.866,-0.6745,3.0365,5.5535,8.15,13.2005,13.09225,-1.66575,0.09225,14.51975,1.179,4.09925,5.629,10.52,16.52875,-0.83,0.261,3.39525,5.2885,9.579,14.52475,-0.0705,0.2475,6.26,-19.2185,-24.86,-22.815,95.3675
1,9.25,-0.1979031048008,0.00220850763408708,-0.0172576870418863,4.97374842240556,0.0783117932764817,0.163757503043642,64.8354575798971,5.53079431307406,0.507336344394905,407.25085227689,2.62976011631272,412.633786522095,2.26199110506604,412.181410985714,412.767503489497,2.24909498773109,411.79336855814,412.638207635443,2.29532350771887,412.048191537459,411.105416773946,2.28521525661388,411.332156766671,1.52698636413095,1.72829862357242,0.450847477735258,1.39,1.1275,0.7,2.2094,1.7855,2.2278,2.590175,2.95635,86.92585,33.9,3.076275,4.1075,3.5375,7.425,43.25,317.35,314.15,71.11,223.65,338.7,228.4,347.4,671.77,660.16,667.0825,623.8125,114.295,360.655,569.75,448.93,-0.1115,0.114,3.0845,5.52275,8.139,13.19875,13.083,-0.899,0.41725,14.518,3.501,4.186,5.572,10.5195,16.527,0.17,0.677,3.434,5.25125,9.567,14.52325,0.94,0.8475,6.2295,-2.6065,-18.4135,-18.802,158.53
1,9.75,-0.203905503905018,-0.0211423896777726,-0.0921935452991207,6.17298843052462,-0.0280808309904723,0.178456733390267,84.0082984219002,4.42691037608331,0.583146784537619,407.561417913004,2.92883357673726,412.170700991556,2.31162143215006,412.38528283173,412.176790656928,2.33104129396722,411.854751134467,412.192980640229,2.371893349903,412.351808790323,411.071302422248,2.37308352878097,411.479529498754,1.5601984849706,3.28887454100323,0.439682467558658,1.34,1.13,0.74,3.5893,3.639,3.978575,4.1923,4.9362,86.939395,29.87,3.7484,7.4825,7.175,11.65,49.6,360.125,310,76.24,227.25,350,233.65,363.85,776.835,728.8575,771.88,755.87,122.255,498.8,708.47,590.975,2.1495,1.2865,3.206,5.5165,8.13,13.19775,13.08,-0.08075,0.86825,14.517,5.738,4.381,5.541,10.51775,16.526,1.6325,1.342,3.562,5.234,9.5545,14.5215,2.4365,1.5015,6.20775,12.8835,-10.56,-14.9165,187.2025
1,10.25,-0.100349368264102,-0.0266664983487764,0.0182533966564782,7.96468663648287,-0.14571568955599,0.182064478537428,104.314645615095,4.32387651460123,0.651588072819102,407.948197624063,3.02821273152521,412.056757785115,2.48261600577812,412.410837274648,411.805866686278,2.50750761032127,412.059834104234,411.723969825263,2.58105569964328,412.444798474048,411.075423803553,2.54243189204762,411.497172086538,1.52934286753628,4.80981362201507,0.523797194255542,1.355,1.16,0.7,4.995475,5.05775,5.43035,5.750125,6.7735,86.93008,26.685,4.3473,10.26,10.13,16.125,51.125,475.96,405.15,98.0975,229.35,364.65,237.6,381.4,953.755,934.55,967.98,922.63,157.6575,626.16,870.375,725.22,4.865,2.993,3.4525,5.558,8.1275,13.239,13.083,1.6105,1.8435,14.4975,7.519,4.7045,5.57775,10.516,16.582,3.07375,2.253,3.79975,5.288,9.561,14.558,3.979,2.591,6.26975,27.92775,-4.134,-9.1555,243.22
1,10.75,0.003652595932537,-0.0577430010679225,0.0675455217871567,9.32144325449751,-0.370213516324557,0.188246833118282,126.616798264838,3.20663463822419,0.689178409652605,407.73387189038,3.15066193373743,411.642690268729,2.61601704701323,412.647307907065,411.80380705209,2.62378299570975,412.299485323481,411.833104351889,2.63980383083522,412.395382230769,410.25621964023,2.64106566158986,411.636879039737,1.43931084016552,6.01057147983758,0.546901566847819,1.31,1.13,0.6725,6.1602,6.275,6.4488,6.805875,7.815425,86.91275,24.925,5.33495,12.86,12.6375,19.37,54.15,472.3425,479.25,101.48,232.6,375.5,242,397.7,999.08,981.68,1018.42,941.1875,160.375,709.88,857.7475,716.46,6.86,4.692,3.76975,5.566,8.1165,13.24,13.07375,4.1285,3.339,14.496,8.889,5.143,5.61475,10.5185,16.562,4.3965,3.15075,4.0215,5.302,9.543,14.503,5.272,3.845,6.255,48.609,3.113,-1.936,260.4125
1,11.25,0.0426461259340461,-0.0711329248999126,0.0491713302589139,9.56176247901032,-0.616516844208244,0.205774623991701,143.159489473389,3.08148876167265,0.786225174164673,407.482828064991,3.00036189819317,411.151111692367,2.49631261912961,412.303856042802,411.08807937294,2.54384296433874,411.955036308442,411.253221229448,2.51514815980142,412.327267305263,409.71063968091,2.47927741423302,411.756426971132,1.48140465453022,6.85051893321956,0.57490995440055,1.36,1.17,0.71,6.734425,7.41825,7.626125,7.67515,9.032,86.86807,22.96,5.877,14.54,14.45,22.11,54,524.1125,497.9,103.97,236.4,387.3,245.475,408.35,1096.58,997.445,1030.46,1011.04,162.99,794.85,956.1875,855.665,8.508,6.146,4.20425,5.6275,8.109,13.2265,13.08775,6.28,4.9785,14.47675,10.542,5.68,5.7955,10.5205,16.561,5.666,4.083,4.297,5.33975,9.5205,14.468,6.8995,5.1355,6.21575,60.77425,9.159,4.559,302.3075
1,11.75,0.0670929449747867,-0.0880805279514392,0.17127331629328,10.0321992166576,-0.836294958292998,0.211442902737625,154.692516563802,2.14880791265207,0.850609356250039,407.522682420361,3.053784955756,411.334227089464,2.41254932865999,412.482481770009,411.054406848754,2.4207742733362,411.979946516213,411.008868060189,2.44050033373948,412.260111379085,409.489571860569,2.42713736761401,411.684852620529,1.62433741758545,7.64851641558315,0.588185060899273,1.47,1.21,0.73,7.418325,8.233,8.2441,8.5013,10.0331,86.84017,21.33,6.2463,16.38,16.37,25.15,56.6,569.795,559,115.62,238.7,394.9,247.1,421.2,1164.78,1117.13,1144.33,1123.05,178.09,896.1725,1068.79,887.71,9.976,7.08025,4.5565,5.694,8.073,13.187,13.092,8.059,6.19025,14.47575,11.6175,6.085,5.788,10.521,16.503,6.61425,4.9425,4.565,5.371,9.501,14.504,8.05,6.1685,6.204,73.6015,14.553,10.289,299.1825
1,12.25,0.0625534759981403,-0.0477538695737171,0.11430805251,8.96152835043031,-0.848217993074175,0.225509171094226,161.37380190338,2.10561019703672,0.91012397250835,407.581305138407,3.008189913206,411.28774559186,2.42337402222054,412.316614142395,411.31343021169,2.45033769163725,411.974272343843,411.26519679672,2.46104096567755,412.450598491379,409.170369631704,2.4164065821898,411.63560473333,1.75694104118555,8.53253589996251,0.596458382644988,1.51,1.265,0.77,8.05795,9.107,9.0658,9.04925,10.6435,86.764275,20.09,6.79135,17.085,17.665,25.465,59.5,571.88,559.9,116.09,242,398,248.6,425.1,1150.63,1141.68,1158.01,1096.585,181.26,914.73,1034.7925,808.3125,11.41,8.0915,5.1145,5.788,8.064,13.189,13.103,9.707,7.6895,14.492,12.685,6.61425,5.949,10.523,16.502,7.708,5.74575,4.8535,5.426,9.488,14.5035,9.39925,7.22275,6.3765,81.066,18.205,14.868,317.12
