DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_9_1,TS_3_1_1,TS_3_3_1,TS_3_4_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_4_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.446746203705955,0.237158919186418,0.110500020080874,4.92488103367808,2.07366631397805,0.499837227809429,27.3193879816714,6.74580389810602,1.20167264309496,419.388335749917,8.88650315971642,499.559126041409,8.59499106156495,422.250676229773,498.887117872343,8.39126918062747,421.062537625,498.436261467185,7.92974135777476,421.360667323625,502.041699259314,6.33376659293373,419.692637856187,7.16708452194711,10.2576939646362,1.56661233905236,5.8165,4.22725,2.53125,9.60292,10.316675,10.245315,9.11895249999999,9.51691749999999,87.838622,88.283,8.507605,7.72149999999999,7.96299999999998,7.81049999999998,2.905,-0.513500000000002,4.605,1.3325,332.28,351.57,331.8225,350.9625,0.1305,0.51,0.28025,0.37,0.17,0.22,0.04,0.05,8.44004999999999,8.944475,9.297075,9.71825,11.0053,14.634925,16.0606,8.81869999999999,9.4639,17.400175,9.38132499999999,13.75675,10.1313,13.673875,18.179225,8.66365,8.80565,9.343825,9.576575,11.243375,17.559275,8.56519999999999,9.06305,19.0459,-3.58022500000003,-1.97925,-2.98187500000001,-10.2262500000001
1,0.75,0.735904234792254,0.304670984176694,0.17181639301901,12.424558574744,2.27828123408051,0.465472549085266,38.0438704870533,5.72418234786984,1.57631430424019,419.730220667999,8.82828926621683,500.551149933152,8.56603223288248,422.430684526158,500.239747539566,7.94672219922855,421.790258125004,498.686533531938,7.57898207532178,422.628998840484,498.389672021447,6.36737480223209,421.66356062083,6.4707693902689,9.87847250551053,1.60099432999573,5.355,3.822,2.15225,9.1920025,9.566575,9.5708375,8.8142925,8.75790749999999,87.819001,88.45125,6.833695,7.05249999999998,7.38999999999998,7.35649999999998,3.1,-0.465499999999999,4.6025,1.3745,334.1025,352.7975,330.015,351.5175,0.14,0.51175,0.26,0.37,0.17,0.22,0.04,0.0402499999999999,8.20472499999999,8.82035,9.1745,9.63135,11.018225,14.632925,16.0586,8.60857499999999,9.295225,17.39865,9.19364999999999,13.568,10.060075,13.67375,18.177225,8.489275,8.779475,9.248125,9.511525,11.2503,17.557275,8.37264999999999,8.8742,18.9336,-3.00150000000002,-2.88400000000003,-2.90832499999999,-7.57049999999996
1,1.25,0.903117006356934,0.115715146894493,0.822935197246305,4.97440907028627,1.19991756558869,0.440754632271489,20.6847383457165,7.82851318907889,1.28389142968576,420.211650518685,8.90569452299779,500.332300630885,8.43281017289216,423.272147796452,499.637616903429,8.17555174619605,423.061188822687,499.224671264077,7.79237400748557,423.294356535012,501.760882492783,5.25668708008071,421.608709852122,6.58300659755382,10.1069168912949,1.3456919358413,5.80875,4.016,2.42,8.79306249999999,10.0126,9.75481,8.27406249999999,8.78598999999999,87.8166355,90.1295,6.82293,6.74799999999999,7.49374999999999,7.59524999999999,2.8,-0.781000000000001,4.4,1.59325,326.98,350.2675,325.51,354.0375,0.14,0.5035,0.3,0.38,0.18,0.22,0.0402499999999999,0.04,7.89784999999999,8.629275,9.0484,9.540625,11.03125,14.6302,16.059625,8.33084999999999,9.125825,17.39665,9.01727499999999,13.379475,9.986275,13.67275,18.1745,8.26339999999999,8.6814,9.146375,9.43435,11.26015,17.55475,8.14242499999999,8.675975,18.83225,-5.14995000000004,-5.280375,-4.04855000000002,2.012
1,1.75,0.19736581027631,0.168934056050742,0.205797826091544,5.71583201416211,1.32985173432344,0.48453841090149,26.4711369308824,5.51905535815141,1.30967931241772,420.328810766682,8.93340442007661,497.835125154247,8.06122143556181,421.795794079145,496.995209686639,8.05095283265675,423.789381914794,497.010061684545,7.74605344899482,423.536520009053,497.339835334364,6.31435391816921,421.939500342899,6.61593811682992,9.22083617190207,1.60998930889001,5.43025,3.903,1.96825,7.84165,9.17824999999999,9.264865,7.30513999999999,8.09439499999999,87.8235665,92.15675,6.814735,6.7725,7.38549999999999,7.52649999999999,2.805,-0.385500000000001,4.5025,1.612,331.31,349.7675,324.845,350.43,0.13025,0.52,0.3105,0.36025,0.18,0.23,0.04,0.05,7.62027499999999,8.46355,8.91185,9.446175,11.038525,14.627475,16.05245,8.06637499999999,8.90405,17.397025,8.880125,13.217725,9.90805,13.66985,18.172225,8.03775,8.587325,9.0336,9.3539,11.26615,17.552275,7.89354999999999,8.461325,18.7525,-7.54910000000004,-2.94780000000002,-3.43827499999999,-3.75350000000001
1,2.25,0.290923826196356,0.139204797141086,0.316287652271468,6.77024566886188,1.28318508842706,0.439584332322621,14.5045449963147,8.32383374869698,1.25013198573597,419.800035520506,8.87126719214002,497.442735505073,8.04527033006809,422.717241586608,497.627554637125,7.89613336261528,423.720230630034,497.503833410861,7.62353604660631,423.792308592611,497.952129662506,6.24057259551536,420.470220560318,5.5656199119436,7.67908736326115,1.31116718219121,4.494,3.2045,1.5235,7.4110675,7.66259999999998,8.03119499999999,6.92589749999999,7.75145999999999,87.816898,93.702,6.73145,6.75825,7.442,7.3305,2.7125,-0.577999999999999,4.4,1.36025,334.66,351.2975,327.275,348.45,0.13025,0.52,0.3305,0.37,0.18,0.22025,0.04,0.05,7.6525,8.205125,8.79705,9.35535,11.0469,14.6252,16.05045,7.96005,8.642425,17.39575,8.5562,13.111575,9.825925,13.665925,18.170225,7.699775,8.4668,8.921475,9.269,11.27215,17.54975,7.85464999999999,8.237175,18.64195,-4.60765000000005,-3.24680000000001,-2.467675,-2.97049999999998
1,2.75,0.432794642502493,0.254553374097497,0.426777478451391,5.03545619811994,1.52637102186027,0.443546100074532,7.9391169750199,5.55492286057031,1.29870794583149,419.341502466652,8.91493896648614,498.833353059401,8.23178619639618,423.768667096349,499.515313989326,7.98807082955987,423.761208708169,499.274248252141,7.44772490438337,424.314905735038,498.108132910233,5.98735576214705,420.401104284696,6.56598446660604,7.86807101500719,1.50247803883223,5.268,3.8065,1.6745,6.8815075,7.13599999999998,7.53635,6.3230925,7.26059749999999,87.81045025,94.12875,6.412465,6.33399999999999,6.68349999999999,6.76724999999999,2.7025,-0.62,4.4,1.533,328.7,347,327.0775,346.065,0.14,0.51175,0.26025,0.39025,0.17,0.23025,0.04,0.04,7.558725,7.98155,8.702025,9.3034,11.0595,14.623475,16.04415,7.916775,8.36875,17.390125,8.1661,12.961675,9.740375,13.66395,18.168225,7.382475,8.19925,8.813175,9.1821,11.27615,17.54775,7.80094999999999,8.1238,18.54065,-9.362875,-7.01945,-5.7132,-2.59875
1,3.25,0.827634588481081,0.207444257166151,0.344167742159245,10.5360946209634,1.45170952646904,0.359437429738249,8.37743144682435,6.67104786415621,1.27370042607925,419.303022851954,8.85773573351286,498.255103380003,8.24513033164843,422.573253402738,497.757190586911,8.21091540623459,422.229705789068,497.36911056716,7.58990623386476,422.663639088706,498.465294250041,5.96429112253434,421.840316705646,5.12364453071503,8.66165308822886,1.61792929319181,4.242,2.92225,1.45675,7.25790999999999,8.40812499999999,8.180365,6.82661999999999,6.99443499999999,87.8150115,92.61425,6.450885,6.59249999999999,6.82499999999999,6.69224999999999,2.7,-0.304000000000002,4.3,1.518,336.515,344.4975,327.9025,343.5575,0.15,0.51,0.2905,0.37125,0.17,0.22,0.04,0.04,7.065225,7.747275,8.65155,9.2481,11.064225,14.6222,16.04645,7.510525,8.153975,17.388125,7.88185,12.8421,9.650875,13.66295,18.166225,7.069325,7.915525,8.70305,9.13525,11.278875,17.54575,7.482025,7.96135,18.39945,-4.084,-4.04069999999999,-3.77587500000001,-3.52300000000004
1,3.75,0.385053729299784,0.191453870750375,0.2615580058671,10.9643873088963,1.10756970022427,0.347054119722191,13.3455005260911,8.54007892267525,1.33526300435343,419.54547686477,8.47702014204352,497.239684673088,7.30967043170077,421.575334730842,497.446037155026,7.21657009847008,421.914888836585,497.735098744513,7.14723422345137,422.708240573359,498.149260492131,5.85100256173007,421.640613437746,4.95322628897513,8.62497692121472,1.3469799911084,4.55675,2.96924999999999,1.36075,7.27681249999999,8.60202499999999,8.514325,6.82953249999999,7.39648749999999,87.82039675,93.16525,6.3930675,6.409,6.859,6.85675,2.5025,-0.45,4.3,1.53275,336.29,346.995,330.7425,346.1375,0.1305,0.52,0.27025,0.36,0.16025,0.22,0.04,0.0402499999999999,6.618,7.440575,8.573575,9.1871,11.0695,14.620475,16.0475,7.01145,7.872475,17.385125,7.839225,12.74905,9.55605,13.66095,18.164225,6.766275,7.714175,8.6136,9.083425,11.281775,17.54375,7.177075,7.729875,18.2379,-7.09405000000001,-4.19460000000003,-3.996,-3.41925000000002
1,4.25,0.653852200099757,0.146571952292398,0.504827786397981,13.0212110727057,1.40567980445526,0.422118886140878,46.2038444090337,7.33061896239412,1.40424861961622,418.637866274352,7.18582988726287,496.77818867958,6.94974384486227,421.636604320403,496.211137948467,6.80582338600622,421.962800631511,495.944741243202,6.78297331525585,423.065668954545,496.506875297189,5.5196391857783,420.358359084586,6.14068829229844,8.31862717533863,1.47520112950791,4.81325,3.20599999999999,1.474,7.267465,8.30717499999999,7.45744,6.70339,6.54348999999999,87.83209075,95.4425,6.5646825,6.4035,6.75775,6.45824999999999,2.7,-0.322,4.3025,1.552,331.0375,344.44,325.1725,343.2925,0.13,0.53,0.30125,0.36,0.17,0.22,0.04,0.04,6.21765,7.053925,8.456225,9.122575,11.073225,14.618925,16.04125,6.66849999999999,7.638425,17.38265,7.72232499999999,12.642625,9.456625,13.658975,18.162225,6.53525,7.537425,8.574375,9.027975,11.2834,17.541275,6.91325,7.596675,18.06825,-9.29389999999999,-3.95085000000003,-3.841875,1.1665
1,4.75,0.303598116523265,0.281245650335503,0.163938555766138,12.4698566794894,3.5299335304727,0.364249724639204,10.5282967016886,8.07297195530265,1.81996202826734,417.623313885869,7.16209724083954,496.956477135224,7.27041659483639,421.64230774699,496.534282834496,6.92283186020298,422.006762470702,496.339520332031,7.23343730384727,423.396987128347,496.550770229206,5.54500489807803,419.927071487947,5.39532337044824,7.86967318997432,1.48526939120312,4.39,3.0695,1.589,6.96071749999999,7.85524999999999,7.1351425,6.26117499999999,6.20426,87.817311,94.84525,6.21724,5.997,6.687,6.7095,2.8,-0.671500000000001,4.4,1.6525,327.745,345.02,322.145,344.365,0.13,0.51,0.2705,0.37,0.17,0.22,0.04,0.04,6.133775,6.6877,8.331675,9.05415,11.077825,14.61665,16.040525,6.5627,7.38645,17.381125,7.54617499999999,12.5355,9.357825,13.656025,18.15995,6.43245,7.2365,8.53435,8.96745,11.2843,17.53975,6.6222,7.385775,17.929625,-9.9101,-7.24930000000001,-4.86175,-1.06200000000005
