DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,G,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA_1_1_1,CO2,VPD_1_1_1,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O
1,5.25,0.038,-14.643,0.4116,-2.019725,-70.4499,-7.0044,-29.499925,-3.033725,-0.91735,52.78945,92.6504,354.68545,0,-65.28475,-1.358475,-2.33,-0.997875,0.111025,183.172275,249.8535,4.233975
1,5.75,0.022,-14.853725,0.413,-6.4298,-57.64495,-10.7606,-28.8909,-3.1094,-0.960225,52.38755,92.6111,342.5936,0,-64.823075,-1.293575,-2.364975,-1.0937,0.0088,183.1642,248.888275,4.200075
1,6.25,0.04215,-14.7675,0.6196,-5.5849,-66.3668,-18.9152,-31.131325,-3.17595,-1.00165,54.18255,92.556625,342.33805,0,-64.278675,-1.2292,-2.37355,-1.0625,-0.0455,183.202825,248.3076,4.0654
1,6.75,0.04715,-14.402725,0.6084,-3.15505,-69.01135,-25.13065,-31.220325,-3.256025,-1.04195,54.642225,92.53945,338.49545,0,-65.598075,-1.01205,-2.374325,-1.111675,0.07395,180.047975,249.098925,3.9742
1,7.25,0.0446,-14.645525,0.44,-12.73335,-71.9152,-11.2039,-30.832675,-3.3186,-1.0848,57.536375,92.525675,354.8026,0,-65.6645,-0.11945,-2.026625,-0.47545,0.12395,179.83645,248.704025,4.1511
1,7.75,0.03585,-14.831,0.5402,-8.4301,-66.034,-20.016375,-30.406075,-3.367225,-1.133,57.218075,92.5208,352.1624,0,-61.19905,2.36255,1.175675,0.0027,0.42205,179.448625,249.272675,3.91685
1,8.25,0.0543,-14.1735,0.38295,-4.599875,-53.710625,-8.41645,-29.187825,-3.38735,-1.1711,54.91025,92.487425,356.097375,0,-46.948125,16.971775,10.316575,1.588725,1.9211,178.733,252.438575,3.0527
1,8.75,0.051225,-13.264725,0.4604,-4.30925,-41.467875,-15.30865,-26.5071,-3.364325,-1.1953,50.86,92.5021,355.1597,0,-16.89335,36.832675,21.1811,4.136675,3.853925,179.479125,259.9541,3.9913
1,9.25,0.06095,-12.54325,0.52715,-4.79125,-15.40575,-52.08175,-22.7005,-3.29295,-1.216675,45.55895,92.7548,354.0346,0,2.399525,73.125175,39.404875,8.2685,7.403375,181.382125,265.453975,3.870375
1,9.75,0.08565,-11.60075,0.69555,-9.6475,1.94855,-21.7902,-18.56465,-3.16655,-1.232625,40.8505,93.003425,353.26225,0,6.559125,113.5505,62.093875,11.3637,11.79255,184.35115,272.597625,3.954875
1,10.25,0.1111,-10.458025,0.559,-7.577375,15.3765,-3.19975,-13.73865,-2.9946,-1.2539,38.393675,92.957925,354.0691,0,19.4886,133.439025,72.42695,15.91725,14.678225,185.9646,281.84145,3.91215
1,10.75,0.099375,-9.700275,0.8258,-3.85175,17.3166,4.8193,-11.026575,-2.7861,-1.261825,34.458,92.903025,354.82105,0,28.966125,178.21825,92.2774,18.441475,18.1287,188.946325,286.8553,3.893
1,11.25,0.0899,-9.29625,0.5165,-3.9652,19.82475,-18.6429,-8.500425,-2.562925,-1.2619,30.897,92.840725,354.39325,0.00800000000000001,27.4034,198.277,100.09725,18.02975,16.6611,187.60545,291.4663,3.82985
1,11.75,0.128075,-8.709775,0.469975,-3.194,17.764,-11.33445,-7.629275,-2.310575,-1.246675,28.8091,92.76175,353.7256,0.127,29.68665,171.184975,90.114675,15.79265,12.88575,190.18495,296.30185,3.88525
1,12.25,0.1383,-8.358,0.401825,-2.66865,12.376925,1.613425,-7.0592,-2.0872,-1.249,24.2991,92.6912,353.5281,0.019,30.8518,157.656,93.1288,17.1352,14.5434,192.0202,297.16,3.5727
1,12.75,0.154225,-7.7998,0.737775,-2.87765,17.56775,-10.39015,-6.6182,-1.8646,-1.2102,22.7979,92.6302,353.12925,0.093,32.7158,129.9828,70.5816,20.567825,12.1312,194.4838,302.5364,3.5341
1,13.25,0.12605,-7.342,0.60725,-2.425,19.318375,-12.1546,-6.3382,-1.6566,-1.1764,22.116,92.5638,352.666,0,19.6484,124.494,67.7302,19.97245,11.749,196.7228,303.9934,3.516875
1,13.75,0.13225,-7.206,0.5549,-2.47845,18.56975,-13.7318,-5.8482,-1.452,-1.132,20.9,92.5082,351.897125,0,13.8004,118.702,69.8958,17.9355,13.3857,198.3072,303.4902,3.452875
1,14.25,0.1024,-7.2992,0.631875,-1.8532,-3.2229,0.740800000000001,-6.35,-1.2516,-1.0962,20.684825,92.5164,352.36895,0.00525000000000001,4.142,112.5288,64.4028,14.1178,10.277,198.7166,300.414,3.2152
1,14.75,0.1041,-7.322,0.765025,-2.97335,-8.9376,-13.373225,-6.4256,-1.0432,-1.0532,20.26185,92.6464,352.60595,0.13,-1.1872,87.1674,42.1224,13.1341,10.041175,199.0638,297.3734,3.5995
1,15.25,0.1051,-7.442,0.670325,-2.167325,-11.632,-7.1581,-6.5592,-0.8622,-1.0014,20.62285,92.6956,352.67445,0.073,-4.0498,99.982,51.5232,15.666125,8.1578,199.022,295.8428,3.51975
1,15.75,0.0765,-7.3298,0.469025,-1.34335,-1.0838,-3.43015,-6.7262,-0.8002,-0.9522,21.29585,92.7114,352.42875,0.0305,-5.17,76.4934,41.8874,10.803375,9.615875,198.3928,295.0568,3.42425
1,16.25,0.08605,-7.2848,1.1018,-1.466725,-6.27035,-4.1018,-8.5476,-0.7704,-0.8984,22.40175,92.7012,352.3904,0.0105,-25.6886,59.0202,35.6132,5.4044,4.5974,197.729,292.9658,3.38985
1,16.75,0.0699,-7.2818,0.9944,-1.2044,-28.2134,-14.49,-9.9402,-0.7806,-0.854,25.0945,92.7066,352.3206,0.01175,-47.1078,31.8232,17.8654,2.6614,2.2104,196.704,287.9918,3.45265
1,17.25,0.06075,-7.5172,0.7914,-1.999175,-46.4432,-9.0402,-11.8966,-0.844,-0.8198,27.15575,92.7178,352.152525,0.0575,-67.5404,7.274,3.3714,1.0714,0.6154,195.7336,280.051,3.2837
1,17.75,0.0296,-8.388,0.4682,-1.9498,-74.6982,-8.9359,-16.7196,-0.955,-0.7842,28.320675,92.7296,352.15175,0,-73.7874,0.0434,-3.0218,-0.127,-0.2222,194.735,271.9022,3.490875
1,18.25,0.01855,-8.68775,0.397,-2.56655,-80.6536,-9.281,-19.323,-1.08095,-0.779625,31.23,92.68735,352.0748,0,-76.00015,-1.244625,-3.202625,-1.065325,-0.49585,193.57515,269.4771,3.65005
1,18.75,0.047,-9.19225,0.6234,-3.2098,-80.309,-6.2818,-21.995925,-1.217925,-0.74935,32.572,92.70185,352.25295,0,-73.7596,-1.342875,-3.08185,-1.11065,-0.33525,192.3051,267.017025,3.67715
1,19.25,0.044625,-9.865475,0.6346,-2.289475,-75.962525,-9.3428,-23.506175,-1.33985,-0.72485,36.296925,92.6797,352.10365,0.0105,-72.2611,-1.38985,-2.72995,-1.07505,-0.428,191.2006,265.4007,3.4667
1,19.75,0.0249,-10.483725,0.5814,-4.08545,-82.861275,-14.3228,-24.703925,-1.450475,-0.703225,38.34925,92.669525,352.667725,0.00350000000000001,-71.17315,-1.390875,-2.755175,-1.137925,-0.020725,190.27415,265.154225,3.492775
1,20.25,0.01865,-11.009975,0.773,-2.6312,-83.155075,-8.4651,-24.2739,-1.5531,-0.682475,40.0955,92.662825,352.67365,0,-71.040575,-1.431625,-2.576925,-1.1792,0.02915,190.424025,265.23905,3.8018
1,20.75,0.03075,-11.148275,1.0456,-3.5502,-85.01395,-20.81965,-24.58015,-1.652375,-0.663425,40.3545,92.641775,352.7342,0,-70.9662,-1.4261,-2.578475,-1.21355,0.048075,190.559075,264.29645,3.8264
1,21.25,0.041375,-10.9975,0.9432,-3.3208,-86.9142,-36.0044,-24.745825,-1.750925,-0.655775,42.4385,92.610475,352.927025,0,-69.334425,-1.425075,-2.350575,-1.149175,-0.1909,190.616875,264.15925,3.51355
1,21.75,0.0259,-10.955475,0.6808,-17.232,-77.06785,-26.9936,-25.02665,-1.839125,-0.645475,41.903,92.645825,351.690875,0,-69.501375,-1.4232,-2.353,-1.18995,-0.06675,191.04685,262.8943,3.7927
1,22.25,0.02755,-11.733025,0.5138,-4.1504,-78.556,-14.185075,-24.84725,-1.91435,-0.63295,40.82455,92.732975,345.74165,0,-69.820225,-1.400925,-2.57585,-1.189775,-0.077325,191.48585,261.2753,3.83395
1,22.75,0.0393,-11.784275,0.691,-5.2646,-78.2606,-35.87125,-24.28415,-1.98915,-0.6256,39.212,92.675725,343.726,0,-68.8704,-1.378775,-2.323775,-1.224025,0.09195,191.678,262.45665,3.2187
1,23.25,0.022675,-11.859275,0.74,-5.829,-83.5926,-21.50725,-24.81375,-2.076775,-0.621625,39.561,92.685225,343.90655,0,-68.76185,-1.392325,-2.31565,-1.198725,0.018425,192.498575,263.173325,3.752
1,23.75,0.0341,-11.459025,0.6652,-14.6116,-74.5278,-54.3476,-25.11425,-2.167575,-0.613425,40.07,92.6976,343.68695,0,-68.567375,-1.372325,-2.432575,-1.1825,0.0823,193.0567,262.981375,2.8427
2,0.25,0.026,-16.658725,0.78425,-9.8539,-76.898325,-13.4667,-23.69325,-0.017725,0.508075,36.6808,93.0823,354.4725,0,-68.668925,-1.391475,-2.523575,-1.081025,-0.06155,178.825275,247.540675,4.338
2,0.75,0.0504,-16.71125,0.76115,-5.559,-73.07445,-31.016975,-23.74835,-0.014075,0.499525,38.321175,93.0569,353.095225,0,-68.881475,-1.386325,-2.56465,-1.157775,0.00315,179.8401,247.4514,4.2411
2,1.25,0.0318,-16.71225,0.710925,-4.6517,-76.1006,-16.5724,-23.593425,-0.01105,0.49705,40.5875,93.02905,352.615625,0,-69.62345,-1.34575,-2.5182,-1.18065,0.005,180.774,246.81865,4.3512
2,1.75,0.055,-16.67075,0.643475,-4.2576,-80.41915,-19.825475,-23.582825,-0.00992499999999998,0.49635,43.06025,92.962875,352.6172,0,-70.212825,-1.474975,-2.588425,-1.1056,-0.028675,183.706475,246.518625,3.4956
2,2.25,0.04525,-16.6315,0.4909,-4.6647,-77.3518,-58.505075,-23.63725,-0.0119,0.49565,43.01525,92.951875,355.350775,0,-72.4483,-1.49265,-2.736625,-0.99385,-0.014725,187.14855,246.4686,2.6136
2,2.75,0.0332,-16.660525,0.5342,-35.316475,-74.9099,-4.883,-23.96615,-0.000174999999999981,0.490075,44.008575,92.945325,353.407375,0,-71.925075,-1.47165,-2.692525,-0.983925,-0.112825,177.569275,245.112675,4.06575
2,3.25,0.0339,-16.878975,0.396,-4.74975,-75.9401,-24.5117,-24.773425,0.00647500000000002,0.491925,44.02975,92.92955,352.99625,0,-71.5861,-1.462425,-2.56605,-0.975175,-0.040775,180.060025,244.8448,4.427
2,3.75,0.028125,-16.7575,0.808,-5.8215,-82.6168,-15.095,-25.814325,-0.00162499999999998,0.485125,41.268525,92.9058,353.19515,0,-70.3266,-1.461725,-2.47605,-1.157725,0.0196,181.78285,243.57885,4.0481
2,4.25,0.050025,-16.32275,0.7336,-5.5951,-73.606075,-45.0686,-26.2024,-0.00604999999999999,0.485425,42.54525,92.89225,352.4666,0,-70.4221,-1.48875,-2.7268,-1.10085,0.00335,179.08735,243.513375,1.494125
2,4.75,0.042,-15.797525,0.6052,-4.076625,-71.3812,-19.14855,-26.54875,-0.00984999999999998,0.47785,42.69625,92.882125,352.876525,0,-69.5242,-1.4817,-2.683975,-1.09095,0.00225,181.147675,243.260425,2.3827
2,5.25,0.036,-16.18125,0.5072,-4.6089,-69.1808,-15.62845,-26.776575,-0.01725,0.4778,43.1375,92.888725,352.738925,0,-70.4125,-1.4222,-2.550675,-1.00575,-0.017825,184.6155,243.661775,3.401
2,5.75,0.030925,-16.479525,0.420625,-8.41065,-65.509875,-12.303,-27.0746,-0.016125,0.47535,43.6403,92.8876,353.331,0,-71.195675,-1.439075,-2.623375,-1.076975,-0.086025,178.70505,241.915425,2.452
2,6.25,0.0454,-15.941,0.5082,-7.4639,-67.05935,-10.6465,-27.76735,-0.01955,0.4708,46.46925,92.8711,353.55345,0,-71.462075,-1.46225,-2.493575,-1.06385,-0.12565,182.641275,239.60205,3.145625
2,6.75,0.0469,-16.301525,0.497,-6.658125,-64.640375,-22.948125,-28.199425,-0.031975,0.460275,48.459,92.855625,353.0726,0,-71.05425,-1.1794,-2.55585,-0.89815,-0.0592,184.4826,239.80215,3.716275
2,7.25,0.0538,-15.961,0.2888,-19.6215,-66.11365,-70.289575,-27.8745,-0.03575,0.44565,51.249725,92.8527,353.051825,0,-69.2607,0.18935,-1.23945,-0.041075,0.01935,187.230475,240.0429,2.10765
2,7.75,0.040375,-16.1,0.580375,-8.6104,-50.83875,-27.345375,-26.60355,-0.041325,0.44155,48.062,92.85735,353.49325,0,-56.9703,4.5578,2.349,1.4261,0.606075,185.648625,239.233475,1.6041
2,8.25,0.0663,-16.20375,0.3726,-11.3952,-32.1197,-26.039825,-24.0912,-0.027575,0.446125,45.8468,92.920275,353.9822,0,-31.3197,19.990175,11.4727,2.8771,1.926325,183.913375,243.3006,2.978875
2,8.75,0.0454,-14.771975,0.766,-8.10545,-32.704275,-26.933775,-20.730075,-0.00139999999999998,0.4661,41.940575,92.9549,354.938125,0,-20.625825,36.136725,23.34625,5.743775,3.748025,185.753875,252.86115,1.9182
2,9.25,0.09635,-13.768275,0.862,-24.6165,-26.564175,-32.1083,-18.52625,0.00535000000000001,0.4759,37.71265,92.9871,356.10895,0,-16.780725,53.273525,34.0981,6.74425,4.131875,188.1847,253.999325,3.814225
2,9.75,0.1275,-13.131025,0.896,-17.494775,-20.150875,-42.2192,-16.16,0.022525,0.482575,32.516175,93.025075,355.83225,0,-16.699225,61.540075,38.6212,8.566,5.9626,186.560125,258.99405,3.3835
2,10.25,0.0973,-12.3865,1.0796,-5.644025,-17.4258,-32.3543,-13.9455,0.03045,0.496,32.34015,93.097675,355.145375,0,-9.49095,77.99865,43.125375,13.0193,7.60205,187.6066,263.884425,3.440925
2,10.75,0.1206,-11.577775,1.4683,-10.31705,-20.07405,-7.2955,-12.1105,0.041625,0.514525,29.194,93.174425,353.04955,0,-16.368375,109.81175,59.694925,11.6622,8.0359,190.730275,269.810725,3.4869
2,11.25,0.10505,-10.932,1.081475,-9.8809,-14.4954,5.0406,-11.4175,0.04925,0.534525,26.465,93.223125,355.06545,0,1.189175,113.230225,64.002425,13.921,8.883875,194.34375,276.399575,4.05175
2,11.75,0.09415,-10.48675,0.774975,-10.0506,-4.473575,-5.27575,-10.644975,0.062675,0.5434,24.582,93.2147,354.866825,0,3.4024,103.4534,57.184825,18.186275,10.909,196.3563,280.032275,3.57575
2,12.25,0.09325,-9.98825,0.7362,-5.914125,-6.44325,-6.65925,-10.7056,0.0649,0.5449,22.856,93.188775,354.997575,0,13.925275,123.518975,67.828775,17.3332,11.718,201.5061,281.181575,3.60245
2,12.75,0.145875,-9.6415,1.0572,-9.21295,-13.1779,-13.75235,-11.2745,0.0731,0.527,22.643775,93.173925,350.48085,0,16.898675,134.937275,84.4468,20.9172,14.4568,202.667175,287.42525,4.4681
2,13.25,0.15675,-9.808,1.1119,-11.804375,-2.857625,-34.948625,-10.65115,0.08255,0.54065,22.180025,93.14005,355.049825,0,15.53175,128.345275,73.1105,16.9562,13.498,204.614675,286.069275,3.9871
2,13.75,0.1143,-10.2175,0.9525,-3.713,-3.81515,-52.458325,-10.385825,0.149625,0.544125,22.507275,93.07885,351.9151,0,17.387375,130.963025,74.6696,18.0712,13.7966,206.3181,284.1657,3.773275
2,14.25,0.11975,-10.019975,0.762225,-4.785775,-13.7072,-10.1154,-10.211325,0.164925,0.532375,20.871,93.0373,352.1474,0,7.3296,130.621725,70.49285,17.4892,11.22855,207.19675,281.745275,4.038875
2,14.75,0.102075,-9.826,0.782525,-3.48955,-12.75615,-18.1278,-10.6924,0.16235,0.51795,20.76225,93.002375,354.0014,0,-3.01475,138.270225,76.9579,12.839675,10.183825,208.0309,278.545975,4.1345
2,15.25,0.1063,-9.4765,0.876725,-2.1339,-17.08895,-13.848,-11.194675,0.1558,0.5039,19.77205,92.958975,351.35645,0,-3.031125,113.507275,62.547525,16.874375,10.5516,207.34445,277.87825,3.8385
2,15.75,0.11995,-9.44075,0.970525,-2.65955,-23.696175,-49.874125,-11.159175,0.155675,0.51475,20.0645,92.921775,351.309625,0,-11.280825,80.115175,45.279525,15.1437,7.9394,203.251025,274.77935,2.84825
2,16.25,0.09505,-9.510225,0.836075,-4.63,-23.684125,-29.465,-11.1394,0.1531,0.5225,17.478,92.890125,351.22715,0,-20.0271,71.123725,37.432875,11.5664,8.6188,203.963325,270.872725,3.2026
2,16.75,0.0767,-9.588725,0.7964,-2.852325,-29.362625,-14.033925,-11.43835,0.149325,0.536325,19.275,92.85595,351.356075,0,-39.03095,45.711575,24.8078,5.80065,4.9896,199.5074,266.51555,3.6927
2,17.25,0.062225,-9.8205,1.075725,-1.6531,-39.664925,-14.388675,-13.3064,0.149425,0.550025,20.291975,92.855525,351.621275,0,-54.3984,20.3933,11.5583,2.662625,1.997725,197.41645,263.754,3.9216
2,17.75,0.0493,-10.44875,1.0056,-1.9006,-60.465675,-61.7559,-17.14385,0.144125,0.56165,21.713775,92.886925,352.833675,0,-59.88715,5.74445,2.245275,0.497425,0.808875,196.680175,261.6126,3.977475
2,18.25,0.056525,-11.327025,0.5612,-4.4738,-59.539075,-72.7372,-19.185075,0.13295,0.565625,22.01225,92.836075,351.9024,0,-74.201875,0,-2.51305,-0.149975,-0.075975,202.67385,258.72115,4.230125
2,18.75,0.034375,-11.904725,0.6612,-11.9732,-64.1082,-10.86575,-20.6529,0.111275,0.55745,24.601,92.793475,353.6984,0,-73.727275,-1.18105,-3.05055,-0.725425,-0.1857,202.104675,257.5415,3.9922
2,19.25,0.03415,-12.63725,0.6804,-20.74455,-69.57615,-38.54545,-21.0849,0.09525,0.5649,30.121,93.070625,356.2544,0,-72.72,-1.202975,-3.1458,-0.73755,-0.37015,201.74285,257.9646,4.408325
2,19.75,0.02235,-13.437025,0.663,-9.919075,-75.003275,-11.8485,-21.65575,0.082175,0.56265,31.278225,93.069075,355.4452,0,-71.213625,-1.339675,-2.7048,-0.951375,-0.021175,200.566525,254.9362,4.5408
2,20.25,0.0301,-13.757775,0.624625,-1.7568,-77.181625,-7.87635,-22.554825,0.0722,0.56,30.07925,93.05465,355.4252,0,-73.62145,-1.375775,-2.48815,-1.0678,0.007075,200.176625,253.8191,4.182875
2,20.75,0.027375,-13.98275,0.67795,-6.9101,-83.0529,-5.03575,-23.01525,0.064825,0.554775,29.1489,93.04035,355.2416,0,-75.7269,-1.4111,-2.73565,-1.118625,0.020725,198.710025,252.4604,4.22465
2,21.25,0.0235,-14.279475,0.673125,-8.460625,-83.7723,-14.929625,-22.469825,0.04925,0.54745,31.0139,93.049025,354.8192,0,-75.077,-1.3927,-2.687875,-1.057075,0.001925,191.082275,251.4617,4.253875
2,21.75,0.03505,-14.51,0.8311,-18.6636,-79.6791,-18.85615,-22.346925,0.0332,0.52885,31.342,93.0965,353.1199,0,-75.092,-1.421575,-2.68235,-1.055875,-0.02395,183.14965,250.22905,4.00585
2,22.25,0.038025,-14.694025,0.65485,-7.5487,-80.08925,-23.8619,-22.734175,0.01395,0.527325,30.5435,93.0844,354.9308,0,-72.90345,-1.455175,-2.6473,-1.0594,-0.26025,182.47705,249.6927,2.7891
2,22.75,0.03025,-14.848775,0.592175,-2.4278,-81.6748,-8.2899,-23.470425,0.00325000000000002,0.530025,31.0685,93.059975,354.484675,0,-71.729675,-1.457625,-2.5195,-1.1165,-0.43345,183.41795,249.626075,4.2225
2,23.25,0.0324,-15.0825,0.7486,-2.950875,-95.625025,-33.7061,-23.479075,-0.00547499999999999,0.525825,32.895875,93.1419,353.8414,0,-70.734125,-1.345325,-2.5611,-1.195025,-0.250325,179.427025,248.742275,4.36725
2,23.75,0.032525,-15.829975,0.396375,-4.33045,-72.550075,-10.26855,-24.84135,-0.015475,0.516275,35.266,93.09645,354.13005,0,-72.151475,-1.35795,-2.55755,-1.202875,-0.231925,178.148975,247.951725,4.07655
3,0.25,0.057875,-0.44655,0.5796,-8.6492,-83.852,-55.0352,-24.184075,3.98415,4.793575,36.72805,92.748175,329.0542,0,-67.874975,-1.155025,-2.23785,-1.097475,-0.200675,230.453525,307.34835,3.822
3,0.75,0.04335,-1.854825,0.899,-2.4984,-79.954,-10.571,-24.13325,3.85765,4.712325,36.388675,92.755575,328.9402,0,-66.6531,-1.070625,-2.47575,-1.105225,-0.115575,229.57395,308.522275,4.91025
3,1.25,0.041,-1.7597,0.8766,-8.2686,-79.2938,-9.1762,-24.035825,3.731825,4.62445,36.640675,92.751025,328.4918,0,-64.762925,-1.042075,-2.379875,-1.066875,-0.093975,228.062825,304.9703,5.89075
3,1.75,0.04635,-1.50205,0.4882,-4.8618,-84.1478,-55.218,-24.2925,3.617825,4.540875,37.84725,92.758475,328.36915,0,-64.903775,-1.1333,-2.225275,-1.1746,-0.064575,227.3965,302.88865,5.015125
3,2.25,0.03225,-1.468075,0.6652,-9.703925,-76.655,-50.4104,-24.496925,3.510825,4.45665,39.12575,92.7393,324.076175,0,-64.8006,-1.311225,-2.3164,-1.214275,-0.048175,225.81595,302.4871,2.8904
3,2.75,0.055125,-1.94,0.8018,-7.807425,-78.8234,-14.5114,-24.990675,3.410225,4.375625,37.841,92.730275,326.30745,0,-66.32945,-1.2823,-2.49115,-1.22245,-0.0685,227.61315,300.5147,5.4181
3,3.25,0.036375,-2.479675,0.8134,-15.9839,-78.2128,-43.0794,-24.0866,3.306425,4.29385,36.672025,92.743125,323.9929,0,-68.452,-1.3396,-2.292425,-1.191375,-0.0448,227.22305,301.526075,3.357
3,3.75,0.031625,-2.9838,0.564,-16.32055,-68.3055,-45.0233,-24.9056,3.2156,4.1768,38.156975,92.73,320.588125,0,-67.7958,-1.3596,-2.4742,-1.2014,-0.0168,230.526,301.2516,1.6655
3,4.25,0.0441,-2.722775,0.588175,-12.988,-67.353,-17.4932,-25.667425,3.1879,4.11185,38.654075,92.71915,327.5003,0,-66.54905,-1.21745,-2.5873,-1.1536,-0.00155,226.23565,297.136475,5.6375
3,4.75,0.015,-3.13815,0.7618,-10.118,-70.574,-73.25355,-25.763925,3.144075,4.0293,43.386375,92.738725,327.1642,0,-66.599825,-0.94865,-2.31915,-1.0241,-0.0244,224.290475,297.0191,2.541875
3,5.25,0.05275,-3.378525,0.918,-15.562475,-60.9684,-79.19415,-26.280925,3.1051,3.9314,41.8508,92.76605,318.5898,0,-66.5992,-1.490025,-2.297375,-0.948825,0.011,222.6617,297.295575,4.85035
3,5.75,0.06415,-3.4617,0.7012,-12.8296,-61.4354,-62.3112,-25.98325,3.063475,3.8561,42.435975,92.7606,326.5486,0,-64.9062,-1.41595,-2.528325,-0.643675,0.039475,219.1427,298.834725,5.18125
3,6.25,0.042,-3.66215,0.352,-6.045,-58.2934,-17.169,-26.16275,3.01075,3.76885,42.61,92.755875,322.4146,0,-65.869,-0.90345,-2.124125,-0.44315,0.1249,218.564175,297.691,6.1299
3,6.75,0.055625,-4.00185,0.739,-15.386,-56.9432,-41,-26.14375,2.9685,3.6989,41.27815,92.7593,321.7339,0,-63.009625,0.4441,-0.247125,0,0.26415,217.877,296.28945,5.84395
3,7.25,0.060325,-4.157525,1.0902,-7.895,-39.6772,-71.2852,-25.302325,2.93025,3.6459,41.36525,92.765225,322.0934,0,-44.468125,9.156625,5.614575,1.05965,0.82315,217.175075,298.83205,5.98255
3,7.75,0.073,-3.12415,1.1256,-3.816,-16.9722,-35.6202,-23.2256,2.8999,3.6156,40.6551,92.80505,323.076,0,-12.883825,22.7822,12.542975,2.25315,1.8059,220.592775,304.62315,5.674
3,8.25,0.117525,-1.78045,0.6946,-23.5935,-10.065,-10.0636,-19.130175,2.8918,3.591475,37.57,92.79595,327.6842,0,2.56075,42.2272,24.599525,3.712425,3.256975,222.553425,313.126125,5.726375
3,8.75,0.133725,-0.314025,1.453125,-7.5727,-5.627975,-49.51435,-13.82275,2.902725,3.56465,35.55,92.7838,325.722875,0,9.573125,62.11895,36.69705,8.19975,5.4104,226.15385,323.949775,5.8463
3,9.25,0.1195,0.37415,1.434575,-32.328725,0.749225000000003,-4.886575,-10.921075,2.9466,3.531225,31.74,92.8243,325.821925,0,16.8845,96.337675,57.3743,12.61325,7.2622,230.1076,328.10435,4.8938
3,9.75,0.1797,0.70925,1.673825,-8.2758,6.094175,-7.7927,-10.662175,3.036125,3.504275,29.11725,92.9051,327.1076,0,8.08895,111.4705,59.62465,11.95615,9.000825,233.582925,331.688875,5.985
3,10.25,0.19135,0.995825,2.039225,-12.87385,12.844425,-17.9792,-10.172625,3.183325,3.4957,25.80075,92.9798,327.780375,0,12.9329,115.869275,63.212025,12.330675,10.2868,237.679175,338.871525,3.76025
3,10.75,0.1702,1.242275,1.64965,-8.7014,16.925675,-16.2461,-9.992625,3.44525,3.5022,22.9775,93.013175,330.1653,0,26.16375,152.141025,83.615925,12.711075,10.642825,240.3783,342.364275,5.09825
