DOY2,HR2,LE_1_1_A,LE_1_1_1,LE_1_1_2,H_1_1_1,PA,RH,SW_IN,LW_IN,USTAR,WS,TA,TAU,T_SONIC,T_SONIC_SIGMA,VPD,FC,CO2
1,5.25,44.6728906407549,42.8237712539945,79.3209065132996,31.5269939287135,97.923995,71.6221437714936,-9.2037265e-05,247.99055,0.2583207,7.330078,-9.8710045,-0.2756326,-9.89661,0.1814258,0.560648681183604,-1.68097318791184,382.525240580063
1,5.75,45.1479460235321,41.6740130866566,74.8617792583441,28.130519470849,97.924185,72.3064659087833,-6.6731035e-05,247.5605,0.2674535,7.107782,-9.962918,-0.270418275,-9.9179395,0.18583065,0.564149513884038,-1.56697812997047,382.808168404521
1,6.25,44.965958998474,42.4249272767895,93.9426634377711,27.2701102752873,97.9106,72.4410291123116,-0.000101250775,248.1024,0.250293075,7.277103,-10.149555,-0.270672275,-9.9085555,0.18535035,0.567420620146537,-1.39929425130652,384.384606036723
1,6.75,45.2400355649702,44.1368875809462,76.3539721793987,27.4429484709046,97.9100375,73.2150433171685,-0.0001081516,246.13375,0.246144,7.137763,-10.204175,-0.2621601,-9.96995225,0.18842075,0.549316172134487,-1.55588366280391,384.144365762013
1,7.25,43.8352808046641,42.3420714649422,79.089401696608,32.3897287251032,97.90749,72.9668629893179,-0.0001133251025,246.8986,0.2586181,7.11231975,-10.1749575,-0.28671135,-10.10211,0.18741055,0.535391168429355,-1.5822737446035,384.083350682614
1,7.75,44.9653359106915,43.7073934601801,76.7069829537242,31.6756346484325,97.915125,72.7129335555836,0.0006857326,246.3472,0.261864075,6.9595015,-10.22428,-0.2750581,-10.071515,0.189983575,0.544181104116419,-1.69289956827994,384.035452351746
1,8.25,47.4640758912358,44.0310842706428,81.9454794177763,30.2636919667909,97.92086,72.858201609989,0.2050734,247.4039,0.257367775,7.1360655,-10.27042,-0.263627,-10.2347625,0.19347785,0.560721012541569,-1.74921296296296,384.383677918221
1,8.75,46.1565063376986,44.9114268261161,83.3607183688181,24.9451760745998,97.9376925,72.8306701975083,2.723447,246.001875,0.2636562,7.22377425,-10.2648025,-0.2640386,-10.2487575,0.190186025,0.546666343287021,-1.89938014087707,384.614822177005
1,9.25,49.8398244836219,46.9986402896073,83.116174118124,28.508813230426,97.9891925,73.0515658102497,10.31434,244.4874,0.26938525,7.4350185,-10.267265,-0.24320325,-10.252975,0.193403,0.546976503591579,-1.62492410815724,384.717504120587
1,9.75,46.8859448978304,43.5445420194968,81.6276158075175,30.2946400803076,98.0384175,72.7543624657281,20.93508,243.3788,0.2653706,7.309837,-10.292105,-0.2773522,-10.17931,0.2076777,0.538182544195731,-1.62026181549648,384.208486144703
1,10.25,46.2632478417025,42.0580461040814,73.8459542584601,34.5550695976325,98.0473975,72.3934427324282,35.31928,244.045,0.23937785,7.287206,-10.163215,-0.26594415,-10.18865,0.20400025,0.552623858886798,-1.62171534878437,384.071234854689
1,10.75,49.6761823552488,44.4439808933671,71.6599815663253,35.438586132169,98.06087,72.9957156117906,47.07601,243.2781,0.2612906,7.135442,-10.20875,-0.2889838,-10.2452125,0.21529075,0.553119360262693,-1.76831447398319,384.520198095963
1,11.25,47.5764078423619,43.7976212087436,71.0776264677825,35.9490672208057,98.1100575,72.8505491726766,56.807555,243.87955,0.2559555,7.300284,-10.127415,-0.2595688,-10.20445,0.2013879,0.547104203461461,-1.48505226084981,384.496134239014
1,11.75,50.3339692145048,48.8232908256924,84.8603170337176,39.582337521286,98.1286,73.084621934918,68.03051,242.476875,0.25220075,7.05513875,-10.0917675,-0.259653425,-10.237095,0.19265555,0.533571801868979,-1.78015098841173,384.427638042756
1,12.25,51.7570945064743,50.1267252206387,87.8654824780362,36.6327356095601,98.16476,72.7633891467581,76.84115,245.23365,0.2427136,7.04638625,-10.1182925,-0.2464062,-10.1658,0.1949762,0.552404999289056,-1.75809452397182,384.19979992177
1,12.75,56.4868811723543,51.7158522694636,81.5800219030138,40.18701360626,98.16171,72.7582163197179,78.2447725,243.181825,0.25445875,6.858951,-10.1805325,-0.25656935,-10.080585,0.19234935,0.547893112886164,-1.69347534651216,384.355759547362
1,13.25,56.2833645936881,50.7107015794145,78.4271620811679,40.6870140791249,98.15725,72.8412634866142,83.3008575,242.66545,0.240286425,6.81313375,-10.12581,-0.2657249,-10.037135,0.18837985,0.552778988351306,-1.63273256078164,384.318465573636
1,13.75,49.140572904445,46.2168498163774,83.117039564245,37.1696504648919,98.12902,72.679641769166,77.671435,242.18845,0.239815,6.876653,-10.1327,-0.261460225,-10.070515,0.1900525,0.545851571950237,-1.60623460577141,384.211160190709
1,14.25,50.6872955431141,48.5016705289072,79.8499418914089,37.2332650618261,98.1408475,72.1118930618407,67.8435125,241.29005,0.24158585,6.65929775,-10.1183725,-0.2865288,-9.96965,0.1924272,0.560195850092249,-1.71527380140877,384.241786019907
1,14.75,51.6515261082617,48.6848426049799,76.9555142001242,33.4739532137288,98.1377225,71.4368478230784,64.477855,241.15725,0.24471765,6.500361,-9.9286965,-0.2707019,-9.9310215,0.1898351,0.572099405962365,-1.81093586684844,384.206947409109
1,15.25,49.5968487637781,46.8663754299452,75.8227524521721,33.9631948905386,98.117345,71.9107662203614,52.504485,240.9438,0.2392389,6.300282,-9.955529,-0.2879561,-9.8862725,0.1887588,0.589678491889622,-1.68196023630993,382.567802277885
1,15.75,50.2466781271287,43.2492371956161,73.4254211627154,34.7007603110443,98.14169,71.3950829870107,35.5588,240.83205,0.247462,6.579197,-9.8702125,-0.26794165,-9.77181725,0.1849129,0.594790925219519,-1.65464229720518,384.0768615419
1,16.25,47.6093780377964,46.3823741845471,88.4114239423945,33.5562848405169,98.148625,71.0837068557856,21.915475,243.55865,0.2499283,6.332435,-9.764681,-0.2557357,-9.678091,0.188747,0.604160657673672,-1.72678675301068,383.451067473142
1,16.75,52.0094872834947,49.2629430067403,86.8539171227442,32.9269343789791,98.129835,70.9500067569353,10.117135,243.3043,0.238866,6.45811,-9.692989,-0.264077625,-9.5155245,0.18817975,0.624298753539815,-1.69398034537605,384.031244807149
1,17.25,51.8459194552072,49.671387325977,83.5064901057558,30.1704416994588,98.124565,70.4656389510933,2.561685,243.31495,0.254357675,6.811985,-9.5584565,-0.2760077,-9.38513875,0.18242485,0.626175943227991,-1.42272250624858,382.922195657622
1,17.75,49.6361473422172,47.9537304587678,76.3524950107522,27.5452723875227,98.14735,70.7227182481423,0.15457265,244.1535,0.238928525,6.79771,-9.4746335,-0.305820875,-9.32154725,0.1878948,0.63431762468138,-1.62910838445808,383.562942980803
1,18.25,48.0994190924226,46.9605434999092,88.0737924275274,26.7862936014791,98.1508825,70.0998256830528,0.001577202,243.2913,0.25207375,7.051731,-9.369969,-0.290401575,-9.21315175,0.1814591,0.64793273770709,-1.49105481708703,382.529839008198
1,18.75,48.7268580216269,47.3032275568387,78.5177689978164,26.9989495634612,98.16051,69.8056188947243,0.00010010331,244.28545,0.246294775,7.491542,-9.2277265,-0.3063298,-9.1162345,0.173171225,0.650160925375044,-1.39333725289707,382.245637396812
1,19.25,50.5549900336446,48.37654043909,80.7433213362741,28.1512580771725,98.15684,69.8493856429222,9.088666e-05,247.17965,0.251566575,7.862713,-9.186326,-0.306138,-9.0762415,0.182685475,0.646679464614158,-1.70767200636219,382.158390801866
1,19.75,50.3524844471239,48.2667492583033,82.2496733165101,28.6522034244503,98.15058,70.2653746405998,6.674046e-05,244.97045,0.2500666,7.754082,-9.241983,-0.2934048,-9.14737925,0.177301925,0.631961679299702,-1.45796739377414,381.676716466872
1,20.25,42.0214271399217,39.2171418061319,75.4317743609761,26.4969575460906,98.12464,70.2352078711921,6.901568e-05,245.74995,0.2544605,8.010976,-9.300548,-0.28660915,-9.07436475,0.18629895,0.608124995870834,-1.35246199727334,383.698936644096
1,20.75,46.9127926679444,42.983971936211,84.835041378602,28.5693862372191,98.0926825,69.9821668466083,7.0186325e-05,246.6153,0.25146435,7.901541,-9.3132055,-0.287858625,-9.1160055,0.182800925,0.617807753395644,-1.3845760054533,384.266525680491
1,21.25,45.7251717385917,39.7565458287673,82.7056202233363,24.300325472656,98.06891,69.5654809698268,4.83e-05,247.1437,0.251548375,7.857486,-9.3441625,-0.269061675,-9.150664,0.18930815,0.609056499120743,-1.43279266075892,384.637722429017
1,21.75,47.5171752178973,38.7683466833548,76.0900055915439,26.2271607057302,98.041055,69.4025749078555,3.7968335e-05,247.5224,0.25255625,7.653366,-9.3838155,-0.265568675,-9.137178,0.1820911,0.620683884988309,-1.69755140877073,383.183094149546
1,22.25,50.6872432075488,45.3723835731731,84.7579271276998,25.9735312547493,98.0016,69.9384518800375,3.9120475e-05,247.7443,0.247668825,7.681252,-9.376717,-0.3027153,-9.169424,0.19180465,0.61395274584192,-1.34799244489889,384.617999812064
1,22.75,57.5779108091578,54.5694782450709,91.4616809553143,30.7025293522387,97.99358,69.9569480424959,3.105729e-05,247.1766,0.2592678,7.807758,-9.289146,-0.2393008,-9.188452,0.1925137,0.628749086443205,-1.43023381049762,381.583574515706
1,23.25,51.2514810017171,48.4030508332667,86.7883624488201,25.4991367467209,97.97707,70.2575901777867,5.983193e-05,247.5746,0.2558526,7.576004,-9.357801,-0.2555242,-9.1688,0.1970728,0.615499182206472,-1.36510793001591,382.569929079928
1,23.75,50.6683421367982,48.3175539734803,90.3328191413889,22.6179424145881,97.97681,69.9656869452455,4.9472315e-05,246.8703,0.2429683,7.571809,-9.3830525,-0.26390755,-9.294639,0.1903041,0.612380140960073,-1.5788952510793,381.928935519173
2,0.25,35.7922724919494,35.0460134801549,43.8044265642136,16.2248040160821,98.22003,67.2942343996527,0.00054996405,233.8281,0.22937665,7.112404,-9.88049975,-0.254248875,-9.872621,0.139057275,0.606976129201843,-1.15656203135651,385.78268893011
2,0.75,33.3123069855117,30.8112257169193,44.4706917967927,16.2261972429713,98.2334875,67.6050905255537,0.0005394355,234.4082,0.23260375,7.22361525,-9.92462075,-0.255613,-9.83762275,0.146557925,0.594809395232394,-1.21016104294479,385.857709060773
2,1.25,33.1579485228066,32.2437751328551,47.931164856158,16.6907573007189,98.21375,68.3755906608487,0.00045148795,235.6443,0.2405705,7.14547575,-9.785762,-0.24971085,-9.831761,0.1458499,0.598202506733332,-1.22565348784367,386.110878831311
2,1.75,32.1753260125972,31.0331041221181,45.4621729025624,18.6739249781174,98.16264,68.3958649672286,0.00044804005,236.00855,0.2369302,7.08368875,-9.87872825,-0.24554825,-9.807171,0.1474482,0.5969059965774,-1.26032674392184,386.198141137881
2,2.25,33.7819879906506,33.5804998720231,45.3578126539097,18.4438325752905,98.1549875,68.2941530773171,0.000445181475,236.32595,0.2274323,7.0781735,-9.97882575,-0.23428645,-9.934624,0.1525308,0.591325346892511,-1.26193257214269,385.544499218796
2,2.75,34.5528131857166,33.7170229452624,50.3256799697142,18.9002059037119,98.17023,68.2495470829775,0.0004606698,236.592775,0.2333035,7.31205525,-10.0408325,-0.2432767,-9.881078,0.1495171,0.568595130276139,-1.31982435810043,385.978696261188
2,3.25,33.1716159883789,31.8230715073291,45.3535106789773,17.5808668199701,98.1633775,68.6513799517904,0.0004365991,234.30355,0.2266455,7.076492,-10.07851,-0.2470567,-10.02894,0.1455802,0.571087481846979,-1.36443331061122,385.748710085202
2,3.75,32.5602398501311,31.8647550241967,44.9988786870726,15.4473207593886,98.14838,68.3781036265646,0.00045792305,234.37435,0.2197385,6.981473,-10.1652825,-0.2587044,-10.1390825,0.14503865,0.556186112204426,-1.40201732560781,385.753661580665
2,4.25,29.1531752090776,26.6642881478547,41.9882426581259,17.8088147577504,98.156635,68.4669838787081,0.00046994125,236.704075,0.226231,6.81357425,-10.3233825,-0.25708145,-10.15292,0.1410044,0.542768487094969,-1.31349920472619,385.704637131414
2,4.75,29.1157392676833,28.2369224837951,41.3145211287296,17.6970791930139,98.1424,68.6766567334259,0.00045047615,236.760875,0.2162238,6.88741225,-10.281785,-0.2482812,-10.276,0.1507292,0.541348536370394,-1.25159918200409,385.808927091558
2,5.25,31.3718275648095,28.2026514890022,43.2286796594183,20.0006242086452,98.12889,69.0859196411412,0.000421696275,234.549125,0.225999875,6.931144,-10.3678225,-0.2369756,-10.2724225,0.148106425,0.533245545653253,-1.25965877073392,385.876115656545
2,5.75,32.9206657511545,29.2542903750344,45.4557296868858,19.8716108392706,98.17496,69.7702718025619,0.000372220225,233.562075,0.23138165,6.9372385,-10.59418,-0.2657147,-10.28307,0.141770375,0.532986392974373,-1.19034730743013,385.806302245186
2,6.25,34.0965262285938,31.3071057860099,49.0311267329148,18.5823508430423,98.1847775,70.476131488295,0.0003692486,236.02375,0.2290432,6.91778,-10.55871,-0.25547805,-10.40262,0.1458871,0.544395915464349,-1.27721131561009,385.86950952648
2,6.75,30.4032094399405,30.2900697290261,47.518258798542,19.7251109217836,98.17346,70.4128571283399,0.000420487275,235.7511,0.2118751,6.81502,-10.60602,-0.256286925,-10.4376425,0.1445239,0.527104736955417,-1.35957509656896,385.883105871502
2,7.25,31.1358313567371,30.8551851968538,42.3113870814024,18.2204891599824,98.1396175,70.1456081649547,0.0020781115,235.05895,0.2238572,6.92186125,-10.770515,-0.249474325,-10.508115,0.15258715,0.516321360938219,-1.19886559872756,386.263166424883
2,7.75,32.7424294327158,30.930169735602,42.4102100286669,16.1896691894219,98.163125,70.5021318087244,0.172765125,234.400125,0.2152841,7.08596875,-10.780025,-0.2479613,-10.57691,0.1493199,0.521159885100171,-1.33716473528743,385.962885139198
2,8.25,33.6964385183204,33.0293325003849,47.7195851782465,16.7220033004732,98.208695,70.192644277512,3.68460125,233.167175,0.216247,7.16527125,-10.7520275,-0.2695188,-10.62918,0.144509,0.538128966406235,-1.25486690524881,386.063002599547
2,8.75,32.6104442695227,31.2226981792139,50.1256366574838,16.8678288256604,98.25121,70.6971042171881,15.07266,233.59405,0.2239637,7.31719975,-10.8583025,-0.2693387,-10.62361,0.1470461,0.527398103744062,-1.28391996137242,385.725175736628
2,9.25,32.6308944825296,30.9866675995187,49.6798807597407,19.672069465997,98.285675,71.4127083535034,32.00749,234.38505,0.2202259,7.35751075,-10.72604,-0.2693333,-10.70009,0.1466236,0.518817330039502,-1.25875062485799,386.477790043266
2,9.75,33.4852376779812,31.0482550564219,45.0186401258877,23.489305599033,98.31655,71.4164535310152,51.12906,231.385425,0.229727125,7.4983785,-10.73402,-0.2645126,-10.66475,0.147187725,0.521417834152536,-1.22862758463985,386.196986570885
2,10.25,32.977190757891,29.8522429602611,44.4109447825685,22.0472544871688,98.2696625,71.0114792039772,70.3204775,233.328575,0.2417506,7.48045525,-10.80234,-0.2605335,-10.7058225,0.15390775,0.518343661421083,-1.35036162235855,386.445744747806
2,10.75,33.2160629484618,30.4334558624755,45.7007958725328,22.058570071171,98.273855,71.0525346361678,90.005215,234.565675,0.233093,7.42335275,-10.7324625,-0.261162475,-10.65748,0.15640805,0.542421355941258,-1.27244444444444,386.497372902087
2,11.25,35.2123155376628,31.6886514186749,48.8800399497565,22.6256956589282,98.2867525,70.923110493545,110.78655,233.0239,0.226924175,7.218987,-10.78818,-0.2559851,-10.687925,0.168236825,0.530514985187534,-1.39910702113156,386.213663755701
2,11.75,39.5565230411333,37.8027299839759,47.6818269132561,22.6753315850313,98.29825,70.8733369912295,126.76435,232.02345,0.2378886,7.124279,-10.661565,-0.26964045,-10.66691,0.1752769,0.558479864824213,-1.46859827311975,386.413403010074
2,12.25,37.6342978720076,35.8342487618302,46.0766234230024,26.6710491231619,98.29088,70.569647762263,143.7126,232.41335,0.2313302,7.069304,-10.69317,-0.2385443,-10.622215,0.169668975,0.555733552171863,-1.16982912974324,386.396178354156
2,12.75,39.2706799326282,35.5026182965829,53.9009925581663,25.2152490917337,98.290345,70.185899838898,152.7015,231.3623,0.224085775,6.771069,-10.86275,-0.2370775,-10.58097,0.16833865,0.560166932176999,-1.29369336514429,386.688671749522
2,13.25,40.1782559677632,37.2911616003345,52.1222642026819,26.4222791220977,98.2695825,69.0610071216338,148.17705,230.4723,0.23407595,6.753043,-10.85802,-0.22485445,-10.56525,0.178379125,0.581816333863343,-1.36917388093615,386.558102461665
2,13.75,40.7334252921281,37.4570838162312,53.7492500522532,25.1854836797978,98.255465,68.845637038145,137.69275,231.3901,0.2204916,6.704284,-10.56981,-0.234347,-10.4416,0.1675827,0.585581360225595,-1.21018626448534,386.591422394347
2,14.25,34.6031466458538,32.4971061755138,43.7179416024908,22.3095726543959,98.2244,68.250298228293,126.67875,230.7933,0.215475475,6.487624,-10.5347,-0.2316246,-10.3942175,0.16588075,0.603862231216101,-1.31654055896387,386.595735464921
2,14.75,36.6915217055916,35.6927306383452,45.0514383049193,23.386411600162,98.24515,67.688434976142,116.1982,232.6912,0.2239908,6.684784,-10.429245,-0.2452543,-10.39924,0.1650019,0.591931605783732,-1.28260009088843,386.561823548868
2,15.25,36.524888122308,34.6566060746694,43.8744049512409,22.6552071263067,98.253485,66.5476931406243,100.5371,232,0.2243447,6.610415,-10.367875,-0.22340015,-10.226635,0.174542475,0.595332468689447,-1.29330629402408,386.497922783905
2,15.75,33.8834852291415,29.7298523974585,44.723071383787,23.6073485886101,98.237235,66.9737460936608,79.75345,231.72945,0.22673545,6.687089,-10.40396,-0.24125615,-10.2742975,0.16473495,0.586013271828635,-1.32228374233129,386.375563665727
2,16.25,35.3910454902797,33.9708355425716,44.4386558814137,18.9974116410762,98.26436,66.5069771123819,60.33387,230.8079,0.21033985,6.602909,-10.25037,-0.2297988,-10.2007575,0.15876015,0.602575533461869,-1.20528720745285,386.459553666696
2,16.75,36.8751178619127,36.3235607959347,45.223346152605,18.8965250227522,98.23843,66.338895627769,37.67526,229.1496,0.23271715,6.318652,-10.056135,-0.2386651,-10.1519575,0.15475285,0.613391328754088,-1.22732072256306,386.211123649373
2,17.25,35.6243775969169,33.4368442965711,47.7529721105694,18.1740884745431,98.2359375,66.2214299578198,20.16869,230.60255,0.230880775,6.727651,-9.9789025,-0.2461033,-10.0120625,0.163406075,0.600457780613576,-1.27011997273347,386.349158454315
2,17.75,35.590716514933,30.5251107408071,46.3808918496887,17.6705618842023,98.2462975,66.3980413031052,6.99786525,228.3819,0.224603,6.76591975,-9.93019475,-0.2340576,-9.9012405,0.1492226,0.62278633199699,-1.17895796409907,386.225871313968
2,18.25,35.2555266141459,34.0720786792125,43.578152596884,17.8038091020525,98.2407525,66.5676180435836,0.706173475,227.366275,0.22032595,6.78881325,-9.879548,-0.239780375,-9.92005175,0.1490627,0.619333352964898,-1.09809094523972,386.363651855192
2,18.75,35.0073218280197,32.9491969837008,44.059119386451,14.9052171973909,98.288345,66.5004460993613,0.0089698215,229.09295,0.2278031,6.647785,-9.75818475,-0.22376515,-9.757846,0.1387469,0.618989651311199,-1.12165558963872,386.358618373892
2,19.25,35.6014268451403,32.2998805438639,47.2808804715789,15.2408374793063,98.29362,66.2847519185078,0.0005693779,229.051925,0.22944645,6.74858175,-9.70677525,-0.2342611,-9.65889925,0.1454363,0.626596752561919,-1.15195796409907,386.329820497196
2,19.75,35.1245752227422,34.2375434939377,42.8636043998511,16.5367463894086,98.3106325,66.9351225390051,0.0003790932,230.91095,0.2244456,6.979876,-9.572393,-0.255427,-9.434627,0.1444228,0.641413649827284,-1.23583753692342,386.399701582675
2,20.25,36.4974715698322,33.576672853903,51.6856432342919,13.5379665428893,98.30148,66.8268114968414,0.000411848325,230.49965,0.2307021,6.830217,-9.50922925,-0.2604977,-9.30992475,0.14482205,0.649618947624461,-1.10873494660304,386.444378894097
2,20.75,36.322376104197,33.0650878529632,46.588838394907,18.0900245359149,98.307605,66.5725961634952,0.000442859875,232.031275,0.23417475,6.9219255,-9.413077,-0.255784625,-9.3364365,0.1444775,0.65233771196758,-1.26029379686435,386.429066608098
2,21.25,37.5202045424792,33.527836751109,46.1070848022487,18.9679863329537,98.304205,67.0177909819558,0.0004699897,230.8253,0.232424475,7.041152,-9.40215675,-0.2607517,-9.5201395,0.140173025,0.654917935319922,-1.13946034992047,386.136827870026
2,21.75,35.5133796508961,33.7314836440467,47.4149136159084,18.8612828835223,98.30316,67.2316773284921,0.000474022675,231.349725,0.248511625,7.093958,-9.43024125,-0.2656122,-9.4808525,0.142073175,0.643659405940738,-1.30582049534197,386.482396684176
2,22.25,35.4553313825847,34.8040009964478,47.495383403245,19.3115104989515,98.3036625,66.73075883035,0.000485994025,230.7432,0.234591725,6.98471925,-9.3786535,-0.2547887,-9.3557235,0.14297855,0.639953682167859,-1.15737054078618,386.159517870229
2,22.75,34.6953288990111,33.6218584066629,47.874759389532,16.189986380804,98.27954,66.2883507946182,0.0004947123,234.04,0.232210725,7.219515,-9.471995,-0.257221175,-9.344257,0.134815325,0.663279987644065,-1.20227368779822,386.216971873972
2,23.25,31.4224268490119,30.1297828828262,43.9057599877904,18.7903906107307,98.2837725,67.1955700166552,0.0005290837,233.4028,0.2376491,7.278138,-9.560159,-0.266437,-9.59867625,0.143712725,0.642888504288163,-1.04785707793683,386.359634050598
2,23.75,35.9139298682343,30.9754139921039,44.3896717261612,15.0924646565808,98.2699875,66.6941268537354,0.0005890952,230.1093,0.229288475,7.2876485,-9.688416,-0.24354605,-9.595431,0.1403142,0.636455416123157,-1.12074789820495,386.107355604769
3,0.25,6.61136851199089,6.34057041108719,12.7194163161243,-7.22913420499536,98.54671,63.4221219052186,0.0003267718,222.4497,0.1662509,6.135995,-3.891212,-0.1998654,-3.997045,0.1113135,0.820685208237619,-0.508625255623722,385.654421068361
3,0.75,7.77819218391598,7.88517802247368,14.0727562453596,-7.47595204984332,98.51962,64.3969139105992,0.0003404657,222.4211,0.153224275,6.2686535,-3.979932,-0.1932764,-3.996569,0.1053608,0.829004408973609,-0.581151102022268,385.60475625274
3,1.25,7.60247433755764,7.39369342362874,10.9166618994256,-4.32989843234792,98.526425,64.2710072777695,0.0003359152,224.4098,0.1595674,6.1516625,-4.006993,-0.18939515,-3.8083275,0.1081585,0.838678222094463,-0.537708929788684,385.708669466518
3,1.75,5.72152081409289,4.75324501308289,11.0217414309573,-5.62371631359223,98.52948,64.8936948039954,0.0003266601,222.8769,0.162809,5.9825605,-4.147764,-0.192761025,-3.79256175,0.1066013,0.806257264591412,-0.632459441036128,385.718779258646
3,2.25,6.77720276647938,6.66358586946301,12.076738447112,-4.5780938984267,98.5187025,64.9530784079334,0.0003519586,223.3222,0.1534856,6.1107295,-4.106299,-0.1885765,-3.884043,0.1064855,0.777098270550136,-0.53791456487162,385.571877197279
3,2.75,7.3114141461089,7.13633261282653,10.4248284269539,-2.53774538671331,98.5430575,65.8415349128613,0.0003496624,224.4462,0.160878,5.9864375,-4.305944,-0.19407005,-4.106116,0.103397,0.772760989065499,-0.619773290161327,385.610631741304
3,3.25,5.00967521837095,5.00916844194196,7.36580102308403,-5.93467324585292,98.537925,66.2924504142009,0.0003450594,223.9329,0.1566373,5.9408985,-4.353662,-0.183696175,-4.33532875,0.107040325,0.751458147445819,-0.628310099977278,385.586195050482
3,3.75,5.5884630729498,5.92063204128092,7.262558747794,-4.96554196122397,98.5375975,66.9644091140467,0.0003726579,224.2888,0.1670791,6.077171,-4.513049,-0.183724,-4.506585,0.11124315,0.739752602460194,-0.570672801635992,385.559772045651
3,4.25,4.83658643222495,4.80188631609773,7.13154195551442,-4.38329775530861,98.535615,66.813980736249,0.0003381511,223.9822,0.15379255,6.099885,-4.793759,-0.19542875,-4.9394115,0.1161238,0.742112945774552,-0.544773801408771,385.487360528688
3,4.75,7.67266985690145,7.92801979784342,9.46889256553152,-3.5734702853285,98.51563,66.8651201882326,0.000345221,224.2947,0.1566901,6.0070265,-4.876025,-0.1887881,-5.006777,0.118857,0.734870329212777,-0.523020961145194,385.343991814086
3,5.25,5.49589531998302,5.99212808401316,9.53430330214241,-3.81308825476161,98.5316975,67.6053781900201,0.0003290632,223.4029,0.1592446,6.0432405,-4.96717,-0.1809015,-5.0084495,0.111688425,0.712468151436849,-0.614075664621677,385.52640364602
3,5.75,4.6809823193423,5.03025340487846,7.71879786276793,-2.82711129565775,98.52273,67.6452009044038,0.000393474,224.4752,0.1572455,6.0097845,-4.969842,-0.20135385,-5.089255,0.109101,0.725142134187432,-0.606000681663259,385.156697783562
3,6.25,6.37375851671953,6.45844406824042,10.9969658082631,-3.94203220264872,98.5509275,68.3096476348565,0.001396594,223.7295,0.149117825,6.115773,-5.192677,-0.2051714,-5.24214475,0.10763555,0.678400475969114,-0.608585321517837,384.970026233382
3,6.75,6.29339112264485,5.92236261142018,13.2864210870336,-2.55895553466186,98.53821,68.8383771797537,0.0388050375,224.128875,0.16117525,6.30794525,-5.20205275,-0.1987433,-5.328014,0.106850625,0.698377252685827,-0.620933992274483,385.303510208588
3,7.25,7.09696200475689,6.55657606223256,11.7399143844469,-3.27053071890445,98.55105,68.7144668754849,2.530453,225.7366,0.162741,6.17695625,-5.3167905,-0.20586145,-5.46080425,0.11493365,0.673973233612267,-0.697499204726199,385.336832854157
