DOY2,HR2,USTAR,TA,WS,FC,H,LE,G,TS_1_1_1,TS_1_2_1,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT
4,14.25,0.3185,7.75,4.09,1.22225,41.75,74,22.25,8.505,6.8925,32.5,96.375,3.48,168,581.5,271,52.5,40,297.5,360.5
4,14.75,0.326,8.1,4.73,1.3355,56.75,72.75,20.75,9.525,6.72,32.3005,96.3605,3.67,216.5,727.5,339,63.5,48.5,296,367
4,15.25,0.28,8.6,4.23,1.364,68,61,22.25,9.66,7.095,31.4505,96.3505,4.035,218,675,343,65,55.5,297.5,368
4,15.75,0.3215,8.7,4.42,1.228,48,64,19.5,8.9275,7.36,31,96.38,4.16,174,521.5,254,62,47,298.5,366
4,16.25,0.297,8.65,4.535,1.023,27,49,15.5,8.6675,7.265,30.9,96.4,4.045,104.5,426.5,214.5,46.5,36.5,298.5,362.5
4,16.75,0.299,8.4,4.34,0.89825,12.25,40.25,10.25,7.7725,6.98,31.4,96.415,3.895,81.5,350,175,35.5,28,292,357.5
4,17.25,0.28025,8.2,4.39,0.682,-2,35,7.25,7.3575,6.595,32.2,96.4355,3.755,49.5,250.5,128.5,25,21,293,352.5
4,17.75,0.2165,8,3.55,0.432,-9,29,1,6.5,6.05,33.8,96.44,3.43,20.5,159,79,17,12.5,290.5,346.5
4,18.25,0.193,7.6,2.665,0.2615,-16.75,14,-4.75,5.09,5.39,36.05,96.426,2.915,-6,82.5,39,8,6.5,288.5,341.5
4,18.75,0.1065,6.7,2.41,0.05175,-21.75,4.25,-11.5,4.0925,4.7675,40.05,96.445,2.75,-46,28.5,13.5,3,2,287,334
4,19.25,0.136,5.75,2.475,0,-25.5,1,-13.75,3.1125,4.165,43.35,96.466,1.97,-65,2,-2,0,0,284.5,325
4,19.75,0.099,4.95,2.08,-0.0845,-23,1,-18,1.66,3.655,48.4,96.4605,1.675,-63.5,0,-4,0,0,278.5,321.5
4,20.25,0.076,4.35,2.105,0,-19.75,0.25,-19.75,0.9975,3.235,53.3,96.5005,1.57,-61.5,0,-4,0,0,274,318.5
4,20.75,0.081,3.4,1.795,-0.0165,-24,0,-20,0.9225,2.9075,56.4,96.54,1.56,-61.5,0,-4,0,0,273.5,313.5
4,21.25,0.08175,2.95,2.19,-0.096,-26.75,0,-22,0.41,2.5425,58.1,96.5655,1.385,-62,0,-4,0,0,269.5,312.5
4,21.75,0.096,2.15,2.45,-0.113,-23.75,0,-21.75,0.3075,2.1475,59.35,96.581,1.32,-62.5,0,-4,0,0,269.5,312
4,22.25,0.0945,1.55,2.18,-0.068,-27.25,0,-21.25,0.12,1.9775,62.1,96.5805,1.22,-61,0,-4,0,0,268.5,310.5
4,22.75,0.11075,1.5,2.42,-0.022,-29,0,-19.75,0.04,1.86,63.9005,96.585,1.14,-60.5,0,-4,0,0,269,309
4,23.25,0.11875,1.15,2.34,0.023,-29,0,-19.75,-0.1725,1.5725,65,96.6105,0.91,-57.5,0,-4,0,0,269,308
4,23.75,0.12,0.55,2.015,-0.0335,-27.5,0,-21.75,-0.2125,1.4325,66.55,96.631,0.935,-58.5,0,-4,0,0,263.5,307
5,0.25,0.162,7.45,2.225,0.26725,-29.25,0,-34.5,6.605,8.32,64.2,96.2605,1.71,-60,0,-4,0,0,283,336
5,0.75,0.106,6.95,2.115,0.211,-24.75,1,-34.75,6.3,8.205,66.45,96.245,1.465,-61,0,-4,0,0,279,335
5,1.25,0.129,6.6,2.675,0.171,-24.5,0,-35.75,5.9225,8.0975,67.05,96.245,1.44,-61.5,0,-4,0,0,275.5,332.5
5,1.75,0.10875,6.1,2.465,0.30175,-28,0,-36,5.56,7.9925,68.55,96.225,1.155,-61.5,0,-3.5,0,0,274.5,331
5,2.25,0.1455,5.75,2.35,0.023,-25,1,-36,5.3975,7.795,71.5,96.2105,1.045,-61,0,-4,0,0,274,329
5,2.75,0.14,5.6,2.585,0.36375,-22,0,-36,5.54,7.8025,72.25,96.21,1.01,-61.5,0,-4,0,0,276.5,328
5,3.25,0.12925,5.75,2.18,0.3755,-27,0,-35.75,5.465,7.9075,72.9,96.2055,0.99,-60.5,0,-3,0,0,276,327.5
5,3.75,0.13625,5.35,2.095,0.1255,-27,0,-35,5.3375,7.885,74.2,96.17,0.92,-61,0,-3.5,0,0,272,325.5
5,4.25,0.153,5.2,1.97,0.228,-26,0,-35,5.105,7.77,75.35,96.155,0.94,-60.5,0,-4,0,0,272,325
5,4.75,0.128,4.7,2.2,0.2505,-21.5,-1,-34,5,7.5925,77.1,96.13,0.915,-59,0,-3,0,0,270.5,325
5,5.25,0.153,4.7,2.6,0.273,-23,0,-33.75,5.185,7.4075,76.9,96.1555,0.86,-48,9.5,3,1,1,269,326.5
5,5.75,0.069,5,2.215,0.569,-15,1,-28.75,6.03,7.375,78.25,96.195,0.955,-23,46.5,22,4,3,269.5,332
5,6.25,0.1315,5.95,2.23,0.6765,-12,10.5,-20.25,7.02,7.5325,75.4,96.241,1.235,6.5,100,47,7,7,271,340
5,6.75,0.1675,7.05,2.755,0.8755,-2,23.5,-6.75,7.74,7.6725,73.8,96.2455,1.405,47.5,147.5,70,12.5,11,276.5,346.5
5,7.25,0.202,7.35,3.3,0.819,9,30,-0.5,8.705,8.115,68.95,96.23,1.765,61.5,250,119,21.5,18.5,280,352.5
5,7.75,0.218,8.3,3.695,0.841,8,39,5.5,10.27,9.01,64.1,96.255,2.24,102,324,152.5,26,20.5,284.5,360
5,8.25,0.2415,9.7,3.875,1.0345,20.5,50.5,10.5,10.6575,10.0325,58.65,96.265,2.49,128.5,372.5,172.5,27,20,293,366.5
5,8.75,0.27625,10.3,3.77,1.43775,44.5,62.5,17.75,11.3525,10.4525,54.55,96.285,2.74,134.5,419.5,186.5,37.5,26,298,369.5
5,9.25,0.258,10.75,3.76,1.4775,41,64.5,21.5,12.125,11.0775,54,96.255,3.185,146,442,202,35,29.5,300.5,375.5
5,9.75,0.24475,11.15,4.47,1.56825,47.25,64.75,20,12.665,11.325,51.15,96.2355,3.7,150,447,200.5,40.5,31,306.5,378.5
5,10.25,0.27125,11.6,4.11,2.17075,56,75,23,13.255,11.7875,48.3,96.225,4.25,195,552.5,250,50.5,37.5,309.5,379.5
5,10.75,0.261,11.9,4.425,2.205,85.5,77,31.5,14.695,13.01,46.05,96.2205,4.94,257,747.5,345.5,65.5,47,310.5,385.5
5,11.25,0.266,12.2,3.96,2.0345,95.25,85.75,34.5,15.7325,14.0675,43,96.195,5.675,238,736,352.5,69.5,55.5,312,393
5,11.75,0.30575,12.65,4.47,2.1655,98.75,85.75,42,16.9625,14.5,42.95,96.17,6.01,240.5,664,313.5,58,47.5,315,399.5
5,12.25,0.33225,13.1,4.53,2.45475,126.75,78,42.25,17.3225,15.0675,40.5,96.1505,6.75,236,674,306,57,40.5,317,403.5
5,12.75,0.374,13.25,4.615,2.631,111.5,79.5,37.25,17.4475,15.1875,37.85,96.105,6.04,304,904.5,418,81.5,64,320.5,402
5,13.25,0.3345,13.95,4.385,2.2165,129.5,76,32,17.59,15.66,35.75,96.0855,6.635,228,613.5,279.5,55,39.5,324.5,406.5
5,13.75,0.3035,14.5,4.455,2.61975,129.25,72,27.25,17.2875,15.3225,34.55,96.066,7.31,202.5,605.5,274.5,53,38.5,327,403
5,14.25,0.33825,14.1,4.415,2.597,106.5,68,15.25,16.8575,15.3525,33.25,96.0605,6.42,162,527,246.25,52,38,329.5,396.5
5,14.75,0.327,14.55,4.505,2.4665,105.5,66,16.5,16.2075,14.9075,32.1005,95.9855,6.59,163.5,514,234.5,46.5,33.5,328,394.5
5,15.25,0.269,14.7,4.415,1.9775,55,59,15.75,15.79,14.8225,32,96.0155,6.675,108.5,359.5,159,33.5,22,330,397.5
5,15.75,0.314,14.9,4.875,1.756,41.75,50.5,9.25,15.51275,14.695,31.65,96.01,6.56,99,323.5,142,30,19.5,328,399
5,16.25,0.2595,15.1,4.66,1.478,46,50,7,15.45,14.4,31.3,96.036,6.245,76,248.5,110.5,24.5,17,325,396.5
5,16.75,0.307,14.95,4.65,1.42125,21.5,47,3.5,14.9,14.0475,31.15,96.021,6.14,72.5,255,115,23.5,15.5,319,390
5,17.25,0.2405,14.9,4.6,1.4435,5.5,44,2.5,14.645,13.5925,30.85,96.021,5.465,40.5,157,68.5,13.5,9.5,317.5,384
5,17.75,0.248,14.5,4.125,1.228,-5,37,2.25,13.7425,13.3825,31.35,96.0005,4.72,33,128,56,10.5,7,315.5,383
5,18.25,0.2645,14.3,3.57,1.21075,-8.75,22.25,-3.75,13.075,13.24,33.2,95.981,4.08,9.5,88,36,8,5.5,313.5,379.5
5,18.75,0.194,13.6,3.365,0.7275,-15.5,14,-10.75,12.3475,13.0325,36.9,95.991,3.315,-11,58.5,26.5,5,3.5,311,374
5,19.25,0.0885,13.1,2.835,0.35825,-22.5,5,-18,11.63,12.6175,41.2,95.9955,3.395,-50.5,26.5,13.5,2.5,2,308.5,368.5
5,19.75,0.13125,11.95,2.75,0.114,-23,3,-25,11.0475,11.9075,46.85,96.08,3.17,-67,2,-2,0,0,303,359.5
5,20.25,0.06375,11.5,2.555,0.023,-26.25,0,-29.5,10.215,11.3725,50.25,96.0255,2.825,-66,0,-4,0,0,302,353.5
5,20.75,0.079,10,2.535,0.046,-27,0,-31.5,9.405,11.1175,52.05,96.011,2.69,-64,0,-4,0,0,303,348.5
5,21.25,0.078,9.7,2.175,0.273,-28,1,-33.5,8.775,10.8425,55.35,96.0655,2.715,-62,0,-4,0,0,292,347
5,21.75,0.114,8.5,2.655,0.5005,-26.5,1,-33.25,8.2025,10.4475,56.55,96.0855,2.42,-63,0,-4,0,0,289,344.5
5,22.25,0.0825,8.15,1.945,0.44375,-26.25,1,-33.25,7.845,9.9675,60.1,96.095,2.32,-59.5,0,-4,0,0,300,343
5,22.75,0.129,7.8,2.23,0.2675,-27.5,0,-33.5,7.7225,9.5425,61.3,96.12,1.845,-62,0,-4,0,0,284.5,341.5
5,23.25,0.116,7.65,2.165,0.415,-34.25,0.75,-34.75,7.675,9.4075,62.25,96.155,1.67,-61.5,0,-4,0,0,289.5,339.5
5,23.75,0.151,7.65,2.33,0.114,-27,0,-34.75,7.57,9.19,64.4,96.1705,1.665,-61,0,-4,0,0,283,336.5
6,0.25,0.07825,14.425,1.7175,-0.045,-16,0,-37.75,14.4875,15.405,72.5,96.22775,1.945,-57.5,-2,-4,0,0,326.5,374.75
6,0.75,0.08975,14.025,1.87,0.682,-15.75,0,-37.75,14.38,15.0725,75.325,96.19025,1.7225,-59.25,-2.25,-4,0,0,321.5,373.75
6,1.25,0.08125,13.275,1.5975,0.137,-13.5,0,-38.75,14.09,14.8325,75.85,96.14,1.585,-59,-3,-4,0,0,321,371
6,1.75,0.066,13.275,1.6775,0.39225,-12.75,0,-39,13.775,14.72,76.525,96.17,1.56,-58.25,-3,-3,0,0,317,369
6,2.25,0.05275,13.3,1.4975,0.086,-13.5,-0.75,-38.75,13.1825,14.5175,76.05,96.21075,1.3675,-57,-2,-3,0,0,316.75,368.75
6,2.75,0.056,13.1,1.4975,0.336,-14.5,0,-39.75,12.845,14.2375,77.025,96.16575,1.26,-57,-2,-3,0,0,318.25,367.75
6,3.25,0.076,12.75,1.775,0.5345,-13.5,0,-39.5,12.715,14.025,78.7,96.13775,1.205,-54.5,-2,-3,0,0,318,366
6,3.75,0.0785,12.65,1.59,0.273,-14,0,-38.75,12.665,13.7725,80.4,96.146,1.03,-57,-2.25,-3,0,0,315,365
6,4.25,0.066,12.475,1.5875,0.296,-14,-0.25,-37,12.6175,13.56,80.75,96.15575,0.98,-54.25,-2,-3,0,0,314.75,364
6,4.75,0.06,12.175,1.4625,0.65925,-14,0,-37.5,12.34,13.385,80.725,96.15575,0.935,-53,1,0,0,1,313,363.75
6,5.25,0.076,12.1,1.705,0.523,-13,0,-33,12.9675,13.46,80.375,96.25075,0.905,-39,11.75,5,1,2,314,364.75
6,5.75,0.0965,12.85,1.3975,0.63125,-11,5.75,-20.75,14.3025,13.93,80.275,96.2085,1.16,-7.5,37,17.5,2,4,315,369
6,6.25,0.1085,13.875,1.51,0.455,-8,13,-12.5,15.4075,14.78,77.825,96.2435,1.5025,12.5,74.75,33.25,4,5,317.75,376.75
6,6.75,0.13625,14.225,1.72,-1.454,-4,32,2.25,16.965,15.92,73.6,96.27575,2.0025,27.5,116.75,53.25,7,8.75,322.75,384.5
6,7.25,0.14,15.05,1.92,-2.272,4.5,30.5,15.25,18.4725,16.8825,70.35,96.28325,2.285,70,205.75,97.5,13,15.75,323.75,391
6,7.75,0.16575,15.775,2.1,-4.6245,12.5,51.75,29.5,19,17.84,65,96.28525,2.155,111.5,325.75,157,21.75,22.75,331.5,396.75
6,8.25,0.177,16.25025,2.1175,-4.227,20,71,32.25,20.3475,18.705,57.825,96.316,2.86,106.25,375.25,182,24.5,22.75,337,402.5
6,8.75,0.17775,16.875,2.5025,-5.823,26.75,95.5,55,21.215,19.3675,52.125,96.325,3.5,151.5,461,220,27.5,31.5,338,409
6,9.25,0.237,17.575,2.9575,-5.4425,42.25,115.25,62,22.455,20.0375,48.175,96.29,3.805,198.75,582,286.5,37,45.25,345.5,415.25
6,9.75,0.201,18.075,2.6,-5.42,48.25,106.5,63.25,24.025,22.0725,46.025,96.31,4.3125,227,729.5,354,47,51.25,350.75,415.75
6,10.25,0.23875,18.8,2.72,-8.181,53.25,120.25,70.25,23.81,21.8475,43.725,96.32275,4.77,261,756.25,362.5,59,53.25,349.75,424
6,10.75,0.223,18.875,2.7175,-11.13575,53,110.5,62.5,24.995,22.5,40.475,96.301,5.4675,303.25,809.25,392,55.5,60,354.75,426.75
6,11.25,0.222,19.275,3.215,-9.86325,63.25,115.75,60.75,24.895,23.24,39.35,96.29075,5.7525,345.25,980.75,469.5,70,63,358,434.75
6,11.75,0.252,19.975,3.1575,-13.431,69.5,148,74.75,25.6225,23.335,37.55,96.2585,6.55,392.25,1110.75,534.75,81.25,83.5,358.75,435.25
6,12.25,0.285,20.35,3.5825,-10.8065,58.25,127.25,79.25,27.01,24.5675,35.725,96.25075,7.1925,362,1043.25,507.5,78.75,79.25,360,443.75
6,12.75,0.2595,20.775,3.4575,-10.613,52.25,132.25,49.75,25.6325,24.445,32.975,96.22825,8.1975,298.25,836.75,408,58,58.75,363.5,436
6,13.25,0.2425,20.775,3.175,-8.09,52,115.5,63,26.5775,24.5525,33.85,96.20325,7.86,261.5,790,374.75,63.75,54.5,365.75,440.75
6,13.75,0.256,20.875,3.6225,-7.97125,56.5,114.25,54.25,26.5575,25.385,33.125,96.17775,9.1775,308.5,944.75,468.5,66,73.5,363,440
6,14.25,0.2805,21.35,3.4225,-10.41975,39.25,131.25,48,26.6275,24.8,31.92575,96.1685,9.7775,290.5,922.25,456,66.5,64.5,364,440.75
6,14.75,0.2715,21.475,3.1225,-6.477,42,130,46.5,25.0775,24.8125,30.775,96.1685,9.8725,302.75,852.5,430.25,67,66,365,437.75
6,15.25,0.263,21.75,3.1775,-10.7555,27.25,103.25,51.5,25.645,23.8975,30.875,96.1685,10.1675,273.25,809.75,406.5,58,68.75,362,440.5
6,15.75,0.251,21.875,3.3275,-5.56775,33,106.75,47.25,25.775,23.5325,30.55,96.1685,10.36,246,724,361.5,62.25,60.25,362,438.25
6,16.25,0.26125,21.775,3.2,-5.545,26,108,41.5,24.6625,23.08,30.425,96.15825,11.125,237.75,742.75,374.25,60.25,64.25,361,439.75
6,16.75,0.246,21.775,3.1925,-4.92,13.25,85,28.75,23.9625,22.4175,30.825,96.15825,11.6425,147.75,504.5,254.75,42.25,46,363,436.75
6,17.25,0.219,21.8,2.9575,-4.681,1,60,1,22.6275,21.6025,32.775,96.15575,12.56,100,294.5,144,24.5,23.75,362.75,428
6,17.75,0.22175,21.225,2.775,-4.15275,-7,51.5,-6,22.645,21.14,35.5,96.18525,11.195,42.5,211,103,16.5,17,362.75,426.5
6,18.25,0.1785,20.825,2.41,-1.60775,-11,29.75,-3.75,20.705,21.025,37.95,96.1875,9.0275,23.75,169.5,83.75,13.75,14.75,360,414
6,18.75,0.166,20.4,2.235,-0.1925,-12,27,-13,20.4,20.635,36.35,96.21325,9.0425,11.25,119.5,61.5,10,10,358,411.5
6,19.25,0.0985,20.1,2.075,0.273,-13,6,-23,19.2975,19.92,40.625,96.20575,7.795,-20.25,54.75,24.75,4,4,351,406
6,19.75,0.054,19.175,1.9375,0.32975,-14,2.75,-31.75,18.595,19.2475,46.6,96.211,6.18,-42.5,18.75,6.75,1,1.75,344.75,402.5
6,20.25,0.06075,18.475,1.955,0.2845,-16,1.5,-38,17.435,18.7025,50.675,96.2,5.17,-63,-0.25,-2,0,0,338.75,397.5
6,20.75,0.062,17.825,1.885,0.1825,-15,2,-39,16.5525,18.2275,57.275,96.195,4.3575,-61,-3.5,-4,0,0,335.75,392
6,21.25,0.05575,17.225,1.94,0.194,-13,1,-38.75,16.48,17.73,60.225,96.22,3.8825,-60,-3.5,-4,0,0,332.75,387.75
6,21.75,0.06375,16.775,1.905,0.1935,-17,1,-38.75,16.155,17.4125,63.025,96.23775,3.39,-60.25,-3.5,-4,0,0,339.25,386.5
6,22.25,0.05,16.00075,1.77,0.13125,-22.25,0,-40,16.0125,17.03,64.65075,96.2435,2.67,-59,-2,-4,0,0,335.75,382
6,22.75,0.07575,15.55,2.0675,0.75025,-20,0.25,-40,15.6175,16.8925,66.8,96.25325,2.55,-57,-2,-4,0,0,332.75,380
6,23.25,0.0805,14.875,1.735,0.682,-19,1,-38.75,15.31,16.575,68.325,96.2585,2.4225,-60.25,-2,-4,0,0,330.25,378.75
6,23.75,0.077,14.925,1.855,0.42075,-17,1,-37.75,14.97,16.24,70.175,96.25525,2.2475,-59.25,-2,-4,0,0,330.25,377.75
7,0.25,0.066,15.225,0.8275,0.64275,-20.25,0,-31.5,19.19,21.57,82.05,96.67775,0.6475,-55,-1,-3,0,0,332,380.75
7,0.75,0.068,15.55,0.8575,0.546,-14,-1.75,-30.75,19.4675,21.3125,83.125,96.6875,0.565,-55,-1,-3,0,0,332,381
7,1.25,0.044,15.35,1.1,0.34725,-15,-1,-31.5,19.1725,21.1725,82.475,96.68525,0.4975,-55,-1.25,-3,0,0,331.5,381
7,1.75,0.0575,15.075,0.89,0.19325,-17.25,-1,-32.75,18.72,20.94,84.275,96.65,0.39,-52,-2,-3,0,0,329.75,381.25
7,2.25,0.058,14.7,0.8525,1.0855,-23,-0.25,-30,18.59,20.6675,84.925,96.661,0.405,-54,-1.25,-3,0,0,327,379.5
7,2.75,0.062,14.3,1.03,0.6825,-18.5,-2.75,-30.25,18.43,20.3725,85.525,96.6475,0.4375,-53.25,-1.25,-3,0,0,330.25,378.5
7,3.25,0.05,14.075,1.0275,0.65975,-19.5,-4,-30.75,18.3225,20.0775,87.05,96.6475,0.39,-52,-7,-3,0,0,327.5,376.75
7,3.75,0.084,13.4,1.1025,1.89825,-22,-3,-29.25,18.31,19.85,88.65,96.611,0.3075,-52.25,-7,-3,0,0,322.75,373.5
7,4.25,0.052,13.125,1.1575,1.2735,-21.5,-3,-29.75,18.1075,19.6525,89.525,96.6125,0.24,-52,-7,-3,0,0,323.75,372.25
7,4.75,0.0475,12.775,1.2475,0.239,-14,-4.5,-30,17.905,19.465,89.775,96.63025,0.275,-50,-1,-2,0,1,324.75,370
7,5.25,0.04625,12.85,1.1325,0.62575,-18.5,-2.75,-28.5,17.825,19.3175,90.15,96.59,0.2425,-43,9.5,3,1,2,325,371.5
7,5.75,0.05625,13.4,1.085,0.762,-11,-4.5,-22,17.8975,19.2325,89.275,96.66325,0.2375,-22,43,25.75,2,6,325,375.75
7,6.25,0.087,14.8,0.8525,-0.17,-11.25,3,-14.75,19.64,19.2475,88.5,96.6685,0.3675,5.75,118.75,58.75,6,12,328.25,384.75
7,6.75,0.11,16.17525,0.9675,-5.704,-5,24,-10.75,20.755,19.895,84.125,96.65825,0.55,39,201,99.75,9,21,333.5,391.75
7,7.25,0.1275,17.025,1.26,-10.04475,-3,48,-4,21.175,20.8675,79.725,96.6425,1.3075,77.25,288.75,140.75,11.75,31.25,333,398.75
7,7.75,0.19175,17.875,1.4525,-15.704,18,66,3,21.9925,21.395,73.975,96.65325,2.075,134.75,441.5,211,18,47,340.75,406
7,8.25,0.2085,18.55,1.7925,-20.159,21,84,9,23.4025,22.2,70.325,96.63,3.02,180.75,570.5,269,23,59.25,344.75,412.75
7,8.75,0.197,19.475,1.8625,-23.772,37,119,14.25,24.285,23.295,66.475,96.61775,3.9175,206.75,651.75,320.25,26.5,73,351.75,418.75
7,9.25,0.21675,19.975,1.885,-27.295,40,144,20.75,25.59,23.895,61.2,96.62,5.015,269.25,824.75,399,31.75,81,355,426
7,9.75,0.21425,20.9,1.9375,-32.301,31,176.5,31.5,26.5275,24.5975,59.175,96.625,5.825,345,1017,495,41.75,95.75,359.75,427.75
7,10.25,0.252,21.375,2.1025,-36.1585,42,191.25,34,28.37,25.8175,56.275,96.6085,6.97,393.5,1188,568,50.75,109.75,364.5,432.5
7,10.75,0.286,21.95,2.2175,-37.772,62,254,36,29.715,27.2275,53.5,96.61775,8.4125,457.75,1348.5,656.25,56,124.75,369.5,438.75
7,11.25,0.29475,22.675,2.49,-38.7325,63,228.25,42,30.47,27.8425,52.1,96.635,9.1975,469,1293,659,57.75,124.75,370.5,442
7,11.75,0.293,22.75,2.5475,-38.659,39,151,47.5,30.9325,28.45,52.425,96.6125,9.6975,412.5,1172.5,588,58.25,105,374.25,442.75
7,12.25,0.30675,23.1,2.85,-37.943,40,226.5,53.75,31.1175,28.9425,49.975,96.60575,10.2725,415,1185.5,580.75,58.5,115,373,445.5
7,12.75,0.305,23.475,2.7925,-33.7325,36,241,66.25,31.2525,29.25,48.7,96.62275,10.665,437,1188,600,52.25,112.5,373.75,446.75
7,13.25,0.314,23.8,2.7675,-38.119,36.5,211.75,55.25,32.2625,30.1125,48.05,96.645,11.025,393,1101.5,566.5,52.25,111.75,377.75,444.5
7,13.75,0.33,23.575,2.9125,-36.482,36,250.25,38,32.58075,30.715,47.475,96.61,11.3925,386.75,1075,534.25,49.75,107,378,448.25
7,14.25,0.3055,23.8,2.685,-35.55075,27.5,244,28.5,31.0575,30.4275,46.7,96.64025,12.3175,382.25,1052.5,529,49.25,91.5,378,448
7,14.75,0.338,23.8,2.74,-33.82875,20.75,255,28,31.3375,30.02,46.375,96.635,11.9875,413.25,1113.5,585.5,50,108.75,377,447.75
7,15.25,0.307,23.775,2.7125,-29.454,17,226,28.5,30.125,29.71,46.15,96.62,12.455,360.25,983.25,530.5,45.75,96.5,378.5,445.75
7,15.75,0.2835,23.8,2.73,-27.522,10,205,25,28.995,28.7475,45.6,96.60325,12.73,294,851.25,449,45.25,89.5,376.75,444.75
7,16.25,0.266,23.9,2.33,-23.99925,-1.75,212.75,22,29.9475,28.68,44.375,96.56825,12.8175,272.5,764.5,409.75,36.75,84.5,376.5,442.75
7,16.75,0.213,23.875,2.3475,-20.761,-5.5,179,16.75,29.485,28.8525,45.275,96.54575,12.2925,266.75,747,405.5,38.5,81,374.75,441
7,17.25,0.197,23.85,2.3775,-16.04475,-16.75,127.25,11.25,28.6275,28.1725,46.15,96.53525,11.71,160.75,501.5,268.75,32.75,55.75,372,439.5
7,17.75,0.19475,23.8,1.9075,-10.8855,-19.75,86.25,6.5,27.85,27.7575,46.825,96.525,10.525,94.75,347.5,182,22.75,38.5,369.25,436
7,18.25,0.15425,23.475,1.8075,-7.568,-25,71,2,26.935,27.2325,49.025,96.521,9.79,82.5,287.75,160.75,16,35.5,365.5,432.75
7,18.75,0.108,22.8,1.65,-2.789,-29.25,29,-4,26.26,26.7075,51.975,96.54825,9.195,22.75,166,94.75,10,19.75,361.75,427
7,19.25,0.06975,21.675,1.635,-0.068,-24,3,-8.75,25.5725,26.2875,56.35,96.54825,6.4825,-15,68,36.75,4.75,7,355,417.75
7,19.75,0.062,20.475,1.5875,0.20475,-25.25,2,-16.25,24.7025,25.865,61.3,96.54,4.6675,-44.25,17,8,1,2,353.75,409.75
7,20.25,0.032,19.275,1.5725,0.12,-22,0,-20.75,23.7425,25.14,67.3,96.55575,3.0875,-57,-2.25,-2.25,0,0,349,401
7,20.75,0.0475,18.55,1.5825,0.3755,-17,0.5,-23.75,23.0025,24.385,70.55,96.57,2.6175,-58,-9,-4,0,0,346.5,397.75
7,21.25,0.07125,17.9,1.54,0.2735,-28.5,0.75,-26,22.27,23.99,73.7,96.601,2.34,-58,-9,-4,0,0,343.5,395.75
7,21.75,0.0835,17.725,1.7275,0.34175,-35.25,0,-26.5,21.6375,23.565,75.775,96.62,1.875,-56,-9,-4,0,0,342,393.75
7,22.25,0.097,17.175,1.4125,-0.477,-21.5,-1,-27.75,21.1675,23.355,76.8,96.6275,1.425,-55,-1,-3,0,0,339.5,390.75
7,22.75,0.079,16.725,1.38,1.86375,-27,-1,-29,20.8425,22.92,79.65,96.6275,1.095,-56,-1,-3,0,0,336.5,387.75
7,23.25,0.0625,16.15,1.2225,1.36425,-23.25,-1,-30.5,20.3425,22.43,80.85,96.6475,0.9,-56,-1,-3,0,0,336.25,385
7,23.75,0.062,15.65,1.1525,0.9945,-22.5,-0.75,-30.5,20.0375,22.0725,82.175,96.6685,0.775,-55,-1,-3,0,0,336.5,382.75
8,0.25,0.042,14.15,1.145,0.3985,-27.25,0,-21.75,19.8075,20.8075,90.05,96.54575,0.495,-51.25,-4,-3,0,0,329.75,376.75
8,0.75,0.068,13.85,1.115,0.89275,-22.5,-2,-21.75,19.5375,20.5375,90.225,96.5375,0.4625,-51.25,-4,-3,0,0,331.5,374.75
8,1.25,0.061,13.575,1.19,1.7505,-22,0,-22,19.4525,20.28,90.875,96.54575,0.4425,-52,-4,-3,0,1,331,373
8,1.75,0.0685,13.4,1.055,1.7615,-19.25,-1.75,-23,19.32,20.1175,90.6,96.53,0.44,-51,-4,-3,0,1,330.5,371
8,2.25,0.047,13.15,1.0975,1.319,-24.75,-4.25,-23,19.12,19.9925,91.75,96.51825,0.3975,-49,-4,-3,0,0,334.25,371.75
8,2.75,0.06,13.35,1.0825,2.3075,-24.5,-2,-22.75,18.8975,19.8175,92.55,96.5075,0.355,-49.25,-4,-3,0,1,332.5,373.5
8,3.25,0.07075,13.1,0.935,1.1025,-25.5,-3,-22,18.7275,19.6575,92.375,96.52775,0.385,-48.25,-6,-3,0,1,332.75,372
8,3.75,0.06,13.25,1.055,1.8245,-23.5,-2,-22,18.5925,19.495,92.25,96.5225,0.3325,-51,-6,-3,0,1,334,372.5
8,4.25,0.0715,13.375,1.1375,1.8525,-25,-2,-22,18.45,19.34,92.575,96.53825,0.315,-48.5,-6,-3,0,1,335.25,373.5
8,4.75,0.05325,13.325,0.9925,0.858,-21.75,-2.5,-22.75,18.2975,19.1825,93.55,96.53,0.355,-48,-5.25,-3,0,1,333,373
8,5.25,0.05875,13.5,0.7875,1.728,-22,-5,-21.75,18.17,19.0375,94.525,96.5435,0.3825,-49,-2.25,-2,0,1,333,373.75
8,5.75,0.06,13.55,1.1875,1.046,-20,-1,-21,18.0675,18.9225,93.65,96.55025,0.4,-39.5,10,3,0,2,332.25,374
8,6.25,0.073,13.875,0.81,1.387,-17.5,-1,-19.75,18.0525,18.835,93.2,96.56075,0.4425,-20.25,50.5,23.75,2,6,334.25,376.75
8,6.75,0.097,14.375,0.92,-1.795,-11,9,-15.5,18.2375,18.835,91.475,96.55025,0.5,17.25,132,67,6.75,16.5,335.75,380.75
8,7.25,0.1605,15.45,1.135,-5.19875,-5,31,-10,18.6225,18.98,87.075,96.51825,0.73,48.5,240.75,124.25,10,28.25,337,387.5
