DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
1,0.25,512.8980023,13.0456271,3264.5295871,6.523223,93.712652,3.737872525,9.59505362499999,65.39776825,8.4459031,0.524217399999999,0.0061962,1.0864406,0.5989631,102.8655,99.1,12.72,4.611533875,23.8517415,0.6751205,14.205,14.34,14.13925,14.0825,14.3,14.1625,14.1225,14.42,14.28,14.76,14.08,14.045,14.3475,14.2625,14.505,-1.394320075,0,0,0,4.024145,362.61182255,370.4121398,0
1,0.75,519.73650625,12.94757055,3318.6088839,5.3211958,117.219593625,3.049135625,12.575772925,67.319410825,8.541800975,0.54966615,0.00965684999999999,1.042388475,0.63358885,102.84425,99.2,12.633,4.4552928,23.675357325,0.595739999999999,14.0595,14.22825,14.0975,14.0955,14.29825,14.1395,14.106,14.315,14.2165,14.77025,14.054,14.012,14.273,14.27275,14.5075,-2.18433919999999,0,0,0.199275074999998,4.2882295,362.5115643,370.28532425,0
1,1.25,520.22226645,13.1592687,3463.855143625,5.38696155,75.4183940749999,2.49794225,13.0946202,62.326721,8.475526825,0.5930275,0.007130375,1.0568071,0.6349278,102.8545,99.2,12.624,4.5573406,23.59912775,0.691022,14.044,14.12125,14.0975,14.1055,14.29825,14.11575,14.09775,14.315,14.1665,14.773,14.0165,13.95375,14.1855,14.2755,14.51025,-1.971989375,0,0,0,3.822938,361.65333355,369.93901125,0
1,1.75,517.19727785,13.26035825,3404.960404925,8.96117069999998,106.91815875,1.991288,14.9797046,61.4001777,8.5398663,0.634368299999999,0.0084864,1.1193098,0.653727999999999,102.898,99.2,12.3325,4.568469875,23.5206103,0.670661099999999,14.03575,14.08225,14.085,14.1155,14.30275,14.0875,14.0895,14.3105,14.1165,14.773,13.97825,13.87125,14.054,14.2755,14.51025,-1.28467585,0,0,0.0931680000000006,3.948692375,362.291039825,369.08697675,0
1,2.25,517.06449715,12.9609171,3563.55191775,5.63183695,81.7619243999999,1.566781625,19.165434025,59.12749445,9.19876779999999,0.564740999999999,0.0147297,1.2928993,0.6200372,102.905,99.6,12.11125,4.39286,23.339862,0.6753823,14.01575,14.08225,14.08,14.1255,14.30275,14.0465,14.07675,14.30325,14.081,14.773,13.90375,13.7885,14.015,14.27825,14.51025,-0.933422399999999,0,0,0.0880555000000009,4.08953695,362.49250005,368.6817473,0
1,2.75,519.29513675,12.971955875,3612.7520116,4.8187552,148.32411655,1.276450175,10.8036902,54.0191558,7.86245409999999,0.602883799999999,0.0113388,1.2350329,0.6054351,102.898,99.5475,11.99375,4.265508125,23.0905221,0.572860375,13.983,14.0595,14.0625,14.1355,14.30275,13.99825,14.0585,14.296,14.03825,14.7875,13.82375,13.703,13.975,14.27825,14.513,-0.194875224999998,0.0800494500000007,0,0.10352,3.858148725,362.0718681,368.265572025,0
1,3.25,519.22835675,13.08912715,3625.696471125,5.766781675,115.0930078,1.0600555,11.78884255,54.5248553499999,8.2366445,0.703139699999999,0.0094785,1.2022335,0.6518081,102.8895,99.2,11.868,4.5789885,22.8549782,0.651447875,13.9475,14.04125,14.03,14.13,14.2955,13.91375,14.033,14.28875,13.991,14.792,13.751,13.612,13.93675,14.26,14.5275,-0.572072374999998,0,0,0.191511074999996,3.9964789,361.65358325,368.4661691,0
1,3.75,513.4525872,12.82785765,3720.61172005,7.1255362,108.0625625,0.674317524999998,13.831679,51.69846,8.3103932,0.525326199999999,0.00881307499999999,1.081299925,0.602359325,102.8625,99.2,11.974,4.2183966,22.724121125,0.7410421,13.9075,14.0285,14,14.111,14.29825,13.79125,14.01025,14.296,13.941,14.7965,13.681,13.5275,13.904,14.231,14.53025,-0.801852425,0,0,0.287267074999995,3.8933601,362.8326748,367.5047888,0
1,4.25,515.89101925,12.840066625,3675.591370475,8.99507792500002,112.2071496,0.246696799999998,24.434026675,64.73566475,8.65802125,0.558070525,0.01094835,1.146951075,0.618533175,102.8475,99.2,11.907,4.0101367,22.69124255,0.780658675,13.87925,14.013,13.9625,14.0965,14.291,13.72125,13.98475,14.296,13.88825,14.801,13.5965,13.42575,13.883,14.19925,14.61,-0.899666475,0,0,0.0957559999999982,3.822938,362.170863,367.4658419,0
1,4.75,515.968761,12.914866,3719.329017,6.945704375,119.903151,-0.349027100000001,13.7046947,63.41655755,8.19817689999999,0.526951675,0.0139768,1.0513928,0.590287875,102.8575,99.2,11.769,4.0877923,22.6710883,0.7147319,13.8465,14.00025,13.9025,14.08925,14.25025,13.634,13.95925,14.3005,13.83275,14.761,13.5175,13.35575,13.86475,14.1675,14.5475,-0.966187999999999,0,0,0,3.895875175,362.4460447,366.7656516,0
1,5.25,515.1783485,12.912472,3817.821658925,6.679088675,75.47417865,-0.663042500000004,14.41728925,54.7621946,8.20656985,0.541560399999999,0.0068752,0.978477125,0.611740849999999,102.85,99.3,12.052,4.45614279999999,22.7057705,0.735927,13.8065,13.9775,13.845,14.082,14.29375,13.5685,13.92925,14.3005,13.78,14.791,13.433,13.26025,13.832,14.13125,14.53575,-1.261439225,0,0,0,3.722334,361.927262925,366.3775119,0
1,5.75,520.1324765,12.9783195,3818.8898798,7.01008855,98.58700315,-1.14945350000001,24.152641625,55.23090375,8.0907567,0.5300654,0.006937625,1.1270589,0.6334659,102.885,99.2875,11.73,4.61925979999999,22.67440745,0.633908600000001,13.74925,13.94475,13.8,14.07475,14.341,13.52475,13.88925,14.2905,13.72275,14.813,13.35125,13.19375,13.77475,14.0995,14.543,-1.372989475,0,0,-0.00255625000000058,3.923541,359.0940359,366.2435082,0
1,6.25,527.1692327,12.928014775,3787.94985625,8.080331425,115.1900737,-1.329508,20.80381705,56.9881246,7.9025604,0.51525155,0.00863720000000001,1.14271955,0.5892278,102.923,99.2875,11.7585,4.2837753,22.8561339,0.7385852,13.6965,13.912,13.7725,14.0575,14.35,13.51275,13.84375,14.2705,13.6555,14.83475,13.33925,13.1465,13.732,14.05775,14.56025,-1.494475925,0,0,-0.051125,3.7676058,357.35113125,366.004446575,0
1,6.75,529.40723475,12.994264125,3849.7126712,4.948271325,81.7578680999999,-1.6846695,16.895149625,53.10264375,7.17701795,0.5400209,0.004916,1.15324125,0.6596703,102.924,99.2,11.67575,4.227143125,22.7580715,0.828781125,13.6565,13.8965,13.7425,14.04025,14.3555,13.43825,13.8155,14.25125,13.6155,14.82025,13.2755,13.07475,13.71375,14.04775,14.55575,-0.993922599999999,0.369458,0,0.0485687499999994,3.667002075,356.5070222,365.3535827,0
1,7.25,531.69428925,12.7542441,3738.69560925,5.66647875,64.3057078,-2.068917225,20.576442025,48.6217899,7.79465175,0.63868065,0.00766425,1.14999825,0.68344675,102.962,99.3,11.51325,3.89878165,22.54448435,0.7019394,13.61475,13.86475,13.72,14.04225,14.34,13.42275,13.73825,14.242,13.6,14.81275,13.172,13.013,13.672,14.07875,14.554,0.504643200000001,17.857143,1.1602869,7.4513996,5.2012071,358.685446575,365.6574185,15.202784375
1,7.75,536.24404505,13.047631725,3955.5242287,6.42654045,107.217222,-2.1773553,28.66184665,55.8766157,7.556376875,0.601020875,0.00614104999999999,1.200490375,0.645237875,102.9804,99.3,11.9265,3.8542146,22.32302925,0.7311392,13.551,13.83,13.693,14.021,14.365,13.327,13.671,14.223,13.553,14.817,13.051,12.946,13.608,14.05,14.562,21.975053625,121.15455695,6.45933,63.13147005,14.587525,358.4040124,366.023681725,77.672518375
1,8.25,534.86997395,13.0243129,3855.395905125,6.9863397,178.972981150001,-1.9295373,24.031615475,52.719994475,7.869136875,0.633567375,0.00312535,1.1324865,0.63255825,102.99475,99.49,12.0355,4.10846145,22.4136965,0.88722985,13.486,13.794,13.65575,13.992,14.284,13.251,13.638,14.182,13.51,14.733,12.949,12.839,13.553,14.025,14.555,95.183558925,307.262931,14.168660375,168.56771325,19.031689975,359.505071725,366.7257641,178.52905585
1,8.75,537.597052525,13.143112875,3967.365551675,8.4295139,208.9399185,3.46339975,27.51792095,61.19350135,8.149766625,0.5247665,0.008525,1.237500625,0.618321625,103.034,99.5,12.3715,4.5374315,22.9437735,0.8536297,13.426,13.743,13.63025,13.962,14.28,13.176,13.586,14.131,13.47,14.646,12.881,12.799,13.509,13.989,14.618,171.5561397,532.89716755,23.03229635,255.78674905,22.064889525,359.746306725,367.957144325,251.007869425
1,9.25,522.4116976,13.23659335,3907.1782694,7.5882422,137.3255595,19.33155405,45.94159835,71.291761,8.5361825,0.541213,0.00259644999999998,1.130531125,0.6631605,103.057525,99.48,12.4095,5.15030525,23.213703875,0.711923149999999,13.529,13.729,13.593,13.948,14.279,13.156,13.573,14.117,13.43,14.677,12.995,12.795,13.486,13.989,14.579,257.473967175,704.7783254,32.4401912,337.921842225,22.8169014,359.689873425,370.4600274,318.75907975
1,9.75,513.1204746,13.0939621,3807.9724792,7.99803765,120.7121665,33.446753,62.74908055,94.5983683999999,9.10549825,0.601290625,0.01058925,1.358968125,0.697737125,103.047525,99.56,12.849,6.28651839999999,23.41428175,0.7438894,13.643,13.683,13.55025,13.935,14.27,13.299,13.532,14.107,13.399,14.709,13.07,12.9,13.463,13.976,14.564,332.31023315,864.7783254,47.44019185,424.327122,27.9709024,361.70084105,374.6115702,402.397094175
