DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
3,1.25,0.0222,-6.6939,0.4631,-0.656825,-0.213925,-0.869025,-80.92165,-13.0833,-3.71035,-4.458425,-25.2825,-0.159475,-0.151375,17.7315,76.806,383.2585,0.3045,-122.1475,1.345725,-3.8303,0,0.0824,183.38,279.8375,1.3694,0.561
3,1.75,0.0188,-6.8151,0.559,-0.3507,-0.224675,-0.657125,-88.693925,-12.756425,-3.59685,-4.799775,-25.96025,-0.16455,-0.152,18.941,76.783525,383.3136,0.2545,-121.9025,1.345,-3.807925,0,-0.203325,183.4125,279.19,1.34285,0.555
3,2.25,0.0154,-6.8785,0.6164,-0.5247,-0.120425,-0.73545,-80.467525,-12.102425,-3.529,-5.21935,-26.1165,-0.183275,-0.150375,19.15,76.75325,383.29935,0.3435,-119.815,1.345725,-3.7597,0,0.117825,185.79,276.845,1.2999,0.577
3,2.75,0.0234,-7.1569,0.47,-0.291425,-0.149675,-0.373125,-80.63845,-12.5829,-5.08235,-6.17425,-25.76575,-0.267725,-0.1502,19.368,76.71775,383.44105,0.22625,-119.07,1.345,-3.6353,0,0.137225,186.1275,274.56,1.2424,0.55935
3,3.25,0.0102,-7.4069,0.3922,-0.3558,-0.127775,-0.52605,-93.817425,-15.347525,-3.6873,-4.574625,-25.87825,-0.3405,-0.150575,20.744,76.69225,383.6936,0.23525,-119.0875,1.346,-3.586025,0,0.10445,185.4725,273.5125,1.22005,0.581625
3,3.75,0.0158,-7.4206,0.4795,-0.434825,-0.173,-1.04105,-83.7842,-14.211625,-3.6372,-5.71805,-24.60675,-0.432225,-0.153425,20.93,76.676,383.5607,0.37875,-119.275,1.345725,-3.55755,0,0.308225,184.06,271.145,1.20445,0.566
3,4.25,0.0144,-7.5708,0.5124,-0.4059,-0.27205,-0.3762,-84.41435,-13.74445,-3.36055,-6.212825,-25.512,-0.55,-0.153175,19.979,76.67875,383.71015,0.2645,-117.32,1.345,-3.857175,0,0.1639,184.3925,270.5725,1.26715,0.572
3,4.75,0.011,-7.6345,0.4855,-0.4252,-0.1147,-0.5677,-78.771,-15.653175,-2.79105,-6.839325,-25.78925,-0.667275,-0.154175,19.256,76.687,383.6426,0.3145,-116.8575,1.345,-4.1035,0,0.315675,185.6625,270.1925,1.29765,0.555
3,5.25,0.0196,-7.6099,0.4825,-0.44805,-0.07575,-0.97645,-85.587225,-13.83,-3.3847,-5.3649,-25.83475,-0.76845,-0.157525,19.165,76.7125,383.5417,0.28,-118.275,1.345,-4.29905,0,0.2313,185.885,267.6575,1.2372,0.577
3,5.75,0.0148,-8.208,0.3811,-0.290175,-0.14035,-0.5232,-79.88295,-14.5062,-4.125425,-6.164575,-26.40125,-0.837875,-0.162325,19.613,76.7335,383.6858,0.3535,-117.5075,1.345,-3.947375,0,0.085525,187.3925,268.0025,1.23685,0.572
3,6.25,0.0096,-8.466,0.6251,-0.33875,-0.087025,-0.406025,-75.43815,-11.072675,-3.36045,-6.24345,-26.09175,-0.898125,-0.1713,19.811,76.749,383.68425,0.3545,-116.9175,1.346725,-3.600875,0,0.1622,187.3825,267.17,1.297,0.607975
3,6.75,0.0184,-8.33,0.6625,-0.57075,-0.0824,-0.666775,-71.362675,-9.57105,-3.512975,-6.643,-24.693,-0.96085,-0.17465,19.195,76.7645,383.71885,0.40625,-110.18,3.29105,-0.0012,0,0.85715,186.35,266.745,1.30375,2.1553
3,7.25,0.0144,-7.6369,0.4599,-1.8622,-1.394525,-1.5395,-45.83155,-8.3826,-4.281375,-6.6923,-24.554,-1.079925,-0.178,18.931,76.79,383.49135,0.279,-69.89275,23.54975,14.1265,0,3.634275,186.345,269.825,1.35605,22.53575
3,7.75,0.028,-6.803,0.4346,-4.0192,-3.448525,-1.367,-27.97645,-2.572375,-1.166525,-7.944825,-22.346,-0.9767,-0.181575,19.549,76.819,382.77785,0.44,-21.38175,52.099,40.6075,0,8.088475,188.2575,277.745,1.39635,48.70225
3,8.25,0.075,-5.4982,0.4801,-5.0058,-4.741425,-1.5578,-17.31435,-0.0572749999999999,0.78455,-6.777325,-20.271,-0.758975,-0.182675,16.709,76.85525,381.2456,0.507,14.213025,92.405,64.492,0,13.74975,190.695,283.0475,1.51505,66.86275
3,8.75,0.151,-5.223,0.5218,-6.768075,-6.8489,-1.281325,7.02885,-2.992675,5.93955,-10.583325,-17.50825,-0.61145,-0.1847,16.777,76.9015,381.27675,0.5135,36.69125,108.09,71.65075,0,17.1595,194.235,289.79,1.50325,77.10975
3,9.25,0.1878,-5.282425,0.7537,-6.4193,-6.198025,-1.4472,2.45305,-5.5646,6.13085,-10.87975,-16.50725,-0.4926,-0.185725,17.102,76.935,380.7237,0.53525,47.36325,139.315,119.955,0,21.32475,197.1675,293.39,1.4669,98.2075
3,9.75,0.2862,-4.962,0.9104,-7.068025,-6.9879,-1.699425,14.7229,-1.1254,7.9961,-7.2678,-12.213,-0.2815,-0.1846,16.278,76.909,380.81405,0.54725,66.03825,210.4525,114.305,0,23.741,200.3,295.8375,1.44615,100.02
3,10.25,0.22075,-4.20875,0.949,-7.4039,-7.4566,-1.4813,37.3968,-1.3037,14.5079,-9.7648,-9.825,-0.161,-0.1837,14.218,76.881,379.87545,0.585,52.33425,204.335,150.1725,7.34575,25.9195,202.4625,298.4525,1.370625,113.69
3,10.75,0.250525,-4.1204,1.077725,-8.15925,-7.9925,-1.31625,29.48425,-7.36925,14.99975,-8.59075,-5.4045,-0.1454,-0.183,13.303,76.836,379.164,0.562,28.253,209.81,151.915,9.7975,25.649,202.7025,299.0425,1.1641,116.86
3,11.25,0.17275,-3.5711,1.0028,-8.211,-7.767,-1.76285,17.19725,-12.390575,16.7595,-8.744325,-5.2582,-0.125,-0.1837,13.469,76.798,378.4735,0.561,135.185,333.36,205.94,16.16225,25.118,206.44,299.7,1.1051,126.3975
3,11.75,0.2497,-3.395325,1.0586,-8.310075,-8.1927,-0.797,42.58175,-3.22125,20.7555,-9.77125,-5.1173,-0.0573,-0.178,12.719,76.784,377.9622,0.688,156.885,435.02,240.58,11.99,30.396,207.42,300.36,1.0068,161.1375
3,12.25,0.23835,-3.528075,0.9933,-8.618,-8.554,-0.582425,50.5965,-8.9476,12.9167,-15.73775,-5.0391,0.00350000000000004,-0.1776,12.377,76.76725,377.5935,0.7435,166.2275,382.5625,224.7775,19.36225,31.83275,208.0875,301.075,1.062,173.87
3,12.75,0.23805,-3.953,1.1432,-8.67595,-8.693375,-0.524925,61.222325,-12.399175,21.3732,-12.94625,-3.9065,0.0443000000000001,-0.1794,11.92675,76.74725,377.5195,0.9405,139.5225,393.91,230.8,8.7857,34.6775,208.3,298.975,1.1115,185.6975
3,13.25,0.2531,-4.666875,1.099,-7.884275,-7.91565,-0.46005,52.16805,-10.1241,20.7306,-11.06525,-4.2869,0.0747,-0.1792,11.539,76.735225,377.487675,0.74625,107.5225,401.5875,202.05,15.798,28.8425,208.125,298.625,1.0306,170.8225
3,13.75,0.2236,-4.133625,1.162575,-8.504025,-8.217575,-0.6134,32.4443,-12.47765,20.28775,-8.15945,-4.215,0.0846000000000001,-0.1757,11.24575,76.73625,377.2025,0.7345,78.024,315.33,149.175,17.994,19.0675,211.575,301.35,1.1215,154.115
3,14.25,0.264,-3.8021,1.13135,-6.8037,-6.777,-0.5298,36.040275,-12.8772,20.1993,-13.5732,-4.121375,0.1001,-0.17585,10.96375,76.7435,376.868,0.66725,93.51,304.555,156.475,6.769675,30.445,214.75,299.425,1.276,164.0975
3,14.75,0.27535,-3.6898,0.981675,-6.7722,-6.932775,-0.456,30.2567,-15.515225,14.174875,-18.8081,-4.123025,0.11955,-0.174125,10.67475,76.7435,376.61,0.62175,50.743,236.7775,107.25,7.142,22.5325,214.525,300,1.239,172.9
3,15.25,0.255875,-3.7795,0.929975,-6.1237,-6.10895,-0.3604,20.581325,-10.80405,8.7219,-11.2951,-4.369,0.129875,-0.1714,10.63025,76.73175,376.44975,0.91,34.191,119.125,67.02,0,13.105,213.625,298.5,1.24285,117.12
3,15.75,0.2517,-3.895375,1.05645,-5.96355,-5.79525,-0.357,10.70925,-15.8767,11.5585,-10.50185,-3.671625,0.13605,-0.16985,10.7265,76.7245,376.7085,0.7835,28.206,143.305,75.365,0,9.145,212.025,298.275,1.2465,133.1675
3,16.25,0.3206,-4.358325,1.114625,-5.27535,-5.2767,-0.3992,-3.73535,-15.13615,12.22805,-12.36435,-3.769,0.160925,-0.168025,10.87875,76.72725,376.59825,0.71725,20.23025,119.985,61.2,0,10.595,207.4,296.675,1.2779,102.625
3,16.75,0.26565,-4.5349,0.829575,-4.5986,-4.5198,-0.285,-4.9549,-15.5578,6.8208,-9.156,-4.2683,0.148325,-0.1653,10.38225,76.73175,376.4675,0.57175,-0.265925,68.62375,31.7925,0,5.28275,202.7,295.925,1.31985,67.5035
3,17.25,0.2285,-4.92195,0.856,-3.45105,-3.4972,-0.232,-15.77465,-19.18115,4.68405,-8.71625,-5.750075,0.145525,-0.16175,11.28725,76.74175,376.6229,0.48725,-5.490925,57.61875,27.6975,0,4.1865,198.15,293.3,1.29975,51.6995
3,17.75,0.1817,-5.392825,0.807325,-2.147875,-2.266875,-0.174875,-50.42985,-21.2255,2.384875,-10.803625,-7.225675,0.13825,-0.1631,11.81975,76.75625,377.01815,0.5545,-60.01325,29.926,18.135,0,1.54325,194,291.2,1.34665,25.977
3,18.25,0.10435,-5.7313,0.701,-0.36475,-0.4545,-0.30875,-59.8115,-30.945125,-0.8785,-8.68925,-7.97825,0.0867499999999999,-0.160375,13.0535,76.78075,377.55915,0.49725,-113.9125,7.6527,1.8315,0,0.565,191.025,289.55,1.2796,6.68655
3,18.75,0.04135,-5.91175,0.5512,0.298125,-0.022375,-0.10625,-76.525875,-39.12425,-1.869625,-7.40825,-12.35775,0.010325,-0.159,13.67625,76.78625,379.4044,0.45175,-132.085,1.463,-4.6705,0,0.281,189.425,288.425,1.27475,0.651
3,19.25,0.020975,-5.7996,0.5767,0.154625,-0.052,-0.231625,-71.9299,-22.109875,-1.859625,-6.2035,-15.7565,-0.056525,-0.15765,13.65225,76.80175,380.79545,0.43,-129.946775,1.345,-4.984,0,0.00625,187.575,289.65,1.417025,0.533325
3,19.75,0.034125,-5.829125,0.45815,0.0315,-0.07095,-0.28615,-83.65645,-16.44245,-1.9739,-7.268825,-18.98475,-0.0977,-0.15755,14.30625,76.83625,381.389,0.42075,-127.3175,1.345,-4.248,0,0.0235,187.025,282.65,1.33945,0.54235
3,20.25,0.026275,-6.07375,0.515325,-0.2463,-0.07195,-0.71085,-83.56125,-17.1909,-5.2233,-6.5082,-21.0665,-0.10125,-0.158825,14.7075,76.858,382.1402,0.42625,-125.955,1.345,-3.914,0,0.08775,185.95,280.275,1.32745,0.54235
3,20.75,0.028975,-6.2226,0.493925,-0.161925,-0.03775,-0.5318,-81.3973,-18.97965,-4.59445,-7.3257,-22.02525,-0.1075,-0.156825,15.765,76.858,382.6664,0.40075,-123.49,1.345,-3.876,0,0.05425,187.275,278.275,1.36765,0.56435
3,21.25,0.020125,-6.4205,0.382,-0.33925,-0.1673,-0.65765,-85.26815,-11.2273,-2.93855,-11.9562,-22.24725,-0.1075,-0.159,16.211225,76.8735,382.872,0.44725,-121.4575,1.345,-3.9865,0,0.19125,187.1,278.55,1.42185,0.55335
3,21.75,0.022425,-6.4396,0.4646,-0.29645,-0.16055,-0.439,-87.7114,-18.2327,-3.0405,-9.3951,-22.6835,-0.106775,-0.1571,15.28475,76.8745,382.9984,0.5135,-117.375,1.345,-4.1,0,0.26775,186.4,276.075,1.39895,0.561325
3,22.25,0.02485,-6.3549,0.5404,-0.3447,-0.22965,-0.518325,-85.22805,-16.5996,-3.7528,-9.9765,-23.7165,-0.10795,-0.1551,14.54425,76.872025,383.1288,0.42,-116.81,1.345,-3.88225,0,0.3135,186.4,279.8,1.3326,0.55935
3,22.75,0.01755,-6.31295,0.48135,-0.35875,-0.12315,-0.4825,-78.73085,-16.74195,-3.8035,-6.5302,-24.54125,-0.107225,-0.15755,14.7135,76.868,383.42475,0.4645,-117.0125,1.345,-4.08025,0,0.158,185.95,282.1,1.29885,0.57035
3,23.25,0.02685,-6.324125,0.550325,-0.49625,-0.10675,-0.84835,-83.03245,-17.49135,-2.48055,-6.51575,-24.37025,-0.1085,-0.156825,15.13575,76.847,383.44,0.43,-115.765,1.345,-3.8445,0,0.3075,186.125,281.35,1.34905,0.572
3,23.75,0.020425,-6.2731,0.6175,-0.46165,-0.05745,-0.86155,-84.3483,-16.46285,-2.66375,-7.67495,-24.8655,-0.129775,-0.153275,14.91675,76.83875,383.3662,0.4025,-118.93,1.345,-3.67625,0,0.26625,185.5,279.825,1.3817,0.561
4,0.25,0.0329,-4.05745,0.620375,-0.6504,-0.24525,-0.99,-88.4089,-16.0076,-4.017425,-5.4868,-30.76725,1.50515,2.88075,14.897,76.91175,383.992275,0.42725,-117.2475,1.345,-4.410425,0,0.28615,196.3075,291.27,1.62935,0.52535
4,0.75,0.0339,-4.16635,0.592,-2.7274,-0.10755,-2.69305,-93.5338,-22.932875,-2.32275,-9.4237,-30.60025,1.398275,2.763675,15.16825,76.91175,384.093975,0.44725,-116.3,1.345,-4.645075,0,0.4933,196.4225,291.8,1.67125,0.54235
4,1.25,0.022,-4.139375,0.608625,-0.47985,-0.203025,-0.836625,-82.374,-17.60785,-4.036025,-6.287125,-31.9867,1.297075,2.663,16.064,76.89,384.274225,0.39175,-116.3225,1.345,-4.118025,0,0.621625,195.0725,291.125,1.6516,0.53135
4,1.75,0.023,-4.386175,0.690925,-0.853225,-0.236575,-1.07355,-106.524225,-15.774725,-4.46725,-6.25635,-32.78,1.2008,2.540025,15.852,76.88725,383.656425,0.37175,-116.875,1.345,-4.4148,0,0.5194,196.3875,289.7175,1.704,0.53635
4,2.25,0.02545,-4.39935,0.706175,-0.61065,-0.114825,-0.75175,-93.572575,-13.6139,-3.952275,-7.196175,-33.08,1.10835,2.43545,17.049,76.8845,383.281,0.3345,-116.3375,1.345,-3.964925,0,0.478,195.1325,287.6175,1.702925,0.54235
4,2.75,0.019,-4.38655,0.5767,-0.63865,-0.133875,-0.834675,-84.59635,-19.936025,-5.323925,-6.660925,-32.907,1.016375,2.3404,17.678,76.896975,383.933975,0.4005,-115.9125,1.345,-4.013975,0,0.3323,194.49,286.2075,1.720325,0.54235
4,3.25,0.02145,-4.360775,0.641875,-0.440275,-0.15965,-0.61595,-74.324275,-13.4468,-6.354075,-5.218875,-32.8093,0.9276,2.239875,18.8375,76.88625,384.126825,0.30625,-114.6225,1.345,-3.85165,0,0.378675,193.3175,285.9725,1.77065,0.54835
4,3.75,0.018725,-4.414,0.5617,-3.250025,-0.14825,-3.6094,-81.51755,-16.415825,-3.857425,-4.90525,-30.47275,0.84675,2.13915,18.47125,76.88625,383.9759,0.45625,-114.4175,1.345,-4.001625,0,0.29085,192.9425,286.545,1.80415,0.547625
4,4.25,0.01345,-4.4963,0.69875,-0.759225,-0.2968,-0.7871,-80.275225,-16.59555,-5.755975,-5.229,-31.438225,0.775175,2.050625,18.4355,76.88175,384.023,0.51725,-114.6275,1.345,-4.110675,0,0.266325,190.545,286.63,1.7583,0.549725
4,4.75,0.020525,-4.776225,0.625,-0.4516,-0.172375,-0.969375,-74.449075,-14.333,-3.999525,-5.265475,-31.768225,0.708325,1.965725,18.065,76.88,384.087975,0.41625,-115.575,1.345,-4.012925,0,0.33245,190.2075,286.0525,1.727475,0.54235
4,5.25,0.016725,-4.9895,0.5986,-0.499575,-0.27055,-0.7574,-82.5852,-12.909675,-5.018275,-6.954675,-31.6315,0.6493,1.904675,18.4545,76.8745,384.350925,0.43075,-115.855,1.345,-4.00625,0,0.0637,191.695,286.1625,1.752375,0.55725
4,5.75,0.018625,-5.251125,0.648875,-0.4932,-0.2274,-0.9376,-84.116375,-14.1778,-2.733175,-7.26945,-31.11025,0.590975,1.814525,18.0995,76.86725,384.088775,0.49075,-112.155,1.35875,-3.18475,0,1.00845,191.525,285.395,1.755125,0.596975
4,6.25,0.018175,-4.77925,0.580625,-1.0524,-0.5332,-0.9316,-70.188825,-12.8537,-2.8652,-6.186625,-30.70575,0.524125,1.743875,18.3785,76.87725,383.939225,0.568,-90.9475,9.05175,2.741575,0,1.949075,192.0625,286.4125,1.785625,7.71
4,6.75,0.015725,-4.1195,0.474175,-4.6638,-2.081225,-3.7254,-49.574725,-5.398475,-1.099875,-5.112825,-26.64725,0.50435,1.6732,18.3045,76.907975,382.526275,0.61175,-44.991,33.62675,27.9055,0,4.231675,193.3575,290.3725,1.91355,31.79425
4,7.25,0.035625,-3.644625,0.462175,-6.068575,-5.16665,-2.149725,-28.41055,-1.770275,0.6953,-7.047975,-24.64,0.486125,1.6083,17.8775,76.910725,381.223975,0.56,11.7745,84.46,43.2755,0,7.2576,196.54,293.735,2.018075,61.40575
4,7.75,0.100625,-3.05975,0.443625,-6.405325,-6.3276,-1.47255,-6.8523,0.228599999999999,5.01575,-8.306775,-21.797,0.480275,1.548375,17.1165,76.927525,380.58115,0.60725,45.38625,162.07,84.553,0,10.39675,197.9425,300.885,2.1546,125.76
4,8.25,0.152725,-2.305775,0.777875,-7.2104,-6.983425,-1.3181,4.8088,-2.356675,20.145675,-13.740925,-20.37,0.48875,1.4988,16.31575,76.93,380.5763,1.05625,79.74225,240.32,124.0025,0,18.57,199.78,304.85,2.2262,142.1575
4,8.75,0.270875,-1.496125,1.0778,-8.642875,-8.734575,-1.459625,15.9317,-1.9941,13.55305,-11.354725,-18.86575,0.4995,1.478125,16.47225,76.934775,380.19455,0.93225,119.70675,230.16,166.5825,0,20.74825,202.88,308.29,2.272175,146.2
4,9.25,0.1986,-0.94675,1.243675,-8.8517,-8.700775,-0.9656,56.6337,-0.993699999999999,27.943375,-18.9732,-18.6145,0.513425,1.4356,14.409,76.92725,379.980825,1.137,173.59,360.615,244.99,0,33.21175,204.8725,311.8825,2.168475,155.0775
4,9.75,0.2422,-0.96255,1.2122,-9.9626,-9.6296,-1.6434,32.8006,-3.8011,31.5903,-16.3352,-14.883,0.65235,1.424775,12.42875,76.91725,379.452,1.39475,148.165,428.875,267.115,0,29.60875,207.0425,316.655,2.0515,159.6975
4,10.25,0.31335,-0.78195,1.20935,-10.116,-10.0374,-0.721,47.7466,-6.0314,27.1064,-11.193,-13.96,0.66475,1.44985,11.72725,76.91,379.0868,1.54325,98.56,318.0125,164.55,7.294725,29.427,210.29,316.63,2.00495,169.02
4,10.75,0.28575,-0.245275,1.392,-10.4058,-10.4006,-0.5376,71.669,-2.607,32.717,-10.29455,-12.33625,0.88005,1.5192,11.305,76.909,378.4854,1.5435,82.426,287.3625,140.43,12.9585,32.129,215.47,321.5,1.822,172.93
4,11.25,0.2227,-0.0353750000000003,1.423425,-10.090825,-10.137,-0.5036,80.444,-5.7524,44.764,-8.8586,-9.46525,1.63885,1.59005,10.949,76.88175,378.256725,2.28125,175.6375,470,263.3375,11.52625,51.021,220.33,323.18,1.894625,145.29
4,11.75,0.4273,0.437075,1.466575,-9.5162,-9.2001,-0.4292,92.24725,-8.7954,52.1467,-10.728,-9.435,3.120575,1.721125,10.4645,76.84625,378.1433,1.84225,221.56,682.8875,326.47,19.0365,36.28175,223.61,323.75,1.990725,191.57
4,12.25,0.2979,0.5782,1.640375,-9.59265,-9.453375,-0.5774,84.32245,-12.0287,55.321825,-9.83065,-9.03825,3.250475,1.863525,10.33925,76.82,378.0588,1.51075,213.9825,597.66,289.05,11.07625,37.5235,225.9525,325.07,1.9946,193.0075
4,12.75,0.401025,-0.0675250000000002,1.6645,-9.5926,-9.467375,-1.2911,88.24035,-11.372,41.8024,-13.1662,-4.42415,3.35195,2.129725,10.32575,76.82175,377.652725,1.94225,257.495,707.155,373.72,20.41775,43.33625,226.605,324.72,2.007625,190.69
4,13.25,0.426475,0.61025,1.77595,-9.837725,-9.8297,-0.394825,94.7222,-14.0443,35.4647,-7.9049,-3.834125,3.50145,2.534275,10.86325,76.889,377.4621,2.38125,146.6325,464.69,229.88,15.214,24.95525,227.715,322.88,2.026875,187.9725
4,13.75,0.4767,0.426375,1.827,-9.259125,-9.3029,-0.36695,48.346975,-17.94885,47.18195,-10.45425,-2.703425,3.474,2.9819,10.54075,76.8945,377.450575,1.8135,113.1925,354.935,171.6,9.25375,19.4495,229.34,321.1725,1.9259,187.2775
4,14.25,0.43145,-0.25845,1.820625,-9.005,-9.011,-0.361625,81.353475,-13.56805,31.7687,-9.7176,-2.9795,3.4923,3.361425,9.7025,76.90725,377.365,1.4025,107.225,319.095,158.19,6.5308,22.09675,230.9,319.135,1.855775,197.945
4,14.75,0.366975,-0.286875,1.6597,-7.9056,-7.9625,-0.309,46.25535,-12.6656,41.7697,-13.44445,-4.998925,3.457975,3.616175,9.23275,76.887,377.23905,1.598,116.8775,349.925,177.7575,8.7025,21.42625,228.2325,319.535,1.815475,193.02
4,15.25,0.419375,-0.1013,1.629825,-8.354625,-8.290925,-0.31525,66.964025,-15.708825,34.38235,-12.70365,-7.041575,3.43945,3.7923,9.17625,76.87875,377.2436,2.28425,96.935,370.4225,188.1525,0,19.70525,229.5675,321.8025,1.6983,196.8625
4,15.75,0.326975,-0.425225,1.72855,-7.563975,-7.5254,-1.423275,46.2124,-17.8313,39.1835,-12.6898,-7.16835,3.486525,3.997475,8.655,76.88325,377.1491,1.5985,63.1,248.605,122.6475,0,13.943,226.0975,318.1175,1.711,173.645
4,16.25,0.3231,-0.861825,1.548525,-6.621125,-6.6568,-0.248925,8.531675,-16.174825,26.6673,-9.2022,-7.949475,3.442575,4.124875,8.18805,76.8915,377.1147,1.11625,27.51775,170.6475,84.98,0,9.5565,225.5525,316.0725,1.740825,155.4975
4,16.75,0.3143,-0.90895,1.458925,-5.8648,-5.725575,-0.198,-11.11095,-16.719175,18.04435,-10.5297,-8.3215,3.4109,4.1144,8.9195,76.9015,377.099125,1.12625,8.422725,121.8975,59.1555,0,7.7004,223.2,316.1525,1.74135,120.965
4,17.25,0.402475,-1.0737,1.53815,-4.623175,-4.641875,-0.17345,-11.231125,-17.4419,20.217675,-10.0063,-9.7495,3.3217,4.093975,9.375,76.90425,377.445025,1.00975,0.805874999999998,86.98625,39.47125,0,5.088325,220.3175,314.805,1.877775,85.27575
4,17.75,0.34755,-1.211575,1.5856,-3.75045,-3.472075,-0.28175,-14.7683,-19.472725,8.7007,-8.34475,-10.7475,3.23295,4.066275,9.80725,76.9215,377.822825,0.919,-20.19325,70.2185,36.79075,0,5.39805,217.5625,313.7575,1.750475,70.3295
4,18.25,0.169525,-1.35205,1.175425,-1.6149,-1.621725,-0.168575,-45.002125,-16.208575,0.3403,-8.4858,-11.04575,3.163625,3.97995,10.91425,76.9315,378.402875,0.71425,-83.6825,36.295,19.9245,0,2.7489,213.215,311.2625,1.88275,34.29275
4,18.75,0.108975,-2.088625,1.023875,-0.0812500000000001,-0.0675,-0.7791,-64.9506,-37.868125,-2.751075,-10.216725,-11.2405,3.0587,3.90845,12.279,76.93875,379.444375,0.56175,-116.4475,5.698175,0.592425,0,0.5092,212.035,306.745,1.88295,4.473725
4,19.25,0.064725,-2.21685,0.6481,0.5486,0.103,-0.0345,-75.544975,-26.578625,-3.47435,-8.49335,-16.472,2.9358,3.8448,12.88,76.9515,380.88935,0.85425,-129.402225,1.36455,-5.2943,0,0.372,206.8325,303.3175,1.96265,0.57195
4,19.75,0.076175,-2.342675,0.712175,0.349425,-0.011,-0.18085,-70.556275,-19.4625,-3.646825,-7.1945,-19.431,2.715075,3.769275,13.65425,76.9715,381.5813,0.64075,-127.547225,1.344,-5.280625,0,0.53805,209.29,301.9075,1.88135,0.51
4,20.25,0.039725,-2.558375,0.622725,0.348475,0.041,-0.45865,-75.875125,-19.331775,-5.089375,-9.0408,-24.09675,2.536975,3.692275,14.338,76.99425,382.463425,0.59075,-126.1275,1.344,-4.84165,0,0.421075,204.625,300.01,1.867425,0.513625
4,20.75,0.0378,-2.8461,0.664525,0.0935,-0.0917250000000001,-0.4804,-79.607,-18.484325,-4.3774,-9.55635,-26.2785,2.419725,3.627525,14.31625,77.017,382.566225,0.479,-124.2275,1.345,-4.4252,0,0.537225,203.905,298.5425,1.856175,0.515
4,21.25,0.039725,-3.1815,0.603575,-0.250425,-0.26445,-0.5868,-84.5919,-18.117175,-4.45145,-9.023975,-27.192,2.307825,3.553025,14.39925,77.017,382.47415,0.6315,-122.1375,1.345,-4.55055,0,0.618075,203.3025,297.33,1.86455,0.527
4,21.75,0.0214,-3.2861,0.7311,-1.9795,-0.0589,-2.4762,-79.291,-21.7112,-3.4273,-10.3155,-26.34975,2.1974,3.46695,14.85275,77.027,382.966225,0.45075,-119.9575,1.345,-4.44905,0,0.56375,201.7025,296.225,1.856725,0.513625
4,22.25,0.037725,-3.6725,0.6432,-0.24155,-0.09065,-0.54805,-76.932,-18.8194,-2.771875,-5.772725,-28.04425,2.117575,3.3885,15.298,77.00075,383.372075,0.459,-120.3,1.345,-4.1702,0,0.637425,199.915,296.095,1.79405,0.53635
4,22.75,0.0349,-3.9436,0.7585,-0.226675,-0.202275,-0.777575,-87.664575,-17.895225,-5.196875,-8.0435,-29.2625,1.894125,3.3164,15.432,76.9835,383.76365,0.46675,-119.2925,1.345,-4.1172,0,0.590225,199.945,293.085,1.782,0.52535
4,23.25,0.01945,-4.044675,0.74245,-0.512275,-0.1913,-0.814325,-83.7432,-15.41745,-3.011225,-5.3577,-29.91,1.717475,3.252225,15.15975,76.9735,384.2065,0.3615,-118.3825,1.345,-4.238925,0,0.5699,200.0325,292.3725,1.7713,0.532
4,23.75,0.0257,-3.9133,0.716125,-0.3276,-0.096975,-0.66825,-84.2746,-15.338475,-2.94565,-5.1441,-30.188,1.6117,3.13935,14.68325,76.949,383.9274,0.5405,-117.21,1.345,-4.340925,0,0.5444,198.0975,290.735,1.671875,0.52535
5,0.25,0.0248,-0.486,0.6,-0.439175,-0.08255,-1.3435,-89.0736,-24.708625,-4.569325,-8.58285,-23.8135,4.55215,6.4986,15.594,77.227,382.23735,1.447,-118.96,1.344,-4.9244,0,0.7157,217.55,307.76,1.738675,0.56
5,0.75,0.016,-0.6507,0.5499,-3.83005,-0.31955,-4.61025,-96.5884,-23.6732,-3.6266,-7.720975,-23.5365,4.37075,6.372125,15.422,77.221,382.106075,1.204,-117.7,1.344,-4.3548,0,0.679,217.41,306.32,1.7462,0.549
5,1.25,0.0144,-0.7321,0.5464,-1.183225,-0.246975,-1.6082,-94.9742,-16.5864,-2.0429,-7.217825,-24.2245,4.205,6.2532,15.146,77.205,381.86175,1.284,-117.61,1.344,-4.1416,0,0.7818,217.49,306.13,1.713325,0.566
5,1.75,0.0236,-1.083,0.5813,-0.829025,-0.1421,-1.47705,-98.7348,-20.572,-3.541075,-8.735675,-25.0075,4.086125,6.147875,15.09,77.195,381.8739,0.825,-115.33,1.344,-4.3806,0,0.8715,216.84,305.3,1.689475,0.5585
5,2.25,0.025,-1.168,0.4305,-1.367375,-0.34365,-1.165875,-105.6862,-18.0325,-3.163275,-8.780425,-25.671,3.97635,6.05075,15.775,77.172,382.0598,1.136,-115.42,1.344,-4.2994,0,0.6627,218.59,304.04,1.700875,0.5642
5,2.75,0.0206,-1.0537,0.4608,-1.156525,-0.423,-1.171,-99.0308,-19.763,-3.0528,-6.16695,-25.6165,3.858,5.9001,16.293,77.158,382.13565,0.895,-115.26,1.345,-4.1926,0,0.8431,218.6,304.19,1.7562,0.555
