DOY2,HR2,FC,LE,H,CO2,PA,TA,RH,PPFD_IN,SW_IN,NETRAD,TS_1_1_1,TS_1_2_1,USTAR,WS,NEE
4,23.75,0.828,0.067,-4.631,390.291,89.811,2.855,77.693,0,0,-39.14,4.208,8.749,0.113,0.927,1.2585
5,0.25,1.6275,0.881,-9.2775,389.119,89.82,6.704,75.45,0,0,-50.379,8.53,14.2,0.1205,1.0815,1.879
5,0.75,1.3615,0.483,-5.436,391.381,89.807,6.2345,76.227,0,0,-49.976,8.1905,14.0335,0.12,0.981,1.799
5,1.25,1.632,0.689,-4.757,393.976,89.796,5.883,77.5045,0,0,-44.043,7.828,13.8925,0.106,0.931,1.796
5,1.75,1.29,0.28,-3.498,395.756,89.798,5.5805,79.2,0,0,-41.8795,7.66,13.73,0.093,0.999,1.755
5,2.25,1.366,0.72,-1.84,396.023,89.8015,5.4935,79.75,0,0,-37.731,7.48,13.666,0.104,0.873,1.7015
5,2.75,1.532,0.375,-1.753,399.1905,89.791,5.166,81.15,0,0,-40.47,7.05,13.4715,0.087,0.873,1.7105
5,3.25,1.479,0.0995,-2.271,400.5645,89.805,5.0275,82.775,0,0,-41.4845,6.825,13.25,0.0835,0.846,1.634
5,3.75,1.529,0.0595,-1.051,398.911,89.803,4.7735,83.9,0,0,-38.4845,6.7735,12.98,0.088,0.842,1.596
5,4.25,1.165,0.208,-2.169,401.0445,89.803,4.6435,83.646,0,0,-39.7455,6.435,12.8445,0.079,0.8515,1.6005
5,4.75,0.5635,0.2295,-1.0735,402.313,89.8095,4.502,84.7045,13.237,0,-38.37,6.0215,12.735,0.075,0.8105,1.203
5,5.25,0.242,0.091,-1.446,404.611,89.822,4.849,83.15,76.355,36.3635,-10.073,6.1755,12.568,0.073,0.735,0.404
5,5.75,-0.0285,5.225,-1.209,403.8405,89.821,5.6825,80,207.192,98.6765,18.867,6.405,12.308,0.092,0.659,-0.5065
5,6.25,0.203,23.2025,9.764,395.4045,89.818,6.8105,75.281,409.36,190.5285,73.492,6.4155,11.7815,0.125,0.48,-0.979
5,6.75,-2.033,40.0895,38.892,390.9115,89.811,8.8605,69.1575,608.235,282.426,141.863,7.105,11.234,0.1905,0.7185,-2.144
5,7.25,-3.106,54.4435,81.984,384.99,89.805,9.797,65.5535,822.682,382.4775,211.452,8.3615,11.331,0.228,0.922,-3.7405
5,7.75,-3.658,65.6415,102.171,383.427,89.805,10.2315,62.508,1076.6,480.3225,292.414,10.6895,11.2665,0.253,0.9815,-4.38
5,8.25,-3.9235,79.496,140.292,382.844,89.79,10.958,59.739,1274,573.6425,351.8755,12.08,11.474,0.3125,1.12,-4.304
5,8.75,-4.41,88.312,170.019,382.44,89.7745,11.4055,56.834,1490.81,661.1495,429.6265,13.458,11.585,0.339,1.287,-4.7905
5,9.25,-4.662,100.675,199.973,381.797,89.753,11.7915,54.93,1618.4,734.6575,482.3935,14.52,11.8165,0.38,1.516,-4.853
5,9.75,-4.512,113.485,211.0225,381.4685,89.746,12.562,51.6575,1768.2,798.5055,527.4955,15.0655,12.0105,0.391,1.557,-4.9145
5,10.25,-4.543,111.447,228.834,381.1735,89.735,12.745,50.435,1844.62,859.95,563.028,16.77,12.355,0.4215,1.7555,-4.9765
5,10.75,-4.239,120.9895,243.566,381.113,89.726,13.224,49.2895,1903.75,855.789,568.293,18.12,12.53,0.434,1.767,-4.788
5,11.25,-4.241,128.802,252.947,381.339,89.7,13.6635,47.365,1968.17,907.966,602.4905,19.47,12.82,0.464,1.947,-4.9545
5,11.75,-4.47,132.326,274.566,381.144,89.6905,14.1945,45.925,2021.6,949.2825,619.829,20.7485,13.0905,0.508,2.237,-4.985
5,12.25,-4.423,133.522,261.52,380.844,89.685,13.795,45.22,2004.8,953.25,613.766,22.085,13.43,0.4905,2.13,-4.962
5,12.75,-4.2845,126.444,263.868,380.6285,89.659,13.979,44.215,1990.4,943.191,610.189,22.86,13.73,0.503,2.371,-4.893
5,13.25,-4.4395,133.1805,252.193,380.2465,89.6535,14.706,44.5725,1887.62,895.8945,560.445,22.897,14.118,0.557,2.6745,-4.7825
5,13.75,-3.964,124.4975,231.641,380.029,89.654,14.943,43.815,1799.615,846.0655,542.1585,22.628,14.227,0.5855,2.8275,-4.4275
5,14.25,-3.972,119.576,234.7605,379.493,89.637,14.83,43.2595,1722.87,800.6145,503.7,22.977,14.488,0.6085,3.1215,-4.8445
5,14.75,-3.607,106.633,194.327,379.659,89.624,15.18,43.3155,1564.07,735.087,435.934,23.284,14.7095,0.608,3.242,-4.254
5,15.25,-3.798,103.836,175.99,379.447,89.622,15.21,42.667,1327.2,661.1385,377.35,23.498,15.07,0.574,3.2,-3.8945
5,15.75,-3.742,96.6855,153.7825,379.284,89.617,14.9725,44.4895,1201.2,610.07,325.463,23.4915,15.383,0.586,3.2345,-3.901
5,16.25,-3.18,81.574,134.612,379.0875,89.609,14.5595,46.778,1065.4,503.713,271.57,22.732,15.605,0.561,3.109,-3.3915
5,16.75,-2.966,70.308,103.6795,379.0755,89.6095,14.2465,47.4515,890.54,398.746,196.259,20.4,15.8015,0.554,3.022,-3.061
5,17.25,-2.319,64.006,66.4375,379.1915,89.639,13.72,49.381,667.514,307.729,130.1,19.362,15.7785,0.5295,2.8285,-2.2465
5,17.75,-1.421,50.686,24.254,378.8695,89.6465,13.5035,53.3835,440.155,209.979,54.121,18.303,15.92,0.511,2.7665,-1.3865
5,18.25,-0.555,38.464,0.576,379.579,89.6725,12.9,55.6085,258.471,120.065,7.521,16.935,16.001,0.444,2.302,-0.361
5,18.75,0.839,23.9205,-17.043,379.822,89.724,12.09,60.29,106.799,50.884,-33.717,15.33,16.08,0.3935,2.1735,1.074
5,19.25,1.3405,13.847,-27.599,380.3345,89.748,11.4035,60.979,24.024,0,-55.287,14.0015,16.0225,0.344,1.843,1.966
5,19.75,2.031,6.684,-25.915,380.494,89.778,10.6545,64.7305,0,0,-61.95,12.787,15.979,0.296,1.8145,2.4345
5,20.25,2.095,5.971,-27.1655,381.371,89.7725,9.9745,66.5325,0,0,-60.54,11.98,15.8,0.34,1.663,2.4325
5,20.75,2.259,4.151,-28.503,381.7585,89.791,9.277,68.6385,0,0,-57.406,11.3565,15.65,0.287,1.5775,2.305
5,21.25,2.0025,3.087,-30.201,382.307,89.817,9.024,70.9855,0,0,-54.898,10.822,15.428,0.317,1.759,2.2725
5,21.75,2.069,1.3645,-27.911,383.124,89.833,8.643,71.1635,0,0,-54.54,10.3875,15.27,0.3055,1.5845,2.207
5,22.25,1.606,3.914,-24.755,383.658,89.837,8.545,70.692,0,0,-54.415,10.0915,15.124,0.228,1.4315,2.113
5,22.75,1.879,1.915,-18.7805,385.676,89.845,8.0915,71.585,0,0,-53.934,9.445,14.9405,0.192,1.2265,2.051
5,23.25,1.7445,1.407,-18.446,386.3915,89.834,7.7025,73.4755,0,0,-53.31,9.3095,14.7575,0.176,1.302,2.011
5,23.75,1.7685,2.533,-11.976,387.492,89.824,7.505,74.14,0,0,-52.1555,9.07,14.424,0.168,1.173,1.9285
6,0.25,2.545,0.726,-6.636,390.7,89.804,9.1735,74.458,0,0,-52.27,10.71,18.409,0.098,1.0545,2.4505
6,0.75,2.043,1.23,-6.175,391.2215,89.7835,8.818,74.507,0,0,-51.55,10.51,18.173,0.093,1.067,2.3
6,1.25,2.023,0.661,-3.254,396.209,89.7715,8.428,76.674,0,0,-52.406,10.03,17.954,0.1045,1.011,2.2035
6,1.75,2.063,0.443,-5.583,399.812,89.779,7.92,76.801,0,0,-52.54,9.69,17.735,0.092,0.962,2.31
6,2.25,1.742,0.152,-3.157,400.8945,89.779,7.704,78.194,0,0,-49.895,9.26,17.45,0.092,0.871,2.129
6,2.75,2.278,0.494,-2.606,408.4325,89.792,7.269,77.6445,0,0,-49.04,8.934,17.205,0.087,0.924,2.0195
6,3.25,1.855,0.335,-1.199,406.6925,89.7835,7.109,79.0235,0,0,-46.01,8.73,16.959,0.0795,0.8735,1.989
6,3.75,2.107,0.2315,-1.8275,408.1265,89.7825,6.628,80.9025,0,0,-47.141,8.42,16.801,0.078,0.8705,1.9385
6,4.25,1.032,0.1435,-1.558,409.8485,89.758,6.317,82.9965,6.14,0,-41.72,8.12,16.62,0.072,0.829,1.734
6,4.75,0.7285,0.385,-1.803,409.4335,89.7635,6.122,82.8375,44.016,13.91,-32.79,7.96,16.406,0.07,0.8305,1.113
6,5.25,0.791,1.02,-1.992,413.0655,89.795,7.062,79.146,169.304,69.726,-0.67,8.011,16.078,0.0725,0.7325,0.7885
6,5.75,1.797,12.5365,1.7695,409.082,89.8015,8.66,74.726,349.005,146.5025,44.087,8.93,15.828,0.09,0.462,0.5195
6,6.25,-0.117,38.5585,19.044,398.198,89.7795,11.02,68.134,549.5,228.637,104.163,9.68,15.38,0.142,0.52,-0.531
6,6.75,-2.766,53.281,60.182,386.426,89.766,12.46,63.002,769.351,324.8455,175.25,10.615,14.995,0.189,0.75,-4.011
6,7.25,-3.406,70.724,91.989,382.428,89.7435,13.31,60.48,987.358,420.715,248.016,11.694,14.967,0.22,0.893,-4.265
6,7.75,-3.8815,85.559,114.5655,380.396,89.736,14,58.104,1191.4,505.387,319.4615,14.387,15.08,0.272,1.019,-4.419
6,8.25,-4.286,94.149,143.987,379.588,89.729,14.664,55.37,1384.6,597.1885,378.748,16.587,15.22,0.303,1.157,-4.674
6,8.75,-4.79,110.385,171.629,378.991,89.7055,15.226,51.954,1579.57,692.264,454.703,18.13,15.436,0.315,1.226,-5.146
6,9.25,-4.9865,123.3165,204.606,378.654,89.6885,15.964,48.3,1717.82,752.29,506.135,19.71,15.606,0.353,1.357,-5.2455
6,9.75,-4.86,133.972,217.907,378.2175,89.679,16.32,45.316,1889.64,830.6515,554.06,20.582,15.801,0.3505,1.4935,-5.0515
6,10.25,-4.837,136.892,227.5195,378.0135,89.677,16.972,43.131,1962.8,881.274,584.481,20.82,16.16,0.405,1.5835,-4.9205
6,10.75,-4.229,144.8835,242.8705,378.1655,89.666,17.575,41.14,2069.2,909.987,616.74,22.92,16.361,0.438,1.7745,-4.3755
6,11.25,-4.6025,144.526,270.6205,377.961,89.653,17.9985,38.9755,2116.8,953.3015,641.936,25.2,16.605,0.4885,2.0205,-4.5485
6,11.75,-4.653,150.076,268.564,377.743,89.652,18.587,37.7685,2163,982.5545,654.897,26.517,16.9095,0.516,2.5475,-4.6465
6,12.25,-4.213,147.426,276.127,377.4745,89.64,19.1755,35.15,2159.5,980.7125,651.754,28.26,17.2,0.512,2.429,-4.145
6,12.75,-4.261,149.674,283.7305,377.348,89.629,19.62,33.828,2146.2,973.6905,640.637,29.759,17.65,0.577,2.713,-4.481
6,13.25,-4.394,143.675,259.787,377.2175,89.619,19.7015,34.719,2098.11,944.1005,616.48,30.571,17.9,0.6235,3.208,-4.437
6,13.75,-4.7075,145.637,272.913,376.881,89.6075,19.91,34.85,1995.43,909.445,586.755,30.65,17.9,0.677,3.59,-4.7305
6,14.25,-4.617,141.268,256.488,376.423,89.606,20.07,35.516,1929.2,852.8585,548.692,30.58,18.19,0.685,3.749,-4.536
6,14.75,-4.363,136.482,237.8435,376.338,89.6015,20.002,35.526,1807.4,793.1885,502.786,30.93,18.62,0.696,3.732,-4.212
6,15.25,-4.312,127.7595,209.753,375.999,89.612,19.7235,35.486,1666.175,731.936,458.231,30.61,19.18,0.6855,3.752,-4.2565
6,15.75,-3.968,113.661,177.741,376,89.617,19.64,36.338,1499.54,660.3065,397.8095,29.47,19.36,0.669,3.6885,-3.8485
6,16.25,-3.682,103.319,154.8005,375.9785,89.613,19.458,38.62,1314.53,573.1115,329.332,28.381,19.74,0.667,3.672,-3.6095
6,16.75,-3.1325,91.567,120.754,375.8515,89.601,19.241,39.54,1102.5,477.6635,259.1025,25.359,20.06,0.633,3.5245,-3.401
6,17.25,-2.6875,80.75,87.915,375.644,89.624,18.61,42.887,878.195,380.9505,185.396,24.649,20.18,0.6235,3.3925,-2.714
6,17.75,-1.875,66.468,52.083,375.639,89.624,18.097,45.04,661.22,288.2365,111.982,24.84,20.574,0.57,3.179,-1.823
6,18.25,-0.801,50.5425,19.617,375.55,89.649,17.842,47.25,465.666,200.6205,48.24,23.16,20.541,0.566,3.038,-0.679
6,18.75,0.189,35.4545,-10.5725,375.908,89.688,17.106,48.702,253.148,108.5495,-8.408,19.663,20.63,0.5075,2.8165,0.465
6,19.25,1.537,23.244,-31.629,376.607,89.702,16.355,52.763,94.413,38.768,-47.158,18.419,20.71,0.468,2.668,2.0455
6,19.75,2.357,13.708,-37.959,377.2045,89.714,15.413,57.713,19.427,0,-71.956,17.12,20.53,0.4385,2.32,2.8425
6,20.25,2.769,7.888,-40.214,378.184,89.75,14.607,61.47,0,0,-72.513,16.155,20.2195,0.412,2.295,3.0095
6,20.75,2.986,7.2575,-36.927,379.1225,89.78,13.8965,63.741,0,0,-65.4945,15.035,19.9665,0.368,2.284,3.019
6,21.25,3.074,4.4965,-37.884,379.842,89.787,13.2885,65.693,0,0,-61.005,14.25,19.8245,0.323,2.096,2.9915
6,21.75,2.7075,4.591,-34.786,380.19,89.793,12.428,67.6135,0,0,-61.1915,13.5705,19.619,0.304,1.67,2.8765
6,22.25,3.054,3.188,-29.5205,381.478,89.817,11.942,69.453,0,0,-60.254,13.075,19.529,0.236,1.51,2.862
6,22.75,2.883,2.148,-22.527,382.418,89.827,11.082,70.744,0,0,-57.931,12.5855,19.232,0.19,1.441,2.7195
6,23.25,2.435,1.0975,-14.9605,383.867,89.804,10.5425,71.8985,0,0,-56.935,12.142,19.0675,0.1435,1.207,2.67
6,23.75,2.24,0.8115,-8.425,385.984,89.821,10.1835,73.2985,0,0,-54.92,11.577,18.7305,0.1305,1.099,2.544
7,0.25,1.663,5e-04,-1.8835,401.063,89.893,14.3865,66.352,0,0,-56.62,15.39,23.612,0.076,0.915,2.2065
7,0.75,2.2635,0.425,-0.842,404.7105,89.889,13.733,67.619,0,0,-55.2715,14.65,23.336,0.074,0.91,2.189
7,1.25,2.46,0.252,-0.924,407.292,89.877,12.919,69.397,0,0,-53.5925,13.833,23.0805,0.074,0.875,2.108
7,1.75,2.649,-0.1305,-1.39,413.1,89.878,12.393,70.91,0,0,-51.8815,13.335,22.8485,0.071,0.904,2.067
7,2.25,2.5625,0.115,-0.706,421.1125,89.85,12.041,71.972,0,0,-50.862,12.7,22.55,0.066,0.882,2.028
7,2.75,2.5025,0.0055,0.014,422.281,89.848,11.597,72.0885,0,0,-49.61,12.26,22.295,0.067,0.815,2.041
7,3.25,2.329,-0.184,-0.36,425.752,89.854,11.07,72.9335,0,0,-48.9505,11.79,22.036,0.063,0.821,1.985
7,3.75,2.156,-0.0765,0.182,422.362,89.86,10.5515,73.891,0,0,-48.175,11.595,21.813,0.0655,0.798,1.8845
7,4.25,1.96,-0.1515,-0.148,421.4305,89.8685,10.415,75.1,0,0,-46.644,10.93,21.5685,0.06,0.7955,1.668
7,4.75,0.539,-0.16,0.0275,422.021,89.879,10.163,75.471,22.9865,0,-41.714,10.57,21.331,0.059,0.762,1.034
7,5.25,0.243,0.2705,-0.3845,424.177,89.883,10.8845,72.7725,108.663,50.079,-9.4615,11.079,21.111,0.059,0.737,1.152
7,5.75,1.87,2.469,-0.713,425.089,89.904,12.058,69.241,272.587,114.288,35.225,11.745,20.7335,0.064,0.537,1.778
7,6.25,1.9745,17.1855,5.593,416.1225,89.9055,14.459,64.6765,473.764,191.9775,87.0965,12.6955,20.2605,0.086,0.381,0.734
7,6.75,-0.833,48.501,36.9285,394.617,89.892,17.5175,55.679,690.8135,283.18,153.21,12.988,19.549,0.121,0.464,-3.233
7,7.25,-2.7605,59.139,68.021,380.975,89.894,19.247,49.0995,918.0165,389.7525,226.79,14.5975,19.291,0.17,0.676,-4.2845
7,7.75,-3.472,76.1935,104.2875,377.8315,89.874,20.284,45.0775,1137.06,485.7625,298.348,18.15,19.386,0.21,0.788,-4.2225
7,8.25,-3.4325,90.001,131.857,375.576,89.86,21.112,40.7745,1334.895,569.512,357.4575,21.375,19.623,0.24,0.84,-4.0145
7,8.75,-3.3115,103.283,163.3225,374.392,89.851,21.9045,37.095,1528.375,663.176,424.3085,23.8,19.8635,0.2735,0.935,-3.753
7,9.25,-3.177,107.48,184.951,373.989,89.839,22.595,34.4865,1679.335,728.5095,475.873,26.09,20.03,0.289,0.993,-3.5865
7,9.75,-3.023,119.109,216.043,373.291,89.819,23.616,31.75,1832.935,799.173,523.2005,27.3735,20.3065,0.301,1.136,-3.3905
7,10.25,-2.9475,122.05,226.356,372.966,89.8,24.3675,30.15,1947.4,851.741,561.6515,28.24,20.595,0.346,1.178,-3.3445
7,10.75,-2.6015,120.205,249.509,372.961,89.794,24.931,27.8865,2035.27,896.245,587.202,31.012,20.889,0.35,1.246,-2.832
7,11.25,-2.428,128.069,268.724,373.144,89.7675,25.502,27.2,2105.69,931.317,608.482,33.783,21.3455,0.374,1.426,-2.6895
7,11.75,-2.101,127.05,272.375,372.651,89.744,26.0405,25.5035,2147.98,950.112,614.1235,35.66,21.6405,0.409,1.62,-2.3435
7,12.25,-2.286,125.766,280.173,372.5645,89.7295,26.4405,24.613,2170.06,955.496,609.4445,37.785,22.053,0.451,1.933,-2.4275
7,12.75,-2.115,132.426,284.522,372.846,89.7115,26.866,23.951,2150.92,945.326,604.29,39.6195,22.4,0.488,2.175,-2.163
7,13.25,-1.992,134.442,283.747,372.324,89.695,27.331,23.058,2108.2,926.428,593.9925,39.7305,22.912,0.516,2.293,-2.16
7,13.75,-1.8205,124.771,277.9445,372.08,89.683,27.81,23.068,2035.09,885.3655,566.671,41.053,23.151,0.528,2.606,-1.872
7,14.25,-2.069,124.5915,267.272,371.8455,89.675,28.04,23.276,1936.63,839.087,528.7,41.4705,23.451,0.6155,3.083,-2.081
7,14.75,-1.902,109.3065,244.5745,371.794,89.667,27.888,23.863,1802.095,784.783,480.05,41.8345,23.725,0.6395,3.205,-1.9355
7,15.25,-2.03,112.556,224.835,371.169,89.665,27.7285,24.9185,1650.72,714.537,434.785,41.8,24.13,0.639,3.298,-2.1365
7,15.75,-2.0325,98.418,187.354,370.938,89.654,27.7775,24.8625,1471.68,631.8795,375.78,41.07,24.32,0.6405,3.445,-2.052
7,16.25,-1.944,88.504,162.536,370.9395,89.65,27.5485,26.3945,1288.25,551.216,313.615,39.5,24.63,0.649,3.4075,-1.884
7,16.75,-1.729,79.758,122.606,370.391,89.6585,27.1355,28.0605,1087.57,456.786,240.525,34.1955,24.87,0.6415,3.425,-1.7155
7,17.25,-1.5505,68.054,89.927,369.392,89.6685,26.585,30.2905,877.2585,363.403,172.299,32.7405,25.19,0.612,3.342,-1.4785
7,17.75,-1.091,58.424,47.946,369.316,89.683,25.811,31.5845,661.3085,268.351,101.5,32.4455,25.3,0.5805,3.169,-0.8625
7,18.25,-0.467,44.847,17.3745,369.6855,89.7,25.3,33.08,446.5535,177.2695,32.034,30.7735,25.625,0.5335,2.9815,-0.205
7,18.75,0.593,30.842,-15.419,369.269,89.71,24.5355,36.5005,250.329,98.461,-18.791,27.3065,25.6505,0.493,2.7,0.8665
7,19.25,1.729,16.491,-32.892,370.2045,89.7305,23.6285,39.7895,85.741,36.104,-61.757,25.074,25.759,0.452,2.488,2.362
7,19.75,2.462,6.01,-37.066,371.44,89.7565,22.21,44.023,14.5595,0,-82.2855,23.3365,25.799,0.4315,2.4275,3.1785
7,20.25,3.009,2.497,-40.984,373.015,89.792,21.0535,47.5605,0,0,-81.0585,21.866,25.744,0.39,2.351,3.2385
7,20.75,2.871,0.7855,-37.663,374.749,89.817,19.94,50.0715,0,0,-76.267,20.6715,25.431,0.343,1.958,3.1615
7,21.25,2.764,0.3075,-33.986,376.407,89.832,19.2335,52.1705,0,0,-72.863,19.8365,25.2055,0.288,1.7665,2.9235
7,21.75,2.746,0.834,-31.917,377.306,89.8455,18.314,54.4895,0,0,-70.268,18.672,24.915,0.231,1.383,2.8305
7,22.25,2.7175,0.557,-21.324,378.61,89.843,17.429,57.3215,0,0,-66.0655,18.0855,24.6345,0.169,1.307,2.6955
7,22.75,3.0605,0.7285,-15.2595,382.345,89.863,16.9965,58.4555,0,0,-63.5695,17.5015,24.4415,0.137,1.156,2.6635
7,23.25,2.619,0.156,-6.331,384.777,89.88,16.052,60.672,0,0,-60.9055,16.585,24.1625,0.105,0.977,2.4135
7,23.75,2.549,0.216,-5.321,393.775,89.8895,15.3935,63.5,0,0,-59.0475,16.016,23.88,0.089,0.957,2.2885
8,0.25,1.5705,-0.031,-4.1365,386.387,89.798,14.199,64.401,0,0,-53.377,15.152,22.824,0.081,0.974,2.0665
8,0.75,1.714,0.292,-2.376,389.097,89.796,13.16,66.521,0,0,-52.352,14.611,22.568,0.074,0.884,1.768
8,1.25,1.439,-0.313,-2.96,393.0945,89.787,12.941,66.99,0,0,-51.684,13.93,22.368,0.068,0.872,1.8375
8,1.75,1.424,-0.108,-0.608,394.994,89.784,12.24,68.27,0,0,-50.882,13.41,22.142,0.072,0.8835,1.9485
8,2.25,1.816,0.071,-0.473,400.416,89.78,11.65,68.35,0,0,-49.8,12.9,21.9,0.067,0.901,1.943
8,2.75,1.786,-0.0455,-0.183,400.7085,89.778,11.434,68.819,0,0,-48.41,12.508,21.7,0.072,0.869,1.9425
8,3.25,1.743,-0.383,-0.26,406.789,89.784,11.068,69.66,0,0,-47.455,11.85,21.545,0.063,0.86,1.815
8,3.75,1.505,-0.059,-0.608,401.974,89.7815,10.862,70.238,0,0,-46.983,11.568,21.377,0.063,0.834,1.8365
8,4.25,1.5455,-0.025,0.008,402.484,89.785,10.39,71.254,0,0,-45.72,11.37,21.209,0.065,0.831,1.614
8,4.75,0.869,-0.054,-0.3885,401.2575,89.789,10.14,71.34,0,0,-44.792,10.97,20.968,0.061,0.816,1.0945
8,5.25,0.236,-0.176,-0.169,402.4005,89.819,9.67,72.8,21.519,0,-38.83,10.748,20.83,0.062,0.796,0.7845
8,5.75,0.5245,-0.3365,-0.992,403.462,89.827,10.525,71,99.287,40.946,-11.965,10.72,20.631,0.062,0.744,0.5555
8,6.25,0.742,1.837,-0.463,406.227,89.8275,11.719,67.227,239.299,103.811,29.38,11.052,20.399,0.064,0.581,0.18
8,6.75,0.821,11.7635,5.128,399.922,89.824,14.08,60.832,492.22,204.244,94.231,11.295,19.61,0.092,0.356,-1.926
8,7.25,-1.1125,33.44,42.193,382.75,89.802,16.817,52.161,718.82,305.717,162.589,12.73,19.19,0.157,0.573,-3.2305
8,7.75,-1.608,48.656,87.175,372.407,89.7885,18.603,46.646,940.19,396.597,233.18,16.377,19.23,0.191,0.756,-3.161
8,8.25,-2.349,48.328,125.681,369.778,89.7735,19.63,41.96,1153.6,488.58,295.587,18.827,19.32,0.23,0.854,-3.273
8,8.75,-2.461,58.19,158.202,368.971,89.7595,20.41,40.43,1341.2,579.758,361.32,20.9,19.484,0.28,1.026,-2.859
8,9.25,-2.128,56.5585,185.0825,368.763,89.7465,21.35,36.72,1520.2,643.444,413.9,21.29,19.7,0.293,1.095,-2.4925
8,9.75,-1.824,61.204,210.586,368.33,89.7315,21.989,32.622,1662.42,716.941,463.35,22.355,19.935,0.3435,1.205,-2.097
8,10.25,-1.6005,64.0315,245.48,368.36,89.71,22.85,30.917,1813.3,789.695,501.963,26.02,20.13,0.356,1.3795,-1.825
8,10.75,-1.254,66.474,269.617,368.193,89.692,23.439,29.819,1910.64,827.418,531.146,28.51,20.38,0.373,1.362,-1.417
8,11.25,-0.994,65.509,282.469,367.663,89.677,24.22,27.625,1956.89,856.069,541.5,31.05,20.66,0.406,1.5705,-1.3095
8,11.75,-0.721,63.951,305.149,367.611,89.6515,24.48,26.11,2023.65,892.961,560.5,33.616,20.99,0.4355,1.6575,-1.082
8,12.25,-0.698,67.27,304.192,367.415,89.6325,25.013,25.089,2038.13,892.618,563,35.958,21.517,0.455,1.8265,-0.9485
8,12.75,-0.755,63.199,298.81,367.5575,89.6065,25.736,24.41,2017.77,885.415,549.5,37.54,21.864,0.507,2.22,-0.9495
8,13.25,-0.555,61.286,314.286,367.2985,89.594,25.959,23.7245,1932.52,856.893,525.175,38.693,22.405,0.572,2.631,-0.6505
8,13.75,-0.683,56.84,298.2,366.761,89.589,26.28,23.33,1854.73,814.598,494.886,39.6,22.722,0.544,2.829,-0.8655
8,14.25,-0.611,56.404,282.076,366.4895,89.58,26.69,23.98,1759.88,767.875,457.162,40.314,22.945,0.586,2.994,-0.761
8,14.75,-0.706,52.923,259.7335,366.172,89.561,26.82,23.87,1633.65,705.0475,416.5575,40.61,23.151,0.624,3.144,-0.8695
8,15.25,-0.5845,49.081,236.811,366.172,89.553,26.742,25.162,1463,619.407,356.1,40.765,23.63,0.621,3.247,-0.9045
8,15.75,-0.8215,42.579,201.247,366.2215,89.5515,26.694,25.949,1276.95,530.247,296.839,40.5445,23.85,0.615,3.295,-0.8565
8,16.25,-0.893,37.675,164.256,366.3825,89.555,26.37,27.565,1064.8,437.486,228.515,38.69,24.1045,0.619,3.312,-0.888
8,16.75,-0.918,31.663,128.4865,365.9695,89.564,25.541,29.087,849.988,348.206,161.385,36.49,24.375,0.604,3.219,-0.7845
8,17.25,-0.617,29.072,84.336,366.001,89.584,25.028,30.128,637.465,251.174,91.8,31.736,24.61,0.564,3.069,-0.4845
8,17.75,-0.2755,20.195,38.83,366.186,89.592,24.546,32.771,416.36,163.726,32.994,29.378,24.7235,0.5525,2.9955,-0.159
8,18.25,0.067,11.3525,4.185,366.063,89.604,23.73,35.2,221.262,84.582,-18.92,27.603,24.695,0.515,2.842,0.3545
8,18.75,0.785,3.694,-24.929,365.816,89.6145,22.661,38.44,66.916,20.281,-64.239,25.884,24.73,0.457,2.531,1.206
8,19.25,1.247,-0.677,-31.763,366.2025,89.638,21.364,43.831,9.608,0,-83.3,23.492,24.615,0.414,2.33,1.7945
8,19.75,1.6125,-2.063,-33.105,367.203,89.67,19.902,47.333,0,0,-82,21.694,24.536,0.3895,2.168,2.2305
8,20.25,1.66,-2.523,-32.197,367.5445,89.711,19.04,48.639,0,0,-77.412,20.39,24.4,0.376,2.09,2.1645
8,20.75,1.645,-1.163,-35.173,369.336,89.735,18.375,51.274,0,0,-75.464,19.561,24.251,0.317,1.8285,2.0655
8,21.25,1.454,-1.3365,-28.3965,370.444,89.742,17.58,54.739,0,0,-70.17,18.353,24.005,0.24,1.5205,1.957
8,21.75,1.67,-0.964,-22.958,371.384,89.75,16.737,57.033,0,0,-66.914,17.744,23.813,0.188,1.385,2.087
8,22.25,1.658,-1.1455,-19.0235,372.059,89.7625,16.322,58.822,0,0,-64.263,16.82,23.581,0.157,1.1965,2.092
8,22.75,1.672,-0.175,-15.5635,375.121,89.7795,16.121,61.08,0,0,-60.698,16.465,23.412,0.118,1.092,2.1815
8,23.25,1.576,0.113,-5.314,378.837,89.801,15.171,61.45,0,0,-59.1,16.226,23.231,0.095,1.033,2.0395
8,23.75,1.683,0.0655,-4.154,381.0895,89.8,14.7,63.82,0,0,-55.49,15.67,22.974,0.09,0.9975,1.984
9,0.25,0.922,-0.049,-0.459,387.978,89.886,9.335,69.995,0,0,-51.482,8.621,19.18,0.0735,0.8875,1.266
9,0.75,0.972,-0.124,-1.051,388.26,89.891,8.77,71.257,0,0,-50.7945,8.213,18.859,0.076,0.853,1.221
9,1.25,0.931,0.08,-0.904,390.212,89.879,8.361,71.5105,0,0,-49.771,7.81,18.496,0.064,0.849,1.16
9,1.75,1.045,-0.2695,-0.384,388.867,89.865,8.054,72.1505,0,0,-48.7615,7.604,18.325,0.0685,0.8325,1.102
9,2.25,0.9225,-0.144,-0.81,390.583,89.864,7.7335,72.16,0,0,-47.8735,7.07,18.101,0.066,0.854,1.024
