DOY2,HR2,CO2_1_1_1,H2O_1_1_1,CH4_1_1_1,FC_1_1_1,FCH4_1_1_1,SC_1_1_1,SCH4_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,SH_1_1_1,SLE_1_1_1,WS_1_1_1,USTAR_1_1_1,PA,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,T_BOLE_1_1_1,T_BOLE_2_1_1,NEE
1,5.25,413.1263,0.677128,2037.1465,-0.053099735,0.728344,-0.0491581725,-0.357599675,-24.10333,-10.93023,-0.3128681,-1.40882725,-0.4021369,1.329956,0.105301675,95.18565,-16.7961575,-17.55667,-17.91333,-18.5,-18.65,-7.58,-5.449,-4.12,-1.52,0.9233333,2.697333,3.43694225,-28.42421,0,0,0.23164895,227.165,243.74125,-18.99333,-18.85667,-0.02875875
1,5.75,413.30755,0.684545,2040.15275,-0.114048225,-0.1978552,-0.03964849,-0.20519085,-24.23,-10.1380275,-0.269508575,-1.370675,-0.3971284,1.1916145,0.11268175,95.18466,-17.21467,-17.58,-17.68333,-18.18,-18.40667,-7.74,-5.427,-4.186,-1.512667,0.9290001,2.679667,3.4446335,-28.765915,0,0,0.1955049,228.54775,243.741575,-18.90667,-18.92333,-0.06419298
1,6.25,413.88405,0.67939605,2038.01675,-0.0521887125,0.466927975,-0.047247605,-0.261424225,-24.45667,-10.4293,-0.46564,-1.4474515,-0.39122045,1.258057,0.1053735,95.1938,-16.9225,-17.95333,-18.01,-18.27667,-18.34,-7.72,-5.446667,-4.197,-1.494,0.9310001,2.684667,3.42529975,-26.87312,0,0,0.161530625,230.1376,245.085,-18.53,-18.53667,-0.0691814975
1,6.75,413.9661,0.67506015,2038.57775,-0.04451415,-0.0896885175,-0.04101423,-0.4738799,-24.19333,-10.782905,-0.300715125,-1.46733975,-0.4489978,1.25681225,0.1151866,95.19365,-17.0593475,-17.63,-18.25667,-18.24,-18.94333,-7.916667,-5.58,-4.23,-1.513667,0.9256666,2.664667,3.4245915,-28.85867,0,0,0.198943,230.2871,244.6783,-19.01,-18.99333,-0.0384919275
1,7.25,413.6427,0.6769831,2037.83625,-0.00760943975,0.39658895,-0.047451485,-0.4023668,-24.19667,-8.7905735,-0.2449576,-0.7869805,-0.3284938,1.2695225,0.11211615,95.177995,-17.1889075,-17.67333,-17.69666,-18.26,-18.56333,-7.88,-5.6,-4.206333,-1.511667,0.922,2.661333,3.4238085,-27.0290925,0,0,0.1515282,230.7171,244.1928,-19.06,-19.05333,-0.04150397
1,7.75,413.711,0.678599275,2037.208,-0.06059466,-0.244629675,-0.02323105,-0.433085925,-24.38,-9.48656325,-0.27363795,-0.1117786,-0.211515775,1.4878715,0.1269232,95.172505,-17.2061,-17.19667,-17.71,-18.00333,-18.41,-7.78,-5.66,-4.196,-1.57,0.898,2.665333,3.439834,-16.2399325,0,0,1.654626,232.095475,248.0807,-18.96333,-18.86667,-0.03249339
1,8.25,414.2021,0.69427095,2035.845,-0.05173591,0.8286299,-0.077186625,-0.290669375,-24.763335,-4.337085,-0.26816615,0.612642425,-0.0813729,1.505073,0.1550012,95.191995,-17.129715,-16.651665,-16.73,-17.021665,-16.911665,-7.7268335,-5.580833,-4.1301665,-1.5355,0.8875,2.6458335,3.393199,-3.418022,32.86992,14.21,6.4840465,225.70465,242.507775,-16.786665,-16.623335,-0.068288045
1,8.75,414.1139,0.68648285,2036.90975,-0.17021915,0.3881987,-0.0745091425,-0.5470005,-25.13,1.65802675,-0.077745315,0.95840385,-0.0596244,1.724309,0.2120641,95.2315875,-17.1335,-15.63333,-15.85,-15.89,-15.54,-7.676666,-5.735,-4.196,-1.574667,0.84,2.567333,3.391125,8.757417,75.0539325,33.095995,13.58494,210.9883,242.259,-14.60333,-13.6,-0.1689212
1,9.25,414.489675,0.707563875,2037.15375,-0.183570125,0.298553375,-0.12175,-0.749788525,-24.1516675,7.77617425,0.17175415,1.1337265,-0.1331114,1.85148875,0.23228015,95.245505,-16.82435,-14.5766675,-14.9224975,-14.903335,-14.3450025,-7.6485,-5.67608325,-4.2985,-1.65883325,0.78958335,2.46308325,3.394699,18.7958425,122.833025,53.39655,23.1828425,211.239475,243.783025,-12.7116675,-11.8025,-0.28958465
1,9.75,412.939125,0.7409981,2039.816,-0.170023925,-0.5588515,-0.11803035,-0.34921905,-23.873335,15.9009525,0.577046225,1.4165595,-0.05681198,2.086672,0.2476957,95.24525,-16.032965,-14.02333,-14.00083,-13.6,-13.253335,-6.99958325,-5.5114165,-4.23366675,-1.6905,0.698499925,2.4145835,3.41287525,28.322875,182.2946,79.76951,34.206745,205.6783,248.855,-11.4650025,-10.1824975,-0.30055535
1,10.25,412.6472,0.750226875,2036.2385,-0.132700025,-0.2469128,-0.1100857,-0.63781065,-22.2,22.331885,1.29090875,1.39463625,-0.12354305,2.14690225,0.26911535,95.257925,-15.2306975,-13.02,-12.686665,-12.585,-12.588335,-6.568833,-5.3931665,-4.038,-1.6955,0.66566665,2.387,3.39129825,36.9232525,225.558775,100.34015,43.24173,204.7133,253.4838,-10.43167,-9.0016665,-0.205643275
1,10.75,413.4757,0.7798446,2033.1785,-0.203847625,-0.2050198,-0.1208002,-0.87578275,-21.53667,26.51587,1.63183225,1.18309175,-0.178179,2.25468225,0.277379475,95.25635,-14.81808,-12.52667,-11.91333,-11.91333,-12.09,-6.385667,-5.199333,-4.044,-1.815333,0.6433334,2.326667,3.398577,44.95352,247.4349,105.4425,47.617935,205.356825,255.505225,-9.586667,-7.543334,-0.3251841
1,11.25,412.5808,0.8064078,2031.124,-0.2894985,0.2615229,-0.09464178,-0.720931,-20.67333,30.0801475,2.5903765,0.990572275,-0.2740917,2.20413625,0.2820659,95.2273325,-14.0606075,-12.07,-11.51667,-11.03,-11.17333,-6.071,-4.962667,-3.88,-1.765,0.6023333,2.328,3.374828,52.14334,291.8785,124.5372,57.313515,204.9432,259.2617,-8.297,-6.758667,-0.431083725
1,11.75,411.94585,0.8052862,2027.399,-0.317001875,1.140519,-0.104813525,-0.73710795,-19.81333,33.103685,2.682914,0.82457735,-0.2954598,2.382941,0.2956311,95.22184,-13.41533,-11.37,-11.24,-10.49,-10.76,-5.952,-4.967,-3.785,-1.767333,0.6226667,2.320333,3.364199,55.25168,317.1611,139.429825,56.7148125,203.5879,261.247825,-8.253333,-6.039667,-0.429371625
1,12.25,411.97545,0.809848875,2026.4365,-0.22843445,1.330163,-0.09326234,-0.61605225,-18.6458325,34.73969,3.0169435,0.1387969,-0.242620725,2.390892,0.3079291,95.20431,-13.0373,-11.035,-10.76167,-10.34167,-10.175835,-5.83725,-4.7845,-3.66483325,-1.777833,0.621750025,2.35941675,3.363299,57.5285,319.2801,138.4814,58.6194475,204.78395,262.36965,-7.65166675,-5.839584,-0.2980173
1,12.75,411.669,0.82498855,2025.689,-0.256112425,1.4020065,-0.0902941625,-0.63841205,-18.0933325,33.0953,3.7178065,0.4927965,-0.312374625,2.39095775,0.3060561,95.16084,-12.80035,-11.0141675,-10.8233325,-10.7675025,-10.1325025,-5.851167,-4.71800025,-3.7035,-1.726417,0.62208335,2.3791665,3.335099,55.221375,314.72045,133.4746,55.1422825,204.881725,264.545275,-7.52833375,-6.23000025,-0.345631325
1,13.25,411.87175,0.8372621,2024.9075,-0.18132475,1.2892,-0.085534275,-0.611067275,-17.2575,30.98685,3.40429,-0.5832015,-0.26205925,2.415423,0.29306825,95.14901,-12.54217,-10.54,-10.3350025,-10.3541675,-9.659166,-5.62175,-4.72825,-3.63999975,-1.68741675,0.623833275,2.384417,3.334566,51.781125,284.49965,121.931725,51.9548625,206.772,266.533025,-7.4186665,-5.957833,-0.29295055
1,13.75,411.474175,0.8423817,2023.2705,-0.1241567,1.2782195,-0.0745501,-0.59392125,-16.71083,27.85195,3.50598625,-0.709480675,-0.20277175,2.5315945,0.299818525,95.1264125,-12.5506075,-10.6091675,-10.2900025,-10.3458325,-9.89000025,-5.5790835,-4.61199975,-3.59975,-1.65833325,0.65850005,2.41299975,3.33540725,42.943495,255.0362,113.52115,44.3484525,207.92245,265.0083,-7.37833325,-6.016417,-0.201891125
1,14.25,411.50625,0.8376102,2022.28675,-0.207368775,1.094309,-0.0676708075,-0.5522737,-16.57,21.6418375,2.8370715,-0.794961275,-0.3262163,2.42978275,0.282441225,95.14157,-12.1120325,-10.823335,-10.546665,-10.256665,-9.843,-5.388833,-4.6545,-3.524,-1.6088335,0.68016665,2.429667,3.335399,33.17421,217.29265,95.97901,38.5048775,211.8487,265.1673,-7.8851665,-6.5675,-0.2618184
1,14.75,411.8543,0.8680027,2021.28,-0.15673555,1.26394,-0.07323402,-0.8370632,-16.675,13.711895,1.960515,-1.3275215,-0.31024235,2.44522,0.2750616,95.13467,-12.03467,-10.655,-10.5025,-9.95941675,-10.1425025,-5.573,-4.60583325,-3.5125,-1.54574975,0.7084167,2.47325,3.336065,21.61466,170.6,73.12833,30.5975,211.5274,263.74825,-8.58416675,-6.6929995,-0.2163233
1,15.25,411.702725,0.8669868,2018.66275,-0.074853935,0.6515725,-0.05833496,-0.62985215,-16.685,6.3977275,1.408876,-2.353644,-0.27389985,2.3379435,0.2781884,95.17931,-11.98177,-10.7791675,-10.669165,-10.2616675,-10.3458325,-5.8555,-4.6207495,-3.4795,-1.54791675,0.738083325,2.48733325,3.3365495,9.50147575,119.8707,52.853215,21.1753125,214.04845,261.12605,-9.10083375,-7.658333,-0.13092435
1,15.75,411.54605,0.8650655,2017.763,-0.066351,0.515129,-0.0510260975,-0.540929,-16.7124975,-1.0456441,0.378784675,-3.4511945,-0.331812825,2.1957335,0.246713875,95.188765,-12.203755,-10.8374975,-10.7274975,-10.6499975,-10.5291675,-6.10875,-4.61025025,-3.4669995,-1.498,0.768833275,2.52299975,3.3302425,-5.35175025,65.896575,26.24366,11.44215,210.364925,259.9873,-10.08,-9.11249975,-0.09875289
1,16.25,411.5786,0.852393375,2016.9655,-0.03468319,0.537603675,-0.0580781675,-0.49504825,-16.9666675,-12.06247,0.07428553,-4.36549475,-0.38438075,2.047283,0.218924075,95.213485,-12.43773,-11.5225,-11.618335,-11.73333,-11.7075025,-6.3473335,-4.688,-3.5511665,-1.46633325,0.8316667,2.55700025,3.326599,-30.81067,22.322045,8.2751505,3.702245,214.5575,257.2549,-11.2891675,-10.394165,-0.042761565
1,16.75,411.348375,0.844227275,2016.916,-0.04252229,0.497733225,-0.06230316,-0.4041762,-17.88333,-18.4995,-0.17611095,-4.566723,-0.417053425,1.824111,0.17558375,95.24483,-12.716885,-12.2341675,-12.350835,-12.48667,-12.6958325,-6.7835,-4.70241725,-3.58075,-1.4145,0.886833325,2.63625025,3.328001,-52.05151,1.727731,0.2909999,0.494,209.6798,252.1869,-12.5524975,-12.5275025,-0.03193542
1,17.25,411.448175,0.8245496,2017.129,-0.0550317775,0.013797636,-0.043190825,-0.2473172,-18.38,-17.55545,-0.192105975,-4.01415,-0.4590424,1.63173475,0.1438264,95.26818,-13.1581,-12.7100025,-12.9150025,-13.3124975,-13.4650025,-7.06674975,-4.87325025,-3.5578335,-1.390333,0.936000025,2.69024975,3.329834,-53.2328625,0,0,0.1682026,212.6856,248.8605,-13.54333,-13.45083,-0.0483782575
1,17.75,412.0451,0.809114275,2016.8305,-0.0250406875,0.2042475,-0.02998124,-0.207702375,-19.65917,-15.39064,-0.22628515,-3.4253955,-0.44219005,1.55614625,0.1395785,95.26556,-13.60552,-13.086665,-13.4099975,-13.55,-13.8183325,-7.19500025,-4.9565,-3.51383325,-1.35425,0.96908335,2.763,3.332017,-51.019665,0,0,0.2224993,207.65125,249.1749,-14.1475,-14.2675,0.0174706
1,18.25,412.348,0.8093062,2017.3635,-0.09091806,0.10617076,-0.0673145775,-0.2519317375,-20.323335,-16.89308,-0.329293375,-3.18334125,-0.425912425,1.561908,0.137874625,95.286,-14.12167,-13.358335,-13.485,-14.036665,-14.243335,-7.36,-5.0963335,-3.472,-1.3548335,0.9833333,2.7673335,3.329684,-51.42266,0,0,0.2176559,206.796075,247.3328,-14.996665,-15.043335,-0.035222165
1,18.75,412.7076,0.8104039,2019.5015,-0.054417605,0.006745798,-0.0321113,-0.2961611,-20.655,-18.232135,-0.37913675,-3.246109,-0.422445025,1.51568475,0.13827495,95.28703,-14.44627,-13.84,-14.04,-14.16667,-14.5,-7.5535,-5.148,-3.481667,-1.37,0.9733334,2.749,3.32614125,-50.8370875,0,0,0.1936375,203.750675,245.371425,-15.21,-15.365,0.015172795
1,19.25,412.9171,0.800071025,2020.5555,-0.04295524,0.02085634,-0.0303757775,-0.3611192,-20.7649975,-17.343835,-0.51613635,-2.61926925,-0.4961567,1.48351025,0.138976775,95.2895475,-14.532325,-14.0325,-14.254165,-14.694165,-15.1175,-7.60416675,-5.1615,-3.49725025,-1.3645,0.98175,2.762417,3.324999,-50.3139175,0,0,0.232982275,199.3133,243.9211,-15.6316675,-15.9333325,0.003958657
1,19.75,413.2491,0.780319075,2021.83975,-0.06835235,0.4107232,-0.03494774,-0.509039325,-20.3624975,-17.5392125,-0.6342461,-2.738744,-0.467676275,1.48233725,0.1344205,95.290255,-14.98929,-14.4499975,-14.67417,-15.3075,-15.6775,-7.73,-5.14400025,-3.57100025,-1.334167,0.989749975,2.75825025,3.32316925,-48.42471,0,0,0.241829425,201.2496,241.7146,-16.1916675,-16.3499975,-0.05235613
1,20.25,412.9319,0.7632257,2025.07275,-0.05910247,0.03441986,-0.033468415,-0.374102075,-20.1783325,-17.85465,-0.4435358,-2.668843,-0.45658225,1.418881,0.122283875,95.304485,-15.1181075,-14.52,-14.81,-15.8175025,-16.2741675,-7.8424995,-5.073334,-3.61091675,-1.26850025,0.988333275,2.7679165,3.332,-48.15027,0,0,0.2262904,202.6375,238.68,-16.8175,-16.8475025,-0.06453457
1,20.75,413.073775,0.77774405,2027.27075,-0.07871929,-0.1517303,-0.022730445,-0.3054331,-20.1675,-15.941495,-0.4816654,-2.460029,-0.3871833,1.37758725,0.122444825,95.27851,-15.20067,-14.89,-15.601665,-15.9991675,-16.4224975,-7.86916675,-5.0665,-3.68,-1.25375,0.9950001,2.76,3.3293755,-48.27,0,0,0.22522765,206.223175,239.62685,-16.9474975,-16.965835,-0.067320115
1,21.25,412.86545,0.7598895,2028.5365,-0.06654515,-0.2155283,-0.0358358075,-0.200853025,-20.210835,-16.28267,-0.642694475,-2.3607235,-0.485684125,1.471184,0.1278599,95.27426,-15.430735,-15.1775025,-15.7575,-15.9800025,-17.01417,-7.905,-5.10416675,-3.71799975,-1.2358335,1.006,2.764667,3.3246245,-45.4642625,0,0,0.2240362,204.26045,240.177125,-17.4783325,-17.465,-0.05802962
1,21.75,412.82885,0.7379979,2028.7695,-0.03954463,0.283225875,-0.03525044,-0.3110126,-20.71,-14.409165,-0.508498925,-2.151261,-0.4847349,1.374,0.112910175,95.27409,-15.85967,-15.44333,-16.02,-16.9,-17.35333,-7.78,-5.167667,-3.753333,-1.244,0.985,2.757333,3.3281505,-43.8999,0,0,0.209410875,208.2712,237.546025,-17.65,-17.63,0.004461236
1,22.25,412.7902,0.7271825,2030.246,-0.07634688,0.112273565,-0.0418764675,-0.4296324,-20.725,-12.6401625,-0.418093925,-2.154507,-0.50264975,1.28040775,0.1068154,95.27341,-15.95352,-15.69167,-16.081665,-17.02,-17.29833,-7.34,-5.0473335,-3.778333,-1.2726665,0.988,2.7335,3.35116625,-41.295675,0,0,0.1885118,207.439675,238.149525,-17.516665,-17.611665,-0.02835143
1,22.75,412.71365,0.7221021,2030.182,-0.0451623875,0.05469136,-0.0290898325,-0.4599805,-21.13333,-12.5684525,-0.4659837,-2.22867,-0.487982,1.194953,0.105308075,95.26287,-16.3035,-16.21667,-16.66,-17.38,-17.75667,-7.426666,-5.319,-3.795667,-1.294,0.9753334,2.732,3.375,-39.21,0,0,0.19549335,211.8616,239.9466,-18.29,-18.3,-0.04402414
1,23.25,413.7741,0.72682425,2033.97125,-0.06257964,-0.105498875,-0.044475015,-0.2943641,-21.39333,-12.84274,-0.3994214,-2.0698025,-0.40848185,1.23749,0.108580225,95.26017,-16.30433,-16.60333,-16.88,-17.45333,-18.17667,-7.69,-5.244667,-3.816,-1.315,0.9726667,2.729666,3.374767,-39.57567,0,0,0.219012475,211.8564,241.8825,-18.39667,-18.34,-0.02795743
1,23.75,413.6051,0.7389805,2033.5475,-0.0815079925,-0.101775055,-0.03837573,-0.3970775,-21.53667,-12.077615,-0.45449,-2.20406925,-0.499119075,1.283674,0.100231815,95.24567,-15.99,-16.57333,-17.33,-18.16,-18.49667,-7.846667,-5.241,-3.818333,-1.329,0.967,2.718667,3.390666,-35.76933,0,0,0.21397835,218.0884,242.5732,-18.88,-18.89,-0.0596892825
2,0.25,409.504575,0.6523479,1999.64975,-0.06681841,-0.1957984,-0.0511488425,-0.38206025,-14.253335,-16.38,-0.6110151,-2.633021,-0.5110678,1.0918755,0.08273645,95.2702625,-18.06565,-17.265,-18.4525,-18.763335,-19.385,-3.5081665,-2.70975025,-2.229,-1.07883325,0.43233335,2.04125,2.656316,-42.7275175,0,0,0.290559825,194.6603,230.2918,-19.8566675,-19.7774975,-0.060544745
2,0.75,409.4454,0.652113375,1999.34275,-0.08316521,0.1491126,-0.0678767025,-0.43384285,-14.3825,-16.71496,-0.659459925,-2.5860625,-0.5001419,1.070715,0.07775413,95.25167,-17.998165,-17.7216675,-18.42333,-18.865,-19.5433325,-3.55116675,-2.8095,-2.22208325,-1.06233325,0.42816665,2.03283325,2.6554495,-41.7260725,0,0,0.2622635,193.2889,229.6585,-20.020835,-19.9466675,-0.06458057
2,1.25,409.4152,0.64064185,2000.79975,-0.079517105,-0.0390883375,-0.051710085,-0.3784493,-14.39,-17.026295,-0.67367755,-2.51752,-0.5132556,1.0876195,0.0895319575,95.23733,-18.2763325,-17.6725025,-18.2366675,-18.9591675,-19.575,-3.5928335,-2.81141675,-2.21175,-1.05716675,0.42475005,2.04025,2.66530075,-40.10304,0,0,0.3007379,193.827875,229.620475,-19.9516675,-20.0125,-0.0282199925
2,1.75,408.7984,0.63970545,2000.112,-0.09467526,-0.03430603,-0.04838752,-0.556640775,-14.3174975,-16.7202525,-0.55988055,-2.447693,-0.50659925,1.0839995,0.0750801,95.25341,-18.5324975,-17.945,-18.265,-19.1908325,-19.9791675,-3.64866675,-2.808583,-2.25150025,-1.07091675,0.4169167,2.02716675,2.664967,-40.24395,0,0,0.277532,194.2565,229.7026,-20.2074975,-20.10333,-0.051871565
2,2.25,409.43485,0.633024925,2004.089,-0.10340155,-0.14041195,-0.05626017,-0.2191047,-14.3691675,-15.77434,-0.54506215,-2.638761,-0.523726475,0.97681575,0.069838815,95.27303,-18.886145,-18.31,-18.6375,-19.3008325,-19.9925,-3.74075025,-2.84783325,-2.2485005,-1.095083,0.41625005,2.03724975,2.665001,-41.4795,0,0,0.27964595,195.2891,227.84365,-20.2300025,-20.44833,-0.07635379
2,2.75,409.9077,0.6124,2003.386,-0.074808025,-0.557718475,-0.041662325,-0.4291075,-14.64,-15.2322075,-0.56906225,-2.7202855,-0.558889825,1.01039975,0.0734564475,95.26767,-19.3432525,-18.3349975,-18.9425025,-19.531665,-20.24,-3.77625,-2.8294165,-2.24250025,-1.06983325,0.410891675,2.02725025,2.66546675,-40.1464575,0,0,0.26752005,194.9387,227.088275,-20.3775,-20.555835,-0.0518883275
2,3.25,409.2596,0.59160425,2003.2645,-0.09668627,-0.3873274,-0.041140905,-0.5523841,-14.8975,-14.23561,-0.61621,-2.666358,-0.508786425,1.01029425,0.072121085,95.2619175,-19.56634,-18.5850025,-19.1075025,-19.5575,-20.2708325,-3.81808325,-2.864417,-2.27441675,-1.07399975,0.420525,2.0250835,2.6633845,-38.556,0,0,0.283491075,193.643925,227.246425,-20.635,-21.0608325,-0.05227993
2,3.75,409.4653,0.592236775,2003.76475,-0.1264095,-0.60369435,-0.06432922,-0.4869297,-15.0675,-13.79093,-0.52923655,-2.3363445,-0.54401105,0.990278,0.077424495,95.2361575,-20.0438825,-18.3733325,-18.8449975,-19.6175,-20.4741675,-3.94241675,-2.9389165,-2.29575,-1.1155,0.411141675,2.02241675,2.664534,-37.75172,0,0,0.274620375,195.70685,227.9249,-20.8175025,-20.9675025,-0.100266435
2,4.25,409.738275,0.5794753,2004.89,-0.140245925,-0.186545975,-0.0612883625,-0.4126735,-15.09583,-14.498185,-0.5835,-2.1945585,-0.49074595,0.95212425,0.0737656525,95.235,-20.303165,-18.195,-18.9058325,-19.9591675,-20.5450025,-3.99375,-2.90675,-2.32050025,-1.10825025,0.413575,2.01775,2.6628255,-37.31134,0,0,0.3016068,197.5861,225.093825,-21.0549975,-21.1599975,-0.095620445
2,4.75,409.6298,0.5645187,2005.323,-0.092850005,-0.46864315,-0.0324346525,-0.424016775,-15.2175,-13.499265,-0.5198655,-2.26566575,-0.498547625,0.9443358,0.078985595,95.2406325,-20.5491675,-18.7925,-19.05667,-19.8816675,-20.645,-4.06575025,-3.02749975,-2.39125025,-1.08675,0.41375005,2.0139165,2.6680835,-37.797495,0,0,0.252000925,195.0702,224.218,-21.00667,-21.2974975,-0.066917285
2,5.25,409.826675,0.55612775,2003.9715,-0.106014625,-0.037254105,-0.04412381,-0.49125415,-14.97583,-13.7664525,-0.526217625,-2.260605,-0.4432061,0.963365425,0.08049178,95.2244825,-20.812745,-18.7675,-19.1474975,-19.705,-20.920835,-4.07600025,-3.02908325,-2.39783325,-1.07616675,0.39533335,2.01299975,2.6624,-36.996835,0,0,0.2523941,201.95725,226.94065,-21.15583,-21.33583,-0.08238253
2,5.75,409.4062,0.556482625,2003.814,-0.1163697,-0.2503792,-0.049518855,-0.51661285,-15.246665,-13.9,-0.594496625,-2.378418,-0.4810774,1.019797,0.08826,95.23933,-20.79325,-18.7325,-19.44,-20.13,-20.7825,-4.144,-3.1165835,-2.39275025,-1.09299975,0.394916675,2.00741675,2.661667,-36.274925,0,0,0.277157175,204.09455,227.977,-21.1500025,-21.6783325,-0.1060592
2,6.25,409.413425,0.549474375,2004.03925,-0.0714607,-0.5167226,-0.05005557,-0.5297407,-15.1325,-13.9646525,-0.5299197,-2.131641,-0.45824845,1.0020655,0.092474145,95.2224825,-20.685335,-18.92,-19.6974975,-20.2841675,-20.7950025,-4.1425,-3.16725,-2.38941675,-1.05225,0.385000025,2.00325,2.65850025,-36.0602125,0,0,0.1920179,205.1384,227.166825,-21.4591675,-21.6816675,-0.049758365
