DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_OUT_1_1_1,LW_IN_1_1_1,NETRAD_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,PA_1_1_1,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_10_1_1,PPFD_OUT_11_1_1,PPFD_OUT_12_1_1,PPFD_OUT_1_1_1,PPFD_OUT_2_1_1,PPFD_OUT_3_1_1,PPFD_OUT_4_1_1,PPFD_OUT_5_1_1,PPFD_OUT_6_1_1,PPFD_OUT_7_1_1,PPFD_OUT_8_1_1,PPFD_OUT_9_1_1,TS_1,TS_2
1,0.25,-0.026618875,-23.990125,-0.4101155,-0.02077155,1.617085,0.07433775,1.51982,372.462,3.407235,0.3141715,0.3018865,0.09258345,0.289505,302.39255,234.96055,-74.4369,1.4008975,-2.16756225,1.263560696,34.54398975,1.77375,-13.979195,-8.2566695,-24.0777272031607,-10.523625,85.9351005,86.00375,-0.080772257,1,1,1,1,1.2,1,1,1,1,1,1,1,1,4.57944444444445,6.74833333333333
1,0.75,-0.025686975,-23.273325,-0.932183,-0.0201745,1.6781925,0.0695935,1.10357,372.339,3.41231,0.32182625,0.3204425,0.086893075,0.30649275,302.23695,233.8761,-73.659635,1.3990305,-2.0498035,0.885822337666667,35.3507664166667,1.64625,-14.26096,-8.5007745,-24.7316401672799,-11.207785,85.910669,85.99,-0.07655554,1,1,1,1,1.2,1,1,1,1,1,1,1,1,4.35333333333334,6.68291666666666
1,1.25,-0.02635275,-23.0546,-0.66107975,-0.00539741,1.659845,0.06635055,0.703423,372.463,3.4595525,0.32102825,0.3143995,0.087036225,0.326111,300.8239,234.256375,-72.867315,1.38612925,-2.00387425,0.632385110833333,36.4517326666667,1.665,-14.549475,-8.7002635,-25.04431,-11.71862,85.902459,85.98875,-0.0733004525,1,1,1,1,1.2,1,1,1,1,1,1,1,1,4.20847222222222,6.59541666666667
1,1.75,-0.023553075,-23.60535,-0.68645875,-0.00514062,1.5788825,0.0626834,0.418249,372.767,3.45055,0.32812375,0.297072,0.082660675,0.3205955,299.8671,235.124525,-72.2090225,1.28257375,-2.004454,0.212419612316667,38.31384025,1.60625,-14.750125,-8.9984305,-25.3841844536357,-12.019395,85.9118124166667,85.98625,-0.072329532,1,1,1,1,1.2,1,1,1,1,1,1,1,1,4.03458333333333,6.50791666666666
1,2.25,-0.024760925,-21.40745,-0.55098775,-0.01715055,1.4145825,0.0618194,0.31125325,372.598,3.4689225,0.31581875,0.308285,0.07916945,0.32856375,298.5557,234.00355,-72.2251,1.3404595,-2.03388425,0.251743320083333,39.0510994166667,1.52,-14.97453,-9.2327645,-25.6644232584809,-12.524855,85.9174995833333,86.0004166666667,-0.0710996363333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,3.81208333333334,6.4175
1,2.75,-0.020786825,-22.7769,-0.626795,-0.027890225,1.3071775,0.067063275,-0.2322585,372.602,3.519845,0.3371015,0.313612,0.076006825,0.313528,296.494,231.839875,-71.61488,1.17763475,-2.08041125,-0.215157190008333,39.098367,1.30625,-15.35243,-9.454306,-26.00851,-12.87824,85.9177129166667,86.0041666666667,-0.0692339115,1,1,1,1,1.2,1,1,1,1,1,1,1,1,3.60791666666667,6.345
1,3.25,-0.0227854,-21.1235,-0.7653665,-0.0207264,1.4866125,0.0586424,-0.456087,372.35075,3.426305,0.32913525,0.303995,0.0732449,0.31808025,295.462825,231.73155,-71.55891,1.39762325,-1.98767075,-0.480710607333333,39.4354561666667,1.3775,-15.59135,-9.7212605,-26.1803116927267,-13.009395,85.8984573333333,86.0008333333333,-0.06350529675,1,1,1,1,1.2,1,1,1,1,1,1,1,1,3.49625,6.26875
1,3.75,-0.025679,-22.4922,-0.81743,-0.0342162,1.514985,0.05845345,-0.57779475,372.064,3.3709125,0.31918475,0.29969675,0.073911025,0.30733025,294.867325,231.388025,-71.7127,1.36499975,-1.95155275,-0.600853904891666,38.796948,1.40125,-15.71313,-10.004911,-26.3489180380175,-13.13003,85.8789658333333,85.9791666666667,-0.06210625625,1,1,1,1,1.2,1,1,1,1,1,1,1,1,3.30041666666667,6.19125
1,4.25,-0.02775845,-24.713275,-1.045875,-0.02811795,1.3378325,0.06088135,-0.8997535,372.347,3.412525,0.3314545,0.340101,0.072267475,0.33180075,293.120325,229.92395,-71.2508375,1.21239825,-1.976419,-1.18370588683333,39.6139416666667,1.42375,-16.09043,-10.222675,-26.3130624804873,-13.287525,85.8787926666667,85.985,-0.0653567774166667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,3.15125,6.11750000000001
1,4.75,-0.0189067,-19.12985,-0.721825,-0.0537195,1.2920075,0.058242775,-1.378055,372.23,3.501685,0.33406225,0.321059,0.07307385,0.29940875,291.952325,229.099125,-71.0784275,1.2777865,-2.0153305,-1.52866356916666,41.3642853333333,1.38,-16.331735,-10.29248,-26.4967771771037,-13.62819,85.87271725,85.9870833333333,-0.0672094325,1,1,1,1,1.2,1,1,1,1,1,1,1,1,2.93333333333333,6.04458333333333
1,5.25,-0.01919805,-19.568675,-0.775286,-0.01591405,1.31251,0.058269925,-1.56981,372.24825,3.4329525,0.341823,0.3004195,0.0730682,0.3150815,291.314975,228.631325,-69.8987975,1.35529775,-2.01152425,-1.65302058333333,42.6581221666667,1.24875,-16.35408,-10.41562,-26.5899,-13.857045,85.86836225,85.9779166666667,-0.0587493126666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,2.78083333333333,5.95916666666667
1,5.75,-0.0200669,-20.24455,-0.845326,-0.02945875,1.22922,0.062007775,-1.5805075,372.174,3.4730125,0.36806375,0.31051175,0.07433895,0.3466175,290.965625,228.632275,-69.7920775,1.28003775,-1.96114825,-1.63284783416667,41.9665195833333,1.22625,-16.449595,-10.490195,-26.8597596106114,-13.89371,85.8912618333333,85.9854166666667,-0.0597723370833333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,2.5925,5.89
1,6.25,-0.01959985,-17.4372,-0.975362,-0.0237687,1.26074,0.0603171,-1.95831,372.386,3.4016375,0.3492965,0.31255775,0.07149565,0.307066,289.910725,227.388475,-70.827995,1.32733125,-1.99661025,-1.89467969308333,43.1224366666667,1.22875,-16.52152,-10.659555,-26.817195,-14.084775,85.9115374166667,86.0175,-0.0560353036666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,2.36527777777778,5.80791666666666
1,6.75,-0.0177052,-19.224,-1.06067,-0.02116265,1.14697,0.059476275,-2.32545,372.14175,3.396835,0.340861,0.332565,0.067813725,0.30727625,289.2312,226.8588,-69.80829,1.380143,-1.616042,-2.2426894,42.8828356666667,1.255,-16.5842425,-10.7335925,-27.5508607319899,-14.23189,85.9365454166667,86.0608333333333,0.529872294916667,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1,2.18208333333334,5.69625
1,7.25,-0.01555185,-17.16465,-0.731442,-0.034993425,1.197365,0.0605524,-2.5105875,372.38175,3.42614,0.34172325,0.3320685,0.074294925,0.30186675,289.1093,226.4526,-62.40832,3.01651,6.166361,-2.40464586666667,45.4135981666666,1.28,-16.63663,-10.8512125,-27.7132703791143,-14.35522,85.959319,86.0875,22.0157236333333,23.5416666666667,1.5,1.5,1.91666666666666,1.72083333333333,1.5,1.5,2,2.33333333333333,1.61666666666667,2.45,2.03333333333333,2.42083333333333,2.06583333333333,5.66
1,7.75,-0.023830975,-12.36815,0.8617995,-0.13665075,1.082645,0.070943025,-2.0479825,372.28275,3.46836,0.4030215,0.31663575,0.096168075,0.33423,294.960075,226.659125,-37.51339,12.537075,47.5687625,-1.86454966833334,45.0702064166667,1.07,-16.451535,-10.967675,-27.21381,-14.508825,85.97786325,86.1095833333333,100.864171916667,128.791666666667,9.91666666666667,7.83333333333333,14.5333333333333,16.3041666666667,9.75416666666667,9.50833333333333,14.1541666666667,14.6666666666667,14.1166666666667,19.1291666666667,14.7375,14.6333333333334,1.95875,5.55708333333333
1,8.25,-0.0452205,5.782115,4.188455,-0.479113,0.7317545,0.1029635,-0.618492,373.385,3.5604,0.3652375,0.362454,0.1518125,0.275479,308.4295,229.5422,18.8782775,27.6494,115.2794,-0.468093512666667,39.4974951666667,0.74875,-15.63884,-11.01668,-26.1121748824607,-14.684445,86.01626675,86.1354166666667,211.296765333333,296.208333333333,26.25,19.1666666666667,34.0125,36.7208333333334,24.5,23.4166666666667,36.625,31.7125,34.0416666666667,48.9583333333333,35.5708333333333,37.75,1.84083333333333,5.5
1,8.75,-0.06605015,23.4744,6.84589,-0.820044,0.882975,0.1141755,0.406266,373.985,3.53413,0.386791,0.404836,0.203725,0.3109935,320.4164,231.877725,79.2672325,37.1889675,190.132075,0.735948502916667,36.7453024166667,0.8475,-13.799645,-10.73586,-22.9133,-14.49592,86.0501563333333,86.1616666666667,352.1944675,467.8,42.0416666666667,31.6666666666667,51.1083333333333,57.5541666666667,38.9583333333333,37.25,59.0458333333333,61.2083333333334,53.5,76.7125,56.875,62.0416666666667,1.78041666666666,5.38125
1,9.25,-0.06697425,42.2386,10.065275,-0.988799,1.0120475,0.131669,1.3026775,374.63225,3.49262,0.43541275,0.4627975,0.24706625,0.35345275,331.751075,234.722525,144.67595,47.5364125,266.36405,1.6157068,32.8525079166667,1.13125,-11.956155,-10.31697,-18.9155873733144,-14.13929,86.0656459166667,86.1708333333333,531.937892766666,639.333333333333,56.9166666666667,44.4416666666666,67.4166666666667,78.2833333333333,53.7083333333333,51.5416666666667,81.825,100.170833333333,74.4166666666666,106.083333333333,79.75,87.4166666666667,1.80833333333333,5.30333333333333
1,9.75,-0.08785975,60.264325,12.9383,-1.1205625,1.162905,0.1447215,2.393595,375.03675,3.552305,0.4796425,0.51114,0.2784,0.4184655,340.438,236.79875,191.9694,57.826695,345.3426,2.61068385,31.0691679166667,1.23,-9.7811075,-9.61820075,-14.8678840066589,-13.4066675,86.078099,86.1816666666666,619.899800833333,764.25,69.4166666666667,56.1666666666667,84.4166666666667,97.5541666666667,69.9875,65.9166666666666,104.875,136.666666666667,96.1666666666667,141.375,102.625,114.833333333333,1.98,5.27833333333333
1,10.25,-0.10903025,79.33775,14.4013,-1.270695,1.17434,0.15510925,3.41549,375.33975,3.58778,0.55380375,0.58198875,0.30128275,0.47005075,349.453075,239.263875,241.1978,72.44211,432.6333,3.66012670833333,28.6724754166667,1.27125,-6.25222575,-8.6837765,-6.8904158931224,-11.69385,86.0798085,86.19,816.13312075,907.766666666666,81.3333333333333,68.4166666666667,97.25,111.2,80.6666666666667,77.45,120.333333333333,155,110.833333333333,163,119.166666666667,135.833333333333,2.18,5.245
1,10.75,-0.1210315,97.6951,16.142175,-1.2229,1.27556,0.1724715,4.68003,375.57275,3.5887475,0.621816,0.657751,0.326076,0.530302,359.0768,242.922175,272.4451,82.16345,474.60405,4.90599026666667,26.4790759166666,1.44,-2.1517085,-7.5108665,-0.0387715540588723,-9.8128575,86.03982025,86.1729166666667,990.5954975,1006.63333333333,92.75,80.8333333333333,106.75,124.0125,89.7916666666667,88.7,130.2375,171.708333333334,124.3625,177.5,134.25,150.25,2.59388888888889,5.19666666666667
1,11.25,-0.1308275,110.895,18.0034,-1.23467,1.341335,0.19409,5.44843,375.72975,3.49269,0.667658,0.713869,0.344293,0.5647635,368.1734,244.954425,306.5948,86.67611,495.7487,5.88134103333333,24.203434,1.61375,1.48849225,-6.296251,7.92745375,-7.50887125,85.9852364166667,86.1391666666667,1050.60851166667,1072.41666666667,94.9166666666667,88.3333333333333,114.291666666667,137.45,99.7916666666667,95.875,147.658333333333,191.720833333333,136.541666666667,189.75,141.041666666666,163.8,3.24555555555556,5.16166666666667
1,11.75,-0.155403,120.182,18.39135,-1.2127225,1.318305,0.20286725,6.21941,375.995,3.54123,0.74875825,0.7801655,0.35555,0.587346,376.5811,248.163775,293.54995,88.815045,497.6024,6.4380656,22.3685039166667,1.605,4.934984,-4.92244,15.1607525,-5.04574075,85.94966875,86.0870833333333,1099.7502025,1094.08333333334,99.2791666666666,89.3333333333333,112.966666666667,141.5125,102.758333333333,96.7541666666667,148.666666666667,192.666666666667,134.466666666667,184.570833333333,140.8875,164.041666666667,4.13333333333333,5.12666666666667
