DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_OUT,VPD,RH,PA,TA,TS_1,TS_2,G_1,G_2,WS
1,15.75,0.005809,-41.5316,-4.5945225,0.0189,0,0.113286875,172.04125,168.7365,-44.03685,0.86139625,0.0885021,57.1586,96.20505,-33.458425,-1.2390525,-1.8191075,-16.76155,-18.2487,0.225513
1,16.25,0.03303,-46.666,-4.4167275,0.0175375,0,0.019731,168.1685,163.5945,-41.8681,0.084463425,0.084897025,57.569,96.18625,-35.043525,-1.35556,-1.927255,-16.758475,-18.1453,0.1708145
1,16.75,0.0237,-42.2515,-6.681785,0.020435,0,0,165.4335,160.547,-39.59005,0.00024831,0.0758668,56.530675,96.179775,-36.56445,-1.2878275,-1.828755,-16.741875,-18.0659,0.17234425
1,17.25,0.0245675,-52.7209,-6.355335,0.0198,0,0,168.796,158.813,-36.712,0,0.07088075,56.018825,96.18165,-37.9006,-1.2760925,-1.8025575,-16.740275,-17.996525,0.18394475
1,17.75,0.0449,-51.48115,-4.2357,0.0254975,0,0,165.95025,158.404,-31.093325,0,0.0697517,58.20465,96.19175,-38.698475,-1.330625,-1.86087,-16.7525,-17.970725,0.19276375
1,18.25,0.0132,-49.3809,-3.8649925,0.0269175,0,0,163.4845,157.34075,-35.68965,0,0.0456316,58.258425,96.2106,-39.012325,-1.394555,-1.9243975,-16.79735,-17.8897,0.210295
1,18.75,0.0320425,-52.602,-3.898065,0.0202825,0,0,162.5855,156.645,-35.889825,0,0.015327,55.92105,96.2266,-38.924925,-1.4788725,-2.00103,-16.82345,-17.801,0.21474425
1,19.25,0.02704,-51.191525,-6.5412275,0.0222,0,0,162.7365,156.31675,-38.80355,0,0.019986025,54.391175,96.235025,-39.007675,-1.54166,-2.0580125,-16.8702,-17.79665,0.21716125
1,19.75,0.03368375,-62.339125,-8.07349,0.01875,0,0,162.70775,155.80225,-41.253925,0,0.0495363,53.5981,96.2484,-39.1181,-1.60614,-2.1173825,-16.911475,-17.8087,0.17133
1,20.25,0.035615,-37.36465,-6.7475875,0.01293,0,0,161.93375,155.63375,-43.2025,0,0.0300829,60.21275,96.295,-39.295425,-1.641575,-2.14792,-16.96315,-17.811775,0.187728
1,20.75,0.0236,-59.10285,-6.6263325,0.0249375,0,0,161.423,155.6745,-42.836325,0,0.03835975,59.627525,96.334625,-39.3438,-1.6848025,-2.190405,-16.994175,-17.8775,0.18279675
1,21.25,0.0497125,-54.8605,-4.8447425,0.01986,0,0,161.632,156.244,-36.4691,0,0.069075125,55.3169,96.38375,-39.32555,-1.70194,-2.20614,-17.03165,-17.918375,0.20051725
1,21.75,0.009401,-50.22095,-3.65779,0.02157,0,0,161.276,156.1935,-40.31025,0,0.06966395,56.2923,96.4345,-39.37635,-1.7286625,-2.23211,-17.073475,-17.96645,0.18716875
1,22.25,0.0603,-47.3325,-7.168245,0.017475,0,0,160.74375,155.79525,-35.782975,0,0.05330035,53.48595,96.501125,-39.42115,-1.7325525,-2.2374725,-17.12335,-18.02355,0.21409725
1,22.75,0.0578,-60.7754,-10.659375,0.0215775,0,0,160.723,155.7715,-43.30305,0,0.068495225,54.09395,96.5432,-39.48275,-1.7508775,-2.2571575,-17.159925,-18.0793,0.201066
1,23.25,0.02367,-46.149,-6.0695,0.0150875,0,0,160.5835,155.50225,-43.27045,0,0.0692987,57.77705,96.5819,-39.3509,-1.7431675,-2.2560775,-17.246025,-18.134,0.207994
1,23.75,0.0406505,-64.64955,-8.13094,0.02046,0,0,160.92475,155.24975,-46.948725,0,0.070269725,58.4148,96.6684,-39.4002,-1.7579925,-2.275605,-17.248575,-18.18335,0.20854775
2,0.25,0.039,-47.47425,-8.53647,0.018085,0,0,146.26625,165.28425,-40.9686,0,0.076379575,47.749375,97.7795,-36.178725,-2.323935,-2.7418725,-15.2588,-16.408375,0.19899325
2,0.75,0.00935425,-43.92375,-6.48264,0.02,0,0,145.013,165.54525,-43.7451,0,0.076471975,50.656,97.79775,-35.988,-2.3608675,-2.7857525,-15.182125,-16.381725,0.19801775
2,1.25,0.01603,-44.3893,-3.687585,0.0196,0,0,145.15025,165.00575,-39.506,0,0.0766042,50.551075,97.781,-36.36795,-2.348245,-2.7928525,-15.321275,-16.4327,0.182901
2,1.75,0.023107,-71.2107,-3.60608,0.0193,0,0,144.7075,165.232,-43.57365,0,0.08193405,53.739525,97.7218,-36.06205,-2.3561275,-2.8040625,-15.3178,-16.408825,0.2234625
2,2.25,0.0246975,-52.08155,-6.023125,0.015225,0,0,144.75425,165.28225,-44.86095,0,0.085062325,54.067975,97.661,-36.19245,-2.3438375,-2.794165,-15.327275,-16.380175,0.22249625
2,2.75,0.0268,-37.0908,-6.184825,0.0216325,0,0,143.96425,164.762,-40.157175,0,0.0814819,53.55075,97.6129,-36.264525,-2.3414175,-2.7924325,-15.318825,-16.34145,0.208593
2,3.25,0.0125,-61.2,-15.28685,0.0141775,0,0,143.725,164.15225,-35.652125,0,0.052870025,53.0252,97.58935,-36.33315,-2.341725,-2.7957025,-15.31145,-16.306725,0.2001095
2,3.75,0.041375,-43.51825,-3.53045,0.0190925,0,0,143.1525,162.3725,-36.570625,0,0.032738225,48.3833,97.547475,-36.38555,-2.359465,-2.8145125,-15.31,-16.28475,0.21171425
2,4.25,0.00407675,-51.6155,-8.254815,0.01728,0,0,142.28125,161.85225,-35.1056,0,0.05434735,46.791975,97.5013,-36.3753,-2.346295,-2.80436,-15.3144,-16.266775,0.20309225
2,4.75,0.018054,-44.4998,-5.48694,0.017,0,0,141.6905,162.131,-35.33525,0,0.0174264,45.196475,97.4724,-36.74955,-2.3506825,-2.811615,-15.308975,-16.25315,0.214695
2,5.25,-0.0130550858,-43.006125,-3.96805,0.0214525,0,0,140.3815,161.7115,-32.51665,0,0.0766095,48.02545,97.4478,-36.623125,-2.339515,-2.806475,-15.31045,-16.25925,0.221657
2,5.75,0.0205,-44.62405,-3.744475,0.02202,0,0,139.9875,160.829,-34.582225,0,0.05885085,49.77185,97.455325,-37.5429,-2.346355,-2.8252875,-15.3056,-16.2524,0.2207435
2,6.25,0.04488,-38.904,-3.321955,0.014105,0,0,139.57775,160.144,-30.671225,0,0.074709075,49.25415,97.4502,-38.201775,-2.338245,-2.8237475,-15.306975,-16.247,0.21929475
2,6.75,0.01796,-36.494575,-3.1550625,0.019825,0,0,139.62975,159.85875,-28.878525,0,0.0675127,50.255825,97.44125,-38.623275,-2.35279,-2.8469775,-15.30115,-16.243475,0.20029325
2,7.25,0.0083845,-43.17385,-7.6894575,0.02134,0,0,138.774,159.5655,-32.279975,0,0.055592375,52.6601,97.426925,-38.0755,-2.326435,-2.8387125,-15.31405,-16.250825,0.22236775
2,7.75,0.02357175,-35.736,-5.21929,0.02226,0,0,138.03775,158.51925,-28.009075,0,0.072836625,51.05375,97.423675,-37.45095,-2.3307525,-2.8548125,-15.306125,-16.262725,0.19569
2,8.25,0.0249875,-51.116275,-8.0551525,0.023425,0,0,137.4395,158.28575,-25.8947,0,0.07260635,52.89645,97.418825,-37.786525,-2.327085,-2.860675,-15.32275,-16.274175,0.20712825
2,8.75,0.036565,-31.02,-7.335,0.0232,0,0.0201267,137.17675,157.313,-26.697525,0.131353,0.07269675,48.871275,97.4205,-38.381925,-2.3349925,-2.88107,-15.321775,-16.28805,0.23023975
2,9.25,0.0314375,-41.1602,-7.638285,0.01918,0.3023235,0.58053625,138.017,157.50525,-23.06825,1.988095,0.0693469,47.64785,97.4164,-38.756225,-2.3072875,-2.8679575,-15.32585,-16.30225,0.2141195
2,9.75,0.0830775,-42.085125,-1.95094,0.02215,4.99976,3.422415,139.984,158.71,-23.8983,10.868225,0.073535775,45.726475,97.609,-38.260425,-2.26673,-2.7244025,-15.32735,-16.313875,0.22520825
2,10.25,0.011452,-63.08195,-11.426025,0.020845,13.17545,8.2380925,141.606,161.1485,-20.36745,26.77195,0.075264075,43.332875,97.61,-36.62495,-2.1876425,-2.6502825,-15.355375,-16.3458,0.230738
2,10.75,0.0207525,-38.1392,-6.2580625,0.02524,17.7326,12.801275,146.642,167.0255,-11.10965,46.942675,0.100452175,40.92545,97.597,-33.292,-2.1770225,-2.6720525,-15.355425,-16.384825,0.21840325
2,11.25,0.01975,-30.100775,-5.6844,0.037895,27.3989,20.297875,152.215,175.265,-3.96322,70.2704,0.12210625,36.6953,97.6022,-31.74055,-1.9788225,-2.4818725,-15.3921,-16.41585,0.253782
2,11.75,-0.109258300275,-29.16275,-3.373895,0.0343475,38.085625,23.8282,149.04875,183.22275,-4.147725,85.65525,0.14268575,36.26765,97.5918,-29.772875,-1.7783175,-2.2901875,-15.413575,-16.420725,0.258154
2,12.25,-0.15370355815,-27.428375,-2.85743,0.0416,50.157625,27.8979,149.94875,187.96825,-4.066475,101.985,0.155445,34.746175,97.5932,-28.5334,-1.67791,-2.0944425,-15.4428,-16.40785,0.309374
2,12.75,0.011124,-27.9686,-2.40298,0.033475,44.797,28.712425,150.92625,193.917,-5.478075,103.404,0.194717,31.32975,97.5885,-27.287625,-1.648765,-2.07023,-15.461625,-16.382875,0.29323025
2,13.25,-0.3021651414,-16.2623,-1.83611,0.040125,38.02565,32.058875,150.86325,196.0765,-5.3376075,114.83125,0.218623,30.427,97.57015,-26.14065,-1.6441975,-2.044745,-15.48545,-16.334325,0.35876675
2,13.75,-0.59476539945,-23.4768,-4.164365,0.0398525,42.062125,27.388625,149.17125,196.648,-3.030725,97.488225,0.239706,30.190625,97.580075,-25.356275,-1.7190925,-2.1242425,-15.500725,-16.309975,0.31056275
2,14.25,-0.106752640925,-28.238325,-2.508865,0.05381,38.80865,25.582175,150.0355,200.11875,-7.28655,97.359925,0.25787125,30.1407,97.599175,-24.9981,-1.74203,-2.1870825,-15.52,-16.32065,0.382084
2,14.75,-0.3488221478,-25.6593,-1.887355,0.04041,22.22725,21.1923,150.9335,201.8125,-13.29405,78.648725,0.2408085,29.8933,97.606625,-24.843225,-1.76481,-2.232745,-15.53085,-16.3354,0.383122
2,15.25,-0.24943171735,-29.7416,-2.0561425,0.03397,22.5822,17.708075,151.1465,198.08675,-27.67235,58.979875,0.25482425,27.234825,97.629,-24.91775,-1.8450175,-2.32054,-15.546625,-16.3381,0.292811
2,15.75,-0.020644,-32.5143,-2.09456,0.035115,13.90615,9.4919925,151.307,190.5495,-26.5389,37.16845,0.2257225,28.265875,97.647,-25.10385,-1.9931275,-2.449265,-15.5391,-16.313125,0.3107875
2,16.25,0.0211925,-36.5884,-2.4507,0.02023,4.82071,3.91603,151.09275,183.2215,-37.898125,18.60405,0.20582975,29.4115,97.643,-25.628425,-2.1709325,-2.630725,-15.556825,-16.282475,0.2567825
2,16.75,0.0160125,-42.5305,-2.55805,0.0175375,0.0516675,1.453075,149.515,175.88025,-39.412375,5.8563075,0.14342825,31.409775,97.656,-28.185175,-2.319795,-2.7663875,-15.595475,-16.24805,0.1779205
2,17.25,0.0197125,-39.5121,-3.682105,0.013851,0,0.05009625,148.502,171.6555,-42.64675,0.60054225,0.1116735,40.91795,97.65925,-30.227175,-2.22682,-2.63591,-15.6427,-16.21015,0.1732085
2,17.75,0.01738,-44.9305,-3.3332,0.01,0,0,147.3235,168.9025,-45.10095,0.024033025,0.089710175,49.0086,97.65645,-32.524075,-2.2090625,-2.6035875,-15.6822,-16.167325,0.162223
2,18.25,-0.2189207349,-39.5306,-3.225925,0.016285,0,0,146.151,166.991,-42.8493,0,0.08859065,51.4632,97.674,-33.1942,-2.19901,-2.6060525,-15.724975,-16.126375,0.1866205
2,18.75,-0.172066735375,-31.3208,-3.677865,0.0155075,0,0,146.1575,165.78925,-42.3375,0,0.073632625,53.66425,97.6771,-33.89295,-2.2498275,-2.6574625,-15.755125,-16.08195,0.17016675
2,19.25,0.01579,-41.6974,-3.7258125,0.0202,0,0,145.632,164.883,-34.28145,0,0.04923215,57.8541,97.694525,-34.594625,-2.289165,-2.69915,-15.79555,-16.045025,0.186418
2,19.75,0.009986,-45.3075,-8.84778,0.0168,0,0,145.759,163.63675,-42.69705,0,0.0343862,56.1572,97.7057,-35.2814,-2.3325725,-2.7421475,-15.829025,-16.00885,0.19551275
2,20.25,0.00488449999999999,-47.128325,-6.544835,0.01725,0,0,145.2575,163.62275,-42.72365,0,0.07453535,55.0578,97.7152,-35.4969,-2.3432625,-2.761205,-15.867125,-15.9844,0.187214
2,20.75,0.0284,-37.02075,-6.984075,0.018625,0,0,146.03,163.5605,-49.61475,0,0.087919225,53.65815,97.73055,-35.33355,-2.363645,-2.78831,-15.879625,-15.9699,0.206276
2,21.25,0.038485,-55.511,-7.1288525,0.0182475,0,0,146.46125,163.90675,-48.776125,0,0.0654546,50.582175,97.7442,-35.58855,-2.3662175,-2.791895,-15.889325,-15.966375,0.1845655
2,21.75,0.06356,-58.4919,-6.94862,0.024905,0,0,146.626,164.46925,-53.1454,0,0.059647,51.22835,97.775975,-36.17825,-2.3830175,-2.8076175,-15.879,-15.96805,0.196153
2,22.25,0.0417725,-57.4267,-5.25178,0.02215,0,0,148.773,166.07675,-50.14125,0,0.070597775,51.00945,97.8212,-36.219125,-2.1626825,-2.6195675,-15.885175,-15.98635,0.20626175
2,22.75,0.008757,-49.10665,-4.1536075,0.0187,0,0,148.3575,165.60575,-46.1725,0,0.08451715,48.660625,97.835,-35.46005,-2.15733,-2.6208075,-15.87295,-16.011425,0.188972
2,23.25,0.0177275,-45.0568,-5.5536,0.01797,0,0,149.29,165.913,-44.356,0,0.08242695,47.9883,97.80875,-35.8261,-2.21632,-2.7037825,-15.87735,-16.049475,0.2056475
2,23.75,0.00669,-39.288375,-4.3267175,0.019125,0,0,148.31,165.286,-42.015,0,0.07722445,46.5997,97.80015,-35.943375,-2.351755,-2.8020275,-15.8619,-16.09585,0.1915875
3,0.25,0.01123375,-61.270675,-6.374975,0.01817,0,0,150.218,165.17025,-52.508425,0,0.1003385,37.641525,97.407,-34.46765,-0.7842575,-1.273345,-7.2883575,-8.20351,0.20671425
3,0.75,0.01393475,-57.159,-4.55222,0.0192125,0,0,149.7395,163.93775,-51.23805,0,0.089905525,39.156,97.38275,-35.139925,-0.7689505,-1.3092925,-7.2966175,-8.27102,0.180411
3,1.25,0.00679600000000001,-49.9231,-6.25708,0.0185175,0,0,150.1805,164.62175,-47.6652,0,0.087839375,36.692375,97.356,-35.586125,-0.785807,-1.3037375,-7.323875,-8.4047175,0.2257185
3,1.75,0.0182075,-58.225,-6.328425,0.0190475,0,0,149.999,164.872,-53.9975,0,0.09156475,38.68125,97.3479,-35.725225,-0.794121,-1.2295075,-7.3138775,-8.5094525,0.22199025
3,2.25,0.0108495,-65.0081,-12.878225,0.0175,0,0,150.321,163.567,-47.9323,0,0.0890749,36.440125,97.3385,-35.9292,-0.7437775,-1.2244775,-7.311245,-8.520645,0.202437
3,2.75,0.0255375,-56.8058,-3.6935525,0.021435,0,0,150.786,162.797,-49.4706,0,0.084701325,36.126425,97.343,-35.01725,-0.7583415,-1.2389175,-7.29138,-8.4945025,0.19426625
3,3.25,0.006808,-64.6582,-4.10928,0.01379,0,0,154.7195,165.93075,-44.5005,0,0.084324025,34.755125,97.37625,-35.222225,-0.7684885,-1.2054925,-7.2874475,-8.5106,0.1799205
3,3.75,0.012855,-61.3185,-6.05585,0.019195,0,0,164.046,168.96175,-45.6474,0,0.0852737,37.310175,97.40925,-35.530275,-0.76581775,-1.247365,-7.27902,-8.5152125,0.19915275
3,4.25,0.0017955,-62.28575,-6.0633,0.0212375,0,0,171.372,168.19425,-46.7425,0,0.058757075,36.8723,97.4491,-35.28515,-0.77473425,-1.222875,-7.295745,-8.5381125,0.186272
3,4.75,-0.165341429,-55.83975,-5.32969,0.0204875,0,0,168.595,167.3175,-41.4723,0,0.0624374,39.153875,97.4962,-35.357925,-0.78349275,-1.24214,-7.3058925,-8.6795275,0.22603925
3,5.25,0.007336,-42.3435,-3.3691,0.0203,0,0,171.7005,167.05025,-43.14795,0,0.056963725,39.485525,97.54675,-35.44045,-0.783394,-1.2576475,-7.3175325,-8.8233775,0.20348025
3,5.75,0.02999375,-56.4638,-4.006685,0.01365,0,0,171.03375,165.692,-39.51915,0,0.05131775,40.12515,97.56135,-35.542725,-0.79619825,-1.2689,-7.325215,-8.8996175,0.18656625
3,6.25,0.00889,-39.7442,-3.50121,0.01788,0,0,170.995,165.62625,-32.881625,0,0.0546979,41.825775,97.571,-35.809775,-0.80889225,-1.275995,-7.3412925,-8.9079925,0.203605
3,6.75,-0.0288432942249999,-39.541075,-3.986155,0.02075,0,0,170.598,165.0885,-33.57735,0.0011836825,0.0869719,49.7551,97.5872,-35.674775,-0.813637,-1.2869575,-7.34384,-8.9099125,0.19755775
3,7.25,0.0139775,-48.16375,-23.33647,0.015645,0,0.0328095,170.34,164.488,-29.5793,0.20237575,0.086587575,49.2853,97.617925,-36.156,-0.80181025,-1.29688,-7.35601,-8.91065,0.19064725
3,7.75,0.03256,-37.9825,-2.73548,0.0213,0.60354725,1.090065,170.5155,164.78825,-24.909225,3.8210825,0.087557525,43.31825,97.6369,-35.91525,-0.80884075,-1.3233875,-7.36644,-9.018685,0.209002
3,8.25,0.076335,-39.550625,-4.48792,0.02428,5.35186,4.84224,172.91,165.93475,-15.5148,17.4135,0.09312035,36.663175,97.672325,-34.0544,-0.812446,-1.334815,-7.383805,-9.1461,0.18216325
3,8.75,-0.425618339,-31.7606,-2.06621,0.025345,9.5381,11.672025,185.33275,173.51425,-6.7148675,38.802275,0.1166125,31.727875,97.663375,-29.695075,-0.80271275,-1.31742,-7.379755,-9.2946425,0.255538
3,9.25,0.0158,-25.143,-3.46414,0.0237225,17.2705,19.285775,191.68625,183.921,-8.52954,65.27585,0.17561225,31.68615,97.648025,-27.258325,-0.74977225,-1.2327825,-7.219395,-9.4177825,0.214695
3,9.75,-0.1394100275,-19.3613,-1.84603,0.038515,38.892975,31.616775,195.9495,196.22625,-15.8618,107.26075,0.23853325,29.68795,97.64,-25.941675,-0.747111,-1.263445,-7.1649225,-9.40963,0.3006895
3,10.25,-0.7547605137,-21.680525,-1.7494375,0.0456375,57.842,43.3167,200.367,200.475,-19.6165,149.751,0.28277025,27.735825,97.6232,-24.439875,-0.725567,-1.22015,-7.1593925,-9.4367575,0.364947
3,10.75,-0.428738068875,-19.39335,-1.2401625,0.0604,62.03955,52.52225,191.7275,206.71525,-22.8322,185.99675,0.271185,25.660425,97.5973,-23.313925,-0.6426565,-1.10266,-7.480955,-9.53538,0.433519
3,11.25,-0.780703855925,-14.625075,0.00141750000000015,0.0619125,61.7992,60.9624,195.16,210.572,-32.9942,205.78,0.337736,23.0202,97.576875,-22.436,-0.621822,-1.08764,-7.394865,-9.63242,0.496208
3,11.75,-0.4693407473,-16.3468,-0.468421,0.06892,71.915875,58.0328,167.53925,215.284,-40.1907,198.718,0.425562,23.1468,97.5533,-21.6924,-0.627354,-1.1298,-7.3852925,-9.69772,0.595794
3,12.25,-0.7485576928,-12.9427,0.28540875,0.05982,81.57475,64.6982,168.2445,219.176,-53.52975,221.854,0.528544,22.2958,97.533125,-20.6308,-0.584002,-1.08534,-7.4174525,-9.73674,0.599724
3,12.75,-0.66425301235,-17.92325,0.4129185,0.065905,86.448075,61.732275,166.578,222.2175,-69.489425,214.8445,0.55536775,20.910925,97.517,-19.590525,-0.58375075,-1.153345,-7.4239,-9.747205,0.5266395
3,13.25,-0.594725815175,-20.72445,-0.25007,0.08063,80.56645,55.0716,166.913,224.33225,-63.36935,192.4465,0.56700175,19.967775,97.501,-18.922225,-0.57344075,-1.1515125,-7.375765,-9.7282825,0.5263135
3,13.75,-0.651035619075,-19.316,0.64096,0.05326,71.775675,74.18565,167.99975,225.7375,-62.464,266.515,0.6228635,19.9081,97.479625,-18.73855,-0.5342725,-1.07257,-7.481565,-9.679635,0.567986
3,14.25,-0.5679386284,-20.4498,0.57679,0.06995,53.3573,56.585125,170.6495,226.96625,-54.92055,195.24775,0.584657,18.657175,97.4576,-18.3497,-0.6585395,-1.1832375,-7.383375,-9.60873,0.5846645
3,14.75,-0.656858962,-26.164,0.750223,0.062775,42.76805,52.9967,169.3015,226.628,-39.31515,180.2135,0.615639,18.4621,97.443125,-18.0552,-0.7358665,-1.24555,-7.4975,-9.534975,0.578812
3,15.25,-0.472907396,-34.854,0.6894435,0.0850625,42.7129,48.6344,168.761,226.082,-31.286375,169.872,0.467526,17.9926,97.431625,-17.8204,-0.753034,-1.2683,-7.73399,-9.45362,0.693256
3,15.75,-0.308690078825,-29.1272,0.3102695,0.06119,43.777725,49.0666,168.8265,225.238,-19.3121,161.716,0.58148,18.1824,97.414575,-17.5526,-0.80055,-1.2594,-8.648815,-9.34208,0.535922
3,16.25,-0.4241811803,-33.4653,-0.271422,0.067275,30.906,40.042,171.15525,223.984,-19.543975,133.312,0.536884,18.6552,97.409575,-17.3136,-0.80135,-1.27064,-9.3840575,-9.30676,0.505774
