DOY2,HR2,USTAR,TA,WS,FC,H,LE,RH,PA,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,TS_1_1_1,TS_2_1_1,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2
1,0.25,0.030225,-37.5525,0,0,-99.46185,-4.4292405,28.1065,87.2,-70.392,0,-1.205525,0,0,-8.3995,-7.1131,-20.5585,-24.0215,-14.507,-23.95,-21.113,-16.089675,362.1575
1,0.75,0.02317,-37.45,0,0,-96.952940523,-3.2596,27.59,87.2,-69.50125,0,-1.5525,0,0,-8.39,-7.129,-20.44,-23.98,-14.435,-23.835,-21.08,-16.01075,361.9
1,1.25,0.022908,-37.635,0,-0.0040575,-83.4295752915,-4.10983285105,27.205,87.2,-68.085,-0.002128848,-1.5616,0,0,-8.4,-7.1655,-20.6,-24.325,-14.585,-24.055,-21.3375,-16.245,361.4875
1,1.75,0.0236825,-37.54425,0,-0.000507500000000007,-89.780858417,-4.70189575,25.09625,87.175,-71.657,0,-1.5477,0,0,-8.39975,-7.173825,-20.649,-24.4645,-14.68325,-24.0875,-21.40675,-16.304375,361.355
1,2.25,0.026964,-37.40175,0,0,-98.0346,-4.096295,23.74625,87.15,-72.48,0,-1.51425,0,0,-8.3925,-7.164,-20.689,-24.57925,-14.739,-24.07425,-21.348375,-16.346,361.7725
1,2.75,0.0284585,-37.497,0,0,-89.4556441935,-5.162375,24.5865,87.1,-73.87625,0,-1.44215,0,0,-8.401,-7.144675,-20.69325,-24.6645,-14.779,-24.071,-21.27775,-16.38075,361.6875
1,3.25,0.0268535,-37.428,0,0,-95.843647308,-2.4632180367,23.875,87.08,-71.2525,0,-1.39845,0,0,-8.323,-7.10115,-20.69375,-24.727,-14.8145,-24.036,-21.2155,-16.37375,361.63
1,3.75,0.02367367655,-37.2735,0,0,-97.0378494845,-3.7545875,24.1805,87.1,-72.11,0,-1.4472,0,0,-8.307,-7.09535,-20.6435,-24.767,-14.8445,-24.0275,-21.19775,-16.40925,361.9
1,4.25,0.0300575,-37.312,0,0,-86.2041494935,-4.16069,24.199,87.1,-71.2965,-0.0200754375,-1.129125,0,0,-8.301,-7.09575,-20.67175,-24.904,-15.0435,-23.9,-21.34075,-16.36175,361.9
1,4.75,0.02735425,-37.459,0,0,-98.93115,-6.93672,25.421,87.08,-72.4,-0.00310426975,-1.4205,0,0,-8.321,-7.13,-20.6325,-24.968,-15.068,-23.8905,-21.298,-16.38,361.7
1,5.25,0.026460095075,-37.67675,0,0,-113.569792086,-12.87512,25.677,87.1,-71.985,0,-1.566425,0,0,-8.355,-7.122475,-20.639,-25.0195,-15.079,-23.86425,-21.268,-16.41525,361.8
1,5.75,0.018866,-37.621,0,0,-83.780459674,-4.0154505,25.72625,87.1,-70.928,0,-1.5298,0,0,-8.4235,-7.12285,-20.6,-25.057,-15.09375,-23.83375,-21.231375,-16.423625,361.9725
1,6.25,0.0209625,-37.72,0,0,-79.48944270125,-4.723199,26.57875,87.1,-69.62375,0,-1.585625,0,0,-8.434,-7.1133,-20.629,-25.0845,-15.10375,-23.784,-21.2015,-16.423625,362.01
1,6.75,0.025909,-37.79375,0,0,-107.543351735,-7.270082,25.58975,87.1,-67.046,0,-1.7278,0,0,-8.454,-7.104375,-20.61425,-25.09575,-15.109,-23.73775,-21.16525,-16.412,362.0725
1,7.25,0.02621,-37.9925,0,0,-93.961952258,-3.475989,24.762,87.175,-68.6875,0,-1.74585,0,0,-8.451,-7.07895,-20.6145,-25.095,-15.108,-23.7265,-21.1825,-16.364,362.125
1,7.75,0.02434325,-37.93225,0,0,-95.91409278875,-5.02274,25.325,87.1725,-67.052,0,-1.48965,0,0,-8.466,-7.07555,-20.59475,-25.113,-15.109,-23.739,-21.207,-16.405125,362.25
1,8.25,0.026852,-37.858,0,0,-94.4179375455,-4.0356695,25.7615,87.1775,-65.34,0,-1.5635,0,0,-8.492,-7.09885,-20.5935,-25.1025,-15.1135,-23.704,-21.2255,-16.39875,362.17
1,8.75,0.022612,-38.141,0,0,-100.44845368325,-2.7968019066,23.004,87.175,-68.81075,0,-1.479175,0,0,-8.5455,-7.1302,-20.5725,-25.0495,-15.108,-23.676,-21.23425,-16.418,362.26
1,9.25,0.030788,-37.84,0,0,-85.65763337925,-4.86472275,21.6,87.1,-71.633,0,-1.684125,0,0,-8.6,-7.1575,-20.57,-25.06,-15.105,-23.64,-21.29,-16.4575,362.13
