DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,425.454952,7.7983325,2140.908574,0.455467,3.17839775,-4.114805,-16.19629,-2.283541,0.63497275,0.057319,-0.053069,0.267456,0.046121,101.8,82.75,4.104,0.38959525,10.302218,0.209614,7.4255,3.6928335,7.752667,8.29,9.04,-41.060944,0,0,-3.137255,0.367647,298.256296,328.857441
1,0.75,425.98143575,7.921696,2207.02343625,0.358303,-0.097423,-4.101573,-16.900676,-2.5676195,0.6733315,0.06222325,-0.06103975,0.2603075,0.053989,101.793,83.45,3.954,0.34378975,9.882038,0.20759475,7.423167,3.28416675,7.749,8.279667,9.0366665,-40.931268,0,0,-2.941176,0.367647,296.831299,327.53201975
1,1.25,426.1770525,7.6799625,2185.89435775,0.262569,2.83548,-4.11970475,-17.166191,-2.194692,0.6257805,0.05618675,-0.062119,0.25428525,0.05423825,101.79175,83.6,3.93725,0.306805,9.84374,0.20194225,7.41258325,3.04025,7.74425025,8.26416675,9.03000025,-40.222057,0,0,-2.875817,0.367647,298.72779,327.632329
1,1.75,425.835401,7.802723,2170.4869425,0.61997325,3.7910605,-4.10114175,-18.605143,-2.93121775,0.715524,0.05631,-0.050844,0.25842825,0.0511035,101.79875,84.2,3.6675,0.301459,9.337979,0.2111875,7.40275025,2.96474975,7.7486665,8.24666675,9.02250025,-38.83209075,0,0,-2.941176,0.294118,301.114662,327.090546
1,2.25,424.51224925,8.14525825,2174.12445,0.3411095,-4.92547375,-4.14313475,-15.287012,-3.146019,0.656646,0.053348,-0.055492,0.265655,0.050285,101.8,85.5,3.3915,0.260598,9.074335,0.200638,7.403083,2.62275025,7.73633325,8.23833325,9.0233335,-37.79031075,0,0,-2.875817,0.294118,301.793317,325.657546
1,2.75,424.7861755,6.971104,2186.59326125,0.21073225,2.229877,-4.15130925,-16.277071,-1.3329665,0.70559925,0.0522825,-0.05933175,0.2631075,0.052987,101.80075,85.4,3.1165,0.210233,8.87258825,0.188744,7.40474975,2.5339165,7.7143335,8.24583325,9.024167,-34.31954025,0,0,-2.810458,0.367647,301.59411,325.51757
1,3.25,424.60230025,7.3269195,2137.513561,0.3057485,2.607488,-4.12161675,-13.7799345,-1.11431125,0.6283125,0.0539005,-0.06152025,0.253959,0.05033675,101.798,85.4,3.0615,0.211915,8.77387675,0.188592,7.40474975,2.30366675,7.72200025,8.24666675,9.01999975,-33.587957,0,0,-2.89215675,0.441176,302.276344,324.463813
1,3.75,422.337549,7.744889,2191.378687,0.450477,-0.43876675,-4.11963725,-14.5617865,-1.92187,0.65104625,0.053196,-0.053903,0.285824,0.052309,101.77975,84.9,2.922,0.234281,8.53203525,0.1859815,7.4115,2.161083,7.7170835,8.2516665,9.015833,-33.525857,0,0,-2.69607875,0.367647,301.048187,324.419866
1,4.25,424.81763475,7.616531,2193.2087345,0.4366405,3.20448075,-4.123657,-13.1061205,-2.278203,0.6609565,0.05755975,-0.05526925,0.302023,0.055138,101.755,85,2.8885,0.207791,8.42194225,0.175578,7.420417,1.938833,7.726417,8.24,9.016667,-32.4420025,0,0,-2.69607875,0.294118,302.358834,323.489712
1,4.75,424.397991,7.3933625,2235.763079,0.24628075,4.919411,-4.11765775,-13.186385,-2.226948,0.70950625,0.05306475,-0.043837,0.267284,0.052102,101.7685,86,2.789,0.195904,8.25516625,0.1838345,7.41583325,1.65191675,7.72800025,8.22250025,9.02499975,-31.560379,0,0,-2.810458,0.294118,302.350622,323.528754
