DOY2,HR2,CO2,FC,H2O,SC,G,H,LE,SH,SLE,PA,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TAU,USTAR,WS
1,5.25,363.27461405,4.799540128,27.67079021,0.0227,-14.26709446,-36.452537345,11.68200327,-0.300129062,-0.29456318,100.90505,25.80659405,23.788,8.577,379.5378,439.2267,-41.847498,-11.27283,-4.165333,24.745,27.89625,24.2,27.53125,-0.0693261475,0.223513625,2.236796891
1,5.75,369.3703029,4.427243754,27.120412495,0.0333,-13.00037904,-35.056721105,14.76209791,-0.153853416,-0.355741,100.929,25.58578635,23.5745,8.50715,379.0863,438.0108,-42.57,-10.77233,-3.987,24.7375,27.80375,24.1325,27.455,-0.0851689615,0.250232395,2.31514543
1,6.25,369.8450467,4.1011019325,27.51372633,-0.00886,-11.57617574,-33.28124,15.828808285,0.4552658655,0.124263391,100.958,25.82032005,23.824333,8.9191755,378.2816,441.7608,-33.63,11.94133,-0.5656666,24.785,27.73375,24.1375,27.3975,-0.0896533805,0.2668684805,2.334573173
1,6.75,369.2732851,1.643838371,28.27143402,-0.165315785,-2.987211896,-21.773583195,33.47180508,4.390872978,2.6183232335,100.9995,26.2688498,24.767,10.36827,381.0305,449.1182,11.04083,103.9073,17.14517,24.96,27.6675,24.4,27.3125,-0.131533299,0.335894549,3.0643119545
1,7.25,362.5816,-4.901492327,28.895374785,-0.332212037,7.351164167,5.1134377185,63.18149,4.627629493,2.777610833,101.03675,27.3560082,25.956,11.994964,386.1563,458.1125,76.9,216.7815,44.23483,25.325,27.615,25.53,27.2625,-0.151232638,0.3598657845,3.277145663
1,7.75,353.4960737,-8.195821961,29.09885534,-0.233247433,17.85167474,35.14409874,100.1134847,3.8291725,1.369599342,101.08325,28.44221045,27.111664,14.44662082,390.285,467.256,149.6,324.8228,65.99333,25.625,27.5875,27.555,27.32,-0.229304157,0.4435469605,3.9772582945
1,8.25,349.4477,-11.842758845,29.52270302,-0.0907678,32.06200725,73.12888624,135.207262,3.6062217165,0.988614278,101.1034,29.1949201,28.075665,16.5085,395.4142,476.388,226.6078,444.0083,91.116,26.02,27.61,30.175,27.475,-0.353228,0.5522143475,4.5795198745
1,8.75,348.4629894,-14.959832165,29.50475542,-0.0719,39.044028885,111.0338097,176.35504585,2.993831796,0.1334931495,101.1158,30.2038632,29.034,18.53711024,397.6038,482.858,303.3587934,554.2772,111.8375,26.69,27.7525,32.96,27.7425,-0.427705658,0.609016647,5.339500841
1,9.25,347.0487461,-16.418912545,28.996778655,-0.0506609085,41.83971656,147.94439155,198.8955332,2.922454874,-0.123356224,101.1198,30.8239777,29.84454075,20.6052,403.0598,488.3958,369.75256,650.8492,131.7465,27.7375,27.89125,35.05,28.1675,-0.4931601565,0.65541854,5.766307832
1,9.75,346.54390385,-17.126435,29.13288784,-0.012539415,45.137156135,169.3077342,214.3545611,2.271186,-0.051235001,101.1082,31.3751884,30.498665,22.260489,405.6703,491.774,424.3735446,736.9352,142.0333,28.5175,28.145,36.8225,28.84,-0.5147833,0.670344706,5.908756321
1,10.25,346.9521,-17.680045,29.00618149,-0.00825617,43.093591865,188.2334569,234.75023295,1.656959744,0.0119496385,101.0828,31.74156295,30.8825,23.622691655,404.8238,495.1345,473.4251309,806.663,153.8635,29.83,28.41,38.235,29.44625,-0.565398997,0.7010220785,6.0366837035
1,10.75,347.10085,-18.25945,29.1334739,-0.028635999,43.506035185,223.2438,260.5018622,1.5306214375,0.059,101.0538,32.0820713,31.27,24.573535,408.8343,501.2741,504.6,872.8883,160.6846,29.63,28.71125,39.2275,30.13,-0.595913402,0.721557809,6.2261900585
1,11.25,346.4816541,-18.18236311,29.44375095,-0.0170437485,48.14420101,239.3147475,268.2204746,1.465108,-0.020903502,101.018,32.419861,31.6185,25.68623435,412.2963,505.0581,534.7561,902.0916,159.5375,30.2025,29.11,40.2475,30.73,-0.6007269,0.7262654,6.483943
1,11.75,346.8092305,-17.70833982,29.47623,0.01313535,52.65384175,240.72335,264.9122471,1.307007752,0.4165086535,100.97,32.62024555,31.9435,26.6748265,414.2268,506.26975,540.14706935,917.4284,163.4501,32.445,29.62125,41.7075,31.41375,-0.5887128345,0.7185336695,6.220421973
1,12.25,345.7525,-17.70208,29.23457864,-0.102445331,39.92791257,245.9482652,256.1368,1.3255675865,-0.4220167,100.926,32.8785204,32.13583,27.09895329,413.6941,509.31585,533.13856575,906.9348,161.99285,32.955,30.075,42.26,32.025,-0.613314892,0.73172354,6.2563541125
1,12.75,345.2288138,-18.615946175,29.33756249,-0.03068674,44.2895681,233.1691341,253.4011,0.170399466,0.8040078185,100.87165,32.9079126,32.19,27.12655,412.79495,510.06735,517.2034887,876.38615,150.15675,33.59,30.525,42.36,32.68,-0.634766074,0.746056918,6.453301336
1,13.25,345.9011459,-17.55387745,28.03565879,-0.008356436,39.44105892,221.2216,248.87375765,0.423147755,0.5160372,100.8151,32.9227021,32.2865,27.347322305,415.1067,509.4289,490.63717785,828.6978,138.42465,34.11,31.0475,42.48,33.04375,-0.626166729,0.742206111,6.44805907
1,13.75,346.4700922,-16.84068,27.668282605,-0.0068689315,39.79820681,187.1941419,234.7655608,0.261721014,0.92649952,100.7645,32.9013126,32.153,26.8937,416.17635,506.9385,440.08954465,745.5824,119.92785,34.445,31.4525,41.59,33.305,-0.5814963,0.7164869,6.347180446
1,14.25,345.34919235,-15.64013189,30.13630177,-0.021680116,27.30257977,165.9106372,228.72485695,0.0755,0.476938538,100.72355,32.8148226,31.921,26.486777975,414.0727,503.84935,387.32335,680.3991,112.48475,34.71,31.8475,41.29,33.3525,-0.6008712,0.72695707,6.228325894
1,14.75,345.5219199,-13.91958921,29.92302408,-0.04116527,14.52065133,138.1126327,200.6009735,-0.4108383215,-0.098895408,100.71095,32.69062375,31.731,25.85551853,412.436,500.36455,327.1275483,600.4338,102.972915,34.785,32.1425,39.47,33.4,-0.551930929,0.698349729,6.2199006395
1,15.25,345.3673034,-12.591235,29.83751231,-0.01450779,-0.954180792,104.2824431,179.23988695,-0.940056342,0.10877297,100.7061,32.56083885,31.391,24.95168096,411.1356,496.5168,249.5271458,480.82805,84.251075,34.685,32.28,37.68,33.315,-0.5298761995,0.6819111315,6.0150719765
1,15.75,345.21767525,-9.693681127,29.07416962,-0.015,-10.8096925,63.14638562,153.3371192,-2.416284939,-0.211935992,100.70675,32.264169,30.9055,23.75074891,409.9933,490.6033,170.8704,357.52195,66.995915,34.35,32.39,36.16,33.13,-0.515843941,0.673167,6.119099061
1,16.25,344.3093999,-6.606969,30.166500415,0.025,-7.1593085,28.38815762,105.4199188,-2.55299325,0.243477326,100.7168,31.8273985,30.377805165,22.391482545,402.86075,486.2767,90.47813166,261.84105,49.155995,33.705,32.46,34.71,32.8625,-0.4659039995,0.6369735875,5.8756937575
1,16.75,346.0914473,-3.640813,28.99614658,0.07749948,-12.34370346,-13.21990847,83.1191069,-3.1047233065,-0.0809,100.7542,31.2622365,29.7915,20.250378295,400.10135,479.4414,12.24215,122.9785,29.448415,33.185,32.355,33.55,32.6125,-0.398596172,0.590125927,5.369882089
1,17.25,346.4077785,2.592606571,30.84206149,0.176681098,-13.69237837,-33.07989,43.195685,-3.748339345,-0.570813009,100.7869,30.61466875,28.8899155,18.493546305,400.27305,473.44635,-41.82168592,20.456835,7.212666,32.065,32.1025,32.05,32.365,-0.332691319,0.537335156,4.854352696
1,17.75,347.213839,4.7419613215,30.94717057,0.167815475,-15.59766508,-44.23502039,28.24924804,-3.636944477,0.377863462,100.82875,29.9617277,28.159,16.923965,396.04845,466.11635,-52.741559245,-6.6664165,-3.4725,30.63,31.7975,30.445,32.025,-0.2326498825,0.447321612,4.4597733135
1,18.25,348.1235,4.786968,30.725067165,0.111036548,-15.2487555,-45.43982635,25.64638,-2.2808111655,0.115509717,100.8675,29.3875275,27.505722,15.565063725,394.42705,461.8993,-53.443615,-11.9225,-4.5087495,29.98,31.515,29.46,31.675,-0.2204777,0.4304360795,4.0623194735
1,18.75,348.9020913,5.040073,30.120868445,0.0704,-11.84281883,-44.059775545,24.6228,-1.3869833195,-0.0654,100.9089,28.9820082,27.091,14.506697,392.0333,458.938,-51.2657935,-11.957,-4.436583,29.51,31.24,28.82,31.37,-0.2081818955,0.423493794,3.972648039
1,19.25,349.35093165,5.012507244,30.35064722,0.057571713,-12.035684,-45.26706474,22.307003565,-1.0419775,-0.0559,100.94575,28.78980455,26.8175,13.97472344,390.11835,455.2189,-49.895,-11.913,-4.4396665,29.025,30.9875,28.5,31.01,-0.1887383345,0.4029625335,3.723200436
1,19.75,349.68376035,4.76349559,30.073461765,0.0034717485,-12.54792904,-44.31241661,21.57687,-0.8930498045,-0.200371697,100.98425,28.4804836,26.5485,13.27386925,390.78025,453.89835,-49.570255,-11.642915,-4.4278335,28.48,30.75,27.975,30.7625,-0.166439899,0.3759131405,3.5968834905
1,20.25,350.1492706,4.620379,29.98032798,0.025247467,-11.3870666,-41.03304464,22.93808412,-0.7847538905,-0.703201504,101.0081,28.3914,26.3064985,13.17415194,389.452,452.529,-49.955136,-11.67825,-4.433583,28.16,30.5125,27.665,30.535,-0.139711424,0.3452977785,3.3937638685
1,20.75,352.8271238,4.71943666,30.15398348,0.058508117,-12.83165308,-43.95384333,20.49740811,-0.6341453885,-0.4356387,101.0399,28.1649002,26.154,12.75065287,386.4966,451.54555,-49.330928,-11.7135,-4.360833,27.91,30.295,27.35,30.315,-0.13804569,0.343334813,3.3466580955
1,21.25,353.6394352,4.8610088545,30.21203153,0.0411878,-14.40563717,-43.983827685,19.80232,-0.6390116205,-0.225754187,101.05565,28.03438825,26.1525,12.600028375,384.79125,450.97275,-50.4924515,-11.763085,-4.382583,27.69,30.0925,27.045,30.095,-0.1381170585,0.336066249,3.474919303
1,21.75,352.33724305,4.661207,30.00749195,0.0279766,-13.11514679,-42.203656415,19.14288,-0.5418871185,-0.364517165,101.0533,27.88115085,25.9475,12.350459475,384.56,450.1805,-48.33,-11.76433,-4.391167,27.21,29.88875,26.63,29.85625,-0.134711539,0.337386088,3.280885583
1,22.25,353.3302205,4.74332453,30.00297969,-0.001015592,-12.502939845,-45.73340865,18.64314,-0.599009891,0.115313805,101.0524,27.73676645,25.681,12.113220455,384.92335,448.9008,-47.653056,-11.627585,-4.357666,26.99,29.745,26.53,29.6475,-0.142027405,0.3490441505,3.2124739995
1,22.75,355.5647912,4.5414403525,29.93892588,0.034924387,-14.78740967,-45.024995925,17.18736,-0.5324266585,0.074,101.04485,27.4188492500001,25.30498471,11.856644855,385.59825,447.8225,-47.206545,-11.600415,-4.3238335,26.85,29.5875,26.345,29.435,-0.13274356,0.3190099195,3.1784800705
1,23.25,353.5294315,4.4946418435,29.64053921,0.027680431,-13.8979345,-40.73266,15.69007015,-0.5963778015,-0.4860344835,101.0243,27.26289225,25.38025,11.447,383.95075,447.0724,-47.043951325,-11.321665,-4.2777495,26.645,29.435,26.065,29.26,-0.107700228,0.293400992,3.148093861
1,23.75,357.281895,4.329351247,29.04043869,0.0388294,-13.79932845,-41.768127605,13.80004548,-0.6746465,-0.302718762,101.0022,27.0713663,25.075,11.176917,381.39765,444.1591,-47.22428508,-11.395585,-4.185333,26.4175,29.29125,25.8675,29.04,-0.110954869,0.294017213,2.915147509
2,0.25,378.84388815,4.926778085,26.17575465,0.007417647,-16.06795467,-50.54013,16.30267646,-0.518815799,-0.584701641,100.979,27.1401,25.20337654,11.85216202,386.4634,448.92845,-52.7299915,-3.2446665,-0.26283335,27.93,29.755,26.71,29.60625,-0.1308982,0.3349786,3.133187827
2,0.75,377.30054325,4.398454,25.78406596,0.02640239,-14.90686746,-46.77375608,15.443751305,-1.014576,-0.497323,100.9513,26.8559,25.033489875,11.3455,385.7583,447.72175,-51.800225,-3.190416,-0.2893333,27.78,29.6175,26.505,29.46125,-0.11848795,0.3143852,2.901909724
2,1.25,377.9606235,4.3356333875,25.98839396,0.0077331085,-15.7682124,-40.90016,12.51567,-0.7195985,-0.5092624065,100.9248,26.7267951,24.835,10.64222,385.29955,446.30875,-50.91955,-3.231,-0.308,27.62,29.47375,26.315,29.335,-0.09957183,0.2923056,2.948596552
2,1.75,379.3372,4.310194,26.32331,-0.00646,-15.28291969,-41.09416729,13.73539,-0.5078267285,-0.49858404,100.9015,26.49173365,24.639,10.285355,386.3734,445.3895,-50.124125,-3.251833,-0.29141665,27.45,29.33625,26.13,29.20125,-0.088423252,0.275725608,2.81586167
2,2.25,379.62305675,4.12040222,26.19927,0.003066265,-16.29942446,-36.578345155,10.89747,-0.736704735,-0.2713574,100.8848,26.3707,24.513,9.797346,387.23145,443.8689,-50.6595332,-3.229333,-0.32699995,27.35,29.2175,25.89,29.04375,-0.081539575,0.25343238,2.462261112
2,2.75,379.7195,4.685505,26.002875,0.041052955,-14.2406614,-39.19855,11.99806,-0.694534309,-0.4335069855,100.8705,26.1911,24.187,9.5356,384.7397,442.24635,-49.37139985,-3.168833,-0.36141665,27.22,29.10625,25.72,28.8825,-0.06596067,0.2262052,2.256288
2,3.25,380.2510715,4.404377,25.870354525,-0.017987515,-15.60993067,-37.80179988,10.00673,-0.3540939,-0.27139745,100.8697,26.1073,24.143165,9.9128063385,383.2745,440.971,-48.133435,-3.2210835,-0.37825,27.14,28.9775,25.52,28.73375,-0.064162745,0.2329824,2.397637429
2,3.75,381.109,4.189337,25.859778045,-0.0067098835,-15.766703345,-40.67172712,10.12072,-0.4420081,-0.10999287,100.8746,25.9694241,23.9525,9.483821222,385.2536,441.559,-48.11,-3.119333,-0.4078333,27.03,28.85,25.445,28.61,-0.07584354,0.238547075,2.343052
2,4.25,381.77438505,4.736058176,25.75648668,0.0019375845,-15.031290125,-43.3241,10.6554,-0.1757121,-0.7644009625,100.8932,26.0916904,24.127,9.4390054905,386.017,440.9271,-47.7720995,-3.1113335,-0.44866665,26.98,28.755,25.3,28.44,-0.083020825,0.2534402,2.596349
2,4.75,382.215534,4.7526679305,25.876467165,0.007296518,-14.283787,-42.86253,12.7154,-0.2217195,-0.03418244,100.915,26.0413682,24.189395875,9.525079242,384.57395,441.04085,-47.70068315,-3.141083,-0.38291665,26.89,28.655,25.13,28.34375,-0.106488466,0.257622752,2.790827549
2,5.25,381.64915,4.3711305,25.84289,-0.01037147,-15.05631429,-44.71792105,12.77084136,-0.2337804,-0.1189158375,100.9438,25.9896208,24.021,9.1049,383.85245,439.16285,-47.101755,-3.153417,-0.41466665,26.78,28.575,25.06,28.195,-0.0836265095,0.2566081,2.44156113
2,5.75,380.79103775,4.367547948,25.840638735,0.038347825,-14.69126702,-43.89231229,11.42467,-0.2186776,-0.499105299,100.969,26.0515,23.9565,9.15705,385.5981,440.024,-45.94586635,-2.412833,-0.32516665,26.68,28.52,24.92,28.0225,-0.10988635,0.2663687,2.584834842
2,6.25,380.5805,3.625846,26.147378945,-0.0063353275,-12.61225017,-40.803360485,16.05009973,1.029941,0.5777669685,101.0007,25.9716145,24.014835,9.5824,384.01685,440.22015,-31.97032,29.659165,4.415083,26.52,28.4825,24.88,27.8825,-0.109341117,0.2942385,2.692018
2,6.75,381.19743415,-0.260424312,26.17530713,-0.154007599,-1.213078729,-21.61130327,32.65386237,4.265711756,2.6196350165,101.0367,26.4252868,24.809,11.1113,385.54115,453.11445,17.845,137.6886,24.55575,26.625,28.405,25.38,27.775,-0.124701201,0.2820657,2.674646563
2,7.25,377.3227994,-5.478796,26.275459945,-0.254403412,17.01708329,8.7367999655,65.618918645,5.377535,2.586987,101.0702,27.6002938,26.3510605,13.084305,388.1109,469.568,93.349715,256.3671,50.57841,26.925,28.3525,26.975,27.7575,-0.184314106,0.3970919,3.503993
2,7.75,377.0611,-10.82834,26.21483453,-0.0795,27.50362235,49.32785,102.7689,4.4733189705,1.414260067,101.102,28.67309285,27.546,15.69921,393.31925,485.30505,176.145665,378.39865,76.405575,27.5,28.31,29.695,27.9725,-0.3107100365,0.517378176,4.5443668275
2,8.25,375.27603375,-13.94902,26.18452,-0.0375,34.945547,75.91836,145.24589895,3.2698597765,0.048673,101.1142,29.491076,28.596,18.127725,398.31785,500.6801,264.47305,504.82955,102.46545,28.2,28.3475,32.075,28.22,-0.429746429,0.610583105,5.921752268
2,8.75,370.9452209,-16.05261,26.31246,-0.03143661,42.15452967,107.5231,170.7891,2.801036761,-0.47882451,101.1296,30.19786475,29.488165,20.3842,401.0559,516.053,350.4409,623.8778,127.42375,29.15,28.33125,33.98,28.56,-0.498591122,0.656714881,6.389974581
2,9.25,371.9986201,-18.76268,26.120696265,-0.0224,46.88197979,151.3119,208.28311795,2.5348899075,-0.3880902,101.1225,30.84215,30.308,22.576215,407.45085,529.84105,422.56715,729.61465,147.90955,30.07,28.36625,36,29.08,-0.5744663665,0.708609882,6.9270184795
2,9.75,372.6326322,-19.24758,26.363649355,-0.001797785,52.67459321,175.7533,226.0839,2.4370505,-0.621433978,101.1172,31.40688375,30.855665,24.303915985,408.2329,541.29075,489.5868,816.64715,164.64565,31.2475,28.5175,37.765,29.32,-0.6216971,0.7363088,7.25478
2,10.25,374.12338865,-21.17035288,26.08074,-0.0035144415,54.43705044,206.46390295,244.11121975,2.282080597,-0.718470484,101.0885,31.8660036,31.4575,25.998664355,412.02,550.69045,536.24815,888.77005,178.35285,32.6025,28.715,39.105,29.58625,-0.615277337,0.73283362,7.091035176
2,10.75,372.957035,-21.09767,26.10474,-0.03372823,57.13024919,230.7542,267.5886,1.9524513595,-0.42324035,101.0498,32.3236014,31.9705,27.43697201,416.63815,559.54215,578.28565,945.0911,188.477,33.8325,28.9825,40.465,30.06,-0.653956198,0.756339596,7.225746
2,11.25,372.2106,-21.94241,26.17286,-0.006380392,57.8938994,241.22655,258.4946,1.794383,-0.14937095,101.0048,32.78252735,32.415,28.75081837,417.30205,568.15405,604.0722,985.5714,192.841,34.7275,29.3,41.9,30.81,-0.67293905,0.76727285,7.3845015
2,11.75,372.9545,-20.03254,25.54176762,-0.009445006,54.35857154,248.7612662,275.7121,1.370505,-0.0352914,100.9533,33.12615,32.861665,29.618365,422.4023,571.53565,624.32565,993.28155,197.1206,35.5575,29.6875,42.9,31.615,-0.6506492675,0.7566414745,7.351573085
2,12.25,373.662012,-20.515645,25.40706,-0.0659,51.79642175,248.85175,274.7841,1.21616247,-0.616437628,100.89625,33.504261,33.2455,30.51295286,428.3469,575.0178,623.27955,987.74045,196.3071,36.1675,30.255,43.765,32.255,-0.68497455,0.7785086,7.395846078
2,12.75,373.7884,-20.73151,25.27372455,-0.04861297,44.47308077,233.56615,263.10597655,0.84701305,-0.00537,100.8492,33.7259,33.369165,31.231324545,430.38965,575.9544,606.76265,960.584,190.93365,36.9525,30.8125,44.13,32.92,-0.68924605,0.776889944,7.15960637
2,13.25,373.15589565,-19.832825,25.34725,-0.015244715,43.016619335,240.96725,264.1128382,0.34057745,0.343039814,100.7958,33.86160315,33.455165,31.31377,429.90615,575.30445,577.9485,905.5478,177.73375,37.725,31.39625,44.3275,33.595,-0.672838862,0.772282361,7.2462670755
2,13.75,373.8761489,-18.65835,25.45999616,-0.024799435,34.92298168,211.1577,242.3015,0.062243024,0.1964644,100.7448,33.8748000000001,33.45833,31.482625,428.8493,568.3669,525.86865,846.8441,166.6355,38.04,31.965,44.0875,33.825,-0.6618493,0.7679103,7.194558
2,14.25,372.1933,-18.80147,25.67527,-0.04773171,27.73335728,191.5312,232.33745,-0.047908725,0.330473048,100.71395,33.8391964,33.28833,30.908635,423.3128,560.3962,472.2994,757.7359,150.10575,38.03,32.45625,43.2075,33.94,-0.64232685,0.75531625,7.2372495
2,14.75,372.8534,-16.83803,25.617495,-0.03593305,14.495816245,152.5559,216.36487735,-0.4706632585,1.227399,100.6958,33.70146545,33.0335,29.751591575,435.2471,552.3334,398.4119,657.387,133.1417,37.745,32.7975,41.36,34.09,-0.6173532295,0.7401649895,7.235769
2,15.25,372.7639,-14.396605,26.10564297,-0.003572787,5.563025646,116.121575,201.4235397,-1.3105079775,0.5634974145,100.6865,33.4007,32.585165,28.877655,424.6117,542.123,310.6756,554.3367,112.2667,37.605,33.0275,40.285,34.19,-0.5842418,0.718662915,6.9561875
2,15.75,372.4204,-11.24725,26.060115,-0.04064155,-4.932051042,68.3412877,152.5767,-2.110658,-0.2207333505,100.6942,33.14538975,32.1645,27.55476,418.989,528.0323,227.2772,437.05,89.62599,36.835,33.1075,38.81,34.08,-0.5571653,0.7020859,6.722074666
2,16.25,372.2345511,-8.6870285,26.49173,-0.005468014,-10.30066048,37.26068062,124.168,-2.5175801785,0.1842654605,100.7075,32.5566201,31.627996,26.07654,416.5435,515.8657,140.12503,317.6313,67.42066,36.1225,32.9875,36.935,33.82,-0.528065653,0.678882,6.473402242
2,16.75,373.93765,-4.653856,26.07519,0.059893685,-13.51716683,-8.12088236,100.34128,-2.916579,0.510832716,100.7237,31.8920973,30.779998,24.336695,419.5887,500.9687,59.63793,202.73435,44.53816,35.1525,32.815,35.115,33.61,-0.4920014,0.6522306,6.427202735
2,17.25,373.8524,0.8247518,26.554735,0.08065794,-18.41483252,-37.62202,48.19792,-4.005509,0.447811805,100.7483,31.1394364,29.861,21.96878092,412.3583,487.4533,-38.76005,48.21975,21.3855,34.05,32.6,33.32,33.34,-0.4040534,0.5868808,6.123932569
2,17.75,375.3331,4.698908,26.10672,0.140660372,-20.880279,-54.55197157,38.175329465,-4.681038,0.76459175,100.7805,30.38969085,29.005,19.772080465,410.2795,476.6636,-52.18528,8.2313335,3.004333,32.9375,32.3375,31.845,33.08,-0.3448654,0.54339755,5.660075227
2,18.25,375.1377,5.464667609,26.11535,0.1114824,-19.56738295,-59.47969,32.728159945,-2.8185427075,0.4921051,100.8173,29.7627408,28.2215,18.1476,402.9228,469.9883,-56.50523,-3.0941665,-0.02833333,32.0625,32.115,30.655,32.79,-0.3124776,0.5132868,5.0989655
2,18.75,375.1583,5.313455452,25.95218,0.07084887,-16.91095756,-56.04332,27.695747775,-1.8008659935,0.382113609,100.862,29.3272,27.7655,16.870837845,403.2036,466.3748,-55.32671,-3.339,-0.06866667,31.2625,31.865,29.955,32.51,-0.2543857,0.4696549,4.834802967
2,19.25,375.5458,5.268271,26.073405,0.06461895,-16.04918917,-56.19228,28.462209725,-1.285243869,0.20801065,100.8985,29.05805,27.315,15.91240076,400.5395,463.1362,-54.14,-3.344833,-0.1131667,30.6575,31.62,29.335,32.13,-0.237133971,0.4529339405,4.706600563
2,19.75,375.3563,5.3004775,26.11181,0.02315918,-15.199928,-56.02414,26.69467,-0.9230194745,0.1032226,100.939,28.80245,27.05,15.39044135,398.6925,461.8633,-53.58891,-3.263,-0.075,30.13,31.4,28.935,31.69,-0.23386765,0.4496284,4.4686245
2,20.25,375.3069,5.278038,26.302380955,0.021,-14.73740946,-54.254535,26.674255,-0.87695645,-0.02494261,100.974,28.53270935,26.779,14.896297835,395.4633,459.2368,-53.63,-3.2805,-0.1218333,29.8,31.195,28.6,31.45,-0.2194264,0.43338285,4.394517542
2,20.75,375.6982,5.215646194,26.343600095,0.02310222,-14.75799596,-56.36347,24.007015,-0.682645707,-0.4073508,101.0102,28.3521136,26.583335,14.47737135,394.1061,458.0253,-53.61448,-3.212167,-0.1425,29.475,31.0025,28.235,31.18,-0.225641735,0.4375353165,4.4098015
2,21.25,374.3320171,5.185522,26.59193,0.01257656,-14.88755833,-55.8028,24.12557,-0.55325399,0.1217245465,101.0272,28.2228738,26.4085,14.29625,392.8831,456.5758,-53.72,-3.233833,-0.1833333,29.1475,30.81,27.94,30.88,-0.22470575,0.43407315,4.3959145
2,21.75,374.9397362,5.222332,26.18406,0.01645966,-15.1073631,-55.080675,24.02117,-0.650359841,-0.249880552,101.0463,28.01603755,26.320165,14.09163248,391.1485,455.7026,-53.99284,-3.244,-0.1115,28.945,30.6125,27.715,30.6,-0.21058635,0.42376155,4.499843
2,22.25,374.9607745,5.112184351,26.01196,0.005413096,-15.18819133,-52.74494,20.826295,-0.6075481875,-0.1044497,101.046,27.89969465,26.1125,13.656689555,391.2805,454.7397,-53.76356667,-3.209167,-0.1408333,28.7375,30.41,27.525,30.295,-0.201653382,0.413400594,4.3761505
2,22.75,375.1602893,5.382647,26.45665,0.013687188,-15.25085931,-55.975605,23.07105,-0.671669341,-0.121090889,101.0417,27.736956,25.8955,13.2561887,388.2538,453.3002,-53.48739,-3.237,-0.195,28.5525,30.23,27.31,30.14,-0.193201642,0.4071621785,4.2722597835
