DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,CO2_1_2_1,H2O,NETRAD,PPFD_IN,PPFD_OUT,PPFD_BC_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,W_SIGMA,V_SIGMA
1,0.25,-1.246175,-1.1863,-3.5659,-82.432525,0.0444,-1.74665,322.955825,356.61,1.087475,-82.3436,0,0,-0.077,-4.07695,-0.30295,171.811375,238.543375,-16.525,53.95,1.092125,99.45,-1.278,-0.3815,0.0475,0.632,1.762,3.557,-1.6195,-1.3125,-0.528,0.387,1.596,3.0145,-14.952,-13.566,-15.897,-16.59,0.07933,0.22179
1,0.75,-1.0647,-1.047925,-2.7503,-94.730775,0.0488,-2.5664,323.2784,356.3475,1.075275,-82.090825,0,0,-0.11065,-4.155875,-0.1151,171.64775,238.1316,-16.7545,54.81,0.98425,99.51,-1.271,-0.39005,0.045,0.62425,1.7527,3.5488,-1.6239,-1.31455,-0.52235,0.39905,1.6094,3.0121,-15.1641,-13.5912,-16.1679,-16.5963,0.10016,0.26159
1,1.25,-0.925,-0.77665,-4.1285,-79.324,0.0713,-1.4611,323.09225,355.97,1.046175,-83.010575,0,0,-0.06405,-4.175125,-0.176025,171.15205,237.734375,-16.962,55.8055,0.941375,99.51,-1.28985,-0.3903,0.0494,0.61675,1.7584,3.5597,-1.63305,-1.2863,-0.542,0.3913,1.61555,3.01835,-15.456,-13.6773,-16.4094,-16.6446,0.122365,0.277865
1,1.75,-0.93825,-0.879625,-5.632,-86.29025,0.0605,-2.02305,323.0441,356,1.078625,-83.394525,0,0,-0.0898,-4.2088,-0.1953,170.54985,237.17705,-17.0775,57.359,1.0688,99.505,-1.30395,-0.41355,0.0522,0.636625,1.7693,3.540575,-1.642125,-1.295,-0.5378,0.39415,1.602875,3.01215,-15.729,-13.881,-16.653,-16.758,0.113325,0.285875
1,2.25,-0.87265,-0.547425,-2.9386,-98.1526,0.0736,-1.61475,323.541875,356.4025,1.1133,-82.4881,0,0,-0.094,-4.203525,-0.1142,168.85825,237.088175,-17.1185,57.307,0.930375,99.5,-1.3012,-0.392,0.06025,0.62895,1.7751,3.5557,-1.6462,-1.27025,-0.55915,0.39625,1.5994,3.01035,-15.8865,-14.8554,-16.8525,-16.7181,0.1224675,0.246105
1,2.75,-0.6156,-1.342325,-4.992125,-82.54175,0.04875,-0.97895,323.08745,356.67,1.0916,-81.668725,0,0,-0.072275,-4.32415,-0.191925,168.37795,236.5499,-17.2195,57.53675,0.8705,99.5,-1.30835,-0.40285,0.051,0.6179,1.75975,3.5483,-1.6725,-1.271,-0.55795,0.39095,1.5918,3.0079,-16.13325,-15.9852,-17.06145,-16.84935,0.092155,0.230075
1,3.25,-0.773875,-0.7969,-4.7232,-95.4218,0.0559,-1.30165,322.6863,356.33,1.1075,-81.52955,0,0,-0.082275,-4.1578,-0.237,167.13315,235.5684,-17.45,56.25825,0.98625,99.455,-1.32155,-0.41025,0.0503,0.6173,1.74865,3.5628,-1.6721,-1.27645,-0.5659,0.39555,1.59625,3.0057,-16.3737,-16.8336,-17.22525,-16.8651,0.088125,0.21496
1,3.75,-0.73675,-0.899275,-3.1542,-77.0452,0.043325,-1.64225,322.73605,356.0925,1.1096,-81.35995,0,0,-0.114875,-4.15215,-0.1675,166.7543,234.9984,-17.58875,55.3605,0.56875,99.5,-1.32515,-0.409,0.054,0.62535,1.74685,3.5556,-1.7074,-1.2527,-0.56595,0.39155,1.59735,3.01115,-16.60785,-16.78215,-17.38695,-16.9911,0.08372,0.17072
1,4.25,-0.6755,-0.609675,-3.457025,-91.4879,0.04695,-2.0534,320.8353,355.77,1.080025,-82.769225,0,0,-0.102075,-4.27185,-0.09395,168.00655,234.6705,-17.77975,54.6945,0.7105,99.4,-1.34305,-0.41705,0.05375,0.6188,1.7445,3.55275,-1.7347,-1.2619,-0.56835,0.39455,1.60065,3.0063,-16.80945,-16.70865,-17.55075,-17.2494,0.06243,0.1948
1,4.75,-1.034425,-0.5244,-3.17175,-88.856375,0.0464,-1.02525,321.02965,355.155,1.058375,-83.23825,0,0,-0.0638,-4.4175,-0.03205,169.4949,234.4185,-17.81475,53.09125,1.022625,99.455,-1.35075,-0.43055,0.0539,0.61545,1.7519,3.5633,-1.7543,-1.2961,-0.56655,0.3985,1.60145,3.00985,-16.989,-16.653,-17.67255,-17.6442,0.056645,0.178735
1,5.25,-1.2006,-0.8911,-4.8875,-93.2518,0.0462,-1.5795,320.8088,355.1625,1.0734,-82.444875,0,0,-0.08035,-4.3811,-0.1319,171.35745,234.02005,-17.68675,53.1225,0.904,99.455,-1.3443,-0.4235,0.03295,0.6165,1.7516,3.54925,-1.7769,-1.2843,-0.57475,0.3913,1.5896,3.0016,-17.031,-16.5354,-17.79855,-18.10515,0.06942,0.175205
1,5.75,-1.0522,-1.3587,-3.2864,-103.5955,0.0433,-2.19165,320.7835,355.4775,1.01395,-83.9233,0,0,-0.068475,-4.16745,-0.17415,173.06935,234.01265,-17.58775,55.54525,1.236125,99.455,-1.34825,-0.42915,0.03855,0.6196,1.7521,3.5601,-1.7975,-1.30735,-0.59345,0.38615,1.59855,2.99655,-16.93125,-16.4997,-17.9004,-18.3456,0.08037,0.26782
1,6.25,-0.767125,-0.88045,-3.79075,-98.875,0.047,-1.3551,320.98695,355.3475,1.0275,-81.636275,0,0,-0.0638,-4.21105,-0.12635,178.53115,234.8111,-17.117,55.04825,1.44975,99.5,-1.35095,-0.43775,0.0331,0.61945,1.75485,3.5538,-1.80935,-1.3014,-0.573,0.3914,1.5828,2.9999,-16.89555,-16.44195,-18.0264,-18.70575,0.097055,0.21864
1,6.75,-1.0619,-1.25075,-6.201425,-97.2825,0.0515,-1.6647,321.00325,356.465,1.04255,-82.37645,0,0,-0.09,-4.1354,-0.091925,173.704825,235.386575,-17.13,55.33,1.224025,99.5,-1.3655,-0.443675,0.026975,0.620275,1.74415,3.5507,-1.805625,-1.341275,-0.592725,0.393525,1.57915,2.99915,-16.779,-16.338,-18.06,-19.131,0.0432825,0.155385
1,7.25,-1.066425,-0.66575,-3.50325,-91.69225,0.04,-1.2459,321.6811,356.4725,1.04595,-82.10395,0,0,-0.056275,-4.19885,-0.06735,169.2445,235.9178,-17.5415,55.19975,0.9445,99.555,-1.37165,-0.43315,0.0343,0.6093,1.75165,3.54815,-1.83325,-1.36345,-0.586,0.39065,1.59895,3.0021,-17.05515,-16.17315,-18.2637,-19.30635,0.0468025,0.1548025
1,7.75,-1.1915,-2.112775,-4.239425,-95.99825,0.03555,-1.52455,321.48245,355.67,1.03235,-77.2994,0.113,0,0,-1.338,0.00310000000000002,171.9994,236.1095,-17.92125,54.874,1.011125,99.555,-1.36915,-0.45435,0.02575,0.63125,1.7467,3.54485,-1.88505,-1.3923,-0.59155,0.3963,1.5981,3.00655,-17.4972,-16.18155,-18.13035,-18.9273,0.03079,0.14495
1,8.25,-0.7263,-1.12525,-6.198425,-90.9975,0.03875,-1.39045,321.1071,355.54,1.01045,-48.4175,4.676,0.009,0.24595,1.43435,0.2775,167.9675,236.58445,-18.01025,55.96725,0.9765,99.5,-1.371,-0.4687,0.0224,0.60305,1.748,3.5464,-1.94645,-1.4334,-0.59855,0.3904,1.58395,3.00235,-17.65995,-16.1511,-18.28995,-18.27105,0.01305,0.0459
1,8.75,-1.179375,-0.88975,-4.32205,-62.9811,0.06985,-2.68555,321.77815,354.6325,1.003,-9.51065,11.8831,0.08595,2.9942,4.4614,0.6202,170.1719,238.82395,-17.5265,53.55325,1.104,99.455,-1.37975,-0.4785,0.032,0.6252,1.75265,3.55025,-1.9938,-1.4388,-0.59265,0.3929,1.59045,2.9971,-17.56755,-16.0566,-18.3498,-17.25465,0.0421,0.160285
1,9.25,-0.795175,-1.025375,-3.1662,-55.304725,0.0783,-1.46605,321.4184,354.795,1.035575,7.724575,28.54625,0.51225,6.2186,13.65905,1.2975,175.87985,242.8107,-17.09775,51.79475,0.752625,99.5,-1.3802,-0.49875,0.02085,0.61455,1.7471,3.55775,-2.02705,-1.454,-0.597,0.40125,1.59375,2.9947,-17.2956,-16.04085,-18.23745,-16.41885,0.089855,0.185145
1,9.75,-1.0812,-1.826175,-11.221025,-57.80385,0.083325,-1.44715,321.26325,355.01,1.0692,13.72425,39.42655,1.82825,11.5763,18.5718,2.0952,174.07195,246.58565,-16.699,51.798,0.432375,99.455,-1.38025,-0.5091,0.016,0.6146,1.7573,3.55165,-2.05915,-1.48255,-0.5874,0.3919,1.58685,2.9909,-16.7496,-15.7773,-17.97705,-16.1847,0.1454,0.31365
1,10.25,-0.957,-1.3846,-3.0411,-49.526,0.1166,-2.059,320.67895,355.58,1.0032,18.3308,49.157025,3.46515,13.6465,23.143375,1.97195,174.96145,250.20475,-16.085,51.13,0.9142,99.4525,-1.384825,-0.5147,0.022575,0.607675,1.750575,3.5546,-2.07595,-1.4831,-0.590775,0.389725,1.586875,2.99205,-16.17,-15.393,-17.955,-15.918,0.156485,0.25272
1,10.75,-1.015,-1.8608,-3.5681,-39.005725,0.17795,-1.7491,320.818125,356.2825,1.0613,23.153875,63.5032,3.800875,15.862625,29.8953,3.31195,178.22635,253.27015,-15.65475,48.75475,0.79525,99.4,-1.37085,-0.51295,0.02775,0.61045,1.76115,3.55305,-2.0856,-1.49055,-0.58125,0.38675,1.5722,2.99975,-15.59985,-14.9394,-17.4279,-15.3531,0.28184,0.4168075
1,11.25,-1.806375,-2.4097,-7.541675,-47.860825,0.1723,-1.4674,321.1383,356.8925,1.0491,27.6417,67.05955,3.39735,21.5005,31.91,3.20875,178.8219,255.64075,-15.00075,46.9185,1.1205,99.4,-1.3476,-0.5234,0.0173,0.60735,1.7502,3.549,-2.0606,-1.453,-0.5829,0.3925,1.5832,2.9975,-15.1956,-14.2989,-15.49275,-14.62755,0.3641275,0.5021775
1,11.75,-1.38555,-1.3739,-2.7309,-68.38015,0.1954,-1.6208,321.516625,357.3175,1.0414,28.1805,65.2116,4.6451,21.746,31.397,2.9445,179.7696,255.90465,-14.6915,43.739,0.980875,99.355,-1.3217,-0.51335,0.0206,0.5943,1.7447,3.5436,-2.0091,-1.4226,-0.5824,0.39585,1.57225,2.9862,-14.7777,-13.6269,-14.86275,-13.76445,0.3136025,0.4480925
1,12.25,-1.152,-2.9675,-6.4246,-54.361475,0.2516,-1.10275,321.505125,356.795,1.02795,30.4438,71.3937,4.0217,20.4045,34.95835,3.054875,180.9025,258.265475,-14.57775,44.308,1.056125,99.41,-1.2958,-0.5192,0.01965,0.5929,1.7428,3.55295,-1.94895,-1.403,-0.591,0.39265,1.5808,2.9953,-14.33355,-13.00425,-13.4631,-12.83205,0.3513975,0.461575
1,12.75,-1.628,-2.334,-4.361125,-63.106375,0.2908,-1.443125,320.962125,356.14,1.0077,30.0214,73.54185,4.51225,16.7363,35.21315,3.85425,182.38485,258.804,-14.2755,43.315,1.0465,99.3575,-1.25575,-0.503125,0.00807500000000001,0.59615,1.74705,3.53585,-1.8577,-1.357825,-0.600725,0.39265,1.579575,2.994375,-13.5849,-12.6042,-13.2678,-12.5265,0.3575625,0.4696825
1,13.25,-2.3259,-2.6309,-4.03175,-54.0282,0.2264,-2.275125,320.158875,355.84,1.01655,29.31745,71.4705,4.934,15.0999,33.48835,3.09685,182.705,259.1338,-14.13,44.373,1.082625,99.3575,-1.20345,-0.49155,0.017775,0.59815,1.737,3.536975,-1.78855,-1.324825,-0.58575,0.39925,1.589275,2.991625,-12.81,-12.2388,-12.7617,-12.1485,0.34988,0.51548
1,13.75,-1.7275,-2.7144,-2.54475,-46.60065,0.2468,-1.251125,319.981875,356.2075,1.1193,23.085675,61.39145,3.898025,12.360575,28.29635,2.72125,183.720825,259.1984,-14.40075,44.07575,0.994,99.31,-1.16435,-0.48375,0.00860000000000001,0.58975,1.7549,3.5461,-1.70375,-1.2615,-0.5767,0.39365,1.5901,2.98695,-12.2157,-11.82405,-12.56955,-11.8188,0.321085,0.44546
1,14.25,-2.00365,-2.118,-3.26675,-59.458225,0.2521,-1.57775,319.8415,356.33,1.10625,20.0323,55.91665,3.115525,16.47045,26.69845,2.853,184.4355,258.2799,-14.5145,43.327,1.3906,99.31,-1.1083,-0.4709,0.0032,0.5902,1.73105,3.5497,-1.6488,-1.21065,-0.57625,0.3945,1.58335,2.9834,-12.1506,-11.6844,-12.1947,-11.7033,0.3023825,0.3747175
1,14.75,-1.904,-1.81795,-4.0295,-45.65575,0.223,-2.132625,320.1284,356.05,1.168325,17.30795,44.417,3.209575,11.0147,21.55215,2.383675,184.940325,257.178025,-14.36075,42.578,1.0658,99.255,-1.08405,-0.4586,0.01765,0.5781,1.7388,3.531,-1.6269,-1.1466,-0.57605,0.3917,1.5756,2.98525,-12.11595,-11.61825,-11.89755,-11.7873,0.317955,0.45118
1,15.25,-1.533,-1.619,-5.6584,-51.8085,0.22495,-1.2672,319.9064,355.42,1.092025,10.9435,32.540825,2.0127,10.4207,15.575325,2.046225,187.012625,256.8834,-14.25875,43.125,0.9356,99.255,-1.0442,-0.454,0.00620000000000002,0.5943,1.72815,3.52815,-1.6078,-1.0982,-0.55615,0.3945,1.574,2.99395,-12.0855,-11.5752,-11.8608,-12.07605,0.24465,0.35877
1,15.75,-0.99205,-1.325,-6.9993,-60.42725,0.2275,-1.11095,320.1267,355.335,1.085275,3.34775,25.26755,0.649825,6.6473,12.010925,1.02895,193.823025,255.64295,-14.407,45.46625,0.8808,99.3,-1.02325,-0.44845,-0.00579999999999997,0.5914,1.73585,3.54255,-1.6023,-1.0585,-0.53665,0.38655,1.5772,2.9898,-12.2766,-11.5563,-12.05085,-12.57585,0.2189,0.3207425
1,16.25,-1.39165,-2.0256,-6.1815,-62.756925,0.155275,-1.50005,320.347125,354.725,1.04565,-20.84685,15.1318,0.161,4.74425,7.02495,0.7667,185.98585,253.66,-14.72125,45.952,0.5996,99.3,-1.01335,-0.44785,0.00625000000000002,0.60575,1.7404,3.5395,-1.58015,-1.033,-0.52085,0.39505,1.575,2.9918,-12.5517,-11.6445,-12.2892,-13.0011,0.2042925,0.3465375
1,16.75,-0.8454,-0.990825,-2.811,-64.640025,0.1683,-0.956625,320.212,355.0625,1.067375,-60.043225,0,0,0.437775,1.98085,0.190875,181.68365,250.8993,-15.047,47.049,0.7208,99.4,-1.0244,-0.4625,0.013,0.5924,1.744,3.54035,-1.5471,-1.0072,-0.502,0.39715,1.57365,2.98905,-12.8331,-11.8167,-12.58845,-13.34235,0.1399375,0.2716025
1,17.25,-0.7936,-0.70715,-4.4335,-85.04115,0.06855,-1.396,320.17325,355.93,1.0886,-79.8048,0,0,0,-1.1096,-0.0334,180.853,249.6112,-15.34825,49.096,0.74085,99.4,-1.0386,-0.447075,0.00327500000000001,0.5875,1.729875,3.5354,-1.545675,-0.995925,-0.496225,0.39005,1.577075,2.990325,-13.1208,-11.7936,-12.8436,-13.6416,0.0709,0.22061
1,17.75,-1.0205,-0.85075,-4.1215,-76.50565,0.073,-1.49375,321.33175,356.81,1.1757,-83.141,0,0,-0.0238,-4.165,-0.1172,180.433,248.7054,-15.53675,49.354,0.727975,99.5,-1.05435,-0.44115,0.011525,0.5858,1.728075,3.542025,-1.5543,-0.9972,-0.504275,0.397775,1.577175,2.9855,-13.4148,-11.8524,-13.1292,-13.8936,0.0231325,0.0711550000000001
1,18.25,-0.769,-0.785525,-5.202,-79.722,0.0633,-1.24325,321.846875,356.925,1.16725,-82.5188,0,0,-0.0684,-4.3482,-0.1092,174.4042,248.5336,-15.49925,48.718,0.597025,99.5575,-1.07395,-0.446075,0.01145,0.5896,1.7312,3.5364,-1.564525,-1.029325,-0.4827,0.392875,1.5812,2.9842,-13.4988,-11.7768,-13.3476,-14.0448,0.04166,0.1431525
1,18.75,-0.7295,-0.828125,-3.31855,-81.4924,0.0328,-0.95945,322.10595,357.225,1.1621,-82.0087,0,0,-0.093225,-4.445525,-0.101325,173.4877,246.95355,-15.519,48.32025,0.4402,99.5,-1.101825,-0.44205,0.0119,0.58595,1.7298,3.543525,-1.5397,-1.078825,-0.47385,0.398175,1.57675,2.9703,-13.50195,-11.8251,-13.55445,-14.15715,0.05688,0.18627
