DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,CH4,PPFD_IN,FC,SC,NEE,TS_1_1_1,FCH4
2,4.25,0.02382675,-17.232,0.1979485,-37.472075,-8.91316,46.060425,97.63624,373.1785,1.1282115,1369.98,-34.9743,-4.295455,-6.9726575,-7.14854,-0.52170475,-16.357045
2,4.75,0.037495375,-17.6185,0.16203625,-34.5674,-4.3643925,46.80935,97.65152,373.66625,1.1299175,1375.925,-35.639275,-5.6127275,-3.9632125,-6.4244825,-0.5370855,-8.9498
2,5.25,0.03851925,-17.844,0.11578575,-36.335425,-1.94156,47.2715,97.67834,374.52175,1.18693975,1369.07,-36.51635,-3.498025,-3.8051,-5.8401,-0.550515,-12.5234
2,5.75,0.036617625,-18.00975,0.15996175,-36.7448,-2.40815,48.02,97.71449,374.2775,1.2050125,1388.77,-34.916275,-3.178015,-2.565155,-7.348085,-0.57259375,-23.902525
2,6.25,0.0309041,-17.77875,0.159767,-37.646,-4.1951,48.427,97.72428,374.8375,1.2036225,1388.48,-35.242075,-3.16512,-3.279685,-3.68302,-0.575173,-16.95925
2,6.75,0.032572125,-17.96375,0.1881685,-55.730875,-3.658895,48.93775,97.74453,375.982,1.1596,1378.44,-35.377375,-2.3699375,-2.7854,-2.90365,-0.57245325,-22.08565
2,7.25,0.032097975,-18.129,0.158509,-43.014475,-28.498,47.96825,97.73623,376.911,1.21557325,1377.835,-34.60445,-4.5395625,-4.8380275,-6.769335,-0.6013995,-13.8464
2,7.75,0.040171525,-17.9574,0.09966195,-45.58075,-7.8779875,49.558575,97.73065425,374.8445,1.1594725,1384.95,-21.686,-5.3878125,-9.9181,-14.875,-0.61395,-7.2348
2,8.25,0.0829355,-15.702,0.1821785,-31.0422,-13.6025,45.839725,97.77318625,375.815,1.1211,1390.065,-7.4754,-5.0395475,-8.3020125,-10.31181,-0.609225,-6.4165
2,8.75,0.1054005,-16.373,0.2891865,-26.430125,1.284305,42.1345,97.7724055,375.408,1.16828,1387.1125,5.0007,-11.0268,-10.29715,-15.6878,-0.540535,-52.611975
2,9.25,0.13650875,-15.5186,0.362518,-15.73435,-22.773507,41.9298,97.7641585,372.3455,1.211815,1382.5,17.985,-11.701,-8.078565,-12.2993,-0.588055,-12.733825
2,9.75,0.120501,-14.557,0.4228425,-6.0620225,3.9665375,41.4548,97.767993,372.745,1.2482,1380.94,46.819275,-6.89145,-4.353,-9.13967,-0.61499625,-15.73885
2,10.25,0.1598075,-14.1364,0.52071625,-4.21078,5.455845,40.3372,97.7691385,371.81375,1.304265,1381,60.863875,-5.8052175,-4.85013,-7.184765,-0.60784175,-5.71477
2,10.75,0.233848,-13.6398,0.83151,-7.717165,5.973125,36.88265,97.776257,370.99475,1.3433375,1368.055,68.7085,-5.3151425,-5.07964,-5.57233,-0.5782,-5.3748675
2,11.25,0.24323225,-12.444075,0.90691225,-1.06451735,3.86296,35.7152,97.80015025,371.76475,1.3537775,1362.66,79.6065,-7.870095,-3.7610025,-9.360985,-0.53421,-10.601135
2,11.75,0.237752,-10.56295,0.903516,-2.15356,3.7111725,30.7574,97.766975,370.356,1.3709,1355.19,81.93,-6.758485,-4.1485,-7.39875,0.07087,-0.939887499999999
2,12.25,0.237916,-10.36125,0.932996,-0.576889999999993,0.396336250000001,29.8241,97.714937,371.10125,1.3495,1349.59,86.8755,-6.41065,-2.6668825,-5.624785,0.120625,-4.03098
2,12.75,0.245334,-9.794685,0.76633,8.06804000000001,5.95098,28.5765,97.609783,370.6135,1.367925,1347.3525,81.9483,-3.9443625,-2.1903,-4.6532725,0.0657086750000001,-3.3346075
2,13.25,0.271226,-9.537945,0.887404,-3.62345,2.15825,27.39635,97.611096,370.733,1.45208,1335.3375,112.35125,-3.97337,-1.3086875,-4.27536,0.014245375,1.121215
2,13.75,0.2575705,-9.86655,0.7922,2.1803575,7.54047,25.9693,97.603907,370.692,1.378313,1329.39,85.838775,-4.687305,-0.9027875,-4.59281,0.0331652500000001,-3.21617
2,14.25,0.23757625,-9.815665,0.81561075,1.92830425,7.29477,24.75345,97.67113,371.2185,1.46155,1328.9225,66.676225,-3.3410875,-1.3771275,-4.16798,0.11024075,-5.4456
2,14.75,0.19126425,-9.736925,0.4875245,0.434117500000005,4.3259275,23.7997,97.6135425,372.6625,1.50536,1325.6375,80.738525,-3.3901,-0.88856075,-3.70895,0.247901225,-7.87723
2,15.25,0.2382585,-9.8856275,0.7881155,-12.038225,3.86966,22.0535,97.60727125,373.256,1.612595,1326.65,54.7795,-3.5912925,-1.1488,-3.2865,0.3367535,-12.135125
2,15.75,0.24868325,-9.56529,0.55526375,-11.55125,1.336174,21.853,97.584325,373.06775,1.553885,1328.2175,63.06835,-2.92759,-0.88828,-3.3137425,0.43335415,-3.93405
2,16.25,0.17866025,-9.58705,0.597049,-18.194,-6.72333,26.2764,97.55125125,373.1665,1.463065,1328.945,32.449875,-2.2329875,-0.916316,-2.6921175,0.46106025,-16.6472
2,16.75,0.1928155,-9.8044,0.5236565,-19.6404,-9.80922,26.3428,97.5221125,374.592,1.55537,1329.89,20.1752,-1.5173,-1.5104675,-1.180095,0.440404625,-7.32969
2,17.25,0.19428225,-10.3559,0.8971195,-28.4094,-4.695675,26.7065,97.49051125,374.227,1.54448,1325.39,-2.691435,-2.609375,-0.52958,-1.638815,0.472900075,-15.6308
2,17.75,0.10979035,-11.37145,0.622548,-33.65505,-23.6224,28.28895,97.4809825,376.4,1.4957,1331.88,-18.570775,-1.5842525,-0.7254625,-1.08958,0.057126925,-9.7154525
2,18.25,0.10474545,-12.108375,0.5183975,-45.31945,-8.5249775,31.385075,97.4904425,375.8065,1.44961,1339.97,-31.594,-3.522955,-0.49437975,-2.5331625,-0.185779,-14.18803
2,18.75,0.055419775,-12.28135,0.3850515,-49.95,-2.1007,32.9399,97.38655,375.93,1.4457,1362.49,-34.1635,-1.4160125,-1.538475,-2.237075,-0.5465665,-7.436335
2,19.25,0.045766975,-12.60535,0.314671,-56.894375,-3.544245,33.5814,97.53558625,378.40475,1.509255,1365.9325,-34.253825,-1.812445,-0.797113,-0.369017,0.111660475,-13.6253
2,19.75,0.0334732,-12.66035,0.28437475,-58.9387,-3.4185975,33.8194,97.4941125,378.18,1.5338,1373.865,-34.3939,-1.562405,-1.704875,-1.002529,0.12540675,-5.2359325
2,20.25,0.0294713,-12.8012,0.276221,-62.1592,-11.098425,34.7642,97.47761875,376.2035,1.49907,1373.5075,-34.446175,-1.9469125,-1.493315,-0.6035485,0.134124525,-22.9624
2,20.75,0.032320925,-12.942875,0.174572,-48.12225,-2.50868,35.294825,97.48519125,375.348,1.51413,1375.7625,-36.173,-3.426485,-4.3076,-2.22736,0.145875,-21.71075
2,21.25,0.02855665,-13.1916,0.251659,-44.0378,-10.240475,36.282125,97.46623125,374.9025,1.50847,1379.925,-34.6285,-5.3079675,-3.34247,-4.7636,0.134594,-18.905
2,21.75,0.02668685,-13.448725,0.203908,-53.27,-22.084,36.912575,97.4127025,374.624,1.15194,1386.435,-34.688,-7.4089325,-4.167025,-6.16936,0.1324275,-11.369
2,22.25,0.02886915,-13.5877,0.2545055,-38.052,-8.2508975,37.718975,97.370305,375.946,1.50803,1390.065,-34.8985,-4.09758,-3.025385,-3.5144,0.13317,-12.078
2,22.75,0.0357844,-13.584425,0.154528,-41.4144,-4.2453025,39.204775,97.35392125,376.28625,1.2033125,1392.74,-35.0935,-9.11426,-6.791375,-11.29685,0.0574825,-26.340375
2,23.25,0.03370745,-13.9717,0.218435,-41.607625,-2.12998,40.263025,97.31470625,376.12125,1.44176,1395.03,-35.13,-5.6258975,-5.06463,-7.0697575,-0.0315435000000001,-36.4687
2,23.75,0.03803595,-14.361175,0.223006,-48.0698,-31.19455,41.4984,97.30993375,376.072,1.3510575,1396.0725,-35.105,-4.3657675,-3.423575,-2.650585,-0.0982545000000001,-20.1795
3,0.25,0.02009755,-9.5988025,0.1508495,-49.599175,-30.961675,31.69335,97.800954,390.7855,2.9016475,1357.8625,-39.356225,-3.792045,-4.180265,-2.943475,1.0294875,-22.491
3,0.75,0.0275585,-9.74961,0.13411,-55.4601,-14.564375,33.622,97.785594,390.93125,2.89303,1361.125,-39.37765,-6.185975,-4.59225,-7.95475,1.0272375,-14.07165
3,1.25,0.0289415,-9.19256,0.22681,-55.059975,-10.16877,35.179775,97.808632,389.43,2.926335,1363.9125,-39.3322,-5.4512475,-4.5927075,-5.77761,1.0330375,-18.778125
3,1.75,0.024029375,-9.28751,0.1913635,-60.5945,-3.569885,35.96695,97.8445995,391.42125,2.9273375,1365.9275,-39.3124,-2.7485375,-3.432335,-4.1198375,1.0359125,-15.21685
3,2.25,0.026321725,-9.1254625,0.155992,-53.7804,-9.010325,36.00985,97.8419705,392.766,2.88794,1368.295,-39.7128,-6.25277,-8.874825,-7.68389,1.037425,-7.212525
3,2.75,0.025242575,-9.986295,0.191851,-61.647,-7.83505,37.071925,97.8111855,392.262,2.88296,1383.7,-40.0104,-6.6335225,-4.39063,-5.359115,1.0497125,-12.8738
3,3.25,0.02412185,-10.262975,0.146949,-49.788975,-28.224175,40.038,97.7887305,390.782,2.86934,1380.725,-40.074,-5.88489,-3.772305,-8.136875,1.0477125,-14.3017
3,3.75,0.0260495,-10.3238,0.237345,-41.604125,-10.86225,39.3402,97.78201625,389.3135,2.9222275,1381.275,-40.0182,-4.474715,-3.53061,-4.84304,1.042125,-31.4781
3,4.25,0.029969275,-10.74195,0.1559835,-45.433,-6.632585,42.101,97.801383,386.692,2.91256,1379.4025,-40.0068,-5.651865,-9.419,-8.151435,1.0386375,-33.2774
3,4.75,0.02495185,-10.8567,0.133416,-44.6001,-8.9689925,43.17825,97.819983,386.106,2.943175,1381.1725,-40.1632,-5.82859,-5.1396025,-9.7951075,1.03653,-12.6622
3,5.25,0.026073,-11.0399,0.18066075,-49.079,-15.058,44.635,97.79745775,386.09075,2.90594,1373.78,-40.3782,-6.0054325,-7.077575,-9.82128,1.03282375,-6.03
3,5.75,0.02400775,-11.070675,0.258042,-44.250675,-7.61165,44.65875,97.829349,386.9015,2.8729425,1358.18,-40.555,-8.3051,-5.1088,-8.32965,1.02442875,-13.508
3,6.25,0.03278705,-11.285025,0.16838,-44.3107,-27.41963,44.364,97.83468,388.63875,2.828795,1350.7,-40.2144,-13.702,-2.9804875,-6.6247025,1.01966875,-23.0527
3,6.75,0.03336095,-11.06465,0.1836175,-39.005625,-4.825605,43.797,97.84507,389.0105,2.9260075,1352.07,-38.4714,-5.981255,-7.405895,-12.407365,1.02064625,-11.835
3,7.25,0.0367423,-10.06195,0.1095075,-28.705975,0.10790683,43.558,97.89034,392.319,2.97003,1354.39,-29.96075,-10.1644,-5.50309,-5.350235,1.01871,-10.687375
3,7.75,0.057823275,-9.27546,0.11172665,-20.0905,0.5252755,42.10675,97.881704,392.2325,2.9571625,1352.7375,-19.11775,-14.476375,-11.0288,-17.2896,1.027505,-9.3825375
3,8.25,0.0870956,-8.91848,0.1809885,-32.1007,-24.3168,40.92825,97.858444,390.964,2.84208,1355.125,-1.139475,-6.1218975,-24.53475,-18.60555,1.0273025,-27.0248
3,8.75,0.119282,-7.8925,0.365142,-14.72525,1.03366,39.2405,97.8252775,390.5195,2.810885,1342.84,29.78615,-3.211245,-19.83855,-10.3131025,1.029401,-47.2793
3,9.25,0.15188,-7.4127,0.541442,-10.5336,5.5375625,38.450175,97.7849725,388.635,2.7962,1337.3175,45.95505,-7.0299775,-10.2494925,-13.440775,0.981672,-15.978175
3,9.75,0.16065,-7.0372025,0.49652375,-7.00241999999999,6.436,37.9028,97.8143275,387.536,2.78398,1328.3925,86.32315,-11.198705,-4.46121,-18.60545,0.98277225,-37.558975
3,10.25,0.2191455,-6.498145,0.4495625,1.6392125,7.2548075,35.6838,97.817201,387.127,2.77547,1328.42,79.363075,-6.288365,-3.3118,-8.284525,0.98098525,-10.46386
3,10.75,0.2210325,-5.889355,0.74133125,5.809975,8.6775125,33.515425,97.7903985,388.7825,2.77137,1331.6625,113.48975,-4.83983,-5.6898,-6.50455,0.98343425,-2.53318
3,11.25,0.229716,-5.7806,0.749884,9.34286,13.146625,29.4848,97.741961,389.317,2.6365025,1302.8675,111.3415,-5.860515,-3.7599525,-6.41928,0.988915,-3.4116
3,11.75,0.282096,-4.58851,0.769614,14.79025,13.907,29.225,97.7673685,390.2675,2.75105,1292.0575,114.49,-4.0589725,-2.2746625,-5.36885,0.99284625,-1.342898
3,12.25,0.18810175,-3.7896,0.71535725,8.2550875,9.84672,27.456825,97.738414,387.994,2.76397,1285,122.85,-6.638175,-2.9862,-7.2527,0.9975455,-0.0991692500000003
3,12.75,0.22741625,-3.6564,0.798241,6.30668,20.87475,26.63505,97.67536,386.69,2.76428,1285.18,107.66305,-3.89946,-1.1752,-4.3387425,1.00653,0.21289525
3,13.25,0.222848,-3.852325,0.6475105,-7.58938500000001,12.2931,25.906,97.5749695,386.24725,2.77492,1277.23,123.7485,-3.81674,-1.2618325,-5.4950475,1.027365,-7.909
3,13.75,0.23173125,-3.76187,0.63667425,1.288112,12.71545,24.2104,97.635166,389.67925,2.67764,1274.7,105.589125,-6.63274,-0.923703,-5.8957075,1.0313125,-4.20465
3,14.25,0.259554,-3.2453275,0.596376,5.286375,10.247525,23.75875,97.6354835,389.7855,2.6499,1270.0075,91.753625,-4.6625375,-0.88391275,-4.168175,1.030925,4.7235625
3,14.75,0.257768,-2.54318,0.746122,-6.4241325,12.8207,23.180625,97.66042675,389.2525,2.698225,1270.55,88.91125,-4.1422475,-1.1186075,-3.66227,1.0318125,-0.682563125
3,15.25,0.295038,-2.83308,0.820606,-5.30187750000001,8.431245,22.86435,97.636058,390.73,2.77674,1269.7575,66.32575,-3.29674,-0.89176,-3.668325,1.036445,0.639070000000001
3,15.75,0.22802175,-4.549355,0.7162455,-3.059,9.1278,22.258225,97.58920525,390.772,2.8353875,1267.5175,57.86545,-3.9702975,-1.2616,-2.9764375,1.0407,2.889275
3,16.25,0.203867,-5.0957575,0.92225575,-6.3721,-9.889115,21.83805,97.6177225,390.75475,2.8191,1269.9325,37.533125,-4.26333,-0.657249,-3.05338,1.0439925,-6.850625
3,16.75,0.233576,-5.44183,0.763228,-6.02407999999999,5.549765,21.328,97.563291,391.052,2.73821,1269.875,13.877425,-2.197325,-1.8211,-2.8487,1.04558,-5.0716
3,17.25,0.245308,-6.1799125,0.731206,-15.70547,1.3759775,21.629525,97.5461045,391.16975,2.7894625,1283.48,10.75557,-1.93309,-0.5188325,-2.035915,1.047925,-6.110475
3,17.75,0.1725935,-6.837,0.7575225,-38.41,1.7972,21.8064,97.5817375,386.372,2.83464,1281.765,-3.25282,-1.89834,-0.74264825,-1.25173,1.050395,-5.27123
3,18.25,0.16102,-5.7641,0.680106,-48.0841,-0.039867,22.82435,97.580217,387.87525,2.7709,1285.38,-26.1752,-1.6697625,-0.274072,-0.94038,1.05185,-8.292395
3,18.75,0.061981,-5.6927,0.43926,-53.4267,-3.15997,23.0777,97.57949,389.865,2.851,1294.62,-36.95695,-1.89355,-0.3254825,-1.9148255,1.053455,-10.4593575
3,19.25,0.0254986,-5.729,0.382122,-45.9842,-5.38468,23.71385,97.6206965,391.336,2.7862225,1311.235,-37.99455,-1.782625,-0.29648175,-0.6049535,1.0520525,-23.051
3,19.75,0.0364356,-5.6584,0.172646,-52.42855,-7.5072975,25.002875,97.625068,389.888,2.93697,1333.0625,-38.0705,-2.45222,-0.4640455,-0.737587,1.05154,-17.370275
3,20.25,0.03042335,-5.7444,0.1542955,-54.567125,-2.9416625,25.737675,97.664726,391.4125,3.04844,1340.3,-38.126625,-3.07366,-0.93006725,-0.823429,1.05349,-8.397895
3,20.75,0.0232441,-5.943,0.1866615,-53.037825,-5.819275,25.41845,97.671923,390.126,2.88875,1343.4825,-38.422875,-2.737385,-1.0004,-0.68393,1.05451,-11.7893
3,21.25,0.023538,-6.13305,0.18054,-57.20415,-7.32865,24.65795,97.699119,390.649,2.94924,1347.4725,-38.456375,-2.952025,-2.6333725,-1.77086,1.0582525,-27.59925
3,21.75,0.0234754,-6.7235975,0.1038607,-51.8238,-5.80075,25.621325,97.711096,389.82,2.9047325,1345.19,-39.018125,-3.916685,-2.5538975,-3.0709,1.0643575,-32.145
3,22.25,0.021764,-7.0157775,0.1342875,-60.070525,-1.7401625,27.1455,97.775918,389.8075,2.96825,1340.825,-39.726625,-5.72233,-3.824355,-2.2608875,1.0627675,-16.7234
3,22.75,0.02231925,-9.9069,0.1253275,-46.500625,0.1501325,27.3865,97.796725,388.135,2.936025,1345.95,-40.113375,-4.345915,-2.209605,-1.468025,1.06876,-10.844705
3,23.25,0.0266402,-9.3991,0.179158,-40.028425,-0.26481725,28.50925,97.809728,389.291,2.9242375,1351.25,-40.0275,-2.5716425,-3.438185,-3.81849,1.08384,-14.8212
