DOY2,HR2,FC,LE,H,G_1_1_1,G_1_1_2,G_1_1_3,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,G_2_1_1,G_3_1_1,NEE
2,12.75,-1.48,37.66,120.9055,2.468,14.6,-1,403.138325,5.014755,89.8,5.068428302,0.44844,5.17511,3.6,4.464,54.98,889.1,442.1,65.5745,282.43,343.93,276.9067,4.9995,3.48,1.82,2.094,3.1915,4.2205,0.44185,1.185,1.2141897975,0.58605,1.934,0.6831,-1.9686,-0.511
2,13.25,-1.3742,34.93,108.622,8.78215,18.433,-0.999985,403.1,5.001,89.769,5.31611,0.41,4.85579,3.88415,4.595,54.53333,837.4,425.2,63.535,281.27,344.37,274.06,5.486,3.798,2.12,2.13,3.229,4.28,0.5,1.318182198,1.282230781,0.64993,2.25,0,-1.9999,-0.3175
2,13.75,-1.335,32.9,97.8985,9.11065,16.2,-0.1,402.9,5.1,89.75,5.71148,0.387655,4.8801,4.051,4.875,54.36,738.666665,388.35,59.2565,286.115,344.835,247.416665,5.77,4.07,2.4665,2.153,3.191,4.25,0.53,1.33,1.32,0.675685767,2.4425,0,-1.8685,-0.0565
2,14.25,-1.211,32.78,81.3255,6.098935,13.7,0.8,402.7,5.1,89.748975,5.92,0.35,5.0543,4.495,5.175,53.4,678.79,340.565,54.7745,286.716665,345.500015,204.60664665,6.1915,4.488,2.81,2.351,3.2905,4.402,0.53,1.3582616425,1.24,0.64,2.46,0,-1.0013,0.0145
2,14.75,-1.1159,28.721,66.78158719,3.04924,10.49,1,402.54489785,5.21386,89.75,5.84,0.330795,4.49127,4.462,5.0725,54.755,546.395,286.97,47.86,284.566665,342.83335,161.01835,5.928,4.38,3.0685,2.433,3.29,4.404,0.52,1.27805,1.190807531,0.64,2.4014,0,-1.001,0.0695
2,15.25,-1.071997,22.5807939,46.39304,0.248095,4.5426,2,402.4,5.25181,89.767,5.835,0.27,4.38356,4.353665,5.13,55.285,447.91665,227.615,41.88667,281.97,339.93,124.34,5.363,4.535,3.207,2.5475,3.3015,4.394,0.47809226,1.20367,1.19,0.63,2.41074,0,-1.001,0.0165
2,15.75,-0.8,15.93,25.18,-0.354455,1.1,2,402.6,5.3,89.758,5.395,0.22644,4.31178,4.23,4.98,56.04,350.3995,177.165,37.075,282.03,336.9,78.66,4.6015,4.255,3.358,2.582,3.2195,4.3295,0.4695331895,1.2,1.11,0.61011,2.487,0,-1.0007,0.171
2,16.25,-0.588,12.60719,8.5355,-1.064,-0.6,2,402.9,5.36938,89.76835,5.06269,0.2,3.39472,4.097,4.6585,58.227,223.2333,116.51,28.14,277.20165,333.65,32.185,3.836,3.833,3.383,2.6785,3.243,4.297,0.44,1.12,1.03395,0.5783,2.353436919,-1.19718,-1.0006,0.1535
2,16.75,-0.219641,7.36441,-4.82,-2.1,-1,1.6,403.1,5.4171,89.7626,4.843065,0.21,2.87187,3.669,4.32,60.543,106.91,52.5,16.03,276.815,330,-0.208,3.2665,3.587,3.411,2.894,3.3315,4.382,0.3952,1.04,0.98,0.52,2.113740954,-2.05022,-1.0008,0.399
2,17.25,0.0417,3.244075,-16.42893,-2.1,-1,1,404.3,5.6,89.77641,4.61,0.24,1.7768,3.085,3.698,62.4725,36.076,14.51,4.496,275.8,326.2,-34.25667,2.576,3.093,3.406,2.958,3.326,4.376,0.34,0.94,0.84,0.43,1.79228,-2.05017,-1.0009,0.724
2,17.75,0.277684,1.71,-20.5185,-2.1,-2,0.5,406.3835,5.583,89.81,3.925,0.27,1.23597,2.534,2.938,65.03835,4.81,0,0,279.2667,322.282,-46.7,1.93,2.674,3.253,3,3.378,4.344,0.3,0.866755,0.825,0.397075,1.72,-2.05068,-1.001,0.9605
2,18.25,0.38,0.615,-18.12,-2.4109,-3.0754,0,406.692,5.49335,89.825,3.48,0.27994,1.01403,1.69,2.41,67.455,0,0,0,279.97,320.4,-42.33,1.14,2.396,3.0825,2.99,3.266,4.31,0.27,0.83,0.77137,0.326741914,1.533,-2.0509,-1.10129,0.9785
2,18.75,0.37,0.46,-12.236,-3.19135,-3.0763,-0.55,407.7675,5.471439886,89.85305,2.84745,0.290924531,0.61477,1.19,1.932,69.5285,0,0,0,279.8,317.77,-42.56333,0.8045,2.0275,2.912,3.034,3.251,4.287,0.242275,0.735855,0.73666,0.325372343,1.453,-2.05111,-1.85178,0.957
2,19.25,0.4329295,0.38,-14.1645,-3.1914,-3.1,-1,408.664875,5.5,89.87486,2.53959,0.29446,0.64841,0.90767,1.62,71.4455,0,0,0,279.2,317.0667,-41.54,0.634,1.78,2.8305,3.042,3.198,4.251,0.21,0.675,0.6935,0.283335,1.31,-2.05104,-2.0017,0.9795
2,19.75,0.41101,0.36,-13.09205,-3.1922,-4.1029,-1,409.63881,5.48973,89.86,1.89646,0.3,0.890265,0.65,1.19,73.98,0,0,0,277.67,315.47,-39.6,0.5,1.545,2.647,3.027,3.184,4.205,0.197,0.6887,0.68,0.25291,1.232,-2.051095,-2.002,0.9155
2,20.25,0.4253705,0.16,-9.846,-3.1931,-4.5,-1,410.697,5.4,89.883,1.73,0.29,0.5327,0.41967,0.839,75.4933,0,0,0,272.568335,313.933335,-40.985165,0.3945,1.3025,2.462,3.0175,3.2015,4.21,0.2,0.6964416335,0.7439,0.23313,1.28463,-2.05136,-2.002,0.94
2,20.75,0.495,0.29,-10.46595,-3.19315,-5.1,-1,411.6,5.3,89.896555,1.23918,0.3156,0.34262,0.07,0.675,76.62,0,0,0,273.07,313.2,-40.806665,0.325,1.1565,2.382,2.9915,3.216,4.1845,0.192655,0.67795,0.67,0.22,1.24,-2.15394,-2.002,0.9545
2,21.25,0.54997,0.26,-9.825042111,-3.2,-4.85,-1,411.3,5.3,89.903695,1.08,0.31,0.054135,-0.11,0.2035,77.4533,0,0,0,271.12,311.716665,-41.171665,0.29,1.007,2.299,2.9565,3.228,4.17,0.16,0.68,0.67,0.22,1.205,-2.6165,-2.00255,0.9655
2,21.75,0.64,0.35,-7.33,-3.21406,-4.4098,-1,411.77449,5.2,89.9,0.84707,0.3,0.056435,-0.35,0.105,77.97,0,0,0,273.17,310.918335,-40.16315,0.265,0.925,2.2,2.914,3.2025,4.155,0.16,0.66,0.64849,0.21,1.2,-3.163405,-2.0026,1.001
2,22.25,0.526749,0.4455,-7.350275594,-3.2,-4.1037,-1.1,412.8,5.10732,89.88433,0.2423641585,0.29375,-0.400575,-0.4965,-0.07,78.57,0,0,0,270.37,309.35,-42.5635,0.231,0.829,2.12,2.877,3.167,4.1475,0.163715,0.6293,0.656885,0.20902,1.157,-4.16932,-2.0026,0.9525
2,22.75,0.55,0.36662797,-6.7498,-3.2,-4.6,-2,413.4,5.1,89.887575,0.188385,0.3,-0.5164,-0.64,-0.1345,79.53,0,0,0,269.1,310.218335,-41.02,0.1265,0.752,2.05,2.8465,3.2015,4.144,0.14,0.64,0.65465,0.199775,1.13,-3.6938,-2.0026,0.9535
2,23.25,0.58,0.3697068075,-6.61,-3.2,-4.7,-1.95095,412.95,5.07037,89.897,0.23758,0.29,-0.45209,-0.767,-0.37,80.255,0,0,0,270.598335,310.1333,-39.8565,0.1,0.7,2.025,2.793,3.23,4.157,0.1597876825,0.647895259,0.7083152745,0.21841,1.19,-3.48654,-2.0026,0.921
2,23.75,0.587899,0.22,-8.018,-3.9,-5.4,-1.95,413.5,5.01377,89.91,0.14,0.29649,-0.6966,-1.11,-0.93,80.7115,0,0,0,272.01665,309.305,-39.03,0.089,0.649,1.98,2.769,3.27,4.134,0.165370513,0.69,0.67,0.21,1.16,-4.10103,-2.0026,0.8315
3,0.25,0.63,0.182255,-3.9,-13.816,-10.6185,-2,412.9,5.2131807635,89.7123,0.58,0.322395951,-1.50529,-0.27,0.42,81.02,0,0,0,271.2,312.4,-42.6,0.844,2.15,3.928,4.993,4.729,4.9,0.131030231,0.55347,0.5501,0.146945,1.17,-11.024625,-1.00182,0.899
3,0.75,0.52,0.153,-1.795275,-13.8,-10.3,-2.0019,413.4,5.252408057,89.705,0.373625198,0.30624,-1.760715,-0.349,0.129,81.8825,0,0,0,272.1333,311.33,-41.13,0.758,1.996,3.807,4.934,4.726,4.87,0.12,0.52,0.565,0.15,1.15,-12.409185,-1.0023,0.695
3,1.25,0.548574,0.351,-4.401,-13.123,-10.3,-2.0021,413.1996,5.2,89.696305,0.1433,0.31025,-1.73954,-0.449,0.1,84.0205,0,0,0,273.2,310.8,-39.46,0.617,1.84,3.657,4.848,4.73,4.88,0.13,0.49855,0.53,0.1527,1.11,-11.640255,-1.0518,0.6445
3,1.75,0.700415,0.111064235,-3.56,-12.85,-9.9006,-2.0025,413.351435,5.13069,89.67018,-0.01,0.31,-1.757275,-0.705,-0.096,84.185,0,0,0,272.8333,309.63,-39.56,0.553,1.6955,3.5485,4.7695,4.74,4.88,0.12,0.53025506,0.56984,0.124236262,1.134,-10.85361,-1.518575,0.699
3,2.25,0.66,0.194897199,-2.794,-12.78692,-10.05,-2.35165,414.2,5.1,89.6585,-0.156078067,0.32,-2.05616,-0.875,-0.22,85.715,0,0,0,271.37,309.3,-38.662,0.443,1.5645,3.4385,4.6895,4.75,4.8865,0.12,0.54,0.5851605005,0.12188,1.152,-10.303435,-1.935025,0.6025
3,2.75,0.757885,0.43957,-3.66,-12.772815,-10.2275,-2.9,414.1,5.0776839405,89.6536,-0.31,0.31,-2.36813,-0.95233,-0.312,85.959,0,0,0,273.67,308.33333,-38.3,0.36,1.4785,3.3415,4.6445,4.7415,4.881,0.12,0.5685,0.542611377,0.1255,1.0957419605,-11.484765,-2.001935,0.834
3,3.25,0.6456,0.2582,-4.57,-12.786,-9.45,-3,414.11609865,5.0165,89.645465,-0.470670488,0.32,-2.58434,-1.02,-0.569,85.6145,0,0,0,275.07,308.57,-38.344,0.3655,1.381,3.25,4.586,4.726,4.879,0.1292,0.54,0.560645,0.1257262,1.12,-10.597545,-2.001945,0.709
3,3.75,0.7,0.16,-3.83,-12.786,-9.2,-3,415.50512025,5.0149703035,89.643655,-0.5318,0.3,-2.62612,-1.122,-0.59767,86.6,0,0,0,270.53,308.2,-39.43,0.369,1.342,3.097,4.494,4.74,4.875,0.12811,0.5579201315,0.5762,0.14117,1.07,-11.536035,-2.00199,0.743
3,4.25,0.645,0.2295299455,-4.173975,-12.8,-9.2,-3,414.82665,5.0550067595,89.64912,-0.70507,0.31737,-2.60304,-1.304,-0.88,87.135,0,0,0,271.33,307.4,-35.881,0.3205,1.2535,3.01,4.47,4.75,4.867,0.125,0.541304625,0.5514,0.13,1.083,-11.23369,-2.00199,0.964
3,4.75,0.6435,0.399135,-3.1227,-12.73606,-9.2,-3,415.80502,5,89.64673,-0.65,0.3283,-2.58371,-1.355835,-0.86465,87.23,0,0,0,269.5,307.715,-37.3205,0.3095,1.17,2.92,4.385,4.75,4.876,0.1291,0.56,0.577923218,0.12277,1.1075,-10.237475,-2.002335,0.7945
3,5.25,0.6,0.2501631515,-4.86,-12.7,-9.1,-3,416,4.90977,89.65,-0.531795,0.31797,-2.679745,-1.3455,-0.884,88,0,0,0,270.08,307.235,-39.113335,0.287,1.14,2.85,4.33,4.766,4.88,0.127,0.55507,0.56,0.111009141,1.11,-10.13583,-2.002535,0.6565
3,5.75,0.48,0.3005,-2.815,-12,-9.2,-3,415.898165,5.0017141875,89.64,-0.785,0.32305,-2.924515,-1.362,-0.937,87.7333,0,0,0,266.29835,306.15,-40.178335,0.253,1.13,2.77,4.27,4.729,4.888,0.121265,0.53,0.54809,0.12279185,1.06301,-11.45101,-2.00199,0.8735
3,6.25,0.44,0.24,-3.23163,-11.712,-9.2,-3,416,5.01685,89.66,-1.09,0.32,-2.929515,-1.503,-0.882,87.9,4.7093,0,0,266.3125,306.165,-39.2,0.259,1.091,2.71,4.197,4.725,4.875,0.13,0.488673468,0.57475,0.12,1.0666936455,-10.493505,-2.00199,0.47
3,6.75,0.2,0.44523,-4.402735,-11,-9.2,-3,416.2991276,5.19611,89.66,-0.7576,0.35,-2.635575,-1.399,-0.791,86.549985,44.662,19.1665,5.0015,264.6,307.53333,-16.5865,0.238,1.0545,2.62,4.1,4.688,4.86,0.133378419,0.52917,0.513305,0.113878631,1.0584,-6.7857,-2.00199,0.221
3,7.25,0.2251,1.70969,-1.95474,-9.58,-8.2012,-3,414.9,5.343750318,89.67855,0.02,0.41612,-1.851365,-0.858,-0.0175,84.5515,144.6,69.9,17.682,269.4,313.2,13.33,0.298,1.058,2.516,3.997,4.678,4.828,0.14,0.49302,0.499150245,0.155,0.91,-4.51281,-2.00192,-0.058
3,7.75,0.0936,8.62,4.24965,-6.03211,-8.2,-3,411.48759,5.59255,89.7,1.226229757,0.45,-0.447665,0.0317,0.8743,78.9275,271.731665,130.715,29.5685,274.43333,319.1,60.35,0.632,1.22,2.475,3.892,4.665,4.803,0.18,0.539362585,0.544793426,0.21,0.9018,-2.05155,-1.901645,-0.168
3,8.25,-0.64,17.82386,26.8505,-2.12875,-6.8,-3,408.7628626,5.603695,89.7207,2.5717,0.4413,1.384615,0.977,2.064,71.663335,436.833335,217.575,36.665,277.33333,327.43,120.416,0.9415,1.3525,2.422,3.8065,4.645,4.793,0.205,0.58,0.54,0.31425,0.913139663,0.820585,-1.26858,-0.4095
3,8.75,-1.3905,24.966365,61.402,-1.1,-2.3,-2.3,407.408845,5.504253193,89.7605,4.00113249,0.471651072,2.700535,2.369,3.36,65.255,581.785,297.848335,43.41,278.67,336.97,179.03,1.557,1.596,2.415,3.72,4.614,4.79,0.259425,0.6453,0.646498956,0.3655,1.13,14.233045,-1.00185,-0.852
3,9.25,-1.62,31.005,92.01503,2.411,-1,-1.7,406.33935,5.377515,89.762575,4.800115,0.48,3.93107,3.347,4.342,61.965,744.8095,371.865,49.365,280.198335,344.65,228.95,2.252,1.845,2.451,3.64,4.555,4.76,0.289,0.7404,0.73882,0.41,1.2441,28.123665,-1.0013,-0.9605
3,9.75,-1.785,39.94858,108.4279,11.3,4.6,-1,405.61702,5.3,89.7466,5.5176,0.4928,4.976815,4.18233,4.98,59.1015,879.9,441.565,56.06333,281.87,351.7,293.23333,3.368,2.42,2.676,3.57,4.589,4.784,0.325490893,0.7994,0.81425,0.4426,1.35675,45.054715,-1.00035,-0.863
3,10.25,-2.018,45.058585,146.667595,19.25901,11.1095,0.483265,405.0369,5.2583492005,89.74775,6.055115,0.55,6.16156,4.619,5.582,55.55,1023.3,510.1,65.208335,282.365,359.548335,342.3,4.4425,3.3355,2.899,3.6345,4.618,4.838,0.34,0.87,0.94,0.478783363,1.54,59.271375,-1,-0.8735
3,10.75,-2.32,51.39,156.47825,30.7,24.65,1.13345,404.60313,5.2,89.735305,6.63,0.572057252,7.15391,5.1617,5.871,53.65667,1139,578.4,70.975,283.57,365.895,367.196,5.744,4.2655,3.086,3.675,4.65,4.86,0.39,0.98,1.013855,0.50544,1.65431,61.67206,-0.9996,-0.475
3,11.25,-2.38219,57.34302,164.93,38.938635,30.1,2,403.84935,5.2184,89.715,6.96,0.5830879465,7.796915,5.58685,6.41,51.4235,1241.65,629.92,74.39,282.37,370.73,414.81,6.6635,5.0425,3.44,3.7,4.6525,4.88,0.42,1.076689914,1.15,0.55,1.786,50.272,-0.66639,-0.9485
3,11.75,-2.395,59.727395,172.62,40.746915,35.9,2.7,403.6,5.2,89.69248,7.72885,0.59187,8.45399,6.1215,6.665,50.106,1254.016665,639.05,76.54,282.32,371.9,422,7.919,5.965,3.83,3.7685,4.619,4.9255,0.4335,1.1998,1.21,0.57,2.0287496175,45.70092,1.23365,-0.8055
3,12.25,-2.273,64.33466,179.262,45.833785,37.05,3.5,403.33998,5.18069,89.692995,7.94179,0.60166,8.89796,6.61333,6.9355,49.37,1264.3,637.95,78.57,287.12,376.07,428.3,9.245,6.96,4.3795,3.833,4.6275,4.8935,0.484,1.25618,1.2,0.62,2.27,45.571785,2.217115,-0.5575
3,12.75,-2.49,61.17901,176.396265,44.0039,38.411,4.05,402.53549,5.29490414,89.66192,8.51,0.5828290405,9.413425,6.838,7.21,48.1085,1266.974,640.9333,78.461665,288.665,376.853665,427.065,10.505,7.844,4.8765,3.816,4.587,4.905,0.52896,1.2725,1.30991,0.63,2.4527460005,36.21954,2.484595,-0.881
3,13.25,-2.3892445,65.1,174.1555,40.066835,35.7135,4.86515,402.21975,5.29969,89.61993233,8.48951,0.56,9.471745,7.00735,7.63,48.8735,1169.4,596.727,76.16,289.3,378.52,411.305,11.205,8.685,5.4735,3.983,4.6515,4.9335,0.534,1.382204658,1.305,0.63019,2.507678186,14.85046,3.150515,-1.0895
3,13.75,-2.3105,58.595975,179.46,36.939,30.55,5,402.01893,5.386474345,89.60591,8.548945,0.558076733,9.628805,7.38085,8.03,48.95335,1176.883052,592.26665,73.44,289.335,376.435,393.00165,11.035,9.055,6.035,4.1365,4.659,4.958,0.5405,1.344105,1.33535,0.64,2.665,-2.04725,4.0006,-0.523
3,14.25,-2.55,59.14386,152.6298,33.2145,23.5,5.09915,401.8,5.400285,89.6036,8.594999091,0.50314,9.468555,7.46,8.1115,48.0175,1029.15,510.9615,66.460165,291.63333,374.333335,342.9485,10.885,9.105,6.497,4.334,4.64,4.9795,0.5515,1.315,1.355,0.676370307,2.84,-2.0498,4.001125,-0.5795
3,14.75,-2.345,49.94,126.8043,20.75,16.7,5.9963,401.85565,5.5,89.59927,8.686559877,0.47,9.319365,7.3695,7.942,49.423,915.67,471.53,61.04,290.87,372.06667,305.5,10.26,8.98,6.901,4.5025,4.657,4.971,0.56,1.397555,1.364935,0.66135,2.946,-2.04785,3.73451,-0.612
3,15.25,-2.1133,46.502,107.995,16.23966,10.1,6,401.8,5.488190585,89.613,8.61,0.42,9.21545,7.275,7.83,51.5433,773.8,405.13,54.815,291.1,367.57,248.81,9.265,8.655,7.089,4.73,4.6485,4.9715,0.56,1.38,1.29,0.69616,2.97501,0.92199,3.084905,-0.447
3,15.75,-1.88288,38.9915,85.78175,14.698175,7.1,5.99985,402.38288,5.5916,89.61,8.48467,0.34,9.085385,7.0035,7.4,51.9,616.77,318.46667,45.67667,288.07,362.53,177.3,8.575,8.16,7.112,4.96,4.621,4.972,0.541,1.29,1.24887,0.66,2.8985,-0.17076,2.384255,-0.2835
3,16.25,-1.5125,32.869,51.99705,7.721075,7.80935,5.6,402.74772,5.54247,89.61,8.2616,0.29574,8.28793,6.8105,7.304,53.20667,458.43,235.031,37.75,286.47,358.7,120.76667,7.91,7.706,7.05,5.1165,4.6345,4.977,0.52,1.22,1.1118,0.616271796,2.76,-2.0497,2.00098,-0.2575
3,16.75,-1.01,23.77166,22.46305,-0.3545,6.51195,5,403.1793,5.6874,89.60805,7.74,0.233136841,7.44276,6.55935,6.85,56.2633,310.4,158.9,28.71,284.82,352.3,64.084,7.15,7.248,7.035,5.29,4.676,5.033,0.476,1.15,1.03,0.57397,2.628,-5.685095,1.784435,0.3195
3,17.25,-0.45,14.02,-1.31,-2.1,0.45,4.88405,403.4,5.72845,89.63,7.3989863195,0.21249,6.27592,5.9795,6.45,58.05,163.57,85.17,17.93,283.5667,346.33,9.6587,6.462,6.8345,6.855,5.4195,4.701,5.036,0.4339,1.015786876,0.868182335,0.51,2.35,-12.54337,1.00077,0.4565
3,17.75,-0.0154103,6.745905,-12.2255,-2.93515,-1.5002,4.0012,403.85668,5.79641,89.66,7.04,0.25,5.88019,5.47485,6.01,61.3767,65.44,29.74333,6.881,283.433,339.23,-29.61,5.785,6.375,6.68,5.535,4.7,5.035,0.37,0.94,0.82,0.4535,2.16,-15.030675,0.38363,0.7805
3,18.25,0.38,3.78,-18.8,-6.09905,-3.67965,3.6172,405.373255,5.8,89.666,6.12,0.3058,4.904575,4.959,5.39,63.509,11.715,0,0,284.97,334.2,-50.43,5.1105,5.845,6.444,5.59,4.722,5.0265,0.322695,0.89,0.75562,0.4059,1.94015,-17.23402,-0.333665,1.13
3,18.75,0.50788,1.418,-19.43,-9.4,-6.8,2.91755,405.517485,5.8,89.683,5.373491073,0.31009,3.25109,4.24135,4.89,65.98,0,0,0,287.4,330.57,-46.80333,4.494,5.324,6.18,5.592,4.7285,5.0135,0.27568,0.80895,0.72,0.33271,1.642,-17.818175,-1.00035,1.403
3,19.25,0.6118,0.87,-17.86,-12.8,-10.242,2.00105,406.30969,5.782745,89.6895,4.81,0.34,2.85195,3.505,4.224,68.47,0,0,0,288.3,327.473,-47.317,3.8665,4.906,5.961,5.5855,4.7155,4.9875,0.26155,0.78995,0.72817,0.34,1.6021161405,-16.217395,-1.00065,1.402
3,19.75,0.65,0.8405736925,-16.473,-14.91345,-12.3,1.48375,407.3,5.7,89.6855,4.28878,0.352955,2.21285,2.93935,3.55,69.87333,0,0,0,285.7,324.7333,-46.2,3.4255,4.5,5.701,5.5485,4.71,4.953,0.2225,0.72965,0.684715,0.28858,1.421,-16.38188,-1.00081,1.3255
3,20.25,0.64,0.427145,-12.592,-16.1825,-12.85,0.98367,408.50707,5.679178669,89.703,3.80185,0.352646616,2.04981,2.4145,3.13,71.31,0,0,0,284.23333,322.46667,-44.7,3.0195,4.092,5.49,5.53,4.702,4.94,0.204084289,0.706395375,0.682213076,0.26,1.3401,-15.97431,-1.0009,1.3645
3,20.75,0.6324,0.62795,-9.123401797,-16.07907,-12.9065,0,409.8447673,5.6013140475,89.71,3.3937,0.36,1.4201,2.225665,2.738,73.21,0,0,0,281.7,321.26667,-49.86,2.7225,3.8595,5.32,5.47,4.705,4.946,0.18,0.664655347,0.607992597,0.22,1.31,-15.17627,-1.000995,1.426
3,21.25,0.713,0.3605748065,-7.91,-15.95,-12.334,-0.6,411.6300769,5.6326,89.71,2.6131,0.35932,0.655765,1.641665,2.24,74.96,0,0,0,280.87,318.2333,-44.5367,2.3605,3.5345,5.09,5.4415,4.745,4.9535,0.178478981,0.62,0.63,0.2,1.33,-15.34867,-1.0011,1.2735
3,21.75,0.695975,0.3278,-6.375,-16.155,-12.771,-1,411.6,5.4766638215,89.72,2.153145,0.35,0.20264,1.2708,1.8,76.6467,0,0,0,277.4,316.86667,-44.06667,2.0355,3.284,4.87,5.385,4.7375,4.95,0.169592704,0.5829,0.6152562205,0.18,1.29959,-14.44139,-1.0013,1.2125
3,22.25,0.635,0.3076,-4.476,-15.9605,-13.05,-1.0011,412.3528876,5.3805713115,89.72,1.63267,0.36,-0.12724,0.7595,1.34,78.15,0,0,0,275.93,314.9,-42.7,1.7035,3.1165,4.65,5.3295,4.7675,4.9375,0.13,0.5279,0.58224,0.16,1.2,-13.262025,-1.001415,1.1685
3,22.75,0.713014,0.298,-3.958566034,-15.963125,-12.302,-1.65,412.8,5.355452697,89.736,1.45,0.35,-0.2951,0.534335,1.15,78.48667,0,0,0,277.43,314.97,-42.47,1.43,2.9,4.49,5.2925,4.7945,4.9345,0.15,0.5755,0.6,0.16366,1.22,-13.024275,-1.0016,1.165
3,23.25,0.7686,0.1285879305,-4.18,-15.47985,-11.9635,-2,413.40460235,5.309475,89.73,1.001798911,0.3243,-0.506475,0.163,0.76,79.98,0,0,0,275.2,313.67,-44.63,1.2665,2.648,4.31,5.2215,4.809,4.927,0.1354,0.538318654,0.59,0.14,1.17,-11.947175,-1.0016,0.954
3,23.75,0.69,0.2389195365,-4.213391049,-14.89792,-11.384,-2,413.3,5.322807395,89.73,0.82356,0.3,-1.1034,0.079,0.547165,81.278,0,0,0,274.3,312.73,-44.689,1.09,2.452,4.17,5.14,4.82,4.93,0.128817092,0.599201304,0.537075,0.14635,1.151,-11.88012,-1.0016,0.8575
4,0.25,1.04845,0.53,-8.14255,-28.7,-22.85,-3,413.9,6.23718,89.86,3.4066,0.3544,2.726265,2.26415,2.72,75.167,0,0,0,273.115,323.385,-55.37,3.3565,4.822,7.01,8.025,7.215,6.6195,0.127465,0.54,0.62,0.157944245,1.293,-26.642345,-2.484985,1.7065
4,0.75,1.01,0.406,-8.01,-28.87185,-22.6,-3,414.43400295,6.2,89.852,3.165,0.35359,2.51267,1.84,2.3345,76.37333,0,0,0,271.101665,321.5,-55.9925,3.0775,4.5495,6.76,7.875,7.23,6.6415,0.144,0.60839474,0.580225,0.15593,1.27966,-26.83394,-3.0022,1.738
4,1.25,0.99,0.4065,-7.435,-29.5767,-22.35,-3.0021,415.3686,6.1093384695,89.83803,2.82003,0.37,2.489465,1.746,2.08,77.593,0,0,0,268.665,319.666665,-54.55,2.681,4.423,6.54,7.755,7.246,6.62,0.13,0.56,0.61,0.15,1.2524,-27.0093,-3.00255,1.761
4,1.75,0.94,0.475,-7.4442816165,-28.8362,-21.7455,-3.68455,415.54055375,6.1,89.81026,2.587663868,0.354635,2.10136,1.570835,1.84565,78.7733,0,0,0,268.13,319.035,-53.395,2.337,4.19,6.352,7.66,7.27,6.6,0.12575,0.546461136,0.590335,0.14799,1.286535,-25.921055,-3.00453,1.609
4,2.25,0.995,0.398,-6.7525,-28.35,-21.5,-4,415.6,6.1,89.79,2.59603,0.37,2.00357,1.26285,1.665,79.8,0,0,0,268.065,318.75,-51.925,2.1915,4.07,6.187,7.56,7.275,6.604,0.133,0.58,0.604825,0.14923,1.238975,-25.81495,-3.021705,1.6605
4,2.75,0.90225,0.26835,-6.11488,-27.85,-20.65,-4,415.45,6,89.8155,2.275,0.349015,2.03895,1.0255,1.23,80.47,0,0,0,268.35165,317.85165,-51.5005,2.029,3.8,6.0195,7.45,7.27,6.582,0.1305,0.59,0.585455,0.15,1.22,-25.405845,-3.35456,1.592
4,3.25,0.97,0.38568258,-5.62,-27.40713,-20.5,-4,415.8188284,5.9,89.8211,1.99,0.36,1.70176,0.8485,1.1995,81.06,0,0,0,268.23,317.025165,-51.805,1.905,3.5995,5.88,7.287,7.2745,6.606,0.122,0.555259098,0.60784,0.14446,1.25469,-25.430015,-3.719825,1.6505
4,3.75,0.945,0.539,-6.165,-27.353695,-20.2985,-4.00295,416.8,5.8844740325,89.812,1.61,0.352001674,1.181085,0.815,1.199,82.44,0,0,0,267.615,315.975,-50.528335,1.6865,3.333,5.681,7.1875,7.29,6.62,0.13,0.56,0.59,0.15,1.2235,-25.077505,-4.00288,1.5545
4,4.25,0.86,0.299,-4.5226,-27.35,-19.655,-4.3,416.36667,5.9,89.82,1.19223,0.3629334205,0.74772,0.465,1.057,82.9333,0,0,0,267.6275,314.585,-52.27,1.493,3.1385,5.48,7.105,7.29,6.6125,0.116785,0.5484134525,0.565,0.1471,1.21,-25.289175,-4.003185,1.541
4,4.75,0.74,0.160495,-5.012415,-26.25,-19.4945,-4.65,416.9,5.701465,89.832,1.189469697,0.34,0.77832,0.3775,0.825,83.337,0,0,0,266.816665,313.82,-50.025,1.3,2.9295,5.32,7.0145,7.265,6.617,0.12,0.523065,0.5654067205,0.130156559,1.146485,-25.490165,-4.00365,1.644
4,5.25,0.71,0.33965,-4.2075678025,-25.989875,-19.31,-5,416.1,5.7,89.84,1.006787758,0.33,0.777245,0.224835,0.64,84.266,2.7395,0,0,263.135,313.48335,-51.7,1.1195,2.778,5.109,6.91,7.25,6.6265,0.10911,0.50689,0.525,0.11105,1.16,-23.95745,-4.0038,1.519
4,5.75,0.29316,0.58184,-3.11,-25.1,-18.5,-5,417.86918575,5.9,89.84,1.1088699965,0.35,1.14726,0.2655,0.6,83.886,36.78,15.07,4.304815,261.103,315.365,-38.435,1.135,2.6415,4.96,6.8065,7.23,6.613,0.10764,0.52,0.52,0.12769947,1.123835,-19.5137,-4.00359,1.3515
