DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,USTAR_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,VPD_1_1_1,WS_1_2_1,PPFD_IN_1_1_2,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_DIF_1_1_1,NETRAD_1_1_1,PPFD_BC_IN_1_1_1,TS_1_1_1,TS_1_2_1
1,10.75,0.696193139,85.88821898,3.844841868,0.34151605,403.6202,1.164104152,-4.5478,-5.0264,59.7020327305,1.48628393235,1.2092,436.79,67.3,260.23,44.423,435.18,215.58,148.663,104.7225,0.683135,1.056
1,11.25,0.740719525,106.372703,3.603277698,0.427758805,403.58362425,1.4703145,-4.27395,-4.59,58.00866181,1.5920496778,1.5608,511.94,71.908,293.28,50.706,504.28,223.195,169.9105,122.18,0.693605,1.0537
1,11.75,0.6947049025,105.0751664,3.9669836675,0.418895767,400.97835,1.438730523,-4.0152,-4.443,56.3641753445,1.667578912,1.7679,523.81,80.106,290.68,54.063,497.655,224.425,173.7225,122.625,0.674635,1.0713
1,12.25,0.722384528,108.7906078,6.301015561,0.500639464,403.0099395,1.516501256,-3.77855,-4.0424,55.32127173,1.7681820923,1.8317,502.07,75.975,288.35,51.737,459.67,231.82,164.7855,124.44,0.591795,0.93779
1,12.75,0.6995023045,102.09594087,5.320123113,0.5239407655,402.6615391,1.6241335,-3.5048,-3.782,54.365883228,1.86807806045,2.0046,471.44,72.546,265.6,49.523,438.46,217.47,155.53902,122.495,0.62997,0.98458
1,13.25,0.702064806,94.960537255,4.8107076235,0.554661331,402.4557,1.8325389655,-3.34705,-3.5619,53.659085093,1.9228637184,1.9646,452.67,66.879,256.325,46.609,424.21,199.54,144.445,108.91,0.640885,1.0382
1,13.75,0.653174821,84.905383855,3.095034294,0.543593759,402.24109195,1.8713435,-3.2157,-3.5056,53.179910923,1.9987767872,1.9629,393.47,56.648,229.3,41.706,356.845,183.8,124.4835,80.474,0.65675,1.0622
1,14.25,0.5648387165,63.71092266,4.6413349555,0.52800519,402.2693348,1.8046894605,-2.9411,-3.2882,52.9812307395,2.00816973295,1.9383,308.17,44.019,167.585,33.403,282.12,164.765,89.7945,57.767,0.67421,1.10475
1,14.75,0.5304501035,46.45081053,2.600732347,0.5229550465,402.18002355,1.828348,-3.0508,-3.38335,53.126749495,1.9920373472,1.8375,264.215,33.791,149.96,29.161,242.86,134.795,64.509,44.987,0.67558,1.1155
1,15.25,0.489974664,21.16893222,2.8618945,0.5056072,401.7445,1.878082,-3.25485,-3.4739,53.957134407,1.9103144886,1.76,167.465,22.563,92.2165,20.014,147.575,98.8785,22.618,32.85475,0.675775,1.11935
1,15.75,0.377671964,0.4603465785,0.606950398,0.4169334,401.7469,1.637438447,-3.7573,-3.9079,55.55919141,1.8120390905,1.5137,66.5585,10.598,33.815,8.611,58.9255,53.0415,-2.9543,18.67325,0.71018,1.11835
1,16.25,0.359707017,-17.706906365,-1.136820306,0.386589335,402.0179,1.530577,-4.1112,-4.36875,57.136471397,1.7170205816,1.3342,21.9255,3.0385,9.1684,4.3303,17.985,14.3655,-26.2298,6.595975,0.70424,1.1231
1,16.75,0.3406060335,-19.55175723,-0.367269061,0.3442922,402.257,1.415894797,-4.2561,-4.6624,58.137198106,1.580928128,1.34275,2.14505,-0.31353,0.366795,2.909,1.45885,0.45678,-40.1005,2.344325,0.71461,1.1344
1,17.25,0.341188081,-25.64282223,-0.130369277,0.308311464,402.6564018,1.486528,-4.5453,-4.8725,58.838472979,1.4716156309,1.33125,-0.488285,-0.58319,-1.06715,2.5675,1.3044,0.3308,-41.0805,1.70185,0.72057,1.1308
1,17.75,0.359215942,-24.83182421,1.2491013325,0.2860786,401.64675,1.3991914425,-4.80405,-5.1047,60.971663834,1.4003944022,1.375,-0.494585,-0.612,-1.2144,2.4125,1.29565,0.33096,-41.71785,1.701325,0.717145,1.12105
1,18.25,0.348187075,-22.25641558,-0.6233638765,0.298538013,402.6144576,1.323656,-5.0563,-5.35575,61.602615254,1.3063386239,1.34935,-0.497125,-0.61157,-1.1807,2.5594,1.29895,0.33083,-40.6055,1.70125,0.715615,1.1294
1,18.75,0.25011577,-21.36319339,-0.441411075,0.2719516925,402.4022215,1.2609895,-5.10405,-5.4385,62.420777967,1.2630355143,1.2998,-0.49522,-0.63086,-1.1314,2.3907,1.30205,0.33081,-40.3091,1.7014,0.713665,1.12295
1,19.25,0.2907491095,-24.5243,-1.398208409,0.27426061,402.3492,1.369493,-5.2034,-5.48045,62.943507959,1.2046823972,1.2644,-0.499415,-0.6249,-0.88204,2.1915,1.29995,0.33082,-38.13245,1.701375,0.712655,1.11695
1,19.75,0.428630961,-28.16469852,0.302149898,0.29586125,402.72545,1.404385,-5.29865,-5.6625,64.533688785,1.1697894969,1.2127,-0.492465,-0.62784,-0.662135,2.4539,1.3074,0.33079,-40.88065,1.7018,0.70988,1.1109
1,20.25,0.3065647445,-27.85715469,0.176755859,0.2805459,403.0305,1.210925,-5.32385,-5.68505,65.118559402,1.1190679366,1.105,-0.49864,-0.63761,-0.91611,2.3397,1.30635,0.33081,-37.91035,1.702025,0.71025,1.10695
1,20.75,0.417403422,-26.25594694,-0.049064285,0.27736175,403.327,1.308541,-5.448,-5.8077,65.830389344,1.0390444441,1.10375,-0.50005,-0.6184,-0.69202,2.3238,1.30775,0.330815,-34.6665,1.702025,0.712075,1.11015
1,21.25,0.303659056,-24.15381357,0.200791447,0.27536195,403.4095316,1.1395820455,-5.7021,-6.0196,66.034033053,1.0052791292,1.03375,-0.501365,-0.61356,-0.637095,2.5276,1.3094,0.32913,-33.39445,1.70205,0.692975,1.1082
1,21.75,0.337396225,-27.89632673,0.803567871,0.3177066,403.606341,1.179125,-5.64665,-6.01135,66.207473665,1.0298865996,1.03395,-0.500175,-0.59529,-0.573885,2.3964,1.30895,0.330815,-31.8782,1.70225,0.674245,1.0971
1,22.25,0.488775258,-26.62827623,0.059897707,0.3239560905,403.3501,1.116810094,-5.7574,-6.19915,67.286050363,0.9840226915,1.05125,-0.49412,-0.60119,-0.455665,2.5849,1.30545,0.330045,-29.449,1.702125,0.676445,1.10245
1,22.75,0.436172323,-25.0565211,-0.023190429,0.2897349665,403.37374825,1.202837,-5.9732,-6.31175,67.729985092,0.9701962476,1.12585,-0.496235,-0.62144,-0.426405,2.5857,1.30575,0.32908,-27.57435,1.7025,0.67581,1.09425
1,23.25,0.42070996,-19.559269125,-0.354135048,0.280180964,403.3568764,1.2471008785,-6.0841,-6.46545,68.34667518,0.9413794704,1.07605,-0.492345,-0.59215,-0.451325,2.4213,1.3079,0.32912,-27.54625,1.70235,0.68043,1.0953
1,23.75,0.2716785235,-24.80759965,0.293267496,0.2580541,402.9127276,1.231391,-6.1855,-6.48995,68.3663056805,0.9288278038,1.0483,-0.493435,-0.59309,-0.565425,2.6083,1.30965,0.3264,-27.9316,1.703225,0.67429,1.0985
2,0.25,0.274378272,-23.05217866,0.7231077615,0.1882099,391.1912,1.056771,-6.3049,-6.49275,64.28094276,1.1182679086,1.2535,-0.488675,-0.57296,-0.29538,2.8212,1.31075,0.33097,-35.219,1.7011,0.14006,0.50404
2,0.75,0.2852362865,-23.64887015,-0.0881967715,0.2055447835,392.2579,1.105155,-6.5193,-6.7315,64.377346028,1.1364018265,1.2804,-0.48868,-0.57105,-0.24049,2.8131,1.3122,0.33097,-33.8713,1.701675,0.14249,0.50339
2,1.25,0.350368892,-29.86600151,0.3189764995,0.198112086,392.1981,1.147535391,-6.57745,-6.84055,65.561461868,1.0997307345,1.17645,-0.48876,-0.571,-0.36274,2.8058,1.3128,0.33084,-34.5223,1.701275,0.14023,0.50175
2,1.75,0.236379637,-26.05451711,0.7441899765,0.1918038,392.27005,1.084093,-6.733,-7.0877,66.129141046,1.0760719463,1.10335,-0.48877,-0.56992,-0.35458,2.8442,1.3129,0.330475,-33.3704,1.701325,0.13884,0.49741
2,2.25,0.2834142155,-24.142579205,-0.203528527,0.1935075,392.3922,1.131707,-6.98705,-7.24835,65.6482873035,1.0542394881,1.16665,-0.488765,-0.56843,-0.278705,2.7886,1.3166,0.330115,-34.2083,1.701575,0.13961,0.50007
2,2.75,0.255461194,-27.581487485,0.849225448,0.211688108,392.8606482,0.9825985,-6.8946,-7.26625,66.0912568205,1.0358836781,1.21125,-0.488765,-0.56851,-0.320775,2.7057,1.3135,0.330475,-33.98915,1.70175,0.1389,0.49647
2,3.25,0.302444414,-26.22387144,0.123407945,0.1885765125,392.6539,1.048488,-6.8967,-7.1675,66.732189307,1.0236130419,1.09855,-0.48876,-0.56943,-0.185655,2.7081,1.3154,0.33082,-30.6623,1.702025,0.1397,0.49331
2,3.75,0.314186046,-26.49529425,0.154354852,0.2152026,392.493,1.160175644,-6.85815,-7.257,67.016962714,1.00680199355,1.2098,-0.48876,-0.56742,-0.22798,2.7175,1.3159,0.32901,-32.7122,1.702,0.14141,0.49401
2,4.25,0.22388039,-25.88409568,-0.4901744345,0.1999933,392.51735,1.126756,-7.2748,-7.49145,67.279962054,0.9938833144,1.11125,-0.48876,-0.56814,-0.24896,2.5997,1.3168,0.328305,-30.7471,1.7022,0.14134,0.49224
2,4.75,0.3710603415,-28.44199231,0.6614368805,0.2161506,392.8861,1.090326,-7.2563,-7.5504,67.430539353,0.9780403342,1.0971,-0.488785,-0.56703,-0.219275,2.6348,1.3161,0.32732,-30.5586,1.70245,0.14388,0.49237
2,5.25,0.303104126,-24.31955718,-0.012307443,0.2175436,392.7868,1.025852,-7.41965,-7.638,67.5901364415,0.94229400665,1.1577,-0.48878,-0.56861,-0.13498,2.5602,1.3186,0.3273,-31.4095,1.702875,0.14319,0.49171
2,5.75,0.334239965,-18.77214954,0.428669551,0.2060083,392.6062,1.06671408,-7.5732,-7.82975,68.140212048,0.9272241101,1.1048,-0.48876,-0.56833,-0.0633,2.5377,1.31905,0.32677,-30.5141,1.70275,0.14152,0.49318
2,6.25,0.302053971,-21.60575814,0.052491467,0.2271264,392.71855,1.171254,-7.7242,-7.95895,68.157754028,0.93169118665,1.27275,-0.20297,-0.5648,0,2.5302,1.3285,0.32811,-30.6034,1.79625,0.1374,0.49218
2,6.75,0.238386341,-21.5546258,1.673564986,0.2059905855,392.5732,1.017831,-7.645,-8.11385,69.440817991,0.9080690114,1.0706,4.82135,1.2301,2.87595,3.2935,3.61525,1.27855,-22.2935,3.476125,0.13952,0.49065
2,7.25,0.394857387,-12.431964565,0.2361014555,0.19717045,392.8959,1.038345025,-7.7612,-8.17265,68.9573279345,0.92165697575,1.14205,37.2175,7.3591,17.8085,6.6996,32.0495,27.829,-5.4891,12.2995,0.13717,0.49009
2,7.75,0.3229044855,-1.880757907,0.0005865065,0.22675965,392.58005,0.9623045,-7.5617,-7.85015,66.9628209235,1.01735433975,1.06545,113.99,19.078,63.5945,16.423,105.14,83.0445,17.961,27.16375,0.12445,0.47988
2,8.25,0.459568866,21.33793057,1.334952012,0.2243892,392.7521,1.028451,-6.9475,-7.4474,63.4770954315,1.14825818145,1.0652,234.63,33.675,133.545,28.755,216.01,131.17,62.6598,44.8505,0.12586,0.4757
2,8.75,0.584386855,45.480436945,2.0354807905,0.2576187,392.6412,1.023633,-6.34775,-6.77205,60.840175821,1.2630171396,1.10375,334.075,48.629,188.405,38.468,306.745,153.09,108.052,63.83675,0.12485,0.46581
2,9.25,0.5965129445,66.233629335,3.173621938,0.29918025,392.5757,1.138994,-5.9342,-6.31915,57.570148043,1.4372333658,1.1567,474.785,67.45,271.525,49.818,460.165,172.73,163.45,91.6015,0.12422,0.46574
2,9.75,0.740516884,111.8654531,6.6689107175,0.330186627,391.85335,1.245417,-5.1615,-5.5103,55.343428069,1.59695984465,1.35625,572.53,86.749,324.065,61.367,545.835,193.705,202.674,135.9675,0.11423,0.44732
2,10.25,0.6460053255,122.4632102,6.16146248,0.4102243075,391.3629,1.4317636715,-4.48765,-4.713,53.912290938,1.7459170438,1.6221,663.35,102.05,376.25,69.045,641.02,217.045,240.1,148.1625,0.11048,0.44768
2,10.75,0.67489139,134.9250984,6.7966525,0.4318847745,391.229,1.583592,-3.9358,-4.2773,52.651860175,1.8795894652,1.81835,702.47,114.39,420.155,74.259,697.5,245.025,265.2951,168.2525,0.11389,0.453
2,11.25,0.69585303,169.4097709,9.3140518995,0.5206875,391.2559,1.869334837,-3.4046,-3.73985,50.718539723,2.0551129103,1.9825,797.61,124.93,440.27,78.76,779.82,284.635,284.56,231.765,0.12031,0.46297
2,11.75,0.7619847385,169.6645934,8.3525864565,0.5751457,389.3577,2.167512,-3.1695,-3.37415,49.8424236705,2.1655319621,2.2096,798.03,130.21,441.91,80.58,773.29,278.06,289.899,226.2175,0.13254,0.47183
2,12.25,0.740268845,174.8219276,10.50693903,0.5768923,390.2123,2.038168,-2.89365,-2.95775,48.663550311,2.2394761579,2.1733,754.69,125.88,412.125,78.802,711.37,294.4,276.686,220.015,0.14104,0.4741
2,12.75,0.662727687,168.7444059,9.7953089165,0.576774,390.04775,2.176015,-2.59025,-2.62595,48.313047206,2.30148531045,2.2675,741.45,118.93,396.685,76.22,687.295,274.255,255.981,218.575,0.14669,0.47425
2,13.25,0.639792303,161.1559237,7.605393214,0.597625228,389.87555,2.288419,-2.2557,-2.4424,47.535684235,2.3504683653,2.41835,656.365,108.93,348.775,71.119,604.135,253.6,231.499,204.95,0.16499,0.49802
2,13.75,0.674500038,132.6697247,8.770927498,0.590313919,389.7625,2.16121,-2.02635,-2.2789,48.199007805,2.36250825115,2.29645,594.27,93.894,305.345,58.673,525.245,244.975,182.602,168.935,0.17069,0.51744
2,14.25,0.602815342,108.8212057,6.821203207,0.596636177,389.51085,2.255562452,-2.0924,-2.1788,47.112823482,2.45621460745,2.28355,529.87,78.727,281.58,53.42,472.98,217.505,165.213,121.4,0.18147,0.54062
2,14.75,0.586540061,97.20322905,8.490007865,0.590205,389.5121,2.215227719,-2.1036,-2.1385,46.524693695,2.4697304544,2.2496,448.68,63.406,233.29,44.693,401.92,183.135,127.23,87.8525,0.17893,0.54641
2,15.25,0.543806828,70.156669925,5.721492993,0.576194932,389.4815,2.022879,-2.3663,-2.344,46.5798935,2.4584248648,2.14,351.345,47.9225,183.245,37.136,316.055,152.59,94.5595,67.07675,0.18861,0.55505
2,15.75,0.518276936,39.88911794,3.084180623,0.510663915,389.662,2.0239817445,-2.52245,-2.52165,47.2155803465,2.38594720785,1.98275,226.74,31.9385,120.89,27.103,202.495,120.23,43.8265,47.6495,0.1915,0.56266
2,16.25,0.395754413,8.846720046,2.679619521,0.469678203,389.8858,1.810181,-2.7428,-2.7869,48.67899898,2.227052754,1.825,107.16,16.437,53.489,14.023,90.2985,77.86,3.68265,28.543,0.180975,0.561035
2,16.75,0.3257012865,-10.255413655,0.78501161,0.4076257,390.08845,1.6270265,-3.202,-3.02115,50.824267849,2.0908902804,1.62,38.043,6.1599,16.832,6.1111,31.5865,26.992,-23.371,12.1105,0.18223,0.553755
2,17.25,0.2948582835,-19.81677019,0.637742061,0.3407299685,390.2479,1.571267071,-3.3386,-3.3335,52.854002505,1.9646546388,1.5129,4.50435,0.907,2.40905,3.1378,2.99975,0.994985,-46.3615,3.15535,0.18068,0.550815
2,17.75,0.262911228,-21.4752703,0.150476017,0.2950741,390.3553,1.459988,-3.6543,-3.7961,54.738770979,1.8355743601,1.40525,-0.256425,-0.566345,-0.480955,2.9333,1.3084,0.331795,-47.7635,1.704775,0.167025,0.55265
2,18.25,0.297408557,-21.49587721,0.328130447,0.268645808,390.67655,1.436266,-3.8378,-4.01675,56.004779902,1.7089613458,1.45,-0.48885,-0.57254,-0.64938,2.9278,1.29555,0.330795,-45.1817,1.6904,0.158055,0.547675
2,18.75,0.26833369,-22.51835774,0.33557958,0.2806434,391.11305,1.355691136,-4.2195,-4.3579,57.284321123,1.6470259602,1.4521,-0.48885,-0.57982,-0.40484,2.9251,1.2915,0.33089,-41.117,1.693425,0.167135,0.536265
2,19.25,0.374972653,-22.39690255,0.1134090975,0.2883184505,391.4708,1.465195841,-4.7077,-4.696,58.2437232915,1.56493731465,1.4592,-0.488805,-0.587125,-0.350345,2.918,1.2983,0.3328,-38.45225,1.6941,0.16442,0.52058
2,19.75,0.304573651,-21.2354166,0.0322928525,0.264552845,391.16195,1.3555008755,-4.9684,-4.91925,59.7292280725,1.4921740664,1.36315,-0.48928,-0.585415,-0.46404,2.9252,1.30475,0.33176,-40.1355,1.698775,0.157585,0.52109
2,20.25,0.2916112765,-23.617200275,-0.098862721,0.2618788,391.4979,1.369826931,-5.2071,-5.1529,60.710462481,1.4238443674,1.52795,-0.48889,-0.59317,-0.291125,2.9252,1.3055,0.33085,-39.20945,1.695825,0.152805,0.51761
2,20.75,0.3549605855,-24.065481635,0.295882047,0.255035836,391.6967,1.257831,-5.1264,-5.32245,60.8742499255,1.3761339415,1.39165,-0.48893,-0.579935,-0.464125,2.9288,1.30905,0.33094,-39.2861,1.69735,0.148585,0.52015
2,21.25,0.3092150685,-25.761478975,0.465265709,0.2520458,392.4972,1.222868,-5.37495,-5.6422,61.6197829205,1.3425036691,1.35395,-0.48871,-0.57683,-0.35857,2.9028,1.308,0.33179,-37.91165,1.69925,0.14883,0.509885
2,21.75,0.3973071275,-28.428807455,-0.464282323,0.23582455,392.19675,1.13029,-5.59995,-5.75045,62.402157181,1.30268982405,1.24665,-0.48865,-0.574825,-0.248885,2.9007,1.30735,0.331825,-38.1192,1.698625,0.146825,0.50745
2,22.25,0.3061259135,-28.05736191,-0.198145143,0.22001655,392.38325,1.141093882,-5.74135,-5.9043,62.5740126545,1.2802530309,1.33835,-0.488695,-0.57186,-0.299545,2.8864,1.3076,0.33085,-39.478,1.6984,0.145,0.50609
2,22.75,0.292028001,-26.455883845,-0.287283763,0.212502814,391.9614,1.1704805,-5.7891,-6.0503,62.571294149,1.2237812784,1.2877,-0.48876,-0.571045,-0.316365,2.8207,1.3054,0.330845,-39.0373,1.6999,0.14475,0.504495
2,23.25,0.265067195,-25.11764989,0.907351578,0.1992729685,392.02,1.150197,-5.8972,-6.07105,63.550857327,1.2038179478,1.2921,-0.488515,-0.5731,-0.333655,2.6889,1.3064,0.330875,-35.7593,1.70025,0.144205,0.50289
2,23.75,0.26811717,-26.43430735,-0.564310941,0.19519645,391.6899,1.141706,-5.9629,-6.18645,63.746677069,1.1718659543,1.2931,-0.488615,-0.5736,-0.299545,2.8539,1.31135,0.33096,-34.14345,1.70065,0.1394,0.50498
3,0.25,0.4744605305,-25.85260744,0.6314710115,0.255322018,396.412,1.013387,-1.9482,-2.2151,63.7666446305,1.6335719416,0.97479,-0.48153,-0.56776,-0.088645,2.96055,1.26795,0.33177,-42.9361,1.68315,0.56251,0.82413
3,0.75,0.534000417,-24.28521751,0.67588359,0.2556214675,397.1819,1.10242744,-1.9904,-2.392,64.199682747,1.61487875605,1.10295,-0.4775,-0.56785,-0.189785,2.97965,1.271,0.33175,-42.25815,1.6843,0.5632,0.819675
3,1.25,0.526880021,-26.51194847,0.3558165855,0.2189732,397.46795,1.060158,-2.0926,-2.37715,64.655500507,1.566118583,1.1246,-0.46201,-0.56702,-0.14771,2.9595,1.28155,0.33177,-39.7154,1.6836,0.560675,0.820335
3,1.75,0.555698304,-27.70024741,-0.165341908,0.21983375,397.4334,1.004314,-2.1831,-2.5211,65.2380700355,1.5110565509,1.06395,-0.474735,-0.56686,-0.113945,2.943,1.27765,0.332315,-37.5382,1.684925,0.55805,0.818995
3,2.25,0.4137960385,-25.43962868,0.220905254,0.2148978525,397.3225,1.033920394,-2.272,-2.5505,66.0264149345,1.4622980961,1.02335,-0.472725,-0.56686,-0.088605,2.9376,1.27975,0.33229,-36.5536,1.684525,0.556845,0.82145
3,2.75,0.5007498885,-26.52476927,0.174944373,0.2141619,397.41,1.114109126,-2.5164,-2.89295,66.884012447,1.40102000165,1.0954,-0.47207,-0.56696,-0.07174,2.9415,1.28295,0.33358,-34.7203,1.688225,0.55737,0.819025
3,3.25,0.5169630965,-30.06685264,-0.1277250465,0.2236845,397.4471,1.046148566,-2.6167,-3.06235,66.4858567665,1.38863440435,1.1202,-0.476405,-0.56748,-0.164605,2.94465,1.28495,0.3328,-37.117,1.68645,0.55718,0.818025
3,3.75,0.4648525085,-26.02845392,-0.1092913015,0.216606741,397.3986,1.0023,-2.6219,-2.9028,66.8857233465,1.36255742465,0.949375,-0.47423,-0.5669,-0.10974,2.9372,1.2936,0.332755,-37.1785,1.685575,0.5548,0.81435
3,4.25,0.420095747,-22.51434697,-0.2080473175,0.2024490865,397.7226,0.92360505,-2.6623,-3.00495,67.5024243505,1.35081660855,0.9802,-0.47281,-0.56686,-0.13926,2.9373,1.3004,0.332315,-36.7895,1.68315,0.557625,0.81184
3,4.75,0.554780903,-26.39379899,-0.440880761,0.2126286,397.62325,1.102096,-2.7318,-3.04905,68.0872206495,1.29288442035,0.96207,-0.47553,-0.56686,-0.28261,2.9384,1.30255,0.33274,-36.44385,1.686925,0.556935,0.80668
3,5.25,0.4144397355,-25.015097035,0.281498898,0.1897102,397.67375,1.011419,-2.7787,-3.14575,68.269902756,1.26530856755,1.02565,-0.03255,-0.56637,-0.075995,2.93845,1.3088,0.33545,-37.7668,1.7015,0.55738,0.81194
3,5.75,0.461923682,-24.67746159,0.995882985,0.1808556,398.1364,0.9403101,-2.918,-3.24685,68.612598867,1.22110619465,0.87375,2.89045,0.34589,1.7795,3.47985,1.8736,0.5303,-33.867135,2.923175,0.55416,0.8095
3,6.25,0.473752147,-16.45590772,0.906546597,0.1783650345,398.5922,0.860691381,-2.79685,-3.19875,69.3294291615,1.19564714195,0.793115,25.7935,3.9515,12.9415,5.891,22.4365,18.25,-16.36815,9.99215,0.55224,0.805565
3,6.75,0.497898049,-3.242115643,0.058075656,0.1920024525,398.4687,0.8519381,-2.632,-2.9935,67.719585601,1.2865861122,0.75708,86.6055,13.396,47.5295,12.3795,82.207,72.398,9.0303,27.687,0.553115,0.799005
