DOY2,HR2,TAU,H,LE,FC,FCH4,WS,USTAR,T_SONIC,CO2,H2O,CH4,U_SIGMA,V_SIGMA,W_SIGMA,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TA_1_1_1,PA
1,0.25,-0.0024357975,10.5849105,81.029985,5.691192,46.2367725,6.680156,0.8897019,26.36629,500.9117,26.7506525,2435.76575,2.051939,1.28926,0.8911738,352.156330749354,355.905670529801,0.0752243080213333,99.143685,0.359524763097781,-0.139173510409189,1.98408722592945,22.03244,103.2395
1,0.75,-0.00285969,5.99906799999994,71.4556,4.284203,32.1500575,6.902558,0.91024845,26.5026,505.339275,26.71923,2515.173,1.99762175,1.53469275,0.957435525,352.477950043066,356.026324503311,0.0752947873686666,99.241205,0.404609129342066,0.813501005025125,2.80616682554814,22.00058,103.2547
1,1.25,-0.00458,13.3895225,85.7274,5.447543,29.93066,6.9010555,0.8108083,26.39853,503.99145,27.95622,2476.11425,1.8924395,1.32069175,0.898762875,351.809991386736,355.416680463576,0.072300193052,99.291675,0.610116208133467,0.708934027279253,3.28160438512869,21.967005,103.24865
1,1.75,-0.0047021065,12.095295,98.826,5.38426499999999,44.88492,6.62424275,0.807261225,26.5957825,544.63305,26.95564,2411.372,1.8596525,1.307406,0.8570336,350.894272179156,355.076365894039,0.07201229413,99.3016125,-0.0234325341555389,0.00252438980617373,3.38240586272641,21.96225,103.2462
1,2.25,0.00169705374999999,18.0104000000001,94.4295625,4.71290399999999,34.596845,6.262705,0.7488258,26.73103,533.862925,26.44564,2570.469,1.727578,1.217198,0.8095539,354.225129198966,354.932222682119,0.0738128169616667,99.393275,0.0417970626231537,0.628947595118449,3.28637631077217,21.9232625,103.24685
1,2.75,-0.00248341700000001,21.5426345000005,91.63455,7.541155,41.6184825,6.656001,0.853403199999999,25.39367,540.7182,26.577995,2423.684,1.893853,1.360405,0.875008,356.189599483204,355.132139900662,0.07362315891,99.4078625,0.416552480586937,0.496759601579325,3.29963060057197,21.9308625,103.2469
1,3.25,-0.00118649399999999,36.2782042499999,75.7143525,5.10802075,32.4897,6.188811,0.7292464,25.50652,545.3267,26.6707475,2686.664,2.053647,1.420523,0.802546,356.418604651163,354.725786423841,0.0738602963033333,99.42175,0.411112464474115,0.4873444005743,3.60211510962822,21.8633375,103.23755
1,3.75,-0.000976374700000016,4.30874674999998,112.30145,7.728263,132.314875,6.372127,0.6951454,26.0645,655.294299999999,26.6932575,3114.79375,1.69059,1.259168,0.785175,355.155684754522,355.778249172185,0.07397182645,99.493275,0.144235245536884,0.209442390524049,3.33127502383222,22.0965375,103.2268
1,4.25,-0.002164994,13.8136299999998,94.6558499999999,5.17964,96.8522400000001,6.0461975,0.7000165,26.0789625,583.38125,26.13521,2692.4435,1.7774875,1.41804625,0.77080925,354.590977605512,355.670426324503,0.0772853411716667,99.5521375,0.108815968169872,0.372738424264178,3.65182673975215,22.1194125,103.207375
1,4.75,-0.00378914975,18.94849,103.6896,5.352848,29.0954025,5.989965,0.7304685,25.913975,568.2395,25.813,2662.6815,1.75495625,1.36552,0.767517,351.522825150732,355.193832781457,0.095124654812,99.64406,0.22463034935441,0.365628356066044,3.46431649189704,22.08885,103.252375
