DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
1,5.25,408.53389105,4.6001729,1976.849752375,-1.29165265,-123.4916074,-39.2737394,-53.2362223,-4.975945,0.3273745,0.038105575,-0.418077125,0.1494791,0.039052275,100.5955,47.455,0.52205,0.050229725,7.496257725,0.0618672,5.285675,6.269425,8.2825,9.2835,10.003,3.305225,4.311775,8.46,7.0022,8.98125,4.0524,4.9354,6.60045,8.929,10.40475,-111.566908425,-0.043103375,-0.119617,-4.4427405,0.04884,230.6314563,315.0837922,-0.363196
1,5.75,409.4132895,4.2957422,1973.17945165,-2.9745671,-54.1065398,-41.220971,-50.191114,-3.120477875,0.21757695,0.0271572,-0.3865461,0.1554222,0.0324564,100.5808,50.4125,0.16565,0.057436475,6.83934565,0.0682644,5.27985,6.174025,8.1975,9.2845,10.00525,2.9688,4.18305,8.379,6.9221,8.97225,3.828525,4.83295,6.55825,8.86025,10.4025,-110.1316963,-0.2709356,-0.167464,-4.26636025,0.04884,232.97822485,314.589874,-0.363196
1,6.25,410.104709375,4.645748125,1974.7379222,-1.2871267,-34.79821085,-41.9693112,-29.178646975,-3.452599225,0.4523551,0.03206975,-0.3257286,0.14036005,0.0310592,100.5528,51.89375,0.544275,0.0528722,6.5487421,0.066942125,4.9392,6.055775,8.0975,9.27225,10.0075,2.81855,4.007625,8.2835,6.84895,8.9915,3.7713,4.71615,6.462525,8.80925,10.398,-119.29540255,-0.123153,-0.119617,-4.3174848,0.1221,230.724308275,314.289306925,-0.363196
1,6.75,410.278986025,4.254542625,1975.412816275,-1.659858325,-93.941660125,-42.141903,-31.894918,-6.2725734,0.2271614,0.0307959,-0.374516225,0.1647837,0.0338978,100.5202,52.425,0.341375,0.050719725,6.34083025,0.060674625,4.7058,5.912775,8.0575,9.249,10.0075,2.4659,3.8443,8.1935,6.769975,8.91125,3.51425,4.616225,6.33025,8.757,10.398,-122.96443555,0,-0.119617,-4.5219838,0,230.116142625,314.05985225,-0.363196
1,7.25,412.068727,4.33217,1973.0332852,-1.553406575,-90.783331625,-41.365505375,-31.518844525,-3.535766,0.48293395,0.0366751,-0.49647725,0.1789845,0.0374963,100.5074,50.31625,0.09235,0.052404975,6.25156695,0.0605146,4.912325,5.7713,8.00275,9.2325,10.01525,2.425625,3.89475,8.1245,6.700025,8.857,3.4359,4.557675,6.20785,8.71025,10.40575,-109.446803375,0.738916,0,-1.0864008,0.1221,231.63624535,313.0792052,0.505448375
1,7.75,411.009125,4.9202228,1984.29260245,-12.47108465,-63.125832275,-39.0069984,-37.239565,-8.056801825,0.26436975,0.0434915,-0.3621321,0.162754125,0.04974925,100.51,51.42,0.19265,0.0418627,5.5288,0.063389775,4.9432,5.6844,7.931725,9.206,10.008,2.7942,3.8678,8.054,6.6178,9.014,3.521,4.538,6.115,8.698,10.402,-73.177434575,6.225369375,0.358852,2.096115,0.301811,231.3547981,312.24746325,5.65980605
1,8.25,411.73442695,5.13766715,1995.643424375,-1.1454191,-111.4143274,-33.15465,-61.317442,-0.2225661,0.45873625,0.045323125,-0.4134359,0.15681025,0.067162125,100.5415,50.35,0.40095,0.042179,5.8770065,0.0678561,5.056,5.6772,7.911575,9.166,10.0078664,3.1906,3.9448,7.9764,6.5914,9.014,3.8514,4.63,6.1306,8.674,10.402,-46.215672375,16.951970675,1.2081337,9.318762675,0.93559225,231.488678725,314.885256925,19.6731233
1,8.75,412.4445383,4.64089105,1981.8872175,-2.018734575,-91.71253605,-26.20462575,-34.11517525,0.25794445,0.50332125,0.0509495,-0.318482,0.2189395,0.06862,100.6215,48.09,1.2799,0.04796175,6.134087625,0.0797319,5.3584,5.7216,7.8626,9.128,10.0121336,4.0592,4.4268,7.8938,6.7908,8.992,4.422,4.8388,6.1962,8.64,10.408,-0.726377574999999,26.533251125,1.641746325,12.119565325,1.782962675,233.537886625,317.356140575,26.4951578
1,9.25,411.863226,5.0512833,1967.554577525,-2.9852825,-71.26332705,-22.02189475,-23.566215525,2.1847252,0.32365325,0.056733875,-0.3462518,0.18492975,0.10531425,100.6764,41.452,2.34975,0.0473579,6.831389,0.072729675,5.5222,5.8964,7.807825,9.114,10.0224,4.7228,5.1802,7.7966,6.7822,8.914,5.269,5.3646,6.3378,8.594,10.412,2.904742275,41.7733991,2.6435404,19.254658175,2.2777695,234.799380725,322.5399126,41.2469736
1,9.75,411.4464836,4.49669365,1957.43248215,-3.5595941,-80.930344575,-20.1329025,-26.2437788,2.4296629,0.432787,0.065484375,-0.3327153,0.222292375,0.116873375,100.682775,39.186,2.6443,0.05643325,7.22745525,0.0958501,5.6844,6.1642,7.8317,9.092,10.0326664,5.3978,5.7646,7.7244,6.8804,8.852,5.874,5.9276,6.4918,8.558,10.412,25.81604505,88.0911332,4.267344475,44.6774695,2.796093,237.8798501,328.251337,77.63317225
1,10.25,409.7944724,5.171656,1949.6567935,-6.48960425,-108.7547144,-17.5957806,-28.7610856,3.675957975,0.39521425,0.075218125,-0.3845,0.243082875,0.120968375,100.749,36.82875,3.965175,0.03945315,9.086859125,0.091412,5.9982,6.497,7.9381,9.07,10.0409336,6.2212,6.4112,7.693,6.9624,8.842,6.1532,6.2262,6.8382,8.534,10.41,28.00970985,108.6145317,4.73086135,50.89468335,3.43864425,239.3508962,334.591776275,88.15677955
1,10.75,409.27395665,5.18924445,1946.4313555,-3.733122125,-82.4855574,-15.48586845,-31.6913203,5.514537,0.3015932,0.0460132,-0.3793499,0.27043305,0.13087185,100.766,36.88875,4.6228,0.0403572,9.5125601,0.09110865,6.29,7.0318,8.0745,9.086,10.0532,6.616,7.0068,7.7122,7.0642,8.944,6.7648,6.4204,7.2108,8.526,10.424,30.53183905,108.448276,5.3349282,44.5143148,2.710623,242.3301012,337.4571826,88.1416466
1,11.25,408.8217775,5.3203366,1941.693362225,-6.9699005,-35.55236995,-12.74490525,-36.7951394,2.255005625,0.35076995,0.08235385,-0.34467855,0.26018355,0.1462012,100.774,34.84625,4.7872,0.0727822,9.50849255,0.1002794,6.7664,7.4396,8.08575,9.08,10.0594664,6.9152,7.3252,7.8052,7.2228,8.92,7.1004,6.9962,7.447,8.536,10.432,33.384281325,121.403940625,5.959928025,46.4873018,3.99725275,244.0252682,340.2815115,97.31234905
1,11.75,407.8391816,5.2409714,1941.3717482,-4.3859356,-72.094823775,-9.53462295,-34.5362415,8.73214895,0.365247125,0.0639775,-0.3703115,0.229045375,0.14177525,100.744375,34.14375,4.904675,0.076467825,10.17632825,0.1052511,7.4196,7.6338,8.097,9.09,10.0617336,7.2808,7.489,7.8728,7.4946,8.858,7.4248,7.2762,7.701,8.562,10.438,33.76105515,144.424260625,6.994617075,57.1113569,3.7728938,244.6708367,343.277766425,116.86743335
1,12.25,408.0911187,5.65151175,1929.0513243,-5.920136,-102.253225325,-8.9821445,-40.5774056,12.65959625,0.344584625,0.06789575,-0.341818625,0.294427375,0.151766625,100.697425,33.15525,5.30885,0.07957995,10.988482375,0.1273891,7.4194,7.8696,8.14725,9.102,10.072,7.5034,7.5704,7.9472,7.8884,8.81,7.662,7.5538,7.9012,8.604,10.43,35.1408127,136.502463,6.0765546,52.586912075,4.224664,246.75718185,345.456833,107.2941885
1,12.75,407.11892915,4.627699175,1935.3390001,-7.25983525,-80.1639804,-8.20096515,-41.442701925,6.33740285,0.41503425,0.061941375,-0.305160125,0.28780375,0.15633575,100.6564,33.248,5.424425,0.084518775,11.5461275,0.101115625,7.469,8.08,8.20975,9.128,10.0802664,7.717,7.8248,8.042,8.0368,8.85,8.0188,7.8402,8.07,8.674,10.438,36.100072625,135.7758617,6.3277513,52.45143185,4.444444,247.7817378,348.4407378,105.85956415
1,13.25,405.2906905,5.1484215,1941.630266875,-4.106840025,-23.18081175,-6.99207585,-37.55452965,11.43056505,0.342911375,0.06437375,-0.293877075,0.25203375,0.1498835,100.6358,32.916,5.944425,0.08623145,12.0180035,0.100662125,7.6296,8.1,8.28775,9.154,10.0865336,7.9288,7.9632,8.196,8.154,8.928,8.324,8.032,8.114,8.752,10.446,29.871655125,128.62068925,5.382775,51.0301638,4.2460315,247.7606955,349.95872125,100.5266347
1,13.75,403.245513225,5.21938945,1931.334328825,-5.2199392,-46.8483862,-6.195860925,-54.073720875,7.36593895,0.3297002,0.0662686,-0.3149722,0.2700427,0.1541422,100.58995,30.86,6.13515,0.08775635,12.3617156,0.0964553,7.72405,8.19175,8.362,9.17725,10.0912,8.13225,8.15175,8.36175,8.2845,8.939,8.517,8.1715,8.2405,8.82175,10.45525,24.683397425,123.5467976,6.1244022,48.16945635,4.371184,248.416120625,350.4909942,95.111985125
1,14.25,403.74770515,5.37075795,1930.91711315,-2.075493875,-23.091545025,-5.160447875,-38.161469525,8.7283387,0.4647994,0.0737985,-0.326306675,0.2474972,0.1372584,100.5887,30.4695,6.48615,0.09219,12.7558757,0.0918358,8.20625,8.337,8.502,9.20025,10.099724725,8.36925,8.31,8.54575,8.49225,8.936,8.53275,8.2385,8.3185,8.94,10.45525,17.486458125,85.3294339,3.699162725,31.24872195,2.8654191,248.74605645,352.746728275,72.427360625
1,14.75,405.14086415,5.39105505,1945.0745414,-2.6111674,-37.441075,-4.2555796,-47.5271824,2.8331089,0.3093302,0.0654441,-0.337794625,0.2264363,0.1130722,100.5823,29.07825,6.78625,0.1487448,13.2246417,0.0740788,8.4505,8.41175,8.638,9.23325,10.108250275,8.5375,8.43325,8.724,8.58275,8.95825,8.61925,8.411,8.4185,8.96225,10.46175,15.2613647,79.66440925,3.334329875,32.612474525,2.289377,248.87845925,352.194714625,66.737287875
1,15.25,404.917886875,5.571894375,1946.00064475,-2.5458954,-48.852868875,-3.205715625,-55.493741,7.05672765,0.4058542,0.0704854,-0.323631,0.2247268,0.1021261,100.58325,27.4125,6.99275,0.3547057,13.4958305,0.0648862,8.60675,8.54,8.764,9.27625,10.116775,8.6835,8.57625,8.90575,8.6745,9.069,8.627,8.521,8.56625,9.0435,10.46,7.179222,62.13054175,3.0651915,25.74869965,1.989178625,249.67550755,352.0754305,51.361985375
1,15.75,403.8992196,5.6223256,1940.2490666,-2.397558,-25.95393515,-2.383842675,-56.8007537,3.5973138,0.3959378,0.0640146,-0.39177985,0.2198832,0.0984961,100.585075,30.2845,7.40465,0.3516678,13.776282,0.056740975,8.7505,8.737,8.874,9.32925,10.125299725,8.80525,8.72625,9.04525,8.825,9.10375,8.73875,8.75,8.7335,9.078,10.46175,-10.958233925,39.624384125,1.794258,14.6188428,1.4499385,246.34046905,352.821520875,34.3886197
1,16.25,404.816770275,6.1023159,1943.1393255,-2.0448358,-14.73231315,-5.031905725,-44.7512547,1.53586215,0.3183247,0.0429799,-0.358838,0.1792796,0.0746398,100.56925,32.5575,7.0462,0.4711696,13.7966612,0.046875375,8.5025,8.74375,8.945,9.378,10.131691925,8.64075,8.70125,9.14,8.64425,9.016,8.75675,8.65575,8.86675,9.14375,10.46225,-46.007435675,22.35221665,1.073564575,7.9792945,1.09432225,243.32909755,348.91948555,17.4334144
1,16.75,404.3875687,5.88597185,1946.160583775,-2.485552,-23.2856652,-17.87224725,-56.26729935,-0.135017,0.38053695,0.03416785,-0.32296465,0.14561065,0.04383355,100.517375,36.549,7.111875,0.592132875,14.0713667,0.0544777,8.26575,8.80575,8.99,9.4235,10.13745,8.5445,8.58025,9.15675,8.6875,9.15175,8.6845,8.7235,8.897,9.2435,10.4645,-95.169976775,9.482759,0.358852,3.215746775,0.549451,245.33298615,346.751761,8.1113804
1,17.25,403.3714155,6.1289595,1939.2271696,-1.8501827,-25.564846,-31.58341715,-56.72555865,-13.011755575,0.3320591,0.0302254,-0.30249915,0.131308,0.03133445,100.524125,37.6945,6.919375,0.50745375,13.90771325,0.05463505,7.9012,8.76125,9.06,9.4645,10.145458075,8.28375,8.59225,9.1735,8.7235,9.26375,8.69,8.6815,8.9135,9.3245,10.459,-111.6067294,0.7358372,0,-4.125767075,0.12057375,246.77554795,343.27317165,0.3874092
1,17.75,405.231418,6.1301565,1937.41989445,-2.3601002,-37.9309775,-38.289081,-42.567340625,-8.60452355,0.31668525,0.0282707,-0.3146445,0.12520605,0.03160215,100.588375,37.98125,6.6382,0.3108198,13.4050497,0.06129235,7.839,8.667,9.0925,9.5,10.141950075,7.670575,8.45275,9.21125,8.63,9.36125,8.4745,8.69025,8.82925,9.3535,10.46575,-116.65167525,-0.123153,-0.239234,-5.399313,-0.0641025,245.25260495,341.331577075,-0.363196
1,18.25,407.8057929,5.9263643,1943.20502965,-3.271944775,-32.444858225,-42.0734,-49.403972,-5.765611,0.18429775,0.02784745,-0.37847905,0.14741395,0.03159965,100.616625,44.3105,6.299125,0.1900835,13.2093004,0.06688725,7.5274,8.66225,9.105,9.51225,10.128775,7.011775,8.25,9.27225,8.548,9.40225,7.851675,8.6125,8.68575,9.34675,10.458,-116.08949195,-0.246305,-0.12559785,-5.48440695,-0.128205,245.2477639,337.612954,-0.363196
1,18.75,408.42935835,6.01686785,1948.102534175,-7.535163825,-75.733687325,-43.434135,-56.761351625,-8.6014998,0.20968295,0.02946675,-0.40428125,0.12170595,0.02753045,100.61975,44.9165,6.036,0.24689225,13.1281705,0.06737485,7.4,8.685,9.1,9.5225,10.11733325,6.91675,7.82675,9.31,8.405,9.4175,7.44475,8.435,8.655,9.345,10.4525,-115.22999125,-0.246305,-0.119617,-5.214724,-0.0183149999999999,244.356435725,337.6016043,-0.363196
1,19.25,407.253483075,6.110775225,1948.921954775,-2.50739225,-38.60767155,-42.73180975,-51.315593875,-6.964387425,0.377767975,0.028685425,-0.3852,0.137476925,0.027924625,100.60855,45.62475,5.4729,0.1685414,12.808283525,0.05898695,7.232775,8.70825,9.048,9.54275,10.107408425,6.569725,7.464225,9.32,8.2565,9.42825,7.2167,8.084,8.692,9.3455,10.44375,-114.8268195,-0.246305,-0.122607425,-5.030675,-0.00457874999999996,244.001735875,334.848143275,-0.363196
1,19.75,405.24791065,5.30132015,1959.1019633,-2.2068433,-44.34792835,-42.03741385,-63.185057625,-6.58891765,0.373719525,0.026306225,-0.42518025,0.13402455,0.026934125,100.67185,47.7965,5.30275,0.1039451,12.531432525,0.054646,7.2085,8.715,8.9865,9.5525,10.1,6.49425,7.27525,9.32,8.155,9.4475,7.03125,7.817,8.7125,9.345,10.445,-112.56095665,-0.123153,0,-4.948875,-0.06105,242.95940845,332.9391835,-0.363196
1,20.25,409.268045625,6.1630317,1959.5123186,-3.07952185,-85.2217754,-42.1499719,-68.2956771,-8.8572014,0.35193055,0.0232474,-0.47797415,0.1397205,0.0248869,100.6466,47.71475,5.0654,0.10380655,12.37365105,0.0634521,6.9943,8.478,8.7445,9.385,10.095,6.121,7.0854,9.248,8.0097,9.466,6.8351,7.6092,8.643,9.31,10.441,-111.5275419,-0.123153,-0.00897127499999992,-4.84151315,0.06105,242.0224102,331.72893575,-0.363196
1,20.75,409.46068495,5.8832363,1962.7918792,-5.7485968,-62.544685225,-42.082721,-40.23229695,-4.5177693,0.3205094,0.0363118,-0.455470325,0.1454024,0.024875,100.6698,46.0075,4.865375,0.1018591,12.4564804,0.063737475,6.6929,8.335,8.644,9.406,10.091,5.7575,6.8786,9.253,8.0213,9.476,6.5486,7.3515,8.536,9.295,10.451,-111.95279515,-0.123153,-0.119617,-4.753322875,0,241.652078875,330.838871875,-0.363196
1,21.25,409.262171275,5.987056975,1968.021641975,-2.9119748,-57.6693708,-41.9393923,-83.673706025,-5.5219998,0.336132475,0.0344016,-0.4971034,0.1472805,0.035504075,100.66395,47.385,4.506625,0.1034605,12.106707,0.064827825,6.5417,8.106,8.62775,9.439,10.087,5.5004,6.7087,9.236,8.0055,9.49,6.2948,7.1279,8.41,9.289,10.465,-112.361953275,0,0,-4.6689673,0.06105,240.720709125,329.667129675,-0.363196
1,21.75,412.71542645,5.9642229,1978.97813385,-2.2210584,-75.85181485,-41.0090763,-88.551546625,-5.8026921,0.194694825,0.036885725,-0.46471025,0.154262125,0.0415999,100.6526,47.8745,4.1894,0.0964373,11.81219605,0.063259875,6.4612,7.8705,8.55075,9.447,10.097,5.485,6.5026,9.246,7.9843,9.486,6.0422,6.9176,8.246,9.296,10.479,-112.423309925,-0.00615764999999998,0,-4.5168714,0.0966486,240.1624102,328.456416675,-0.363196
1,22.25,411.2094904,6.0147304,1970.142871325,-2.717467,-66.270957,-41.5102518,-38.0760513,-7.118382775,0.25757725,0.040530275,-0.42161175,0.146708925,0.0357667,100.6873,50.78775,3.8895,0.09661215,11.634765625,0.0613126,6.2677,7.6979,8.5445,9.456,10.107,5.1645,6.1671,9.236,7.9099,9.463,5.6641,6.5609,8.0502,9.3,10.49,-109.414110525,0,0,-4.601227,0.1068375,238.992929,326.2821724,-0.363196
1,22.75,413.047708775,5.157606925,1969.578367825,-4.130257625,-66.2153487,-39.8014842,-46.635789,-3.7021985,0.3199102,0.0397073,-0.523946525,0.1191393,0.0339799,100.6509,49.87,3.5856,0.098148925,11.33406015,0.053436,6.2714,7.5272,8.53475,9.477,10.117,5.1933,5.9323,9.218,7.8655,9.388,5.5744,6.3037,7.8593,9.309,10.5,-108.924252125,0,-0.0119617,-4.486196375,0.1221,237.5058896,327.018729425,-0.363196
1,23.25,413.046502625,5.314581625,1977.1738605,-2.7502176,-92.0276366,-40.27842315,-74.0093515,-4.0392484,0.318853,0.026158,-0.4723461,0.1438238,0.0367906,100.6963,48.567,3.46225,0.0850621,10.8403478,0.0563411,6.45285,7.34575,8.67,9.51675,10.12675,5.099675,5.8672,9.17925,7.83335,9.34925,5.637075,6.12785,7.672475,9.3075,10.50275,-108.755853725,0,0,-4.550102,0.18315,236.8511451,326.8804451,-0.363196
1,23.75,411.016959625,5.4945369,1966.2436222,-2.3086564,-129.902756,-41.518392325,-51.9997525,-4.3475825,0.3303318,0.028623,-0.35014845,0.1518138,0.0404824,100.7119,47.73325,2.969,0.078986,10.7968252,0.0584934,6.2478,7.177625,8.65,9.524,10.13675,4.990425,5.795475,9.13925,7.7537,9.323,5.5375,6.1181,7.479525,9.30375,10.51275,-111.568975475,0,0,-4.447853,0.09565975,236.074882,326.4692595,-0.363196
2,0.25,402.8900533,4.7570397,1972.8097116,-4.4400226,-62.4216387,-51.302045075,-74.69441125,-9.822320825,0.2873664,0.0357246,-0.289932875,0.163817,0.0335192,100.3022,39.179,1.968875,0.36753855,9.9255478,0.1106308,2.82595,5.24485,6.1874,9.085,9.4785,3.6859,5.1052,8.027,6.34925,9.2025,3.6489,4.08195,6.2754,9.39,10.567,-113.073993775,0,-0.837321,-4.907975,-0.10225875,227.472579425,311.95924315,-0.363196
2,0.75,402.7997132,4.758581,1975.95963695,-3.998622,-90.250235175,-51.490707825,-61.71775495,-10.0126452,0.3129902,0.0314214,-0.351291625,0.142396,0.0381586,100.350125,40.524,1.90145,0.284017275,9.4503884,0.0917676,2.6059,5.04655,5.89025,8.9295,9.349,3.56705,4.87115,7.89095,6.1513,9.0925,3.5103,3.78525,6.16945,9.33,10.567,-111.945170525,0,-0.837321,-5.044734375,-0.1221,225.88284725,310.6731244,-0.363196
2,1.25,403.5300077,4.4110867,1986.942801425,-4.1428748,-127.964329375,-51.6236887,-65.9067193,-13.4308935,0.2830046,0.0299804,-0.33099395,0.1526398,0.0374642,100.34125,40.831,1.71985,0.190751475,9.1399542,0.0905904,2.46585,4.81885,5.6261,8.7795,9.22425,2.9466,4.6261,7.76085,6.04095,8.9575,3.28545,3.35605,6.023,9.2465,10.5665,-112.0425543,0,-0.837321,-5.26186365,0.07390505,226.067133075,309.6371949,-0.363196
2,1.75,399.3973944,4.4808146,1983.7590548,-4.9120709,-102.082486575,-51.27035405,-57.1541794,-6.97361605,0.410047075,0.035992575,-0.376089,0.158128,0.031776975,100.3225,42.642,1.3495,0.1486933,8.431807075,0.085595725,2.3117,4.61645,5.3948,8.6295,9.0995,2.76745,4.4383,7.629,5.85725,8.838,2.96925,3.12775,5.7693,9.1575,10.576,-112.1824229,0,-0.837321,-4.96037845,-0.0824175,224.798262275,308.912758125,-0.363196
2,2.25,402.429550425,4.35392085,1991.3450318,-4.002556975,-79.4696325,-50.088943275,-58.4275517,-6.8981458,0.337586775,0.035760325,-0.4103757,0.13497445,0.0322291,100.3345,40.8685,1.190675,0.13088,8.22018325,0.085146525,2.0689,4.4336,5.20035,8.484,8.97475,2.6735,4.30515,7.51095,5.7133,8.713,2.54985,2.9447,5.5283,9.0685,10.576,-111.481928825,0,-0.837321,-4.703476,0.06105,225.19624455,309.187526425,-0.363196
2,2.75,401.9793112,4.5598362,1991.033001,-6.0978238,-127.90907045,-49.975133775,-59.14405195,-8.773778375,0.37066155,0.041520725,-0.341510375,0.15354285,0.03860235,100.36025,45.171,0.45395,0.126289325,7.83660425,0.1034875,1.94265,4.25335,5.0115,8.345,8.85475,2.49255,4.2205,7.395,5.50575,8.6265,2.1477,2.8491,5.32155,8.9795,10.5755,-110.562408375,0,-0.837321,-4.840235375,0,224.786834825,308.509946725,-0.363196
2,3.25,402.32619425,4.42519775,1975.731212,-4.29326725,-103.716775125,-49.2915914,-53.1111465,-9.7908398,0.311712125,0.03068895,-0.39011535,0.1543087,0.040595325,100.34175,45.88425,0.4859,0.105053025,7.782238675,0.097821375,1.7478,4.0866,4.8248,8.2105,8.73475,2.3036,3.96085,7.27945,5.3388,8.572,2.00885,2.7821,5.10445,8.8805,10.58025,-109.66518915,0,-0.837321,-4.754601,0.06105,225.282702875,308.7773359,-0.363196
