DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA,PA,NETRAD,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,PPFD_IN,PPFD_IN_1_1_1
1,5.75,-0.03055,-2.011175,9.0612325,1.243525,2.140015,0.4347715,1.966045,419.926,4.61846,1.1221,0.957306,0.588873,0.2361485,1.30161975,99.273925,-4.30164,-5.97354,-6.11377,1.538645,1.96348,0.01995,0.00684
1,6.25,-0.026575,-2.8061125,8.4968775,0.709161,2.1592775,0.4185555,2.460755,419.24275,4.568125,1.11006,0.99036475,0.58253425,0.29016125,1.22484425,99.30425,-2.396345,-5.8487775,-6.1242325,1.6025625,1.97074,0.01905,0.0234
1,6.75,-0.01725,-3.299675,7.57645,0.84137875,2.19399,0.42974425,2.50605,422.0435,4.4462425,1.153915,0.91327425,0.57857275,0.27577975,1.19287225,99.3432,-3.414145,-5.8603825,-6.13433,1.5813675,1.943815,0.01765,0.426366
1,7.25,-0.02125,-6.17971,6.60184,1.585385,2.11796,0.41418375,2.609495,421.795,4.5236,1.0996925,0.9199515,0.56738525,0.3104755,0.96607575,99.382825,-2.30056,-5.87315,-6.1545275,1.555855,1.91808,0.154042,23.107225
1,7.75,-0.03975,-2.38485,7.7826025,0.505169,2.0389575,0.41437325,2.66217,411.763,4.762025,1.1554,0.88928825,0.565576,0.262065,0.67461325,99.4036,-2.62368,-5.8716025,-6.10285,1.5020525,1.911795,9.529285,61.120375
1,8.25,-0.03245,-0.623755,9.979025,0.883416,2.1375475,0.44994925,2.673445,415.0355,5.070665,1.095735,0.91707075,0.549632,0.2210085,0.8949205,99.4184,4.84171,-5.8921275,-6.127985,1.44748,1.94725,48.93125,167.194
1,8.75,-0.0408,6.414305,15.434425,0.9758865,2.1123475,0.4588355,2.503945,417.5175,5.039425,1.1532,0.97513225,0.612131,0.245826,1.3875,99.5002,15.5448,-5.95697,-5.94601,1.39338,1.9796875,133.39275,321.4655
1,9.25,-0.04395,21.21205,21.169475,0.984145,2.244695,0.438069,2.1161,417.706,4.6167075,1.15945,0.9574495,0.603654,0.37934,1.272358,99.49995,46.04755,-6.172985,-6.078515,1.57,1.98903,225.949,511.7935
1,9.75,-0.053225,40.259875,24.79655,0.532705,2.187445,0.44741475,3.2021425,418.559,4.650215,1.2055975,0.9779495,0.58607825,0.3373255,2.04507,99.4859,68.8275,-6.139535,-6.063445,1.641375,1.959935,354.972,553.06175
1,10.25,-0.080075,45.330125,28.82415,0.5942255,2.324595,0.44512275,3.772965,417.4835,5.167165,1.1653025,1.0641075,0.63769775,0.3717585,2.78171,99.541225,94.0661,-5.9525575,-6.008425,1.6560425,1.93996,537.4075,674.5975
1,10.75,-0.1026835,64.512,31.63455,0.650261,2.61459,0.497939,4.59092,413.75875,5.85198,1.242035,1.127785,0.6491665,0.395492,3.5461125,99.568875,102.6555,-5.7943525,-5.9759,1.632085,1.917965,640.248,773.405
1,11.25,-0.0986,79.16335,33.69785,0.515639,2.524605,0.48135275,4.892385,413.063,5.948375,1.2796325,1.0898425,0.67529525,0.420738,3.80832,99.5801,112.154,-5.59185,-6.21584,1.64794,1.9471,754.972,916.8335
1,11.75,-0.092875,75.94595,34.2095,0.2864225,2.4062275,0.4854055,4.9393625,413.665,5.84666,1.320855,1.136315,0.66735375,0.472006,3.62126,99.5343,117.566,-5.569,-6.25675,1.65012,2.01671,745.148,914.427
1,12.25,-0.105956,96.7401,33.50285,0.640932,2.424955,0.4659305,5.4539375,412.937,5.898475,1.2086325,1.15025,0.6555455,0.4754405,3.03069,99.5059,134.225,-5.0652,-6.2292725,1.6578875,2.08951,802.67,1041.696
1,12.75,-0.1086395,105.258,38.24555,0.959565,2.47049,0.497024,5.42465,414.94425,5.80568,1.321035,1.17554,0.671273,0.4632635,4.50356,99.4378,139.879,-5.01533,-6.04816,1.61882,2.1442575,805.0455,985.638
1,13.25,-0.125357,100.03425,32.775325,0.550827,2.49172,0.486849,5.512825,414.817,5.86626,1.270765,1.17084,0.6764,0.428836,3.93739,99.3643,142.14,-5.00324,-6.03475,1.63349,2.2913225,767.253,951.062
1,13.75,-0.113394,88.43905,29.94165,0.565201,2.593645,0.515787,5.4910625,414.955,6.040095,1.31474,1.154295,0.6917615,0.39588575,4.21204,99.34475,139.05375,-5.0016475,-6.0359,1.72295,2.36799,714.5625,897.755
1,14.25,-0.145135,74.9289,25.2242,0.3219905,2.4506275,0.47115975,5.9765675,412.15175,6.3429975,1.222875,1.0897075,0.649113,0.32107775,4.361985,99.329775,137.75175,-4.9179475,-6.0190575,1.7235025,2.40931,649.955,797.382
1,14.75,-0.10406175,53.20675,24.26435,0.52427175,2.326805,0.45163675,6.0267675,413.18,6.1294475,1.18437,1.03598,0.62644775,0.302685,4.39978,99.3157,77.5478,-4.88394,-5.96194,1.77998,2.40341,461.4055,695.6805
1,15.25,-0.100829,35.6569,23.15555,0.5671845,2.40547,0.452673,6.060065,411.61425,6.1234425,1.254955,1.070265,0.6489585,0.251895,4.4888125,99.29395,33.9278,-5.08398,-5.859505,1.85334,2.384965,371.1075,588.9595
1,15.75,-0.0849,21.71355,17.12675,0.467744,2.269655,0.4518635,5.879545,411.43475,6.0715925,1.2139,1.001565,0.642233,0.1927425,4.882215,99.300325,29.6076,-5.0740075,-5.9376925,1.716105,2.42021,288.464,425.55
1,16.25,-0.069975,9.1945425,15.4168,0.890714,2.3627875,0.40731425,5.7031225,412.386,6.01343,1.090875,1.0108025,0.610707,0.19738625,4.7963575,99.31035,16.45575,-5.08819,-5.89994,1.711535,2.34361,188.795,310.311
1,16.75,-0.0564,-1.09611,13.0902,0.72515225,2.06584,0.438003,5.30128,411.4475,5.9461425,1.09387,0.896195,0.550302,0.223533,3.87802,99.2813,6.24293,-5.28254,-5.96758,1.73976,2.25344,75.0945,164.955
1,17.25,-0.0409,-6.06921,9.7841,0.55611375,2.06617,0.416292,5.4407,410.811,5.59798,1.0999,0.934986,0.553209,0.305501,2.62749,99.2663,-5.01352,-5.28363,-5.9222,1.73203,2.18638,21.0902,56.4146
1,17.75,-0.023525,-5.3403225,9.1381825,0.8491195,2.06393,0.3664845,5.1508925,410.6085,5.745465,1.0106275,0.88156075,0.52154725,0.28684525,2.5816825,99.301575,-5.305695,-5.21508,-5.8487875,1.68781,2.13351,1.23608,8.31433
1,18.25,-0.021075,-6.7102825,8.5037875,0.7660085,2.0650825,0.406731,5.151445,411.12625,5.66747,1.0514675,0.88941575,0.5738215,0.299103,2.378775,99.33145,-4.415395,-5.2022225,-5.8099175,1.621835,2.08908,0.0329,0.369123
1,18.75,-0.012575,-3.7339375,6.39343,0.84015875,1.9932125,0.384981,4.6342475,410.65325,5.01189,1.0502425,0.9521765,0.576686,0.27846,2.4615575,99.346975,-4.4233975,-5.192205,-6.0228875,1.6135025,2.04983,0.0288,-0.00415
1,19.25,-0.010595,-3.5113,7.99997,1.158655,2.031135,0.4087035,4.50584,411.9875,4.79945,1.072985,0.956959,0.5841765,0.253982,2.3925525,99.362725,-4.47044,-5.2755775,-5.97993,1.5560225,2.1055325,0.0295,-0.01895
1,19.75,-0.01435,-4.25691,10.25952,0.5626475,2.222085,0.4639055,4.15817,412.643,4.994155,1.089375,0.9402235,0.594967,0.2475075,2.597425,99.375975,-4.7264425,-5.30884,-5.8500225,1.5517525,2.103375,0.0299,-0.00633
1,20.25,-0.0169,-3.78458,11.7477,1.1780675,2.16608,0.412113,4.285675,419.5325,4.827435,1.067605,1.019825,0.592978,0.2599685,2.64663,99.372775,-4.2315225,-5.56087,-5.8962825,1.566325,2.1437675,0.029375,-0.009705
1,20.75,-0.008675,-1.82464,10.9443,0.6054405,2.048575,0.415876,4.31457,420.414,4.93598,1.087715,0.970786,0.6141365,0.246781,2.32397,99.364025,-4.330285,-5.6892075,-6.057335,1.625035,2.1977175,0.02585,-0.0127
1,21.25,-0.00803,-0.303275,12.8684,1.2009895,2.00712,0.4424545,4.25041,415.4435,5.83627,1.117595,0.936968,0.6304405,0.2597,2.01508,99.3467,-4.4124825,-5.72372,-6.0287725,1.69983,2.2560475,0.024475,-0.00794
1,21.75,-0.01215,-1.95382,13.2951,0.715337,2.0985375,0.4514005,4.6168525,412.6875,5.12281,1.05396,1.032895,0.619532,0.280859,1.83656,99.3353,-3.9872325,-5.7426925,-6.0576425,1.79166,2.3179775,0.018225,0.01105
1,22.25,-0.00837,-2.214425,11.1466,0.99415075,2.1396275,0.4934435,4.7411,418.1305,5.05217,1.1678725,1.0417575,0.6682515,0.3051305,1.551375,99.361,-4.4457575,-5.756995,-6.0709525,1.9091225,2.36376,0.022475,0.004765
1,22.75,-0.0080775,-2.5586475,6.83165,1.257855,2.235795,0.4758155,4.699645,414.29925,5.005405,1.18954,1.03934,0.671067,0.2495745,1.75217875,99.3567,-4.394865,-5.70584,-6.0752775,1.94601,2.386755,0.0176,0.0158
1,23.25,-0.00879,-1.9998275,9.5922625,1.32336,2.3906875,0.45796825,4.868195,419.0055,4.835775,1.2212275,0.9850455,0.667113,0.25387775,2.1586,99.35605,-4.1333475,-5.7570825,-5.9592975,1.941605,2.38694,0.020025,0.01495
1,23.75,-0.01475,-2.568155,13.54035,1.33599,2.303815,0.4629575,4.38605,414.90275,4.7956175,1.2674,1.047895,0.6774055,0.329054,2.12591825,99.3473,-3.1461775,-5.7381975,-5.867775,1.9377475,2.3837325,0.019225,0.03585
2,0.25,-0.026225,-2.81823,10.771,1.05335,2.116685,0.4333895,6.9022675,415.985,6.49237,1.0782925,1.0158125,0.593108,0.25996125,4.277965,99.11845,-3.202425,-4.30509,-4.143155,2.6941925,3.1763675,0.030675,0.0104825
2,0.75,-0.0329,-4.4779925,10.5896,1.032205,2.17235,0.450711,6.07168,415.4005,6.45901,1.0723425,0.90398325,0.5948105,0.29806625,4.8692625,99.120775,-2.9055075,-4.41675,-4.1532075,2.7719675,3.0749425,0.032,0.015475
2,1.25,-0.0315,-3.681505,11.5962,1.43831,2.22597,0.4478005,5.9097825,416.1365,6.3736725,1.1014625,0.906164,0.59330575,0.24966525,4.5081475,99.103825,-2.9749225,-4.24983,-4.408835,2.7121325,2.979725,0.0322,0.0187425
2,1.75,-0.027625,-3.4851675,11.64225,1.119955,2.18394,0.42009825,5.931935,415.68,6.3939175,1.1326175,0.915379,0.57836375,0.242244,4.415775,99.113725,-2.9888825,-4.2866675,-4.4147125,2.6770775,3.0292025,0.0339,0.0187
2,2.25,-0.03075,-4.419195,11.050475,0.98753625,2.223225,0.4260125,5.971035,414.51925,6.5415825,1.112115,0.9192275,0.5815235,0.24091,4.54396,99.0885,-3.33914,-4.34566,-4.97858,2.70601,2.988785,0.03285,0.01765
2,2.75,-0.03625,-3.9985,11.848425,0.8818845,2.16735,0.414325,5.79683,417.37425,6.537015,1.07881,0.870125,0.576199,0.2295145,3.4371,99.0585,-3.13912,-4.52217,-5.00172,2.7086,3.038705,0.03385,0.029875
2,3.25,-0.03165,-3.098185,11.24495,1.09017,2.31765,0.4223055,5.94087,418.08425,6.55778,1.12988,0.925029,0.585672,0.2470805,3.445885,99.034825,-3.606945,-4.5588275,-4.796865,2.6840825,3.0942625,0.03565,0.025375
2,3.75,-0.0321,-4.1450575,11.2275,0.8937775,2.081225,0.39204025,5.26532,418.3155,6.6807,1.00137375,0.85875725,0.53147525,0.259178,3.460395,99.00185,-2.51404,-4.467275,-4.59542,2.640395,3.0937375,0.0354,0.0106
2,4.25,-0.04395,-2.094425,9.43557,0.853634,2.0613,0.398509,4.80895,418.789,6.46591,1.0462825,0.8945495,0.5462515,0.238822,3.2214,99.02945,-2.62821,-4.45568,-4.36884,2.62213,3.0361625,0.034075,0.00857
2,4.75,-0.040375,-1.45248,10.859475,1.262755,2.040045,0.423181,4.46472,417.7575,6.3634875,1.0849025,0.909127,0.56978975,0.2500775,3.089505,99.07485,-2.33021,-4.49118,-4.387205,2.59182,3.0316125,0.031975,0.00575
2,5.25,-0.0373,-2.8782725,12.667125,0.7519495,2.09663,0.426852,4.55156,416.63,6.4648025,1.02987,0.904527,0.593491,0.210908,3.079035,99.0777,-1.64205,-4.45761,-4.45259,2.556355,3.0056825,0.03305,0.0113
2,5.75,-0.035775,-2.949275,9.8586925,0.8257885,2.1210975,0.42685825,4.5109625,420.0985,6.397875,0.998712,0.9076095,0.58503075,0.256973,2.718975,99.0861,-1.949975,-4.404775,-4.44817,2.519195,2.952265,0.031,0.00684
2,6.25,-0.032875,-3.011165,9.58086,1.01292,1.936825,0.4182755,4.193935,419.2755,6.41618,0.995401,0.88914425,0.557475,0.208268,2.722875,99.1183,-2.416995,-4.37714,-4.787895,2.483175,2.91859,0.0311,0.0234
2,6.75,-0.03365,-3.83431,9.6322275,0.714004,1.94191,0.422467,4.2285,418.183,6.433485,1.06523,0.892535,0.57446,0.246922,2.42759,99.10765,-2.37036,-4.47239,-4.874595,2.443795,2.8765025,0.0912,0.426366
2,7.25,-0.0421,-3.51171,10.7184,1.0584375,2.04689,0.432497,4.49305,418.67075,6.31576,1.02191,0.916015,0.566381,0.230595,2.4958375,99.118225,-1.68825,-4.5210725,-4.51503,2.315035,2.842815,6.3135975,23.107225
2,7.75,-0.036975,-1.09401,11.1645,1.05042,2.03727,0.405843,5.05733,419.263,6.407755,1.0434,0.9187,0.546464,0.249569,2.4040075,99.136675,3.361765,-4.607555,-4.4337225,2.32979,2.8090625,35.170025,61.120375
2,8.25,-0.0486,2.4936,14.56585,1.008525,2.10163,0.427847,4.97378,419.811,6.4938525,1.08805,0.905133,0.594778,0.26649,2.9766025,99.14725,21.27805,-4.608685,-4.416435,2.33775,2.681245,100.7132,167.194
2,8.75,-0.0713,13.057,18.440375,1.595365,2.30568,0.451456,5.44195,419.66025,6.4360125,1.16006,1.0045,0.610673,0.299677,3.2642,99.14685,47.991425,-4.6082125,-4.4375725,2.34982,2.6202475,204.17275,321.4655
2,9.25,-0.0903,34.7744,28.0907,0.78857975,2.42994,0.468426,5.75926,418.402,6.85759,1.22555,1.06466,0.651576,0.364065,3.810425,99.142375,86.218325,-4.5552525,-4.784965,2.3754825,2.6223475,359.767,511.7935
2,9.75,-0.0967,55.9691,31.78245,0.85026575,2.54857,0.484241,6.29532,417.238,7.0146975,1.29594,1.11208,0.652637,0.392554,4.7318775,99.1024,108.28,-4.4449,-4.382,2.41705,2.721315,483.6645,553.06175
2,10.25,-0.10893125,74.022525,39.101875,0.7481325,2.5685275,0.51114375,7.14117,420.1795,7.244685,1.3399,1.18759,0.68332175,0.47645775,5.11368,99.11305,122.745,-3.8953225,-4.4345525,2.4691375,2.8091,642.816,674.5975
2,10.75,-0.1250305,104.815,45.020025,0.4651545,2.786895,0.5401155,7.8993,417.0665,7.2065875,1.40048,1.26584,0.7378235,0.4858895,5.66792,99.09045,163.00075,-2.99616,-3.8904325,2.616195,2.913585,767.975,773.405
2,11.25,-0.12363,117.7805,42.7292,0.452084,2.90979,0.550102,8.506525,414.82325,6.95941,1.4254,1.281845,0.720093,0.488612,7.0597125,99.09075,175.5785,-1.349635,-3.92342,2.682315,3.22889,802.61625,916.8335
2,11.75,-0.1491195,124.104,49.38275,0.7611815,2.730765,0.5436315,8.57262,415.67725,7.14496,1.40656,1.314025,0.74872225,0.4971475,7.2563625,99.05765,191.871,0.3433895,-2.833695,2.78491,3.463685,817.13375,914.427
2,12.25,-0.136659,114.9745,49.23245,0.9820445,2.8731,0.5278895,8.264985,414.701,7.098235,1.40052,1.319315,0.7347175,0.4936655,7.5517775,99.0315,194.3785,1.9673,-0.770715,3.14705,3.5598925,807.39975,1041.696
2,12.75,-0.14400725,136.92375,50.1757,0.9639495,2.9321125,0.5753605,8.6305275,416.28975,7.17881,1.4858575,1.368015,0.7734155,0.52165775,8.34527,98.9956,210.7795,4.22777,1.915275,3.518305,3.9236625,923.618,985.638
2,13.25,-0.13820575,135.0065,51.9458,0.87773475,2.98132,0.55397,9.39995,417.302,6.8302375,1.47247,1.39037,0.782301,0.523331,8.70268,98.94305,213.149,5.35368,4.39439,3.54527,4.09555,963.38125,951.062
2,13.75,-0.13960525,113.601,54.7588,0.804724,2.80514,0.569079,9.96861,418.154,7.07164,1.52569,1.34422,0.740836,0.523145,9.4154725,98.91035,211.0595,7.386385,6.74412,3.778135,4.49533,951.0315,897.755
2,14.25,-0.142258,98.6667,49.66155,0.999441,2.80408,0.55397,10.5249,417.23,6.9207225,1.41732,1.40266,0.734109,0.440119,9.81127,98.9019,196.7315,8.94137,9.20457,3.927905,4.59567,770.35225,797.382
2,14.75,-0.137215,88.2677,39.5757,0.914841,2.77829,0.540928,10.4306,414.161,6.72004,1.4166,1.28346,0.7277,0.416293,10.105965,98.92395,171.506,9.3005,10.168175,4.146685,4.6601025,710.2165,695.6805
2,15.25,-0.127933,72.1549,37.1474,0.71811,2.90812,0.541015,10.233,414.397,7.231565,1.42948,1.27535,0.724118,0.356163,9.96173,98.9222,141.7145,10.127635,10.58955,4.347785,4.7839225,564.99925,588.9595
2,15.75,-0.119539,51.422825,33.150625,0.79587475,2.6679325,0.50575525,9.7851,413.901,7.002445,1.335445,1.2269325,0.6994195,0.268346,9.48263,98.9484,100.427675,10.9101,10.16362,4.48309,4.72831,405.852,425.55
2,16.25,-0.1118065,29.822975,30.51995,0.82985275,2.7149225,0.484048,9.2843975,413.8805,6.57026,1.325985,1.2110825,0.67618175,0.2364535,8.77564,98.976625,68.214425,10.9979,9.525345,4.474895,4.74624,295.629,310.311
2,16.75,-0.0906,13.976975,22.9301,0.84766125,2.5683375,0.50473675,8.968655,414.55375,6.48735,1.31576,1.1548,0.67967775,0.22802125,8.52178,98.987425,40.619325,9.1687925,8.6805275,4.525965,4.64965,223.059,164.955
2,17.25,-0.07355,-0.19404975,19.5331,1.04475,2.56295,0.470142,8.58941,413.852,6.4606,1.26827,1.09619,0.627055,0.238859,7.830625,99.043325,11.247875,7.2011475,7.9632275,4.5025025,4.48672,85.6801,56.4146
2,17.75,-0.05295,-6.3697475,13.257125,0.84662575,2.4592225,0.43141175,8.465015,414.54425,6.6988925,1.18486,0.98633925,0.629395,0.2771355,7.62581,99.043125,-3.041575,5.2051875,7.0960525,4.345895,4.36502,24.5085,8.31433
2,18.25,-0.035575,-3.06236,10.893985,0.8024935,2.1507725,0.4502695,8.2623525,414.01525,6.650015,1.121065,0.996733,0.59371,0.29144925,6.770345,99.0313,-5.859265,3.36755,6.325925,4.286765,4.30795,1.61899,0.369123
2,18.75,-0.026,-2.4860225,13.925225,0.768682,2.0403025,0.41243075,8.05477,414.3605,6.4474275,1.0324175,0.95425725,0.55477975,0.28078375,5.760895,99.06485,-5.250515,2.47659,5.268165,4.223665,4.2473,0.0443,-0.00415
2,19.25,-0.016525,-3.09968,12.9346,0.8072035,2.3086575,0.42175875,7.7040775,415.9895,6.545625,1.10637,0.922381,0.5636565,0.2882525,5.041745,99.085475,-4.3605125,1.9968825,4.007285,4.1339125,4.2418,0.0355,-0.01895
2,19.75,-0.016675,-4.1493325,10.6742,1.258605,2.1201675,0.4255795,6.6786225,414.916,6.62476,1.09153,0.9666025,0.6045855,0.293252,4.79216,99.088825,-4.79309,0.37753675,2.6735675,4.0047525,4.12121,0.0341,-0.00633
2,20.25,-0.02005,-2.5682825,12.940675,1.08686,2.124235,0.44091125,6.48364,416.3,6.812175,1.1029825,0.94731225,0.602012,0.2977805,4.57351,99.084325,-4.43628,-0.92796125,0.81993725,3.7653775,4.08896,0.0306,-0.009705
2,20.75,-0.01825,-2.2098275,10.1479475,1.3090525,2.1381875,0.46017975,6.3761975,415.939,6.7547775,1.1363425,0.95316575,0.6328335,0.26736525,4.32003,99.07125,-3.96718,-2.0082475,-0.7646765,3.6768825,4.05468,0.0336,-0.0127
2,21.25,-0.02305,-3.627155,11.41795,0.94909825,2.249055,0.4592045,5.90736,415.296,6.7504425,1.131155,0.9438635,0.5933595,0.276022,4.504895,99.06675,-3.5852675,-3.540455,-1.24316,3.727645,3.99288,0.0323,-0.00794
2,21.75,-0.0177,-2.994725,11.79895,0.949449,2.29945,0.4221005,5.514115,415.796,7.051395,1.1678,0.967073,0.590872,0.260273,4.00288,99.046575,-3.7389725,-4.0323175,-2.43441,3.6534325,3.83772,0.0346,0.01105
2,22.25,-0.018025,-2.27495,9.621525,1.11321,2.3628875,0.4299345,5.271585,416.924,7.2319,1.1852375,1.0119275,0.59184375,0.2661555,3.800615,99.04355,-2.9370875,-4.232775,-3.4454175,3.5164575,3.73078,0.0346,0.004765
2,22.75,-0.02655,-4.6663075,11.034025,1.0656675,2.396585,0.44355675,5.19276,416.6475,6.92006,1.1618725,1.053465,0.6227125,0.2673815,3.9939475,99.0507,-2.935365,-4.45216,-3.977795,3.256465,3.603,0.0296,0.0158
2,23.25,-0.0192,-2.998255,9.4787075,1.0078115,2.2874125,0.47604075,5.200415,415.944,6.7668575,1.1901725,1.0851575,0.60565475,0.233628,4.039335,99.0588,-3.067875,-4.59019,-3.968565,3.212665,3.50934,0.030175,0.01495
2,23.75,-0.0221,-3.462075,11.546275,1.1924175,2.361235,0.43580175,5.50912,416.844,6.572765,1.1388325,1.0749625,0.619009,0.2399085,4.1386725,99.0343,-3.422315,-4.502595,-4.0121,3.11793,3.355345,0.031425,0.03585
3,0.25,-0.0082175,-1.29605,10.47635,1.261105,2.2650625,0.35705275,5.7288875,421.56225,6.33842,1.01234175,0.84746125,0.4968,0.273372,4.75543,99.14005,-6.5075775,-3.2422,-1.44045,5.3748675,6.271015,0.030825,-0.02375
3,0.75,-0.00951,-2.6336275,10.75,1.13338,2.325005,0.3695025,5.69386,423.087,6.36662,0.92786275,0.860436,0.49283325,0.27151975,4.75561,99.118775,-6.5417225,-3.41146,-1.9785675,5.2497575,6.2206175,0.027925,-0.020775
3,1.25,-0.005195,-1.99473,12.1069,1.1168775,2.302005,0.32919125,5.4319125,422.72,6.2260825,0.9218065,0.787083,0.48288375,0.28791675,4.56698,99.125075,-5.6519375,-3.3002,-2.314085,5.1591275,6.20254,0.03015,-0.025625
3,1.75,-0.006825,-1.5333425,10.39095,1.289555,2.1566575,0.3809195,5.4083525,423.5075,6.4057375,0.9203315,0.8136275,0.51159525,0.28810375,4.27544,99.134725,-4.3595225,-3.24298,-2.68115,5.0523025,6.2049075,0.0314,-0.0213
3,2.25,-0.00861,-1.14175,9.87768,1.12275,2.089065,0.337485,4.890355,421.611,6.46564,0.8748835,0.841869,0.4671655,0.2961645,4.67861,99.14085,-4.8917325,-3.2350975,-3.088955,4.91353,6.1997775,0.032475,-0.024475
3,2.75,-0.00966,-1.459785,12.9873,1.2647325,2.05178,0.328579,4.821015,423.362,6.376525,0.829087,0.772059,0.461881,0.2977465,4.48805,99.141325,-4.28607,-3.50871,-4.52486,4.7721875,6.0829,0.033825,-0.0046355
3,3.25,-0.010055,-1.69404,12.4899,1.3482625,2.1621125,0.3611425,4.87096,423.108,6.04398,0.89985225,0.794252,0.47332075,0.27338625,4.51251,99.132,-3.7966025,-3.6036825,-4.585485,4.7253925,5.9098975,0.030325,-0.017125
3,3.75,-0.011025,-2.274245,12.867725,1.76751,2.176085,0.34892,5.07446,423.7185,6.1022525,0.925701,0.7919165,0.51555775,0.25940075,4.41752,99.1293,-3.569185,-3.6564375,-4.5014575,4.7044925,5.8278875,0.031775,-0.01765
3,4.25,-0.014,-2.84731,11.2374,1.37734,2.14468,0.39714875,4.9473025,423.362,6.04899,0.99156275,0.8662355,0.52663625,0.26562625,4.26538,99.134075,-3.1348975,-3.719955,-4.4088025,4.66013,5.73718,0.03065,-0.02245
3,4.75,-0.0127,-2.258495,12.063875,1.0765325,2.17812,0.368856,4.43454,424.442,6.2860475,0.9830885,0.875406,0.540024,0.249868,4.12453,99.13965,-3.270425,-3.82103,-3.80027,4.525645,5.661985,0.033425,-0.0144
3,5.25,-0.0117,-2.896865,14.3529,1.0491175,2.2147325,0.41641125,4.41693,422.697,6.4872,1.0396475,0.89249925,0.53970875,0.2294755,4.30659,99.1466,-4.31685,-3.97635,-3.2907,4.43572,5.68826,0.0327,-0.028125
3,5.75,-0.0166,-2.7974175,13.20525,1.03079,2.0846425,0.375265,4.40639,422.59,6.286175,0.98949325,0.87431925,0.54667975,0.26067525,4.49588,99.1529,-3.70778,-3.84077,-3.62189,4.26784,5.66969,0.039,-0.0171
3,6.25,-0.0167,-2.12483,12.6578,1.24996,2.21193,0.4264565,4.522415,424.6425,6.168875,1.0471,0.954125,0.5571195,0.258181,4.48857,99.1707,-3.96605,-3.56374,-4.57456,4.13132,5.647405,3.184805,2.556625
